identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19491126-0,Saturday,26-NOV-1949,-,A1, En route (ENR),Páramo Bogueche,Colombia,12,12, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, HK-305,-,LANSA,Domestic Scheduled Passenger,-,-,-,-,-,Cúcuta-Camilo Daza Airport,CUC,SKCC,Colombia,3,9,3,9,-,-,-
19491127-0,Sunday,27-NOV-1949,-,C1, Unknown (UNK),near Dong Khe,Vietnam,10,10, Damaged beyond repair,-,Douglas C-47B-5-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, F-OABJ, 25874/14429,Aigle Azur,Passenger,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19491128-0,Monday,28-NOV-1949,16:45,A1, Approach (APR),near Saint-Just-Chaleyssin,France,38,5, Damaged beyond repair,-,Douglas C-54A-15-DC (DC-4),-,-,1944,-,-, F-BELO, 10391,Air France,Domestic Scheduled Passenger,-,Paris-Orly Airport,ORY,LFPO,France,Lyon-Bron Airport,LYN,LFLY,France,5,33,4,1,-,-,-
19491128-1,Monday,28-NOV-1949,-,A1, Takeoff (TOF),Deversoir RAF Station,Egypt,-,0, Damaged beyond repair,-,Vickers Valetta C.1,2,Bristol Hercules 230,1948,-,-, VW160, 330,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,1,-
19491129-0,Tuesday,29-NOV-1949,05:49,A1, Approach (APR),"Dallas-Love Field, TX (DAL)",United States of America,46,28, Damaged beyond repair,-,Douglas DC-6,4,Pratt & Whitney R-2800-34,1947,-,5260.0, N90728, 42895/58,American Airlines,Domestic Scheduled Passenger,AA157,Washington-National Airport,DCA,KDCA,United States of America,Dallas-Love Field,DAL,KDAL,United States of America,5,41,2,26,-,-,Final
19491199-0,-,xx-NOV-1949,-,A1, Landing (LDG),"Villa Cisneros, Western Sahara (VIL)",Morocco,17,0, Substantial, Repaired,Savoia-Marchetti SM-95C,-,-,1949,-,-, I-LATI, 17,LATI,Passenger,-,-,-,-,-,Dakhla (Villa Cisneros),VIL,GMMH,Morocco,5,12,0,0,-,-,-
19491201-0,Thursday,01-DEC-1949,13:00,A1, En route (ENR),"Ribeirão Claro, PR",Brazil,22,20, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, PP-YPM, 4241,REAL,Domestic Scheduled Passenger,-,São Paulo-Congonhas Airport,CGH,SBSP,Brazil,-,-,-,-,4,18,4,16,-,-,-
19491202-0,Friday,02-DEC-1949,-,A1, Landing (LDG),Muntok Bay,Indonesia,11,6, Damaged beyond repair,-,Boeing-Canada PB2B-1 Canso B,-,-,1943,-,-, PK-AKC, 22009,Bataafse Petroleum Mij.,Survey/research,-,-,-,-,-,-,-,-,-,5,6,4,2,-,-,-
19491204-0,Sunday,04-DEC-1949,-,A1, En route (ENR),Guangxi province,China,5,0, Damaged beyond repair,-,Curtiss C-46 Commando,-,-,-,-,-, registration unknown,-,Civil Air Transport,Cargo,-,Hong Kong-Kai Tak International Airport,HKG,VHHH,Hong Kong,Kunming-Wujiaba Airfield,KMG,ZPPP,China,5,0,0,0,-,-,-
19491207-0,Wednesday,07-DEC-1949,17:15,A1, En route (ENR),"10 km (6.3 mls) E of Vallejo, CA",United States of America,9,9, Damaged beyond repair,-,Douglas C-47A-1-DL (DC-3),2,Pratt & Whitney R-1830-65,1943,-,7722.0, NC60256, 9201,California Arrow Airlines,Domestic Scheduled Passenger,-,Oakland Municipal Airport,OAK,KOAK,United States of America,-,-,-,-,3,6,3,6,-,-,Final
19491209-0,Friday,09-DEC-1949,-,A1, Unknown (UNK),near Lanzhou,China,38,38, Damaged beyond repair,-,Curtiss C-46D-20-CU Commando,-,-,1945,-,-, XT-820, 22354,Civil Air Transport,Passenger,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19491209-1,Friday,09-DEC-1949,-,H2, En route (ENR),Beograd-Dojno Polje Airport,Serbia,25,1, None,-,Douglas DC-3,-,-,-,-,-, registration unknown,-,TARS,Domestic Scheduled Passenger,-,Sibiu Airport,SBZ,LRSB,Romania,Bucharest-Baneasa Airport,BBU,LRBS,Romania,5,20,0,1,-,-,-
19491209-2,Friday,09-DEC-1949,-,A1, En route (ENR),off Baja California,Mexico,8,8, Missing, Presumed damaged beyond repair,Douglas C-47 (DC-3),-,-,-,-,-, registration unknown,-,Unknown,Cargo,-,-,-,-,-,Ensenada Airport,ESE,MMES,Mexico,-,-,-,-,-,-,-
19491210-0,Saturday,10-DEC-1949,-,A1, Unknown (UNK),Haikou,China,40,17, Damaged beyond repair,-,Curtiss C-46D-20-CU Commando,-,-,1945,-,-, XT-814, 22347,Civil Air Transport,Passenger,-,Chengdu Airport,CTU,ZUUU,China,Haikou Airport,HAK,ZGHK,China,-,-,-,-,-,-,-
19491212-0,Monday,12-DEC-1949,20:41,A1, Approach (APR),"0,6 km (0.4 mls) SE off  Washington-National Airport, DC (DCA)",United States of America,23,6, Damaged beyond repair,-,Douglas DC-3-313A,2,Wright R-1820-G102A,1940,-,27396.0, NC25691, 2256,Capital Airlines,Domestic Scheduled Passenger, 500,Newport News/Williamsburg International Airport,PHF,KPHF,United States of America,Washington-National Airport,DCA,KDCA,United States of America,3,20,2,4,-,-,Final
19491212-1,Monday,12-DEC-1949,-,A1, En route (ENR),Jungshahi,Pakistan,26,26, Damaged beyond repair,-,Douglas C-53 (DC-3),-,-,1941,-,-, AP-ADI, 4841,Pakair,Domestic Scheduled Passenger,-,Lahore Airport,LHE,OPLA,Pakistan,Karachi International Airport,KHI,OPKC,Pakistan,4,22,4,22,-,-,-
19491216-0,Friday,16-DEC-1949,06:00,A1, En route (ENR),Orizaba,Mexico,17,17, Damaged beyond repair,-,Douglas DC-3A,-,-,1943,-,-, XA-DUK, 11721,Mexicana,Domestic Scheduled Passenger,-,Mexico City International Airport,MEX,MMMX,Mexico,Mérida-Rejon Airport,MID,MMMD,Mexico,4,13,4,13,-,-,-
19491216-1,Friday,16-DEC-1949,-,H2, En route (ENR),Bornholm-Rønne Airport (RNN),Denmark,18,0, None,-,unknown,-,-,-,-,-, registration unknown,-,LOT,Domestic Scheduled Passenger,-,Lódz-Lublinek Airport,LCJ,EPLL,Poland,-,-,-,-,3,15,0,0,-,-,-
19491218-0,Sunday,18-DEC-1949,20:30,A1, En route (ENR),Aulnay-sous-Bois,France,8,8, Damaged beyond repair,-,Douglas C-47A-60-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, OO-AUQ, 10241,Sabena,International Scheduled Passenger,-,Paris-Le Bourget Airport,LBG,LFPB,France,Brussel-Nationaal Airport,BRU,EBBR,Belgium,4,4,4,4,-,-,-
19491218-1,Sunday,18-DEC-1949,08:17,A2, Landing (LDG),"Chicago Municipal Airport, IL (MDW)",United States of America,31,0, Substantial, Repaired,Lockheed L-049-46 Constellation,-,-,1945,-,9512.0, NC86501, 2022,TWA,Domestic Scheduled Passenger, 154,San Francisco International Airport,SFO,KSFO,United States of America,Chicago-Midway Airport,MDW,KMDW,United States of America,5,26,0,0,-,-,Final
19491219-0,Monday,19-DEC-1949,-,A1, Unknown (UNK),"near Vitoria, ES",Brazil,6,6, Missing, Presumed damaged beyond repair,Douglas C-47A-30-DK Dakota III,-,-,1944,-,-, PP-AXG, 25295/13850,Aerovias Brasil,Training,-,Vitória-Goiabeiras Airport,VIX,SBVT,Brazil,Vitória-Goiabeiras Airport,VIX,SBVT,Brazil,3,3,3,3,-,-,-
19491221-0,Wednesday,21-DEC-1949,-,A1, Landing (LDG),Tiruchirappalli-Civil Airport (TRZ),India,24,0, Damaged beyond repair,-,Douglas C-47A-1-DK (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, VP-CAT, 11927,Air Ceylon,Domestic Scheduled Passenger,-,Jaffna-Kankesanturai Airport,JAF,VCCJ,Sri Lanka,Tiruchirappalli-Civil Airport,TRZ,VOTR,India,3,21,0,0,-,-,-
19491222-0,Thursday,22-DEC-1949,-,A1, En route (ENR),"near Edenton MCAS, NC",United States of America,-,0, Damaged beyond repair,-,Douglas R4D-7 (DC-3),-,-,1945,-,-, 39101, 32802/16054,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19491223-0,Friday,23-DEC-1949,06:55,A1, Landing (LDG),Dakar-Yoff Airport (DKR),Senegal,13,0, Damaged beyond repair,-,Avro 691 Lancastrian C.3,-,-,-,-,-, I-AHBX, 1292,Alitalia,International Scheduled Passenger,-,Dakar-Yoff Airport,DKR,GOOY,Senegal,-,-,-,-,-,-,0,0,-,-,-
19491230-0,Friday,30-DEC-1949,-,A1, Unknown (UNK),Comilla,Bangladesh,3,0, Damaged beyond repair,-,Douglas C-54A-DO (DC-4),-,-,1943,-,-, VT-CYK, 3089,Bharat Airways,Cargo,-,Agartala-Singerbhil Airport,IXA,VEAT,India,Calcutta Airport,CCU,VECC,India,3,0,0,0,-,7,-
19491230-1,Friday,30-DEC-1949,05:30,A1, Initial climb (ICL),"8,5 km (5.3 mls) SE of Sverdlovsk-Koltsovo Airport (SVX)",Russia,6,3, Damaged beyond repair,-,Lisunov Li-2,-,-,1948,-,1194.0, CCCP-L4704, 18431304,Aeroflot / Moscow,Cargo,-,Sverdlovsk-Koltsovo Airport,SVX,USSS,Russia,Omsk Airport,OMS,UNOO,Russia,5,1,2,1,-,-,-
19499999-0,-,XX-XXX-1949,-,H2, Unknown (UNK),München-Riem Airport (MUC),Germany,-,0, Damaged beyond repair,-,Lisunov Li-2P,-,-,-,-,-, HA-LIE, 18423510,Maszovlet,Illegal Flight,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19490530-0,Monday,30-MAY-1949,-,A1, Landing (LDG),"Stephenville-Ernest Harmon AFB, NL (YJT)",Canada,-,0, Damaged beyond repair,-,Douglas R5D-3 (C-54D),-,-,1945,-,-, 56532, 22152,US Navy,Military,-,-,-,-,-,Stephenville-Ernest Harmon AFB,YJT,CYJT,Canada,-,-,0,0,-,-,-
19490602-0,Thursday,02-JUN-1949,-,A1, Unknown (UNK),320 km (200 mls) N of Chongqing,China,3,3, Damaged beyond repair,-,Curtiss C-46,-,-,-,-,-, XT-520,-,Central Air Transport,Unknown,-,Guangzhou-Baiyun Airport,CAN,ZGGG,China,Chongqing-Jiangbei International Airport,CKG,ZUCK,China,3,0,3,0,-,-,-
19490603-0,Friday,03-JUN-1949,-,A1, Initial climb (ICL),"Miami International Airport, FL (MIA)",United States of America,3,0, Damaged beyond repair,-,Curtiss C-46D-15-CU Commando,-,-,1945,-,-, YV-C-ARE, 33483,RANSA,Unknown,-,Miami International Airport,MIA,KMIA,United States of America,Caracas Airport,CCS,SVMI,Venezuela,3,0,0,0,-,-,-
19490606-0,Monday,06-JUN-1949,-,A1, En route (ENR),30 km (18.8 mls) NE of Athens,Greece,22,22, Damaged beyond repair,-,Douglas C-47A-1-DK (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, SX-BAI, 12162,TAE,Domestic Scheduled Passenger,-,Kavala-Megas Alexandros Airport,KVA,LGKV,Greece,Athens-Hassani Airport,ATH,LGAT,Greece,4,18,4,18,-,-,-
19490606-1,Monday,06-JUN-1949,14:00,A1, En route (ENR),"ca 20 km E of Florianópolis, SC",Brazil,28,28, Damaged beyond repair,-,Douglas C-47B-50-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, 2023, 34365/17098,Brazilian AF,Military,-,Florianópolis Air Force Base,FLN,SBFL,Brazil,-,-,-,-,6,22,6,22,-,-,-
19490607-0,Tuesday,07-JUN-1949,00:25,A1, Initial climb (ICL),10 km (6.3 mls) W off  San Juan-Isla Grande Airport (SIG),Puerto Rico,81,53, Damaged beyond repair,-,Curtiss C-46D-5-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,2002.0, NC92857, 30506,Strato-Freight,Domestic Non Scheduled Passenger,-,San Juan-Isla Grande Airport,SIG,TJIG,Puerto Rico,-,-,-,-,6,75,1,52,-,-,Final
19490609-1,Thursday,09-JUN-1949,-,A1, Unknown (UNK),"Osisko Lake, QC",Canada,-,-, Damaged beyond repair,-,Canadian Vickers PBV-1A Canso (PBY-5A),-,-,1943,-,-, CF-CRQ, CV-256,Canadian Pacific,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19490613-0,Monday,13-JUN-1949,-,A1, En route (ENR),"7,5 km (4.7 mls) from  Santa Monica, CA",United States of America,7,7, Damaged beyond repair,-,Douglas R4D-6 (DC-3),-,-,1944,-,-, 17279, 25924/14479,US Navy,Military,-,Mountain View-Moffett Field,NUQ,KNUQ,United States of America,Santa Monica-Clover Field,SMO,KSMO,United States of America,-,-,-,-,-,-,-
19490613-1,Monday,13-JUN-1949,-,A1, Landing (LDG),Kolunda,Israel,10,0, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, registration unknown,-,El Al,Passenger,-,-,-,-,-,-,-,-,-,2,8,0,0,-,-,-
19490619-0,Sunday,19-JUN-1949,-,A1, En route (ENR),Neustadt,Germany,3,0, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,1945,-,-, G-ALBX, PC4494,Skyways,Unknown,-,-,-,-,-,-,-,-,-,3,0,0,0,-,-,-
19490619-1,Sunday,19-JUN-1949,-,C1, Taxi (TXI),off Luperón,Dominican Republic,-,4, Damaged beyond repair,-,Consolidated PBY-5 Catalina,-,-,-,-,-, N1096M, 56,La Legión Caribe,Military,-,-,-,-,-,-,-,-,-,-,-,4,0,-,-,-
19490622-0,Wednesday,22-JUN-1949,13:13,A1, Takeoff (TOF),"5,6 km (3.5 mls) ENE of Memphis Municipal Airport, TN (MEM)",United States of America,44,0, Damaged beyond repair,-,Convair CV-240-0,2,Pratt & Whitney R-2800,1949,-,-, N94266, 139,American Airlines,Domestic Scheduled Passenger,AA402,Memphis Municipal Airport,MEM,KMEM,United States of America,Washington-National Airport,DCA,KDCA,United States of America,3,41,0,0,-,-,Final
19490622-2,Wednesday,22-JUN-1949,-,A1, Unknown (UNK),unknown,Unknown country,-,-, Damaged beyond repair,-,Douglas C-47B-1-DK (DC-3),-,-,1944,-,-, 348283, 25544/14099,French AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19490623-0,Thursday,23-JUN-1949,10:55,A1, En route (ENR),"1,5 km (0.9 mls) off  Bari",Italy,33,33, Destroyed, Written off (damaged beyond repair),Lockheed L-749-79-33 Constellation,4,Wright R-3350 (749C18BD1) Cyclone,1947,-,-, PH-TER, 2541,KLM,International Scheduled Passenger,-,Cairo International Airport,CAI,HECA,Egypt,Amsterdam-Schiphol International Airport,AMS,EHAM,Netherlands,11,22,11,22,-,-,-
19490624-0,Friday,24-JUN-1949,-,A1, Unknown (UNK),Lord Howe Island,Australia,-,0, Damaged beyond repair,-,Boeing-Canada Catalina IVB (PBY-5A),-,-,-,-,-, VH-EAX, 61186,RAAF,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19490624-1,Friday,24-JUN-1949,-,A1, Landing (LDG),"Stephenville-Ernest Harmon AFB, NL (YJT)",Canada,-,0, Damaged beyond repair,-,Douglas R5D-4 (C-54E),-,-,1945,-,-, 90400, 27306,US Navy,Military,-,-,-,-,-,Stephenville-Ernest Harmon AFB,YJT,CYJT,Canada,-,-,0,0,-,-,-
19490625-0,Saturday,25-JUN-1949,-,A1, Landing (LDG),Berlin-Tempelhof Airport (THF),Germany,3,0, Damaged beyond repair,-,Douglas C-54E-1-DO Skymaster (DC-4),-,-,-,-,-, 44-9050, 27276,USAF,Military,-,Frankfurt-Rhein-Main AFB,FRF,EDAF,Germany,Berlin-Tempelhof Airport,THF,EDDI,Germany,3,0,0,0,-,-,-
19490626-0,Sunday,26-JUN-1949,-,A1, Landing (LDG),Berlin-R.A.F. Gatow Airport (GWW),Germany,3,0, Damaged beyond repair,-,Avro 691 Lancastrian C.4,-,-,-,-,-, G-AKFH, R3LB.485422,Skyways,Cargo,-,-,-,-,-,Berlin-R.A.F. Gatow Airport,GWW,EDBG,Germany,3,0,0,0,-,-,-
19490626-1,Sunday,26-JUN-1949,-,A1, Initial climb (ICL),Avraham,Israel,13,0, Destroyed, Written off (damaged beyond repair),Curtiss C-46A-50-CU Commando,2,Pratt & Whitney R-2800-51,1945,-,-, 4X-ACG, 30575,Israeli AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19490702-0,Saturday,02-JUL-1949,02:13,A1, Initial climb (ICL),"near Guildford Airport, WA (PER)",Australia,18,18, Damaged beyond repair,-,Douglas C-47A-20-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, VH-MME, 9350,MacRobertson Miller Airlines,Domestic Scheduled Passenger,-,Guildford Airport,PER,YPPH,Australia,Darwin Airport,DRW,YPDN,Australia,4,14,4,14,-,-,-
19490702-1,Saturday,02-JUL-1949,-,A1, Standing (STD),Singapore-Seletar Airport (XSP),Singapore,-,0, Damaged beyond repair,-,Douglas Dakota IV (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, KN303, 32556/15808,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19490709-0,Saturday,09-JUL-1949,-,A1, En route (ENR),"1,6 km (1 mls) W of Roanoke, IL",United States of America,4,3, Destroyed, Written off (damaged beyond repair),Lockheed 18-56-23 Lodestar,-,-,1943,-,-, NC10000, 18-2569,Fairbanks Morse and Company,Executive,-,-,-,-,-,Saint Louis-Lambert International Airport,STL,KSTL,United States of America,2,2,2,1,-,-,-
19490709-1,Saturday,09-JUL-1949,-,A1, En route (ENR),off Zaouit Massa,Morocco,18,18, Damaged beyond repair,-,Junkers Ju-52,-,-,-,-,-, 1036/32 S-1,-,French Navy,Military,-,-,-,-,-,Dakar-Yoff Airport,DKR,GOOY,Senegal,-,-,-,-,-,-,-
19490711-0,Monday,11-JUL-1949,-,A1, Takeoff (TOF),Hong Kong-Kai Tak International Airport (HKG),Hong Kong,11,0, Damaged beyond repair,-,Douglas C-47A-40-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, VR-HDQ, 9863,Hong Kong Airways,International Scheduled Passenger,-,Hong Kong-Kai Tak International Airport,HKG,VHHH,Hong Kong,Guangzhou Airport,CAN,ZGGG,China,3,8,0,0,-,-,-
19490712-0,Tuesday,12-JUL-1949,07:43,A1, Approach (APR),"near Chatsworth, CA",United States of America,48,35, Damaged beyond repair,-,Curtiss C-46E-1-CS Commando,2,Pratt & Whitney R-2800-75-5E-8,1945,-,1515.0, N79978,  2936,Standard Airlines,Domestic Scheduled Passenger, 897R,Albuquerque Municipal Airport,ABQ,KABQ,United States of America,Hollywood-Lockheed Air Terminal,BUR,KBUR,United States of America,4,44,3,32,-,-,Final
19490712-1,Tuesday,12-JUL-1949,03:50,A1, Approach (APR),5 km (3.1 mls) ENE of Bombay-Santacruz Airport (BOM),India,45,45, Destroyed, Written off (damaged beyond repair),Lockheed L-749-79-33 Constellation,4,Wright R-3350 (749C18BD1) Cyclone,1947,-,3381.0, PH-TDF, 2558,KLM,Int'l Non Scheduled Passenger,-,Delhi-Palam Airport,DEL,VIDP,India,Bombay-Santacruz Airport,BOM,VABB,India,11,34,11,34,-,-,Final
19490712-2,Tuesday,12-JUL-1949,01:17,A1, En route (ENR),19 km (11.9 mls) W of Rathenow,Germany,3,3, Damaged beyond repair,-,Douglas C-54D-1-DC (DC-4),-,-,1945,-,-, 42-72476, 10581,USAF,Military,-,Celle RAF Station,ZCN,ETHC,Germany,Berlin-R.A.F. Gatow Airport,GWW,EDBG,Germany,3,0,3,0,-,-,-
19490714-0,Thursday,14-JUL-1949,-,A1, Takeoff (TOF),"Dayton-Wright Patterson AFB, OH (FFO)",United States of America,6,1, Damaged beyond repair,-,Fairchild EC-82A Packet,-,-,1946,-,-, 44-23014, 10058,USAF,Military,-,Dayton-Wright Patterson AFB,FFO,KFFO,United States of America,-,-,-,-,6,0,1,0,-,-,-
19490714-2,Thursday,14-JUL-1949,-,A1, Unknown (UNK),"Chicago, IL",United States of America,-,-, Damaged beyond repair,-,Douglas C-47A-1-DK (DC-3),-,-,1943,-,-, 42-92095, 11857,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19490716-0,Saturday,16-JUL-1949,-,A1, Takeoff (TOF),Berlin-Tegel Airport (TXL),Germany,5,5, Damaged beyond repair,-,Handley Page Hastings C.1,-,-,-,-,-, TG611, HP67/89,RAF,Military,-,Berlin-Tegel Airport,TXL,EDDT,Germany,-,-,-,-,5,0,5,0,-,-,-
19490716-1,Saturday,16-JUL-1949,-,A1, Unknown (UNK),near Mersa Matruh,Egypt,9,9, Damaged beyond repair,-,Douglas C-47B-10-DK (DC-3),-,-,1944,-,-, 349050, 26311/14866,French AF,Military,-,-,-,-,-,Nicosia Airport,NIC,LCNC,Cyprus,-,-,-,-,-,-,-
19490719-0,Tuesday,19-JUL-1949,21:01,A1, Takeoff (TOF),"Seattle-Boeing Field International Airport, WA (BFI)",United States of America,32,2, Damaged beyond repair,-,Curtiss C-46F-1-CU Commando,2,Pratt & Whitney R-2800-75,1945,-,255.0, N5075N, 22463,Air Transport Associates,Domestic Non Scheduled Passenger,-,Seattle-Boeing Field International Airport,BFI,KBFI,United States of America,-,-,-,-,4,28,0,2,-,1,Final
19490721-0,Thursday,21-JUL-1949,11:35,A1, En route (ENR),"near Marga, Nizhneudinsk district, Irkutsk region",Russia,14,13, Damaged beyond repair,-,Ilyushin Il-12P,-,-,1948,-,-, CCCP-L1714, 83012811,Aeroflot / Moscow,Domestic Scheduled Passenger,-,Krasnoyarsk Airport,KJA,UNKL,Russia,Irkutsk Airport,IKT,UIII,Russia,6,8,5,8,-,-,-
19490722-0,Friday,22-JUL-1949,20:55,A1, Unknown (UNK),off Agadir,Morocco,17,17, Damaged beyond repair,-,Consolidated PBY-5 Catalina,-,-,-,-,-, 46564/22-S3,-,French Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
