identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
20050121-0,Friday,21-JAN-2005,10:00,A1, En route (ENR),near Colquiri,Bolivia,12,0, Damaged beyond repair,-,Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,2001,-,-, CP-2412, 208B0897,Línea Aérea Amaszonas,Domestic Non Scheduled Passenger,-,La Paz-El Alto Airport,LPB,SLLP,Bolivia,Sucre Airport,SRE,SLSU,Bolivia,2,10,0,0,-,-,Preliminary
20050122-0,Saturday,22-JAN-2005,13:00,A1, Approach (APR),Kongolo,Democratic Republic of the Congo,10,0, Damaged beyond repair,-,Antonov An-8,-,-,1960,-,-, EL-WVA, OG-3440,GLBC,Cargo,-,Kindu Airport,KND,FZOA,Democratic Republic of the Congo,Kongolo Airport,KOO,FZRQ,Democratic Republic of the Congo,7,3,0,0,-,-,Preliminary
20050123-0,Sunday,23-JAN-2005,19:05,A2, Landing (LDG),Oviedo/Aviles-Asturias Airport (OVD),Spain,43,0, Substantial, Repaired,McDonnell Douglas MD-83,2,Pratt & Whitney JT8D-219,1988,-,-, EC-GQG, 49577/1454,Spanair,Domestic Scheduled Passenger,JK5811,Palma de Mallorca Airport,PMI,LEPA,Spain,Oviedo/Aviles-Asturias Airport,OVD,LEAS,Spain,6,37,0,0,-,-,Final
20050124-0,Monday,24-JAN-2005,06:01,A1, Landing (LDG),Düsseldorf Airport (DUS),Germany,3,0, Substantial, Written off (damaged beyond repair),Boeing 747-212BSF,4,General Electric CF6-50E2,1975,22782.0,92024.0, N808MC, 21048/253,Atlas Air,Cargo,8995,Dubai Airport,DXB,OMDB,United Arab Emirates,Düsseldorf Airport,DUS,EDDL,Germany,3,0,0,0,-,-,Final
20050125-0,Tuesday,25-JAN-2005,14:33,A1, Landing (LDG),Rothera Station,Antarctica,-,0, Damaged beyond repair,-,Dornier 228-101,-,-,1985,-,-, D-CICE, 7073,Alfred Wegener Inst.,Survey/research,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,Final
20050127-0,Thursday,27-JAN-2005,08:10,A1, Approach (APR),2 km (1.3 mls) from  Iasi Airport (IAS),Romania,2,2, Damaged beyond repair,-,Let L-410UVP-E4,2,Walter M-601E,1987,-,-, HA-LAR, 871923,Farnair Hungary,Cargo,-,Bucharest-Baneasa Airport,BBU,LRBS,Romania,Iasi Airport,IAS,LRIA,Romania,2,0,2,0,-,-,Preliminary
20050128-0,Friday,28-JAN-2005,22:17,A1, Landing (LDG),"Kansas City-Charles B. Wheeler Downtown Airport, MO (MKC)",United States of America,2,0, Substantial, Written off (damaged beyond repair),Learjet 35A,2,Garrett TFE731-2-2B,1977,-,-, N911AE, 35A-109,Million Air,Ferry/positioning,-,Salt Lake City International Airport,SLC,KSLC,United States of America,Kansas City International Airport,MCI,KMCI,United States of America,2,0,0,0,-,-,Final
20050130-0,Sunday,30-JAN-2005,16:30,C1, En route (ENR),near Al Taji,Iraq,10,10, Damaged beyond repair,-,Lockheed Hercules C.1 (C-130K),-,-,1967,-,24200.0, XV179, 4195,RAF,Military,-,Baghdad International Airport,BGW,ORBI,Iraq,-,-,-,-,8,2,8,2,-,-,Final
20050131-0,Monday,31-JAN-2005,18:56,A1, Initial climb (ICL),Helsinki-Vantaa Airport (HEL),Finland,1,0, Damaged beyond repair,-,Cessna 208B Super Cargomaster,1,Pratt & Whitney Canada PT6A-114A,2000,-,6126.0, SE-KYH, 208B0817,NTD Air Cargo,Cargo,-,Helsinki-Vantaa Airport,HEL,EFHK,Finland,Örebro-Bofors Airport,ORB,ESOE,Sweden,1,0,0,0,-,-,Final
20050131-1,Monday,31-JAN-2005,11:28,A2, Takeoff (TOF),Bergen-Flesland Airport (BGO),Norway,25,0, Minor, Repaired,ATR 42-320,2,Pratt & Whitney Canada PW121,1986,23695.0,27526.0, OY-JRJ, 036,Danish Air Transport,Domestic Scheduled Passenger,  54,Bergen-Flesland Airport,BGO,ENBR,Norway,Florø Airport,FRO,ENFL,Norway,3,22,0,0,-,-,Final
20050202-0,Wednesday,02-FEB-2005,07:18,A1, Takeoff (TOF),"Teterboro Airport, NJ (TEB)",United States of America,11,0, Damaged beyond repair,-,Canadair CL-600-1A11 Challenger 600,-,-,1980,4300.0,6800.0, N370V, 1014,DDH Aviation,Executive,-,Teterboro Airport,TEB,KTEB,United States of America,Chicago-Midway Airport,MDW,KMDW,United States of America,3,8,0,0,-,-,Final
20050203-0,Thursday,03-FEB-2005,08:07,A1, En route (ENR),15 km (9.4 mls) from  Khartoum,Sudan,7,7, Damaged beyond repair,-,Ilyushin Il-76TD,-,-,1982,-,-, ST-EWB, 23438122,Air West,Cargo,-,Sharjah Airport,SHJ,OMSJ,United Arab Emirates,Khartoum-Civil Airport,KRT,HSSS,Sudan,7,0,7,0,-,-,Preliminary
20050203-1,Thursday,03-FEB-2005,15:15,A1, En route (ENR),32 km (20 mls) ESE of Kabul,Afghanistan,105,105, Destroyed, Written off (damaged beyond repair),Boeing 737-242 Adv.,2,Pratt & Whitney JT8D-17A (HK3),1980,42055.0,51363.0, EX-037, 22075/630,Phoenix Aviation,Domestic Scheduled Passenger, 904,Herat Airport,HEA,OAHR,Afghanistan,Kabul-Khwaja Rawash Airport,KBL,OAKB,Afghanistan,8,97,8,97,-,-,Final
20050206-0,Sunday,06-FEB-2005,00:39,A2, Landing (LDG),Tambacounda Airport (TUD),Senegal,43,0, Substantial, Repaired,de Havilland Canada DHC-8-315 Q300,2,Pratt & Whitney Canada PW123E,2001,9626.0,8171.0, 6V-AHL, 556,Air Sénégal International,Domestic Scheduled Passenger,V7214,Dakar-Yoff Airport,DKR,GOOY,Senegal,Tambacounda Airport,TUD,GOTT,Senegal,4,39,0,0,-,-,Final
20050213-0,Sunday,13-FEB-2005,-,A1, Landing (LDG),Aruba-Reina Beatrix Airport (AUA),Aruba,-,0, Damaged beyond repair,-,Dassault Falcon 20C,2,General Electric CF700-2D2,1968,-,-, PR-SUL, 129,Táxi Aéreo Pinhal,Unknown,-,Porlamar-del Caribe Santiago Mariño International Airport,PMV,SVMG,Venezuela,Aruba-Reina Beatrix Airport,AUA,TNCA,Aruba,-,-,0,0,-,-,Preliminary
20050216-0,Wednesday,16-FEB-2005,09:13,A1, Approach (APR),"6,5 km (4.1 mls) from  Pueblo Memorial Airport, CO (PUB)",United States of America,8,8, Destroyed, Written off (damaged beyond repair),Cessna 560 Citation V,2,Pratt & Whitney Canada JT15D-5A,1991,-,3657.0, N500AT, 560-0146,Circuit City Stores,Executive,-,Columbia Regional Airport,COU,KCOU,United States of America,Pueblo Memorial Airport,PUB,KPUB,United States of America,2,6,2,6,-,-,Final
20050221-0,Monday,21-FEB-2005,18:25,A1, Landing (LDG),"Bromont Airport, QC (ZBM)",Canada,6,0, Substantial, Written off (damaged beyond repair),Hawker Siddeley HS-125-600A,2,Garrett TFE731-3-1H,1973,-,-, N21SA, 256006,Scott Aviation,Executive,-,Montreal-Pierre Elliott Trudeau International Airport,YUL,CYUL,Canada,Bromont Airport,ZBM,CZBM,Canada,2,4,0,0,-,-,Final
20050222-0,Tuesday,22-FEB-2005,13:43,A1, Approach (APR),near Wobegon,Papua New Guinea,13,2, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-34,1968,-,-, P2-MFQ, 174,MAF PNG,Domestic Non Scheduled Passenger,-,Tabubil Airport,TBG,AYTB,Papua New Guinea,-,-,-,-,3,10,2,0,-,-,Preliminary
20050222-1,Tuesday,22-FEB-2005,07:15,A1, Approach (APR),"0,4 km (0.3 mls) from  Sarmi Airport (ZRM)",Indonesia,18,15, Damaged beyond repair,-,CASA/Nurtanio NC-212 Aviocar 100,-,-,1976,-,-, P-2032, 60/5N ?,Indonesian Police,Military,-,Jayapura-Sentani Airport,DJJ,WAJJ,Indonesia,Sarmi Airport,ZRM,WAJI,Indonesia,4,14,4,11,-,-,Preliminary
20050222-2,Tuesday,22-FEB-2005,20:26,A1, Takeoff (TOF),Trinidad Airport (TDD),Bolivia,49,0, Damaged beyond repair,-,Convair CV-580,2,Allison 501-D13,1954,-,-, FAB-73, 170,TAM,Domestic Non Scheduled Passenger,-,Trinidad Airport,TDD,SLTR,Bolivia,Cochabamba-J Wilsterman Airport,CBB,SLCB,Bolivia,4,45,0,0,-,-,Preliminary
20050223-0,Wednesday,23-FEB-2005,09:35,A2, Landing (LDG),Enarotali Airport (EWI),Indonesia,17,0, Substantial, Repaired,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1986,-,-, PK-LTY, 831,GT Air,Passenger,-,Timika-Moses Kilangin (Tembagapura) Airport,TIM,WABP,Indonesia,Enarotali Airport,EWI,WABT,Indonesia,-,-,0,0,-,-,Preliminary
20050224-0,Thursday,24-FEB-2005,15:40,A1, En route (ENR),near Sapotito,Mexico,7,7, Destroyed, Written off (damaged beyond repair),IAI 1124 Westwind,2,Garrett TFE731-3-1G,1979,-,-, XC-COL, 279,Colima State Government,Executive,-,Toluca Airport,TLC,MMTO,Mexico,Colima Airport,CLQ,MMIA,Mexico,2,5,2,5,-,-,Preliminary - official
20050224-1,Thursday,24-FEB-2005,-,A1, Initial climb (ICL),Harare Airport (HRE),Zimbabwe,2,2, Damaged beyond repair,-,CASA C-212 Aviocar 200,-,-,-,-,-, registration unknown,-,Zimbabwe AF,Military,-,Harare Airport,HRE,FVHA,Zimbabwe,-,-,-,-,2,0,2,0,-,-,-
20050227-0,Sunday,27-FEB-2005,-,A1, Unknown (UNK),near Aguachina,Colombia,-,0, Damaged beyond repair,-,Beechcraft 200 Super King Air,-,-,1978,-,-, N988SC, BB-310,Trust Aviation,Illegal Flight,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,Preliminary
20050299-0,-,xx-FEB-2005,-,A1, Landing (LDG),Old Fangak,South Sudan,-,-, Damaged beyond repair,-,Hawker Siddeley HS-780 Andover CC.2,-,-,-,-,-, 9XR-AB, 1564,African Commuter Services,Cargo,-,Lokichoggio Airport,LKG,HKLK,Kenya,-,-,-,-,-,-,-,-,-,-,-
20050304-0,Friday,04-MAR-2005,-,A1, Unknown (UNK),Impfondo Airport (ION),Congo,-,0, Damaged beyond repair,-,Antonov An-24B,2,Ivchenko AI-24,1970,-,-, EY-46399, 07306303,Trans Air Congo,Unknown,-,Impfondo Airport,ION,FCOI,Congo,Brazzaville-Maya Maya Airport,BZV,FCBB,Congo,-,-,0,0,-,-,-
20050307-0,Monday,07-MAR-2005,02:20,A2, Landing (LDG),Tehran-Mehrabad Airport (THR),Iran,91,0, Substantial, Repaired,Airbus A310-304ET,2,General Electric CF6-80C2A2,1991,-,-, F-OJHH, 586,Mahan Air,International Scheduled Passenger,-,Bangkok-Don Muang International Airport,BKK,VTBD,Thailand,Tehran-Mehrabad Airport,THR,OIII,Iran,14,77,0,0,-,-,Preliminary - official
20050308-0,Tuesday,08-MAR-2005,09:33,A1, Approach (APR),Charallave-Óscar Machado Zuloaga Airport,Venezuela,2,2, Damaged beyond repair,-,Cessna 500 Citation I,-,-,1973,-,-, YV-21CP, 500-0115,Air Global,Executive,-,Maturín-Quiriquire Airport,MUN,SVMT,Venezuela,-,-,-,-,2,0,2,0,-,-,Preliminary
20050308-1,Tuesday,08-MAR-2005,12:00,A1, En route (ENR),27 km (16.9 mls) from  La Paragua,Venezuela,2,2, Damaged beyond repair,-,Antonov An-2TP,1,PZL Kalisz (Shvetsov) ASz-62IR,1991,-,-, YV-280C, 1G-214-09,Transmandu,Unknown,-,-,-,-,-,Canaima Airport,CAJ,SVCN,Venezuela,2,0,2,0,-,-,Preliminary
20050308-2,Tuesday,08-MAR-2005,21:50,A1, Landing (LDG),"Teterboro Airport, NJ (TEB)",United States of America,4,0, Minor, Written off (damaged beyond repair),British Aerospace BAe-125-700A,-,-,1978,-,-, N703TS, 257031,Hawker 700 Holding Co.,Private,-,Columbus-Port Columbus International Airport,CMH,KCMH,United States of America,Teterboro Airport,TEB,KTEB,United States of America,2,2,0,0,-,-,Final
20050309-0,Wednesday,09-MAR-2005,17:20,A1, Initial climb (ICL),near Belize City Municipal Airport (TZA),Belize,14,0, Damaged beyond repair,-,Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,1999,-,-, V3-HFW, 208B0791,Tropic Air,Domestic Scheduled Passenger,2110,-,-,-,-,San Pedro Airport,SPR,MZSP,Belize,1,13,0,0,-,-,Preliminary - official
20050309-1,Wednesday,09-MAR-2005,13:12,A2, Takeoff (TOF),"Tupelo-Regional Airport, MS (TUP)",United States of America,7,0, Substantial, Repaired,Canadair CL-600-1A11 Challenger 600,-,-,1983,-,8054.0, N660RM, 1054,Romeo Mike Aviation Comp.,Executive,-,Tupelo-Regional Airport,TUP,KTUP,United States of America,Teterboro Airport,TEB,KTEB,United States of America,2,5,0,0,-,-,Final
20050311-0,Friday,11-MAR-2005,23:02,A2, Landing (LDG),"Milwaukee-General Mitchell International Airport, WI (MKE)",United States of America,12,0, Substantial, Repaired,Canadair CL-600-2B19 Regional Jet CRJ-440LR,2,General Electric CF34-3B1,2004,-,-, N8932C, 7932,Pinnacle Airlines,Domestic Scheduled Passenger,2823,New York-La Guardia Airport,LGA,KLGA,United States of America,Milwaukee-General Mitchell Airport,MKE,KMKE,United States of America,3,9,0,0,-,-,Final
20050315-0,Tuesday,15-MAR-2005,00:18,A1, Approach (APR),14 km (8.8 mls) WNW Campbeltown-Machrihanish Airport (CAL),United Kingdom,2,2, Damaged beyond repair,-,Pilatus Britten-Norman BN-2B-26 Islander,2,Lycoming O-540-E4C5,1989,40018.0,6221.0, G-BOMG, 2205,Loganair,Ambulance,-,Glasgow International Airport,GLA,EGPF,United Kingdom,Campbeltown-Machrihanish Airport,CAL,EGEC,United Kingdom,1,1,1,1,-,-,Final
20050315-1,Tuesday,15-MAR-2005,07:21,A2, Landing (LDG),Lima-J Chavez International Airport (LIM),Peru,4,0, Substantial, Repaired,Antonov An-26B-100,2,Ivchenko AI-24VT,1985,2451.0,5798.0, OB-1778-P, 14205,ATSA,Cargo,-,Lima-Jorge Chávez International Airport,LIM,SPIM,Peru,-,-,-,-,4,0,0,0,-,-,Final
20050316-0,Wednesday,16-MAR-2005,13:53,A1, Approach (APR),5 km (3.1 mls) from  Varandey,Russia,52,28, Destroyed, Written off (damaged beyond repair),Antonov An-24RV,2,Ivchenko AI-24VT,1972,-,-, RA-46489, 27308107,Kuzbassaviafrakht,Domestic Non Scheduled Passenger,9288,Usinsk Airport,USK,UUYS,Russia,-,-,-,-,7,45,2,26,-,-,Final
20050318-0,Friday,18-MAR-2005,18:06,A1, Maneuvering (MNV),Forte dei Marmi,Italy,2,2, Destroyed, Written off (damaged beyond repair),Canadair CL-215-6B11 (CL-415),2,Pratt & Whitney Canada PW123AF,2001,-,1733.0, I-DPCK, 2051,Civil Protection Department,Fire fighting,-,Roma-Ciampino Airport,CIA,LIRA,Italy,Roma-Ciampino Airport,CIA,LIRA,Italy,2,0,2,0,-,-,Final
20050319-0,Saturday,19-MAR-2005,10:53,A1, Approach (APR),Entebbe Airport (EBB),Uganda,5,0, Damaged beyond repair,-,Boeing 707-3K1C,4,Pratt & Whitney JT3D-3B (HK2),1974,-,-, 9G-IRL, 20805/884,Cargo Plus Aviation,Cargo,-,Addis Ababa-Bole Airport,ADD,HAAB,Ethiopia,Entebbe Airport,EBB,HUEN,Uganda,5,0,0,0,-,-,Preliminary
20050319-1,Saturday,19-MAR-2005,14:46,A2, Standing (STD),"Winnipeg-James Armstrong Richardson International Airport, MB (YWG)",Canada,2,0, Minor, Repaired,Beechcraft C99,2,Pratt & Whitney Canada PT6A-36,1982,-,-, C-FJMF, U-180,Courtesy Air,Unknown,MC505,Winnipeg-James Armstrong Richardson International Airport,YWG,CYWG,Canada,Portage La Prarie Airport,YPG,CYPG,Canada,2,0,0,0,-,-,-
20050323-0,Wednesday,23-MAR-2005,23:05,A1, Initial climb (ICL),"1,1 km (0.7 mls) W off  Mwanza Airport (MWZ)",Tanzania,8,8, Destroyed, Written off (damaged beyond repair),Ilyushin Il-76TD,4,Soloviev D-30KP-2,1984,1548.0,2615.0, ER-IBR, 0043454623,Airline Transport,Cargo, 982,Mwanza Airport,MWZ,HTMW,Tanzania,Khartoum-Civil Airport,KRT,HSSS,Sudan,8,0,8,0,-,-,Final
20050324-0,Thursday,24-MAR-2005,-,O1, Standing (STD),Madrid-Barajas Airport (MAD),Spain,-,0, Damaged beyond repair,-,McDonnell Douglas MD-88,2,Pratt & Whitney JT8D-217C,1992,-,-, EC-FLK, 53304/1975,Iberia,Scheduled Passenger,-,Madrid-Barajas Airport,MAD,LEMD,Spain,-,-,-,-,-,-,0,0,-,-,- (No safety board investigation)
20050325-0,Friday,25-MAR-2005,-,A1, Unknown (UNK),near Sakhanka,Russia,2,0, Damaged beyond repair,-,Antonov An-2R,-,-,1984,-,-, UR-17998, 1G210-22,Mariupol'sky Metallurgical Combine,Agricultural,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,Preliminary - official
20050326-0,Saturday,26-MAR-2005,09:51,A1, Initial climb (ICL),Providencia-El Embrujo Airport (PVA),Colombia,14,9, Damaged beyond repair,-,Let L-410UVP-E,2,Walter M-601E,1990,-,6901.0, HK-4146, 902426,West Caribbean Airways,Domestic Scheduled Passenger,9955,Providencia Airport,PVA,SKPV,Colombia,San Andres Island-Gustavo Rojas Pinilla Airport,ADZ,SKSP,Colombia,2,12,2,7,-,-,Final
20050328-0,Monday,28-MAR-2005,16:15,A1, Takeoff (TOF),Caracas-Simon Bolivar Airport (CCS),Venezuela,97,0, Damaged beyond repair,-,Ilyushin Il-18D-40,4,Ivchenko AI-20M,1983,-,-, CU-T1539, 2964017102,Aerocaribbean,Int'l Non Scheduled Passenger,4311,Caracas-Simón Bolívar International Airport,CCS,SVMI,Venezuela,Havana-José Martí International Airport,HAV,MUHA,Cuba,10,87,0,0,-,-,Preliminary
20050329-0,Tuesday,29-MAR-2005,07:24,A1, Landing (LDG),"Itaituba-Fazenda Vera Paz Airport, PA",Brazil,1,0, Damaged beyond repair,-,Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,1997,-,-, PT-MPA, 208B0627,Penta,Cargo,-,-,-,-,-,-,-,-,-,1,0,0,0,-,-,Final
20050329-1,Tuesday,29-MAR-2005,16:45,A2, Landing (LDG),Papelón,Venezuela,2,0, Substantial, Repaired,Antonov An-2R,1,PZL Kalisz (Shvetsov) ASz-62IR,1988,-,-, YV-2447P, 1G206-60,Unknown,Unknown,-,-,-,-,-,-,-,-,-,1,1,0,0,-,-,Preliminary
20050330-0,Wednesday,30-MAR-2005,08:00,A1, Landing (LDG),"Miami-Dade Collier Airport, FL (TNT)",United States of America,2,0, Substantial, Written off (damaged beyond repair),Swearingen SA227-AC Metro III,2,Garrett TPE331-11U-611G,1981,-,32203.0, N811BC, AC-463,IBC Airways,Training,-,Miami International Airport,MIA,KMIA,United States of America,Miami-Dade Collier Airport,TNT,KTNT,United States of America,2,0,0,0,-,-,Final
20050331-0,Thursday,31-MAR-2005,20:00,A1, En route (ENR),near Rovie,Albania,9,9, Damaged beyond repair,-,Lockheed MC-130H Combat Talon II,-,-,1987,-,-, 87-0127, 5118,USAF,Military,-,Tirana-Rinas Airport,TIA,LATI,Albania,Tirana-Rinas Airport,TIA,LATI,Albania,9,0,9,0,-,-,-
20050331-2,Thursday,31-MAR-2005,19:02,A1, Takeoff (TOF),Mukalla-Al-Rayyan International Airport (MKX),Yemen,8,0, Damaged beyond repair,-,Antonov An-12B,4,Ivchenko AI-20M,1969,13125.0,35115.0, UN-11007, 9346509,Irbis,Cargo,BIS6311,-,-,-,-,Sharjah Airport,SHJ,OMSJ,United Arab Emirates,8,0,0,0,-,-,Final
20050331-3,Thursday,31-MAR-2005,-,A1, Initial climb (ICL),near Kampene,Democratic Republic of the Congo,4,3, Damaged beyond repair,-,Antonov An-28,2,Glushenkov TVD-10B,1989,-,-, 3C-ZZY, 1AJ005-23,Gran Propeller,Cargo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20050407-0,Thursday,07-APR-2005,09:55,A1, Landing (LDG),Coca Airport (OCC),Ecuador,65,0, Damaged beyond repair,-,Fokker F-28 Fellowship 4000,2,Rolls-Royce Spey 555-15P,1986,46662.0,36087.0, HC-CDA, 11230,ICARO,Domestic Scheduled Passenger, 504,Quito-Mariscal Sucre Airport,UIO,SEQU,Ecuador,Coca Airport,OCC,SECO,Ecuador,5,60,0,0,-,-,Final
20050412-0,Tuesday,12-APR-2005,12:10,A1, En route (ENR),6 km (3.8 mls) from  Enarotali,Indonesia,17,17, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 100,2,Pratt & Whitney Canada PT6A-20,1966,-,-, PK-LTZ, 23,GT Air,Domestic Scheduled Passenger,-,Timika-Moses Kilangin (Tembagapura) Airport,TIM,WABP,Indonesia,Enarotali Airport,EWI,WABT,Indonesia,3,14,3,14,-,-,Preliminary
20050418-0,Monday,18-APR-2005,17:15,A1, Approach (APR),"3,5 km (2.2 mls) NNW of Lima-Jorge Chavez International Airport (LIM)",Peru,12,0, Damaged beyond repair,-,Beechcraft B200 Catpass 250,2,Pratt & Whitney Canada PT6A-41,1977,-,23723.0, OB-1700, BB-214,Aero Condor,Domestic Scheduled Passenger,-,-,-,-,-,Lima-Jorge Chávez International Airport,LIM,SPIM,Peru,2,10,0,0,-,-,Final
20050420-0,Wednesday,20-APR-2005,22:05,A1, Landing (LDG),Tehran-Mehrabad Airport (THR),Iran,169,3, Damaged beyond repair,-,Boeing 707-3J9C,4,Pratt & Whitney JT3D-3B,1976,-,-, EP-SHE, 21127/915,Saha Air,Domestic Scheduled Passenger, 171,Kish Island Airport,KIH,OIBK,Iran,Tehran-Mehrabad Airport,THR,OIII,Iran,12,157,0,3,-,-,Preliminary
20050420-1,Wednesday,20-APR-2005,18:50,A1, En route (ENR),"22 km (13.8 mls) of Chico, CA",United States of America,3,3, Damaged beyond repair,-,Lockheed P-3B Orion,4,Allison T56-A10W,1966,-,15614.0, N926AU, 185-5171,Aero Union,Training,-,Chico Airport,CIC,KCIC,United States of America,Chico Airport,CIC,KCIC,United States of America,3,0,3,0,-,-,Final
20050421-0,Thursday,21-APR-2005,09:05,A2, Landing (LDG),Savusavu Airport (SVU),Fiji,-,0, Substantial, Repaired,de Havilland Canada DHC-6 Twin Otter 300,-,-,1979,-,-, DQ-FIE, 660,Sun Air Pacific,Domestic Scheduled Passenger,-,-,-,-,-,Savusavu Airport,SVU,NFNS,Fiji,-,-,0,0,-,-,-
