identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19630117-1,Thursday,17-JAN-1963,-,A1, En route (ENR),22 km (13.8 mls) off  Chepbeica,Morocco,3,0, Damaged beyond repair,-,Scottish Aviation Twin Pioneer 1,2,Alvis Leonides 514,1958,-,-, G-APLN, 526,Bristow Helicopters,Ferry/positioning,-,Marrakech-Menara Airport,RAK,GMMX,Morocco,Puerto del Rosario Airport,FUE,GCFV,Spain,3,0,0,0,-,-,-
19630122-0,Tuesday,22-JAN-1963,-,A1, Landing (LDG),"Parnaiba Airport, PI (PHB)",Brazil,9,0, Damaged beyond repair,-,Convair CV-340-59,-,-,1954,-,-, PP-CDY, 166,Cruzeiro do Sul,Passenger,-,-,-,-,-,Parnaíba-Santos Dumont Airport,PHB,SBPB,Brazil,3,6,0,0,-,-,-
19630122-1,Tuesday,22-JAN-1963,-,A1, Approach (APR),"15 km (9.4 mls) SW off  Las Palmas, Islas Canarias",Spain,14,3, Damaged beyond repair,-,Douglas C-54E-15-DO (DC-4),-,-,1945,-,-, 6601, 27351,Portuguese AF,Military,-,-,-,-,-,Las Palmas-Gando Air Base,LPA,GCLP,Spain,7,7,0,3,-,-,-
19630125-0,Friday,25-JAN-1963,-,A2, Landing (LDG),Blackpool Airport (BLK),United Kingdom,9,0, Substantial, Repaired,Douglas Dakota III (DC-3),-,-,1944,-,-, G-AMJU, 25925/14480,BUA,Domestic Scheduled Passenger,-,Newcastle Airport,NCL,EGNT,United Kingdom,Blackpool Airport,BLK,EGNH,United Kingdom,3,6,0,0,-,-,Final
19630126-0,Saturday,26-JAN-1963,-,A1, Approach (APR),"Cape Lisburne AFB, AK",United States of America,2,1, Damaged beyond repair,-,Curtiss C-46F-1-CU Commando,-,-,1945,-,-, N67933, 22380,Skyvan Airways,Cargo,-,Kotzebue Airport,OTZ,PAOT,United States of America,Cape Lisburne Airport,LUR,PALU,United States of America,2,0,1,0,-,-,-
19630129-0,Tuesday,29-JAN-1963,22:44,A1, Approach (APR),"Kansas City Downtown Municipal Airport, MO (MKC)",United States of America,8,8, Damaged beyond repair,-,Vickers 812 Viscount,-,-,1958,-,12860.0, N242V, 356,Continental Air Lines,Domestic Scheduled Passenger, 290,Midland Air Terminal,MAF,KMAF,United States of America,Kansas City Downtown Municipal Airport,MKC,KMKC,United States of America,3,5,3,5,-,-,Final
19630130-0,Wednesday,30-JAN-1963,-,A1, En route (ENR),"370 km (231.3 mls) SE off  New York, NJ, USA",Atlantic Ocean,14,14, Missing, Presumed damaged beyond repair,Lockheed P-3A Orion,-,-,1962,-,-, 149672, 185-5013,US Navy,Military,-,Patuxent River NAS,NHK,KNHK,United States of America,Patuxent River NAS,NHK,KNHK,United States of America,14,0,14,0,-,-,-
19630201-0,Friday,01-FEB-1963,13:13,A1, Approach (APR),"Ulus District, Ankara",Turkey,14,14, Destroyed, Written off (damaged beyond repair),Vickers 754D Viscount,4,Rolls-Royce Dart 510,1957,5515.0,13187.0, OD-ADE, 244,MEA,International Scheduled Passenger,ME265,Nicosia Airport,NIC,LCNC,Cyprus,Ankara-Esenboga Airport,ESB,LTAC,Turkey,3,11,3,11,3,87,Final
19630201-1,Friday,01-FEB-1963,13:13,A1, En route (ENR),"Ulus District, Ankara",Turkey,3,3, Destroyed, Written off (damaged beyond repair),Douglas C-47A-80-DL (DC-3),-,-,1944,-,2340.0, CBK-28, 19668,Turkish AF,Military,-,Ankara-Etimesgut Air Base,ANK,LTAD,Turkey,Ankara-Etimesgut Air Base,ANK,LTAD,Turkey,3,0,3,0,14,-,Final
19630203-0,Sunday,03-FEB-1963,12:07,A1, Approach (APR),"San Francisco International Airport, CA (SFO)",United States of America,8,4, Damaged beyond repair,-,Lockheed L-1049H Super Constellation,-,-,1958,-,4258.0, N9740Z, 4851,Slick Airways,Cargo,  40Z,Albuquerque-Kirtland AFB,ABQ,KABQ,United States of America,San Francisco International Airport,SFO,KSFO,United States of America,3,5,2,2,-,-,-
19630204-0,Monday,04-FEB-1963,-,A1, Initial climb (ICL),"6,5 km (4.1 mls) SE of Ogden-Hill AFB, UT (HIF)",United States of America,20,1, Damaged beyond repair,-,Convair C-131E (CV-440),-,-,1956,-,-, 55-4758, 345,USAF,Military,-,-,-,-,-,San Bernardino-Norton AFB,SBD,KSBD,United States of America,-,-,1,0,-,-,-
19630208-0,Friday,08-FEB-1963,-,A2, Landing (LDG),London-Gatwick Airport (LGW),United Kingdom,2,0, Substantial, Repaired,Vickers 708 Viscount,4,Rolls-Royce Dart 505,1953,-,-, G-ARBY,  10,BUA,Cargo,-,Paris-Le Bourget Airport,LBG,LFPB,France,London-Gatwick Airport,LGW,EGKK,United Kingdom,2,0,0,0,-,-,Final
19630208-1,Friday,08-FEB-1963,-,A1, En route (ENR),"10,2 km (6.4 mls) E of Syktyvkar Airport (SCW)",Russia,7,7, Damaged beyond repair,-,Antonov An-10A,4,Ivchenko AI-20K,1960,1158.0,2156.0, CCCP-11193, 0402104,Aeroflot / Komi,Training,-,Syktyvkar Airport,SCW,UUYY,Russia,Syktyvkar Airport,SCW,UUYY,Russia,7,0,7,0,-,-,-
19630212-0,Tuesday,12-FEB-1963,13:50,A1, En route (ENR),"Everglades, FL",United States of America,43,43, Destroyed, Written off (damaged beyond repair),Boeing 720-051B,4,Pratt & Whitney JT3D-1,1962,-,4685.0, N724US, 18354/224,Northwest Orient Airlines,International Scheduled Passenger, 705,Miami International Airport,MIA,KMIA,United States of America,Chicago-O'Hare International Airport,ORD,KORD,United States of America,8,35,8,35,-,-,Final
19630214-0,Thursday,14-FEB-1963,-,A1, Unknown (UNK),"9,6 km (6 mls) N of Long Semodo",Malaysia,5,5, Damaged beyond repair,-,Scottish Aviation Twin Pioneer CC.1,2,Alvis Leonides 514,1959,-,-, XN318, 573,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19630215-0,Friday,15-FEB-1963,-,O1, Standing (STD),Fort-Lamy Airport (NDJ),Chad,-,0, Damaged beyond repair,-,Nord 2501 Noratlas,2,Bristol Hercules 739,-,-,-, 45, 45,French AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19630216-0,Saturday,16-FEB-1963,18:26,A1, Approach (APR),"Puyallup, WA",United States of America,2,0, Damaged beyond repair,-,Curtiss C-46F-1-CU Commando,-,-,1945,-,17683.0, N616Z, 22590,Zantop,Cargo,  60-16,Tacoma-McChord AFB,TCM,KTCM,United States of America,Great Falls-Malmstrom AFB,GFA,KGFA,United States of America,2,0,0,0,-,-,-
19630226-0,Tuesday,26-FEB-1963,08:55,A1, En route (ENR),"Bukhta Yemlinskaya, Shelikhov Gulf",Russia,10,10, Destroyed, Written off (damaged beyond repair),Ilyushin Il-18V,4,Ivchenko AI-20,1960,-,2105.0, CCCP-75732, 181002601,Aeroflot / Polar,Cargo,-,Anadyr Airport,DYR,UHMA,Russia,Magadan Airport,GDX,UHMM,Russia,8,2,8,2,-,-,-
19630227-0,Wednesday,27-FEB-1963,-,A1, Initial climb (ICL),"Fairbanks-Eielson AFB, AK (EIL)",United States of America,7,7, Destroyed, Written off (damaged beyond repair),Boeing KC-135A Stratotanker,4,Pratt & Whitney J57-P,1957,-,-, 56-3597, 17346/36,USAF,Military,-,Fairbanks-Eielson AFB,EIL,PAEI,United States of America,Fairbanks-Eielson AFB,EIL,PAEI,United States of America,7,0,7,0,-,2,-
19630302-0,Saturday,02-MAR-1963,-,A1, En route (ENR),Mt. Boca,Philippines,27,27, Damaged beyond repair,-,Douglas C-47B-30-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, PI-C489, 32863/16115,Philippine Air Lines,Domestic Scheduled Passenger, 984,Cotabato-Awang Airport,CBO,RPMC,Philippines,Davao City-Francisco Bangoy International Airport,DVO,RPMD,Philippines,3,24,3,24,-,-,-
19630303-0,Sunday,03-MAR-1963,-,A1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Douglas C-47D (DC-3),-,-,1944,-,-, 43-49238, 26499/15054,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19630304-0,Monday,04-MAR-1963,-,A1, Landing (LDG),Herzogenaurach Airport,Germany,-,0, Damaged beyond repair,-,Douglas DC-3A-191,2,Pratt & Whitney R-1830,1937,-,-, N16067, 1907,Flugtransport,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19630304-1,Monday,04-MAR-1963,-,A1, Taxi (TXI),Bentwaters RAF Station (BWY),United Kingdom,-,0, Damaged beyond repair,-,Douglas C-47A-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 43-30655, 13806,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19630305-0,Tuesday,05-MAR-1963,19:34,A1, Approach (APR),Ashgabat Airport (ASB),Turkmenistan,54,12, Damaged beyond repair,-,Ilyushin Il-18V,4,Ivchenko AI-20,1961,1213.0,2098.0, CCCP-75765, 181003404,Aeroflot / Turkmenistan,Domestic Scheduled Passenger, 191,Krasnovodsk Airport,KRW,UTAK,Turkmenistan,Ashgabat Airport,ASB,UTAA,Turkmenistan,11,43,8,4,-,-,-
19630312-0,Tuesday,12-MAR-1963,-,O1, Standing (STD),near Richardson Lakes,Antarctica,0,0, Damaged beyond repair,-,Antonov An-6,1,Shvetsov Ash-62IR/TK,-,-,-, CCCP-04342, 110547318 ?,Polyarnaya Aviatsiya,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19630312-1,Tuesday,12-MAR-1963,-,O1, Standing (STD),near Richardson Lakes,Antarctica,0,0, Damaged beyond repair,-,Antonov An-6,1,Shvetsov Ash-62IR/TK,1958,-,-, CCCP-98341, 110447314,Aeroflot / Polar,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19630313-0,Wednesday,13-MAR-1963,-,A1, Landing (LDG),Kalimikui,Kenya,-,0, Damaged beyond repair,-,Scottish Aviation Twin Pioneer CC.2,2,Alvis Leonides 514,1958,-,-, XM290, 544,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19630313-2,Wednesday,13-MAR-1963,10:00,A1, Takeoff (TOF),Monte Real Air Base,Portugal,7,0, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, registration unknown,-,Portuguese AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19630315-0,Friday,15-MAR-1963,05:40,A1, En route (ENR),11 km (6.9 mls) SE of Karaj,Iran,4,4, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,1945,-,-, OD-ACZ, 1218,TMA,Cargo,-,Tehran-Mehrabad Airport,THR,OIII,Iran,Beirut International Airport,BEY,OLBA,Lebanon,4,0,4,0,-,-,-
19630315-1,Friday,15-MAR-1963,13:55,A1, En route (ENR),near Tacora Volcano,Peru,39,39, Damaged beyond repair,-,Douglas DC-6B,4,Pratt & Whitney R-2800,1951,-,-, CP-707, 43547/204,LAB,International Scheduled Passenger, 915,Arica-Chacalluta Airport,ARI,SCAR,Chile,La Paz-El Alto Airport,LPB,SLLP,Bolivia,3,36,3,36,-,-,-
19630315-2,Friday,15-MAR-1963,-,A1, Landing (LDG),"Memphis NAS, TN (NQA)",United States of America,33,0, Damaged beyond repair,-,Douglas C-117D (DC-3),-,-,1944,-,-, 17158, 43368,US Navy,Military,-,Saint Louis-Lambert International Airport,STL,KSTL,United States of America,Memphis NAS,NQA,KNQA,United States of America,3,30,0,0,-,-,-
19630317-0,Sunday,17-MAR-1963,-,A2, Landing (LDG),Berlin-Tegel Airport (TXL),Germany,37,0, Substantial, Repaired,Vickers 802 Viscount,4,Rolls-Royce Dart 510,1957,-,-, G-AOHO, 164,BEA,International Scheduled Passenger,-,Hannover Airport,HAJ,EDDV,Germany,Berlin-Tempelhof Airport,THF,EDDI,Germany,4,33,0,0,-,-,Final
19630320-0,Wednesday,20-MAR-1963,03:23,A1, En route (ENR),30 km (18.8 mls) SW of Cuneo,Italy,18,18, Destroyed, Written off (damaged beyond repair),de Havilland DH-106 Comet 4C,-,-,1962,-,-, SA-R-7, 6461,Saudi Arabian Government,Official state flight,-,Genève-Cointrin Airport,GVA,LSGG,Switzerland,Nice-Côte d'Azur Airport,NCE,LFMN,France,9,9,9,9,-,-,-
19630327-0,Wednesday,27-MAR-1963,-,A1, En route (ENR),near Staverton Airport (GLO),United Kingdom,2,2, Damaged beyond repair,-,Vickers 668 Varsity T.1,2,Bristol Hercules 264,1952,-,-, G-APAZ, 561,RAF,Training,-,Staverton Airport,GLO,EGBJ,United Kingdom,Staverton Airport,GLO,EGBJ,United Kingdom,2,0,2,0,-,-,Final
19630329-0,Friday,29-MAR-1963,-,A1, Unknown (UNK),Kasongo Lunda Airport (KGN),Democratic Republic of the Congo,-,-, Damaged beyond repair,-,Douglas DC-3D,-,-,1944,-,-, 9Q-CUS, 43092,Air Congo,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19630329-1,Friday,29-MAR-1963,-,A2, Landing (LDG),Dublin Airport (DUB),Ireland,50,0, Substantial, Repaired,Vickers 953 Vanguard,-,-,1961,-,-, G-APEJ, 713,BEA,International Scheduled Passenger,-,-,-,-,-,Dublin Airport,DUB,EIDW,Ireland,7,43,0,0,-,-,Final
19630330-0,Saturday,30-MAR-1963,-,A1, En route (ENR),"6,5 km (4.1 mls) NW of Sora",Italy,8,8, Damaged beyond repair,-,Douglas C-47B-35-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,13941.0, I-TAVI, 33225/16477,Itavia,Domestic Scheduled Passenger, 703,Pescara-Liberi Airport,PSR,LIBP,Italy,Roma-Ciampino Airport,CIA,LIRA,Italy,3,5,3,5,-,-,-
19630330-1,Saturday,30-MAR-1963,-,A1, Landing (LDG),Pisa-Arturo dell'Oro Air Base (PSA),Italy,-,0, Damaged beyond repair,-,Fairchild C-119G Flying Boxcar,2,Wright R-3350,-,-,-, MM52-6005, 10863,Italian AF,Military,-,-,-,-,-,Pisa-Arturo dell'Oro Air Base,PSA,LIRP,Italy,-,-,0,0,-,-,-
19630402-0,Tuesday,02-APR-1963,-,A1, Takeoff (TOF),Magadan Airport (GDX),Russia,-,0, Damaged beyond repair,-,Antonov An-12,-,-,1962,-,-, CCCP-11338, 2400504,Aeroflot / Polar,Unknown,-,Magadan Airport,GDX,UHMM,Russia,-,-,-,-,-,-,0,0,-,-,-
19630403-0,Wednesday,03-APR-1963,-,O1, Standing (STD),"Punta Indio, BA",Argentina,0,0, Damaged beyond repair,-,Douglas C-54A-DO (DC-4),-,-,1943,-,-, 0290/CTA-2, 3093,Argentine Navy,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19630403-1,Wednesday,03-APR-1963,-,O1, Standing (STD),"Punta Indio, BA",Argentina,0,0, Damaged beyond repair,-,Douglas LC-47A (DC-3),-,-,1944,-,-, 0281/CTA-12, 12732,Argentine Navy,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19630404-0,Thursday,04-APR-1963,04:30,A1, En route (ENR),"3,5 km (2.2 mls) SW of Urakhcha, Rybnaya Sloboda district, Tatarstan",Russia,67,67, Destroyed, Written off (damaged beyond repair),Ilyushin Il-18,-,-,1963,68.0,154.0, CCCP-75866, 183005901,Aeroflot / Krasnoyarsk,Domestic Scheduled Passenger,  25,Moskva-Sheremetyevo Airport,SVO,UUEE,Russia,Krasnoyarsk Airport,KJA,UNKL,Russia,8,59,8,59,-,-,-
19630404-1,Thursday,04-APR-1963,-,O1, Standing (STD),"Flin Flon Airport, MB (YFO)",Canada,0,0, Damaged beyond repair,-,Grumman G-73 Mallard,-,-,1947,-,-, CF-FLC, J-20,Hudson Bay Air Transport,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
19630407-0,Sunday,07-APR-1963,-,A1, Takeoff (TOF),Hamah,Syria,-,1, Damaged beyond repair,-,Douglas DC-6B,4,Pratt & Whitney R-2800,1953,-,-, YK-AEB, 43749/317,Syrian Arab Airlines,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,1,-,-,-
19630407-1,Sunday,07-APR-1963,-,U1, Unknown (UNK),unknown,Unknown country,-,-, Damaged beyond repair,-,Curtiss C-46 Commando,-,-,-,-,-, registration unknown,-,Republic of China AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19630408-0,Monday,08-APR-1963,-,A2, En route (ENR),near Palermo,Italy,44,0, Substantial, Repaired,Vickers 806 Viscount,4,Rolls-Royce Dart 520,1958,-,-, G-AOYS, 267,BEA,International Scheduled Passenger,-,Malta-Luqa Airport,MLA,LMML,Malta,-,-,-,-,4,40,0,0,-,-,Final
19630408-1,Monday,08-APR-1963,-,A1, Takeoff (TOF),"Rio de Janeiro-Galeão International Airport, RJ (GIG)",Brazil,7,0, Damaged beyond repair,-,Douglas DC-7C,-,-,1957,-,-, PP-PDM, 45124/808,Panair do Brasil,Training,-,Rio de Janeiro-Galeão International Airport,GIG,SBGL,Brazil,-,-,-,-,7,0,0,0,-,-,-
19630410-0,Wednesday,10-APR-1963,16:12,A1, Approach (APR),"1,2 km (0.8 mls) NE of Fairfield-Travis AFB, CA (SUU)",United States of America,9,9, Damaged beyond repair,-,Douglas C-133B-DL Cargomaster,4,Pratt & Whitney T34-P-9W,1960,-,-, 59-0523, 45574,USAF,Military,-,Fairfield-Travis AFB,SUU,KSUU,United States of America,Fairfield-Travis AFB,SUU,KSUU,United States of America,9,0,9,0,-,-,-
19630412-0,Friday,12-APR-1963,-,A1, Maneuvering (MNV),Nakhon Phanom,Thailand,3,3, Damaged beyond repair,-,Fairchild C-123B-18-FA Provider,-,-,-,-,-, 56-4380, 20264,USAF,Military,-,Nakhon Phanom Airport,KOP,VTUW,Thailand,-,-,-,-,3,0,3,0,-,2,-
19630413-0,Saturday,13-APR-1963,-,A1, Approach (APR),near El Adem RAF Station,Libya,4,2, Damaged beyond repair,-,Blackburn Beverley C.1,4,Bristol Centaurus 173,1956,-,-, XB268, 1011 ?,RAF,Military,-,-,-,-,-,-,-,-,-,4,0,2,0,-,-,-
19630413-1,Saturday,13-APR-1963,03:04,A1, Approach (APR),Kobenhavn-Kastrup Airport (CPH),Denmark,3,0, Destroyed, Written off (damaged beyond repair),Douglas DC-6B,4,Pratt & Whitney R-2800,1952,-,-, OY-EAP, 43750/283,Sterling Airways,Ferry/positioning,-,Las Palmas-Airport de Gran Canaria,LPA,GCLP,Spain,København-Kastrup Airport,CPH,EKCH,Denmark,3,0,0,0,-,-,Final
19630414-0,Sunday,14-APR-1963,11:18,A1, Approach (APR),6 km (3.8 mls) W of Oslo-Fornebu Airport (FBU),Norway,12,12, Damaged beyond repair,-,Vickers 759D Viscount,-,-,1956,-,-, TF-ISU, 149,Icelandair,International Scheduled Passenger,-,København-Kastrup Airport,CPH,EKCH,Denmark,Oslo-Fornebu Airport,FBU,ENFB,Norway,4,8,4,8,-,-,-
19630418-0,Thursday,18-APR-1963,-,A1, Approach (APR),"1,6 km (1 mls) W of Bu Hafafa",United Arab Emirates,-,8, Damaged beyond repair,-,Scottish Aviation Twin Pioneer CC.2,2,Alvis Leonides 514,1958,-,-, XL994, 530,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19630421-1,Sunday,21-APR-1963,-,A1, En route (ENR),off Fuerteventura,Spain,7,7, Missing, Presumed damaged beyond repair,Douglas C-47A-80-DL (DC-3),-,-,1944,-,-, T.3-44, 19750,Spanish AF,Military,-,Las Palmas-Gando Air Base,LPA,GCLP,Spain,Albacete-Los Llanos Air Base,ABC,LEAB,Spain,-,-,-,-,-,-,-
19630423-0,Tuesday,23-APR-1963,08:42,A1, Takeoff (TOF),near Masjed Soleyman,Iran,3,3, Damaged beyond repair,-,de Havilland Canada U-1A Otter (DHC-3),-,-,1956,-,-, 55-3291, 143,US Army,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19630426-0,Friday,26-APR-1963,-,A1, Unknown (UNK),"near Albuquerque, NM",United States of America,9,9, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, registration unknown,-,USAF,Military,-,-,-,-,-,-,-,-,-,5,4,5,4,-,-,-
19630430-0,Tuesday,30-APR-1963,-,A1, Unknown (UNK),Hachijo Jima Airport (HAC),Japan,2,0, Damaged beyond repair,-,Douglas DC-3-201E,-,-,1940,-,-, JA5039, 3253,All Nippon,Unknown,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,-
19630501-0,Wednesday,01-MAY-1963,08:50,A1, En route (ENR),Awaji-Shima,Japan,11,9, Damaged beyond repair,-,de Havilland Canada DHC-3 Otter,-,-,1958,-,-, JA3115, 223,Nitto Aviation,Passenger,-,Osaka-Itami Airport,ITM,RJOO,Japan,Tokushima Airport,TKS,RJOS,Japan,2,9,0,9,-,-,-
19630503-0,Friday,03-MAY-1963,19:40,A1, Approach (APR),"ca 1 km E of São Paulo-Congonhas Airport, SP (CGH)",Brazil,50,37, Destroyed, Written off (damaged beyond repair),Convair CV-340-59,-,-,1954,-,-, PP-CDW, 159,Cruzeiro do Sul,Domestic Scheduled Passenger,-,São Paulo-Congonhas Airport,CGH,SBSP,Brazil,Rio de Janeiro-Santos Dumont Airport,SDU,SBRJ,Brazil,5,45,4,33,-,-,-
19630503-1,Friday,03-MAY-1963,13:27,A1, En route (ENR),Mt. Cameroon,Cameroon,55,55, Damaged beyond repair,-,Douglas DC-6B,4,Pratt & Whitney R-2800,1958,-,-, F-BIAO, 45479/996,Air Afrique,International Scheduled Passenger,-,Douala Airport,DLA,FKKD,Cameroon,Lagos/Ikeja International Airport,LOS,DNMM,Nigeria,7,48,7,48,-,-,-
19630505-0,Sunday,05-MAY-1963,06:30,O1, Standing (STD),São Paulo-Congonhas Airport (CGH),Brazil,-,0, Damaged beyond repair,-,Douglas DC-4,-,-,1944,-,-, PP-BTR, 27237,Paraense Transportes Aéreos,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19630507-0,Tuesday,07-MAY-1963,-,U1, Unknown (UNK),"Camp Springs-Andrews AFB, MD (ADW)",United States of America,-,-, Damaged beyond repair,-,North American T-39A-1-NA Sabreliner,-,-,-,-,-, 61-0644, 265-47,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19630510-0,Friday,10-MAY-1963,-,U1, Unknown (UNK),Sendai,Japan,-,-, Damaged beyond repair,-,Douglas DC-3 (R4D-4),-,-,1942,-,-, JA5040, 6349,All Nippon,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19630512-0,Sunday,12-MAY-1963,-,A1, En route (ENR),Az Zahweyyin,Egypt,34,34, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, SU-AJX,-,UAA,Domestic Scheduled Passenger,-,Cairo International Airport,CAI,HECA,Egypt,Alexandria Airport,ALY,HEAX,Egypt,4,30,4,30,-,-,-
19630514-0,Tuesday,14-MAY-1963,-,A1, Takeoff (TOF),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Scottish Aviation Twin Pioneer 3,2,Alvis Leonides 531,1961,-,-, PK-GTC, 579,Garuda,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
