identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
20160814-0,Sunday,14-AUG-2016,14:07,A2, Maneuvering (MNV),near São Pedro do Sul,Portugal,7,0, Substantial,-,Beriev Be-200ES,-,-,2010,-,-, RF-31121, 76820003001,Russian Ministry of Emergency Situations,Fire fighting,-,-,-,-,-,-,-,-,-,3,4,0,0,-,-,Preliminary - official
20160814-1,Sunday,14-AUG-2016,-,A1, Unknown (UNK),"Orillas del Río Meta, Apure",Venezuela,2,2, Destroyed, Written off (damaged beyond repair),Beechcraft 200 Super King Air,-,-,-,-,-, registration unknown,-,Unknown,Illegal Flight,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20160816-0,Tuesday,16-AUG-2016,15:40,A1, Takeoff (TOF),near Charallave-Óscar Machado Zuloaga Airport,Venezuela,2,2, Destroyed, Written off (damaged beyond repair),Cessna 550 Citation II,-,-,1979,-,-, YV3051, 550-0070,Unknown,Unknown,-,-,-,-,-,Barinas Airport,BNS,SVBI,Venezuela,2,0,2,0,-,-,Preliminary
20160824-0,Wednesday,24-AUG-2016,11:19,A1, Landing (LDG),Noril'sk Airport (NSK),Russia,4,0, Substantial, Written off (damaged beyond repair),Tupolev Tu-204S,2,Soloviev PS-90A,2000,7414.0,20167.0, RA-64021, 1450742964021,Aviastar-TU,Unknown,4B9625,Moskva-Vnukovo Airport,VKO,UUWW,Russia,Noril'sk Airport,NSK,UOOO,Russia,4,0,0,0,-,-,Preliminary - official
20160825-0,Thursday,25-AUG-2016,15:03,A2, Takeoff (TOF),North Eleuthera International Airport (ELH),Bahamas,9,0, Substantial,-,Learjet 55,-,-,1982,-,-, N666TK, 55-038,RCR7,Unknown,-,North Eleuthera International Airport,ELH,MYEH,Bahamas,-,-,-,-,2,7,0,0,-,-,Preliminary
20160827-0,Saturday,27-AUG-2016,09:22,A2, En route (ENR),"26 km (16.3 mls) S of Biloxi, MS",United States of America,104,0, Substantial, Repaired,Boeing 737-7H4 (WL),2,CFMI CFM56-7B24,2000,-,-, N766SW, 29806/537,Southwest Airlines,Domestic Scheduled Passenger,WN3472,New Orleans International Airport,MSY,KMSY,United States of America,Orlando International Airport,MCO,KMCO,United States of America,5,99,0,0,-,-,Preliminary - official
20160828-0,Sunday,28-AUG-2016,-,O2, Pushback / towing (PBT),Seoul-Incheon International Airport (ICN),South Korea,0,0, Substantial, Repaired,Airbus A330-323,2,Pratt & Whitney PW4168A,2012,-,-, HL8258, 1326,Asiana Airlines,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,Preliminary
20160831-0,Wednesday,31-AUG-2016,10:01,A1, En route (ENR),"10 km (6.3 mls) NW of Russian Mission Airport, AK (RSH)",United States of America,3,3, Destroyed, Written off (damaged beyond repair),Cessna 208B Grand Caravan EX,1,Pratt & Whitney Canada PT6A-140,2014,-,811.0, N752RV, 208B5088,Ravn Connect,Domestic Scheduled Passenger,7H3190,Russian Mission Airport,RSH,PARS,United States of America,Marshall Airport,MLL,PADM,United States of America,1,2,1,2,2,-,Final
20160910-0,Saturday,10-SEP-2016,15:30,A1, Landing (LDG),"Orlando Apopka Airport, FL",United States of America,1,0, Substantial, Written off (damaged beyond repair),Beechcraft 200 Super King Air,2,Pratt & Whitney Canada PT6A-41,1976,-,10321.0, N369CD, BB-110,Hurricane Joaquin,Unknown,-,Marathon-Florida Keys Airport,MTH,KMTH,United States of America,-,-,-,-,1,0,0,0,-,-,Final
20160910-1,Saturday,10-SEP-2016,-,A2, Landing (LDG),"Angra dos Reis Airport, RJ",Brazil,2,0, Substantial, Repaired,Embraer EMB-500 Phenom 100,-,-,2011,-,-, PT-MMP, 50000264,Patrus Transportes Urgentes,Private,-,Belo Horizonte-Pampulha Airport,PLU,SBBH,Brazil,-,-,-,-,2,0,0,0,-,-,Preliminary
20160913-0,Tuesday,13-SEP-2016,07:33,A1, Landing (LDG),Wamena Airport (WMX),Indonesia,3,0, Substantial, Written off (damaged beyond repair),Boeing 737-347 (SF),2,CFMI CFM56-3B1,1986,48637.0,59420.0, PK-YSY, 23597/1287,Trigana Air Service,Cargo,TGN7321,Jayapura-Sentani Airport,DJJ,WAJJ,Indonesia,Wamena Airport,WMX,WAJW,Indonesia,2,1,0,0,-,-,Preliminary - official
20160917-0,Saturday,17-SEP-2016,-,A2, Landing (LDG),"5,5 km (3.4 mls) S of Tatarskoye Uraykino, Ulyanovsk region",Russia,1,0, Substantial,-,Antonov An-2R,1,Shvetsov ASh-62IR,1980,-,-, RA-84566, 1G189-33,Technoservice-A,Agricultural,-,-,-,-,-,-,-,-,-,1,0,0,0,-,-,Final
20160917-1,Saturday,17-SEP-2016,12:48,A2, Landing (LDG),Puerto Montt-Marcel Marchant Airport,Chile,11,0, Minor, Repaired,Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,2008,-,3272.0, CC-CTS, 208B1316,Servicios Aéreos Pewen,Domestic Non Scheduled Passenger,-,Chaiten Airport,WCH,SCTN,Chile,-,-,-,-,2,9,0,0,-,-,Final
20160921-0,Wednesday,21-SEP-2016,16:20,A2, Landing (LDG),"Jackson-McKellar-Sipes Regional Airport, TN (MKL)",United States of America,1,0, Substantial,-,Beechcraft B100 King Air,2,Garrett TPE331-6-251,1979,-,4013.0, N66804, BE-82,O.I.A. Enterprises,Executive,-,Memphis International Airport,MEM,KMEM,United States of America,Jackson-McKellar Airport,MKL,KMKL,United States of America,1,0,0,0,-,-,Final
20160922-0,Thursday,22-SEP-2016,-,O2, Standing (STD),"Bray, Northern Cape",South Africa,0,0, Substantial, Repaired,Beechcraft 200 Super King Air,-,-,1978,-,-, ZS-KGW, BB-381,Majestic Air,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,Preliminary
20160922-1,Thursday,22-SEP-2016,18:20,A2, Landing (LDG),San Juan-Fernando Luis Ribas Dominicci Airport (SIG),Puerto Rico,3,0, Substantial,-,Learjet 25D,2,General Electric CJ610-8A,1983,-,5330.0, YV1738, 25-363,WMG Techno-Logistic,Executive,-,Punta Cana International Airport,PUJ,MDPC,Dominican Republic,San Juan-Fernando Luis Ribas Dominicci Airport,SIG,TJIG,Puerto Rico,2,1,0,0,-,-,Final
20160924-0,Saturday,24-SEP-2016,16:56,A1, Landing (LDG),Bhairawa Airport (BWA),Nepal,32,0, Substantial,-,British Aerospace 4101 Jetstream 41,-,-,1993,-,-, 9N-AIB, 41017, Yeti Airlines,Domestic Scheduled Passenger,YT893,Kathmandu-Tribhuvan Airport,KTM,VNKT,Nepal,Bhairawa Airport,BWA,VNBW,Nepal,3,29,0,0,-,-,Preliminary
20160924-1,Saturday,24-SEP-2016,21:34,A2, Landing (LDG),"Washington-Dulles International Airport, DC (IAD)",United States of America,24,0, Substantial, Repaired,de Havilland Canada DHC-8-202Q Dash 8,2,Pratt & Whitney Canada PW123D,1998,-,36309.0, N366PH, 510,CommutAir,Domestic Scheduled Passenger,UA4919,Albany Airport,ALB,KALB,United States of America,Washington-Dulles International Airport,IAD,KIAD,United States of America,3,21,0,0,-,-,Final
20160925-0,Sunday,25-SEP-2016,19:46,A1, Landing (LDG),Jakarta-Halim Perdana Kusuma Airport (HLP),Indonesia,8,0, Substantial, Written off (damaged beyond repair),Learjet 31A,-,-,2001,-,-, PK-JKI, 31-213,Nusantara Air Charter,Ambulance,-,Yogyakarta-Adisutjipto Airport,JOG,WAHH,Indonesia,Jakarta-Halim Perdana Kusuma Airport,HLP,WIHH,Indonesia,3,5,0,0,-,-,Preliminary
20160930-0,Friday,30-SEP-2016,12:04,A1, En route (ENR),near San Antonio de Prado,Colombia,11,4, Destroyed, Written off (damaged beyond repair),Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,1992,-,2867.0, HK-3804, 208B0315,Llanera de Aviación,Domestic Non Scheduled Passenger,-,Medellín-Enrique Olaya Herrera Airport,EOH,SKMD,Colombia,Juradó Airport,JUO,SKJU,Colombia,2,9,1,3,-,-,Final
20160930-1,Friday,30-SEP-2016,09:30,A2, Landing (LDG),Deadman's Cay Airport (LGI),Bahamas,11,0, Unknown,-,Beechcraft 1900C,-,-,1987,-,18899.0, N376SA, UB-72,Southern Air Charter,Passenger,-,Nassau International Airport,NAS,MYNN,Bahamas,Deadman's Cay Airport,LGI,MYLD,Bahamas,2,9,0,0,-,-,Final
20161001-0,Saturday,01-OCT-2016,19:27,A2, Landing (LDG),Taipei-Taiwan Taoyuan International Airport (TPE),Taiwan,137,0, Substantial, Repaired,Airbus A330-302,2,General Electric CF6-80E1A4,2005,13376.0,34095.0, B-18307, 691,China Airlines,International Scheduled Passenger,CI704,Manila-Ninoy Aquino International Airport,MNL,RPLL,Philippines,Taipei-Taiwan Taoyuan International Airport,TPE,RCTP,Taiwan,13,124,0,0,-,-,Final
20161002-0,Sunday,02-OCT-2016,11:57,A1, En route (ENR),"19 km (11.9 mls) NW of Togiak, AK",United States of America,3,3, Destroyed, Written off (damaged beyond repair),Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,1995,-,20562.0, N208SD, 208B0491,Ravn Connect,Domestic Scheduled Passenger,7H3153,Quinhagak Airport,KWN,PAQH,United States of America,Togiak Village Airport,TOG,PATG,United States of America,2,1,2,1,-,-,Final
20161003-0,Monday,03-OCT-2016,20:05,A2, Landing (LDG),Oulu Airport (OUL),Finland,2,0, Substantial, Repaired,Reims Cessna F406 Caravan II,2,Pratt & Whitney Canada PT6A-112,1987,15640.0,11644.0, OH-OTL, F406-0015,Lapin Tilauslento,Cargo,-,Rovaniemi Airport,RVN,EFRO,Finland,Oulu Airport,OUL,EFOU,Finland,2,0,0,0,-,-,Final
20161004-0,Tuesday,04-OCT-2016,05:55,A2, Landing (LDG),Belfast International Airport (BFS),United Kingdom,2,0, Minor, Repaired,Boeing 737-4Q8 (SF),2,CFMI CFM56-3C1,1992,-,-, OE-IAG, 25168/2210,ASL Airlines Belgium,Cargo,3V834V,East Midlands Airport,EMA,EGNX,United Kingdom,Belfast International Airport,BFS,EGAA,United Kingdom,2,0,0,0,-,-,Final
20161009-0,Sunday,09-OCT-2016,-,A2, Takeoff (TOF),"São Paulo-Campo de Marte Airport, SP",Brazil,8,0, Substantial,-,Embraer P-95B Bandeirulha (EMB-111),-,-,1989,-,-, 7103, 110488,Brazilian AF,Military,-,-,-,-,-,Florianópolis Air Force Base,FLN,SBFL,Brazil,2,6,0,0,-,-,Preliminary
20161011-0,Tuesday,11-OCT-2016,16:38,A1, Landing (LDG),"0,3 km (0.2 mls) from  Belaya Gora Airport (BGN)",Russia,33,0, Substantial, Written off (damaged beyond repair),Antonov An-26-100,-,-,1979,16367.0,34490.0, RA-26660, 8008,Polyarnaya Aviatsiya,Domestic Scheduled Passenger,203,Yakutsk Airport,YKS,UEEE,Russia,Belaya Gora Airport,BGN,UESG,Russia,6,27,0,0,-,-,Final
20161011-1,Tuesday,11-OCT-2016,20:30,A2, Takeoff (TOF),"Bloodvein River Airport, MB (YDV)",Canada,6,0, Minor, Repaired,Beechcraft 200 Super King Air,2,Pratt & Whitney Canada PT6A-41,1975,-,-, C-GFSB, BB-84,Fast Air,Ambulance, 600,Bloodvein Airport,YDV,CZTA,Canada,Winnipeg International Airport,YWG,CYWG,Canada,-,-,0,0,-,-,-
20161013-0,Thursday,13-OCT-2016,21:40,A1, Initial climb (ICL),"8,3 km (5.2 mls) NE of Kelowna Airport, BC (YLW)",Canada,4,4, Destroyed, Written off (damaged beyond repair),Cessna 500 Citation I,2,Pratt & Whitney Canada JT15D-1A,1974,-,-, C-GTNG, 500-0169,Norjet,Unknown,-,Kelowna Airport,YLW,CYLW,Canada,-,-,-,-,1,3,1,3,-,-,Final
20161013-1,Thursday,13-OCT-2016,10:26,A2, Landing (LDG),"Smithfield-North Central Airport, RI (SFZ)",United States of America,6,0, Substantial,-,Cessna 525B CitationJet CJ3+,2,Williams International FJ44-3A,2014,-,-, N518AR, 525B-0412,A.R. Wings,Executive,-,Pittsburgh-Allegheny County Airport,AGC,KAGC,United States of America,Smithfield-North Central Airport,SFZ,KSFZ,United States of America,2,4,0,0,-,-,Preliminary - official
20161014-0,Friday,14-OCT-2016,17:35,A2, En route (ENR),"Dunnellon/Marion County Airport, FL",United States of America,11,1, Substantial, Repaired,Cessna 208 Caravan I,1,Pratt & Whitney Canada PT6A-114,1989,-,11336.0, N208KM, 20800150,NPTC,Parachuting,-,-,-,-,-,-,-,-,-,1,10,0,1,-,-,Final
20161019-0,Wednesday,19-OCT-2016,-,A1, En route (ENR),near Apiay,Colombia,53,1, Substantial,-,Lockheed C-130B Hercules,-,-,1962,-,-, FAC-1014, 3674,Colombian AF,Military,-,Florencia Airport,FLA,SKFL,Colombia,-,-,-,-,-,-,0,1,-,-,-
20161021-0,Friday,21-OCT-2016,-,A2, Takeoff (TOF),"Porto Alegre-Canoas Air Base, RS",Brazil,3,0, Substantial,-,Embraer C-95BM Bandeirante (EMB-110),-,-,1980,-,-, 2305, 110276,Brazilian AF,Military,-,-,-,-,-,-,-,-,-,3,0,0,0,-,-,Preliminary
20161021-1,Friday,21-OCT-2016,06:30,A1, Landing (LDG),"Recife-Guararapes International Airport, PE (REC)",Brazil,3,0, Substantial, Written off (damaged beyond repair),Airbus A300B4-203F,2,General Electric CF6-50C2,1983,-,-, PR-STN, 236,Sterna Linhas Aéreas,Cargo,-,São Paulo-Guarulhos International Airport,GRU,SBGR,Brazil,Recife-Guararapes International Airport,REC,SBRF,Brazil,3,0,0,0,-,-,Preliminary - official
20161022-0,Saturday,22-OCT-2016,22:34,A2, Landing (LDG),Lisboa-Humberto Delgado Airport (LIS),Portugal,24,0, Substantial, Repaired,ATR 72-212A (ATR-72-600),2,Pratt & Whitney Canada PW127M,2015,-,1828.0, CS-DJF, 1284,TAP Express,Domestic Scheduled Passenger,TP1971,Porto-Francisco Sá Carneiro Airport,OPO,LPPR,Portugal,Lisboa-Humberto Delgado Airport,LIS,LPPT,Portugal,4,20,0,0,-,-,Final
20161024-0,Monday,24-OCT-2016,07:20,A1, Takeoff (TOF),Malta-Luqa Airport (MLA),Malta,5,5, Destroyed, Written off (damaged beyond repair),Swearingen SA227-AT Expediter,2,Garrett TPE331-11U-611G,1983,3503.0,9261.0, N577MX, AT-577,CAE Aviation,Official state flight,LXC77,Malta-Luqa Airport,MLA,LMML,Malta,Malta-Luqa Airport,MLA,LMML,Malta,5,0,5,0,-,-,Final
20161024-1,Monday,24-OCT-2016,20:29,A1, Landing (LDG),Toluca Airport (TLC),Mexico,4,0, Substantial,-,Dornier 328JET-310,2,Pratt & Whitney Canada PW306B,2000,13493.0,13058.0, XA-ALA, 3167,FlyMex,Ferry/positioning,-,Chetumal Airport,CTM,MMCM,Mexico,Toluca Airport,TLC,MMTO,Mexico,4,0,0,0,-,-,Final
20161024-2,Monday,24-OCT-2016,-,A1, Takeoff (TOF),Dire Dawa-Aba Tenna D Yilma Airport (DIR),Ethiopia,80,0, Damaged beyond repair,-,de Havilland Canada DHC-8-402Q Dash 8,2,Pratt & Whitney Canada PW150A,2010,-,-, ET-ANY, 4334,Ethiopian Airlines,Domestic Scheduled Passenger,ET212,Dire Dawa-Aba Tenna D Yilma Airport,DIR,HADR,Ethiopia,Addis Ababa-Bole Airport,ADD,HAAB,Ethiopia,6,74,0,0,-,-,-
20161028-0,Friday,28-OCT-2016,20:07,A2, Landing (LDG),Bogotá-Eldorado Airport (BOG),Colombia,11,0, Substantial,-,Swearingen SA227-DC Metro 23 (C-26B),-,-,1995,-,-, PNC-0226, DC-811M,Colombian Police,Military,-,Pereira Airport,PEI,SKPE,Colombia,Bogotá-Eldorado Airport,BOG,SKBO,Colombia,-,-,0,0,-,-,Preliminary
20161028-1,Friday,28-OCT-2016,17:51,A1, Landing (LDG),"Fort Lauderdale International Airport, FL (FLL)",United States of America,2,0, Substantial, Written off (damaged beyond repair),McDonnell Douglas MD-10-10F,3,General Electric CF6-6D,1972,35606.0,84589.0, N370FE, 46608/26,FedEx,Cargo,FX910,Memphis International Airport,MEM,KMEM,United States of America,Fort Lauderdale International Airport,FLL,KFLL,United States of America,2,0,0,0,-,-,Final
20161028-2,Friday,28-OCT-2016,14:35,A1, Takeoff (TOF),"Chicago-O'Hare International Airport, IL (ORD)",United States of America,170,0, Substantial, Written off (damaged beyond repair),Boeing 767-323ER (WL),2,General Electric CF6-80C2B6,2003,8120.0,50632.0, N345AN, 33084/906,American Airlines,Domestic Scheduled Passenger,AA383,Chicago-O'Hare International Airport,ORD,KORD,United States of America,Miami International Airport,MIA,KMIA,United States of America,9,161,0,0,-,-,Final
20161030-0,Sunday,30-OCT-2016,12:35,A1, Takeoff (TOF),"Jeffersonville-Clark Regional Airport, IN (JVY)",United States of America,10,0, Substantial, Written off (damaged beyond repair),Beechcraft 100 King Air,2,Pratt & Whitney Canada PT6A-28,1969,-,12583.0, N411HA, B-21,Honaker Aviation,Private,-,Jeffersonville-Clark Regional Airport,JVY,KJVY,United States of America,Brunswick-Malcolm McKinnon Airport,SSI,KSSI,United States of America,2,8,0,0,-,-,Final
20161031-0,Monday,31-OCT-2016,08:25,A1, En route (ENR),11 km (6.9 mls) S of Ilaga Airport (ILA),Indonesia,4,4, Destroyed, Written off (damaged beyond repair),de Havilland Canada DHC-4T Caribou,2,Pratt & Whitney Canada PT6A-67T,1972,5953.0,2748.0, PK-SWW, 303,Puncak Regency Adm.,Cargo,-,Timika-Moses Kilangin (Tembagapura) Airport,TIM,WAYY,Indonesia,Ilaga Airport,ILA,WABL,Indonesia,2,2,2,2,-,-,Preliminary - official
20161099-0,-,xx-OCT-2016,-,A1, Pushback / towing (PBT),"Wichita-Mid-Continent Airport, KS (ICT)",United States of America,0,0, Damaged beyond repair,-,Cessna 500 Citation I,2,Pratt & Whitney Canada JT15D-1A,1975,-,-, N888JL, 500-0242,Advanced Power Aviation,Unknown,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20161110-0,Thursday,10-NOV-2016,12:42,A2, Landing (LDG),"Buenos Aires/Ezeiza-Ministro Pistarini Airport, BA (EZE)",Argentina,2,0, Substantial, Repaired,McDonnell Douglas MD-11F,3,General Electric CF6-80C2D1F,2000,12835.0,69139.0, D-ALCM, 48805/645,Lufthansa Cargo,Cargo,LH8273,Curitiba-Afonso Pena International Airport,CWB,SBCT,Brazil,Buenos Aires/Ezeiza-Ministro Pistarini Airport,EZE,SAEZ,Argentina,2,0,0,0,-,-,Final
20161114-0,Monday,14-NOV-2016,16:30,A2, Landing (LDG),Panama City Albrook-Marcos A. Gelabert International Airport (BLB),Panama,4,0, Substantial,-,Bombardier BD-100-1A10 Challenger 300,2,Honeywell AS907-1-1A,2001,-,-, N303CZ, 20003,Unknown,Executive,-,-,-,-,-,Panama City Albrook-Marcos A. Gelabert International Airport,BLB,MPLB,Panama,-,-,0,0,-,-,Preliminary
20161119-0,Saturday,19-NOV-2016,08:03,A2, Initial climb (ICL),"Saint Louis-Lambert International Airport, MO (STL)",United States of America,-,0, Substantial, Repaired,Boeing 737-823 (WL),2,CFMI CFM56-7B24,2010,-,-, N832NN, 33521/3228,American Airlines,Domestic Scheduled Passenger,AA2444,Saint Louis-Lambert International Airport,STL,KSTL,United States of America,Los Angeles International Airport,LAX,KLAX,United States of America,-,-,0,0,-,-,Preliminary - official
