identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19900612-0,Tuesday,12-JUN-1990,-,C1, En route (ENR),near Kabul,Afghanistan,10,0, Damaged beyond repair,-,Ilyushin Il-76MD,-,-,1982,2342.0,3343.0, CCCP-86905, 0023436054,Aeroflot / Uzbekistan,Cargo,-,Tashkent Airport,TAS,UTTT,Uzbekistan,Kabul Airport,KBL,OAKB,Afghanistan,10,0,0,0,-,-,-
19900619-0,Tuesday,19-JUN-1990,-,H2, En route (ENR),Helsinki-Vantaa Airport (HEL),Finland,59,0, None,-,Tupolev Tu-134,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,Riga International Airport,RIX,EVRA,Latvia,Murmansk Airport,MMK,ULMM,Russia,5,54,0,0,-,-,-
19900621-1,Thursday,21-JUN-1990,19:15,A1, Takeoff (TOF),"Thistle Lake, NT",Canada,2,2, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1972,-,-, C-FWAB, 349,Ptarmigan Airways,Cargo,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19900623-1,Saturday,23-JUN-1990,-,O1, Pushback / towing (PBT),Santiago-Arturo Merino Benitez Airport (SCL),Chile,-,0, Damaged beyond repair,-,Boeing 707-321B,4,Pratt & Whitney JT3D-3B,1968,-,-, CC-CEI, 20021/769,LAN Chile,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-
19900624-0,Sunday,24-JUN-1990,-,H2, En route (ENR),Helsinki-Vantaa Airport (HEL),Finland,76,0, None,-,Tupolev Tu-134,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,Tallinn-Ülemiste Airport,TLL,EETN,Estonia,Lviv-Snilow Airport,LWO,UKLL,Ukraine,6,70,0,0,-,-,-
19900626-0,Tuesday,26-JUN-1990,-,A1, En route (ENR),"15 km (9.4 mls) E of Shurma, Urzhum District",Russia,3,3, Damaged beyond repair,-,Antonov An-2R,-,-,1975,22244.0,8200.0, CCCP-19730, 1G165-44,Aeroflot / Uralsk,Ferry/positioning,-,-,-,-,-,Kirov Airport,KVX,USKK,Russia,2,1,2,1,-,-,-
19900628-0,Thursday,28-JUN-1990,-,H2, En route (ENR),Orenburg Airport (REN),Russia,165,0, None,-,Tupolev Tu-154,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,Krasnodar Airport,KRR,URKK,Russia,Krasnoyarsk Airport,KJA,UNKL,Russia,-,-,0,0,-,-,-
19900630-0,Saturday,30-JUN-1990,-,H2, En route (ENR),Stockholm-Arlanda Airport (ARN),Sweden,159,0, None,-,Tupolev Tu-154,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,Lviv-Snilow Airport,LWO,UKLL,Ukraine,Leningrad-Pulkovo Airport,LED,ULLI,Russia,-,-,0,0,-,-,-
19900699-0,-,xx-JUN-1990,-,A1, Landing (LDG),Santo Domingo,Dominican Republic,-,0, Damaged beyond repair,-,Lockheed C-121J Super Constellation,-,-,1954,-,-, HI-532CT, 4155,Aerochago Airlines,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19900701-0,Sunday,01-JUL-1990,00:19,A1, Landing (LDG),Yakutsk Airport (YKS),Russia,109,0, Destroyed, Written off (damaged beyond repair),Ilyushin Il-62M,4,Soloviev D-30KU,1976,-,-, CCCP-86456, 2623717,Aeroflot / Moscow,Domestic Scheduled Passenger,-,Moskva-Domodedovo Airport,DME,UUDD,Russia,Yakutsk Airport,YKS,UEEE,Russia,10,99,0,0,-,-,-
19900704-0,Wednesday,04-JUL-1990,-,H2, En route (ENR),Rostov Airport (ROV),Russia,-,0, None,-,Tupolev Tu-134,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,Adler/Sochi Airport,AER,URSS,Russia,Rostov Airport,ROV,URRR,Russia,-,-,0,0,-,-,-
19900705-0,Thursday,05-JUL-1990,-,H2, En route (ENR),unknown airstrip,Colombia,10,0, Unknown,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1977,-,-, HP-759, 544,AeroPerlas,Domestic Scheduled Passenger,-,Colon-Enrique A. Jimenez Airport,ONX,MPEJ,Panama,Panama City-Paitilla Airport,PAC,MPMG,Panama,2,8,0,0,-,-,-
19900705-1,Thursday,05-JUL-1990,-,H2, En route (ENR),Stockholm-Arlanda Airport (ARN),Sweden,178,0, None,-,Tupolev Tu-154,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,Leningrad-Pulkovo Airport,LED,ULLI,Russia,Lviv-Snilow Airport,LWO,UKLL,Ukraine,7,171,0,0,-,-,-
19900705-2,Thursday,05-JUL-1990,-,A1, En route (ENR),35 km (21.9 mls) N of Port Moresby,Papua New Guinea,12,8, Damaged beyond repair,-,IRMA/Britten-Norman BN-2B-21 Islander,2,Lycoming IO-540-K1B5,1977,-,-, P2-DNJ, 857,Douglas Airways,Domestic Scheduled Passenger,-,Port Moresby-Jacksons International Airport,POM,AYPY,Papua New Guinea,Woitape Airport,WTP,AYWT,Papua New Guinea,1,11,1,7,-,-,-
19900710-0,Tuesday,10-JUL-1990,-,H2, En route (ENR),Leningrad-Pulkovo Airport (LED),Russia,143,0, None,-,Tupolev Tu-154,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,Leningrad-Pulkovo Airport,LED,ULLI,Russia,Murmansk Airport,MMK,ULMM,Russia,-,-,0,0,-,-,-
19900712-0,Thursday,12-JUL-1990,-,H2, En route (ENR),Leningrad-Pulkovo Airport (LED),Russia,-,0, None,-,Tupolev Tu-154,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,Leningrad-Pulkovo Airport,LED,ULLI,Russia,Murmansk Airport,MMK,ULMM,Russia,-,-,0,0,-,-,-
19900712-1,Thursday,12-JUL-1990,-,A1, Approach (APR),off Union Island,Saint Vincent and the Grenadines,2,2, Damaged beyond repair,-,Britten-Norman BN-2A-8 Islander,-,-,1967,-,-, J6-SLW, 6,Eagle Air Services,Domestic Scheduled Passenger,-,-,-,-,-,Union Island Airport,UNI,TVSU,Saint Vincent and the Grenadines,1,1,1,1,-,-,-
19900714-1,Saturday,14-JUL-1990,16:27,A1, En route (ENR),Aruba-Reina Beatrix Airport (AUA),Aruba,3,0, Damaged beyond repair,-,Lockheed L-188CF Electra,4,Allison 501-D13,1959,-,-, N4465F, 1096,TPI,Cargo,-,Aruba-Reina Beatrix Airport,AUA,TNCA,Aruba,Panama City-Tocumen International Airport,PTY,MPTO,Panama,3,0,0,0,-,-,Final
19900714-2,Saturday,14-JUL-1990,-,A1, Landing (LDG),Khartoum-Civil Airport (KRT),Sudan,5,0, Damaged beyond repair,-,Boeing 707-349C,4,Pratt & Whitney JT3D-3B,1965,-,-, ST-ALK, 18976/449,TAAT,Cargo,-,-,-,-,-,Khartoum-Civil Airport,KRT,HSSS,Sudan,5,0,0,0,-,-,-
19900715-0,Sunday,15-JUL-1990,09:55,A1, En route (ENR),Ponmudi Mountain range,India,5,5, Damaged beyond repair,-,Antonov An-32,2,Ivchenko AI-20,1985,-,-, K2705, 0410,Indian AF,Military,-,-,-,-,-,Thiruvananthapuram International Airport,TRV,VOTV,India,5,0,5,0,-,-,-
19900715-1,Sunday,15-JUL-1990,-,U1, Unknown (UNK),Shivrajpur,India,-,-, Damaged beyond repair,-,Antonov An-32,-,-,-,-,-, K2763, 1209 ?,Indian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19900717-0,Tuesday,17-JUL-1990,16:40,A1, Landing (LDG),"Calgary International Airport, AB (YYC)",Canada,2,0, Damaged beyond repair,-,de Havilland Canada DHC-5D Buffalo,-,-,1976,-,-, HC-BFH, 64,Ecuador Air Force,Ferry/positioning,-,Billings-Logan International Airport,BIL,KBIL,United States of America,Calgary International Airport,YYC,CYYC,Canada,2,0,0,0,-,-,Preliminary - official
19900718-0,Wednesday,18-JUL-1990,-,H2, En route (ENR),Sukhumi Airport (SUI),Georgia,75,0, None,-,Tupolev Tu-134,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,Odessa-Central Airport,ODS,UKOO,Ukraine,Sukhumi-Babusheri Airport,SUI,UGSS,Georgia,-,-,0,0,-,-,-
19900719-0,Thursday,19-JUL-1990,20:30,A1, Landing (LDG),Amsterdam-Schiphol Airport (AMS),Netherlands,21,0, Substantial, Written off (damaged beyond repair),Fokker F-27 Friendship 200,-,-,1963,53289.0,51397.0, G-BCDO, 10234,Air UK,International Scheduled Passenger,UK872,London-Stansted Airport,STN,EGSS,United Kingdom,Amsterdam-Schiphol International Airport,AMS,EHAM,Netherlands,4,17,0,0,-,-,-
19900719-1,Thursday,19-JUL-1990,-,A1, Unknown (UNK),at an unknown location,Russia,-,-, Damaged beyond repair,-,Antonov An-2,-,-,1977,-,-, CCCP-40861, 1G176-30,Aeroflot / Yakutsk,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19900721-0,Saturday,21-JUL-1990,-,A1, Landing (LDG),Touba Airport (TOZ),Cote d'Ivoire,12,0, Damaged beyond repair,-,Beechcraft 200 Super King Air,-,-,1977,-,-, TU-VBB, BB-295,Air Ivoire,Domestic Scheduled Passenger,-,Abidjan-Felix Houphouet Boigny Airport,ABJ,DIAP,Cote d'Ivoire,Touba Airport,TOZ,DITM,Cote d'Ivoire,2,10,0,0,-,-,-
19900722-0,Sunday,22-JUL-1990,14:55,A1, Takeoff (TOF),"Kinston-Stallings Field, NC (ISO)",United States of America,27,0, Substantial, Written off (damaged beyond repair),Boeing 737-222,2,Pratt & Whitney JT8D-9A,1969,-,51264.0, N210US, 19555/129,USAir,Domestic Scheduled Passenger,-,Kinston-Stallings Field,ISO,KISO,United States of America,Charlotte-Douglas Airport,CLT,KCLT,United States of America,5,22,0,0,-,-,Final
19900723-0,Monday,23-JUL-1990,-,H2, En route (ENR),Petrozavodsk Airport (PES),Russia,74,0, None,-,Tupolev Tu-134,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,Riga International Airport,RIX,EVRA,Latvia,Murmansk Airport,MMK,ULMM,Russia,-,-,0,0,-,-,-
19900724-1,Tuesday,24-JUL-1990,-,A1, Landing (LDG),near San Juan,Philippines,3,0, Damaged beyond repair,-,Douglas C-47A-70-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, RP-C140, 19253,Victoria Air,Cargo,-,Roxas City Airport,RXS,RPVR,Philippines,Manila-Ninoy Aquino International Airport,MNL,RPLL,Philippines,3,0,0,0,-,-,-
19900725-0,Wednesday,25-JUL-1990,11:16,A1, Takeoff (TOF),Addis Ababa-Bole Airport (ADD),Ethiopia,4,0, Damaged beyond repair,-,Boeing 707-379C,4,Pratt & Whitney JT3D-3B,1968,-,-, ET-ACQ, 19820/709,Ethiopian Airlines,Cargo,-,Addis Ababa-Bole Airport,ADD,HAAB,Ethiopia,Asmara International Airport,ASM,HAAY,Eritrea,4,0,0,0,-,-,-
19900726-0,Thursday,26-JUL-1990,-,A1, Unknown (UNK),Iberia,Peru,10,0, Damaged beyond repair,-,Antonov An-2,-,-,-,-,-, registration unknown,-,Aero Manu,Passenger,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19900727-0,Friday,27-JUL-1990,-,A1, Unknown (UNK),Bielsko-Biala,Poland,-,-, Damaged beyond repair,-,Antonov An-2T,-,-,-,-,-, SP-ANZ, 1G52-18,Aeroklub Zaglebia Miedziowego,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19900731-0,Tuesday,31-JUL-1990,14:15,A1, Takeoff (TOF),Saint-Yan-Charolais Bourgogne Sud Airport (SYT),France,3,0, Damaged beyond repair,-,Aérospatiale SN.601 Corvette,2,Pratt & Whitney Canada JT15D-4,1977,-,-, F-BTTU, 37,DGAC/SFACT,Training,-,Saint-Yan-Charolais Bourgogne Sud Airport,SYT,LFLN,France,Saint-Yan-Charolais Bourgogne Sud Airport,SYT,LFLN,France,3,0,0,0,-,-,-
19900801-1,Wednesday,01-AUG-1990,11:10,A1, Approach (APR),22 km (13.8 mls) W of Stepanakert,Azerbaijan,46,46, Damaged beyond repair,-,Yakovlev Yak-40,3,Ivchenko AI-25,1974,-,-, CCCP-87453, 9431036,Aeroflot / Armenia,Domestic Scheduled Passenger,-,Yerevan-Zvartnots Airport,EVN,UDYZ,Armenia,-,-,-,-,3,43,3,43,-,-,-
19900810-1,Friday,10-AUG-1990,-,A1, Initial climb (ICL),near Shindand,Afghanistan,83,83, Damaged beyond repair,-,Antonov An-12,-,-,-,-,-, registration unknown,-,Afghan AF,Military,-,-,-,-,-,-,-,-,-,5,78,5,78,-,-,-
19900812-0,Sunday,12-AUG-1990,-,A1, Initial climb (ICL),Juba Airport (JUB),South Sudan,5,0, Damaged beyond repair,-,Lockheed L-100-30 Hercules,4,Allison 501-D22A,1970,-,-, N911SJ, 4384,Southern Air Transport,Cargo,-,Juba Airport,JUB,HSSJ,South Sudan,-,-,-,-,4,1,0,0,-,-,-
19900812-1,Sunday,12-AUG-1990,-,A1, Unknown (UNK),at an unknown location,Russia,-,-, Damaged beyond repair,-,Antonov An-2,-,-,1964,-,-, CCCP-62407, 1G40-09,Aeroflot / Yakutsk,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19900813-0,Monday,13-AUG-1990,18:40,A1, Approach (APR),Cozumel Airport (CZM),Mexico,8,1, Damaged beyond repair,-,Rockwell 1121 Jet Commander,-,-,-,-,-, N301AJ, 48,Aviex Jet,Unknown,-,Kingston Airport,KIN,MKJP,Jamaica,Cozumel Airport,CZM,MMCZ,Mexico,2,6,1,0,-,-,-
19900814-0,Tuesday,14-AUG-1990,-,A1, Landing (LDG),Orchid Island Airport (KYD),Taiwan,2,0, Damaged beyond repair,-,Dornier 228-201,-,-,1987,-,-, B-12268, 8129,Formosa Airlines,Cargo,-,-,-,-,-,Orchid Island Airport,KYD,RCLY,Taiwan,2,0,0,0,-,-,-
19900816-0,Thursday,16-AUG-1990,-,H2, Unknown (UNK),Aden International Airport (ADE),Yemen,-,0, Unknown,-,de Havilland Canada DHC-6 Twin Otter,-,-,-,-,-, registration unknown,-,Ethiopian Airlines,Passenger,-,Dessie-Combolcha Airport,DSE,HADC,Ethiopia,Addis Ababa-Bole Airport,ADD,HAAB,Ethiopia,-,-,0,0,-,-,-
19900818-0,Saturday,18-AUG-1990,13:43,A1, Landing (LDG),Rushan,Tajikistan,-,0, Damaged beyond repair,-,Antonov An-28,2,Glushenkov TVD-10B,1987,-,-, CCCP-28761, 1AJ004-10,Aeroflot / Tajikistan,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,Preliminary
19900819-0,Sunday,19-AUG-1990,-,H2, En route (ENR),Karachi International Airport (KHI),Pakistan,92,0, None,-,Tupolev Tu-154,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,Chulman/Neryungri Airport,NER,UELL,Russia,Yakutsk Airport,YKS,UEEE,Russia,7,85,0,0,-,-,-
19900820-1,Monday,20-AUG-1990,-,A1, Standing (STD),"Charlotte-Douglas Airport, NC (CLT)",United States of America,2,0, Damaged beyond repair,-,Shorts 360-300,-,-,1987,-,-, N730CC, SH.3730,CCAir,Domestic Scheduled Passenger,-,Charlotte-Douglas Airport,CLT,KCLT,United States of America,-,-,-,-,2,0,0,0,-,-,-
19900821-1,Tuesday,21-AUG-1990,07:58,A1, En route (ENR),Yunlin,Taiwan,18,18, Damaged beyond repair,-,Beechcraft 1900C-1,2,Pratt & Whitney Canada PT6A-65B,1988,-,-, 1905, UC-5,Republic of China AF,Military,-,Taipei-Songshan Airport,TSA,RCSS,Taiwan,Chiayi Airport,CYI,RCKU,Taiwan,3,15,3,15,-,-,-
19900822-0,Wednesday,22-AUG-1990,10:20,A2, En route (ENR),"California City, CA",United States of America,1,0, Substantial, Repaired,de Havilland Canada DHC-6 Twin Otter 100,2,Pratt & Whitney Canada PT6A-20,1967,-,-, N203E,  53,Unknown,"Aerial Work (Calibration, Photo)",-,-,-,-,-,-,-,-,-,1,0,0,0,-,-,Final
19900823-0,Thursday,23-AUG-1990,17:20,A1, Takeoff (TOF),"Houston-Intercontinental Airport, TX (IAH)",United States of America,15,3, Destroyed, Written off (damaged beyond repair),Grumman G-159 Gulfstream I,2,Rolls-Royce Dart 529-8X,1969,-,5343.0, N80RD, 198,Rowan Drilling Comp. Marine,Executive,-,Houston-Intercontinental Airport,IAH,KIAH,United States of America,New Orleans International Airport,MSY,KMSY,United States of America,3,12,2,1,-,-,Final
19900823-1,Thursday,23-AUG-1990,-,A1, Takeoff (TOF),Kacha Air Base,Ukraine,-,0, Damaged beyond repair,-,Ilyushin Il-20,-,-,1973,-,-, registration unknown, 173011403,Soviet Navy,Military,-,-,-,-,-,Nikolaev Airport,NLV,UKON,Ukraine,-,0,0,0,-,-,-
19900825-0,Saturday,25-AUG-1990,12:00,A1, Landing (LDG),Sibu Airport (SBW),Malaysia,40,1, Substantial, Written off (damaged beyond repair),Lockheed C-130H Hercules,-,-,1976,-,-, M30-03, 4674,Royal Malaysian AF,Military,-,Kuching Airport,KCH,WBGG,Malaysia,Sibu Airport,SBW,WBGS,Malaysia,8,32,0,1,-,-,-
19900827-0,Monday,27-AUG-1990,10:25,A2, Landing (LDG),"Los Angeles International Airport, CA (LAX)",United States of America,343,0, Minor, Repaired,Boeing 747-422,4,Pratt & Whitney PW4056,1990,402.0,2952.0, N174UA, 24381/762,United Airlines,International Scheduled Passenger,-,Sydney-Kingsford Smith International Airport,SYD,YSSY,Australia,Los Angeles International Airport,LAX,KLAX,United States of America,20,323,0,0,-,-,Final
19900829-0,Wednesday,29-AUG-1990,12:33,A1, Initial climb (ICL),Ramstein AFB (RMS),Germany,17,13, Destroyed, Written off (damaged beyond repair),Lockheed C-5A Galaxy,4,General Electric TF39,-,-,-, 68-0228, 500-0031,USAF,Military,-,Ramstein AFB,RMS,ETAR,Germany,Frankfurt-Rhein-Main AFB,FRF,EDAF,Germany,9,8,8,5,-,-,-
19900830-0,Thursday,30-AUG-1990,-,H2, En route (ENR),Voronezh Airport (VOZ',Russia,-,0, None,-,Yakovlev Yak-42,3,Lotarev D-36,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,-,-,-,-,Voronezh Airport,VOZ,UUOO,Russia,-,-,0,0,-,-,-
19900830-1,Thursday,30-AUG-1990,-,H2, En route (ENR),Livny,Russia,-,0, None,-,Antonov An-2,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19900902-0,Sunday,02-SEP-1990,-,H2, En route (ENR),Frunze Airport,Russia,-,0, Unknown,-,unknown,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19900906-0,Thursday,06-SEP-1990,-,A1, Approach (APR),near Moabi,Gabon,-,-, Damaged beyond repair,-,Embraer EMB-110P1K Bandeirante,2,Pratt & Whitney Canada PT6A-34,1980,-,-, TR-KN., 110,Gabonese AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19900909-0,Sunday,09-SEP-1990,-,O1, Standing (STD),Pavlodar Airport (PWQ),Russia,0,0, Damaged beyond repair,-,Yakovlev Yak-40,3,Ivchenko AI-25,1974,16579.0,24311.0, CCCP-87451, 9430836,Aeroflot / Kazakstan,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19900909-1,Sunday,09-SEP-1990,-,A1, Landing (LDG),Pavlodar Airport (PWQ),Kazakhstan,22,0, Damaged beyond repair,-,Yakovlev Yak-40K,3,Ivchenko AI-25,1977,12388.0,17930.0, CCCP-87914, 9730355,Aeroflot / Kazakstan,Domestic Scheduled Passenger,-,-,-,-,-,Pavlodar Airport,PWQ,UASP,Kazakhstan,4,18,0,0,-,-,-
19900911-0,Tuesday,11-SEP-1990,15:30,A1, En route (ENR),"290 km (181.3 mls) SE off  Newfoundland, Canada",Atlantic Ocean,16,16, Missing, Presumed damaged beyond repair,Boeing 727-247,3,Pratt & Whitney JT8D-9,1969,-,-, OB-1303, 20266/760,Faucett,Ferry/positioning,-,Reykjavík-Keflavík International Airport,KEF,BIKF,Iceland,Gander Airport,YQX,CYQX,Canada,6,10,6,10,-,-,-
19900911-1,Tuesday,11-SEP-1990,04:00,A1, En route (ENR),"near Albuquerque, NM",United States of America,2,2, Destroyed, Written off (damaged beyond repair),Morane Saulnier MS.760B Paris II,2,Turbomeca Marboré VI C-2,-,-,1108.0, N23ST, 50,Stonewall Transport,Private,-,Albuquerque International Airport,ABQ,KABQ,United States of America,Las Cruces Municipal Airport,LRU,KLRU,United States of America,1,1,1,1,-,-,Final
19900912-0,Wednesday,12-SEP-1990,-,A1, Unknown (UNK),353 km (220.6 mls) from  Mirny Ice Station,Antarctica,-,0, Damaged beyond repair,-,Ilyushin Il-14P,-,-,-,13353.0,32985.0, CCCP-41803, 146000938,Aeroflot / Central Region,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19900913-0,Thursday,13-SEP-1990,-,H2, En route (ENR),Bangalore-Hindustan Airport (BLR),India,-,0, None,-,Boeing 737,-,-,-,-,-, registration unknown,-,Indian Airlines,Domestic Scheduled Passenger,IC534,Coimbatore-Peelamedu Airport,CJB,VOCB,India,Bangalore-Hindustan Airport,BLR,VOBG,India,-,-,0,0,-,-,-
19900914-0,Friday,14-SEP-1990,01:53,A1, Approach (APR),"1,7 km (1.1 mls) W of Sverdlovsk-Koltsovo Airport (SVX)",Russia,129,4, Damaged beyond repair,-,Yakovlev Yak-42,3,Lotarev D-36,1988,2824.0,4509.0, CCCP-42351, 1811379,Aeroflot / North Kavkaz,Domestic Scheduled Passenger,8175,Volgograd Airport,VOG,URWW,Russia,Sverdlovsk-Koltsovo Airport,SVX,USSS,Russia,5,124,1,3,-,-,-
