identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19590116-0,Friday,16-JAN-1959,21:40,A1, Approach (APR),"1,2 km (0.8 mls) off  Mar del Plata, BA",Argentina,52,51, Damaged beyond repair,-,Curtiss C-46A-50-CU Commando,2,Pratt & Whitney R-2800-75,1944,-,-, LV-GED, 30514,Austral Lineas Aéreas,Domestic Scheduled Passenger, 205,Buenos Aires-Jorge Newbery Airport,AEP,SABE,Argentina,Mar Del Plata Airport,MDQ,SAZM,Argentina,5,47,5,46,-,-,Final
19590117-0,Saturday,17-JAN-1959,16:23,A2, Landing (LDG),"Miami International Airport, FL (MIA)",United States of America,17,0, Substantial, Repaired,Lockheed L-1049G Super Constellation,4,Wright R-3350 (988TC18EA3),1956,-,7309.0, N6240G, 4665,Eastern Air Lines,Domestic Scheduled Passenger,EA704,Miami International Airport,MIA,KMIA,United States of America,Detroit-Wayne Major Airport,DTW,KDTW,United States of America,5,12,0,0,-,-,Final
19590118-0,Sunday,18-JAN-1959,03:33,A1, Approach (APR),5 km (3.1 mls) from  Stalingrad (VOG),Russia,25,25, Destroyed, Written off (damaged beyond repair),Ilyushin Il-14P,-,-,1956,-,3922.0, CCCP-41863, 146000701,Aeroflot / Azerbaijan,Domestic Scheduled Passenger, 205,Voronezh Airport,VOZ,UUOO,Russia,Stalingrad Airport,VOG,URWW,Russia,5,20,5,20,-,-,-
19590118-1,Sunday,18-JAN-1959,-,A1, Standing (STD),"Anchorage-Elmendorf AFB, AK (EDF)",United States of America,24,0, Damaged beyond repair,-,Boeing KC-97G Stratofreighter,-,-,-,-,-, 53-0308, 17090,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19590119-0,Monday,19-JAN-1959,-,A1, Takeoff (TOF),at an unknown location,Russia,-,-, Damaged beyond repair,-,Antonov An-2,-,-,-,-,-, CCCP-L1975,-,Aeroflot / Yakutsk,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19590121-0,Wednesday,21-JAN-1959,-,A1, En route (ENR),32 km (20 mls) NE of Mérida,Venezuela,4,4, Damaged beyond repair,-,Curtiss C-46D-15-CU Commando,-,-,1945,-,-, YV-C-LBI, 33411,LEBCA,Domestic Non Scheduled Passenger,-,Mérida-A Carnevalli Airport,MRD,SVMD,Venezuela,-,-,-,-,2,2,2,2,-,-,-
19590122-0,Thursday,22-JAN-1959,15:00,A1, Approach (APR),"4,5 km (2.8 mls) NW of Wadi-es-Sir",Jordan,15,10, Damaged beyond repair,-,Convair CV-240-2,-,-,1948,-,-, JY-ACB,  55,Air Jordan,International Scheduled Passenger, 601,Jerusalem Airport,JRS,OJJR,Israel,Amman-Marka International Airport,ADJ,OJAM,Jordan,4,11,4,6,-,-,-
19590126-0,Monday,26-JAN-1959,16:15,A1, Takeoff (TOF),Kuala Lumpur RAF Station,Malaysia,4,0, Damaged beyond repair,-,Douglas Dakota IV (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, KJ810, 25594/14149,RAF,Military,-,-,-,-,-,Penang International Airport,PEN,WMKP,Malaysia,4,0,0,0,-,-,-
19590127-0,Tuesday,27-JAN-1959,-,A1, Approach (APR),"Willoughby Bay, VA",United States of America,10,4, Damaged beyond repair,-,Martin P5M-2 Marlin,-,-,-,-,-, 135529,-,US Navy,Military,-,Norfolk NAS Chambers,NGU,KNGU,United States of America,Norfolk NAS Chambers,NGU,KNGU,United States of America,-,-,-,-,-,-,-
19590127-1,Tuesday,27-JAN-1959,06:09,A1, Takeoff (TOF),Brindisi-Papola Casale Airport (BDS),Italy,6,2, Damaged beyond repair,-,Avro 688 Super Trader,-,-,-,-,-, G-AGRG, 1255,Air Charter,Cargo,-,Brindisi-Papola Casale Airport,BDS,LIBR,Italy,-,-,-,-,6,0,2,0,-,-,-
19590127-2,Tuesday,27-JAN-1959,-,A1, Approach (APR),Ust-Kara,Russia,-,0, Damaged beyond repair,-,Lisunov Li-2,-,-,-,-,-, CCCP-N492, 18429908,Polyarnaya Aviatsiya,Ambulance,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19590128-0,Wednesday,28-JAN-1959,13:49,A1, En route (ENR),Volcán Osorno,Chile,7,7, Damaged beyond repair,-,Douglas C-47A-20-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 952, 12976,Chilean AF,Military,-,Santiago-Los Cerrillos Airport,ULC,SCTI,Chile,Punta Arenas-Carlos Ibañez Airport,PUQ,SCCI,Chile,4,3,4,3,-,-,-
19590129-0,Thursday,29-JAN-1959,-,A1, Initial climb (ICL),near Chakala,Pakistan,7,7, Damaged beyond repair,-,Bristol 170 Freighter 31M,2,Bristol Hercules 734,1954,-,-, S4426, 13174,Pakistan AF,Military,-,-,-,-,-,-,-,-,-,3,4,3,4,-,-,-
19590131-0,Saturday,31-JAN-1959,-,A1, Takeoff (TOF),Vitebsk Airport (VTB),Russia,7,6, Damaged beyond repair,-,Antonov An-12,-,-,1958,-,-, registration unknown, 8900202,Soviet AF,Military,-,Vitebsk Airport,VTB,UMII,Belarus,Vitebsk Airport,VTB,UMII,Belarus,7,0,6,0,-,-,-
19590199-0,-,xx-JAN-1959,-,A1, Landing (LDG),Mirny,Antarctica,-,0, Damaged beyond repair,-,Ilyushin Il-12L,-,-,-,-,-, CCCP-04249, 30099,GUSMP,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19590201-0,Sunday,01-FEB-1959,23:40,A1, En route (ENR),"11 km (6.9 mls) SE of Kerrville Airport, TX (ERV)",United States of America,28,3, Damaged beyond repair,-,Douglas DC-3B-202,2,Wright R-1820-92,1937,-,49051.0, N17314, 1924,General Airways,Domestic Non Scheduled Passenger,-,Pueblo Memorial Airport,PUB,KPUB,United States of America,San Antonio-Lackland AFB,SKF,KSKF,United States of America,3,25,2,1,-,-,Final
19590201-1,Sunday,01-FEB-1959,-,A1, Unknown (UNK),"off Ifafa, KwaZulu-Natal",South Africa,3,0, Damaged beyond repair,-,Lockheed 18-08-01 Lodestar,-,-,1940,-,-, ZS-ASV, 18-2036,Commercial Air Services,Unknown,-,-,-,-,-,-,-,-,-,3,0,0,0,-,-,-
19590203-0,Tuesday,03-FEB-1959,22:05,A2, En route (ENR),over Atlantic Ocean,Atlantic Ocean,129,0, Substantial, Repaired,Boeing 707-121,4,Pratt & Whitney JT3C-6,1958,-,705.0, N712PA, 17591/6,Pan Am,International Scheduled Passenger,PA115,London-Heathrow Airport,LHR,EGLL,United Kingdom,Gander Airport,YQX,CYQX,Canada,10,119,0,0,-,-,Final
19590203-1,Tuesday,03-FEB-1959,23:56,A1, Approach (APR),"1,5 km (0.9 mls) NE off  New York-La Guardia Airport, NY (LGA)",United States of America,73,65, Damaged beyond repair,-,Lockheed L-188A Electra,4,Allison 501-D13,1958,-,302.0, N6101A, 1015,American Airlines,Domestic Scheduled Passenger,AA320,Chicago-Midway Airport,MDW,KMDW,United States of America,New York-La Guardia Airport,LGA,KLGA,United States of America,5,68,2,63,-,-,Final
19590204-0,Wednesday,04-FEB-1959,-,A1, En route (ENR),"30 km (18.8 mls) W of North Even, Magadan Region",Russia,6,0, Damaged beyond repair,-,Lisunov Li-2,-,-,-,-,-, CCCP-16192,-,Aeroflot / Magadan,Passenger,-,-,-,-,-,-,-,-,-,5,1,0,0,-,-,-
19590204-1,Wednesday,04-FEB-1959,-,A1, Approach (APR),"Hawkesbury River, Cornwallis, NSW",Australia,8,8, Damaged beyond repair,-,Lockheed P2V-5 Neptune,-,-,-,-,-, A89-308, 426-5087,RAAF,Military,-,-,-,-,-,-,-,-,-,8,0,8,0,-,-,-
19590205-0,Thursday,05-FEB-1959,-,A1, Initial climb (ICL),"2,4 km (1.5 mls) S of Oakland International Airport, CA (OAK)",United States of America,3,3, Damaged beyond repair,-,Fairchild C-119 Flying Boxcar,-,-,-,-,-, registration unknown,-,USAF,Military,-,Oakland International Airport,OAK,KOAK,United States of America,Oakland International Airport,OAK,KOAK,United States of America,3,0,3,0,-,-,-
19590207-0,Saturday,07-FEB-1959,-,A1, Unknown (UNK),"near Kintamani, Bali",Indonesia,-,-, Damaged beyond repair,-,Douglas C-47A-35-DL (DC-3),-,-,1943,-,-, T-472, 9753,Indonesian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19590217-0,Tuesday,17-FEB-1959,16:47,A1, Approach (APR),"5,2 km (3.3 mls) W of London-Gatwick Airport (LGW)",United Kingdom,24,14, Damaged beyond repair,-,Vickers 794D Viscount,4,Rolls-Royce Dart 510,1958,-,548.0, TC-SEV, 429,THY,Int'l Non Scheduled Passenger,-,Roma-Fiumicino Airport,FCO,LIRF,Italy,London Airport,LHR,EGLL,United Kingdom,8,16,5,9,-,-,Final
19590218-0,Wednesday,18-FEB-1959,-,A1, En route (ENR),Belen,Chile,5,0, Damaged beyond repair,-,Curtiss C-46A-40-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, N68823, 26818,Southern Cross Airways,Cargo,-,Arica-Chacalluta Airport,ARI,SCAR,Chile,Puerto Suarez Airport,PSZ,SLPS,Bolivia,5,0,0,0,-,-,-
19590220-0,Friday,20-FEB-1959,-,A1, Landing (LDG),"San Francisco International Airport, CA (SFO)",United States of America,3,0, Damaged beyond repair,-,Douglas DC-7C,-,-,1956,-,-, N740PA, 44882/694,Pan Am,Training,-,San Francisco International Airport,SFO,KSFO,United States of America,San Francisco International Airport,SFO,KSFO,United States of America,3,0,0,0,-,-,-
19590224-0,Tuesday,24-FEB-1959,-,A1, Unknown (UNK),"Udoria, ON",Canada,-,-, Damaged beyond repair,-,de Havilland Canada YAC-1 Caribou,-,-,1959,-,-, CF-LKI-X,   3,de Havilland Canada,Test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19590225-0,Wednesday,25-FEB-1959,-,A2, En route (ENR),over Chartres,France,5,0, Substantial, Repaired,Boeing 707-121,4,Pratt & Whitney JT3C-6,1958,-,-, N709PA, 17588/3,Pan Am,Training,-,Paris-Le Bourget Airport,LBG,LFPB,France,Paris-Le Bourget Airport,LBG,LFPB,France,5,0,0,0,-,-,-
19590228-0,Saturday,28-FEB-1959,-,A1, Initial climb (ICL),"3 km (1.9 mls) S of Prescott Airport, AZ (PRC)",United States of America,5,5, Damaged beyond repair,-,Lockheed C-121G Super Constellation (L-1049),-,-,1954,-,-, 54-4069, 4149,USAF,Military,-,Goodyear-Litchfield Park NAS,GYR,KGYR,United States of America,Goodyear-Litchfield Park NAS,GYR,KGYR,United States of America,5,0,5,0,-,-,-
19590301-0,Sunday,01-MAR-1959,12:00,A1, En route (ENR),"30 km (18.8 mls) from  Caravelas, BA",Brazil,18,18, Damaged beyond repair,-,Douglas C-47A-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 2070, 13822,Brazilian AF,Military,-,-,-,-,-,Salvador-Dois de Julho International Airport,SSA,SBSV,Brazil,5,13,5,13,-,-,-
19590304-0,Wednesday,04-MAR-1959,-,A1, Unknown (UNK),Brahmaputra River,India,-,-, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, HJ243,-,Indian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19590304-1,Wednesday,04-MAR-1959,13:55,A1, Approach (APR),8 km (5 mls) NE of Dresden-Klotzsche Airport (DRS),Germany,4,4, Destroyed, Written off (damaged beyond repair),Baade 152,4,Tumansky RD-9B,1958,1.0,1.5, DM-ZYA, V-1,VEB Flugzeugwerke Dresden,Test,-,Dresden Airport,DRS,EDDC,Germany,Dresden Airport,DRS,EDDC,Germany,4,0,4,0,-,-,-
19590305-0,Thursday,05-MAR-1959,19:35,A1, Initial climb (ICL),"2,4 km (1.5 mls) from  Managua Airport (MGA)",Nicaragua,19,15, Damaged beyond repair,-,Vickers 763D Viscount,-,-,1958,-,-, YS-09C,  82,TACA,International Scheduled Passenger, 779,Managua Airport,MGA,MNMG,Nicaragua,Tegucigalpa-Toncontin Airport,TGU,MHTG,Honduras,4,15,2,13,-,-,-
19590306-0,Friday,06-MAR-1959,-,A1, Approach (APR),"8 km (5 mls) from  Cherry Point MCAS, NC",United States of America,9,8, Damaged beyond repair,-,Fairchild R4Q Flying Boxcar (C-119),-,-,-,-,-, registration unknown,-,USMC,Military,-,Norfolk NAS Chambers,NGU,KNGU,United States of America,-,-,-,-,-,-,-,-,-,-,-
19590309-0,Monday,09-MAR-1959,-,A2, Takeoff (TOF),Addis Ababa-Lideta Airport,Ethiopia,-,0, Substantial, Repaired,Fokker F-27 Friendship 100,-,-,1957,-,-, PH-NVF, 10202,Fokker,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19590310-0,Tuesday,10-MAR-1959,20:30,A1, Unknown (UNK),"Curralinho, PA",Brazil,23,23, Damaged beyond repair,-,Consolidated C-10A Catalina (PBY-5A),-,-,-,-,-, 6513, 1888,Brazilian AF,Military,-,-,-,-,-,-,-,-,-,5,18,5,18,-,-,-
19590312-0,Thursday,12-MAR-1959,-,A1, Unknown (UNK),Charagua,Bolivia,-,-, Damaged beyond repair,-,Curtiss C-46A-5-CK Commando,2,Pratt & Whitney R-2800-51,1944,-,-, CP-552,    51,Transaéreos de la Corporación Boliviana de Fomento,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19590312-1,Thursday,12-MAR-1959,14:10,A1, Unknown (UNK),near Tobu,India,7,5, Damaged beyond repair,-,Douglas C-47A-10-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, VT-CYH, 12493,Indian Airlines,Cargo,-,Jorhat-Rowriah Airport,JRH,VEJT,India,Jorhat-Rowriah Airport,JRH,VEJT,India,3,4,3,2,-,-,-
19590313-0,Friday,13-MAR-1959,08:02,A1, Approach (APR),Mahon,Spain,18,1, Damaged beyond repair,-,Bristol 170 Freighter 21E,-,-,-,-,-, EC-ADH, 12776,Aviaco,Domestic Scheduled Passenger,-,Palma de Mallorca Airport,PMI,LEPA,Spain,Menorca-Mahón Airport,MAH,LEMH,Spain,3,15,0,1,-,-,-
19590315-1,Sunday,15-MAR-1959,00:53,A1, Approach (APR),"1,5 km (0.9 mls) SE of Chicago-Midway Airport, IL (MDW)",United States of America,2,0, Damaged beyond repair,-,Convair CV-240-0,2,Pratt & Whitney R-2800-83AM4A,1949,-,22720.0, N94273, 150,American Airlines,Cargo,AA2815,New York-La Guardia Airport,LGA,KLGA,United States of America,Chicago-Midway Airport,MDW,KMDW,United States of America,2,0,0,0,-,-,Final
19590329-0,Sunday,29-MAR-1959,14:59,A1, Landing (LDG),"Argentia-NAS, NL (NWP)",Canada,21,0, Damaged beyond repair,-,Lockheed WV-2 Super Constellation,-,-,1956,-,-, 141332, 4456,US Navy,Military,-,-,-,-,-,-,-,-,-,21,0,0,0,-,-,-
19590329-1,Sunday,29-MAR-1959,10:45,A1, En route (ENR),56 km (35 mls) W of Silchar,India,24,24, Damaged beyond repair,-,Douglas C-47A-90-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, VT-CGI, 20176,Indian Airlines,Domestic Scheduled Passenger,-,Agartala-Singerbhil Airport,IXA,VEAT,India,Silchar-Kumbhirgram Airport,IXS,VEKU,India,4,20,4,20,-,-,Final
19590329-2,Sunday,29-MAR-1959,-,A1, En route (ENR),near Boukpayanga,Central African Republic,9,9, Damaged beyond repair,-,Nord 2501 Noratlas,2,Bristol Hercules 739,-,-,-, F-BGZB, 2,UAT,Domestic Non Scheduled Passenger,-,Berbérati Airport,BBT,FEFT,Central African Republic,Bangui Airport,BGF,FEFF,Central African Republic,4,5,4,5,-,-,-
19590330-1,Monday,30-MAR-1959,-,A1, Unknown (UNK),"Alma, GA",United States of America,2,2, Damaged beyond repair,-,Curtiss C-46A-45-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, N7840B, 30242,Riddle Airlines,Cargo, 402,Orlando International Airport,MCO,KMCO,United States of America,-,-,-,-,2,0,2,0,-,-,-
19590331-0,Tuesday,31-MAR-1959,11:45,A1, En route (ENR),"14,5 km (9.1 mls) E of Killeen, TX",United States of America,4,4, Damaged beyond repair,-,Boeing KC-135A Stratotanker,4,Pratt & Whitney J57-P,1959,-,50.0, 58-0002, 17747/217,USAF,Military,-,-,-,-,-,-,-,-,-,4,0,4,0,-,-,-
19590331-1,Tuesday,31-MAR-1959,-,A1, Initial climb (ICL),Adana-Incirlik Air Base (ADA),Turkey,9,4, Damaged beyond repair,-,Douglas C-124C Globemaster II,4,Pratt & Whitney R-4360-20WA,-,-,-, 51-5201, 43611,USAF,Military,-,Adana-Incirlik Air Base,ADA,LTAG,Turkey,-,-,-,-,9,0,4,0,-,-,-
19590331-2,Tuesday,31-MAR-1959,09:15,A1, Initial climb (ICL),near Port-au-Prince,Haiti,23,0, Damaged beyond repair,-,Douglas C-47B-45-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, 5878, 34137/16881,COHATA,Domestic Scheduled Passenger,-,Port-au-Prince Airport,PAP,MTPP,Haiti,Cap Haitien Airport,CAP,MTCH,Haiti,4,19,0,0,-,-,-
19590331-3,Tuesday,31-MAR-1959,16:20,A1, Takeoff (TOF),near Napoli-Capodichino Airport (NAP),Italy,20,3, Damaged beyond repair,-,Douglas R4D-8 (Super DC-3),-,-,1944,-,-, 17241, 43343,US Navy,Military,-,Napoli-Capodichino Airport,NAP,LIRN,Italy,Malta-Luqa Airport,MLA,LMML,Malta,6,14,-,-,-,1,-
19590401-0,Wednesday,01-APR-1959,-,A1, En route (ENR),"8 km (5 mls) from  Orting, WA",United States of America,4,4, Damaged beyond repair,-,Douglas C-118A (DC-6),-,-,1955,-,-, 53-3250, 44621/554,USAF,Military,-,Tacoma-McChord AFB,TCM,KTCM,United States of America,-,-,-,-,4,0,4,0,-,-,-
19590402-0,Thursday,02-APR-1959,23:35,A1, Landing (LDG),"Argentia-NAS, NL (NWP)",Canada,29,1, Damaged beyond repair,-,Lockheed WV-2 Super Constellation,-,-,1956,-,-, 141303, 4427,US Navy,Military,-,-,-,-,-,-,-,-,-,29,0,1,0,-,-,-
19590408-0,Wednesday,08-APR-1959,-,A1, En route (ENR),48 km (30 mls) W Aden-Khormaksar RAF Station,Yemen,-,0, Damaged beyond repair,-,Scottish Aviation Twin Pioneer CC.1,2,Alvis Leonides 514,1958,-,-, XM287, 541,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19590408-1,Wednesday,08-APR-1959,-,A1, En route (ENR),"0,8 km (0.5 mls) W off  Aden-Khormaksar RAF Station",Yemen,-,0, Damaged beyond repair,-,Scottish Aviation Twin Pioneer CC.1,2,Alvis Leonides 514,1958,-,-, XM288, 542,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19590409-0,Thursday,09-APR-1959,-,A2, En route (ENR),Beirut Airport (BEY),Lebanon,73,0, Substantial, Repaired,de Havilland  DH-106 Comet 4,4,Rolls-Royce Avon 524,1958,-,-, G-APDF, 6407,BOAC,International Scheduled Passenger,-,Beirut Airport,BEY,OLBA,Lebanon,-,-,-,-,9,64,0,0,-,-,-
19590410-0,Friday,10-APR-1959,-,A1, Landing (LDG),"Juneau International Airport, AK (JNU)",United States of America,10,0, Damaged beyond repair,-,Boeing 377 Stratocruiser 10-26,4,Pratt & Whitney R-4360-B6,1949,-,-, N1033V, 15933/31,Pan Am,Domestic Scheduled Passenger,-,Seattle/Tacoma International Airport,SEA,KSEA,United States of America,Juneau International Airport,JNU,PAJN,United States of America,5,5,0,0,-,-,-
19590410-1,Friday,10-APR-1959,-,H2, En route (ENR),Santiago Airport (SCU),Cuba,32,1, Unknown,-,Douglas DC-3,-,-,-,-,-, registration unknown,-,COHATA,Domestic Scheduled Passenger,-,Les Cayes Airport,CYA,MTCA,Haiti,Port-au-Prince-Mais Gate Airport,PAP,MTPP,Haiti,2,30,1,0,-,-,-
19590412-0,Sunday,12-APR-1959,-,A1, Initial climb (ICL),Rio Tejo (Tagus River),Portugal,11,11, Damaged beyond repair,-,Douglas C-47A-80-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, 6150, 19773,Portuguese AF,Military,-,Lisboa-Portela de Sacavém Airport,LIS,LPPT,Portugal,-,-,-,-,-,-,-,-,-,-,-
19590413-0,Monday,13-APR-1959,-,A1, Unknown (UNK),Hyères,France,-,3, Damaged beyond repair,-,Morane Saulnier MS.760 Paris I,-,-,1959,-,-, 12, 12,French Navy,Military,-,-,-,-,-,Hyères Naval Air Station,TLN,LFTH,France,-,0,3,0,-,-,-
19590413-1,Monday,13-APR-1959,-,A1, Unknown (UNK),"near China Lake, CA",United States of America,-,0, Damaged beyond repair,-,Lockheed P2V-3 Neptune,-,-,-,-,-, 122984,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19590415-0,Wednesday,15-APR-1959,-,A1, Takeoff (TOF),"Baltimore Harbor Field, MD",United States of America,6,6, Damaged beyond repair,-,Grumman SA-16 Albatross,-,-,-,-,-, registration unknown,-,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19590416-0,Thursday,16-APR-1959,-,H2, En route (ENR),"Miami International Airport, FL (MIA)",United States of America,22,0, None,-,Curtiss C-46,-,-,-,-,-, registration unknown,-,Aerovías Cubanas Internacionales,Domestic Scheduled Passenger,-,Havana-José Martí International Airport,HAV,MUHA,Cuba,Isla De La Juventud-Siguanea Airport,SZJ,MUSN,Cuba,3,19,0,0,-,-,-
19590416-2,Thursday,16-APR-1959,-,A1, Takeoff (TOF),Ankara-Etimesgut Airport (ANK),Turkey,-,2, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, registration unknown,-,Turkish AF,Military,-,Ankara-Etimesgut Airport,ANK,LTAD,Turkey,-,-,-,-,-,-,2,0,-,-,-
19590417-0,Friday,17-APR-1959,06:39,A1, En route (ENR),near Bahía Kino,Mexico,26,26, Damaged beyond repair,-,Curtiss C-46F-1-CU Commando,-,-,1945,-,-, XA-MIS, 22586,Tigres Voladores,Domestic Scheduled Passenger,-,Mexicali Airport,MXL,MMML,Mexico,Guaymas-Gen Jose M Yanez Airport,GYM,MMGM,Mexico,5,21,5,21,-,-,-
19590421-0,Tuesday,21-APR-1959,03:30,A1, Approach (APR),"Porto Alegre, RS",Brazil,6,2, Damaged beyond repair,-,Grumman A-16 Albatross (HU-16),-,-,-,-,-, 6536, G-39,Brazilian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19590423-0,Thursday,23-APR-1959,-,A1, En route (ENR),Mount Süphan,Turkey,12,12, Damaged beyond repair,-,Avro 688 Super Trader,-,-,-,-,-, G-AGRH, 1256,Air Charter,Cargo,-,-,-,-,-,Bahrain International Airport,BAH,OBBI,Bahrain,12,0,12,0,-,-,-
