identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19910118-1,Friday,18-JAN-1991,-,C1, Standing (STD),Tuz Khurmatu Air Base,Iraq,0,0, Damaged beyond repair,-,Ilyushin Il-76MD,-,-,1983,-,-, YI-ALU, 0033448398,Iraqi AF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19910121-0,Monday,21-JAN-1991,-,H2, En route (ENR),Bourgas Airport (BOJ),Bulgaria,159,0, None,-,Tupolev Tu-154,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,Grozny Airport,GRV,URMG,Russia,Odessa-Central Airport,ODS,UKOO,Ukraine,8,151,0,0,-,-,-
19910129-0,Tuesday,29-JAN-1991,-,C1, Standing (STD),Balad Air Base,Iraq,0,0, Damaged beyond repair,-,Antonov An-24V,-,-,-,-,-, YI-AEZ, 87304603 ?,Iraqi Airways,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19910130-0,Wednesday,30-JAN-1991,23:55,A1, Landing (LDG),"Beckley Airport, WV (BKW)",United States of America,19,0, Destroyed, Written off (damaged beyond repair),British Aerospace 3101 Jetstream 31,2,Garrett TPE331,1986,-,8841.0, N167PC, 710,USAir Express,Domestic Scheduled Passenger,-,Charlotte-Douglas Airport,CLT,KCLT,United States of America,Beckley Airport,BKW,KBKW,United States of America,2,17,0,0,-,-,Final
19910130-1,Wednesday,30-JAN-1991,13:00,A1, En route (ENR),60 km (37.5 mls) E of Gorontalo-Jalaluddin Airport (GTO),Indonesia,21,1, Damaged beyond repair,-,CASA/IPTN NC-212 Aviocar 200,-,-,1985,-,-, PK-NCY, 258/78N,Merpati Nusantara,Domestic Scheduled Passenger,-,Manado-Sam Ratulangi Airport,MDC,WAMM,Indonesia,Gorontalo-Jalaluddin Airport,GTO,WAMG,Indonesia,3,18,0,1,-,-,-
19910131-0,Thursday,31-JAN-1991,-,C1, En route (ENR),near Ras Al Khafji,Saudi Arabia,14,14, Damaged beyond repair,-,Lockheed AC-130H Spectre,-,-,1969,-,-, 69-6567, 4341,USAF,Military,-,-,-,-,-,-,-,-,-,14,0,14,0,-,-,-
19910131-1,Thursday,31-JAN-1991,-,U1, Unknown (UNK),unknown,Iran,-,-, Damaged beyond repair,-,Dassault Falcon 20F,-,-,1976,-,-, 5-9002, 353,Iran Army,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19910201-0,Friday,01-FEB-1991,18:07,A1, Landing (LDG),"Los Angeles International Airport, CA (LAX)",United States of America,89,22, Destroyed, Written off (damaged beyond repair),Boeing 737-3B7,2,CFMI CFM56-3B1,1985,-,-, N388US, 23310/1145,USAir,Domestic Scheduled Passenger,1493,Columbus-Port Columbus International Airport,CMH,KCMH,United States of America,Los Angeles International Airport,LAX,KLAX,United States of America,6,83,2,20,12,-,Final
19910201-1,Friday,01-FEB-1991,18:07,A1, Takeoff (TOF),"Los Angeles International Airport, CA (LAX)",United States of America,12,12, Destroyed, Written off (damaged beyond repair),Swearingen SA227-AC Metro III,2,Garrett TPE331,1987,-,-, N683AV, AC-683,SkyWest Airlines,Domestic Scheduled Passenger,5569,Los Angeles International Airport,LAX,KLAX,United States of America,Palmdale Airport,PMD,KPMD,United States of America,2,10,2,10,22,-,Final
19910205-0,Tuesday,05-FEB-1991,-,A1, Approach (APR),Monrovia,Liberia,65,0, Damaged beyond repair,-,Antonov An-12,-,-,-,-,-, registration unknown,-,Air Guinée,Passenger,-,-,-,-,-,Monrovia-Roberts International Airport,ROB,GLRB,Liberia,-,-,0,0,-,-,-
19910205-1,Tuesday,05-FEB-1991,12:51,A1, En route (ENR),24 km (15 mls) WSW of Volos-Néa Anchialos Airport (VOL),Greece,63,63, Destroyed, Written off (damaged beyond repair),Lockheed C-130H Hercules,-,-,1977,-,-, 748, 4724,Hellenic AF,Military,-,-,-,-,-,Volos-Néa Anchialos Airport,VOL,LGBL,Greece,5,58,5,58,-,-,-
19910207-0,Thursday,07-FEB-1991,-,A1, Landing (LDG),Dar es Salaam International Airport (DAR),Tanzania,2,0, Damaged beyond repair,-,British Aerospace BAe-748-314 Srs. 2A,-,-,1977,-,-, JW9010, 1753,Tanzanian AF,Military,-,Dar es Salaam International Airport,DAR,HTDA,Tanzania,Dar es Salaam International Airport,DAR,HTDA,Tanzania,2,0,0,0,-,-,-
19910208-0,Friday,08-FEB-1991,08:12,A1, En route (ENR),"137 km (85.6 mls) N of Goose Bay, NL",Canada,1,1, Damaged beyond repair,-,Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,1988,-,-, C-FPEZ, 208B0120,Provincial Express,Cargo,-,Nain Airport,YDP,CYDP,Canada,Goose Bay Airport,YYR,CYYR,Canada,1,0,1,0,-,-,-
19910208-1,Friday,08-FEB-1991,-,A1, Approach (APR),4 km (2.5 mls) from  Épinal-Mirecourt Airport (EPL),France,2,2, Damaged beyond repair,-,Beechcraft 200 Super King Air,-,-,1979,-,-, F-GHBE, BB-500,Business Express,Ferry/positioning,-,-,-,-,-,Épinal-Mirecourt Airport,EPL,LFSG,France,2,0,2,0,-,-,-
19910210-0,Sunday,10-FEB-1991,11:40,A1, Initial climb (ICL),16 km (10 mls) from  Bogotá-Eldorado Airport (BOG),Colombia,85,0, Damaged beyond repair,-,Douglas C-118A (DC-6),-,-,1955,-,-, HK-1702, 44670/637,Air Colombia,Domestic Non Scheduled Passenger,-,Bogotá-Eldorado Airport,BOG,SKBO,Colombia,Arauca-Santiago Pérez Airport,AUC,SKUC,Colombia,5,80,0,0,-,-,-
19910210-1,Sunday,10-FEB-1991,-,H2, En route (ENR),"San Diego International Airport, CA (SAN)",United States of America,-,0, None,-,Boeing 737,-,-,-,-,-, registration unknown,-,Southwest Airlines,Domestic Scheduled Passenger, 335,Oakland International Airport,OAK,KOAK,United States of America,San Diego International Airport,SAN,KSAN,United States of America,-,-,0,0,-,-,-
19910211-0,Monday,11-FEB-1991,16:25,A1, En route (ENR),42 km (26.3 mls) S of Chihuahua Airport (CUU),Mexico,10,10, Destroyed, Written off (damaged beyond repair),North American Rockwell Sabreliner 60,-,-,1969,-,-, XA-RNR, 306-49,Travel Air,Domestic Non Scheduled Passenger,-,Torreón Airport,TRC,MMTC,Mexico,Chihuahua-Gen Fierro Villalobos Airport,CUU,MMCU,Mexico,2,8,2,8,-,-,-
19910213-0,Wednesday,13-FEB-1991,17:41,A1, Approach (APR),"1,6 km (1 mls) N of Aspen Airport, CO (ASE)",United States of America,3,3, Destroyed, Written off (damaged beyond repair),Learjet 35A,2,Garrett TFE731-2-2B,1980,-,-, N535PC, 35A-291,Richmor Aviation,Unknown,-,Las Vegas-McCarran International Airport,LAS,KLAS,United States of America,Aspen Airport,ASE,KASE,United States of America,2,1,2,1,-,-,Final
19910213-1,Wednesday,13-FEB-1991,-,H2, En route (ENR),Tbilisi Airport (TBS),Georgia,-,0, None,-,Tupolev Tu-134,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,SU930,Tbilisi Airport,TBS,UGGG,Georgia,-,-,-,-,-,-,0,0,-,-,-
19910214-0,Thursday,14-FEB-1991,-,A1, Unknown (UNK),near Iquitos,Peru,15,0, Damaged beyond repair,-,Antonov An-2P,-,-,-,-,-, OB-1350, 1G139-12,Aero Manu,Passenger,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19910214-1,Thursday,14-FEB-1991,-,A1, En route (ENR),34 km (21.3 mls) W of Taisha,Ecuador,22,22, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1986,-,-, FAE447, 832,Ecuador Air Force,Domestic Non Scheduled Passenger,-,Macas Airport,XMS,SEMC,Ecuador,Taisha Airport,TSC,SETH,Ecuador,1,21,1,21,-,-,-
19910215-0,Friday,15-FEB-1991,-,C1, Standing (STD),Mosul Airport (OSM),Iraq,0,0, Damaged beyond repair,-,Airbus A300C4-620,2,Pratt & Whitney JT9D-7R4H1,1984,-,-, 9K-AHF, 327,Kuwait Airways,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19910215-1,Friday,15-FEB-1991,-,U1, Unknown (UNK),unknown,Iran,-,-, Damaged beyond repair,-,Dassault Falcon 20F,-,-,1976,-,-, 5-9001, 351,Iran Army,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19910215-2,Friday,15-FEB-1991,-,C1, Standing (STD),Mosul Airport (OSM),Iraq,0,0, Damaged beyond repair,-,Airbus A300C4-620,2,Pratt & Whitney JT9D-7R4H1,1984,-,-, 9K-AHG, 332,Kuwait Airways,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19910217-2,Sunday,17-FEB-1991,00:19,A1, Takeoff (TOF),"Cleveland-Hopkins International Airport, OH (CLE)",United States of America,2,2, Destroyed, Written off (damaged beyond repair),McDonnell Douglas DC-9-15RC,2,Pratt & Whitney JT8D-7B,1968,-,-, N565PC, 47240/346,Ryan Int. Airlines,Cargo, 590,Cleveland-Hopkins International Airport,CLE,KCLE,United States of America,Indianapolis International Airport,IND,KIND,United States of America,2,0,2,0,-,-,Final
19910218-0,Monday,18-FEB-1991,-,C1, Standing (STD),Kuwait International Airport (KWI),Kuwait,0,0, Damaged beyond repair,-,Boeing 747-136,4,Pratt & Whitney JT9D-7A,1971,-,-, G-AWND, 19764/107,British Airways,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19910218-1,Monday,18-FEB-1991,14:40,C1, Standing (STD),Otú Airport (OTU),Colombia,0,0, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1981,-,-, HK-2758, 770,ACES,Domestic Scheduled Passenger,-,Medellín-Enrique Olaya Herrera Airport,EOH,SKMD,Colombia,Otú Airport,OTU,SKOT,Colombia,0,0,0,0,-,-,-
19910218-2,Monday,18-FEB-1991,-,C1, Standing (STD),Kuwait International Airport (KWI),Kuwait,0,0, Damaged beyond repair,-,McDonnell Douglas DC-9-32CF,2,Pratt & Whitney JT8D-15,1976,-,-, KAF320, 47691/840,Kuwait AF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19910220-0,Wednesday,20-FEB-1991,15:24,A1, Landing (LDG),Puerto Williams Airport (WPU),Chile,72,20, Damaged beyond repair,-,British Aerospace BAe-146-200A,4,Lycoming ALF502R-5,1986,-,-, CC-CET, E2061,LAN Chile,Domestic Non Scheduled Passenger,1069,Punta Arenas-Carlos Ibañez Airport,PUQ,SCCI,Chile,Puerto Williams Airport,WPU,SCGZ,Chile,6,66,0,20,-,-,Final
19910222-0,Friday,22-FEB-1991,-,C1, Unknown (UNK),near Cazombo,Angola,47,47, Damaged beyond repair,-,Antonov An-26,-,-,-,-,-, registration unknown,-,Angolan AF,Military,-,-,-,-,-,-,-,-,-,4,43,4,43,-,-,-
19910223-0,Saturday,23-FEB-1991,-,A1, Landing (LDG),"Avon Park Municipal Airport, FL (AVO)",United States of America,2,0, Damaged beyond repair,-,IAI 1123 Westwind,-,-,-,-,-, XA-POJ, 161,Aerolineas Marcos,Ferry/positioning,-,-,-,-,-,Avon Park Municipal Airport,AVO,KAVO,United States of America,2,0,0,0,-,-,-
19910225-0,Monday,25-FEB-1991,-,A1, Approach (APR),11 km (6.9 mls) from  Montevideo,Uruguay,-,0, Damaged beyond repair,-,Embraer EMB-110C Bandeirante,-,-,1975,-,-, CX-BJK/T-581, 110079,TAMU,Scheduled Passenger,-,-,-,-,-,Montevideo-Carrasco Airport,MVD,SUMU,Uruguay,-,-,0,0,-,-,-
19910227-0,Wednesday,27-FEB-1991,-,O1, Standing (STD),Shayka Mayhar Air Base,Iraq,0,0, Damaged beyond repair,-,Lockheed L-100-30 Hercules,-,-,1983,-,-, KAF322, 4949,Kuwait AF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19910227-1,Wednesday,27-FEB-1991,-,C1, Standing (STD),Shaykh Mazhar Air Base,Iraq,0,0, Damaged beyond repair,-,Antonov An-12BP,-,-,-,-,-, YI-AFJ, 8345910,Iraqi Airways,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19910228-0,Thursday,28-FEB-1991,-,A1, Maneuvering (MNV),off Shikoku Island,Japan,5,5, Damaged beyond repair,-,Learjet U-36A,-,-,-,-,-, 9203, 36-058,Japanese Navy,Military,-,-,-,-,-,-,-,-,-,5,0,5,0,-,-,-
19910299-0,-,xx-FEB-1991,-,C1, Standing (STD),Baghdad-Saddam International Airport (SDA),Iraq,0,0, Damaged beyond repair,-,Tupolev Tu-124V,2,Soloviev D-20P,-,-,-, YI-AEY, 5351609 ?,Iraqi Airways,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19910299-1,-,xx-FEB-1991,-,O1, Standing (STD),Baghdad-Al Muthana Airport (BGW),Iraq,0,0, Damaged beyond repair,-,British Aerospace BAe-125-700B,-,-,1983,-,-, YI-AKH, 257187,Iraqi Government,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19910299-2,-,xx-FEB-1991,-,O1, Standing (STD),Baghdad,Iraq,0,0, Damaged beyond repair,-,Gulfstream Aerospace G-1159 Gulfstream III,-,-,1984,-,-, YI-AKJ, 419,Iraqi Government,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19910299-3,-,xx-FEB-1991,-,O1, Standing (STD),Baghdad,Iraq,0,0, Damaged beyond repair,-,Gulfstream Aerospace G-1159 Gulfstream III,-,-,1984,-,-, YI-AKI, 408,Iraqi Government,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19910299-4,-,xx-FEB-1991,-,O1, Standing (STD),Baghdad-Saddam International Airport (SDA),Iraq,0,0, Damaged beyond repair,-,Tupolev Tu-124V,2,Soloviev D-20P,-,-,-, YI-AEL, 5351610 ?,Iraqi Airways,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19910299-5,-,xx-JAN-1991,-,C1, Standing (STD),Mosul Airport (OSM),Iraq,0,0, Damaged beyond repair,-,Boeing 767-269,2,Pratt & Whitney JT9D-7R4E4,1986,-,-, 9K-AIB, 23281/135,Kuwait Airways,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
19910299-6,-,xx-FEB-1991,-,C1, Standing (STD),Mosul Airport (OSM),Iraq,0,0, Damaged beyond repair,-,Boeing 767-269,2,Pratt & Whitney JT9D-7R4E4,1986,-,-, 9K-AIC, 23282/138,Kuwait Airways,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
19910303-0,Sunday,03-MAR-1991,09:44,A1, Approach (APR),"6,4 km (4 mls) S of Colorado Springs, CO",United States of America,25,25, Destroyed, Written off (damaged beyond repair),Boeing 737-291,2,Pratt & Whitney JT8D-17,1982,19734.0,26050.0, N999UA, 22742/875,United Airlines,Domestic Scheduled Passenger,UA585,Denver-Stapleton International Airport,DEN,KDEN,United States of America,Colorado Springs-Peterson Field,COS,KCOS,United States of America,5,20,5,20,-,-,Final
19910303-1,Sunday,03-MAR-1991,11:40,A1, Approach (APR),"1,5 km (0.9 mls) SE of Glenview Naval Air Station, IL (NBU)",United States of America,3,3, Damaged beyond repair,-,Rockwell CT-39G Sabreliner,-,-,1975,-,-, 160057, 306-108,US Navy,Military,-,-,-,-,-,-,-,-,-,3,0,3,0,-,-,-
19910304-1,Monday,04-MAR-1991,-,H2, En route (ENR),Leningrad-Pulkovo Airport (LED),Russia,26,1, Minor, Repaired,Antonov An-24,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,Kotlas Airport,KSZ,ULAK,Russia,Leningrad-Pulkovo Airport,LED,ULLI,Russia,-,-,0,1,-,-,-
19910305-1,Tuesday,05-MAR-1991,16:17,A1, En route (ENR),27 km (16.9 mls) NE of Valera,Venezuela,45,45, Destroyed, Written off (damaged beyond repair),McDonnell Douglas DC-9-32,2,Pratt & Whitney JT8D-17,1976,50298.0,32452.0, YV-23C, 47720/846,LAV,Domestic Scheduled Passenger, 109,Maracaibo-La Chinita International Airport,MAR,SVMC,Venezuela,Santa Bárbara del Zulia-Las Delicias Airport,STB,SVSZ,Venezuela,5,40,5,40,-,-,Final
19910306-0,Wednesday,06-MAR-1991,-,A1, En route (ENR),near Pinofranque,Spain,5,5, Damaged beyond repair,-,CASA C-212 Aviocar 100,-,-,1976,-,-, TE.12B-42, 81,Spanish AF,Military,-,Salamanca-Matacan Airport,SLM,LESA,Spain,Salamanca-Matacan Airport,SLM,LESA,Spain,5,0,5,0,-,-,-
19910306-1,Wednesday,06-MAR-1991,-,H2, En route (ENR),unknown,Brazil,9,0, Unknown,-,Embraer EMB-110 Bandeirante,-,-,-,-,-, registration unknown,-,TABA,Domestic Scheduled Passenger, 835,São Gabriel da Cachoeira Airport,SJL,SBUA,Brazil,Tefé Airport,TFF,SBTF,Brazil,2,7,0,0,-,-,-
19910309-0,Saturday,09-MAR-1991,05:46,A2, Landing (LDG),Nadi International Airport (NAN),Fiji,163,0, Substantial, Repaired,Boeing 767-219ER,2,General Electric CF6-80A,1986,-,-, ZK-NBC, 23328/149,Air New Zealand,International Scheduled Passenger,-,Honolulu International Airport,HNL,PHNL,United States of America,Nadi International Airport,NAN,NFFN,Fiji,12,151,0,0,-,-,Final
19910312-1,Tuesday,12-MAR-1991,09:06,A1, Takeoff (TOF),"New York-John F. Kennedy International Airport, NY (JFK)",United States of America,5,0, Destroyed, Written off (damaged beyond repair),McDonnell Douglas DC-8-62H-AF,4,Pratt & Whitney JT3D-3B,1971,-,50145.0, N730PL, 46161/552,ATI,Cargo, 102,New York-John F. Kennedy International Airport,JFK,KJFK,United States of America,Brussel-Zaventem Airport,BRU,EBBR,Belgium,3,2,0,0,-,-,Final
19910314-0,Thursday,14-MAR-1991,-,H2, En route (ENR),Moscow,Russia,-,0, None,-,Yakovlev Yak-42,3,Lotarev D-36,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,-,-,-,-,Begishevo/Naberevnye Chelny Airport,NBC,UWKE,Russia,-,-,0,0,-,-,-
19910315-0,Friday,15-MAR-1991,21:07,A1, Approach (APR),"Uberlândia-Eduardo Gomes Airport, MG (UDI)",Brazil,4,0, Damaged beyond repair,-,Learjet 35A,2,Garrett TFE731-2-2B,1981,-,-, PT-LIH, 35A-433,Líder Táxi Aéreo,Ambulance,-,São Paulo-Congonhas Airport,CGH,SBSP,Brazil,Uberlândia-Eduardo Gomes Airport,UDI,SBUL,Brazil,2,2,0,0,-,-,Final
19910316-0,Saturday,16-MAR-1991,-,C1, En route (ENR),32 km (20 mls) from  Malanje,Angola,9,9, Damaged beyond repair,-,Lockheed L-100-30 Hercules,4,Allison 501-D22A,1979,-,-, CP-1564, 4833,Transafrik,Cargo,-,Luanda Airport,LAD,FNLU,Angola,-,-,-,-,3,6,3,6,-,-,-
19910316-1,Saturday,16-MAR-1991,01:43,A1, En route (ENR),"15 km (9.4 mls) NE of San Diego-Brown Field Municipal Airport, CA (SDM)",United States of America,10,10, Destroyed, Written off (damaged beyond repair),Hawker Siddeley HS-125-1A,2,Rolls-Royce Viper 522,1966,-,-, N831LC, 25095,Duncan Aircraft Sales,Private,-,San Diego-Brown Field Municipal Airport,SDM,KSDM,United States of America,Amarillo International Airport,AMA,KAMA,United States of America,2,8,2,8,-,-,Final
19910318-0,Monday,18-MAR-1991,-,A1, Approach (APR),"8 km (5 mls) from  Brasília International Airport, DF (BSB)",Brazil,4,4, Damaged beyond repair,-,Learjet 25D,-,-,1978,-,-, PT-LLL, 25-258,Air Conesul Táxi Aéreo,Domestic Non Scheduled Passenger,-,Uberaba Airport,UBA,SBUR,Brazil,Brasília International Airport,BSB,SBBR,Brazil,2,2,2,2,-,-,-
19910318-1,Monday,18-MAR-1991,-,C2, En route (ENR),near Sverdlovsk,Russia,360,0, Unknown,-,Ilyushin Il-86,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,Moskva-Vnukovo Airport,VKO,UUWW,Russia,Novosibirsk-Tolmachevo Airport,OVB,UNNN,Russia,-,-,0,0,-,-,-
19910321-0,Thursday,21-MAR-1991,-,A1, Approach (APR),near Rash Mishab,Saudi Arabia,101,98, Damaged beyond repair,-,Lockheed C-130H Hercules,-,-,1977,-,-, 469, 4754,Saudi AF,Military,-,Jeddah-King Abdulaziz International Airport,JED,OEJN,Saudi Arabia,-,-,-,-,6,95,6,92,-,-,-
19910321-1,Thursday,21-MAR-1991,-,A1, En route (ENR),"NW off San Diego, CA",United States of America,14,14, Damaged beyond repair,-,Lockheed P-3C Orion,4,Allison T56-A14,1973,-,-, 158930, 185-5602,US Navy,Military,-,Mountain View-Moffett Field,NUQ,KNUQ,United States of America,Mountain View-Moffett Field,NUQ,KNUQ,United States of America,-,-,-,-,13,-,-
19910321-2,Thursday,21-MAR-1991,-,A1, En route (ENR),"NW off San Diego, CA",United States of America,13,13, Damaged beyond repair,-,Lockheed P-3C Orion,4,Allison T56-A14,1974,-,-, 159325, 185-5615,US Navy,Military,-,Mountain View-Moffett Field,NUQ,KNUQ,United States of America,Mountain View-Moffett Field,NUQ,KNUQ,United States of America,-,-,-,-,14,-,-
19910323-0,Saturday,23-MAR-1991,11:37,A1, Landing (LDG),Navoi Airport (NVI),Uzbekistan,63,34, Damaged beyond repair,-,Antonov An-24RV,2,Ivchenko AI-24VT,1972,-,-, CCCP-46472, 27307910,Aeroflot / Uzbekistan,Domestic Scheduled Passenger,-,Tashkent-Yuzhny Airport,TAS,UTTT,Uzbekistan,Navoi Airport,NVI,UTSA,Uzbekistan,4,59,4,30,-,-,-
19910323-1,Saturday,23-MAR-1991,-,O1, Standing (STD),Dinard-Pleurtuit Airport (DNR),France,0,0, Damaged beyond repair,-,Fairchild FH-227B,-,-,1967,-,-, F-GCPZ, 561,TAT,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19910324-0,Sunday,24-MAR-1991,12:08,A1, Takeoff (TOF),Puebla/Huejotzingo Airport (PBC),Mexico,8,0, Damaged beyond repair,-,North American Sabreliner 40,-,-,1965,-,-, XA-RPS, 282-56,Servicios Aéreos de Los Angeles,Domestic Non Scheduled Passenger,-,Puebla/Huejotzingo Airport,PBC,MMPB,Mexico,Acapulco-Alvarez International Airport,ACA,MMAA,Mexico,2,6,0,0,-,-,-
19910325-0,Monday,25-MAR-1991,-,O1, Standing (STD),Asmara International Airport (ASM),Eritrea,0,0, Damaged beyond repair,-,Boeing 707-385C,4,Pratt & Whitney JT3D-3B (HK),1966,-,-, ET-AJZ, 19433/534,Ethiopian Airlines,Unknown,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
