identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
20170214-0,Tuesday,14-FEB-2017,22:23,A1, Landing (LDG),"Unalaska Airport, AK (DUT)",United States of America,3,0, Substantial, Written off (damaged beyond repair),Beechcraft B200 Super King Air,2,Pratt & Whitney Canada PT6A-52,1988,-,11268.0, N313HS, 	BB-1300,Grant Aviation,Unknown,-,-,-,-,-,Unalaska Airport,DUT,PADU,United States of America,-,-,0,0,-,-,- (No safety board investigation)
20170220-0,Monday,20-FEB-2017,-,O1, Standing (STD),S of Lago de Maracaibo,Venezuela,0,0, Destroyed, Written off (damaged beyond repair),Beechcraft 200 Super King Air,-,-,-,-,-, registration unknown,-,Unknown,Illegal Flight,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20170221-0,Tuesday,21-FEB-2017,08:58,A1, Initial climb (ICL),"0,3 km (0.2 mls) SE of Melbourne-Essendon Airport, VIC (MEB)",Australia,5,5, Destroyed, Written off (damaged beyond repair),Beechcraft B200 Super King Air,2,Pratt & Whitney Canada PT6A-42,1996,-,6996.0, VH-ZCR, BB-1544,Corporate and Leisure Charters,Private,-,Melbourne-Essendon Airport,MEB,YMEN,Australia,King Island Airport,KNS,YKII,Australia,1,4,1,4,-,-,Final
20170223-0,Thursday,23-FEB-2017,16:54,A2, Landing (LDG),Amsterdam-Schiphol International Airport (AMS),Netherlands,63,0, Substantial, Repaired,de Havilland Canada DHC-8-402Q Dash 8,2,Pratt & Whitney Canada PW150A,2006,23889.0,20477.0, G-JECP, 4136,Flybe,Domestic Scheduled Passenger,BE1284,Edinburgh-Turnhouse Airport,EDI,EGPH,United Kingdom,Amsterdam-Schiphol International Airport,AMS,EHAM,Netherlands,4,59,0,0,-,-,Final
20170223-1,Thursday,23-FEB-2017,09:27,I2, Landing (LDG),Isle Of Man-Ronaldsway Airport (IOM),United Kingdom,5,0, None,-,Let L-410UVP-E,2,Walter M-601E,1990,-,-, OK-LAZ, 902504,Citywing,Domestic Scheduled Passenger,V9502,Isle Of Man-Ronaldsway Airport,IOM,EGNS,United Kingdom,Belfast City Airport,BHD,EGAC,United Kingdom,2,3,0,0,-,-,Final
20170225-0,Saturday,25-FEB-2017,-,O2, Standing (STD),Salzburg-W. A. Mozart Airport (SZG),Austria,-,0, Substantial, Repaired,Raytheon 390 Premier IA,-,-,2006,-,-, OM-TAA, RB-149,Tatra Jet,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
20170228-0,Tuesday,28-FEB-2017,18:30,A2, Landing (LDG),Caracas/La Carlota-Gen. Francisco de Miranda Air Base,Venezuela,2,0, Substantial,-,Beechcraft B200 Super King Air,-,-,1981,-,-, YVO173, BB-976,SATA,Unknown,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,Preliminary
20170228-1,Tuesday,28-FEB-2017,09:30,A2, Landing (LDG),Azraq-Muwaffaq Salti Air Base,Jordan,-,0, Substantial, Repaired,Boeing 767-33AER,2,General Electric CF6-80C2B6F,1995,-,-, N351AX, 27908/578,Omni Air International,Domestic Non Scheduled Passenger,CMB525,Aqaba-King Hussein International Airport,AQJ,OJAQ,Jordan,-,-,-,-,-,-,0,0,-,-,Preliminary
20170303-0,Friday,03-MAR-2017,18:30,A2, Pushback / towing (PBT),Manchester Airport (MAN),United Kingdom,178,0, Substantial, Repaired,Airbus A320-214,2,CFMI CFM56-5B4/3,2010,-,-, G-EZTV, 4234,easyJet,International Scheduled Passenger,U21985,Manchester Airport,MAN,EGCC,United Kingdom,København-Kastrup Airport,CPH,EKCH,Denmark,6,172,0,0,-,-,Final
20170308-0,Wednesday,08-MAR-2017,14:52,A1, Takeoff (TOF),"Detroit-Willow Run Airport, MI (YIP)",United States of America,116,0, Substantial, Written off (damaged beyond repair),McDonnell Douglas MD-83,2,Pratt & Whitney JT8D-219,1992,39472.0,41008.0, N786TW, 53123/1987,Ameristar Jet Charter,Domestic Non Scheduled Passenger,7Z9363,Detroit-Willow Run Airport,YIP,KYIP,United States of America,Washington-Dulles International Airport,IAD,KIAD,United States of America,6,110,0,0,-,-,Final
20170308-1,Wednesday,08-MAR-2017,11:46,A2, Landing (LDG),"Hamilton Airport, ON (YHM/CYHM)",Canada,-,0, Substantial,-,Bombardier BD-700-1A10 Global Express,-,-,2015,-,-, C-FLGZ, 9726,Jetport,Training,-,Hamilton Airport,YHM,CYHM,Canada,Hamilton Airport,YHM,CYHM,Canada,-,-,0,0,-,-,Preliminary - official
20170310-0,Friday,10-MAR-2017,20:38,A2, Landing (LDG),"Yalowega Lake, SK",Canada,-,0, Substantial,-,de Havilland Canada DHC-6 Twin Otter 200,2,Pratt & Whitney Canada PT6A-20,1968,-,-, C-GQOQ, 155,Osprey Wings,Unknown,-,Pinehouse Lake Airport,ZPO,CZPO,Canada,-,-,-,-,-,-,0,0,-,-,Preliminary - official
20170311-0,Saturday,11-MAR-2017,08:30,A2, Landing (LDG),"Kalaupapa Airport, HI (LUP)",United States of America,9,0, Substantial, Repaired,Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,2002,-,-, N865MA, 208B0996,Makani Kai Air,Domestic Scheduled Passenger,KDS800,Honolulu International Airport,HNL,PHNL,United States of America,Kalaupapa Airport,LUP,PHLU,United States of America,1,8,0,0,-,-,Final
20170314-0,Tuesday,14-MAR-2017,05:00,O1, Standing (STD),Nassau-Lynden Pindling International Airport (NAS),Bahamas,0,0, Substantial, Written off (damaged beyond repair),ATR 72-212A (ATR-72-600),2,Pratt & Whitney Canada PW127M,2015,-,-, C6-BFQ, 1293,Bahamasair,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
20170317-0,Friday,17-MAR-2017,12:20,A2, Initial climb (ICL),"1,3 km (0.8 mls) from  Pickle Lake Airport, ON (YPL)",Canada,3,0, Substantial, Repaired,Basler BT-67 Turbo 67 (DC-3T),2,Pratt & Whitney Canada PT6A-67R,1943,-,-, C-FKGL, 19066,North Star Air,Cargo,BF102,Pickle Lake Airport,YPL,CYPL,Canada,Big Trout Airport,YTL,CYTL,Canada,3,0,0,0,-,-,Preliminary - official
20170320-0,Monday,20-MAR-2017,15:25,A1, Landing (LDG),Wau Airport (WUU),South Sudan,45,0, Destroyed, Written off (damaged beyond repair),Antonov An-26,-,-,-,-,-, S9-TLZ,-,South Supreme Airlines,Domestic Scheduled Passenger,-,Juba Airport,JUB,HSSJ,South Sudan,Wau Airport,WUU,HSWW,South Sudan,5,40,0,0,-,-,-
20170320-1,Monday,20-MAR-2017,04:05,A2, Takeoff (TOF),"Boise Air Terminal, ID (BOI)",United States of America,1,0, Substantial, Repaired,Swearingen SA226-TC Metro II,2,Garrett TPE331-10UA,1981,-,28602.0, N158WA, TC-411,Western Air Express,Cargo,-,Boise Air Terminal,BOI,KBOI,United States of America,Denver-Centennial Airport,APA,KAPA,United States of America,1,0,0,0,-,-,Final
20170324-0,Friday,24-MAR-2017,19:24,A1, Approach (APR),"Marietta, GA",United States of America,1,1, Destroyed, Written off (damaged beyond repair),Cessna 500 Citation I Sierra Eagle,2,Pratt & Whitney Canada JT15D-1A,1976,-,9299.0, N8DX, 500-0303,Shelter Charter Services,Executive,-,Cincinnati Municipal Airport,LUK,KLUK,United States of America,Atlanta-Fulton County Airport,FTY,KFTY,United States of America,1,0,1,0,-,-,Final
20170324-1,Friday,24-MAR-2017,12:47,A2, Approach (APR),"near Salt Lake City International Airport, UT (SLC)",United States of America,7,0, Substantial, Repaired,Cessna 550 Citation II,2,Pratt & Whitney Canada JT15D-4,1979,-,8575.0, N551BC, 550-0242,Boulder Capital,Private,-,San Diego-Gillespie Field,SEE,KSEE,United States of America,Salt Lake City International Airport,SLC,KSLC,United States of America,1,6,0,0,-,-,Preliminary - official
20170327-0,Monday,27-MAR-2017,08:15,A1, Approach (APR),ca 23 km SE of Mutare Airport (UTA),Zimbabwe,6,6, Damaged beyond repair,-,IRMA/Britten-Norman BN-2A-3 Islander,-,-,1970,-,-, C9-AOV, 624,ETA Air Charter,Int'l Non Scheduled Passenger,-,Beira Airport,BEW,FQBR,Mozambique,Mutare Airport,UTA,FVMU,Zimbabwe,2,4,2,4,-,-,Preliminary
20170327-1,Monday,27-MAR-2017,10:06,A2, Landing (LDG),Ardabil Airport (ADU),Iran,185,0, Substantial, Repaired,Boeing 737-4Q8,2,CFMI CFM56-3C1,1998,25674.0,46231.0, EP-TBJ, 28202/3009,Taban Air,Domestic Scheduled Passenger,TBN6243,Mashhad Airport,MHD,OIMM,Iran,Ardabil Airport,ADU,OITL,Iran,12,173,0,0,-,-,Final
20170328-0,Tuesday,28-MAR-2017,16:28,A1, Landing (LDG),Jauja-Francisco Carlé Airport (JAU),Peru,150,0, Destroyed, Written off (damaged beyond repair),Boeing 737-3M8,2,CFMI CFM56-3B2,1991,-,-, OB-2036-P, 25071/2039,Peruvian Airlines,Domestic Scheduled Passenger,P9112,Lima-Jorge Chávez International Airport,LIM,SPIM,Peru,Jauja Airport,JAU,SPJJ,Peru,9,141,0,0,-,-,Preliminary
20170330-0,Thursday,30-MAR-2017,-,A2, Unknown (UNK),La Paragua,Venezuela,-,0, Damaged beyond repair,-,Antonov An-2T,-,-,1969,-,-, YV1638, 1G108-59,Transmandu,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
20170401-0,Saturday,01-APR-2017,-,A2, Takeoff (TOF),Yei Airport,South Sudan,20,0, Substantial,-,Let L-410UVP-E9,-,-,1996,-,-, 5X-EIV, 962632,Eagle Air,Domestic Non Scheduled Passenger,-,-,-,-,-,Arua Airport,RUA,HUAR,Uganda,3,17,0,0,-,-,Preliminary
20170402-0,Sunday,02-APR-2017,-,A2, Standing (STD),"Tampa International Airport, FL (TPA)",United States of America,-,0, Substantial, Repaired,Airbus A319-114,2,CFMI CFM56-5A5,1998,-,-, C-GBHN, 773,Air Canada Jetz,Domestic Non Scheduled Passenger,AC7042,Tampa International Airport,TPA,KTPA,United States of America,Fort Lauderdale International Airport,FLL,KFLL,United States of America,-,-,0,0,-,-,Preliminary - official
20170408-0,Saturday,08-APR-2017,22:17,A2, Landing (LDG),Sibu Airport (SBW),Malaysia,67,0, Unknown,-,Boeing 737-8H6 (WL),2,CFMI CFM56-7B26E,2014,-,-, 9M-MXX, 40161/5052,Malaysia Airlines,Domestic Scheduled Passenger,MH2718,Kuala Lumpur International Airport,KUL,WMKK,Malaysia,Sibu Airport,SBW,WBGS,Malaysia,6,61,0,0,-,-,Preliminary
20170410-0,Monday,10-APR-2017,12:39,A2, Landing (LDG),Alicante Airport (ALC),Spain,238,0, Substantial, Repaired,Boeing 757-21B,2,Rolls-Royce RB211-535E4,1987,36628.0,68901.0, G-LSAI, 24016/150,Jet2,International Scheduled Passenger,LS271,Leeds/Bradford Airport,LBA,EGNM,United Kingdom,Alicante Airport,ALC,LEAL,Spain,8,230,0,0,-,-,Final
20170411-0,Tuesday,11-APR-2017,10:30,A2, Landing (LDG),Salzburg-W. A. Mozart Airport (SZG),Austria,4,0, Substantial, Repaired,Gulfstream G450,2,Rolls-Royce Tay 611-8C,2008,1023.0,2618.0, N667HS, 4131,H&S Air,Executive,-,Salzburg-W. A. Mozart Airport,SZG,LOWS,Austria,Bangor International Airport,BGR,KBGR,United States of America,2,2,0,0,-,-,Preliminary - official
20170412-0,Wednesday,12-APR-2017,12:40,A1, En route (ENR),13 km (8.1 mls) N of Oksibil Airport (OKL),Indonesia,1,1, Destroyed, Written off (damaged beyond repair),Cessna 208 Caravan I,1,Pratt & Whitney Canada PT6A-114A,1991,8668.0,6226.0, PK-FSO, 20800313,Spirit Avia Sentosa,Cargo,-,Tanahmerah Airport,TMH,WAKT,Indonesia,Oksibil Airport,OKL,WAJO,Indonesia,1,0,1,0,-,-,Final
20170412-1,Wednesday,12-APR-2017,11:46,A1, Landing (LDG),Kopinang Airfield,Guyana,2,0, Substantial,-,Britten-Norman BN-2A-26 Islander,2,Lycoming O-540-E4C5,1971,-,15218.0, 8R-GAR, 306,ASL,Domestic Non Scheduled Passenger,-,Mahdia Airport,MHA,SYMD,Guyana,-,-,-,-,1,1,0,0,-,-,Final
20170413-0,Thursday,13-APR-2017,16:33,A2, Landing (LDG),Orchid Island Airport (KYD),Taiwan,19,0, Substantial, Repaired,Viking Air DHC-6 Twin Otter 400,2,Pratt & Whitney Canada PT6A-34,2013,2804.0,1822.0, B-55571, 874,Daily Air,Domestic Scheduled Passenger,DA7511,Taitung Airport,TTT,RCFN,Taiwan,Orchid Island Airport,KYD,RCLY,Taiwan,2,17,0,0,-,-,Final
20170414-0,Friday,14-APR-2017,22:00,A2, Taxi (TXI),"Richfield Municipal Airport, UT",United States of America,1,0, Substantial, Repaired,Beechcraft B200 Super King Air,2,Pratt & Whitney Canada PT6A-42,2005,-,3631.0, N481HC, BB-1908,IHC Health Services,Ambulance,-,Salt Lake City International Airport,SLC,KSLC,United States of America,-,-,-,-,1,0,0,0,-,-,Final
20170419-0,Wednesday,19-APR-2017,-,A2, Standing (STD),Bangkok-Suvarnabhumi International Airport (BKK),Thailand,-,0, Substantial, Repaired,Airbus A320-232,2,IAE V2527-A5,2012,-,-, HS-TXB, 5248,Thai Smile,Domestic Scheduled Passenger,WE291,Bangkok-Suvarnabhumi International Airport,BKK,VTBS,Thailand,Narathiwat Airport,NAW,VTSC,Thailand,-,0,0,0,-,-,Preliminary
20170424-0,Monday,24-APR-2017,11:45,A2, Initial climb (ICL),"Waukesha Airport, WI (UES)",United States of America,2,0, Unknown, Repaired,Beechcraft 99A Airliner,-,-,1969,-,-, N899CZ, U-96,Freight Runners Express,Training,-,Waukesha Airport,UES,KUES,United States of America,Waukesha Airport,UES,KUES,United States of America,2,0,0,0,-,-,Preliminary - official
20170429-0,Saturday,29-APR-2017,-,A1, Unknown (UNK),"6,5 km (4.1 mls) N of San Cristobal",Cuba,8,8, Destroyed, Written off (damaged beyond repair),Antonov An-26,-,-,1985,-,-, CU-T1406, 13502,Aerogaviota,Military,FAR1436,Playa Baracoa Airport,UPB,MUPB,Cuba,Playa Baracoa Airport,UPB,MUPB,Cuba,8,0,8,0,-,-,-
20170501-0,Monday,01-MAY-2017,16:30,A1, En route (ENR),near Facatativá,Colombia,8,8, Destroyed, Written off (damaged beyond repair),Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,2006,-,-, EJC-1130, 208B1194,Colombian Army,Military,-,-,-,-,-,Bogotá-Eldorado Airport,BOG,SKBO,Colombia,3,5,3,5,-,-,-
20170501-1,Monday,01-MAY-2017,13:50,A1, En route (ENR),"Chignik, AK",United States of America,1,1, Destroyed, Written off (damaged beyond repair),Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,1992,-,-, N803TH, 208B0321,Grant Aviation,Domestic Scheduled Passenger,GV341,Port Heiden Airport,PTH,PAPH,United States of America,Perryville Airport,KPV,PAPE,United States of America,1,0,1,0,-,-,Preliminary - official
20170505-0,Friday,05-MAY-2017,06:50,A1, Landing (LDG),"Charleston-Yeager Airport, WV (CRW)",United States of America,2,2, Destroyed, Written off (damaged beyond repair),Shorts 330-200,2,Pratt & Whitney Canada PT6A-45R,1979,36738.0,28023.0, N334AC, SH.3029,Air Cargo Carriers,Cargo,2Q1260,Louisville International Airport,SDF,KSDF,United States of America,Charleston-Yeager Airport,CRW,KCRW,United States of America,2,0,2,0,-,-,Final
20170515-0,Monday,15-MAY-2017,11:48,A1, En route (ENR),"Assabu, Hokkaido Island",Japan,4,4, Destroyed, Written off (damaged beyond repair),Beechcraft LR-2 (B300 Super King Air 350),-,-,2009,-,-, 23-057, 	FL-677,Japan Ground Self-Defense Force,Military,-,Sapporo-Okadama Airport,OKD,RJCO,Japan,Hakodate Airport,HKD,RJCH,Japan,4,0,4,0,-,-,Preliminary
20170515-1,Monday,15-MAY-2017,15:29,A1, Approach (APR),"1 km (0.6 mls) S of Teterboro Airport, NJ (TEB)",United States of America,2,2, Destroyed, Written off (damaged beyond repair),Learjet 35A,2,Garrett TFE731-2-2B,1981,-,-, N452DA, 35A-452,A&C Big Sky Aviation,Ferry/positioning,-,Philadelphia International Airport,PHL,KPHL,United States of America,Teterboro Airport,TEB,KTEB,United States of America,2,0,2,0,-,-,Final
20170517-0,Wednesday,17-MAY-2017,15:25,A1, Initial climb (ICL),"ca 0,5 km E of Toluca-Licenciado Adolfo López Mateos International Airport (TLC)",Mexico,2,2, Destroyed, Written off (damaged beyond repair),Learjet 25B,2,General Electric CJ610-6,1973,13567.0,14757.0, XA-VMC, 25-114,Aerotransportes Huitzilin,Private,-,Toluca-Licenciado Adolfo López Mateos International Airport,TLC,MMTO,Mexico,Durango-Guadalupe Victoria Airport,DGO,MMDO,Mexico,2,0,2,0,-,-,Final
20170522-0,Monday,22-MAY-2017,08:45,A2, En route (ENR),"near Skagway, AK",United States of America,8,0, Substantial, Repaired,Cessna 208B Grand Caravan,1,Honeywell TPE331-12JR,2007,-,2423.0, N754KP, 208B1264,Alaska Seaplanes,Domestic Scheduled Passenger,-,Juneau International Airport,JNU,PAJN,United States of America,Skagway Municipal Airport,SGY,PAGY,United States of America,1,7,0,0,-,-,Final
20170524-0,Wednesday,24-MAY-2017,15:15,A2, Landing (LDG),"Perris Valley Airport, CA",United States of America,2,0, Substantial, Repaired,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1976,-,37885.0, N708PV, 489,Perris Valley Aviation,Parachuting,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,Final
20170524-1,Wednesday,24-MAY-2017,08:30,A2, Landing (LDG),"Elfin Cove Seaplane Base, AK (ELV)",United States of America,8,0, Substantial, Repaired,Cessna 208 Caravan I,1,Honeywell TPE331-12JR,2004,-,2338.0, N1265U, 20800375,Alaska Seaplanes,Domestic Scheduled Passenger,-,Juneau International Airport,JNU,PAJN,United States of America,Elfin Cove SPB,ELV,PAEL,United States of America,1,7,0,0,-,-,Preliminary - official
20170527-0,Saturday,27-MAY-2017,14:04,A1, Approach (APR),Lukla-Tenzing-Hillary Airport (LUA),Nepal,3,2, Destroyed, Written off (damaged beyond repair),Let L-410UVP-E20,2,General Electric H80-200,2014,5467.0,2550.0, 9N-AKY, 2917,Summit Air,Cargo,409,Kathmandu-Tribhuvan Airport,KTM,VNKT,Nepal,Lukla-Tenzing-Hillary Airport,LUA,VNLK,Nepal,3,0,2,0,-,-,Final
20170527-1,Saturday,27-MAY-2017,08:33,A2, Landing (LDG),Malé-Velana International Airport (MLE),Maldives,12,0, Substantial,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1979,-,57523.0, 8Q-TMV, 625,Trans Maldivian Airways,Domestic Non Scheduled Passenger,-,-,-,-,-,Malé-Velana International Airport,MLE,VRMM,Maldives,3,9,0,0,-,-,Final
20170530-0,Tuesday,30-MAY-2017,12:10,A1, Landing (LDG),Bajura Airport (BJU),Nepal,3,1, Damaged beyond repair,-,PZL-Mielec M28 Skytruck,2,Pratt & Whitney Canada PT6A-65B,2004,-,-, NA-048, AJE003-02,Nepal Army,Military,-,Surkhet Airport,SKH,VNSK,Nepal,Simikot Airport,IMK,VNST,Nepal,3,0,1,0,-,-,Preliminary
