identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19540615-0,Tuesday,15-JUN-1954,03:20,A1, En route (ENR),"Gage Airport, OK (GAG)",United States of America,82,0, Damaged beyond repair,-,Douglas C-54G-1-DO (DC-4),4,Pratt & Whitney R-2000-9M4,1945,-,21923.0, N30070, 35931,Great Lakes Airlines,Domestic Scheduled Passenger, 146,Kansas City Municipal Airport,MKC,KMKC,United States of America,Hollywood-Lockheed Air Terminal,BUR,KBUR,United States of America,3,79,0,0,-,-,Final
19540615-1,Tuesday,15-JUN-1954,17:45,A1, Takeoff (TOF),"Atlanta, GA",United States of America,2,0, Damaged beyond repair,-,Douglas C-47A-25-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, N51359, 13759,Delta Air Lines,Cargo,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,-
19540619-0,Saturday,19-JUN-1954,-,A1, En route (ENR),ca 10 km W off Folkestone,United Kingdom,9,3, Damaged beyond repair,-,Convair CV-240-4,-,-,1948,-,-, HB-IRW,  61,Swissair,International Scheduled Passenger,-,Genève-Cointrin Airport,GVA,LSGG,Switzerland,London Airport,LHR,EGLL,United Kingdom,4,5,0,3,-,-,-
19540619-1,Saturday,19-JUN-1954,-,A1, En route (ENR),near Ixtlahuaca,Mexico,22,22, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, 6014,-,Mexican AF,Military,-,Mazatlán Airport,MZT,MMMZ,Mexico,-,-,-,-,7,15,7,15,-,-,-
19540620-0,Sunday,20-JUN-1954,-,A1, En route (ENR),near Sint-Truiden,Belgium,7,0, Damaged beyond repair,-,Fairchild C-119C Flying Boxcar,-,-,-,-,-, 51-8273, 10821,USAF,Military,-,-,-,-,-,-,-,-,-,4,3,0,0,-,-,-
19540621-0,Monday,21-JUN-1954,-,A1, Approach (APR),19 km (11.9 mls) from  Nairobi,Kenya,7,7, Damaged beyond repair,-,Douglas Dakota IV (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, KN647, 33338/16590,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19540621-1,Monday,21-JUN-1954,-,A1, Landing (LDG),off Christmas Island,Christmas Island,-,0, Damaged beyond repair,-,Short Sunderland MR.5,-,-,1946,-,-, SZ599,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19540623-0,Wednesday,23-JUN-1954,13:05,A1, Takeoff (TOF),Sverdlovsk Region,Russia,7,4, Damaged beyond repair,-,Lisunov Li-2,-,-,-,-,-, CCCP-I403, 1842403,MAP Omsk Aviation Plant,Cargo,-,-,-,-,-,-,-,-,-,5,2,3,1,-,-,-
19540625-0,Friday,25-JUN-1954,-,A1, Landing (LDG),"Moses Lake-Larson AFB, WA (LRN)",United States of America,-,0, Damaged beyond repair,-,Douglas C-124C Globemaster II,4,Pratt & Whitney R-4360-20WA,-,-,-, 51-7272, 43724,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19540625-1,Friday,25-JUN-1954,-,H2, En route (ENR),unknown beach,Myanmar,-,0, None,-,Douglas C-47A-20-DK (DC-3),-,-,1944,-,-, XY-ACT, 12981,Union of Burma Airways,Domestic Scheduled Passenger,-,Yangon-Mingaladon Airport,RGN,VYYY,Myanmar,Akyab Airport,AKY,VYSW,Myanmar,-,-,0,0,-,-,-
19540626-0,Saturday,26-JUN-1954,-,A1, En route (ENR),Kyritz,Germany,3,3, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,1946,-,-, G-AGNY, 1226,Skyways,Cargo,-,Hamburg-Fuhlsbüttel Airport,HAM,EDDH,Germany,-,-,-,-,3,0,3,0,-,-,-
19540627-0,Sunday,27-JUN-1954,20:15,A2, Approach (APR),"Columbus-Port Columbus International Airport, OH (CMH)",United States of America,35,0, Substantial, Repaired,Convair CV-240-0,-,-,-,-,-, N94263, 136,American Airlines,Domestic Scheduled Passenger,-,-,-,-,-,Columbus-Port Columbus International Airport,CMH,KCMH,United States of America,3,32,0,0,2,-,Final
19540627-1,Sunday,27-JUN-1954,03:08,A1, En route (ENR),"8 km (5 mls) N of Riverside-March AFB, CA (RIV)",United States of America,14,14, Damaged beyond repair,-,Boeing KC-97G-25-BO Stratofreighter,-,-,-,-,-, 52-2654, 16685,USAF,Military,-,Altus AFB,LTS,KLTS,United States of America,Riverside-March AFB,RIV,KRIV,United States of America,7,7,7,7,-,-,-
19540702-0,Friday,02-JUL-1954,-,A1, Landing (LDG),"Hopkinsville-Campbell AAF, KY (HOP)",United States of America,-,0, Damaged beyond repair,-,Douglas C-124C Globemaster II,4,Pratt & Whitney R-4360-20WA,-,-,-, 51-5210, 43620,USAF,Military,-,-,-,-,-,Hopkinsville-Fort Campbell AAF,HOP,KHOP,United States of America,-,-,0,0,-,-,-
19540703-1,Saturday,03-JUL-1954,-,U1, Unknown (UNK),at an unknown location,Vietnam,-,-, Damaged beyond repair,-,Douglas C-47B-25-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, 476421/FRBDL, 32753/16005,French AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19540706-0,Tuesday,06-JUL-1954,-,H2, Standing (STD),"Cleveland, OH",United States of America,53,1, None,-,Douglas DC-6B,4,Pratt & Whitney R-2800,1953,-,-, N90773, 44058/365,American Airlines,Domestic Scheduled Passenger,AA163,-,-,-,-,Saint Louis-Lambert International Airport,STL,KSTL,United States of America,-,-,0,1,-,-,-
19540718-0,Sunday,18-JUL-1954,-,A1, Takeoff (TOF),3 km (1.9 mls) SE of Cheung Chau Island,Hong Kong,2,0, Damaged beyond repair,-,Short Sunderland MR.5,-,-,-,-,-, VB887,-,RAF,Military,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,-
19540723-0,Friday,23-JUL-1954,09:00,C1, En route (ENR),off Hainan Island,China,18,10, Damaged beyond repair,-,Douglas C-54A-10-DC (DC-4),-,-,1944,-,15279.0, VR-HEU, 10310,Cathay Pacific,International Scheduled Passenger,-,Bangkok-Don Muang International Airport,BKK,VTBD,Thailand,Hong Kong-Kai Tak International Airport,HKG,VHHH,Hong Kong,5,13,2,8,-,-,-
19540727-0,Tuesday,27-JUL-1954,-,A1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Douglas VC-47D (DC-3),-,-,1944,-,-, 43-49515, 26776/15331,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19540729-0,Thursday,29-JUL-1954,04:48,A1, Landing (LDG),Kuwait International Airport (KWI),Kuwait,3,0, Damaged beyond repair,-,Fiat G.212CP,-,-,-,-,-, G-ANOE, 10,Arabian Desert Airlines,Unknown,-,Beirut International Airport,BEY,OLBA,Lebanon,Kuwait International Airport,KWI,OKBK,Kuwait,3,0,0,0,-,-,-
19540730-0,Friday,30-JUL-1954,09:00,A1, Takeoff (TOF),"Saint Anthony, NL",Canada,11,0, Damaged beyond repair,-,Grumman SA-16A Albatross,-,-,-,-,-, 51-0066, G-145,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,1,-
19540731-0,Saturday,31-JUL-1954,19:23,A1, Takeoff (TOF),"Kelleys Island Land Field Airport, OH",United States of America,14,0, Damaged beyond repair,-,Ford 4-AT-B Tri-Motor,3,Wright J-5 Whirlwind,1928,-,4733.0, N9610, 4-AT-53,Travelair Taxi,Passenger,-,-,-,-,-,-,-,-,-,2,12,0,0,-,-,-
19540803-0,Tuesday,03-AUG-1954,-,A1, Landing (LDG),"Preston City, CT",United States of America,37,0, Damaged beyond repair,-,Lockheed L-1049C Super Constellation,4,Wright R-3350 (972TC18DA1),1953,-,2479.0, F-BGNA, 4510,Air France,International Scheduled Passenger,AF075,Paris-Orly Airport,ORY,LFPO,France,New York-Idlewild International Airport,IDL,KIDL,United States of America,8,29,0,0,-,-,Final
19540804-0,Wednesday,04-AUG-1954,-,A1, Landing (LDG),Bahrain-Muhurraq RAF Station,Bahrain,-,0, Damaged beyond repair,-,Vickers Valetta C.1,2,Bristol Hercules 230,1950,-,-, VX557,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19540808-0,Sunday,08-AUG-1954,15:40,A1, En route (ENR),"40 km (25 mls) NW of McGrath, AK",United States of America,2,2, Damaged beyond repair,-,Douglas C-47A-30-DK (DC-3C),-,-,1944,-,-, N91008, 25422/13977,Alaska Airlines,Unknown,-,McGrath Airport,MCG,PAMC,United States of America,-,-,-,-,2,0,2,0,-,-,-
19540809-0,Monday,09-AUG-1954,02:40,A1, En route (ENR),"9 km (5.6 mls) WSW of Terceira-Lajes Airport, Azores (TER)",Portugal,30,30, Damaged beyond repair,-,Lockheed L-749A-79 Constellation,-,-,1951,-,-, HK-163, 2664,Avianca,International Scheduled Passenger,-,Terceira-Lajes Airport,TER,LPLA,Portugal,Bermuda Air Terminal,BDA,TXKF,Bermuda,9,21,9,21,-,-,-
19540812-0,Thursday,12-AUG-1954,-,A1, Unknown (UNK),at an unknown location,Vietnam,3,3, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, F-BSGS,-,Autrex,Unknown,-,Saigon-Tan Son Nhat International Airport,SGN,VVTS,Vietnam,-,-,-,-,3,0,3,0,-,-,-
19540815-0,Sunday,15-AUG-1954,-,A1, Approach (APR),Blackbushe,United Kingdom,37,0, Damaged beyond repair,-,Vickers 627 Viking 1B,-,-,1947,-,-, G-AIXS, 234,Airwork,Passenger,-,Blackbushe Airport,BBS,EGLK,United Kingdom,Nice-Côte d'Azur Airport,NCE,LFMN,France,5,32,0,0,-,-,-
19540816-0,Monday,16-AUG-1954,-,A1, Approach (APR),near Pakse,Laos,55,47, Damaged beyond repair,-,Bristol 170 Freighter 21E,-,-,-,-,-, F-VNAI, 12809,Air Vietnam,Domestic Non Scheduled Passenger,-,-,-,-,-,Saigon-Tan Son Nhat International Airport,SGN,VVTS,Vietnam,4,51,1,46,-,-,-
19540822-0,Sunday,22-AUG-1954,16:50,A1, En route (ENR),"26 km (16.3 mls) S of Mason City, IA",United States of America,19,12, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, N61451, 4630,Braniff Airways,Domestic Scheduled Passenger,-,Waterloo Airport,ALO,KALO,United States of America,Mason City Airport,MCW,KMCW,United States of America,3,16,2,10,-,-,-
19540823-0,Monday,23-AUG-1954,11:30,A1, En route (ENR),"North Sea, 37km N Dutch coast",Netherlands,21,21, Damaged beyond repair,-,Douglas DC-6B,4,Pratt & Whitney R-2800,1952,-,6308.0, PH-DFO, 43556/257,KLM,International Scheduled Passenger,-,Shannon Airport,SNN,EINN,Ireland,Amsterdam-Schiphol International Airport,AMS,EHAM,Netherlands,9,12,9,12,-,-,-
19540824-0,Tuesday,24-AUG-1954,11:00,A1, En route (ENR),"Forrest Hill, VIC",Australia,4,1, Destroyed, Written off (damaged beyond repair),Douglas C-47A-20-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,3693.0, A65-50, 13082,RAAF,Military,-,Canberra Airport,CBR,YSCB,Australia,-,-,-,-,4,0,1,0,-,-,-
19540825-0,Wednesday,25-AUG-1954,-,A1, Landing (LDG),"Gander Airport, NL (YQX)",Canada,67,0, Damaged beyond repair,-,Lockheed L-749 Constellation,-,-,1947,-,-, F-BAZI, 2513,Air France,International Scheduled Passenger,-,-,-,-,-,Gander Airport,YQX,CYQX,Canada,9,58,0,0,-,-,-
19540825-1,Wednesday,25-AUG-1954,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,CASA 352 (Junkers Ju-52),-,-,-,-,-, T.2B-220, 111,Spanish AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19540826-0,Thursday,26-AUG-1954,02:50,A1, En route (ENR),"13,5 km (8.4 mls) SE of Yuzhno-Sakhalinsk",Russia,27,26, Damaged beyond repair,-,Lisunov Li-2,-,-,1949,-,4219.0, CCCP-L4679, 6803,Aeroflot / Far East,Domestic Scheduled Passenger,-,Khabarovsk-Novy Airport,KHV,UHHH,Russia,Yuzhno-Sakhalinsk Airport,UUS,UHSS,Russia,5,22,5,21,-,-,-
19540829-0,Sunday,29-AUG-1954,-,A1, Unknown (UNK),Santa Cruz de Llanera,Spain,4,4, Damaged beyond repair,-,CASA 352 (Junkers Ju-52),-,-,-,-,-, T.2B-162, 53,Spanish AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19540830-0,Monday,30-AUG-1954,-,A1, Unknown (UNK),Hanoi,Vietnam,-,-, Damaged beyond repair,-,SNCASO SO.30P Bretagne,2,Pratt & Whitney R-2800,-,-,-, F-BEHS, 41,Aigle Azur,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19540903-0,Friday,03-SEP-1954,-,A1, Unknown (UNK),306 km (191.3 mls) E of Thule Air Base (THU),Greenland,-,-, Damaged beyond repair,-,Douglas C-47D (DC-3),-,-,1944,-,-, 43-48460, 25721/14276,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19540903-1,Friday,03-SEP-1954,-,A1, Unknown (UNK),"Hollywood-Lockheed Air Terminal, CA (BUR)",United States of America,-,-, Damaged beyond repair,-,Lockheed YP2V-7 Neptune,-,-,1954,-,-, 135544, 726-7001,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19540904-0,Saturday,04-SEP-1954,-,A1, Landing (LDG),Hanoi-Gia Lam Airport,Vietnam,-,0, Damaged beyond repair,-,Douglas C-47B-10-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, F-BEIO, 26260/14815,Air Outre-Mer,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19540904-1,Saturday,04-SEP-1954,18:12,C1, En route (ENR),"ca 60 km SE off Cape Ostrovnoi, Russia {Sea of Japan]",Pacific Ocean,10,1, Damaged beyond repair,-,Lockheed P2V-5 Neptune,-,-,-,-,-, 128357, 426-5203,US Navy,Military,-,Atsugi NAS,NJA,RJTA,Japan,Atsugi NAS,NJA,RJTA,Japan,10,0,1,0,-,-,-
19540905-0,Sunday,05-SEP-1954,02:39,A1, Initial climb (ICL),"2,5 km (1.6 mls) SE off  Shannon Airport (SNN)",Ireland,56,28, Damaged beyond repair,-,Lockheed L-1049C-55-81 Super Constellation,4,Wright R-3350 (972TC18DA1),1953,-,2498.0, PH-LKY, 4509,KLM,International Scheduled Passenger,KL633,Shannon Airport,SNN,EINN,Ireland,New York-Idlewild International Airport,IDL,KIDL,United States of America,10,46,3,25,-,-,Final
19540912-0,Sunday,12-SEP-1954,20:07,A1, Approach (APR),"off Rio de Janeiro-Santos Dumont Airport, RJ (SDU)",Brazil,25,6, Damaged beyond repair,-,Douglas C-47A-70-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, PP-CDJ, 19278,Cruzeiro do Sul,Domestic Scheduled Passenger,-,Rio de Janeiro-Santos Dumont Airport,SDU,SBRJ,Brazil,São Paulo-Congonhas Airport,CGH,SBSP,Brazil,4,21,0,6,-,-,-
19540912-1,Sunday,12-SEP-1954,-,A1, Approach (APR),1 km (0.6 mls) from  Thule Air Base (THU),Greenland,15,10, Damaged beyond repair,-,Douglas C-124C Globemaster II,4,Pratt & Whitney R-4360-20WA,-,-,-, 52-1052, 43961,USAF,Military,-,Thule Air Base,THU,BGTL,Greenland,Springfield-Westover AFB,CEF,KCEF,United States of America,-,-,-,-,-,-,-
19540914-0,Tuesday,14-SEP-1954,14:45,A1, En route (ENR),"Barrington Tops, NSW",Australia,3,3, Damaged beyond repair,-,Lockheed 414-08 Hudson IVA,-,-,-,-,-, VH-SML, 6049,John Fairfax & Sons,Cargo,-,Sydney-Mascot Airport,SYD,YSSY,Australia,Taree Airport,TRO,YTRE,Australia,2,1,2,1,-,-,-
19540915-0,Wednesday,15-SEP-1954,-,A1, Landing (LDG),"St. Peter Port, Guernsey, Channel Islands",United Kingdom,-,0, Damaged beyond repair,-,Short Sunderland MR.5,-,-,-,-,-, PP122,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19540915-1,Wednesday,15-SEP-1954,-,A1, Landing (LDG),Cairo-Almaza Airport,Egypt,4,3, Damaged beyond repair,-,Vickers 634 Viking 1B,-,-,1947,-,-, SU-AFO, 212,Misrair,Test,-,-,-,-,-,-,-,-,-,4,0,3,0,-,-,-
19540916-0,Thursday,16-SEP-1954,-,A1, En route (ENR),S of Mouzaia,Algeria,8,8, Damaged beyond repair,-,Amiot AAC.1 (Junkers Ju-52),-,-,-,-,-, registration unknown,-,French AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19540920-2,Monday,20-SEP-1954,-,A1, En route (ENR),"3,3 km (2.1 mls) N of Newhall, CA",United States of America,20,0, Damaged beyond repair,-,Curtiss C-46D-15-CU Commando,-,-,1945,-,-, 44-78035, 33431,USAF,Military,-,Burbank Airport,BUR,KBUR,United States of America,Sacramento-Mather AFB,MHR,KMHR,United States of America,3,17,0,0,-,-,-
19540921-0,Tuesday,21-SEP-1954,-,A1, Standing (STD),"2,5 km (1.6 mls) WSW off  Isla Catalina",Dominican Republic,3,0, Damaged beyond repair,-,Consolidated PBY-5A Catalina,-,-,-,-,-, HI-24, 1802,Dominican Air Force,Military,-,-,-,-,-,-,-,-,-,3,0,0,0,-,-,-
19540921-1,Tuesday,21-SEP-1954,18:20,A1, En route (ENR),"14,5 km (9.1 mls) NW of Fawnskin, CA",United States of America,10,1, Damaged beyond repair,-,Fairchild C-82A Packet,-,-,1947,-,-, 45-57744, 10114,USAF,Military,-,San Bernardino-Norton AFB,SBD,KSBD,United States of America,Ogden-Hill AFB,HIF,KHIF,United States of America,-,-,-,-,-,-,-
19540922-0,Wednesday,22-SEP-1954,-,A1, Takeoff (TOF),London-Stansted Airport (STN),United Kingdom,49,0, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,1947,-,-, G-ANRC, Set 60,Scottish Airlines,Passenger,-,London-Stansted Airport,STN,EGSS,United Kingdom,-,-,-,-,5,44,0,0,-,-,-
19540922-1,Wednesday,22-SEP-1954,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Douglas C-47A-30-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 348061/FRAZM, 25322/13877,French AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19540927-0,Monday,27-SEP-1954,00:57,A1, Approach (APR),near Novosibirsk-Severny (North) Airport,Russia,29,29, Destroyed, Written off (damaged beyond repair),Ilyushin Il-12P,-,-,1947,-,-, CCCP-L1365, 30086,Aeroflot / West Siberia,Domestic Scheduled Passenger,-,Krasnoyarsk Airport,KJA,UNKL,Russia,-,-,-,-,5,24,5,24,-,-,-
19540928-0,Tuesday,28-SEP-1954,-,A1, Takeoff (TOF),Sangley Point Naval Station (NSP),Philippines,12,12, Damaged beyond repair,-,Martin P5M-1 Marlin,-,-,-,-,-, 127697,-,US Navy,Military,-,Sangley Point Naval Station,NSP,RPLS,Philippines,Sangley Point Naval Station,NSP,RPLS,Philippines,12,0,12,0,-,-,-
