identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19850118-1,Friday,18-JAN-1985,-,O1, Standing (STD),"Brisbane International Airport, QLD (BNE)",Australia,0,0, Damaged beyond repair,-,GAF Nomad N.22B,-,-,1976,-,-, VH-BFH,  35,Barrier Reef Airways,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19850118-2,Friday,18-JAN-1985,-,H2, En route (ENR),"Orlando International Airport, FL (MCO)",United States of America,132,0, None,-,Airbus A300B4,-,-,-,-,-, registration unknown,-,Eastern Air Lines,Domestic Scheduled Passenger,EA403,Newark International Airport,EWR,KEWR,United States of America,Miami International Airport,MIA,KMIA,United States of America,9,123,0,0,-,-,-
19850119-0,Saturday,19-JAN-1985,08:22,A1, En route (ENR),near San José de los Lajas,Cuba,38,38, Damaged beyond repair,-,Ilyushin Il-18D,-,-,1968,-,-, CU-T899, 188011102,Cubana,International Scheduled Passenger,-,Havana-José Martí International Airport,HAV,MUHA,Cuba,Managua-Augusto C. Sandino Airport,MGA,MNMG,Nicaragua,5,33,5,33,-,-,-
19850121-0,Monday,21-JAN-1985,01:04,A1, Initial climb (ICL),"3 km (1.9 mls) SE of Reno/Tahoe International Airport, NV (RNO)",United States of America,71,70, Destroyed, Written off (damaged beyond repair),Lockheed L-188A Electra,4,Allison 501-D13,1960,33285.0,34148.0, N5532, 1121,Galaxy Airlines,Domestic Non Scheduled Passenger, 203,Reno/Tahoe International Airport,RNO,KRNO,United States of America,Minneapolis-St. Paul International Airport,MSP,KMSP,United States of America,6,65,6,64,-,-,Final
19850122-0,Tuesday,22-JAN-1985,09:35,A1, Approach (APR),13 km (8.1 mls) NW off  Trujillo-Capiro Airport (TJI),Honduras,21,21, Damaged beyond repair,-,Lockheed C-130A Hercules,-,-,1957,-,-, 56-0501, 3109,USAF,Military,-,Balboa-Howard AFB,BLB,MPHO,Panama,Trujillo-Capiro Airport,TJI,MHTJ,Honduras,5,16,5,16,-,-,-
19850122-1,Tuesday,22-JAN-1985,-,A1, En route (ENR),near Dzhabal-Ussaradzh,Afghanistan,8,8, Damaged beyond repair,-,Antonov An-26RT,-,-,-,-,-, 05,-,Soviet AF,Military,-,-,-,-,-,-,-,-,-,6,2,6,2,-,-,-
19850123-0,Wednesday,23-JAN-1985,-,C2, En route (ENR),55 km (34.4 mls) from  Santa Cruz,Bolivia,127,1, Substantial, Repaired,Boeing 727-2K3,3,Pratt & Whitney JT8D-17,1975,-,-, CP-1276, 21082/1124,LAB,Domestic Scheduled Passenger,-,La Paz-El Alto Airport,LPB,SLLP,Bolivia,Santa Cruz-Viru Viru International Airport,VVI,SLVR,Bolivia,7,120,0,1,-,-,-
19850123-1,Wednesday,23-JAN-1985,10:30,A1, En route (ENR),16 km (10 mls) from  Buga,Colombia,17,17, Damaged beyond repair,-,Embraer EMB-110P1 Bandeirante,2,Pratt & Whitney Canada PT6A-34,1981,-,-, HK-2638, 110341,AIRES Colombia,Domestic Scheduled Passenger, 585,Neiva Airport,NVA,SKNV,Colombia,Cali Airport,CLO,SKCL,Colombia,2,15,2,15,-,-,-
19850123-2,Wednesday,23-JAN-1985,10:35,A1, En route (ENR),Cerro el Plateado,Colombia,23,23, Destroyed, Written off (damaged beyond repair),de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1976,-,-, HK-1910, 497,ACES,Domestic Scheduled Passenger, 052,Quibdó-El Caraño Airport,UIB,SKUI,Colombia,Medellín-Enrique Olaya Herrera Airport,EOH,SKMD,Colombia,2,21,2,21,-,-,-
19850124-0,Thursday,24-JAN-1985,-,A1, Unknown (UNK),"Lake Byeloye, Vologda Region",Russia,-,0, Damaged beyond repair,-,Antonov An-2R,-,-,1975,-,-, CCCP-19716, 1G165-30,Aeroflot / Leningrad,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19850128-0,Monday,28-JAN-1985,-,A1, En route (ENR),22 km (13.8 mls) off  Taboga Island,Panama,4,0, Damaged beyond repair,-,Britten-Norman BN-2A Islander,-,-,1969,-,-, HP-659, 64,Aviones de Panama,Passenger,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19850129-0,Tuesday,29-JAN-1985,09:36,A1, Landing (LDG),"Marietta-Dobbins AFB, GA (MGE)",United States of America,3,0, Substantial, Written off (damaged beyond repair),Lockheed L-188CF Electra,4,Allison 501-D13A,1959,-,47765.0, N854U, 2009,Galaxy Airlines,Cargo,-,Philadelphia International Airport,PHL,KPHL,United States of America,Charlotte-Douglas Airport,CLT,KCLT,United States of America,3,0,0,0,-,-,Final
19850131-0,Thursday,31-JAN-1985,05:47,A1, Landing (LDG),"London, KY",United States of America,3,0, Destroyed, Written off (damaged beyond repair),Swearingen SA227-AT Expediter,2,Garrett TPE331,1983,-,783.0, N568UP, AT-568,UPS,Cargo,-,Louisville-Standiford Field,SDF,KSDF,United States of America,London-Corbin Airport,LOZ,KLOZ,United States of America,3,0,0,0,-,-,Final
19850199-0,-,xx-JAN-1985,-,A1, Approach (APR),near South Caicos International Airport (XSC),Turks and Caicos Islands,-,-, Damaged beyond repair,-,Douglas DC-4,-,-,1944,-,-, N88939, 18397,BIF Air Inc,Unknown,-,-,-,-,-,South Caicos International Airport,XSC,MBSC,Turks and Caicos Islands,-,-,-,-,-,-,-
19850201-0,Friday,01-FEB-1985,08:01,A1, Initial climb (ICL),10 km (6.3 mls) E of Minsk-2 International Airport (MSQ),Belarus,80,58, Destroyed, Written off (damaged beyond repair),Tupolev Tu-134AK,-,-,1982,448.0,685.0, CCCP-65910, 63969,Aeroflot / Belarus,Domestic Scheduled Passenger,7841,Minsk-2 International Airport,MSQ,UMMS,Belarus,Leningrad-Pulkovo Airport,LED,ULLI,Russia,6,74,3,55,-,-,-
19850201-1,Friday,01-FEB-1985,21:47,A1, Approach (APR),"Cedarville, NJ",United States of America,2,2, Damaged beyond repair,-,Beechcraft A100 King Air,2,Pratt & Whitney Canada PT6A-28,1973,-,5668.0, N72BS, B-113,Lisa Flite Corporation,Ferry/positioning,-,-,-,-,-,Millville Airport,MIV,KMIV,United States of America,2,0,2,0,-,-,Final
19850203-0,Sunday,03-FEB-1985,-,A2, Takeoff (TOF),"Wilton Airfield, NSW",Australia,12,0, Substantial, Repaired,PADC/Britten-Norman BN-2A-21 Islander,-,-,1977,-,-, VH-IGT, 503,Geelong Air Travel,Parachuting,-,-,-,-,-,-,-,-,-,1,11,0,0,-,-,Final
19850204-0,Monday,04-FEB-1985,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,de Havilland Canada C-115 Buffalo (DHC-5),-,-,-,-,-, 2373, 43,Brazilian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19850205-1,Tuesday,05-FEB-1985,23:51,A1, Takeoff (TOF),"Philadelphia International Airport, PA (PHL)",United States of America,2,0, Substantial, Written off (damaged beyond repair),McDonnell Douglas DC-9-15,2,Pratt & Whitney JT8D-7,1967,-,-, N926AX, 47002/105,Airborne Express,Cargo,-,Philadelphia International Airport,PHL,KPHL,United States of America,Wilmington-Clinton Field,ILN,KILN,United States of America,2,0,0,0,-,-,Final
19850207-0,Thursday,07-FEB-1985,-,A1, Approach (APR),Milano-Linate Airport (LIN),Italy,12,0, Damaged beyond repair,-,Canadair CL-600-2A12 Challenger 601,-,-,-,-,-, N779XX, 3018,TAG Aviation,Unknown,-,-,-,-,-,Milano-Linate Airport,LIN,LIML,Italy,3,9,0,0,-,-,-
19850207-1,Thursday,07-FEB-1985,-,H2, Standing (STD),Beirut International Airport (BEY),Lebanon,12,0, None,-,Boeing 707-123B,-,-,-,-,-, registration unknown,-,Cyprus Airways,International Scheduled Passenger, 343,Beirut International Airport,BEY,OLBA,Lebanon,Larnaca Airport,LCA,LCLK,Cyprus,12,0,0,0,-,-,-
19850208-0,Friday,08-FEB-1985,12:31,A2, Landing (LDG),Calcutta-Dum Dum Airport (CCU),India,116,0, Substantial, Repaired,Boeing 737-2A8,2,Pratt & Whitney JT8D-9A,1975,-,-, VT-EDS, 21164/435,Indian Airlines,Domestic Scheduled Passenger,IC248,-,-,-,-,Calcutta-Dum Dum Airport,CCU,VECC,India,7,109,0,0,-,-,Final
19850214-0,Thursday,14-FEB-1985,-,A1, En route (ENR),near Banjarmasin,Indonesia,10,9, Damaged beyond repair,-,IRMA/Britten-Norman BN-2A-3 Islander,-,-,1973,-,-, PK-VIO, 693,Dirgantara Air Services,Domestic Non Scheduled Passenger,-,Kotabaru-Setagen Airport,KBU,WRBK,Indonesia,Banjarmasin-Sjamsudin Noor Airport,BDJ,WAOO,Indonesia,-,-,-,-,-,-,-
19850219-0,Tuesday,19-FEB-1985,10:16,A2, En route (ENR),"550 km (343.8 mls) NW off  San Fransisco, CA, USA",Pacific Ocean,274,0, Substantial, Repaired,Boeing 747SP-09,4,Pratt & Whitney JT9D-7A,1982,-,10192.0, N4522V, 22805/564,China Airlines,International Scheduled Passenger, 006,Taipei-Chiang Kai Shek International Airport,TPE,RCTP,Taiwan,Los Angeles International Airport,LAX,KLAX,United States of America,23,251,0,0,-,-,Final
19850219-1,Tuesday,19-FEB-1985,09:27,A1, En route (ENR),30 km (18.8 mls) SE of Bilbao Airport (BIO),Spain,148,148, Destroyed, Written off (damaged beyond repair),Boeing 727-256,3,Pratt & Whitney JT8D-9A,1979,12347.0,13408.0, EC-DDU, 21777/1487,Iberia,Domestic Scheduled Passenger,IB610,Madrid-Barajas Airport,MAD,LEMD,Spain,Bilbao Airport,BIO,LEBB,Spain,7,141,7,141,-,-,Final
19850222-0,Friday,22-FEB-1985,-,A1, Initial climb (ICL),ca 3 km from Tombouctou Airport (TOM),Mali,52,51, Destroyed, Written off (damaged beyond repair),Antonov An-24V,-,-,1968,-,-, TZ-ACT, 87304104,Air Mali,Domestic Non Scheduled Passenger,-,Tombouctou Airport,TOM,GATB,Mali,Mopti Airport,MZI,GAMB,Mali,6,46,6,45,-,-,-
19850223-0,Saturday,23-FEB-1985,-,H2, Standing (STD),Beirut International Airport (BEY),Lebanon,104,1, Minor, Repaired,Boeing 707-300,-,-,-,-,-, registration unknown,-,MEA,International Scheduled Passenger,ME711,Beirut International Airport,BEY,OLBA,Lebanon,Paris-Orly Airport,ORY,LFPO,France,-,-,0,1,-,-,-
19850224-0,Sunday,24-FEB-1985,17:30,C1, En route (ENR),S of Dakhla,Western Sahara,3,3, Damaged beyond repair,-,Dornier 228-100,-,-,1984,-,-, D-IGVN, 7039,Alfred Wegener Inst.,Ferry/positioning,-,Dakar-Yoff Airport,DKR,GOOY,Senegal,Lanzarote Airport,ACE,GCRR,Spain,3,0,3,0,-,-,-
19850224-1,Sunday,24-FEB-1985,-,A1, Approach (APR),Riyadh Air Base (XXN),Saudi Arabia,-,8, Damaged beyond repair,-,Lockheed KC-130H Hercules,-,-,1980,-,-, 1620, 4872,Saudi AF,Military,-,-,-,-,-,Riyadh Air Base,XXN,OERY,Saudi Arabia,-,-,-,-,-,-,-
19850225-3,Monday,25-FEB-1985,-,A1, En route (ENR),"near Valdez Municipal Airport, AK (VDZ)",United States of America,3,3, Damaged beyond repair,-,Boeing RC-135T Rivet Dandy,4,Pratt & Whitney TF33-PW-102,1957,-,15072.0, 55-3121, 17237/4,USAF,Military,-,Fairbanks-Eielson AFB,EIL,PAEI,United States of America,Fairbanks-Eielson AFB,EIL,PAEI,United States of America,3,0,3,0,-,-,-
19850227-0,Wednesday,27-FEB-1985,-,H2, En route (ENR),Wien-Schwechat Airport (VIE),Austria,45,0, None,-,Boeing 727-230,3,Pratt & Whitney JT8D-15,-,-,-, registration unknown,-,Lufthansa,International Scheduled Passenger,LH612,Frankfurt International Airport,FRA,EDDF,Germany,Damascus International Airport,DAM,OSDI,Syria,8,37,0,0,-,-,-
19850227-1,Wednesday,27-FEB-1985,-,O1, Standing (STD),El Bagre Airport (EBG),Colombia,0,0, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 310,2,Pratt & Whitney Canada PT6A-27,1982,-,-, HK-2763, 789,ACES,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19850299-0,-,xx-FEB-1985,-,A1, Approach (APR),within Iran,Iran,-,-, Damaged beyond repair,-,Lockheed P-3F Orion,-,-,1968,-,-, 5-8702, 185-6002,Iran AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19850303-0,Sunday,03-MAR-1985,-,H2, Unknown (UNK),Lalibela,Ethiopia,-,0, Unknown,-,Lockheed Hercules ???,-,-,-,-,-, registration unknown,-,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19850305-0,Tuesday,05-MAR-1985,-,A1, En route (ENR),"near Novobyelaya, Lugansk Region",Ukraine,-,0, Damaged beyond repair,-,Antonov An-26Sh,-,-,-,-,-, 29 yellow, 6902,Soviet AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,Preliminary
19850306-0,Wednesday,06-MAR-1985,-,A1, Landing (LDG),Giallo-Warehouse 59E Airport,Libya,-,0, Damaged beyond repair,-,Fokker F-27 Friendship 600,2,Rolls-Royce Dart 535-7,1983,-,-, 5A-DLR, 10647,Libyan Arab Airlines,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19850309-0,Saturday,09-MAR-1985,-,C2, Standing (STD),Dubai Airport (DXB),United Arab Emirates,-,0, None,-,Lockheed L-1011 TriStar 500,-,-,-,-,-, registration unknown,-,Alia,International Scheduled Passenger, 191,Karachi International Airport,KHI,OPKC,Pakistan,Dubai Airport,DXB,OMDB,United Arab Emirates,-,-,0,0,-,-,-
19850311-0,Monday,11-MAR-1985,-,C1, En route (ENR),25 km (15.6 mls) N of Kabul Airport (KBL),Afghanistan,5,2, Damaged beyond repair,-,Antonov An-30B,2,Ivchenko AI-24VT,-,-,-, 05 red, 0705,Soviet AF,Military,-,Kabul Airport,KBL,OAKB,Afghanistan,Kabul Airport,KBL,OAKB,Afghanistan,5,0,2,0,-,-,-
19850312-0,Tuesday,12-MAR-1985,00:15,A1, Approach (APR),"Barter Island, AK",United States of America,4,0, Substantial, Written off (damaged beyond repair),de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1973,-,13652.0, N540N, 401,Seair Alaska,Domestic Non Scheduled Passenger,-,-,-,-,-,Barter Island Airport,BTI,PABA,United States of America,2,2,0,0,-,-,Final
19850312-1,Tuesday,12-MAR-1985,-,A1, Maneuvering (MNV),"Fort Hood, TX",United States of America,8,6, Damaged beyond repair,-,Lockheed C-130E Hercules,-,-,1965,-,-, 64-0549, 4044,USAF,Military,-,Abilene-Dyess AFB,DYS,KDYS,United States of America,Killeen-Gray AAF,GRK,KGRK,United States of America,8,0,6,0,-,-,-
19850314-0,Thursday,14-MAR-1985,-,A1, Unknown (UNK),near Akobo,South Sudan,4,4, Damaged beyond repair,-,de Havilland Canada DHC-5D Buffalo,-,-,1978,-,-, 833, 87,Sudan AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19850316-1,Saturday,16-MAR-1985,-,O1, Standing (STD),Paris-Charles de Gaulle Airport (CDG),France,0,0, Damaged beyond repair,-,Boeing 747-3B3,4,General Electric CF6-50E2,1982,-,-, F-GDUA, 22870/573,UTA,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19850317-0,Sunday,17-MAR-1985,-,H2, En route (ENR),Dhahran International Airport (DHA),Saudi Arabia,97,1, Minor, Repaired,Boeing 737-268,2,Pratt & Whitney JT8D-15,-,-,-, registration unknown,-,Saudi Arabian,Domestic Scheduled Passenger,-,Jeddah-King Abdulaziz International Airport,JED,OEJN,Saudi Arabia,Riyadh-King Khalid International Airport,RUH,OERK,Saudi Arabia,21,76,0,1,-,-,-
19850319-0,Tuesday,19-MAR-1985,-,O1, Standing (STD),Cairo International Airport (CAI),Egypt,0,0, Damaged beyond repair,-,Boeing KC-135A Stratotanker,4,Pratt & Whitney J57-P/F-59W,1962,-,10235.0, 61-0316, 18223/538,USAF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19850320-1,Wednesday,20-MAR-1985,-,A1, Maneuvering (MNV),"Lago Ullum, SJ",Argentina,3,3, Damaged beyond repair,-,Morane Saulnier (FMA) MS.760A Paris IA,-,-,1962,-,-, E-240, A-28,Argentine AF,Military,-,-,-,-,-,-,-,-,-,3,0,3,0,-,-,-
19850321-0,Thursday,21-MAR-1985,-,A1, Unknown (UNK),Irian Jaya,Indonesia,-,-, Damaged beyond repair,-,Britten-Norman BN-2A-3 Islander,-,-,1971,-,-, PK-OAN, 235,Airfast Indonesia,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19850323-0,Saturday,23-MAR-1985,10:45,A2, Landing (LDG),"Hot Springs-Memorial Field, AR (HOT)",United States of America,9,0, Substantial, Repaired,Swearingen SA226-TC Metro II,-,-,1980,-,10717.0, N508SS, TC-376,Scheduled Skyways,Domestic Scheduled Passenger,-,Little Rock National Airport,LIT,KLIT,United States of America,Hot Springs-Memorial Field,HOT,KHOT,United States of America,2,7,0,0,-,-,Final
19850325-0,Monday,25-MAR-1985,-,A1, Takeoff (TOF),Borogon Airport,Russia,3,0, Damaged beyond repair,-,Antonov An-2T,-,-,1962,-,-, CCCP-44905, 1G24-05,Aeroflot / Yakutsk,Cargo,-,-,-,-,-,Tiksi Airport,IKS,UEST,Russia,3,0,0,0,-,-,-
19850326-0,Tuesday,26-MAR-1985,13:30,A1, En route (ENR),off Singapore-Seletar Airport (XSP),Singapore,25,0, Unknown, unk,Grumman G-111 Albatross,-,-,-,-,-, PK-VAA ?,-,Pelita Air Service,Non Scheduled Passenger,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19850327-0,Wednesday,27-MAR-1985,-,H2, En route (ENR),Istanbul-Atatürk International Airport (IST),Turkey,151,0, None,-,Boeing 727-230,-,-,-,-,-, registration unknown,-,Lufthansa,International Scheduled Passenger,LH316,München-Riem Airport,MUC,EDDM,Germany,Athens-Ellinikon International Airport,ATH,LGAT,Greece,8,143,0,0,-,-,-
19850328-0,Thursday,28-MAR-1985,09:50,A1, Approach (APR),15 km (9.4 mls) N of Florencia Airport (FLA),Colombia,46,46, Destroyed, Written off (damaged beyond repair),Fokker F-28 Fellowship 3000,-,-,1981,2288.0,1327.0, FAC-1140, 11165,SATENA,Domestic Non Scheduled Passenger,-,San Vicente del Caguán-Eduardo Falla Solano Airport,SVI,SKSV,Colombia,Florencia-Gustavo Artunduaga Paredes Airport,FLA,SKFL,Colombia,6,40,6,40,-,-,-
19850329-0,Friday,29-MAR-1985,-,A1, Maneuvering (MNV),"Edmonton-Namao Field, AB (YED)",Canada,5,5, Destroyed, Written off (damaged beyond repair),Lockheed CC-130H Hercules,-,-,1974,-,-, 130330, 4555,Canadian Armed Forces,Military,-,Edmonton-Namao Field,YED,CYED,Canada,Edmonton-Namao Field,YED,CYED,Canada,5,0,5,0,5,-,-
19850329-1,Friday,29-MAR-1985,-,A1, Maneuvering (MNV),"Edmonton-Namao Field, AB (YED)",Canada,5,5, Destroyed, Written off (damaged beyond repair),Lockheed CC-130H Hercules,-,-,1974,-,-, 130331, 4559,Canadian Armed Forces,Military,-,Edmonton-Namao Field,YED,CYED,Canada,Edmonton-Namao Field,YED,CYED,Canada,5,0,5,0,5,-,-
19850329-2,Friday,29-MAR-1985,-,H2, En route (ENR),London-Heathrow Airport (LHR),United Kingdom,114,0, None,-,Boeing 737-230,-,-,-,-,-, registration unknown,-,Lufthansa,International Scheduled Passenger,LH040,Hamburg-Fuhlsbüttel Airport,HAM,EDDH,Germany,London-Heathrow Airport,LHR,EGLL,United Kingdom,6,108,0,0,-,-,-
19850401-0,Monday,01-APR-1985,-,H2, En route (ENR),Jeddah-King Abdulaziz International Airport (JED),Saudi Arabia,76,0, None,-,Boeing 707-300,-,-,-,-,-, registration unknown,-,MEA,International Scheduled Passenger,ME368,Beirut International Airport,BEY,OLBA,Lebanon,Jeddah-King Abdulaziz International Airport,JED,OEJN,Saudi Arabia,10,66,0,0,-,-,-
19850404-0,Thursday,04-APR-1985,-,C2, Taxi (TXI),Athens-Ellinikon International Airport (ATH),Greece,75,0, Minor, Repaired,Boeing 727-2D3 Adv.,-,-,-,-,-, registration unknown,-,Royal Jordanian,International Scheduled Passenger,-,Athens-Ellinikon International Airport,ATH,LGAT,Greece,Amman-Queen Alia International Airport,AMM,OJAI,Jordan,13,62,0,0,-,-,-
19850411-0,Thursday,11-APR-1985,-,A1, Approach (APR),"near Salta, SA",Argentina,7,7, Damaged beyond repair,-,British Aerospace BAe-125-700B,-,-,1981,-,-, LV-ALW, 257133,YPF,Domestic Non Scheduled Passenger,-,-,-,-,-,Salta-Martín Miguel de Güemes International Airport,SLA,SASA,Argentina,2,5,2,5,-,-,-
19850415-1,Monday,15-APR-1985,23:30,A1, Approach (APR),18 km (11.3 mls) from  Phuket International Airport (HKT),Thailand,11,11, Destroyed, Written off (damaged beyond repair),Boeing 737-2P5,2,Pratt & Whitney JT8D-15,1979,-,-, HS-TBB, 21810/604,Thai Airways,Domestic Scheduled Passenger,-,Bangkok-Don Muang International Airport,BKK,VTBD,Thailand,Phuket International Airport,HKT,VTSP,Thailand,7,4,7,4,-,-,-
19850420-0,Saturday,20-APR-1985,-,A1, Initial climb (ICL),near Santa Rosa Airport (SRB),Bolivia,4,4, Damaged beyond repair,-,Convair CV-440-35,-,-,1956,-,-, CP-1489, 319,Carga Aéreo Transportada,Cargo,-,Santa Rosa Airport,SRB,SLSR,Bolivia,-,-,-,-,3,1,3,1,-,-,-
19850420-1,Saturday,20-APR-1985,19:32,A1, En route (ENR),260 km (162.5 mls) W of Kulusuk,Greenland,5,2, Damaged beyond repair,-,Fokker F-27 Friendship 100,2,Rolls-Royce Dart 529,1959,58384.0,45225.0, YN-BZF, 10118,Aeronica,Ferry/positioning,-,Reykjavík Domestic Airport,RKV,BIRK,Iceland,Kangerlussuaq-Søndre Strømfjord Airport,SFJ,BGSF,Greenland,5,0,2,0,-,-,Final
19850420-2,Saturday,20-APR-1985,18:00,A1, Landing (LDG),"Wilkes-Barre International Airport, PA (AVP)",United States of America,5,5, Damaged beyond repair,-,North American CT-39A-1-NO Sabreliner,2,Pratt & Whitney JT12A-6A Turbo Wasp,-,-,-, 62-4496, 276-49,USAF,Military,-,-,-,-,-,Wilkes-Barre/Scranton International Airport,AVP,KAVP,United States of America,3,2,3,2,-,-,-
19850422-0,Monday,22-APR-1985,-,A1, Approach (APR),N of Perpignan Airport (PGF),France,5,5, Damaged beyond repair,-,Douglas DC-6B,4,Pratt & Whitney R-2800,1953,-,-, F-ZBAE, 43834/379,Securité Civile,Fire fighting,-,Marseille-Marignane Airport,MRS,LFML,France,Perpignan Airport,PGF,LFMP,France,3,2,3,2,-,-,-
