identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19691110-0,Monday,10-NOV-1969,-,C1, Standing (STD),Port Harcourt Airport (PHC),Nigeria,-,-, Damaged beyond repair,-,Douglas DC-4-1009,-,-,1946,-,-, N480G, 42920,Pan African Airlines,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19691110-1,Monday,10-NOV-1969,-,A1, En route (ENR),near Sudan border,Sudan,3,3, Damaged beyond repair,-,Fokker F-27 Friendship 400M,-,-,1965,2547.0,1220.0, 899, 10283,Sudan AF,Military,-,-,-,-,-,-,-,-,-,2,1,2,1,-,-,-
19691110-2,Monday,10-NOV-1969,-,H2, Standing (STD),"Cincinnati/Northern Kentucky Airport, KY (CVG)",United States of America,73,0, None,-,McDonnell Douglas DC-9,-,-,-,-,-, registration unknown,-,Delta Air Lines,Domestic Scheduled Passenger,DL670,Cincinnati/Northern Kentucky Airport,CVG,KCVG,United States of America,Chicago-O'Hare International Airport,ORD,KORD,United States of America,5,68,0,0,-,-,-
19691110-3,Monday,10-NOV-1969,-,A1, Unknown (UNK),Escravos,Nigeria,-,-, Damaged beyond repair,-,Douglas DC-3C,-,-,1943,-,-, AAQ, 9874,Nigerian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19691110-5,Monday,10-NOV-1969,-,A1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Douglas C-47D (DC-3),-,-,1944,-,-, 43-49019, 26280/14835,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19691111-0,Tuesday,11-NOV-1969,-,A1, Approach (APR),"N of Wabush, NL",Canada,8,8, Damaged beyond repair,-,de Havilland DH-125-400A,-,-,1969,-,-, CF-CFL, 25193/NA725,Churchill Falls,Unknown,-,Churchill Falls Airport,ZUM,CZUM,Canada,Wabush Airport,YWK,CYWK,Canada,2,6,2,6,-,-,-
19691112-0,Wednesday,12-NOV-1969,-,H2, En route (ENR),Havana,Cuba,-,0, Unknown,-,NAMC YS-11A-202,-,-,1968,-,-, PP-CTL, 2083,Cruzeiro do Sul,Domestic Scheduled Passenger,-,Manaus/Ponta Pelada Airport,PLL,SBMN,Brazil,Belém/Val-de-Cans International Airport,BEL,SBBE,Brazil,-,-,0,0,-,-,-
19691112-1,Wednesday,12-NOV-1969,-,H2, En route (ENR),Antofagasta,Chile,62,0, None,-,Sud-Aviation SE-210 Caravelle VIR,-,-,-,-,-, CC-CCO, 140,LAN Chile,Domestic Scheduled Passenger,-,-,-,-,-,Puerto Montt-Tepual Airport,PMC,SCTE,Chile,-,-,0,0,-,-,-
19691113-0,Thursday,13-NOV-1969,-,A1, Approach (APR),15 km (9.4 mls) from  Amderma Airport (AMV),Russia,9,9, Damaged beyond repair,-,Antonov An-12TB,-,-,1965,-,-, CCCP-11376, 402406,Aeroflot / Polar,Cargo,-,-,-,-,-,Amderma Airport,AMV,UOAA,Russia,6,3,6,3,-,-,-
19691113-1,Thursday,13-NOV-1969,-,H2, En route (ENR),Santiago Airport (SCU),Cuba,62,0, None,-,Douglas DC-4,-,-,1944,-,-, HK-728, 10507,Avianca,Domestic Scheduled Passenger,AV637,Cúcuta-Camilo Daza Airport,CUC,SKCC,Colombia,Bogotá-Eldorado Airport,BOG,SKBO,Colombia,6,56,0,0,-,-,-
19691113-2,Thursday,13-NOV-1969,-,A1, Approach (APR),"4 km (2.5 mls) from  Valparaiso-Eglin AFB, FL (VPS)",United States of America,2,0, Damaged beyond repair,-,North American T-39A-1-NA Sabreliner,-,-,-,-,-, 59-2871, 265-4,USAF,Military,-,-,-,-,-,Valparaiso-Eglin AFB,VPS,KVPS,United States of America,2,0,0,0,-,-,-
19691119-0,Wednesday,19-NOV-1969,20:20,A1, Approach (APR),"17 km (10.6 mls) N of Glenn Falls-Floyd Bennett Memorial Airport, NY (GFL)",United States of America,14,14, Damaged beyond repair,-,Fairchild FH-227B,-,-,1966,-,-, N7811M, 531,Mohawk Airlines,Domestic Scheduled Passenger, 411,Albany Airport,ALB,KALB,United States of America,Glenn Falls-Floyd Bennett Memorial Airport,GFL,KGFL,United States of America,3,11,3,11,-,-,-
19691119-1,Wednesday,19-NOV-1969,-,A1, Landing (LDG),Istanbul-Atatürk Airport (IST),Turkey,-,0, Damaged beyond repair,-,Tupolev Tu-134,-,-,1968,-,-, HA-LBA, 8350604,Malev,Unknown,-,-,-,-,-,Istanbul-Yesilköy Airport,IST,LTBA,Turkey,-,-,0,0,-,-,-
19691120-0,Thursday,20-NOV-1969,-,A1, Approach (APR),13 km (8.1 mls) N of Lagos/Ikeja International Airport (LOS),Nigeria,87,87, Damaged beyond repair,-,Vickers VC10-1101,4,Rolls-Royce Conway 540,1962,-,18431.0, 5N-ABD, 804,Nigeria Airways,Domestic Scheduled Passenger,WT825,Kano-Aminu Kano International Airport,KAN,DNKN,Nigeria,Lagos/Ikeja International Airport,LOS,DNMM,Nigeria,11,76,11,76,-,-,-
19691120-1,Thursday,20-NOV-1969,-,H2, En route (ENR),Wien-Schwechat Airport (VIE),Austria,22,0, None,-,Antonov An-24V,-,-,1966,-,-, SP-LTB, 67302205,LOT,Domestic Scheduled Passenger,-,Wroclaw-Strachowice Airport,WRO,EPWR,Poland,Bratislava-Ivanka Airport,BTS,LZIB,Slovakia,4,18,0,0,-,-,-
19691120-2,Thursday,20-NOV-1969,-,A1, Unknown (UNK),Bolovip Airport (BVP),Papua New Guinea,-,-, Damaged beyond repair,-,Britten-Norman BN-2 Islander,-,-,1968,-,-, VH-ATK, 29,Aerial Tours,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19691124-0,Monday,24-NOV-1969,-,C1, En route (ENR),24 km (15 mls) E of Ban Talan,Laos,8,8, Damaged beyond repair,-,Lockheed C-130A Hercules,-,-,1957,-,-, 56-0533, 3141,USAF,Military,-,Ubon Ratchathani RTAFB,UBP,VTUU,Thailand,Ubon Ratchathani RTAFB,UBP,VTUU,Thailand,8,0,8,0,-,-,-
19691125-0,Tuesday,25-NOV-1969,-,A1, Landing (LDG),Tegucigalpa-Toncontin Airport (TGU),Honduras,18,0, Damaged beyond repair,-,Douglas C-47A-25-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, HR-ANA, 13301,SAHSA,Scheduled Passenger,-,-,-,-,-,Tegucigalpa-Toncontin Airport,TGU,MHTG,Honduras,3,15,0,0,-,-,-
19691125-1,Tuesday,25-NOV-1969,-,A1, En route (ENR),"6,4 km (4 mls) N of Mukachevo",Ukraine,5,5, Damaged beyond repair,-,Antonov An-2,-,-,1962,37878.0,5200.0, CCCP-44995, 1G27-18,Aeroflot / Ukraine,Passenger,-,Uzhgorod Airport,UDJ,UKLU,Ukraine,-,-,-,-,2,3,2,3,-,-,-
19691127-1,Thursday,27-NOV-1969,-,A1, Approach (APR),"3 km (1.9 mls) N of Santa Rosa Airport, LP (RSA)",Argentina,28,0, Damaged beyond repair,-,Avro 748-105 Srs. 1,-,-,1962,16099.0,20149.0, LV-HHI, 1547,Aerolineas Argentinas,Domestic Scheduled Passenger,-,-,-,-,-,Santa Rosa Airport,RSA,SAZR,Argentina,4,24,0,0,-,-,-
19691128-2,Friday,28-NOV-1969,-,A1, En route (ENR),Oukaimeden mountains,Morocco,8,8, Damaged beyond repair,-,Lockheed L-749A Constellation,-,-,1951,-,-, 5N-85H, 2662,Biafran Government,Cargo,-,Faro Airport,FAO,LPFR,Portugal,São Tomé Island Airport,TMS,FPST,São Tomé and Príncipe,-,-,-,-,-,-,-
19691129-0,Saturday,29-NOV-1969,-,H2, En route (ENR),Havana-Jose Marti International Airport (HAV),Cuba,-,0, Unknown,-,Boeing 707-345C,-,-,1968,-,-, PP-VJX, 19842/712,Varig,International Scheduled Passenger, 827,Paris-Orly Airport,ORY,LFPO,France,-,-,-,-,-,-,0,0,-,-,-
19691201-0,Monday,01-DEC-1969,17:57,A2, Takeoff (TOF),"Sydney-Kingsford Smith International Airport, NSW (SYD)",Australia,136,0, Substantial, Repaired,Boeing 707-321B,-,-,1969,-,3044.0, N892PA, 20029/790,Pan Am,International Scheduled Passenger,PA812,Sydney-Kingsford Smith International Airport,SYD,YSSY,Australia,Honolulu International Airport,HNL,PHNL,United States of America,11,125,0,0,-,-,Final
19691202-0,Tuesday,02-DEC-1969,-,A1, Landing (LDG),"Base Marambio, Seymour Island",Antarctica,-,0, Damaged beyond repair,-,Fokker F-27 Friendship 400M,-,-,1969,41.0,112.0, TC-77, 10416,LADE,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19691202-1,Tuesday,02-DEC-1969,-,H2, En route (ENR),Havana-José Martí International Airport (HAV),Cuba,28,0, Unknown,-,Boeing 707,-,-,-,-,-, registration unknown,-,TWA,Domestic Scheduled Passenger,TW54,San Francisco International Airport,SFO,KSFO,United States of America,Philadelphia International Airport,PHL,KPHL,United States of America,-,-,0,0,-,-,-
19691203-0,Wednesday,03-DEC-1969,18:05,A1, En route (ENR),"ca 6,5 km off Caracas-Simon Bolivar Airport (CCS)",Venezuela,62,62, Destroyed, Written off (damaged beyond repair),Boeing 707-328B,4,Pratt & Whitney JT3D-3B,1963,-,-, F-BHSZ, 18459/335,Air France,International Scheduled Passenger,AF212,Caracas-Simón Bolívar International Airport,CCS,SVMI,Venezuela,Pointe-à-Pitre-Le Raizet Airport,PTP,TFFR,Guadeloupe,21,41,21,41,-,-,-
19691204-0,Thursday,04-DEC-1969,-,A1, Initial climb (ICL),Stockholm-Bromma Airport (BMA),Sweden,2,2, Damaged beyond repair,-,Rockwell 1121B Jet Commander,-,-,-,-,-, SE-DCY, 136,Ehrenström Flyg,Executive,-,Stockholm-Bromma Airport,BMA,ESSB,Sweden,-,-,-,-,2,0,2,0,-,-,-
19691205-0,Friday,05-DEC-1969,-,A1, Takeoff (TOF),Puerto Montt-Tepual Airport (PMC),Chile,3,0, Damaged beyond repair,-,Douglas C-47A-35-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, CC-CBY, 9783,LAN Chile,Cargo,-,Puerto Montt-Tepual Airport,PMC,SCTE,Chile,-,-,-,-,3,0,0,0,-,-,-
19691205-1,Friday,05-DEC-1969,15:00,A1, En route (ENR),"near Albuquerque, NM",United States of America,11,11, Damaged beyond repair,-,Lockheed 18-08 Lodestar,-,-,1942,-,-, N410M, 18-2203,private,Private,-,Las Vegas-McCarran International Airport,LAS,KLAS,United States of America,Dalhart Airport,DHT,KDHT,United States of America,2,9,2,9,-,-,-
19691205-2,Friday,05-DEC-1969,-,A1, Landing (LDG),Bario Airport (BBN),Malaysia,-,0, Damaged beyond repair,-,Britten-Norman BN-2A Islander,-,-,1969,-,-, 9M-APE, 63,MSA,Unknown,-,-,-,-,-,Bario Airport,BBN,WBGZ,Malaysia,-,-,0,0,-,-,-
19691206-0,Saturday,06-DEC-1969,-,A1, Approach (APR),13 km (8.1 mls) from  Khatanga,Russia,8,8, Damaged beyond repair,-,Antonov An-12PL,-,-,1965,-,-, CCCP-11381, 402807,Aeroflot / Polar,Cargo,-,Syktyvkar Airport,SCW,UUYY,Russia,-,-,-,-,6,2,6,2,-,-,-
19691208-0,Monday,08-DEC-1969,20:45,A1, Approach (APR),39 km (24.4 mls) SE of Athens,Greece,90,90, Destroyed, Written off (damaged beyond repair),Douglas DC-6B,4,Pratt & Whitney R-2800,1958,-,-, SX-DAE, 45540/1016,Olympic Airways,Domestic Scheduled Passenger,OA954,Chania-Soúda Airport,CHQ,LGSA,Greece,Athens-Ellinikon International Airport,ATH,LGAT,Greece,5,85,5,85,-,-,-
19691211-0,Thursday,11-DEC-1969,-,H1, Landing (LDG),Pyongyang,North Korea,51,0, Damaged beyond repair,-,NAMC YS-11-125,-,-,1967,-,-, HL5208, 2043,KAL,Domestic Scheduled Passenger,-,Kangnung Airport,KAG,RKNN,South Korea,Seoul-Gimpo (Kimpo) International Airport,SEL,RKSS,South Korea,-,-,0,0,-,-,-
19691211-2,Thursday,11-DEC-1969,-,A1, En route (ENR),between Sverdlovsk and Ekaterinburg,Russia,-,0, Damaged beyond repair,-,Ilyushin Il-18B,-,-,1959,6790.0,14719.0, CCCP-75699, 189001402,Aeroflot / Uralsk,Domestic Scheduled Passenger,-,Sverdlovsk-Koltsovo Airport,SVX,USSS,Russia,Ekaterinburg-Koltsovo Airport,SVX,USSS,Russia,-,-,0,0,-,-,-
19691211-3,Thursday,11-DEC-1969,13:48,A1, En route (ENR),"4,6 km (2.9 mls) NW off  Gilleleje",Denmark,8,1, Damaged beyond repair,-,Consolidated Canso A,-,-,1944,-,-, L-853, CV-316,Danish AF,Military,-,-,-,-,-,-,-,-,-,5,3,1,0,-,-,-
19691212-0,Friday,12-DEC-1969,-,A1, Takeoff (TOF),Corani,Bolivia,-,-, Damaged beyond repair,-,Curtiss C-46A-45-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, CP-800, 30392,Transportes Aéreos Litoral,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19691212-1,Friday,12-DEC-1969,-,A1, Takeoff (TOF),Bu Dop Special Forces Camp,Vietnam,5,0, Damaged beyond repair,-,Lockheed C-130A Hercules,-,-,1957,-,-, 56-0499, 3107,USAF,Military,-,-,-,-,-,-,-,-,-,5,0,0,0,-,-,-
19691212-2,Friday,12-DEC-1969,-,H2, En route (ENR),Athens (ATH),Greece,23,2, None,-,Boeing 707,-,-,-,-,-, registration unknown,-,Ethiopian Airlines,International Scheduled Passenger,-,Madrid-Barajas Airport,MAD,LEMD,Spain,Addis Ababa-Haile Selassie I International Airport,ADD,HAAB,Ethiopia,9,14,0,2,-,-,-
19691214-0,Sunday,14-DEC-1969,11:22,A2, En route (ENR),"Awaji island, Hyogo prefecture",Japan,45,0, Minor, Repaired,NAMC YS-11A-213,-,-,-,-,-, JA8743, 2115,All Nippon,Domestic Scheduled Passenger,NH547,Osaka-Itami Airport,ITM,RJOO,Japan,Matsuyama Airport,MYJ,RJOM,Japan,4,41,0,0,-,-,-
19691214-1,Sunday,14-DEC-1969,-,A1, Approach (APR),"Uberlandia Airport, MG (UDI)",Brazil,9,0, Damaged beyond repair,-,Hawker Siddeley HS-748-235 Srs. 2A,-,-,1968,-,-, PP-VDQ, 1628,Varig,Scheduled Passenger,-,-,-,-,-,Uberlândia-Eduardo Gomes Airport,UDI,SBUL,Brazil,5,4,0,0,-,-,-
19691215-0,Monday,15-DEC-1969,-,A1, Unknown (UNK),Tainan Airport (TNN),Taiwan,8,8, Damaged beyond repair,-,Lockheed C-130E Hercules,-,-,1962,-,-, 62-1800, 3754,USAF,Military,-,-,-,-,-,-,-,-,-,8,0,8,0,-,-,-
19691216-0,Tuesday,16-DEC-1969,06:10,A1, Initial climb (ICL),"Salt Lake City, UT",United States of America,2,2, Damaged beyond repair,-,Rockwell 1121B Jet Commander,-,-,-,-,-, N403M, 132,American Smelting and Refining Co.,Executive,-,Salt Lake City International Airport,SLC,KSLC,United States of America,Seattle/Tacoma International Airport,SEA,KSEA,United States of America,2,0,2,0,-,-,Final
19691217-0,Wednesday,17-DEC-1969,-,A1, Takeoff (TOF),"Buenos Aires-Jorge Newbery Airport, BA (AEP)",Argentina,2,0, Damaged beyond repair,-,Curtiss C-46A-45-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, LV-GEB, 30325,Austral Lineas Aéreas,Cargo,-,Buenos Aires-Jorge Newbery Airport,AEP,SABE,Argentina,-,-,-,-,2,0,0,0,-,-,-
19691217-1,Wednesday,17-DEC-1969,-,C1, Standing (STD),Uli Airstrip,Nigeria,-,0, Damaged beyond repair,-,Lockheed L-1049H Super Constellation,-,-,1957,-,-, CF-NAK, 4829,Canairelief Air,Cargo,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19691217-2,Wednesday,17-DEC-1969,-,A1, Approach (APR),Gia Nghia,Vietnam,5,1, Damaged beyond repair,-,Fairchild C-123K Provider,-,-,-,-,-, 55-4562, 20223,USAF,Military,-,-,-,-,-,-,-,-,-,5,0,1,0,-,-,-
19691219-0,Friday,19-DEC-1969,-,A1, Initial climb (ICL),off Ching Chuan Kang Air Base,Taiwan,4,4, Damaged beyond repair,-,Boeing KC-135A Stratotanker,4,Pratt & Whitney J57-P,1958,-,6794.0, 56-3629, 17378/68,USAF,Military,-,-,-,-,-,-,-,-,-,4,0,4,0,-,-,-
19691219-1,Friday,19-DEC-1969,-,H2, Unknown (UNK),Havana,Cuba,96,0, Unknown,-,Boeing 727-116,-,-,-,-,-, registration unknown,-,LAN Chile,Domestic Scheduled Passenger,-,Santiago-Los Cerrillos Airport,ULC,SCTI,Chile,Arica-Chacalluta Airport,ARI,SCAR,Chile,8,88,0,0,-,-,-
19691220-0,Saturday,20-DEC-1969,-,A1, Landing (LDG),"Inuvik Airport, NT (YEV)",Canada,-,0, Damaged beyond repair,-,Fairchild F-27J,-,-,1965,-,-, CF-GNG, 114,Great Northern Airways,Unknown,-,-,-,-,-,Inuvik/Mike Zubko Airport,YEV,CYEV,Canada,-,-,0,0,-,-,-
19691221-0,Sunday,21-DEC-1969,06:50,A1, En route (ENR),"10 km (6.3 mls) N of Recife-Guararapes International Airport, PE (REC)",Brazil,7,7, Damaged beyond repair,-,Lockheed C-130E Hercules,4,Allison T56-A-7,1965,-,-, 2450, 4091,Brazilian AF,Military,-,Recife-Guararapes International Airport,REC,SBRF,Brazil,Rio de Janeiro-Galeão International Airport,GIG,SBGL,Brazil,7,0,7,0,-,-,-
19691222-0,Monday,22-DEC-1969,-,A1, Landing (LDG),Nha Trang Airport (NHA),Vietnam,77,10, Destroyed, Written off (damaged beyond repair),Douglas DC-6B,4,Pratt & Whitney R-2800,1955,-,-, B-2005, 44694/558,Air Vietnam,Domestic Scheduled Passenger,-,Saigon-Tan Son Nhat International Airport,SGN,VVTS,Vietnam,Nha Trang Airport,NHA,VVNT,Vietnam,7,70,0,10,-,24,-
