identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19460401-1,Monday,01-APR-1946,-,A1, Landing (LDG),"Laupahoehoe, HI",United States of America,-,-, Damaged beyond repair,-,Consolidated PBY-5A Catalina,-,-,-,-,-, 48270,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19460402-0,Tuesday,02-APR-1946,-,A1, En route (ENR),"Mount Guram, Northern Osetiya",Russia,6,6, Damaged beyond repair,-,Douglas C-47A-25-DL (DC-3),-,-,1943,-,1864.0, CCCP-L924, 9429,Aeroflot,Passenger,-,Tbilisi Airport,TBS,UGGG,Georgia,Rostov Airport,ROV,URRR,Russia,4,2,4,2,-,-,-
19460403-0,Wednesday,03-APR-1946,-,A1, Landing (LDG),Stoney Cross RAF Station,United Kingdom,2,2, Damaged beyond repair,-,Douglas Dakota IV (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, KP241, 33543/16795,RAF,Military,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19460404-0,Thursday,04-APR-1946,-,A1, En route (ENR),"21 km (13.1 mls) SE of Albuquerque-Kirtland AAF, NM (ABQ)",United States of America,11,11, Destroyed, Written off (damaged beyond repair),Douglas R4D-6 (DC-3),-,-,1944,-,-, 50771, 26326/14881,US Navy,Military,-,-,-,-,-,Amarillo AAF,AMA,KAMA,United States of America,3,8,3,8,-,-,-
19460404-2,Thursday,04-APR-1946,-,A1, Unknown (UNK),unknown,Unknown country,-,-, Damaged beyond repair,-,Douglas Dakota III (DC-3),-,-,1944,-,-, KG361, 12370,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19460405-0,Friday,05-APR-1946,-,A1, Landing (LDG),Ayuy Airstrip,Ecuador,-,0, Damaged beyond repair,-,Ford 4-AT-D Tri-Motor,3,Wright J-4 Junior,1928,-,-, HC-SBC, 4-AT-24,Shell Ecuador,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19460405-2,Friday,05-APR-1946,-,A1, Unknown (UNK),Lee-On-Solent,United Kingdom,-,-, Damaged beyond repair,-,Douglas C-47A-70-DL (DC-3),-,-,1943,-,-, 42-100740, 19203,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19460408-0,Monday,08-APR-1946,-,A1, En route (ENR),near Shensi,China,17,17, Damaged beyond repair,-,Douglas C-47B-1-DL (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, 43-16360, 20826,USAAF,Passenger,-,Chongqing-Jiangbei International Airport,CKG,ZUCK,China,Yan'an Airport,ENY,ZLYA,China,4,13,4,13,-,-,-
19460408-1,Monday,08-APR-1946,-,A1, Takeoff (TOF),Shanghai-Jiangwan Airport,China,-,-, Damaged beyond repair,-,Douglas C-47B-30-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, 44-76640, 32972/16224,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19460411-1,Thursday,11-APR-1946,-,A1, Landing (LDG),Lyneham RAF Station (LYE),United Kingdom,-,0, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,-,-,-, MW180,-,RAF,Military,-,-,-,-,-,Lyneham RAF Station,LYE,EGDL,United Kingdom,-,-,0,0,-,-,-
19460411-2,Thursday,11-APR-1946,-,A1, Landing (LDG),Woodbridge RAF Station (WOB),United Kingdom,6,1, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,-,-,-, MW252,-,RAF,Military,-,-,-,-,-,Woodbridge RAF Station,WOB,EGVG,United Kingdom,2,4,1,0,-,-,-
19460417-0,Wednesday,17-APR-1946,-,A1, Landing (LDG),Oviedo Airport (OVD),Spain,13,0, Damaged beyond repair,-,Douglas C-47A-25-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, G-AGHK, 9406,BOAC,Scheduled Passenger,-,-,-,-,-,Oviedo/Aviles-Asturias Airport,OVD,LEAS,Spain,4,9,0,0,-,-,-
19460417-1,Wednesday,17-APR-1946,-,A1, Unknown (UNK),3 km (1.9 mls) SE of Wymeswold,United Kingdom,-,0, Damaged beyond repair,-,Douglas Dakota III (DC-3),-,-,1944,-,-, KG594, 13317,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19460418-0,Thursday,18-APR-1946,-,A1, Takeoff (TOF),Bovingdon RAF Station,United Kingdom,-,-, Damaged beyond repair,-,Douglas C-47A-DK (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, 42-92056, 11814,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19460421-0,Sunday,21-APR-1946,-,U1, Unknown (UNK),"Corumbá, MS",Brazil,-,-, Damaged beyond repair,-,Douglas C-47B-23-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, PP-CCA, 27177/15732,Cruzeiro do Sul,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19460421-1,Sunday,21-APR-1946,-,A1, Landing (LDG),Hong Kong-Kai Tak International Airport (HKG),Hong Kong,-,0, Damaged beyond repair,-,Short Sunderland GR.5,-,-,-,-,-, PP132,-,RAF,Military,-,-,-,-,-,Hong Kong-Kai Tak International Airport,HKG,VHHH,Hong Kong,-,-,0,0,-,-,-
19460422-0,Monday,22-APR-1946,-,A1, Unknown (UNK),La Libertad Airstrip,Nicaragua,21,18, Damaged beyond repair,-,Lockheed B14-S Super Electra,-,-,1937,-,-, AN-ACC, 1401,TACA de Nicaragua,Domestic Scheduled Passenger,-,-,-,-,-,Managua Airport,MGA,MNMG,Nicaragua,3,18,1,17,-,-,-
19460423-0,Tuesday,23-APR-1946,-,A1, Maneuvering (MNV),Effingham,United Kingdom,4,0, Damaged beyond repair,-,Vickers 491 Viking 1A,-,-,1945,-,-, G-AGOK, 1/101,Vickers-Armstrongs,Test,-,-,-,-,-,-,-,-,-,4,0,0,0,-,-,-
19460424-0,Wednesday,24-APR-1946,01:57,A1, Approach (APR),"3 km (1.9 mls) NW of Hollywood, CA",United States of America,3,3, Damaged beyond repair,-,Douglas DC-3A-367,2,Pratt & Whitney R-1830,1941,-,13354.0, NC33621, 3286,Western Air Lines,Test,-,Hollywood-Lockheed Air Terminal,BUR,KBUR,United States of America,Hollywood-Lockheed Air Terminal,BUR,KBUR,United States of America,3,0,3,0,-,-,Final
19460424-1,Wednesday,24-APR-1946,-,A1, Unknown (UNK),Tarawa Atoll,Kiribati,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, 41-18530, 4622,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19460426-0,Friday,26-APR-1946,-,A1, Approach (APR),Bassingbourn RAF Station,United Kingdom,-,0, Damaged beyond repair,-,Douglas Dakota IV (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, KN571, 33191/16443,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19460426-1,Friday,26-APR-1946,-,A1, Unknown (UNK),San José-La Sabana Airport,Costa Rica,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, 41-7770, 4257,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19460428-0,Sunday,28-APR-1946,-,A1, En route (ENR),"near Barcelos, AM",Brazil,-,0, Damaged beyond repair,-,Douglas C-47B-28-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, PP-CCD, 32559/15811,Cruzeiro do Sul,Domestic Scheduled Passenger,-,Manaus-Eduardo Gomes International Airport,MAO,SBEG,Brazil,Boa Vista Airport,BVB,SBBV,Brazil,-,21,0,0,-,-,-
19460428-1,Sunday,28-APR-1946,-,A1, Landing (LDG),Valley RAF Station,United Kingdom,-,0, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,-,-,-, MW256,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19460430-0,Tuesday,30-APR-1946,-,A1, Unknown (UNK),Pindi-Khut,India,12,12, Damaged beyond repair,-,Douglas Dakota III (DC-3),-,-,1943,-,-, FZ559, 12094,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19460499-1,-,xx-APR-1946,-,A1, En route (ENR),near Kazan,Russia,-,0, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,1941,-,-, CCCP-L27, 7341,Aeroflot / Moscow,Domestic Scheduled Passenger,-,Kazan Airport,KZN,UWKD,Russia,-,-,-,-,-,-,0,0,-,-,-
19460502-0,Thursday,02-MAY-1946,-,A1, Landing (LDG),"Sydney, NSW",Australia,-,0, Damaged beyond repair,-,Avro 691 Lancastrian C.1,4,Rolls-Royce Merlin,-,-,-, G-AGMC, 1183,BOAC,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19460504-0,Saturday,04-MAY-1946,-,A1, Landing (LDG),Alwar,India,-,0, Damaged beyond repair,-,Douglas Dakota IV (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, KP271, 33573/16825,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19460506-0,Monday,06-MAY-1946,-,A1, Unknown (UNK),"5,6 km (3.5 mls) NNE of Heidelberg",Germany,-,0, Damaged beyond repair,-,Douglas C-47A-90-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 43-15676, 20142,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19460506-1,Monday,06-MAY-1946,-,A1, Takeoff (TOF),"Corpus Christi NAS, TX (NGP)",United States of America,-,-, Damaged beyond repair,-,Boeing-Canada PB2B-1 Catalina,-,-,-,-,-, 44223,-,US Navy,Military,-,Corpus Christi NAS,NGP,KNGP,United States of America,-,-,-,-,-,-,-,-,-,-,-
19460506-2,Monday,06-MAY-1946,-,A2, Unknown (UNK),near Heidelberg,Germany,-,-, Unknown, Repaired,Douglas C-47A-25-DK (DC-3),-,-,1944,-,-, 42-93717, 13660,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19460507-0,Tuesday,07-MAY-1946,-,A1, Landing (LDG),Simra Airport (SIF),Nepal,-,0, Damaged beyond repair,-,Douglas Dakota III (DC-3),-,-,1944,-,-, KG521, 12925,RAF,Military,-,-,-,-,-,Simra Airport,SIF,VNSI,Nepal,-,-,0,0,-,-,-
19460507-1,Tuesday,07-MAY-1946,-,A1, Landing (LDG),Desborough RAF Station,United Kingdom,-,0, Damaged beyond repair,-,Douglas Dakota III (DC-3),-,-,1944,-,-, KG741, 25285/13840,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19460507-2,Tuesday,07-MAY-1946,-,A1, Takeoff (TOF),Manila-Nichols Air Base (MNL),Philippines,-,-, Damaged beyond repair,-,Douglas C-47B-35-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, 44-77157, 33489/16471,USAAF,Military,-,Manila-Nichols Air Base,MNL,RPLL,Philippines,-,-,-,-,-,-,-,-,-,-,-
19460515-0,Wednesday,15-MAY-1946,-,A1, Landing (LDG),Pastaza-Shell Mera Airport (PTZ),Ecuador,-,0, Damaged beyond repair,-,Budd RB-1 Conestoga,-,-,-,-,-, HC-SBE, 005,Shell Ecuador,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19460516-0,Thursday,16-MAY-1946,01:04,A1, Approach (APR),"10 km (6.3 mls) S of Richmond-Byrd Field, VA (RIC)",United States of America,27,27, Damaged beyond repair,-,Douglas C-47A-80-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,1180.0, NC53218, 19626,Viking Air Transport,Domestic Non Scheduled Passenger,-,Richmond International Airport (Byrd Field),RIC,KRIC,United States of America,Atlanta Municipal Airport,ATL,KATL,United States of America,2,25,2,25,-,-,Final
19460517-0,Friday,17-MAY-1946,-,A1, Landing (LDG),Karachi-Mauripur RAF Station,Pakistan,-,0, Damaged beyond repair,-,Avro 691 Lancastrian C.1,4,Rolls-Royce Merlin,-,-,-, G-AGMH, 1188,BOAC,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19460517-1,Friday,17-MAY-1946,-,A1, En route (ENR),within India,India,11,11, Missing, Presumed damaged beyond repair,Douglas C-47B-1-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, 43-48308, 25569/14124,USAAF,Military,-,Yangon-Mingaladon Airport,RGN,VYYY,Myanmar,-,-,-,-,3,8,3,8,-,-,-
19460522-0,Wednesday,22-MAY-1946,12:55,A1, Initial climb (ICL),Oslo-Fornebu Airport (FBU),Norway,13,12, Damaged beyond repair,-,Junkers Ju-52/3mg4e,-,-,-,-,-, LN-LAB, 6048,DNL,International Scheduled Passenger,-,Oslo-Fornebu Airport,FBU,ENFB,Norway,Stockholm-Bromma Airport,BMA,ESSB,Sweden,-,-,-,-,-,-,-
19460523-0,Thursday,23-MAY-1946,-,A1, Landing (LDG),Karachi-Mauripur RAF Station,Pakistan,-,0, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,-,-,-, MW191,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19460526-0,Sunday,26-MAY-1946,-,A1, Unknown (UNK),"near Flagler Beach, FL",United States of America,8,4, Damaged beyond repair,-,Douglas R4D-5 (DC-3),-,-,1944,-,-, 17144, 12334,US Navy,Military,-,Jacksonville NAS,NIP,KNIP,United States of America,-,-,-,-,-,-,-,-,-,-,-
19460528-0,Tuesday,28-MAY-1946,-,A1, Landing (LDG),Kawdut,Myanmar,-,0, Damaged beyond repair,-,Douglas Dakota IV (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, KK188, 26886/15441,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19460528-1,Tuesday,28-MAY-1946,-,A1, Landing (LDG),Stradishall RAF Station,United Kingdom,-,0, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,-,-,-, MW250,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19460529-0,Wednesday,29-MAY-1946,-,A1, Approach (APR),"Chicago Municipal Airport, IL (MDW)",United States of America,4,0, Damaged beyond repair,-,Douglas C-54A-15-DC (DC-4),-,-,1944,-,-, NC30065, 10388,United Airlines,Training,-,Chicago Municipal Airport,MDW,KMDW,United States of America,Chicago Municipal Airport,MDW,KMDW,United States of America,4,0,0,0,-,-,-
19460529-1,Wednesday,29-MAY-1946,-,A1, Landing (LDG),Jakarta-Kemayoran Airport (JKT),Indonesia,-,0, Damaged beyond repair,-,Douglas Dakota IV (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, KN501, 33027/16279,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19460601-0,Saturday,01-JUN-1946,-,A1, En route (ENR),off Amalfi,Italy,38,30, Damaged beyond repair,-,Douglas C-54E-5-DO (DC-4),-,-,1945,-,-, 44-9078, 27304,USAAF,Military,-,-,-,-,-,Roma-Ciampino Airport,CIA,LIRA,Italy,-,-,-,-,-,-,-
19460602-0,Sunday,02-JUN-1946,-,A1, Unknown (UNK),unknown,Unknown country,-,-, Damaged beyond repair,-,Douglas Dakota IV (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, KJ968, 26261/14816,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19460603-0,Monday,03-JUN-1946,-,A1, Landing (LDG),"Escambia Bay, FL",United States of America,-,2, Damaged beyond repair,-,Consolidated PBY-5 Catalina,-,-,-,-,-, 08307,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19460604-0,Tuesday,04-JUN-1946,-,A1, Unknown (UNK),"2,4 km (1.5 mls) ESE of Aguadilla-Ramey AFB (BQN)",Puerto Rico,4,3, Damaged beyond repair,-,Douglas C-47B-40-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, 44-77251, 33583/16835,USAAF,Military,-,Aguadilla-Ramey AFB,BQN,TJBQ,Puerto Rico,Aguadilla-Ramey AFB,BQN,TJBQ,Puerto Rico,4,0,3,0,-,-,-
19460604-1,Tuesday,04-JUN-1946,-,A1, Unknown (UNK),"off Champagny Island, WA",Australia,-,-, Damaged beyond repair,-,Consolidated PBY-5A Catalina,-,-,-,-,-, A24-113, 1987,RAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19460606-0,Thursday,06-JUN-1946,-,O1, Standing (STD),Delhi-Palam Airport (DEL),India,0,0, Damaged beyond repair,-,Douglas Dakota III (DC-3),-,-,1943,-,-, FL509, 10027,RAF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19460606-1,Thursday,06-JUN-1946,-,O1, Standing (STD),Delhi-Palam Airport (DEL),India,0,0, Damaged beyond repair,-,Douglas Dakota IV (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, KN537, 33137/16389,RAF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19460606-2,Thursday,06-JUN-1946,-,O1, Standing (STD),Delhi-Palam Airport (DEL),India,0,0, Damaged beyond repair,-,Douglas Dakota IV (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, KP261, 33563/16815,RAF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19460607-0,Friday,07-JUN-1946,-,A1, Unknown (UNK),32 km (20 mls) N of Agadir,Morocco,-,-, Damaged beyond repair,-,Douglas C-47B-11-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, 43-49018, 26279/14834,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19460608-0,Saturday,08-JUN-1946,-,A1, En route (ENR),"1,6 km (1 mls) NE of Oni",Nigeria,22,22, Damaged beyond repair,-,Douglas Dakota III (DC-3),-,-,1944,-,-, KG747, 25291/13846,RAF,Military,-,Kano International Airport,KAN,DNKN,Nigeria,Lagos/Ikeja International Airport,LOS,DNMM,Nigeria,-,-,-,-,-,-,-
19460609-0,Sunday,09-JUN-1946,-,A1, En route (ENR),Taboga Island,Panama,23,23, Destroyed, Written off (damaged beyond repair),Douglas C-54D-15-DC (DC-4),-,-,1945,-,-, 43-17231, 22181,USAAF,Military,-,West Palm Beach-Morrison Field,PBI,KPBI,United States of America,-,-,-,-,6,17,6,17,-,-,Final
19460611-0,Tuesday,11-JUN-1946,-,A1, Unknown (UNK),Asmara International Airport (ASM),Eritrea,-,-, Damaged beyond repair,-,Lockheed 18-56 Lodestar,-,-,1941,-,-, F-BAML, 18-2092,Ministère de l'Air,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19460612-0,Wednesday,12-JUN-1946,11:30,A1, Takeoff (TOF),near Madrid-Barajas Airport (MAD),Spain,26,0, Damaged beyond repair,-,Douglas C-53-DO (DC-3),-,-,1941,-,-, EC-CAZ, 4832,Iberia,Domestic Scheduled Passenger,-,Madrid-Barajas Airport,MAD,LEMD,Spain,Barcelona-El Prat Airport,BCN,LEBL,Spain,-,-,0,0,-,-,-
19460612-2,Wednesday,12-JUN-1946,-,A1, Unknown (UNK),N of Samar Field,Philippines,-,-, Damaged beyond repair,-,Douglas C-47B-1-DK (DC-3),-,-,1944,-,-, 43-48561, 25822/14377,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19460613-0,Thursday,13-JUN-1946,-,A1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Curtiss C-46A-20-CU Commando,2,Pratt & Whitney R-2800-51,1943,-,-, 41-24684, 26605,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
