identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19650615-0,Tuesday,15-JUN-1965,-,A1, Unknown (UNK),at an unknown location,France,-,0, Damaged beyond repair,-,Nord 2501 Noratlas,2,Bristol Hercules 739,-,-,-, 152, 152,French AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19650618-0,Friday,18-JUN-1965,-,A1, Unknown (UNK),200 km (125 mls) off  North Vietnamese coast,Pacific Ocean,-,0, Damaged beyond repair,-,Grumman HU-16B Albatross,-,-,-,-,-, 51-5287, G-168,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,Preliminary
19650620-0,Sunday,20-JUN-1965,-,A2, En route (ENR),over Bristol Channel,United Kingdom,9,0, Substantial, Repaired,Vickers VC-10-1101,-,-,1964,-,-, G-ARVK, 813,BOAC,Test,-,London-Heathrow Airport,LHR,EGLL,United Kingdom,London-Heathrow Airport,LHR,EGLL,United Kingdom,3,6,0,0,-,-,-
19650623-0,Wednesday,23-JUN-1965,-,A1, Maneuvering (MNV),"Catalina Harbour, NL",Canada,2,1, Damaged beyond repair,-,Consolidated Canso A,-,-,1944,-,-, CF-OFJ, CV-315,Newfoundland & Labrador Forestry Svc,Fire fighting,-,-,-,-,-,-,-,-,-,2,0,1,0,-,-,Preliminary
19650625-0,Friday,25-JUN-1965,01:46,A1, En route (ENR),"5,1 km (3.2 mls) N of Santa Ana-El Toro MCAS, CA (NZJ)",United States of America,84,84, Destroyed, Written off (damaged beyond repair),Boeing C-135A Stratolifter,4,Pratt & Whitney J57-P/F-59W,1961,-,-, 60-0373, 18148/C05,USAF,Military,-,Santa Ana-El Toro MCAS,NZJ,KNZJ,United States of America,-,-,-,-,12,72,12,72,-,-,-
19650627-0,Sunday,27-JUN-1965,-,C1, Approach (APR),near Saigon,Vietnam,16,16, Damaged beyond repair,-,Fairchild C-123B Provider,-,-,-,-,-, 54-0641, 20090,USAF,Military,-,Nha Trang Airport,NHA,VVNT,Vietnam,Saigon-Tan Son Nhat International Airport,SGN,VVTS,Vietnam,2,14,2,14,-,-,-
19650628-0,Monday,28-JUN-1965,14:13,A2, En route (ENR),"near San Francisco, CA",United States of America,153,0, Substantial, Repaired,Boeing 707-321B,-,-,1962,-,12789.0, N761PA, 18336/270,Pan Am,Domestic Scheduled Passenger,PA843,San Francisco International Airport,SFO,KSFO,United States of America,Honolulu International Airport,HNL,PHNL,United States of America,10,143,0,0,-,-,Final
19650699-0,-,xx-JUN-1965,-,U1, Unknown (UNK),Cairo,Egypt,-,-, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, SU-AJW,-,UAA,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19650701-0,Thursday,01-JUL-1965,05:29,A1, Landing (LDG),"Kansas City Downtown Municipal Airport, MO (MKC)",United States of America,66,0, Damaged beyond repair,-,Boeing 707-124,4,Pratt & Whitney JT3C-6,1959,-,25263.0, N70773, 17609/25,Continental Air Lines,Domestic Scheduled Passenger,  12,Los Angeles International Airport,LAX,KLAX,United States of America,Kansas City Downtown Municipal Airport,MKC,KMKC,United States of America,6,60,0,0,-,-,Final
19650701-1,Thursday,01-JUL-1965,-,C1, Standing (STD),Da Nang Airport (DAD),Vietnam,0,0, Damaged beyond repair,-,Lockheed C-130A Hercules,-,-,1957,-,-, 55-0042, 3069,USAF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19650701-2,Thursday,01-JUL-1965,-,C1, Standing (STD),Da Nang Airport (DAD),Vietnam,0,0, Damaged beyond repair,-,Lockheed C-130A Hercules,-,-,1957,-,-, 55-0039, 3066,USAF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19650703-0,Saturday,03-JUL-1965,-,A1, En route (ENR),Gulf of Tonkin,Pacific Ocean,-,-, Damaged beyond repair,-,Grumman HU-16B Albatross,-,-,-,-,-, 51-058, G-136,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Preliminary
19650704-0,Sunday,04-JUL-1965,-,A1, Approach (APR),near Piacenza,Italy,2,0, Destroyed, Written off (damaged beyond repair),Armstrong Whitworth AW-650 Argosy 222,4,Rolls-Royce Dart 532-1,1964,-,-, G-ASXL, 6800,BEA,Cargo,-,London Airport,LHR,EGLL,United Kingdom,Milano-Linate Airport,LIN,LIML,Italy,2,0,0,0,-,-,Final
19650706-0,Tuesday,06-JUL-1965,-,A1, Landing (LDG),Nouakchott Airport (NKC),Mauritania,-,0, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, 6V-AAA, 4351,Air Mauritanie,Unknown,-,-,-,-,-,Nouakchott Airport,NKC,GQNN,Mauritania,-,-,0,0,-,-,-
19650706-1,Tuesday,06-JUL-1965,16:00,A1, Initial climb (ICL),Little Baldon,United Kingdom,41,41, Damaged beyond repair,-,Handley Page Hastings C.1A,-,-,-,-,-, TG577, HP67/68,RAF,Military,-,Abingdon RAF Station,ABB,EGUD,United Kingdom,Benson RAF Station,BEX,EGUB,United Kingdom,6,35,6,35,-,-,-
19650707-0,Wednesday,07-JUL-1965,01:30,A1, Initial climb (ICL),Cairo,Egypt,31,30, Destroyed, Written off (damaged beyond repair),Antonov An-12,-,-,-,-,-, registration unknown,-,Soviet AF,Military,-,-,-,-,-,Sana'a International Airport,SAH,ODSN,Yemen,9,22,8,22,-,-,-
19650708-0,Thursday,08-JUL-1965,15:41,C1, En route (ENR),"32 km (20 mls) W of 100 Mile House, BC",Canada,52,52, Damaged beyond repair,-,Douglas DC-6B,4,Pratt & Whitney R-2800,1953,-,29998.0, CF-CUQ, 43844/334,Canadian Pacific,Domestic Scheduled Passenger,  21,Vancouver International Airport,YVR,CYVR,Canada,Prince George Airport,YXS,CYXS,Canada,6,46,6,46,-,-,Final
19650709-0,Friday,09-JUL-1965,-,A1, Landing (LDG),Tijuana Airport (TIJ),Mexico,82,0, Damaged beyond repair,-,Bristol 175 Britannia 302,-,-,1957,-,-, XA-MEC, 12918,Aeronaves de México,Domestic Scheduled Passenger,-,Mexico City-Benito Juárez International Airport,MEX,MMMX,Mexico,Tijuana-Rodriguez Airport,TIJ,MMTJ,Mexico,9,73,0,0,-,-,-
19650711-0,Sunday,11-JUL-1965,22:22,A1, En route (ENR),"160 km (100 mls) off  Nantucket, MA, USA",Atlantic Ocean,19,16, Damaged beyond repair,-,Lockheed EC-121H Super Constellation,-,-,1956,-,-, 55-0136, 4409,USAF,Military,-,Falmouth-Otis AFB,FMH,KFMH,United States of America,Falmouth-Otis AFB,FMH,KFMH,United States of America,-,-,-,-,-,-,-
19650711-1,Sunday,11-JUL-1965,16:33,A1, Landing (LDG),Ashford-Lympne Airport (LYM),United Kingdom,52,0, Damaged beyond repair,-,Avro 748-101 Srs. 1,-,-,1961,-,3432.0, G-ARMV, 1536,Skyways Coach Air,International Scheduled Passenger,-,Beauvais-Tillé Airport,BVA,LFOB,France,Lympne Airport,LYM,EGMK,United Kingdom,4,48,0,0,-,-,Final
19650713-0,Tuesday,13-JUL-1965,-,A1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Douglas VC-47D (DC-3),-,-,1944,-,-, 43-49026, 26287/14842,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19650717-0,Saturday,17-JUL-1965,12:10,A1, Unknown (UNK),off Choushi,Japan,-,11, Damaged beyond repair,-,Lockheed P2V-7 Neptune,-,-,-,-,-, 4614, 726-7149,Japanese Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19650720-0,Tuesday,20-JUL-1965,-,A1, Approach (APR),"0,5 km (0.3 mls) from  Liverpool International Airport (LPL)",United Kingdom,2,2, Damaged beyond repair,-,Vickers 701 Viscount,4,Rolls-Royce Dart 506,1953,-,20694.0, G-AMOL,  25,Cambrian Airways,Cargo,-,Isle Of Man-Ronaldsway Airport,IOM,EGNS,United Kingdom,Liverpool International Airport,LPL,EGGP,United Kingdom,2,0,2,0,-,2,Final
19650721-0,Wednesday,21-JUL-1965,-,A1, En route (ENR),near Gorny,Russia,12,1, Damaged beyond repair,-,Antonov An-2,-,-,-,-,7863.0, CCCP-01201, 16847313,Aeroflot / Far East,Domestic Scheduled Passenger,-,-,-,-,-,Komsomol'sk-na-Amure Airport,KXK,UHKK,Russia,2,10,1,0,-,-,-
19650723-0,Friday,23-JUL-1965,20:52,A1, Initial climb (ICL),"8 km (5 mls) ENE of Montoursville, PA",United States of America,40,0, Damaged beyond repair,-,Convair CV-440,-,-,1953,-,26266.0, N8415H, 125,Allegheny Airlines,Domestic Scheduled Passenger, 604,Williamsport-Lycoming County Airport,IPT,KIPT,United States of America,Wilkes-Barre/Scranton International Airport,AVP,KAVP,United States of America,4,36,0,0,-,-,-
19650725-0,Sunday,25-JUL-1965,-,A1, En route (ENR),within Philippines,Philippines,36,36, Missing, Presumed damaged beyond repair,Douglas C-47A (DC-3),-,-,-,-,-, registration unknown,-,Philippine AF,Military,-,Manila Airport,MNL,RPLL,Philippines,-,-,-,-,7,29,7,29,-,-,-
19650727-0,Tuesday,27-JUL-1965,-,A1, Landing (LDG),Bermuda-Kindley Field NAS (NWU),Bermuda,4,4, Damaged beyond repair,-,Lockheed P-3A Orion,-,-,1964,-,-, 151380, 185-5093,US Navy,Military,-,-,-,-,-,-,-,-,-,4,0,4,0,-,-,-
19650729-0,Thursday,29-JUL-1965,20:00,A1, En route (ENR),"off Lerma, Campeche",Mexico,3,0, Damaged beyond repair,-,Fairchild C-82A Packet,-,-,1947,-,-, N4834V, 10103,private,Unknown,-,-,-,-,-,-,-,-,-,3,0,0,0,-,-,Final
19650802-0,Monday,02-AUG-1965,-,A1, Takeoff (TOF),Manston Airport (MSE),United Kingdom,3,0, Damaged beyond repair,-,Vickers 610 Viking 1B,-,-,1947,-,-, G-AHPL, 149,Invicta Int. Airways,Training,-,Manston Airport,MSE,EGMH,United Kingdom,Manston Airport,MSE,EGMH,United Kingdom,3,0,0,0,-,-,-
19650804-2,Wednesday,04-AUG-1965,23:34,A1, Initial climb (ICL),4 km (2.5 mls) NE of Panama City-Tocumen International Airport (PTY),Panama,7,7, Damaged beyond repair,-,Douglas C-54D-10-DC (DC-4),-,-,1945,-,-, OB-R-769, 10826,Rutas Internacionales,Cargo,-,Panama City-Tocumen International Airport,PTY,MPTO,Panama,Miami International Airport,MIA,KMIA,United States of America,3,4,3,4,-,-,Final
19650812-0,Thursday,12-AUG-1965,07:00,A1, En route (ENR),"near Barra do Bugres, MT",Brazil,13,13, Destroyed, Written off (damaged beyond repair),Curtiss C-46A-50-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,27761.0, PP-BTH, 30571,Paraense Transportes Aéreos,Domestic Scheduled Passenger,-,Cuiabá-Marechal Rondon International Airport,CGB,SBCY,Brazil,Porto Velho Airport,PVH,SBPV,Brazil,4,9,4,9,-,-,Final
19650816-0,Monday,16-AUG-1965,21:20,A1, En route (ENR),"Lake Michigan, MI",United States of America,30,30, Damaged beyond repair,-,Boeing 727-22,3,Pratt & Whitney JT8D-7,1965,-,611.0, N7036U, 18328/146,United Airlines,Domestic Scheduled Passenger,UA389,New York-La Guardia Airport,LGA,KLGA,United States of America,Chicago-O'Hare International Airport,ORD,KORD,United States of America,6,24,6,24,-,-,Final
19650816-1,Monday,16-AUG-1965,-,A1, Unknown (UNK),"El Pucu, FO",Argentina,-,1, Damaged beyond repair,-,Morane Saulnier (FMA) MS.760 Paris I,-,-,1962,-,-, E-228, A-16,Argentine AF,Military,-,-,-,-,-,-,-,-,-,-,-,1,0,-,-,-
19650818-0,Wednesday,18-AUG-1965,-,A1, Unknown (UNK),at an unknown location,Pakistan,-,-, Damaged beyond repair,-,Lockheed C-130B Hercules,4,Allison T56-A-7,1962,-,-, 12648, 3691,Pakistan AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19650819-0,Thursday,19-AUG-1965,-,A1, Unknown (UNK),near Poonch,India,-,-, Damaged beyond repair,-,de Havilland Canada DHC-3 Otter,-,-,-,-,-, 	BM-1002, 57,Indian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19650820-0,Friday,20-AUG-1965,10:27,A1, Unknown (UNK),"Rio de Janeiro-Santos Dumont Airport, RJ (SDU)",Brazil,33,0, Damaged beyond repair,-,Convair CV-240-0,-,-,1949,-,-, PP-CFD, 142,Cruzeiro do Sul,Domestic Scheduled Passenger,152,Rio de Janeiro-Santos Dumont Airport,SDU,SBRJ,Brazil,Recife International Airport,REC,SBRF,Brazil,5,28,0,0,-,-,-
19650820-1,Friday,20-AUG-1965,-,A1, Landing (LDG),Atsugi NAS (NJA),Japan,23,0, Damaged beyond repair,-,Lockheed EC-121M Super Constellation,-,-,1954,-,5600.0, 135747, 4314,US Navy,Military,-,-,-,-,-,Atsugi NAS,NJA,RJTA,Japan,-,-,0,0,-,-,-
19650820-2,Friday,20-AUG-1965,13:08,A1, En route (ENR),Jeuk,Belgium,4,4, Damaged beyond repair,-,Vickers 804 Viscount,-,-,1957,-,-, SP-LVA, 249,LOT,Ferry/positioning,-,Lille-Lesquin Airport,LIL,LFQQ,France,Wroclaw-Strachowice Airport,WRO,EPWR,Poland,4,0,4,0,-,-,Final
19650824-0,Tuesday,24-AUG-1965,-,A1, Takeoff (TOF),Hong Kong-Kai Tak International Airport (HKG),Hong Kong,71,59, Damaged beyond repair,-,Lockheed KC-130F Hercules,-,-,1962,-,-, 149802, 3693,USMC,Military,-,Hong Kong-Kai Tak International Airport,HKG,VHHH,Hong Kong,Da Nang Airport,DAD,VVDN,Vietnam,6,65,-,-,-,-,-
19650825-0,Wednesday,25-AUG-1965,-,A1, En route (ENR),7 km (4.4 mls) from  ilale,Lithuania,1,1, Damaged beyond repair,-,Antonov An-2R,-,-,-,11905.0,3082.0, CCCP-05856, 1G16-17,Aeroflot / Lithuania,Illegal Flight,-,-,-,-,-,-,-,-,-,1,0,1,0,-,-,-
19650828-0,Saturday,28-AUG-1965,-,A1, Landing (LDG),"Carauari Airport, AM (CAF)",Brazil,-,0, Damaged beyond repair,-,Douglas DC-3A-367,2,Pratt & Whitney R-1830,1941,-,-, PP-AJE, 3288,T.A. Catarinense,Domestic Scheduled Passenger,-,Tefé Airport,TFF,SBTF,Brazil,Carauari Airport,CAF,SWCA,Brazil,-,-,0,0,-,-,-
19650828-1,Saturday,28-AUG-1965,-,A1, En route (ENR),near Cali,Colombia,14,14, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, registration unknown,-,USAF,Military,-,Balboa-Howard AFB,BLB,MPHO,Panama,Cali Airport,CLO,SKCL,Colombia,2,12,2,12,-,-,-
19650829-1,Sunday,29-AUG-1965,16:00,A2, Unknown (UNK),near Cali Airport (CLO),Colombia,33,0, Substantial,-,Douglas C-47 (DC-3),-,-,-,-,-, FAC-655,-,Colombian AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19650831-0,Tuesday,31-AUG-1965,-,H2, Unknown (UNK),at an unknown location,United States of America,-,0, Unknown,-,Douglas DC-3,-,-,-,-,-, registration unknown,-,Hawaiian Airlines,Unknown, 358,Honolulu International Airport,HNL,PHNL,United States of America,Kauai Island/Lihue Airport,LIH,PHLI,United States of America,-,-,0,0,-,-,-
19650904-0,Saturday,04-SEP-1965,-,O1, Standing (STD),"Hikuera, Papeete, Tahiti",French Polynesia,0,0, Damaged beyond repair,-,Consolidated PBY-5A Catalina,-,-,-,-,-, 34039, 1593,French Navy,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19650905-0,Sunday,05-SEP-1965,-,A1, En route (ENR),20 km (12.5 mls) S of Loukhi,Russia,2,1, Damaged beyond repair,-,Antonov An-2V,-,-,1958,-,5657.0, CCCP-98320, 110347313,Aeroflot / Northern,Ferry/positioning,-,-,-,-,-,-,-,-,-,2,0,1,0,-,-,-
19650906-0,Monday,06-SEP-1965,-,C1, Standing (STD),Pathankot,India,-,0, Damaged beyond repair,-,Fairchild C-119G Flying Boxcar,2,Wright R-3350,-,-,-, registration unknown,-,Indian AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19650906-1,Monday,06-SEP-1965,-,A1, Taxi (TXI),Bien Hoa Air Base,Vietnam,-,-, Damaged beyond repair,-,Douglas HC-47A,-,-,1944,-,-, 42-92916, 12770,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19650907-0,Tuesday,07-SEP-1965,-,C1, Standing (STD),Srinagar Airport (SXR),India,0,0, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, registration unknown,-,Indian Airlines,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19650907-1,Tuesday,07-SEP-1965,-,C1, Standing (STD),Srinagar Airport (SXR),India,-,-, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, registration unknown,-,Indian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19650907-3,Tuesday,07-SEP-1965,16:24,A1, Initial climb (ICL),"near Hayward Municipal Airport, CA (HWD)",United States of America,3,2, Destroyed, Written off (damaged beyond repair),Lockheed PV-2 Harpoon,-,-,-,-,-, N7671C, 15-1120,Micronesian Airlines,Ferry/positioning,-,Hayward Municipal Airport,HWD,KHWD,United States of America,-,-,-,-,1,2,1,1,-,-,Final
19650908-0,Wednesday,08-SEP-1965,-,C1, Standing (STD),Srinagar Airport (SXR),India,0,0, Damaged beyond repair,-,de Havilland Canada CC-108 Caribou (DHC-4),-,-,1963,-,-, 5324, 113,RCAF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19650910-0,Friday,10-SEP-1965,12:08,A2, Unknown (UNK),"5 km (3.1 mls) E of Louisville-Bowman Field, KY (LOU)",United States of America,2,0, Substantial, Repaired,Douglas C-47A-25-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,12401.0, N272R, 13678,Central American Airways,Cargo,-,Louisville-Bowman Field,LOU,KLOU,United States of America,-,-,-,-,2,0,0,0,1,-,Final
19650910-1,Friday,10-SEP-1965,-,C1, Standing (STD),Baghdogra,India,-,0, Damaged beyond repair,-,Fairchild C-119G Flying Boxcar,2,Wright R-3350,-,-,-, registration unknown,-,Indian AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19650911-1,Saturday,11-SEP-1965,16:25,A1, En route (ENR),Mt Kantakan,Philippines,10,10, Damaged beyond repair,-,Douglas DC-3A-197,2,Pratt & Whitney R-1830,1937,-,74853.0, PI-C942, 1926,Filipinas Orient Airways,Domestic Scheduled Passenger,  60,Cebu Airport,CEB,RPVM,Philippines,Bacolod Airport,BCD,RPVB,Philippines,3,7,3,7,-,-,Final
19650911-2,Saturday,11-SEP-1965,15:10,A1, Approach (APR),32 km (20 mls) NNW of Ulan-Ude Airport (UUD),Russia,8,8, Damaged beyond repair,-,Antonov An-12,-,-,1962,-,4030.0, CCCP-11337, 2400503,Aeroflot / Polar,Cargo,-,Krasnoyarsk Airport,KJA,UNKL,Russia,Irkutsk Airport,IKT,UIII,Russia,6,2,6,2,-,-,-
19650913-0,Monday,13-SEP-1965,09:00,A1, En route (ENR),"Dover AFB, DE (DOV)",United States of America,3,0, Damaged beyond repair,-,Curtiss C-46D-5-CU Commando,-,-,1944,-,17520.0, N5132B, 32700,Zantop,Cargo,-,Dover AFB,DOV,KDOV,United States of America,-,-,-,-,3,0,0,0,-,-,Final
19650913-1,Monday,13-SEP-1965,12:40,A1, Takeoff (TOF),"Kansas City Downtown Municipal Airport, MO (MKC)",United States of America,4,0, Damaged beyond repair,-,Convair CV-880-22-1,-,-,1961,-,12324.0, N820TW, 22-00-26,TWA,Training,-,Kansas City Downtown Municipal Airport,MKC,KMKC,United States of America,-,-,-,-,4,0,0,0,-,-,-
19650914-0,Tuesday,14-SEP-1965,-,A1, Landing (LDG),Gore Airport (GOR),Ethiopia,17,17, Damaged beyond repair,-,Douglas C-47A-1-DK (DC-3),2,Pratt & Whitney R-1830-92,1943,-,24409.0, ET-ABI, 12000,Ethiopian Airlines,Domestic Scheduled Passenger,-,-,-,-,-,Gore Airport,GOR,HAGR,Ethiopia,-,-,-,-,-,-,-
19650914-1,Tuesday,14-SEP-1965,-,C1, Standing (STD),Barrackpore Air Force Station,India,-,0, Damaged beyond repair,-,Fairchild C-119G Flying Boxcar,2,Wright R-3350,-,-,-, registration unknown,-,Indian AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19650914-2,Tuesday,14-SEP-1965,-,C1, Standing (STD),Pathankot,India,-,-, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, registration unknown,-,Indian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19650914-3,Tuesday,14-SEP-1965,-,C1, Standing (STD),Jamnagar-Govardhanpur Airport (JGA),India,-,-, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, registration unknown,-,Indian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19650914-4,Tuesday,14-SEP-1965,-,C1, Standing (STD),Jammu-Satwari Airport (IXJ),India,-,-, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, registration unknown,-,Indian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19650914-5,Tuesday,14-SEP-1965,-,C1, Standing (STD),Barrackpore Air Force Station,India,-,-, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, registration unknown,-,Indian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19650916-0,Thursday,16-SEP-1965,-,C1, Initial climb (ICL),11 km (6.9 mls) NE of Quang-Ngai,Vietnam,39,39, Damaged beyond repair,-,Douglas C-47A-90-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, XV-NIC, 20301,Air Vietnam,Domestic Scheduled Passenger,-,-,-,-,-,Saigon-Tan Son Nhat International Airport,SGN,VVTS,Vietnam,3,36,3,36,-,-,-
19650916-1,Thursday,16-SEP-1965,11:02,A1, En route (ENR),6 km (3.8 mls) NE of Pastaza Airport (PTZ),Ecuador,11,9, Damaged beyond repair,-,Douglas C-47B-45-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,10982.0, HC-AFQ, 34272/17009,TAO,Domestic Scheduled Passenger,-,Coca Airport,OCC,SECO,Ecuador,Pastaza Airport,PTZ,SESM,Ecuador,3,8,3,6,-,-,Final
19650916-2,Thursday,16-SEP-1965,-,C1, En route (ENR),"near Long Bawan, East Kalimantan",Indonesia,-,0, Damaged beyond repair,-,Lockheed C-130B Hercules,4,Allison T56-A-7,1961,-,-, T-1306, 3598,Indonesian AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19650917-0,Friday,17-SEP-1965,07:24,A1, En route (ENR),Chances Peak,Montserrat,30,30, Destroyed, Written off (damaged beyond repair),Boeing 707-121B,4,Pratt & Whitney JT3D-3B,1957,-,19127.0, N708PA, 17586/1,Pan Am,International Scheduled Passenger,PA292,Fort de France-Lamentin Airport,FDF,TFFF,Martinique,Antigua-Coolidge International Airport,ANU,TAPA,Antigua and Barbuda,9,21,9,21,-,-,Final
