identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19860999-0,-,xx-SEP-1986,-,A1, Unknown (UNK),off Port-de-Paix,Haiti,-,0, Damaged beyond repair,-,Britten-Norman BN-2A Trislander Mk.III-2,3,Lycoming O-540-E4C5,1975,-,-, VQ-TAJ, 1009,Turks & Caicos National Airline,Unknown,-,Kingston-Norman Manley International Airport,KIN,MKJP,Jamaica,Grand Turk Island Airport,GDT,MBJT,Turks and Caicos Islands,-,-,0,0,-,-,-
19860999-1,-,xx-SEP-1986,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,IRMA/Pilatus Britten-Norman BN-2A-21 Islander,-,-,1983,-,-, N455JH, 2163,Gorda Aero Service,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19860999-2,-,xx-SEP-1986,-,O1, Standing (STD),Moskva-Bykovo Airport (BKA),Russia,-,0, Damaged beyond repair,-,Yakovlev Yak-42,3,Lotarev D-36,1981,-,371.0, CCCP-42536, 22204251823,Aeroflot / Central Region,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19861002-0,Thursday,02-OCT-1986,-,A1, En route (ENR),Magoebaskloof,South Africa,4,4, Damaged beyond repair,-,Dassault Falcon 10,-,-,1975,-,3422.0, 3D-ART, 061,Rembrandt Tobacco,Executive,-,-,-,-,-,Tzaneen-Letaba Airport,LTA,FATZ,South Africa,2,2,2,2,-,-,-
19861003-0,Friday,03-OCT-1986,15:10,A1, Approach (APR),near Manado,Indonesia,13,13, Damaged beyond repair,-,Shorts SC.7 Skyvan 3-200,2,Garrett TPE331-2-201A,1973,-,-, PK-ESC, SH.1923,East Indonesia Air Taxi,Domestic Non Scheduled Passenger,-,Mangole Airport,MAL,WAPE,Indonesia,Manado-Sam Ratulangi Airport,MDC,WAMM,Indonesia,3,10,3,10,-,-,-
19861004-0,Saturday,04-OCT-1986,04:10,A1, Takeoff (TOF),"San Antonio-Kelly AFB, TX (SKF)",United States of America,3,3, Destroyed, Written off (damaged beyond repair),Lockheed L-100-30 Hercules,4,Allison 501-D22A,1971,20472.0,45622.0, N15ST, 4391,Southern Air Transport,Cargo,  15,San Antonio-Kelly AFB,SKF,KSKF,United States of America,Warner Robins-Robins AFB,WRB,KWRB,United States of America,3,0,3,0,-,-,Final
19861005-0,Sunday,05-OCT-1986,-,C1, Maneuvering (MNV),near San Carlos,Nicaragua,4,3, Damaged beyond repair,-,Fairchild C-123K Provider,-,-,-,-,-, HPF821, 20128,Corporate Air Services,Military,-,San Salvador/Ilopango International Airport,SAL,MSSS,El Salvador,-,-,-,-,4,0,3,0,-,-,-
19861009-0,Thursday,09-OCT-1986,-,A1, En route (ENR),near Tiksi,Russia,-,-, Damaged beyond repair,-,Antonov An-2R,-,-,1971,-,-, CCCP-02592, 1G122-03,Aeroflot / Yakutsk,Unknown,-,-,-,-,-,Tiksi Airport,IKS,UEST,Russia,-,-,-,-,-,-,-
19861009-1,Thursday,09-OCT-1986,-,A1, Initial climb (ICL),6 km (3.8 mls) off  Dakar-Yoff Airport (DKR),Senegal,4,3, Damaged beyond repair,-,Douglas DC-7C,-,-,1956,-,-, N5903, 45071/742,USAID,Agricultural,-,Dakar-Yoff Airport,DKR,GOOY,Senegal,-,-,-,-,3,1,3,0,-,-,-
19861013-0,Monday,13-OCT-1986,08:47,A2, Landing (LDG),Aalborg Airport (AAL),Denmark,94,0, Minor, Repaired,McDonnell Douglas DC-9-41,-,-,1974,-,-, SE-DBM, 47633/752,SAS,Domestic Scheduled Passenger,DX203,København-Kastrup Airport,CPH,EKCH,Denmark,Aalborg Airport,AAL,EKYT,Denmark,5,89,0,0,-,-,Final
19861014-0,Tuesday,14-OCT-1986,14:14,A1, Initial climb (ICL),"0,3 km (0.2 mls) off  Ust-Maya Airport",Russia,14,14, Damaged beyond repair,-,Let L-410M,2,Walter M-601A,1978,-,-, CCCP-67264, 780905,Aeroflot / Yakutsk,Domestic Scheduled Passenger,763,-,-,-,-,-,-,-,-,2,12,2,12,-,-,-
19861015-0,Wednesday,15-OCT-1986,-,O1, Standing (STD),Shiraz Airport (SYZ),Iran,-,-, Damaged beyond repair,-,Lockheed C-130 Hercules,-,-,-,-,-, registration unknown,-,Iran AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19861015-1,Wednesday,15-OCT-1986,-,A1, En route (ENR),19 km (11.9 mls) S of Cabildo,Chile,11,11, Damaged beyond repair,-,CASA C-212-M Aviocar 100,-,-,1978,-,-, 148, 141,Chilean Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19861015-2,Wednesday,15-OCT-1986,-,C1, Standing (STD),Shiraz Airport (SYZ),Iran,-,3, Damaged beyond repair,-,Boeing 737-286,2,Pratt & Whitney JT8D-15,1971,-,-, EP-IRG, 20499/284,Iran Air,Scheduled Passenger,-,-,-,-,-,Shiraz Airport,SYZ,OISS,Iran,-,-,0,3,-,-,-
19861015-3,Wednesday,15-OCT-1986,-,A1, Taxi (TXI),"Fairfield-Travis AFB, CA (SUU)",United States of America,-,0, Damaged beyond repair,-,Lockheed C-141B Starlifter,4,Pratt & Whitney TF33-P-7,-,-,28675.0, 65-0246, 300-6097,USAF,Military,-,-,-,-,-,Fairfield-Travis AFB,SUU,KSUU,United States of America,-,-,0,0,-,-,-
19861017-0,Friday,17-OCT-1986,-,A1, Takeoff (TOF),"Edinburgh RAAF Station, SA",Australia,-,0, Damaged beyond repair,-,Douglas C-47B-35-DK (DC-3),-,-,1945,-,-, A65-114, 33460/16712,RAAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19861018-0,Saturday,18-OCT-1986,-,H2, Unknown (UNK),Stoelmanseiland,Suriname,4,0, Unknown,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1979,-,-, PZ-TCD, 646,Surinam Airways,Unknown,-,Paramaribo-Zanderij International Airport,PBM,SMJP,Suriname,-,-,-,-,-,-,0,0,-,-,-
19861019-0,Sunday,19-OCT-1986,21:21,A1, Approach (APR),near Komatipoort,South Africa,44,34, Damaged beyond repair,-,Tupolev Tu-134A-3,2,Soloviev D-30-III,1980,-,1105.0, C9-CAA, 63457,Mozambique Government,Official state flight,-,Mbala Airport,MMQ,FLBA,Zambia,Maputo International Airport,MPM,FQMA,Mozambique,9,35,8,26,-,-,Final
19861019-1,Sunday,19-OCT-1986,10:48,A2, Landing (LDG),København-Kastrup Airport (CPH),Denmark,108,0, Substantial, Repaired,McDonnell Douglas DC-9-41,2,Pratt & Whitney JT8D-11,1973,27947.0,28501.0, OY-KGL, 47597/713,SAS,International Scheduled Passenger,SK551,København-Kastrup Airport,CPH,EKCH,Denmark,Amsterdam-Schiphol International Airport,AMS,EHAM,Netherlands,6,102,0,0,-,-,Final
19861020-1,Monday,20-OCT-1986,15:50,A1, Landing (LDG),Kuybyshev Airport (KUF),Russia,94,70, Destroyed, Written off (damaged beyond repair),Tupolev Tu-134A,-,-,1979,9689.0,16154.0, CCCP-65766, 62327,Aeroflot / North Kavkaz,Domestic Scheduled Passenger,6502,Sverdlovsk-Koltsovo Airport,SVX,USSS,Russia,Kuybyshev Airport,KUF,UWWW,Russia,7,87,4,66,-,-,-
19861021-0,Tuesday,21-OCT-1986,14:30,A2, Landing (LDG),"Nightmute Airport, AK (NME)",United States of America,2,0, Substantial, Repaired,Shorts SC.7 Skyvan 3-200,-,-,-,-,10107.0, N406TH, SH.1862,Arctic Circle Air Service,Cargo,-,Bethel Airport,BET,PABE,United States of America,Nightmute Airport,NME,PAGT,United States of America,1,1,0,0,-,-,Final
19861023-0,Thursday,23-OCT-1986,08:28,A2, Landing (LDG),Indore Airport (IDR),India,51,0, Substantial, Repaired,Hindustan Aeronautics Ltd. HAL-748-224 Srs. 2,-,-,1972,-,-, VT-EAT, 540,Indian Airlines,Domestic Scheduled Passenger,IC133,Bombay-Sahar International Airport,BOM,VABB,India,Indore Airport,IDR,VAID,India,4,47,0,0,-,-,Final
19861023-1,Thursday,23-OCT-1986,20:49,A1, Approach (APR),10 km (6.3 mls) S of Peshawar Airport (PEW),Pakistan,54,13, Damaged beyond repair,-,Fokker F-27 Friendship 600,2,Rolls-Royce Dart 532-7E,1967,45472.0,39732.0, AP-AUX, 10335,PIA,Domestic Scheduled Passenger,-,Lahore Airport,LHE,OPLA,Pakistan,Peshawar Airport,PEW,OPPS,Pakistan,5,49,4,9,-,-,-
19861024-0,Friday,24-OCT-1986,-,A1, En route (ENR),near Medina,Saudi Arabia,2,2, Damaged beyond repair,-,Learjet 25XR,-,-,-,-,-, N51DB, 25-246,private,Executive,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19861025-0,Saturday,25-OCT-1986,20:08,A1, Landing (LDG),"Charlotte-Douglas Airport, NC (CLT)",United States of America,119,0, Destroyed, Written off (damaged beyond repair),Boeing 737-222,2,Pratt & Whitney JT8D-7B,1968,59033.0,41714.0, N752N, 19073/90,Piedmont Airlines,Domestic Scheduled Passenger, 467,Newark International Airport,EWR,KEWR,United States of America,Charlotte-Douglas Airport,CLT,KCLT,United States of America,5,114,0,0,-,-,Final
19861026-0,Sunday,26-OCT-1986,20:00,C2, En route (ENR),over Tosa Bay,Japan,239,0, Substantial, Repaired,Airbus A300B4-601,2,General Electric CF6-80C2A1,1986,45.0,135.0, HS-TAE, 395,Thai Airways International,International Scheduled Passenger, 620,Manila International Airport,MNL,RPLL,Philippines,Osaka-Itami Airport,ITM,RJOO,Japan,16,223,0,0,-,-,Final
19861028-0,Tuesday,28-OCT-1986,09:15,A1, En route (ENR),"off Christiansted, St Croix",U.S. Virgin Islands,15,1, Damaged beyond repair,-,Grumman G-73 Mallard,2,Pratt & Whitney R-1340,1946,-,-, N604SS, J-4,Virgin Islands Seaplane Shuttle,Domestic Scheduled Passenger,-,-,-,-,-,-,-,-,-,2,13,0,1,-,-,Final
19861029-0,Wednesday,29-OCT-1986,13:10,A1, Initial climb (ICL),near San Juan-Isla Grande Airport (SIG),Puerto Rico,2,1, Destroyed, Written off (damaged beyond repair),de Havilland Canada DHC-3 Otter,1,Pratt & Whitney R-1340,1955,-,6290.0, N778L,  83,private,Private,-,San Juan-Isla Grande Airport,SIG,TJIG,Puerto Rico,San Juan-Isla Grande Airport,SIG,TJIG,Puerto Rico,1,1,1,0,-,-,Final
19861099-0,-,xx-OCT-1986,-,O1, Unknown (UNK),"Mojave Air & Space Port, CA (MHV)",United States of America,0,0, Damaged beyond repair,-,Convair CV-880-22M-3,-,-,1963,-,-, N5863, 22-00-48M,FAA,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
