identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
20020207-0,Thursday,07-FEB-2002,-,A1, En route (ENR),80 km (50 mls) from  Agadir,Morocco,8,8, Damaged beyond repair,-,Antonov An-12BP,4,Ivchenko AI-20M,1969,-,-, UR-LIP, 9346405,Volare,Cargo,-,Agadir-Al Massira International Airport,AGA,GMAA,Morocco,Algiers-Houari Boumediene Airport,ALG,DAAG,Algeria,8,0,8,0,-,-,Preliminary
20020207-1,Thursday,07-FEB-2002,18:25,A2, Landing (LDG),"Novato Airport, CA (NOT)",United States of America,1,0, Substantial, Repaired,Cessna 525A CitationJet CJ2,2,Williams International FJ44-2C,2001,-,70.0, N288G, 525A-0035,Airdine,Unknown,-,Sacramento International Airport,SMF,KSMF,United States of America,Novato Airport,NOT,KDVO,United States of America,1,0,0,0,-,-,Final
20020208-0,Friday,08-FEB-2002,-,A1, Unknown (UNK),"Fort Bliss, TX",United States of America,-,-, Damaged beyond repair,-,Let L-410UVP-E3,2,Walter M-601E,1989,-,-, 00-0292, 892307,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20020210-0,Sunday,10-FEB-2002,23:02,A1, Landing (LDG),"Cleveland-Cuyahoga County Airport, OH (CGF)",United States of America,2,0, Damaged beyond repair,-,Mitusbishi Mu-300 Diamond IA,2,Pratt & Whitney Canada JT15D-4D,1983,-,7457.0, N541CW, A004SA,Flight Options,Ferry/positioning,-,Chicago-Palwaukee Municipal Airport,PWK,KPWK,United States of America,Cleveland-Cuyahoga County Airport,CGF,KCGF,United States of America,2,0,0,0,-,-,Final
20020211-0,Monday,11-FEB-2002,-,A1, Initial climb (ICL),"4,5 km (2.8 mls) E of Twentynine Palms Airport, CA (TNP)",United States of America,-,0, Damaged beyond repair,-,Lockheed KC-130F Hercules,-,-,1961,-,20960.0, 148895, 3619,USMC,Military,-,Twentynine Palms Airport,TNP,KTNP,United States of America,-,-,-,-,-,-,0,0,-,-,-
20020212-0,Tuesday,12-FEB-2002,07:30,A1, Approach (APR),near Sarab-e Do Rah,Iran,119,119, Destroyed, Written off (damaged beyond repair),Tupolev Tu-154M,3,Soloviev D-30KU-154-II,1991,5516.0,12701.0, EP-MBS, 91A871,Iran Airtour,Domestic Scheduled Passenger, 956,Tehran-Mehrabad Airport,THR,OIII,Iran,Khorramabad Airport,KHD,OICK,Iran,12,107,12,107,-,-,Preliminary
20020212-1,Tuesday,12-FEB-2002,06:00,A1, Standing (STD),Lanseria Airport (HLA),South Africa,4,0, Damaged beyond repair,-,Hawker Siddeley HS-125-400B,-,-,1971,-,-, ZS-JBA, 25259,J & D Aviation CC,Int'l Non Scheduled Passenger,-,Lanseria Airport,HLA,FALA,South Africa,Blantyre-Chileka Airport,BLZ,FWCL,Malawi,2,2,0,0,-,-,Final
20020213-0,Wednesday,13-FEB-2002,-,A1, En route (ENR),Hindu Kush mountain range,Afghanistan,8,0, Damaged beyond repair,-,Lockheed MC-130P Combat Shadow,-,-,1966,-,-, 66-0213, 4163,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
20020214-0,Thursday,14-FEB-2002,-,A1, Takeoff (TOF),Sam Neua Airport (NEU),Laos,15,0, Damaged beyond repair,-,Harbin Yunshuji Y-12 II,2,Pratt & Whitney Canada PT6A-27,1990,-,-, RDPL-34118, 0043,Lao Aviation,Domestic Scheduled Passenger,-,Sam Neua Airport,NEU,VLSN,Laos,Vientiane-Wattay Airport,VTE,VLVT,Laos,2,13,0,0,-,-,Preliminary
20020214-1,Thursday,14-FEB-2002,06:49,A1, Landing (LDG),"West Palm Beach International Airport, FL (PBI)",United States of America,2,0, Damaged beyond repair,-,Gulfstream G-V,-,-,1996,-,-, N777TY, 508,BB Five,Ferry/positioning,-,West Palm Beach International Airport,PBI,KPBI,United States of America,Teterboro Airport,TEB,KTEB,United States of America,2,0,0,0,-,-,Final
20020214-2,Thursday,14-FEB-2002,17:20,A1, Approach (APR),"Sarsura Glacier, near Zernez",Switzerland,2,2, Destroyed, Written off (damaged beyond repair),Beechcraft 300LW Super King Air,2,Pratt & Whitney Canada PT6A-60A,1993,-,4141.0, D-ICBC, FA-227,Kronospan GmbH,Ferry/positioning,-,Poznan-Lawica Airport,POZ,EPPO,Poland,St. Moritz-Samedan Airport,SMV,LSZS,Switzerland,2,0,2,0,-,-,Final
20020214-3,Thursday,14-FEB-2002,14:00,A2, Approach (APR),"Kotzebue Airport, AK (OTZ)",United States of America,4,0, Substantial, Repaired,Boeing 727-46F,-,-,1966,-,74093.0, N190AJ, 18878/236,Northern Air Cargo,Cargo,20,Fairbanks International Airport,FAI,PAFA,United States of America,Kotzebue Airport,OTZ,PAOT,United States of America,4,0,0,0,-,-,Final
20020215-0,Friday,15-FEB-2002,06:08,A1, Approach (APR),11 km (6.9 mls) NE of Monrovia-Roberts International Airport (ROB),Liberia,10,1, Damaged beyond repair,-,Antonov An-12BP,4,Ivchenko AI-20M,1964,-,-, ER-ADL, 4342610,Tiramavia,Cargo,-,-,-,-,-,Monrovia-Roberts International Airport,ROB,GLRB,Liberia,7,3,1,0,-,-,Preliminary
20020217-0,Sunday,17-FEB-2002,18:00,A1, En route (ENR),near Mbuji-Mayi,Democratic Republic of the Congo,23,0, Damaged beyond repair,-,Canadair CL-44D4,4,Rolls-Royce Tyne 515-10,1961,-,-, 9Q-CTS, 25,Skymaster,Unknown,-,Mbuji-Mayi Airport,MJM,FZWA,Democratic Republic of the Congo,Kinshasa-N'Djili Airport,FIH,FZAA,Democratic Republic of the Congo,3,20,0,0,-,-,Preliminary
20020217-1,Sunday,17-FEB-2002,08:30,A2, En route (ENR),"San Juan, SJ",Argentina,-,0, Substantial, Repaired,Boeing 737-236,2,Pratt & Whitney JT8D-15A,1985,-,-, LV-ZRE, 23168/1077,Aerolineas Argentinas,International Scheduled Passenger,AR1289,Santiago-Arturo Merino Benitez Airport,SCL,SCEL,Chile,Buenos Aires/Ezeiza-Ministro Pistarini Airport,EZE,SAEZ,Argentina,-,-,0,0,-,-,Final
20020220-0,Wednesday,20-FEB-2002,-,H2, Unknown (UNK),Hobo,Colombia,34,0, Unknown,-,de Havilland Canada DHC-8-301,-,-,1989,-,-, HK-3951X, 184,AIRES Colombia,Domestic Scheduled Passenger,8091,Neiva-La Marguita Airport,NVA,SKNV,Colombia,Bogotá-Eldorado Airport,BOG,SKBO,Colombia,4,30,0,0,-,-,-
20020220-1,Wednesday,20-FEB-2002,-,A1, Landing (LDG),Mashhad Airport (MHD),Iran,-,0, Damaged beyond repair,-,Tupolev Tu-154M,3,Soloviev D-30KU-154-II,1987,-,-, EP-LBX, 87A763,Kish Air,Domestic Scheduled Passenger,-,-,-,-,-,Mashhad Airport,MHD,OIMM,Iran,-,-,0,0,-,-,-
20020221-0,Thursday,21-FEB-2002,20:44,A1, Approach (APR),"1,7 km (1.1 mls) from  Lakhta Air Base",Russia,20,17, Damaged beyond repair,-,Antonov An-26,-,-,-,-,-, 07 red,-,Russian Navy,Military,-,-,-,-,-,-,-,-,-,8,12,6,11,-,-,Preliminary
20020224-0,Sunday,24-FEB-2002,-,A1, En route (ENR),near Mashhad,Iran,230,0, Damaged beyond repair,-,Ilyushin Il-76MD,-,-,1987,-,-, 15-2281, 0073475236,Iranian Revolutionary Guard,Military,-,Mashhad Airport,MHD,OIMM,Iran,Tehran-Mehrabad Airport,THR,OIII,Iran,-,-,0,0,-,-,Preliminary
20020227-0,Wednesday,27-FEB-2002,09:15,A1, Landing (LDG),Heglig,Sudan,16,0, Damaged beyond repair,-,Antonov An-26,2,Ivchenko AI-24VT,1980,-,-, ST-MGL, 9709,El Magal Aviation,Cargo,-,Khartoum-Civil Airport,KRT,HSSS,Sudan,-,-,-,-,4,12,0,0,-,-,Preliminary
20020301-0,Friday,01-MAR-2002,18:35,A2, En route (ENR),159 km (99.4 mls) NW of Parkes VOR,Australia,290,0, Minor, Repaired,Boeing 747-436,4,Rolls-Royce RB211-524H,1989,-,-, G-BNLD, 23911/744,British Airways,International Scheduled Passenger,-,Sydney-Kingsford Smith International Airport,SYD,YSSY,Australia,Bangkok-Don Muang International Airport,BKK,VTBD,Thailand,18,272,0,0,-,-,Final
20020302-0,Saturday,02-MAR-2002,06:20,A2, Standing (STD),"Seattle/Tacoma International Airport, WA (SEA)",United States of America,89,0, Substantial, Repaired,Boeing 757-222,-,-,-,-,17618.0, N589UA, 28707/773,United Airlines,Domestic Scheduled Passenger,-,Seattle/Tacoma International Airport,SEA,KSEA,United States of America,Chicago-O'Hare International Airport,ORD,KORD,United States of America,6,83,0,0,-,-,Final
20020304-0,Monday,04-MAR-2002,-,A1, Landing (LDG),Mozdok,Russia,-,0, Damaged beyond repair,-,Tupolev Tu-134,-,-,-,-,-, registration unknown,-,Russian AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
20020304-1,Monday,04-MAR-2002,05:03,A1, Landing (LDG),"Goose Bay Airport, NL (YYR)",Canada,2,0, Damaged beyond repair,-,Swearingen SA227-AC Metro III,2,Garrett TPE331-11U-611G,1986,-,-, C-FITW, AC-638,Provincial Airlines,Domestic Scheduled Passenger, 905,St. John's Airport,YYT,CYYT,Canada,Goose Bay Airport,YYR,CYYR,Canada,2,0,0,0,-,-,Preliminary - official
20020306-0,Wednesday,06-MAR-2002,20:46,A2, Takeoff (TOF),Edinburgh-Turnhouse Airport (EDI),United Kingdom,20,0, Minor, Repaired,Dornier 328-110,2,Pratt & Whitney Canada PW119B,1995,-,-, G-BWIR, 3023,Scot Airways,Domestic Scheduled Passenger,-,Edinburgh-Turnhouse Airport,EDI,EGPH,United Kingdom,London City Airport,LCY,EGLC,United Kingdom,4,16,0,0,-,-,Final
