identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19819999-4,-,xx-xxx-1981,-,U1, Unknown (UNK),Lagos/Ikeja International Airport (LOS),Nigeria,-,-, Damaged beyond repair,-,Douglas C-47B-30-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, 5N-ARA, 33042/16294,Arax Airlines,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19810106-1,Tuesday,06-JAN-1981,-,A1, Landing (LDG),Adler/Sochi Airport (AER),Russia,-,0, Damaged beyond repair,-,Tupolev Tu-134A,-,-,1980,901.0,1416.0, CCCP-65698, 63325,Aeroflot / Latvia,Unknown,-,-,-,-,-,Adler/Sochi Airport,AER,URSS,Russia,-,-,0,0,-,-,-
19810108-1,Thursday,08-JAN-1981,-,A1, Landing (LDG),Karachi International Airport (KHI),Pakistan,79,0, Damaged beyond repair,-,Boeing 720-047B,4,Pratt & Whitney JT3D-3B,1963,-,-, AP-AXK, 18590/339,PIA,Domestic Scheduled Passenger,PK320,Karachi International Airport,KHI,OPKC,Pakistan,Quetta Airport,UET,OPQT,Pakistan,7,72,0,0,-,-,-
19810108-2,Thursday,08-JAN-1981,-,A1, Initial climb (ICL),"1,5 km (0.9 mls) W of Guatemala City-La Aurora Airport (GUA)",Guatemala,6,6, Damaged beyond repair,-,Lockheed L-188A Electra,-,-,1958,-,-, HR-SAW, 1018,SAHSA,Ferry/positioning,-,Guatemala City-La Aurora Airport,GUA,MGGT,Guatemala,Tegucigalpa-Toncontin Airport,TGU,MHTG,Honduras,6,0,6,0,-,-,-
19810108-3,Thursday,08-JAN-1981,-,A1, Unknown (UNK),Izmir-Cigli Air Base (IGL),Turkey,-,-, Damaged beyond repair,-,Douglas C-47B-1-DL (DC-3),-,-,1944,-,-, HEK-15, 20883,Turkish AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-
19810110-0,Saturday,10-JAN-1981,-,H2, Unknown (UNK),Warszawa-Okecie Airport (WAW),Poland,-,0, Unknown,-,Antonov An-24V,-,-,1966,-,-, SP-LTB, 67302205,LOT,Domestic Scheduled Passenger,-,Katowice-Pyrzowice Airport,KTW,EPKT,Poland,Warszawa-Okecie Airport,WAW,EPWA,Poland,-,-,0,0,-,-,-
19810110-1,Saturday,10-JAN-1981,10:28,A2, Landing (LDG),Karad Airport,India,19,0, Substantial, Repaired,Douglas DC-3,-,-,1944,-,-, VT-AUR, 13686,Maharashtra Government,Domestic Non Scheduled Passenger,-,Bombay-Santacruz Airport,BOM,VABB,India,-,-,-,-,3,16,0,0,-,-,Final
19810111-0,Sunday,11-JAN-1981,-,A1, Landing (LDG),Bahar Dar Airport (BJR),Ethiopia,-,0, Damaged beyond repair,-,Douglas C-47A-20-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,43024.0, ET-AGW, 12981,Ethiopian Airlines,Cargo,-,-,-,-,-,Bahar Dar Airport,BJR,HABD,Ethiopia,-,-,0,0,-,-,-
19810112-0,Monday,12-JAN-1981,-,A1, Unknown (UNK),"Agua Negro Ranch, Tamaulipas",Mexico,-,-, Damaged beyond repair,-,Douglas DC-3D,-,-,1946,-,-, N137H, 42965,Sun Valley,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19810114-0,Wednesday,14-JAN-1981,-,A1, Landing (LDG),Blenheim-Woodbourne Airport (BHE),New Zealand,4,0, Damaged beyond repair,-,Bristol 170 Freighter 31E,2,Bristol Hercules 734,1953,-,-, ZK-CAM, 13155,SAFE Air,Cargo,-,-,-,-,-,Blenheim-Woodbourne Airport,BHE,NZWB,New Zealand,2,2,0,0,-,-,-
19810114-1,Wednesday,14-JAN-1981,09:20,A1, Initial climb (ICL),Ramstein AFB  (RMS),Germany,9,9, Damaged beyond repair,-,Lockheed C-130E Hercules,-,-,1969,-,-, 69-6581, 4357,USAF,Military,-,Ramstein Airport,RMS,ETAR,Germany,Oslo-Fornebu Airport,FBU,ENFB,Norway,8,1,8,1,-,-,-
19810115-0,Thursday,15-JAN-1981,02:00,O1, Standing (STD),Luxembourg-Findel Airport (LUX),Luxembourg,2,0, Destroyed, Written off (damaged beyond repair),McDonnell Douglas DC-8-61,4,Pratt & Whitney JT3D-,1970,-,-, N913R, 46128/514,Saudi Arabian,-,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,-
19810115-1,Thursday,15-JAN-1981,10:30,A1, En route (ENR),185 km (115.6 mls) W off  Inner Hebrides,Atlantic Ocean,12,3, Damaged beyond repair,-,Breguet SP-13A Atlantic,2,Rolls-Royce Tyne RTy.20 Mk 21,-,-,-, 255, 62,Dutch Navy,Military,-,Valkenburg NAS,LID,EHVB,Netherlands,-,-,-,-,12,0,3,0,-,-,-
19810118-0,Sunday,18-JAN-1981,-,A1, Landing (LDG),"Whidbey Island-NAS, WA (NUW)",United States of America,7,0, Damaged beyond repair,-,Lockheed P-3A Orion,-,-,1965,-,-, 152161, 185-5131,US Navy,Military,-,-,-,-,-,-,-,-,-,7,0,0,0,-,-,Final
19810118-1,Sunday,18-JAN-1981,-,A1, En route (ENR),within Kamoa Mountains,Guyana,4,4, Damaged beyond repair,-,Shorts SC.7 Skyvan 3-100,2,Garrett TPE331-2-201A,1979,-,-, 8R-GFF, SH.1966,Guyana CAA,Unknown,-,-,-,-,-,-,-,-,-,2,2,2,2,-,-,-
19810120-1,Tuesday,20-JAN-1981,11:27,A1, Approach (APR),"7,8 km (4.9 mls) SW of Spokane International Airport, WA (GEG)",United States of America,9,7, Destroyed, Written off (damaged beyond repair),Beechcraft 99A Airliner,2,Pratt & Whitney Canada PT6A-27,1969,-,23322.0, N390CA, U-101,Cascade Airways,Domestic Scheduled Passenger, 201,Moses Lake-Grant County Airport,MWH,KMWH,United States of America,Spokane International Airport,GEG,KGEG,United States of America,2,7,2,5,-,-,Final
19810121-0,Wednesday,21-JAN-1981,08:44,A1, Landing (LDG),"Bluefield-Mercer County Airport, WV (BLF)",United States of America,5,5, Destroyed, Written off (damaged beyond repair),Cessna 500 Citation I,2,Pratt & Whitney Canada JT15D-1,1972,-,4439.0, N501GP, 500-0026,Georgia Pacific Corp.,Executive,-,Augusta-Bush Field,AGS,KAGS,United States of America,Bluefield-Mercer County Airport,BLF,KBLF,United States of America,2,3,2,3,-,-,Final
19810128-0,Wednesday,28-JAN-1981,-,A1, Unknown (UNK),"Petrolina, PE",Brazil,-,0, Damaged beyond repair,-,Douglas DC-3,2,Pratt & Whitney R-1830-92,1944,-,-, PP-ZNU,-,Sudene,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19810203-0,Tuesday,03-FEB-1981,-,O1, Standing (STD),Karachi International Airport (KHI),Pakistan,0,0, Damaged beyond repair,-,McDonnell Douglas DC-10-30,3,General Electric CF6-50C,1974,6839.0,17970.0, AP-AXE, 46935/172,PIA,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19810205-0,Thursday,05-FEB-1981,23:00,H2, En route (ENR),San Juan-Isla Verde International Airport (SJU),Puerto Rico,242,0, None,-,Lockheed L-1011 TriStar,-,-,-,-,-, registration unknown,-,Eastern Air Lines,Domestic Scheduled Passenger,EA929,New York-John F. Kennedy International Airport,JFK,KJFK,United States of America,San Juan-Isla Verde International Airport,SJU,TJSJ,Puerto Rico,-,-,0,0,-,-,-
19810206-0,Friday,06-FEB-1981,-,H2, Unknown (UNK),Cúcuta,Colombia,-,0, Unknown,-,Boeing 727,-,-,-,-,-, registration unknown,-,Avianca,Unknown,-,Bucaramanga-Palo Negro Airport,BGA,SKBG,Colombia,Cúcuta-Camilo Daza Airport,CUC,SKCC,Colombia,-,-,0,0,-,-,-
19810207-0,Saturday,07-FEB-1981,18:00,A1, En route (ENR),ca 20 km S of Leningrad,Russia,50,50, Damaged beyond repair,-,Tupolev Tu-104A,2,Mikulin AM-3M,1957,-,-, CCCP-42332, 76600402,Soviet Navy,Military,-,-,-,-,-,Khabarovsk-Novy Airport,KHV,UHHH,Russia,6,44,6,44,-,-,-
19810210-0,Tuesday,10-FEB-1981,-,U1, Unknown (UNK),Caravani,Bolivia,-,0, Damaged beyond repair,-,Curtiss C-46D-5-CU Commando,-,-,1944,-,-, CP-1588, 32831,T.A. Universal,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19810211-0,Wednesday,11-FEB-1981,18:40,A1, Approach (APR),"Westchester County Airport, NY (HPN)",United States of America,8,8, Damaged beyond repair,-,Lockheed L-1329 JetStar 731,4,Garrett TFE731,-,5308.0,7413.0, N520S, 5084,Texasgulf Aviation,Executive,-,Toronto International Airport,YYZ,CYYZ,Canada,White Plains-Westchester County Airport,HPN,KHPN,United States of America,2,6,2,6,-,-,Final
19810211-1,Wednesday,11-FEB-1981,-,A1, En route (ENR),"ca 62 km NW of Mendoza, MD",Argentina,2,2, Damaged beyond repair,-,Morane Saulnier (FMA) MS.760A Paris IA,-,-,1961,-,-, E-218, A-6,Argentine AF,Military,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19810212-0,Thursday,12-FEB-1981,-,A1, Landing (LDG),"Krenkel Station, Heiss Island, Franz Josef Land",Russia,13,2, Damaged beyond repair,-,Ilyushin Il-14T,-,-,1956,11225.0,27926.0, CCCP-04188, 6341301,Aeroflot / Central Region,Domestic Non Scheduled Passenger,-,-,-,-,-,-,-,-,-,6,7,0,2,-,-,-
19810213-0,Friday,13-FEB-1981,23:24,A2, Landing (LDG),Madras Airport (MAA),India,121,0, Substantial, Repaired,Boeing 737-2A8,2,Pratt & Whitney JT8D-9A,1970,-,-, VT-EAI, 20482/272,Indian Airlines,Domestic Scheduled Passenger,IC266,Madras Airport,MAA,VOMM,India,-,-,-,-,6,115,0,0,-,-,Final
19810217-2,Tuesday,17-FEB-1981,16:44,A1, Landing (LDG),"Santa Ana-John Wayne International Airport, CA (SNA)",United States of America,110,0, Damaged beyond repair,-,Boeing 737-293,2,Pratt & Whitney JT8D-7A,1970,-,27566.0, N468AC, 20334/232,Air California,Domestic Scheduled Passenger, 336,San Jose Municipal Airport,SJC,KSJC,United States of America,Santa Ana-John Wayne International Airport,SNA,KSNA,United States of America,5,105,0,0,-,-,Final
19810218-0,Wednesday,18-FEB-1981,-,O1, Standing (STD),at an unknown location,Russia,-,-, Damaged beyond repair,-,Let L-410M,-,-,1978,-,-, CCCP-67273, 781004,Aeroflot / Yakutsk,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19810224-0,Tuesday,24-FEB-1981,-,A1, Approach (APR),"Belém Airport, PA (BEL)",Brazil,14,11, Damaged beyond repair,-,Embraer EMB-110P Bandeirante,-,-,1977,-,-, PT-GLB, 110144,VOTEC,Domestic Scheduled Passenger,-,Tucurui Airport,TUR,SBTU,Brazil,Belém/Val-de-Cans International Airport,BEL,SBBE,Brazil,2,12,2,9,-,-,-
19810226-0,Thursday,26-FEB-1981,-,A1, En route (ENR),off Tabones Island,Philippines,24,23, Destroyed, Written off (damaged beyond repair),Lockheed MC-130E Combat Talon I,-,-,1965,-,-, 64-0564, 4074,USAF,Military,-,-,-,-,-,-,-,-,-,9,15,8,15,-,-,-
19810227-0,Friday,27-FEB-1981,-,A1, Maneuvering (MNV),"Galt, ON",Canada,3,2, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1973,-,-, C-FCSV, 354,Canadian DoT,Training,-,-,-,-,-,-,-,-,-,3,0,2,0,-,-,-
19810302-0,Monday,02-MAR-1981,-,A2, Landing (LDG),near Anapoima,Colombia,3,0, Substantial, Repaired,Douglas C-47B-20-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, HK-2497, 27079/15634,LANSA,Unknown,-,-,-,-,-,-,-,-,-,3,0,0,0,-,-,-
19810302-1,Monday,02-MAR-1981,-,H2, En route (ENR),"Kabul, Damascus",Syria,144,1, Unknown,-,Boeing 720-030B,4,Pratt & Whitney JT3D-3B,1962,-,-, AP-AZP, 18250/263,PIA,Domestic Scheduled Passenger,PK326,Karachi International Airport,KHI,OPKC,Pakistan,Peshawar Airport,PEW,OPPS,Pakistan,9,135,0,1,-,-,-
19810302-2,Monday,02-MAR-1981,11:20,A1, En route (ENR),Pantano de Buendía,Spain,4,4, Damaged beyond repair,-,Canadair CL-215-1A10,2,Pratt & Whitney R-2800-83AM,1969,-,-, UD.13-02, 1013,Spanish AF,Fire fighting,-,Madrid-Torrejón AFB,TOJ,LETO,Spain,Madrid-Torrejón AFB,TOJ,LETO,Spain,4,0,4,0,-,-,-
19810305-0,Thursday,05-MAR-1981,-,H2, Unknown (UNK),"Los Angeles International Airport, CA (LAX)",United States of America,92,0, Unknown,-,Boeing 727,-,-,-,-,-, registration unknown,-,Continental Air Lines,Domestic Scheduled Passenger,  72,Los Angeles International Airport,LAX,KLAX,United States of America,Phoenix-Sky Harbor International Airport,PHX,KPHX,United States of America,-,-,0,0,-,-,-
19810308-0,Sunday,08-MAR-1981,-,A1, Approach (APR),Kursk,Russia,-,-, Damaged beyond repair,-,Antonov An-24T,-,-,1967,7695.0,10035.0, CCCP-46280, 7910104,Antonov Design Bureau,Unknown,-,-,-,-,-,Kursk-Vostochny Airport,URS,UUOK,Russia,-,-,-,-,-,-,-
19810310-0,Tuesday,10-MAR-1981,-,A1, En route (ENR),15 km (9.4 mls) from  Moroni-Prince Said Ibrahim In Airport (HAH),Comoros,18,18, Damaged beyond repair,-,Breguet 1150 Atlantic,2,Rolls-Royce Tyne RTy.20 Mk 21,-,-,-, 29, 29,French Navy,Military,-,Moroni-Prince Said Ibrahim In Airport,HAH,FMCH,Comoros,Moroni-Prince Said Ibrahim In Airport,HAH,FMCH,Comoros,-,-,-,-,-,-,-
19810310-1,Tuesday,10-MAR-1981,-,A1, Unknown (UNK),"Rio de Janeiro, RJ",Brazil,-,-, Damaged beyond repair,-,Embraer C-95 Bandeirante (EMB-110),-,-,1975,-,-, 2168, 110073,Brazilian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19810311-0,Wednesday,11-MAR-1981,-,A1, Landing (LDG),Accra-Kotoka Airport (ACC),Ghana,2,0, Damaged beyond repair,-,Fokker F-28 Fellowship 2000,-,-,1973,12677.0,7067.0, 9G-ACA, 11077,Ghana Airways,Training,-,Accra-Kotoka Airport,ACC,DGAA,Ghana,Accra-Kotoka Airport,ACC,DGAA,Ghana,2,0,0,0,-,-,-
19810315-0,Sunday,15-MAR-1981,-,U1, Unknown (UNK),Station Nord,Greenland,-,0, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1968,-,-, C-FDHT, 130,Bradley Air Services,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19810315-1,Sunday,15-MAR-1981,22:45,A1, Approach (APR),"Shemya AFB, AK (SYA)",United States of America,24,6, Damaged beyond repair,-,Boeing RC-135S Cobra Ball II,4,Pratt & Whitney TF33-P-5,1962,-,18638.0, 61-2664, 18340/C20,USAF,Military,-,Fairbanks-Eielson AFB,EIL,PAEI,United States of America,Shemya AFB,SYA,PASY,United States of America,-,-,-,-,-,-,-
19810315-2,Sunday,15-MAR-1981,-,U1, Unknown (UNK),unknown location,Unknown country,-,-, Damaged beyond repair,-,Beechcraft 200 Super King Air,-,-,1979,-,-, YV-257CP, BB-517,Inversiones Rizo C. A.,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19810316-0,Monday,16-MAR-1981,-,A1, Taxi (TXI),"Lac Bienville, QC",Canada,2,0, Damaged beyond repair,-,Douglas C-47A-40-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, C-FIRW, 9834,Air Inuit,Cargo,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,-
19810318-0,Wednesday,18-MAR-1981,15:40,A1, Initial climb (ICL),"Houston, TX",United States of America,2,0, Damaged beyond repair,-,Beechcraft A100 King Air,-,-,1969,-,-, N999CR, B-12,Crutcher Resources Corp.,Executive,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,Final
19810325-0,Wednesday,25-MAR-1981,-,A1, Unknown (UNK),near San Luis Potosí,Mexico,-,-, Damaged beyond repair,-,Douglas DC-3-322,-,-,1940,-,-, N3VB, 2220,Sun Valley,Unknown,-,Laredo International Airport,LRD,KLRD,United States of America,-,-,-,-,-,-,-,-,-,-,-
19810326-0,Thursday,26-MAR-1981,20:40,A1, Approach (APR),2 km (1.3 mls) from  Slupsk-Redzikowo Airport (OSP),Poland,52,1, Destroyed, Written off (damaged beyond repair),Antonov An-24V,-,-,1970,-,-, SP-LTU, 07306007,LOT,Domestic Scheduled Passenger,LO691,Warszawa-Okecie Airport,WAW,EPWA,Poland,Slupsk-Redzikowo Airport,OSP,EPSK,Poland,5,47,0,1,-,-,-
19810326-1,Thursday,26-MAR-1981,-,A1, Unknown (UNK),at an unknown location,Chad,-,-, Damaged beyond repair,-,Fokker F-27 Friendship 400,-,-,1975,6978.0,10734.0, 5A-DBR, 10517,Libyan Arab Airlines,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19810326-2,Thursday,26-MAR-1981,-,A1, Unknown (UNK),Hoa Binh,Vietnam,-,-, Damaged beyond repair,-,Ilyushin Il-18D,-,-,1968,-,-, VN-B190?, 188010703,Hâng Không Viêtnam,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19810327-0,Friday,27-MAR-1981,-,H2, En route (ENR),"Managua, Panama City",Panama,-,0, None,-,Boeing 737-2K6,-,-,1974,-,-, HR-SHA, 20957/377,SAHSA,Domestic Scheduled Passenger, 414,Tegucigalpa-Toncontin Airport,TGU,MHTG,Honduras,San Pedro Sula-Ramon Villeda Morales Airport,SAP,MHLM,Honduras,-,-,0,0,-,-,-
19810328-0,Saturday,28-MAR-1981,-,H2, En route (ENR),Bangkok-Don Muang International Airport (BKK),Thailand,50,4, Unknown,-,McDonnell Douglas DC-9-32,-,-,1975,-,-, PK-GNJ, 47672/778,Garuda,Domestic Scheduled Passenger,-,Palembang Airport,PLM,WIPP,Indonesia,Medan-Polonia Airport,MES,WIMM,Indonesia,4,46,0,4,-,-,-
19810328-1,Saturday,28-MAR-1981,15:55,A1, En route (ENR),off St. Croix,U.S. Virgin Islands,2,1, Damaged beyond repair,-,Douglas C-54B-1-DC (DC-4),-,-,1944,-,-, N98AS, 10431,Caribbean Air Cargo,Cargo,-,Bridgetown-Grantley Adams International Airport,BGI,TBPB,Barbados,-,-,-,-,2,0,1,0,-,-,Final
19810329-0,Sunday,29-MAR-1981,09:40,A1, Landing (LDG),Brussel-Zaventem Airport (BRU),Belgium,117,0, Substantial, Written off (damaged beyond repair),Boeing 707-329,4,Pratt & Whitney JT4A-11,1959,-,64462.0, OO-SJA, 17623/78,Sobelair,Int'l Non Scheduled Passenger,1915,Brussel-Zaventem Airport,BRU,EBBR,Belgium,Tenerife-Sur Reina Sofia Airport,TFS,GCTS,Spain,7,110,0,0,-,-,Final
19810329-1,Sunday,29-MAR-1981,19:53,A1, Landing (LDG),London-Luton Airport (LTN),United Kingdom,9,0, Destroyed, Written off (damaged beyond repair),Lockheed L-1329 JetStar I,4,Pratt & Whitney JT12A-6A Turbo Wasp,1965,-,4777.0, N267L, 5067,Alco Aviation,Executive,-,Hassi Messaoud-Oued Irara Airport,HME,DAUH,Algeria,London-Luton Airport,LTN,EGGW,United Kingdom,2,7,0,0,-,-,Final
19810329-2,Sunday,29-MAR-1981,14:00,A1, Landing (LDG),"Sumburgh Airport, Shetland Islands (LSI)",United Kingdom,7,0, Minor, Written off (damaged beyond repair),Potez 840,4,Turbomeca Astazou XII,1962,-,-, F-BMCY, 02,Club Aéronautique de Paris,Private,-,-,-,-,-,-,-,-,-,2,5,0,0,-,-,-
19810402-0,Thursday,02-APR-1981,-,A1, Takeoff (TOF),"Emerald Airport, QLD (EMD)",Australia,1,0, Damaged beyond repair,-,Swearingen SA226-TC Metro II,-,-,1978,-,-, VH-BPL, TC-272,Bush Pilots Airways,Cargo,-,Emerald Airport,EMD,YEML,Australia,-,-,-,-,1,0,0,0,-,-,-
19810402-1,Thursday,02-APR-1981,-,A1, Approach (APR),4 km (2.5 mls) from  Palaú de Abajo,Mexico,3,3, Damaged beyond repair,-,Douglas C-47A-30-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, N258M, 9555,Skytrain Air,Illegal Flight,-,-,-,-,-,-,-,-,-,3,0,3,0,-,-,-
19810406-0,Monday,06-APR-1981,-,A1, En route (ENR),Laguna Soliz,Bolivia,7,7, Damaged beyond repair,-,Douglas C-47A-75-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, CP-1470, 19395,Urcupina,Cargo,-,-,-,-,-,-,-,-,-,3,4,3,4,-,-,-
19810407-0,Tuesday,07-APR-1981,11:36,A2, En route (ENR),"near Cincinnati Municipal Airport, OH (LUK)",United States of America,2,1, Minor, Repaired,Learjet 23,-,-,-,-,-, N400PG, 23-068,Freedom International,Cargo,-,Cincinnati Municipal Airport,LUK,KLUK,United States of America,-,-,-,-,2,0,1,0,-,-,Final
