identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
20030104-0,Saturday,04-JAN-2003,17:35,A2, Landing (LDG),"São Paulo-Congonhas Airport, SP (CGH)",Brazil,4,0, Substantial, Repaired,Cessna 525 CitationJet,2,Williams International FJ44-1A,1998,-,1321.0, PT-XJS, 525-0239,JS Táxi Aéreo,Executive,-,-,-,-,-,São Paulo-Congonhas Airport,CGH,SBSP,Brazil,2,2,0,0,-,-,Final
20030106-0,Monday,06-JAN-2003,12:48,A2, Landing (LDG),"Cleveland-Hopkins International Airport, OH (CLE)",United States of America,50,0, Substantial, Repaired,Embraer EMB-145LR (ERJ-145LR),-,-,2002,-,845.0, N16571, 145633,Continental Express,Domestic Scheduled Passenger,2051,Windsor Locks-Bradley International Airport,BDL,KBDL,United States of America,Cleveland-Hopkins International Airport,CLE,KCLE,United States of America,3,47,0,0,-,-,Final
20030107-0,Tuesday,07-JAN-2003,18:24,A1, Landing (LDG),Santo Domingo-Herrera Airport (HEX),Dominican Republic,4,0, Damaged beyond repair,-,Raytheon 390 Premier I,2,Williams International FJ44-2A,2001,-,-, N390RB, RB-26,Caribbean Aviation,Unknown,-,Santo Domingo-Las Américas José Francisco Peña Gómez Int'l Airport,SDQ,MDSD,Dominican Republic,Santo Domingo-Herrera International Airport,HEX,MDHE,Dominican Republic,2,2,0,0,-,-,Preliminary - official
20030108-0,Wednesday,08-JAN-2003,08:49,A1, Takeoff (TOF),"Charlotte-Douglas International Airport, NC (CLT)",United States of America,21,21, Destroyed, Written off (damaged beyond repair),Beechcraft 1900D,2,Pratt & Whitney Canada PT6A-67D,1996,21332.0,15003.0, N233YV, UE-233,US Airways Express,Domestic Scheduled Passenger,5481,Charlotte-Douglas International Airport,CLT,KCLT,United States of America,Greenville-Spartanburg Airport,GSP,KGSP,United States of America,2,19,2,19,-,-,Final
20030108-1,Wednesday,08-JAN-2003,20:19,A1, Approach (APR),Diyarbakir Airport (DIY),Turkey,80,75, Damaged beyond repair,-,Avro RJ100,4,Lycoming LF507-1F,1994,-,-, TC-THG, E3241,THY,Domestic Scheduled Passenger,634,Istanbul-Atatürk International Airport,IST,LTBA,Turkey,Diyarbakir Airport,DIY,LTCC,Turkey,5,75,5,70,-,-,Preliminary - official
20030108-2,Wednesday,08-JAN-2003,18:15,A2, Approach (APR),"near Medford, OR",United States of America,32,0, Substantial, Repaired,de Havilland Canada DHC-8-401 Q400,-,-,2001,-,2760.0, N409QX, 4051,Horizon Air,Domestic Scheduled Passenger,-,Seattle/Tacoma International Airport,SEA,KSEA,United States of America,Medford-Rogue Valley International,MFR,KMFR,United States of America,3,29,0,0,-,-,Final
20030109-0,Thursday,09-JAN-2003,08:45,A1, Approach (APR),near Chachapoyas,Peru,46,46, Damaged beyond repair,-,Fokker F-28 Fellowship 1000,2,Rolls-Royce Spey 555-15,1975,-,-, OB-1396, 11100,TANS,Domestic Scheduled Passenger, 222,Chiclayo-Capitan FAP Jose Abelardo Quiñones Airport,CIX,SPHI,Peru,Chachapoyas Airport,CHH,SPPY,Peru,5,41,5,41,-,-,Final
20030109-1,Thursday,09-JAN-2003,22:30,A2, Landing (LDG),"Eden Lake, BC",Canada,2,0, Substantial, Repaired,de Havilland Canada DHC-3T Vazar Turbine Otter,1,Pratt & Whitney Canada PT6A-34,1955,-,-, C-FITF,  89,Harbour Air,Unknown,-,-,-,-,-,-,-,-,-,1,1,0,0,-,-,Preliminary - official
20030109-2,Thursday,09-JAN-2003,-,A2, Taxi (TXI),Gorontalo-Jalaluddin Airport (GTO),Indonesia,55,0, Minor, Repaired,Fokker F-28 Fellowship 4000,-,-,1982,-,-, PK-PJK, 11192,Pelita Air Service,Domestic Scheduled Passenger,-,-,-,-,-,Gorontalo-Jalaluddin Airport,GTO,WAMG,Indonesia,6,49,0,0,-,-,Preliminary - official
20030114-1,Tuesday,14-JAN-2003,13:00,A1, En route (ENR),"1,5 km (0.9 mls) from  Pattaya Airport (PYX)",Thailand,7,0, Damaged beyond repair,-,Britten-Norman BN-2A-26 Islander,-,-,1970,-,-, HS-RON, 156,Siam Air Sports,Parachuting,-,Pattaya Airport,PYX,YTBF,Thailand,Pattaya Airport,PYX,YTBF,Thailand,1,6,0,0,-,-,-
20030117-0,Friday,17-JAN-2003,12:01,A1, Landing (LDG),Melilla Airport (MLN),Spain,19,0, Damaged beyond repair,-,Fokker 50,2,Pratt & Whitney Canada PW125B,1990,25803.0,22534.0, PH-FZE, 20182,Denim Air,Domestic Scheduled Passenger,8276,Málaga Airport,AGP,LEMG,Spain,Melilla Airport,MLN,GEML,Spain,5,14,0,0,-,-,Final
20030117-1,Friday,17-JAN-2003,09:40,A1, Takeoff (TOF),Quito-Mariscal Sucre Airport (UIO),Ecuador,77,0, Damaged beyond repair,-,Fokker F-28 Fellowship 4000,2,Rolls-Royce Spey 555-15P,1984,40084.0,21547.0, HC-BMD, 11220,TAME Ecuador,Domestic Scheduled Passenger, 120,Quito-Mariscal Sucre Airport,UIO,SEQU,Ecuador,Tulcán Airport,TUA,SETU,Ecuador,5,72,0,0,-,-,Final
20030117-2,Friday,17-JAN-2003,-,A1, En route (ENR),near Ndjolé,Gabon,7,7, Damaged beyond repair,-,Antonov An-24B,-,-,1968,-,-, ER-AFT, 89901508,Tiramavia,Ferry/positioning,-,Brazzaville-Maya Maya Airport,BZV,FCBB,Congo,Douala Airport,DLA,FKKD,Cameroon,5,2,5,2,-,-,Preliminary
20030117-3,Friday,17-JAN-2003,09:00,A1, Takeoff (TOF),Yacuiba Airport (BYC),Bolivia,21,0, Substantial, Written off (damaged beyond repair),British Aerospace 3101 Jetstream 31,2,Garrett TPE331-10UG-513H,1985,-,-, CP-2404, 680,SAVE,Domestic Non Scheduled Passenger,-,Yacuiba Airport,BYC,SLYA,Bolivia,Santa Cruz-El Trompillo Airport,SRZ,SLET,Bolivia,2,19,0,0,-,-,Final
20030118-0,Saturday,18-JAN-2003,-,O1, Standing (STD),"Columbus-Port Columbus International Airport, OH (CMH)",United States of America,3,0, Damaged beyond repair,-,Embraer EMB-135LR (ERJ-135LR),2,Allison AE3007A3,2000,-,-, N714BZ, 145260,American Eagle Airlines,-,-,-,-,-,-,-,-,-,-,3,0,0,0,-,-,- (No safety board investigation)
20030119-0,Sunday,19-JAN-2003,07:15,A1, Taxi (TXI),"New York-La Guardia Airport, NY (LGA)",United States of America,2,0, Damaged beyond repair,-,Airbus A319-114,2,CFMI CFM56-5A5,2000,-,-, N313NB, 1186,Northwest Airlines,-,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,Final
20030119-1,Sunday,19-JAN-2003,07:15,A2, Standing (STD),"New York-La Guardia Airport, NY (LGA)",United States of America,-,0, Substantial, Repaired,Boeing 757-251,2,Pratt & Whitney PW2037,2001,-,5188.0, N550NW, 26497/968,Northwest Airlines,Domestic Scheduled Passenger,-,New York-La Guardia Airport,LGA,KLGA,United States of America,Minneapolis-St. Paul International Airport,MSP,KMSP,United States of America,1,-,0,0,-,-,Final
20030119-2,Sunday,19-JAN-2003,-,H2, En route (ENR),Algiers-Houari Boumediene Airport (ALG),Algeria,31,0, None,-,Boeing 737-8D6,-,-,-,-,-, registration unknown,-,Air Algérie,Domestic Scheduled Passenger,6025,Constantine-Ain el Bey Airport,CZL,DABC,Algeria,Algiers-Houari Boumediene Airport,ALG,DAAG,Algeria,6,25,0,0,-,-,-
20030121-0,Tuesday,21-JAN-2003,10:00,A2, Landing (LDG),"Kipnuk Airport, AK (KPN)",United States of America,10,0, Substantial, Repaired,de Havilland Canada DHC-6 Twin Otter 200,2,Pratt & Whitney Canada PT6A-20,1969,-,46564.0, N206EH, 194,ERA Aviation,Domestic Scheduled Passenger, 863,Bethel Airport,BET,PABE,United States of America,Kipnuk Airport,KPN,PAKI,United States of America,2,8,0,0,-,-,Final
20030123-0,Thursday,23-JAN-2003,16:42,A2, Landing (LDG),Jakarta-Soekarno-Hatta International Airport (CGK),Indonesia,123,0, Substantial, Repaired,Boeing 737-2B7,2,Pratt & Whitney JT8D-15A (HK),1984,-,-, PK-ALV, 23135/1054,Star Air,Domestic Scheduled Passenger,-,Balikpapan-Sepingan Airport,BPN,WALL,Indonesia,Jakarta-Soekarno-Hatta International Airport,CGK,WIII,Indonesia,6,117,0,0,-,-,Preliminary
20030124-0,Friday,24-JAN-2003,16:45,A1, Takeoff (TOF),Busia,Kenya,12,3, Damaged beyond repair,-,Grumman G-159 Gulfstream I,2,Rolls-Royce Dart 529-8H,1965,-,-, 5Y-EMJ, 158,African Commuter Services,Executive,-,-,-,-,-,-,-,-,-,3,9,2,1,-,-,Preliminary
20030124-1,Friday,24-JAN-2003,13:30,H2, Unknown (UNK),near Chengdu,China,16,0, None,-,Embraer EMB-145LR (ERJ-145LR),2,Allison AE3007A1/2,2001,-,-, B-3043, 145377,Sichuan Airlines,Domestic Scheduled Passenger, 434,Chongqing-Jiangbei International Airport,CKG,ZUCK,China,Chengdu Airport,CTU,ZUUU,China,5,11,0,0,-,-,-
20030124-2,Friday,24-JAN-2003,10:15,A1, Approach (APR),"San Angelo-Ducote Airpark, TX",United States of America,2,0, Damaged beyond repair,-,Cessna 208B Super Cargomaster,1,Pratt & Whitney Canada PT6A-114,1987,-,7503.0, N944FE, 208B0044,FedEx,Training,-,San Angelo-Mathis Field,SJT,KSJT,United States of America,-,-,-,-,2,0,0,0,-,-,Final
20030126-0,Sunday,26-JAN-2003,14:15,A1, Landing (LDG),"Rio Branco-Plácido de Castro International Airport, AC (RBR)",Brazil,93,0, Damaged beyond repair,-,Boeing 737-2M9,2,Pratt & Whitney JT8D-17,1976,-,-, PP-SPJ, 21236/461,VASP,Domestic Scheduled Passenger,-,Manaus-Eduardo Gomes International Airport,MAO,SBEG,Brazil,Rio Branco-Plácido de Castro International Airport,RBR,SBRB,Brazil,6,87,0,0,-,-,Preliminary - official
20030129-0,Wednesday,29-JAN-2003,18:40,A2, En route (ENR),"3,5 km (2.2 mls) from  Pikangikum, ON",Canada,5,0, Substantial, Repaired,Beechcraft B99 Airliner,2,Pratt & Whitney Canada PT6A-28,1974,-,-, C-GHVI, U-153,Bearskin Airlines,Domestic Scheduled Passenger,-,Pikangikum Airport,YPM,CYPM,Canada,-,-,-,-,2,3,0,0,-,-,Final
20030131-0,Friday,31-JAN-2003,15:21,A1, Approach (APR),2 km (1.3 mls) NNW of Baucau-Cakung Airport (BCH),East Timor,6,6, Damaged beyond repair,-,Ilyushin Il-76TD,4,Soloviev D-30KP-2,1986,1400.0,2349.0, RDPL-34141, 0053465941,Euro Asia Aviation,Cargo,-,Macau Airport,MFM,VMMC,Macau,Baucau-English Madeira Airport,BCH,WPEC,East Timor,4,2,4,2,-,-,Final
