identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19951019-0,Thursday,19-OCT-1995,13:15,A2, Takeoff (TOF),"Vancouver International Airport, BC (YVR)",Canada,257,0, Substantial, Repaired,McDonnell Douglas DC-10-30ER,3,General Electric CF6-50C2B,1980,-,61289.0, C-GCPF, 46543/341,Canadian Airlines,International Scheduled Passenger,  17,Vancouver International Airport,YVR,CYVR,Canada,Taipei-Chiang Kai Shek International Airport,TPE,RCTP,Taiwan,14,243,0,0,-,-,Final
19951021-0,Saturday,21-OCT-1995,-,A1, En route (ENR),near Marunga,Angola,5,5, Damaged beyond repair,-,Beechcraft 200 Super King Air,-,-,1975,-,-, ZS-MGR, BB-19,Balmoral Air Service,Int'l Non Scheduled Passenger,-,Luanda Airport,LAD,FNLU,Angola,Lanseria Airport,HLA,FALA,South Africa,2,3,2,3,-,-,-
19951022-1,Sunday,22-OCT-1995,09:50,A1, En route (ENR),Bole,Ethiopia,20,0, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1985,-,-, ET-AIO, 818,Ethiopian Airlines,Domestic Scheduled Passenger, 173,Dessie-Combolcha Airport,DSE,HADC,Ethiopia,Addis Ababa-Bole Airport,ADD,HAAB,Ethiopia,3,17,0,0,-,-,-
19951022-2,Sunday,22-OCT-1995,-,A1, Initial climb (ICL),"off Ponta Delgada-Nordela Airport, Azores (PDL)",Portugal,7,7, Damaged beyond repair,-,Transall C-160D,-,-,1969,-,-, 50+43, D-65,German AF,Military,-,Ponta Delgada-Nordela Airport,PDL,LPPD,Portugal,St. John's Airport,YYT,CYYT,Canada,7,0,7,0,-,-,-
19951023-3,Monday,23-OCT-1995,03:50,A2, Takeoff (TOF),"Miami International Airport, FL (MIA)",United States of America,5,0, Substantial, Repaired,Boeing 747-121 (SCD),4,Pratt & Whitney JT9D-7AH,1970,-,22911.0, N613FF, 19647/16,Tower Air,Cargo, 803,Miami International Airport,MIA,KMIA,United States of America,Port of Spain-Piarco Airport,POS,TTPP,Trinidad and Tobago,3,2,0,0,-,-,Final
19951025-1,Wednesday,25-OCT-1995,20:26,A1, Approach (APR),1 km (0.6 mls) from  Ufa Airport (UFA),Russia,13,7, Damaged beyond repair,-,Antonov An-32,2,Ivchenko AI-20,1988,2215.0,4580.0, RA-48981, 1601,MAP Ufa Motors,Cargo,-,Tyumen Airport,TJM,USTR,Russia,Ufa Airport,UFA,UWUU,Russia,5,8,4,3,-,-,-
19951031-0,Tuesday,31-OCT-1995,19:58,A2, Landing (LDG),Rostov Airport (ROV),Russia,11,0, Substantial, Repaired,lyushin Il-76TD,-,-,1990,-,-, RA-76783, 0093498974,Aeroflot,Cargo,-,Ulyanovsk/Baratayevka Airport,ULV,UWLL,Russia,Rostov Airport,ROV,URRR,Russia,9,2,0,0,-,-,-
19951031-1,Tuesday,31-OCT-1995,20:50,A1, Approach (APR),16 km (10 mls) from  Piedras Negras Airport (PDS),Mexico,11,9, Damaged beyond repair,-,Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,-,-,-, XA-SVM, 208B0214,TACSA,Domestic Scheduled Passenger, 108,Saltillo Airport,SLW,MMIO,Mexico,Piedras Negras Airport,PDS,MMPG,Mexico,1,10,1,8,-,-,Preliminary - official
19951101-0,Wednesday,01-NOV-1995,-,A1, Approach (APR),Shymkent,Kazakhstan,4,0, Damaged beyond repair,-,Antonov An-24B,-,-,1966,-,-, UN-47710, 69900405,Kazakhstan Airlines,Training,-,-,-,-,-,Shymkent Airport,CIT,UAII,Kazakhstan,4,0,0,0,-,-,-
19951101-1,Wednesday,01-NOV-1995,20:18,A2, Landing (LDG),"Calgary International Airport, AB (YYC)",Canada,30,0, Substantial, Repaired,Fokker F-28 Fellowship 1000,-,-,1974,-,-, C-FCRK, 11087,Canadian Regional Airlines,Domestic Scheduled Passenger,-,Edmonton International Airport,YEG,CYEG,Canada,Calgary International Airport,YYC,CYYC,Canada,4,26,0,0,-,-,-
19951104-0,Saturday,04-NOV-1995,-,A1, Landing (LDG),near Cabu San Lucas,Mexico,-,0, Damaged beyond repair,-,Sud Aviation SE-210 Caravelle 10B3,-,-,1965,-,-, HK-3962X, 184,Americana Colombia,Illegal Flight,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19951106-0,Monday,06-NOV-1995,14:00,A2, Landing (LDG),"Mosque Airstrip, BC",Canada,8,0, Substantial, Repaired,Beechcraft A100 King Air,-,-,1973,-,-, C-FJFH, B-171,Northern Thunderbird Air,Domestic Non Scheduled Passenger,-,-,-,-,-,-,-,-,-,1,7,0,0,-,-,-
19951108-0,Wednesday,08-NOV-1995,21:00,A1, En route (ENR),"30 km (18.8 mls) SE of Villa Dolores, CD",Argentina,53,53, Damaged beyond repair,-,Fokker F-27 Friendship 400M,-,-,1981,-,-, TC-72, 10619,LADE,Domestic Non Scheduled Passenger,-,-,-,-,-,Córdoba-Pajas Blancas Airport,COR,SACO,Argentina,5,48,5,48,-,-,-
19951109-0,Thursday,09-NOV-1995,-,H2, En route (ENR),Athens-Ellinikon International Airport (ATH),Greece,114,0, None,-,Boeing 747-200,-,-,-,-,-, registration unknown,-,Olympic Airways,International Scheduled Passenger,OA742,Bangkok-Don Muang International Airport,BKK,VTBD,Thailand,Athens-Ellinikon International Airport,ATH,LGAT,Greece,-,-,0,0,-,-,-
19951112-0,Sunday,12-NOV-1995,00:55,A2, Approach (APR),"East Granby, CT",United States of America,78,0, Substantial, Repaired,McDonnell Douglas DC-9-83 (MD-83),2,Pratt & Whitney JT8D-219,1987,-,27628.0, N566AA, 49348/1374,American Airlines,Domestic Scheduled Passenger,AA1572,Chicago-O'Hare International Airport,ORD,KORD,United States of America,Windsor Locks-Bradley International Airport,BDL,KBDL,United States of America,5,73,0,0,-,-,Final
19951113-0,Monday,13-NOV-1995,08:53,A1, Landing (LDG),Kaduna Airport (KAD),Nigeria,138,11, Damaged beyond repair,-,Boeing 737-2F9,2,Pratt & Whitney JT8D-15,1982,27567.0,22375.0, 5N-AUA, 22985/920,Nigeria Airways,Domestic Scheduled Passenger, 357,Jos Airport,JOS,DNJO,Nigeria,Kaduna Airport,KAD,DNKA,Nigeria,14,124,0,11,-,-,Final
19951115-0,Wednesday,15-NOV-1995,-,A1, Landing (LDG),Guadalajara International Airport (GDL),Mexico,9,0, Damaged beyond repair,-,Lockheed L-1329 JetStar 731,-,-,1965,-,-, XA-MIK, 5066,TAESA,Executive,-,Mexico City-Benito Juárez International Airport,MEX,MMMX,Mexico,Guadalajara-Don Miguel Hidalgo y Costilla International Airport,GDL,MMGL,Mexico,2,7,0,0,-,-,Preliminary
19951118-0,Saturday,18-NOV-1995,-,C1, Approach (APR),3 km (1.9 mls) from  Jaffna-Palaly AFB,Sri Lanka,6,5, Damaged beyond repair,-,Shaanxi Yunshuji Y-8D,4,Zhuzhou WJ6,-,-,-, CR871, 060801,Helitours,Military,-,-,-,-,-,Jaffna-Palaly Air Base,JAF,VCCJ,Sri Lanka,6,0,5,0,-,-,-
19951118-1,Saturday,18-NOV-1995,-,A1, Unknown (UNK),Urumano,Venezuela,-,-, Damaged beyond repair,-,Antonov An-2T,-,-,-,-,-, YV-860C, 179(473)12,Comeravia,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19951122-0,Wednesday,22-NOV-1995,-,A1, Landing (LDG),Huambo Airport (NOV),Angola,9,0, Damaged beyond repair,-,Antonov An-12TB,-,-,1965,-,-, RA-11008, 402612,UN,Cargo,-,Catumbela Airport,CBT,FNCT,Angola,Huambo Airport,NOV,FNHU,Angola,6,3,0,0,-,-,-
19951122-1,Wednesday,22-NOV-1995,17:20,A1, Approach (APR),13 km (8.1 mls) off  Jaffna,Sri Lanka,62,62, Damaged beyond repair,-,Antonov An-32B,2,Ivchenko AI-20,-,-,-, CR862, 3503,Sri Lanka AF,Military,-,-,-,-,-,Jaffna-Palaly Air Base,JAF,VCCJ,Sri Lanka,6,56,6,56,-,-,-
19951123-0,Thursday,23-NOV-1995,10:31,A2, Taxi (TXI),London-Heathrow Airport (LHR),United Kingdom,120,0, Substantial, Repaired,Boeing 757-236,2,Rolls-Royce RB211-535C,1983,-,-, G-BIKG, 22178/23,British Airways,Domestic Scheduled Passenger,-,London-Heathrow Airport,LHR,EGLL,United Kingdom,Manchester International Airport,MAN,EGCC,United Kingdom,7,113,0,0,-,-,Final
19951123-1,Thursday,23-NOV-1995,10:31,A2, Taxi (TXI),London-Heathrow Airport (LHR),United Kingdom,258,0, Substantial, Repaired,Airbus A340-312,4,CFMI CFM56-5C3/F,1994,-,-, A4O-LB, 39,Gulf Air,International Scheduled Passenger,-,London-Heathrow Airport,LHR,EGLL,United Kingdom,-,-,-,-,17,241,0,0,-,-,Final
19951126-0,Sunday,26-NOV-1995,-,A1, Takeoff (TOF),Uncía Airport,Bolivia,6,6, Damaged beyond repair,-,Beechcraft 200C Super King Air,-,-,1981,-,-, EB-002, BL-33,Bolivian Army,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19951128-0,Tuesday,28-NOV-1995,02:00,A1, Approach (APR),"near Santarém Airport, PA (STM)",Brazil,4,3, Damaged beyond repair,-,Fairchild FH-227B,-,-,1967,-,-, PP-BUJ, 569,TABA,Cargo,-,Belém/Val-de-Cans International Airport,BEL,SBBE,Brazil,Santarém Airport,STM,SBSN,Brazil,2,2,2,1,-,-,Preliminary - official
19951128-1,Tuesday,28-NOV-1995,16:37,A1, Takeoff (TOF),Makovskoye Airfield,Russia,9,0, Damaged beyond repair,-,Antonov An-2R,-,-,1973,-,-, RA-07419, 1G150-54,Yenisei Airline,Domestic Scheduled Passenger,-,-,-,-,-,-,-,-,-,2,7,0,0,-,-,-
19951130-0,Thursday,30-NOV-1995,19:10,A1, Approach (APR),9 km (5.6 mls) from  Baku Airport (BAK),Azerbaijan,6,2, Destroyed, Written off (damaged beyond repair),Boeing 707-323C,4,Pratt & Whitney JT3D-3B (HK),1967,-,-, 4K-401, 19584/663,Azerbaijan Airlines,Cargo,-,Urumqi Airport,URC,ZWWW,China,Baku-Bina International Airport,BAK,UBBB,Azerbaijan,6,0,2,0,-,-,-
19951202-0,Saturday,02-DEC-1995,12:53,A1, Landing (LDG),Delhi-Indira Gandhi International Airport (DEL),India,108,0, Damaged beyond repair,-,Boeing 737-2A8,2,Pratt & Whitney JT8D-9A,1974,-,-, VT-ECS, 20963/383,Indian Airlines,Domestic Scheduled Passenger, 492,Jaipur-Sanganer Airport,JAI,VIJP,India,Delhi-Indira Gandhi International Airport,DEL,VIDP,India,6,102,0,0,-,-,Final
19951203-0,Sunday,03-DEC-1995,22:44,A1, Approach (APR),"1,7 km (1.1 mls) S of Douala Airport (DLA)",Cameroon,76,71, Destroyed, Written off (damaged beyond repair),Boeing 737-2K9,2,Pratt & Whitney JT8D-15A,1985,23233.0,18746.0, TJ-CBE, 23386/1143,Cameroon Airlines,International Scheduled Passenger,UY3701,Cotonou Airport,COO,DBBB,Benin,Douala Airport,DLA,FKKD,Cameroon,5,71,3,68,-,-,Final
19951205-0,Tuesday,05-DEC-1995,17:54,A1, Initial climb (ICL),"3,8 km (2.4 mls) from  Nakhichevan Airport (NAJ)",Azerbaijan,82,52, Damaged beyond repair,-,Tupolev Tu-134B-3,2,Soloviev D-30,1980,17893.0,27500.0, 4K-65703, 63383,Azerbaijan Airlines,Domestic Scheduled Passenger,A-56,Nakhichevan Airport,NAJ,UBBN,Azerbaijan,Baku-Bina International Airport,BAK,UBBB,Azerbaijan,6,76,2,50,-,-,Final
19951205-1,Tuesday,05-DEC-1995,12:35,A1, Initial climb (ICL),Verkhnyaya Toyma,Russia,15,0, Damaged beyond repair,-,Antonov An-2R,-,-,1983,-,-, RA-17725, 1G202-45,Kotlas Avia Enterprise,Domestic Scheduled Passenger,-,-,-,-,-,-,-,-,-,2,13,0,0,-,-,-
19951206-0,Wednesday,06-DEC-1995,12:12,A1, Approach (APR),4 km (2.5 mls) from  Anadyr,Russia,16,0, Damaged beyond repair,-,Antonov An-26,-,-,-,-,-, registration unknown,-,Federal Border Guard,Cargo,-,-,-,-,-,Anadyr Airport,DYR,UHMA,Russia,7,9,0,0,-,-,-
19951206-1,Wednesday,06-DEC-1995,-,A1, Landing (LDG),Mactan,Philippines,-,0, Damaged beyond repair,-,Fokker F-27 Friendship 100,2,Rolls-Royce Dart 514-7,1961,-,-, RP-C6888, 10169,Laoag,Unknown,-,-,-,-,-,Mactan Island-Chicago Naval Air Base,NOP,RPVM,Philippines,-,-,0,0,-,-,-
19951207-0,Thursday,07-DEC-1995,03:08,A1, En route (ENR),50 km (31.3 mls) W of Grossevichi,Russia,98,98, Destroyed, Written off (damaged beyond repair),Tupolev Tu-154B,3,Kuznetsov NK-8-2U,1976,13801.0,30001.0, RA-85164, 76A164,Khabarovsk United Air,Domestic Scheduled Passenger,3949,Yuzhno-Sakhalinsk Airport,UUS,UHSS,Russia,Khabarovsk-Novy Airport,KHV,UHHH,Russia,8,90,8,90,-,-,Final
19951207-1,Thursday,07-DEC-1995,17:54,A1, En route (ENR),ca 30 km S of Port-au-Prince Airport (PAP),Haiti,20,20, Destroyed, Written off (damaged beyond repair),Beechcraft 1900D,2,Pratt & Whitney Canada PT6A-67D,1994,-,-, F-OHRK, UE-119,Air St. Martin,Int'l Non Scheduled Passenger,-,Pointe-à-Pitre-Le Raizet Airport,PTP,TFFR,Guadeloupe,Port-au-Prince Airport,PAP,MTPP,Haiti,2,18,2,18,-,-,-
19951213-0,Wednesday,13-DEC-1995,19:55,A1, Takeoff (TOF),"1,5 km (0.9 mls) from  Verona Airport (VRN)",Italy,49,49, Damaged beyond repair,-,Antonov An-24V,-,-,1967,-,-, YR-AMR, 77303309,Romavia,Int'l Non Scheduled Passenger, 166,Verona Airport,VRN,LIPX,Italy,Timisoara Airport,TSR,LRTR,Romania,8,41,8,41,-,-,Final
19951214-0,Thursday,14-DEC-1995,00:14,A1, Approach (APR),17 km (10.6 mls) N of Guatemala City-La Aurora Airport (GUA),Guatemala,2,2, Damaged beyond repair,-,Rockwell 1121 Jet Commander,-,-,-,-,-, N503U, 83,American Air Network,Cargo,-,Miami International Airport,MIA,KMIA,United States of America,Guatemala City-La Aurora Airport,GUA,MGGT,Guatemala,2,0,2,0,-,-,Preliminary - official
19951215-0,Friday,15-DEC-1995,04:23,A1, Landing (LDG),"Detroit-Metropolitan Wayne County Airport, MI (DTW)",United States of America,1,0, Substantial, Written off (damaged beyond repair),Swearingen SA226-AT Merlin IV,2,Garrett TPE331-3U-330G,1977,-,6965.0, N31AT, AT-057,Air Transport,Ferry/positioning,-,Flint-Bishop Airport,FNT,KFNT,United States of America,Louisville International Airport,SDF,KSDF,United States of America,1,0,0,0,-,-,Final
19951218-0,Monday,18-DEC-1995,-,A1, Unknown (UNK),"near Cahungula, Lunda Norte",Angola,144,141, Destroyed, Written off (damaged beyond repair),Lockheed L-188C Electra,-,-,1959,-,-, 9Q-CRR, 1080,Trans Service Airlift,Int'l Non Scheduled Passenger,-,Kinshasa-N'Djili Airport,FIH,FZAA,Democratic Republic of the Congo,-,-,-,-,5,139,4,137,-,-,-
19951218-1,Monday,18-DEC-1995,17:30,A1, Takeoff (TOF),"Ingleside-McCampbell-Porter Airport, TX (IWS)",United States of America,2,0, Damaged beyond repair,-,Beechcraft 200 Super King Air,-,-,1981,-,-, N231RL, BB-868,Western Airways,Illegal Flight,-,Houston-West Houston Airport,IWS,KIWS,United States of America,-,-,-,-,1,1,0,0,-,-,Final
19951220-0,Wednesday,20-DEC-1995,11:36,A1, Takeoff (TOF),"New York-John F. Kennedy International Airport, NY (JFK)",United States of America,468,0, Substantial, Written off (damaged beyond repair),Boeing 747-136,4,Pratt & Whitney JT9D-7A,1971,17726.0,90456.0, N605FF, 20271/172,Tower Air,Domestic Scheduled Passenger,  41,New York-John F. Kennedy International Airport,JFK,KJFK,United States of America,Miami International Airport,MIA,KMIA,United States of America,17,451,0,0,-,-,Final
19951220-1,Wednesday,20-DEC-1995,21:38,A1, Approach (APR),Buga,Colombia,163,159, Destroyed, Written off (damaged beyond repair),Boeing 757-223,2,Rolls-Royce RB211-535E4B,1991,4922.0,13782.0, N651AA, 24609/390,American Airlines,International Scheduled Passenger,AA965,Miami International Airport,MIA,KMIA,United States of America,Cali-Alfonso Bonilla Aragón Airport,CLO,SKCL,Colombia,8,155,8,151,-,-,Final
19951221-0,Thursday,21-DEC-1995,-,A1, Landing (LDG),Krasnodar Airport (KRR),Russia,-,0, Damaged beyond repair,-,Antonov An-24RV,2,Ivchenko AI-24VT,1972,-,-, RA-46473, 27308001,Kuban Airlines,Unknown,-,-,-,-,-,Krasnodar Airport,KRR,URKK,Russia,-,-,0,0,-,-,-
19951222-0,Friday,22-DEC-1995,-,A1, Landing (LDG),Begesin Airstrip,Papua New Guinea,12,2, Damaged beyond repair,-,Britten-Norman BN-2A-21 Islander,-,-,1971,-,-, P2-NAM, 207,Islands Nationair,Domestic Scheduled Passenger,-,Madang Airport,MAG,AYMD,Papua New Guinea,-,-,-,-,1,11,1,1,-,-,-
19951223-0,Saturday,23-DEC-1995,-,A1, Takeoff (TOF),Rancagua,Chile,-,1, Damaged beyond repair,-,CASA C-212-M Aviocar 100,-,-,1978,-,-, 212, 107,Chilean Army,Military,-,-,-,-,-,-,-,-,-,-,-,0,1,-,-,-
19951223-1,Saturday,23-DEC-1995,06:07,A2, Taxi (TXI),Novy Urengoy Airport (NUX),Russia,11,0, Substantial, Repaired,Antonov An-74-200,-,-,1995,-,-, RA-74058, 36547098956,Gazpromavia,Cargo,-,Novy Urengoy Airport,NUX,USMU,Russia,Tiksi Airport,IKS,UEST,Russia,6,5,0,0,-,-,-
19951226-0,Tuesday,26-DEC-1995,-,H2, En route (ENR),Asmara International Airport (ASM),Eritrea,185,0, None,-,Airbus A300B4-620 ?,-,-,-,-,-, registration unknown,-,Saudi Arabian,International Scheduled Passenger,-,Jeddah-King Abdulaziz International Airport,JED,OEJN,Saudi Arabia,Addis Ababa-Bole Airport,ADD,HAAB,Ethiopia,-,-,0,0,-,-,-
19951227-0,Wednesday,27-DEC-1995,-,A1, Landing (LDG),Tiksi Airport (IKS),Russia,-,0, Damaged beyond repair,-,Antonov An-2TP,-,-,1966,-,-, RA-96244, 1G72-28,Sakha Avia,Unknown,-,-,-,-,-,Tiksi Airport,IKS,UEST,Russia,-,-,0,0,-,-,-
19951227-1,Wednesday,27-DEC-1995,12:30,A1, Initial climb (ICL),Novy Bor Airstrip,Russia,14,0, Substantial, Written off (damaged beyond repair),Antonov An-2TP,-,-,1968,-,-, RA-32366, 1G100-17,Komi Avia,Domestic Scheduled Passenger,-,-,-,-,-,Ust-Tsylma Airport,UTS,UUYX,Russia,2,12,0,0,-,-,-
19951229-0,Friday,29-DEC-1995,00:25,A1, Approach (APR),Saransk,Russia,5,0, Substantial, Written off (damaged beyond repair),Antonov An-24B,-,-,1967,-,-, RA-46401, 77303904,Saransk Flight Unit,Cargo,-,Samara Airport,KUF,UWWW,Russia,Saransk Airport,SKX,UWPS,Russia,3,2,0,0,-,-,-
19951230-0,Saturday,30-DEC-1995,17:25,A1, Landing (LDG),Istanbul-Atatürk Airport (IST),Turkey,81,0, Damaged beyond repair,-,BAC One-Eleven 525FT,2,Rolls-Royce Spey 512-14DW,1982,-,-, YR-BCO, 272,Tarom,International Scheduled Passenger, 261,Bucharest-Otopeni International Airport,OTP,LROP,Romania,Istanbul-Atatürk International Airport,IST,LTBA,Turkey,6,75,0,0,-,-,-
19951230-1,Saturday,30-DEC-1995,14:43,A1, Approach (APR),"0,4 km (0.3 mls) from  Eagle River Airport, WI (EGV)",United States of America,2,2, Destroyed, Written off (damaged beyond repair),Cessna 560 Citation V,2,Pratt & Whitney Canada JT15D-5A,-,-,1572.0, N991PC, 560-0043,Iowa Packing Company,Unknown,-,Des Moines Airport,DSM,KDSM,United States of America,Eagle River Airport,EGV,KEGV,United States of America,2,0,2,0,-,-,Final
19951231-0,Sunday,31-DEC-1995,12:25,A1, Approach (APR),"ca 9 km N of Marco Island Airport, FL (MRK)",United States of America,2,2, Destroyed, Written off (damaged beyond repair),Cessna 550 Citation II,2,Pratt & Whitney Canada JT15D-4,1979,-,6025.0, N91MJ, 550-0101,Moran Foods,Executive,-,Saint Louis-Bi-State Parks Airport,CPS,KCPS,United States of America,Marco Island Airport,MRK,KMKY,United States of America,2,0,2,0,-,-,Final
19950501-2,Monday,01-MAY-1995,17:20,A2, Takeoff (TOF),"Taguatinga Airport, TO (QHN)",Brazil,3,0, Substantial, Repaired,Boeing 727-21F,3,Pratt & Whitney JT8D-7B,1965,-,-, HK-1717, 18993/215,Aerosucre Colombia,Cargo,-,Buenos Aires/Ezeiza-Ministro Pistarini Airport,EZE,SAEZ,Argentina,Taguatinga Airport,QHN,SWTY,Brazil,3,0,0,0,-,-,-
19950503-0,Wednesday,03-MAY-1995,23:45,A1, En route (ENR),ca 50 km SSE of Quito-Mariscal Sucre Airport (UIO),Ecuador,7,7, Destroyed, Written off (damaged beyond repair),Grumman G-1159 Gulfstream II,-,-,1970,-,-, N409MA,  83,American Jet,Executive,-,La Paz-El Alto Airport,LPB,SLLP,Bolivia,Quito-Mariscal Sucre Airport,UIO,SEQU,Ecuador,2,5,2,5,-,-,Preliminary - official
19950504-0,Thursday,04-MAY-1995,10:42,A1, Initial climb (ICL),"1,3 km (0.8 mls) SSW of Sibay Airport, Bashkortostan",Russia,7,3, Damaged beyond repair,-,Antonov An-2,-,-,-,-,-, RA-19550,-,Magnitogorsk ROSTO,Survey/research,-,-,-,-,-,Magnitogorsk Airport,MQF,USCM,Russia,2,5,1,2,-,-,-
