identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19560125-0,Wednesday,25-JAN-1956,-,A1, Unknown (UNK),Blida,Algeria,-,3, Damaged beyond repair,-,Nord 2501 Noratlas,2,Bristol Hercules 739,1954,-,-, 48, 48,French AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-
19560125-1,Wednesday,25-JAN-1956,-,A1, Unknown (UNK),Blida,Algeria,-,3, Damaged beyond repair,-,Nord 2501 Noratlas,2,Bristol Hercules 739,1955,-,-, 70, 70,French AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-
19560126-0,Thursday,26-JAN-1956,-,A1, Unknown (UNK),"5 km (3.1 mls) W of Smithtown, NY",United States of America,-,3, Damaged beyond repair,-,Spartan Ventura,-,-,1943,-,-, N2000C, 5243,Cities Service Co.,Test,-,Islip-Long Island MacArthur Airport,ISP,KISP,United States of America,-,-,-,-,-,-,-,-,-,-,-
19560128-0,Saturday,28-JAN-1956,00:17,A1, Approach (APR),2 km (1.3 mls) S of Lyon-Bron Airport (LYN),France,3,3, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, F-BCYK, 4509,Air France,Cargo,-,Nice-Côte d'Azur Airport,NCE,LFMN,France,Lyon-Bron Airport,LYN,LFLY,France,3,0,3,0,-,-,-
19560202-0,Thursday,02-FEB-1956,-,A1, En route (ENR),near Zaragoza,Spain,7,7, Damaged beyond repair,-,CASA 352 (Junkers Ju-52),-,-,-,-,-, T.2B-215, 106,Spanish AF,Military,-,Valladolid Airport,VLL,LEVD,Spain,Zaragoza Airport,ZAZ,LEZG,Spain,-,-,-,-,-,-,-
19560203-0,Friday,03-FEB-1956,-,A1, En route (ENR),Edward VII Peninsula,Antarctica,2,0, Damaged beyond repair,-,de Havilland Canada UC-1 Otter (DHC-3),-,-,1955,-,-, 144260, 62,US Navy,Military,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,-
19560204-0,Saturday,04-FEB-1956,-,A1, En route (ENR),"off Fort Lauderdale, FL",United States of America,4,2, Damaged beyond repair,-,Fairchild R4Q-2 Flying Boxcar (C-119F),-,-,1953,-,1171.0, 131703, 10888,USMC,Military,-,Miami MCAS,OPF,KOPF,United States of America,Miami MCAS,OPF,KOPF,United States of America,4,0,2,0,-,-,-
19560208-0,Wednesday,08-FEB-1956,-,A1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Grumman SA-16A Albatross,-,-,-,-,-, 51-010, G-83,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Preliminary
19560208-2,Wednesday,08-FEB-1956,-,A1, En route (ENR),Northern Venezuela,Venezuela,8,0, Destroyed, Written off (damaged beyond repair),Lockheed P2V-2 Neptune,-,-,-,-,-, 122466, 126-1097,US Navy,Military,-,-,-,-,-,-,-,-,-,8,0,0,0,-,-,-
19560209-0,Thursday,09-FEB-1956,-,A2, Takeoff (TOF),"Cheyenne Airport, WY (CYS)",United States of America,-,1, Substantial, Repaired,Douglas SC-47D,2,Pratt & Whitney R-1830-90,1944,-,-, 43-16411, 20877,USAF,Military,-,Cheyenne Airport,CYS,KCYS,United States of America,-,-,-,-,-,-,-,-,-,-,-
19560210-0,Friday,10-FEB-1956,-,O1, Standing (STD),Little America V,Antarctica,-,0, Damaged beyond repair,-,de Havilland Canada UC-1 Otter (DHC-3),-,-,1955,-,-, 144259, 60,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19560212-0,Sunday,12-FEB-1956,-,A1, Landing (LDG),Châteauroux-Déols Air Base (CHR),France,-,0, Damaged beyond repair,-,Fairchild C-119C Flying Boxcar,-,-,-,-,-, 51-2653, 10642,USAF,Military,-,-,-,-,-,Châteauroux-Déols Air Base,CHR,LFLX,France,-,-,0,0,-,-,-
19560212-1,Sunday,12-FEB-1956,-,A1, En route (ENR),Mount Dirphys,Greece,17,17, Damaged beyond repair,-,Douglas Dakota IV (DC-3),-,-,1944,-,-, KJ989, 26428/14983,Hellenic AF,Military,-,-,-,-,-,-,-,-,-,4,13,4,13,-,-,-
19560213-0,Monday,13-FEB-1956,-,A1, Initial climb (ICL),"2,4 km (1.5 mls) off  Frobisher Bay Airport, NU (YFB)",Canada,3,3, Destroyed, Written off (damaged beyond repair),Bristol 170 Freighter 31,-,-,-,-,-, CF-FZU, 13136,Maritime Central Airways,Cargo,-,Frobisher Bay Airport,YFB,CYFB,Canada,-,-,-,-,3,0,3,0,-,-,Final
19560214-0,Tuesday,14-FEB-1956,-,A1, En route (ENR),"40 km (25 mls) NW of Fort Chimo, QC",Canada,3,2, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, CF-BZH, 6079,Dorval Air Transport,Cargo,-,Frobisher Bay Airport,YFB,CYFB,Canada,Kuujjuaq-Fort Chimo Airport,YVP,CYVP,Canada,3,0,2,0,-,-,-
19560214-1,Tuesday,14-FEB-1956,15:38,A1, En route (ENR),"Toronto, ON",Canada,4,4, Damaged beyond repair,-,de Havilland Canada U-1A Otter (DHC-3),-,-,1956,-,-, 55-3252, 92,US Army,Military,-,Toronto-Downsview Airport,YZD,CYZD,Canada,Toronto-Downsview Airport,YZD,CYZD,Canada,4,0,4,0,-,-,-
19560216-0,Thursday,16-FEB-1956,-,A1, Takeoff (TOF),Najran,Saudi Arabia,-,0, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, HZ-AAO,-,Saudi Arabian,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19560217-0,Friday,17-FEB-1956,13:45,A1, Approach (APR),"5,6 km (3.5 mls) N of Niles, CA",United States of America,40,40, Damaged beyond repair,-,Douglas R5D-2 (DC-4),-,-,1944,-,-, 39116, 18331,US Navy,Military,-,Santa Ana-El Toro MCAS,NZJ,KNZJ,United States of America,Alameda NAS,NGZ,KNGZ,United States of America,5,35,5,35,-,-,-
19560217-1,Friday,17-FEB-1956,14:58,A1, Approach (APR),"near Owensboro, KY",United States of America,23,0, Damaged beyond repair,-,Martin 4-0-4,2,Pratt & Whitney R-2800-CB3,1951,-,12373.0, N445A, 14122,Eastern Air Lines,Domestic Scheduled Passenger,EA156,Evansville-Dress Regional Airport,EVV,KEVV,United States of America,Owensboro-Daviess County Airport,OWB,KOWB,United States of America,3,20,0,0,-,-,Final
19560217-2,Friday,17-FEB-1956,-,A1, Takeoff (TOF),Saigon-Tan Son Nhut Airport (SGN),Vietnam,3,0, Damaged beyond repair,-,Vickers Valetta C.1,2,Bristol Hercules 230,1950,-,-, VX483,-,RAF,Military,-,Saigon-Tan Son Nhat International Airport,SGN,VVTS,Vietnam,-,-,-,-,3,0,0,0,-,-,-
19560218-0,Saturday,18-FEB-1956,12:23,A1, En route (ENR),"3,5 km (2.2 mls) S of Malta-Luqa Airport (MLA)",Malta,50,50, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,1945,-,-, G-ANSY,-,Scottish Airlines,Int'l Non Scheduled Passenger,-,Malta-Luqa Airport,MLA,LMML,Malta,London-Stansted Airport,STN,EGSS,United Kingdom,5,45,5,45,-,-,-
19560218-1,Saturday,18-FEB-1956,-,U1, Standing (STD),Dukham,Saudi Arabia,-,-, Damaged beyond repair,-,Douglas C-47B-10-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, G-AMSL, 26411/14966,Kuwait National Airways,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19560220-0,Monday,20-FEB-1956,02:45,A1, Approach (APR),29 km (18.1 mls) SE of Cairo International Airport (CAI),Egypt,64,52, Damaged beyond repair,-,Douglas DC-6B,4,Pratt & Whitney R-2800,1953,-,-, F-BGOD, 43835/380,TAI,International Scheduled Passenger,-,Karachi International Airport,KHI,OPKC,Pakistan,Cairo International Airport,CAI,HECA,Egypt,9,55,3,49,-,-,Final
19560220-1,Monday,20-FEB-1956,08:11,A1, Landing (LDG),"Chicago-Midway Airport, IL (MDW)",United States of America,42,0, Damaged beyond repair,-,Vickers 744 Viscount,-,-,1955,-,-, N7404,  90,Capital Airlines,Domestic Scheduled Passenger,-,Detroit-Willow Run Airport,YIP,KYIP,United States of America,Chicago-Midway Airport,MDW,KMDW,United States of America,5,37,0,0,-,-,-
19560224-0,Friday,24-FEB-1956,-,A1, En route (ENR),ca 24 km from Aleppo,Syria,19,19, Damaged beyond repair,-,Douglas C-47B-10-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, YK-AAE, 26362/14917,Syrian Airways,Domestic Scheduled Passenger,-,Aleppo-Nejrab Airport,ALP,OSAP,Syria,Damascus International Airport,DAM,OSDI,Syria,3,16,3,16,-,-,-
19560224-1,Friday,24-FEB-1956,-,A1, En route (ENR),8 km (5 mls) S of Rascafria,Spain,6,6, Damaged beyond repair,-,Douglas C-47A-80-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 43-15130, 19596,USAF,Military,-,Châteauroux-Déols Air Base,CHR,LFLX,France,Madrid-Torrejón AFB,TOJ,LETO,Spain,6,0,6,0,-,-,-
19560225-0,Saturday,25-FEB-1956,14:55,A1, En route (ENR),Lash Golath Mt.,Pakistan,3,3, Damaged beyond repair,-,Douglas C-47B-40-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, AP-ACZ, 33561/16813,PIA,Cargo,-,Gilgit Airport,GIL,OPGT,Pakistan,Islamabad International Airport,ISB,OPRN,Pakistan,3,0,3,0,-,-,-
19560229-0,Wednesday,29-FEB-1956,-,A1, Maneuvering (MNV),"Ushuaia-Comandante Berisso Airport, TF (EAU)",Argentina,-,-, Damaged beyond repair,-,Douglas C-54A-5-DC (DC-4),-,-,1944,-,-, 0277/CTA-5, 10301,Argentine Navy,Military,-,-,-,-,-,Ushuaia-Comandante Berisso Airport,EAU,SAWO,Argentina,-,-,-,-,-,-,-
19560302-0,Friday,02-MAR-1956,-,A1, Maneuvering (MNV),Cameron Highlands,Malaysia,7,7, Damaged beyond repair,-,Vickers Valetta C.1,2,Bristol Hercules 230,1949,-,-, VW861, 419,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19560302-1,Friday,02-MAR-1956,-,A1, En route (ENR),385 km (240.6 mls) SW off  Iceland,Atlantic Ocean,17,17, Damaged beyond repair,-,Douglas C-124C Globemaster II,4,Pratt & Whitney R-4360-20WA,-,-,-, 53-0021, 44316,USAF,Military,-,Reykjavík-Keflavík International Airport,KEF,BIKF,Iceland,-,-,-,-,17,0,17,0,-,-,-
19560304-0,Sunday,04-MAR-1956,-,C1, Standing (STD),Nicosia Airport (NIC),Cyprus,0,0, Damaged beyond repair,-,Handley Page HP.81 Hermes IV,-,-,1950,-,-, G-ALDW, HP.81/23,Skyways,Int'l Non Scheduled Passenger,-,Nicosia Airport,NIC,LCNC,Cyprus,-,-,-,-,0,0,0,0,-,-,-
19560305-0,Monday,05-MAR-1956,-,A1, En route (ENR),Mount Fuji,Japan,2,0, Damaged beyond repair,-,Douglas C-47D (DC-3),-,-,1945,-,-, 44-77094, 33426/16678,USAF,Military,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,-
19560312-0,Monday,12-MAR-1956,-,A1, Initial climb (ICL),"1,5 km (0.9 mls) off  Argentia NAS, NL (NWP)",Canada,6,6, Damaged beyond repair,-,Grumman SA-16A Albatross,-,-,1950,-,-, 49-069, G-27,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19560316-0,Friday,16-MAR-1956,-,A1, Landing (LDG),Thorney Island RAF Station,United Kingdom,-,0, Damaged beyond repair,-,Vickers Varsity T.1,2,Bristol Hercules 264,1952,-,-, WF388, 547,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19560317-0,Saturday,17-MAR-1956,-,A1, Takeoff (TOF),Gao Airport (GAQ),Mali,8,8, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, registration unknown,-,French AF,Military,-,Gao Airport,GAQ,GAGO,Mali,-,-,-,-,-,-,-,-,-,-,-
19560318-0,Sunday,18-MAR-1956,22:25,A1, Approach (APR),"Pelly Bay, NU",Canada,3,0, Damaged beyond repair,-,Curtiss C-46F-1-CU Commando,-,-,1945,-,-, N9995F, 22409,Flying Tiger Line,Cargo,-,-,-,-,-,Pelly Bay-Dewline Site Airport,YUF,CYUF,Canada,2,1,0,0,-,-,-
19560318-1,Sunday,18-MAR-1956,-,A1, Unknown (UNK),Knob Lake,Antarctica,-,-, Damaged beyond repair,-,de Havilland Canada DHC-3 Otter,-,-,1954,-,-, 3687, 53,RCAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19560319-0,Monday,19-MAR-1956,-,O1, Standing (STD),"Montreal-Dorval International Airport, QC (YUL)",Canada,-,0, Damaged beyond repair,-,Canadair C-54GM North Star,4,Rolls-Royce Merlin 622,1948,-,-, 17513, 120,RCAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19560319-1,Monday,19-MAR-1956,-,O1, Standing (STD),"Montreal-Dorval International Airport, QC (YUL)",Canada,-,0, Damaged beyond repair,-,Fairchild CC-119 Flying Boxcar,-,-,-,-,-, 22124, 10908,RCAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19560319-2,Monday,19-MAR-1956,-,A1, Approach (APR),"near Curuzu Cuatia Airport, CR (UZU)",Argentina,5,0, Damaged beyond repair,-,Douglas C-47A-90-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, T-20, 20479,Argentine AF,Military,-,-,-,-,-,Curuzu Cuatia Airport,UZU,SATU,Argentina,-,-,0,0,-,-,-
19560321-0,Wednesday,21-MAR-1956,-,A1, Landing (LDG),Tezpur-Salonibari Airport (TEZ),India,21,2, Damaged beyond repair,-,Douglas C-47A-20-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, VT-CGN, 12989,Indian Airlines,Scheduled Passenger,-,-,-,-,-,Tezpur-Salonibari Airport,TEZ,VETZ,India,3,18,0,2,-,-,-
19560328-0,Wednesday,28-MAR-1956,-,A1, Approach (APR),Largs,United Kingdom,3,1, Damaged beyond repair,-,Douglas C-47B-35-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, G-AMRB, 33418/16670,Starways,Ferry/positioning,-,Liverpool-Speke Airport,LPL,EGGP,United Kingdom,-,-,-,-,3,0,1,0,-,-,-
19560331-0,Saturday,31-MAR-1956,-,A1, En route (ENR),Indapur,India,3,3, Damaged beyond repair,-,Douglas C-47A-60-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, VT-DCM, 10230,National Air Operators,Cargo,-,-,-,-,-,Bagdogra Airport,IXB,VEBD,India,3,0,3,0,-,-,-
19560331-1,Saturday,31-MAR-1956,-,A1, Initial climb (ICL),Korat,Thailand,18,18, Damaged beyond repair,-,Douglas C-47A-15-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, L2-14/96, 12667,Thai AF,Military,-,-,-,-,-,Bangkok-Don Muang International Airport,BKK,VTBD,Thailand,-,-,-,-,-,-,Preliminary
19560401-0,Sunday,01-APR-1956,19:20,A1, Initial climb (ICL),"0,5 km (0.3 mls) SW of Pittsburgh-Greater Pittsburgh Airport, PA (PIT)",United States of America,36,22, Damaged beyond repair,-,Martin 4-0-4,-,-,1951,-,9177.0, N40403, 14103,TWA,Domestic Scheduled Passenger,TW400,Pittsburgh-Greater Pittsburgh Airport,PIT,KPIT,United States of America,Newark International Airport,EWR,KEWR,United States of America,3,33,1,21,-,-,Final
19560402-0,Monday,02-APR-1956,08:10,A1, En route (ENR),"8,7 km (5.4 mls) SW off  Seattle/Tacoma International Airport, WA (SEA)",United States of America,38,5, Damaged beyond repair,-,Boeing 377 Stratocruiser 10-30,4,Pratt & Whitney R-4360-B6,1949,-,18489.0, N74608, 15954/50,Northwest Orient Airlines,Domestic Scheduled Passenger,   2,Seattle/Tacoma International Airport,SEA,KSEA,United States of America,Portland International Airport,PDX,KPDX,United States of America,6,32,1,4,-,-,Final
19560403-0,Tuesday,03-APR-1956,-,A1, Unknown (UNK),"Hall Beach Airport, NU (YUX)",Canada,-,0, Damaged beyond repair,-,Curtiss C-46F-1-CU Commando,-,-,1945,-,-, CF-HZI, 22387,TransAir,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19560403-1,Tuesday,03-APR-1956,-,A1, En route (ENR),32 km (20 mls) S of Saijo,Japan,5,5, Damaged beyond repair,-,Fairchild C-119 Flying Boxcar,-,-,-,-,-, registration unknown,-,USAF,Military,-,-,-,-,-,-,-,-,-,5,0,5,0,-,-,-
19560405-0,Thursday,05-APR-1956,10:30,A2, Takeoff (TOF),"São Paulo-Congonhas Airport, SP (CGH)",Brazil,1,0, Substantial, Repaired,Douglas C-47A-25-DK (DC-3),-,-,1944,-,-, PT-YQA, 13621,REAL,Illegal Flight,-,São Paulo-Congonhas Airport,CGH,SBSP,Brazil,-,-,-,-,1,0,0,0,-,-,-
19560407-0,Saturday,07-APR-1956,-,A1, Initial climb (ICL),"near Fairfield-Travis AFB, CA",United States of America,7,3, Damaged beyond repair,-,Douglas C-124C Globemaster II,4,Pratt & Whitney R-4360-20WA,-,-,-, 52-1078, 43987,USAF,Military,-,Fairfield-Travis AFB,SUU,KSUU,United States of America,-,-,-,-,7,0,3,0,-,-,-
19560409-0,Monday,09-APR-1956,-,A1, Landing (LDG),Ataq Airport (AXK),Yemen,-,0, Damaged beyond repair,-,Handley Page Hastings C.2,-,-,1951,-,-, WD483, HP67/111,RAF,Military,-,Aden-Khormaksar RAF Station,ADE,ODAA,Yemen,Ataq Airport,AXK,ODAT,Yemen,-,-,0,0,-,-,-
19560410-0,Tuesday,10-APR-1956,-,A1, En route (ENR),"10 km (6.3 mls) N of Goose Bay Airport, NL (YYR)",Canada,3,3, Damaged beyond repair,-,de Havilland Canada U-1A Otter (DHC-3),-,-,1953,-,-, 3666, 12,RCAF,Military,-,Goose Bay Airport,YYR,CYYR,Canada,Goose Bay Airport,YYR,CYYR,Canada,2,1,2,1,-,-,-
19560418-0,Wednesday,18-APR-1956,-,A1, Landing (LDG),"Parintins, AM",Brazil,12,3, Damaged beyond repair,-,Boeing-Canada PB2B-1 Canso A (PBY-5A),-,-,1943,-,-, PP-PDB, 22021,Panair do Brasil,Passenger,-,-,-,-,-,-,-,-,-,5,7,2,1,-,-,-
19560418-1,Wednesday,18-APR-1956,-,A1, Unknown (UNK),"0,4 km (0.3 mls) N of Wheelus Air Base (MJI)",Libya,-,-, Damaged beyond repair,-,Grumman SA-16A Albatross,-,-,-,-,-, 51-039, G-114,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Preliminary
19560422-0,Sunday,22-APR-1956,-,O1, Standing (STD),Idris,Libya,-,-, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,1945,-,-, G-AGNS, 1220,BOAC,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19560422-1,Sunday,22-APR-1956,20:50,A1, Initial climb (ICL),off Sukhumi Airport (SUI),Georgia,6,6, Damaged beyond repair,-,Ilyushin Il-14,-,-,1956,12.0,19.0, CCCP-L1718, 146000202,Aeroflot / Moscow,Cargo, 227,Sukhumi Airport,SUI,UGSS,Georgia,Kutaisi Airport,KUT,UGKO,Georgia,5,1,5,1,-,-,-
19560426-0,Thursday,26-APR-1956,-,A1, Approach (APR),Berlin-Bohnsdorf,Germany,6,3, Damaged beyond repair,-,Ilyushin Il-12 ?,-,-,-,-,-, registration unknown,-,Aeroflot,Unknown,-,Warszawa-Okecie Airport,WAW,EPWA,Poland,Berlin-Schönefeld Airport,SXF,EDDB,Germany,-,-,-,-,-,-,-
19560430-0,Monday,30-APR-1956,09:30,A1, Takeoff (TOF),London-Stansted Airport (STN),United Kingdom,54,2, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,1946,-,-, G-AMUL,-,Scottish Airlines,Int'l Non Scheduled Passenger,-,London-Stansted Airport,STN,EGSS,United Kingdom,Malta-Luqa Airport,MLA,LMML,Malta,5,49,0,2,-,-,-
19560504-0,Friday,04-MAY-1956,-,A1, Unknown (UNK),"Villa Tesei, BA",Argentina,9,3, Damaged beyond repair,-,Vickers 610 Viking 1B,-,-,1949,-,-, T-91, 258,Argentine AF,Military,-,El Palomar Airport,EPA,SADP,Argentina,-,-,-,-,4,5,3,0,-,-,-
19560507-0,Monday,07-MAY-1956,20:00,O1, Standing (STD),"São Paulo-Congonhas Airport, SP (CGH)",Brazil,0,0, Damaged beyond repair,-,Douglas C-47A-5-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, PP-SPX, 12257,VASP,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19560511-0,Friday,11-MAY-1956,-,A1, Unknown (UNK),unknown,Unknown country,-,-, Damaged beyond repair,-,Fairchild R4Q-1 Flying Boxcar (C-119C),-,-,1952,-,1890.0, 128744, 10573,USMC,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19560515-0,Tuesday,15-MAY-1956,-,A1, Landing (LDG),Kathmandu-Tribhuvan Airport (KTM),Nepal,33,14, Damaged beyond repair,-,Douglas C-47A-20-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, VT-DBA, 13165,Indian Airlines,Int'l Non Scheduled Passenger,-,-,-,-,-,Kathmandu-Tribhuvan Airport,KTM,VNKT,Nepal,3,30,0,14,-,1,-
19560515-4,Tuesday,15-MAY-1956,-,A1, En route (ENR),"6,5 km (4.1 mls) E of Jeffersonville, IN",United States of America,8,8, Damaged beyond repair,-,Lockheed Ventura,-,-,1943,-,-, N64001, 5326,Crane Co.,Unknown,-,-,-,-,-,Louisville-Standiford Field,SDF,KSDF,United States of America,-,-,-,-,-,-,-
19560518-0,Friday,18-MAY-1956,-,A1, Landing (LDG),Ahmedabad Airport (AMD),India,19,0, Damaged beyond repair,-,Douglas C-47A-30-DK Dakota III,-,-,1944,-,-, VT-CCD, 25468/14023,Indian Airlines,Scheduled Passenger,-,-,-,-,-,Ahmedabad Airport,AMD,VAAH,India,3,16,0,0,-,-,-
19560524-0,Thursday,24-MAY-1956,10:20,A1, En route (ENR),Sierra de Las Minas,Guatemala,31,30, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, TG-AHA, 6052,Aviateca,Domestic Scheduled Passenger,-,Guatemala City-La Aurora Airport,GUA,MGGT,Guatemala,-,-,-,-,3,28,3,27,-,-,-
19560530-1,Wednesday,30-MAY-1956,-,A1, Landing (LDG),"Beaverlodge Lake, NWT",Canada,3,0, Damaged beyond repair,-,Bristol 170 Freighter 31,-,-,-,-,-, CF-TFZ, 13139,Pacific Western,Cargo,-,-,-,-,-,-,-,-,-,3,0,0,0,-,-,-
19560615-0,Friday,15-JUN-1956,-,A1, Landing (LDG),Vientiane-Wattay Airport (VTE),Laos,-,-, Damaged beyond repair,-,Bristol 170 Freighter 31E,2,Bristol Hercules 734,-,-,-, F-OAOU, 13165,Air Laos,Unknown,-,-,-,-,-,Vientiane-Wattay Airport,VTE,VLVT,Laos,-,-,-,-,-,-,-
