identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19510116-1,Tuesday,16-JAN-1951,-,A1, Unknown (UNK),"4,5 km (2.8 mls) NW of Taejon (K-5) Airfield",South Korea,4,4, Damaged beyond repair,-,Douglas C-54D-1-DC (DC-4),-,-,1945,-,-, 42-72495, 10600,USAF,Military,-,-,-,-,-,-,-,-,-,4,0,4,0,-,-,-
19510116-2,Tuesday,16-JAN-1951,-,A1, Takeoff (TOF),"Goose Bay Airport, NL (YYR)",Canada,-,-, Damaged beyond repair,-,Douglas C-47B-1-DL (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, 43-16287, 20753,USAF,Military,-,Goose Bay Airport,YYR,CYYR,Canada,-,-,-,-,-,-,-,-,-,-,-
19510118-0,Thursday,18-JAN-1951,-,A1, En route (ENR),near Chala,Peru,19,19, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, registration unknown,-,TAM Peru,Military,-,Lima-Limatambo Airport,LIM,SPIM,Peru,Arequipa-Rodríguez Ballón Airport,AQP,SPQU,Peru,3,16,3,16,-,-,-
19510120-0,Saturday,20-JAN-1951,-,A1, Landing (LDG),near Tsushima Airport (TSJ),Japan,-,-, Damaged beyond repair,-,Grumman SA-16A Albatross,-,-,-,-,-, 49-083, G-41,USAF,Military,-,-,-,-,-,Tsushima Airport,TSJ,RJDT,Japan,-,-,-,-,-,-,Preliminary
19510120-1,Saturday,20-JAN-1951,-,A1, Unknown (UNK),Damascus-Mezzeh Military Airport,Syria,-,-, Damaged beyond repair,-,Fairchild C-82A Packet,-,-,-,-,-, 45-57781, 10151,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19510121-1,Sunday,21-JAN-1951,-,A1, Initial climb (ICL),"1,8 km (1.1 mls) N off  Okinawa-Naha NAS (OKA)",Japan,13,1, Damaged beyond repair,-,Lockheed P2V-4 Neptune,-,-,-,-,-, 124227,-,US Navy,Military,-,Okinawa-Naha NAS,OKA,ROAH,Japan,-,-,-,-,13,0,1,0,-,-,-
19510123-0,Tuesday,23-JAN-1951,-,A1, Landing (LDG),Papendrecht,Netherlands,3,0, Substantial, Written off (damaged beyond repair),Consolidated PBY-5A Catalina,-,-,-,-,-, N1493V, 1885,Dutch Navy,Ferry/positioning,-,Amsterdam-Schiphol Municipal Airport,AMS,EHAM,Netherlands,-,-,-,-,3,0,0,0,-,-,-
19510125-0,Thursday,25-JAN-1951,13:26,A2, En route (ENR),"Coolawanyah Airport, WA (COY)",Australia,-,0, Substantial, Repaired,Douglas DC-3C,2,Pratt & Whitney R-1830-92,1944,-,7130.0, VH-MMK, 19950,MacRobertson Miller Airlines,Domestic Scheduled Passenger,744R,Coolawanyah Airport,COY,YCWY,Australia,Port Hedland Airport,PHE,YPPD,Australia,3,-,0,0,-,-,Final
19510127-0,Saturday,27-JAN-1951,14:40,A1, Approach (APR),8 km (5 mls) N of Civitavecchia,Italy,17,14, Damaged beyond repair,-,Savoia-Marchetti SM-95B,-,-,1948,-,-, I-DALO, 10,Alitalia,International Scheduled Passenger,-,Paris-Le Bourget Airport,LBG,LFPB,France,Roma-Ciampino Airport,CIA,LIRA,Italy,5,12,4,10,-,-,Final
19510127-1,Saturday,27-JAN-1951,-,O1, Standing (STD),Jakarta-Kemayoran Airport (JKT),Indonesia,0,0, Damaged beyond repair,-,Grumman G-73 Mallard,-,-,1948,-,-, PK-AKE, J-41,Bataafse Petroleum Mij.,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19510128-0,Sunday,28-JAN-1951,-,A1, Takeoff (TOF),Marsaxlokk Bay,Malta,39,1, Damaged beyond repair,-,Shorts S.45 Solent 3,-,-,-,-,-, VH-TOA, S.1294,Trans Oceanic Airways,Ferry/positioning,-,-,-,-,-,-,-,-,-,-,-,0,1,-,-,-
19510128-1,Sunday,28-JAN-1951,-,A1, Landing (LDG),"Fort Knox-Godman AAF, KY (FTK)",United States of America,-,-, Damaged beyond repair,-,Douglas C-47A-90-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 43-16102, 20568,USAF,Military,-,-,-,-,-,Fort Knox-Godman AAF,FTK,KFTK,United States of America,-,-,-,-,-,-,-
19510128-2,Sunday,28-JAN-1951,08:40,A1, En route (ENR),Mt. Yuli,Taiwan,14,14, Damaged beyond repair,-,Short S.25 Sunderland GR.5,-,-,-,-,-, PP107,-,RAF,Military,-,Hong Kong-Kai Tak RAF Station,HKG,VHHH,Hong Kong,-,-,-,-,7,7,7,7,-,-,-
19510128-3,Sunday,28-JAN-1951,02:01,A1, Approach (APR),near Kostanay-Narimanovka Airport (KSN),Kazakhstan,2,0, Damaged beyond repair,-,Lisunov Li-2,-,-,-,-,-, CCCP-L4715,-,Aeroflot / Kazakstan,Unknown,-,-,-,-,-,Kostanay-Narimanovka Airport,KSN,UAUU,Kazakhstan,2,0,0,0,-,-,-
19510128-4,Sunday,28-JAN-1951,-,A2, Approach (APR),near San Luis Potosí (SPL),Mexico,24,0, Substantial, Repaired,Douglas DC-3A-197D,-,-,1940,-,-, XA-FUJ, 3262,LAMSA,Domestic Scheduled Passenger,-,-,-,-,-,San Luis Potosí Airport,SLP,MMSP,Mexico,3,21,0,0,-,-,-
19510131-0,Wednesday,31-JAN-1951,-,A1, Unknown (UNK),Madrid,Colombia,2,0, Damaged beyond repair,-,Douglas C-47A-90-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, HK-311, 20183,LANSA,Cargo,-,Cali-Alfonso Bonilla Aragón Airport,CLO,SKCL,Colombia,-,-,-,-,2,0,0,0,-,-,-
19510131-1,Wednesday,31-JAN-1951,-,A1, Approach (APR),off Hafnarfjördur,Iceland,20,20, Damaged beyond repair,-,Douglas C-47A-10-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, TF-ISG, 12482,Icelandair,Domestic Scheduled Passenger,-,Vestmannaeyjar Airport,VEY,BIVM,Iceland,Reykjavík Domestic Airport,RKV,BIRK,Iceland,3,17,3,17,-,-,-
19510131-2,Wednesday,31-JAN-1951,23:03,A1, Approach (APR),"near Terceira-Lajes AFB, Azores (TER)",Portugal,14,14, Damaged beyond repair,-,Douglas C-54D-1-DC (DC-4),-,-,1945,-,-, 282, 10597,Portuguese AF,Military,-,Lisboa-Portela de Sacavém Airport,LIS,LPPT,Portugal,Terceira-Lajes AFB,TER,LPLA,Portugal,2,12,2,12,-,-,-
19510201-0,Thursday,01-FEB-1951,-,A1, Initial climb (ICL),"Khabarovsk Krai, near Sovetskaya Gavan",Russia,6,2, Destroyed, Written off (damaged beyond repair),Lisunov Li-2,-,-,-,-,-, 4803,-,Soviet AF,Military,-,-,-,-,-,-,-,-,-,6,0,2,0,-,-,-
19510203-0,Saturday,03-FEB-1951,-,A1, En route (ENR),12 km (7.5 mls) N of Buéa,Cameroon,29,29, Destroyed, Written off (damaged beyond repair),Douglas DC-4-1009,-,-,1946,-,-, F-BBDO, 42992,Air France,International Scheduled Passenger,-,Douala Airport,DLA,FKKD,Cameroon,Niamey Airport,NIM,DRRN,Niger,6,23,6,23,-,-,Final
19510204-0,Sunday,04-FEB-1951,-,A1, Unknown (UNK),"Whidbey Island NAS, WA (NUW)",United States of America,-,0, Damaged beyond repair,-,Lockheed P2V-3W Neptune,-,-,-,-,-, 124277,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19510206-1,Tuesday,06-FEB-1951,-,A1, En route (ENR),6 km (3.8 mls) from  San Pablo de los Montes,Spain,4,4, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, T.2-47,-,Spanish AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19510207-0,Wednesday,07-FEB-1951,-,A1, Takeoff (TOF),Helsinki-Malmi Airport (HEM),Finland,-,-, Damaged beyond repair,-,Douglas DC-2-200,-,-,1936,-,-, DO-3, 1562/F37,Finnish AF,Military,-,Helsinki-Malmi Airport,HEM,EFHF,Finland,-,-,-,-,-,-,-,-,-,-,-
19510207-1,Wednesday,07-FEB-1951,-,A1, En route (ENR),"Eastville, VA",United States of America,9,9, Damaged beyond repair,-,Fairchild R4Q-1 Flying Boxcar (C-119C),-,-,-,-,-, 128725, 10554,USMC,Military,-,-,-,-,-,New York-Floyd Bennett Field,NOP,KNOP,United States of America,-,-,-,-,-,-,-
19510209-0,Friday,09-FEB-1951,-,A1, Landing (LDG),Ashiya Air Base,Japan,-,-, Damaged beyond repair,-,Douglas R4D-6 (DC-3),-,-,1944,-,-, 17267, 25770/14325,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19510209-1,Friday,09-FEB-1951,-,A1, Takeoff (TOF),Tashkent Airport (TAS),Uzbekistan,4,0, Damaged beyond repair,-,Lisunov Li-2,-,-,-,-,-, CCCP-L4821,-,Aeroflot / Uzbekistan,Training,-,Tashkent Airport,TAS,UTTT,Uzbekistan,Tashkent Airport,TAS,UTTT,Uzbekistan,4,0,0,0,-,-,-
19510212-0,Monday,12-FEB-1951,-,A1, Landing (LDG),Luang Prabang Airport (LPQ),Laos,-,0, Damaged beyond repair,-,Douglas C-47A-80-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, F-OABK, 19592,Aigle Azur,Unknown,-,-,-,-,-,Luang Prabang Airport,LPQ,VLLB,Laos,-,-,0,0,-,-,-
19510212-1,Monday,12-FEB-1951,-,A1, Unknown (UNK),at an unknown location,South Korea,-,-, Damaged beyond repair,-,Douglas C-47D (DC-3),-,-,1944,-,-, 43-48920, 26181/14736,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19510214-0,Wednesday,14-FEB-1951,-,A1, En route (ENR),"12 km (7.5 mls) from  Yalí, Antioquia",Colombia,2,2, Damaged beyond repair,-,Curtiss C-46A-5-CK Commando,2,Pratt & Whitney R-2800-51,1944,-,-, HK-333,    49,LANSA,Cargo,-,Medellín-Enrique Olaya Herrera Airport,EOH,SKMD,Colombia,Barranquilla-Soledad Airport,BAQ,SKBQ,Colombia,2,0,2,0,-,-,-
19510216-0,Friday,16-FEB-1951,-,A1, En route (ENR),near Béja,Tunisia,8,8, Damaged beyond repair,-,Short Sunderland GR.5,-,-,-,-,-, SZ598,-,RAF,Military,-,-,-,-,-,Gibraltar-North Front Airport,GIB,LXGB,Gibraltar,8,0,8,0,-,-,-
19510218-0,Sunday,18-FEB-1951,-,A1, Approach (APR),near Stockholm-Bromma Airport (BMA),Sweden,22,1, Damaged beyond repair,-,Vickers Valetta C.1,2,Bristol Hercules 230,1950,-,-, VX514, 454,RAF,Military,-,-,-,-,-,-,-,-,-,3,19,1,0,-,-,-
19510219-0,Monday,19-FEB-1951,-,A1, Landing (LDG),"Olathe NAS, KS (JCI)",United States of America,-,-, Damaged beyond repair,-,Douglas R4D-5 (DC-3),-,-,1944,-,-, 17143, 12313,US Navy,Military,-,-,-,-,-,Olathe NAS,JCI,KIXD,United States of America,-,-,-,-,-,-,-
19510221-0,Wednesday,21-FEB-1951,-,A1, Landing (LDG),"Rio de Janeiro-Galeão International Airport, RJ (GIG)",Brazil,4,0, Damaged beyond repair,-,Curtiss C-46A-60-CS Commando,2,Pratt & Whitney R-2800-51,1945,-,-, PP-ITF, 2925/382,Comp. Itaú de Transportes Aéreos,Cargo,-,-,-,-,-,Rio de Janeiro-Santos Dumont Airport,SDU,SBRJ,Brazil,4,0,0,0,-,-,-
19510223-0,Friday,23-FEB-1951,-,A1, En route (ENR),"Newhall, CA",United States of America,3,0, Damaged beyond repair,-,Curtiss C-46E-1-CS Commando,-,-,1945,-,-, N59490,  2942,Slick Airways,Cargo,-,Hollywood-Lockheed Air Terminal,BUR,KBUR,United States of America,San Francisco Municipal Airport,SFO,KSFO,United States of America,3,0,0,0,-,-,-
19510223-1,Friday,23-FEB-1951,-,A1, Landing (LDG),Oslo-Fornebu Airport (FBU),Norway,-,0, Damaged beyond repair,-,Douglas VC-47B (DC-3),-,-,1944,-,-, 43-48293, 25554/14109,USAF,Military,-,-,-,-,-,Oslo-Fornebu Airport,FBU,ENFB,Norway,-,-,0,0,-,-,-
19510224-0,Saturday,24-FEB-1951,-,A1, En route (ENR),Urbe,Italy,5,0, Damaged beyond repair,-,Fiat G.212,-,-,-,-,-, registration unknown,-,Italian AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19510225-0,Sunday,25-FEB-1951,-,A1, Approach (APR),"6,5 km (4.1 mls) SW of Iwakuni MCAS",Japan,3,3, Damaged beyond repair,-,Curtiss C-46D-15-CU Commando,-,-,1945,-,-, 44-78257, 33653,USAF,Military,-,-,-,-,-,-,-,-,-,3,0,3,0,-,-,-
19510227-0,Tuesday,27-FEB-1951,13:08,A1, Initial climb (ICL),"near Tulsa, OK",United States of America,34,0, Damaged beyond repair,-,Convair CV-240-2,2,Pratt & Whitney R-2800-CA18,1948,-,4115.0, N90664,  59,Mid-Continent Airlines,Domestic Scheduled Passenger,-,Tulsa International Airport,TUL,KTUL,United States of America,-,-,-,-,4,30,0,0,-,-,Final
19510302-0,Friday,02-MAR-1951,09:12,A1, Approach (APR),"Sioux City, IA",United States of America,25,16, Damaged beyond repair,-,Douglas DC-3A,2,Pratt & Whitney R-1830-S1C3-G,1942,-,28202.0, N19928, 7400,Mid-Continent Airlines,Domestic Scheduled Passenger,  16,Omaha-Eppley Airfield,OMA,KOMA,United States of America,Sioux City-Municipal Airport,SUX,KSUX,United States of America,4,21,3,13,-,-,Final
19510305-1,Monday,05-MAR-1951,-,A1, Approach (APR),Okinawa-Kadena AFB (DNA),Japan,3,1, Damaged beyond repair,-,Douglas C-47B-1-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, 43-48483, 25744/14299,USAF,Military,-,-,-,-,-,Okinawa-Kadena AFB,DNA,RODN,Japan,3,0,1,0,-,-,-
19510311-0,Sunday,11-MAR-1951,-,A1, En route (ENR),Hong Kong Island,Hong Kong,24,24, Damaged beyond repair,-,Douglas R5D-1 (DC-4),-,-,1944,-,-, HS-POS, 10396,Pacific Overseas Airlines,International Scheduled Passenger,-,Hong Kong-Kai Tak International Airport,HKG,VHHH,Hong Kong,Bangkok-Don Muang International Airport,BKK,VTBD,Thailand,4,20,4,20,-,-,-
19510313-0,Tuesday,13-MAR-1951,-,A1, Approach (APR),2 km (1.3 mls) from  Sverdlovsk-Koltsovo Airport (SVX),Russia,-,0, Damaged beyond repair,-,Ilyushin Il-12P,-,-,1947,-,-, CCCP-L1319, 30025,Aeroflot / West Siberia,Domestic Scheduled Passenger,-,Kazan Airport,KZN,UWKD,Russia,Sverdlovsk-Koltsovo Airport,SVX,USSS,Russia,-,18,0,0,-,-,-
19510315-0,Thursday,15-MAR-1951,-,A1, Takeoff (TOF),"Resolute Airport, NU (YRB)",Canada,-,0, Damaged beyond repair,-,Canadair C-54GM North Star,4,Rolls-Royce Merlin 622,1947,-,-, 17523, 107,RCAF,Military,-,Resolute Airport,YRB,CYRB,Canada,-,-,-,-,-,-,0,0,-,-,-
19510319-0,Monday,19-MAR-1951,00:14,A2, Landing (LDG),"Phoenix-Sky Harbor International Airport, AZ (PHX)",United States of America,34,0, Substantial, Repaired,Lockheed L-749 Constellation,-,-,1948,-,-, N91202, 2578,TWA,Domestic Scheduled Passenger,TW59,Albuquerque Municipal Airport,ABQ,KABQ,United States of America,Phoenix-Sky Harbor International Airport,PHX,KPHX,United States of America,5,29,0,0,-,-,Final
19510319-1,Monday,19-MAR-1951,-,A1, Initial climb (ICL),Strubby RAF Station,United Kingdom,8,3, Damaged beyond repair,-,Handley Page Hastings C.2,-,-,-,-,-, WD478, HP67/106,RAF,Military,-,-,-,-,-,-,-,-,-,5,3,3,0,-,-,-
19510321-0,Wednesday,21-MAR-1951,-,A1, En route (ENR),near Hato Nuevo,Colombia,29,29, Damaged beyond repair,-,Douglas R4D-1 (DC-3),-,-,1943,-,-, HK-315, 9073,LANSA,Domestic Scheduled Passenger,-,San Marcos Airport,SRS,SKSR,Colombia,Cartagena Airport,CTG,SKCG,Colombia,3,26,3,26,-,-,-
19510322-0,Thursday,22-MAR-1951,17:30,A1, Initial climb (ICL),"W off Florianopolis Airport, SC (FLN)",Brazil,14,3, Damaged beyond repair,-,Douglas C-53-DO (DC-3),-,-,1942,-,-, PP-CCX, 7341,Cruzeiro do Sul,Domestic Scheduled Passenger,-,Curitiba Airport,CWB,SBCT,Brazil,Florianopolis Airport,FLN,SBFL,Brazil,4,10,0,3,-,-,-
19510323-0,Friday,23-MAR-1951,-,A1, En route (ENR),"725 km (453.1 mls) W off  Shannon, Ireland",Atlantic Ocean,53,53, Damaged beyond repair,-,Douglas C-124A Globemaster II,4,Pratt & Whitney R-4360-20WA,-,-,-, 49-0244, 43173,USAF,Military,-,-,-,-,-,Lakenheath RAF Station,LKZ,EGUL,United Kingdom,9,44,9,44,-,-,-
19510323-1,Friday,23-MAR-1951,-,A1, Unknown (UNK),at an unknown location,South Korea,8,2, Damaged beyond repair,-,Fairchild C-119C-15-FA Flying Boxcar,2,Pratt & Whitney R-4360-20WA,-,-,-, 49-168, 10405,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19510325-0,Sunday,25-MAR-1951,04:42,A1, En route (ENR),4 km (2.5 mls) N of Iskra,Russia,13,12, Damaged beyond repair,-,Lisunov Li-2,-,-,-,-,1026.0, CCCP-L4790, 18434104,Aeroflot / East Siberia,Domestic Scheduled Passenger,-,Irkutsk Airport,IKT,UIII,Russia,Chita Airport,HTA,UIAA,Russia,4,9,4,8,-,-,-
19510325-1,Sunday,25-MAR-1951,-,A1, Landing (LDG),Pusan East (K-9) Air Base,South Korea,-,-, Damaged beyond repair,-,Douglas C-54D-10-DC (DC-4),-,-,1945,-,-, 42-72663, 10768,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19510326-0,Monday,26-MAR-1951,-,A1, Initial climb (ICL),"near Río Grande, TF",Argentina,20,11, Damaged beyond repair,-,Douglas C-47A-5-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, LV-ACY, 12291,Aerolineas Argentinas,Domestic Scheduled Passenger,-,Río Grande Airport,RGA,SAWE,Argentina,-,-,-,-,4,16,3,8,-,-,-
19510327-0,Tuesday,27-MAR-1951,-,A1, Initial climb (ICL),Manchester-Ringway Airport (MAN),United Kingdom,3,2, Damaged beyond repair,-,Douglas C-47A-75-DL Dakota 3,-,-,1943,-,-, G-AJVZ, 19361,Air Transport Charter,Cargo,-,Manchester-Ringway Airport,MAN,EGCC,United Kingdom,-,-,-,-,3,0,2,0,-,-,-
19510327-1,Tuesday,27-MAR-1951,-,A1, Unknown (UNK),"Camden, NSW",Australia,-,0, Damaged beyond repair,-,Douglas C-47A-5-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, VH-CAQ, 12285,Australian CAA,Unknown,-,-,-,-,-,Camden Airport,CDU,YSCN,Australia,-,-,0,0,-,-,-
19510327-2,Tuesday,27-MAR-1951,-,A1, Approach (APR),"2,8 km (1.8 mls) N off  Matagorda Island AFB, TX (MGI)",United States of America,17,0, Damaged beyond repair,-,Douglas C-47A-90-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 43-15691, 20157,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19510329-0,Thursday,29-MAR-1951,-,A1, En route (ENR),10 km (6.3 mls) S of Hongchon,South Korea,5,1, Damaged beyond repair,-,Fairchild C-119B Flying Boxcar,2,Pratt & Whitney R-4360-20,-,-,-, 48-345, 10327,USAF,Military,-,-,-,-,-,-,-,-,-,5,0,1,0,-,-,-
19510329-1,Thursday,29-MAR-1951,-,A1, Takeoff (TOF),Entebbe Airport (EBB),Uganda,-,0, Damaged beyond repair,-,Vickers Valetta C.1,2,Bristol Hercules 230,1949,-,-, VW187, 343,RAF,Military,-,-,-,-,-,Entebbe Airport,EBB,HUEN,Uganda,-,-,0,0,-,-,-
19510329-2,Thursday,29-MAR-1951,20:57,A1, Approach (APR),"1,3 km (0.8 mls) from  Moskva-Vnukovo Airport (VKO)",Russia,8,3, Damaged beyond repair,-,Ilyushin Il-12P,-,-,1947,-,-, CCCP-L1313, 30019,Aeroflot / Moscow,Test,-,Moskva-Vnukovo Airport,VKO,UUWW,Russia,Moskva-Vnukovo Airport,VKO,UUWW,Russia,4,4,3,0,-,-,-
19510330-0,Friday,30-MAR-1951,-,A1, Approach (APR),Keflavík International Airport (KEF),Iceland,6,0, Damaged beyond repair,-,Douglas C-54B-1-DC (DC-4),-,-,1945,-,-, N74644, 10540,Seaboard & Western,Cargo,-,-,-,-,-,Keflavík International Airport,KEF,BIKF,Iceland,6,0,0,0,-,-,-
19510401-0,Sunday,01-APR-1951,-,A1, Landing (LDG),Stockholm-Bromma Airport (BMA),Sweden,22,0, Damaged beyond repair,-,Douglas C-47A-90-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, SE-BBM, 20128,SAS,International Scheduled Passenger,-,København-Kastrup Airport,CPH,EKCH,Denmark,Stockholm-Bromma Airport,BMA,ESSB,Sweden,4,18,0,0,-,-,-
19510402-0,Monday,02-APR-1951,-,A1, Unknown (UNK),Bogotá-Techo Airport,Colombia,3,0, Damaged beyond repair,-,Douglas C-48B (DC-3),2,Pratt & Whitney R-1830-51,1937,-,-, HK-142, 1957,Avianca,Training,-,-,-,-,-,-,-,-,-,3,0,0,0,-,-,-
19510406-0,Friday,06-APR-1951,20:30,A1, En route (ENR),"Refugio Pass, CA",United States of America,22,22, Damaged beyond repair,-,Douglas C-47A-90-DL (DC-3C),2,Pratt & Whitney R-1830-92,1944,-,8132.0, N63439, 20229,Southwest Airways,Domestic Scheduled Passenger,   7,-,-,-,-,Santa Barbara Municipal Airport,SBA,KSBA,United States of America,3,19,3,19,-,-,Final
