identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19290617-0,Monday,17-JUN-1929,11:30,A1, En route (ENR),5 km (3.1 mls) E off  Dungeness,United Kingdom,13,7, Damaged beyond repair,-,Handley Page W.10,3,Napier Lion,1926,-,-, G-EBMT, W.10/4,Imperial Airways,International Scheduled Passenger,-,-,-,-,-,Paris-Le Bourget Airport,LBG,LFPB,France,2,11,0,7,-,-,-
19290624-0,Monday,24-JUN-1929,-,A1, Takeoff (TOF),"Saint Paul, MN",United States of America,8,1, Damaged beyond repair,-,Ford 5-AT-A Tri-Motor,3,Pratt & Whitney R-1340 Wasp,1928,-,-, NC7416, 5-AT-002,Northwest Airways,Domestic Scheduled Passenger,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19290829-0,Thursday,29-AUG-1929,-,A1, En route (ENR),Emsland,Germany,-,0, Damaged beyond repair,-,Junkers G.24li,-,-,1925,-,-, SE-AAF, 837,AB Aerotransport,International Scheduled Passenger,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19290903-0,Tuesday,03-SEP-1929,11:01,A1, En route (ENR),"42 km (26.3 mls) S of Gallup, NM",United States of America,8,8, Damaged beyond repair,-,Ford 5-AT-B Tri-Motor,3,Pratt & Whitney R-1340 Wasp,1929,-,-, NC9649, 5-AT-020,Transcontinental Air Transport - TAT,Domestic Scheduled Passenger,-,Albuquerque International Airport,ABQ,KABQ,United States of America,-,-,-,-,3,5,3,5,-,-,-
19290906-0,Friday,06-SEP-1929,-,A1, Landing (LDG),Jask Airport,Iran,5,3, Damaged beyond repair,-,de Havilland DH.66 Hercules,3,Bristol Jupiter VI,1927,-,-, G-EBMZ, 239,Imperial Airways,International Scheduled Passenger,-,-,-,-,-,-,-,-,-,2,3,2,1,-,-,-
19290910-0,Tuesday,10-SEP-1929,-,A1, Unknown (UNK),off Grömitz,Germany,-,0, Damaged beyond repair,-,Rohrbach Ro X Romar I,3,BMW VIU,1929,-,-, D-1734, 30,Deutsche Lufthansa,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19291019-0,Saturday,19-OCT-1929,-,A1, Approach (APR),Edegem,Belgium,12,0, Damaged beyond repair,-,Sabca (Handley Page) W.8B,-,-,-,-,-, OO-AHK, W.8-5,Sabena,Scheduled Passenger,-,-,-,-,-,Antwerpen-Deurne Airport,ANR,EBAW,Belgium,2,10,0,0,-,-,-
19291026-0,Saturday,26-OCT-1929,-,A1, En route (ENR),15 km (9.4 mls) off  La Spezia,Italy,7,7, Damaged beyond repair,-,Short S.8/1 Calcutta,-,-,-,-,-, G-AADN, S.748,Imperial Airways,International Scheduled Passenger,-,Napoli Airport,NAP,LIRN,Italy,Genoa-Cristoforo Colombo Airport,GOA,LIMJ,Italy,3,4,3,4,-,-,-
19291028-0,Monday,28-OCT-1929,-,U1, Unknown (UNK),New Mexico,United States of America,-,-, Damaged beyond repair,-,Fokker F.10A,-,-,1929,-,-, NC591E, 1021,Western Air Express,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19291099-0,-,xx-OCT-1929,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Farman F.63bis Goliath,-,-,1919,-,-, F-FARI, 26,SGTA,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19291106-0,Wednesday,06-NOV-1929,10:10,A1, En route (ENR),"3 km (1.9 mls) NNE of Godstone, Surrey",United Kingdom,9,7, Damaged beyond repair,-,Junkers G.24bi,-,-,-,-,-, D-903, 911,Deutsche Lufthansa,International Scheduled Passenger,-,-,-,-,-,Amsterdam-Schiphol Municipal Airport,AMS,EHAM,Netherlands,4,5,3,4,-,-,-
19291118-0,Monday,18-NOV-1929,-,A1, Takeoff (TOF),at an unknown location,Unknown country,-,0, Damaged beyond repair,-,Rohrbach Ro X Romar I,3,BMW VIU,1928,-,-, D-1693, 29,Deutsche Lufthansa,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19291127-0,Wednesday,27-NOV-1929,14:00,A1, Initial climb (ICL),"near Hempstead-Roosevelt Field, NY",United States of America,2,0, Damaged beyond repair,-,Fokker F.32,-,-,1929,-,-, NX124M, 1201,Fokker Aircraft Corp. of America,Demonstration,-,-,-,-,-,Teterboro Airport,TEB,KTEB,United States of America,2,0,0,0,-,-,-
19291204-0,Wednesday,04-DEC-1929,-,A1, Unknown (UNK),"Goodwater, AL",United States of America,4,1, Damaged beyond repair,-,Curtiss B-2 Condor (Condor 18),-,-,-,-,-, 29-28,-,USAAC,Military,-,Hampton-Langley AFB,LFI,KLFI,United States of America,-,-,-,-,4,0,1,0,-,-,-
19291212-0,Thursday,12-DEC-1929,-,O1, Standing (STD),Toussus-le-Noble,France,0,0, Damaged beyond repair,-,Farman F.180T,-,-,-,-,-, F-AIVR, 71xx.3,SGTA,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19291226-0,Thursday,26-DEC-1929,-,A1, Unknown (UNK),"Oakland Municipal Airport, CA (OAK)",United States of America,0,0, Damaged beyond repair,-,Fokker F.10,-,-,1928,-,-, NC5358, 1002,Western Air Express,Unknown,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
