identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19720510-0,Wednesday,10-MAY-1972,-,A1, Landing (LDG),El Obeid Airport (EBD),Sudan,4,0, Damaged beyond repair,-,Fokker F-27 Friendship 400M,-,-,1965,3494.0,2304.0, ST-ADX, 10273,Sudan Airways,Unknown,-,-,-,-,-,El Obeid Airport,EBD,HSOB,Sudan,3,1,0,0,-,-,-
19720512-0,Friday,12-MAY-1972,11:12,A1, En route (ENR),"Okeechobee, FL",United States of America,8,8, Damaged beyond repair,-,Lockheed 18 Learstar,-,-,1943,-,-, N211L, 18-2626,Carolina Aircraft,Executive,-,-,-,-,-,Raleigh/Durham Airport,RDU,KRDU,United States of America,2,6,2,6,-,-,Final
19720512-1,Friday,12-MAY-1972,16:12,A2, Landing (LDG),Cochin Airport (COK),India,17,0, Substantial, Repaired,Hindustan Aeronautics Ltd. HAL-748-224 Srs. 2,-,-,1972,-,-, VT-EAT, 540,Indian Airlines,Domestic Scheduled Passenger,-,Coimbatore-Peelamedu Airport,CJB,VOCB,India,Cochin Airport,COK,VOCC,India,4,13,0,0,-,-,-
19720512-2,Friday,12-MAY-1972,-,A1, Unknown (UNK),near Kirensk,Russia,-,0, Damaged beyond repair,-,Antonov An-2TP,-,-,-,-,-, CCCP-50506, 1G88-33,Aeroflot / East Siberia,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19720513-0,Saturday,13-MAY-1972,-,U1, Unknown (UNK),within Cambodia,Cambodia,-,-, Damaged beyond repair,-,de Havilland Canada U-1A Otter (DHC-3),-,-,1960,-,-, 0-92227, 378,Khmer Air Force,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19720513-2,Saturday,13-MAY-1972,-,U1, Unknown (UNK),unknown,Cambodia,-,-, Damaged beyond repair,-,de Havilland Canada U-1A Otter (DHC-3),-,-,1959,-,-, 0-81718, 337,Khmer Air Force,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19720516-0,Tuesday,16-MAY-1972,-,A1, En route (ENR),Svetlogorsk,Russia,8,8, Destroyed, Written off (damaged beyond repair),Antonov An-24T,-,-,-,-,-, 05, 9911302,Soviet Navy,Military,-,Kaliningrad-Khrabrovo Airport,KGD,UMKK,Russia,Kaliningrad-Khrabrovo Airport,KGD,UMKK,Russia,6,2,6,2,-,25,-
19720517-0,Wednesday,17-MAY-1972,-,C1, Initial climb (ICL),near Kontum Airport (KON),Vietnam,5,4, Damaged beyond repair,-,Lockheed C-130E Hercules,-,-,1963,-,-, 63-7798, 3864,USAF,Military,-,-,-,-,-,Saigon-Tan Son Nhat International Airport,SGN,VVTS,Vietnam,5,0,4,0,-,-,-
19720518-0,Thursday,18-MAY-1972,11:53,A1, Approach (APR),24 km (15 mls) from  Kharkov Airport (HRK),Ukraine,122,122, Destroyed, Written off (damaged beyond repair),Antonov An-10A,4,Ivchenko AI-20K,1961,11106.0,15485.0, CCCP-11215, 0402502,Aeroflot / Ukraine,Domestic Scheduled Passenger,1491,Moskva-Vnukovo Airport,VKO,UUWW,Russia,Kharkov Airport,HRK,UKHH,Ukraine,7,115,7,115,-,-,-
19720518-1,Thursday,18-MAY-1972,15:21,A1, Landing (LDG),"Fort Lauderdale International Airport, FL (FLL)",United States of America,10,0, Damaged beyond repair,-,McDonnell Douglas DC-9-31,2,Pratt & Whitney JT8D-7B,1968,-,-, N8961E, 45870/332,Eastern Air Lines,Domestic Scheduled Passenger,EA346,Miami International Airport,MIA,KMIA,United States of America,Fort Lauderdale International Airport,FLL,KFLL,United States of America,4,6,0,0,-,-,Final
19720521-0,Sunday,21-MAY-1972,-,A1, Approach (APR),3 km (1.9 mls) NW off  Lobito Airport,Angola,25,22, Damaged beyond repair,-,Fokker F-27 Friendship 200,-,-,1970,3224.0,3828.0, CR-LLD, 10439,DTA,Domestic Scheduled Passenger,-,Luanda Airport,LAD,FNLU,Angola,-,-,-,-,6,19,5,17,-,-,-
19720523-0,Tuesday,23-MAY-1972,-,O1, Standing (STD),Kontum Airport (KON),Vietnam,0,0, Damaged beyond repair,-,Lockheed C-130E Hercules,-,-,1963,-,-, 62-1854, 3818,USAF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19720523-1,Tuesday,23-MAY-1972,-,H2, En route (ENR),Quito-Mariscal Sucre Airport (UIO),Ecuador,-,1, Unknown,-,Lockheed L-188A Electra,-,-,-,-,-, registration unknown,-,Ecuatoriana,Domestic Scheduled Passenger,-,Quito-Mariscal Sucre Airport,UIO,SEQU,Ecuador,Guayaquil-Simon Bolivar Airport,GYE,SEGU,Ecuador,-,-,0,1,-,-,-
19720524-0,Wednesday,24-MAY-1972,-,H2, En route (ENR),Blantyre-Chileka Airport (BLZ),Malawi,55,0, Unknown,-,Boeing 727-44,-,-,1976,-,-, ZS-SBE, 18896/184,South African Airways,International Scheduled Passenger,-,Salisbury Airport,HRE,FVHA,Zimbabwe,Johannesburg International Airport,JNB,FAJS,South Africa,5,50,0,0,-,-,-
19720525-0,Thursday,25-MAY-1972,-,C2, En route (ENR),near Montego Bay,Jamaica,50,0, Minor, Repaired,Boeing 727-116,-,-,1968,-,-, CC-CAG, 19811/520,LAN Chile,International Scheduled Passenger,-,Panama City-Tocumen International Airport,PTY,MPTO,Panama,Miami International Airport,MIA,KMIA,United States of America,10,40,0,0,-,-,-
19720526-0,Friday,26-MAY-1972,-,A1, En route (ENR),Panevézys,Lithuania,6,5, Damaged beyond repair,-,Antonov An-12AP,-,-,-,-,-, registration unknown, 2401003,Soviet AF,Military,-,-,-,-,-,-,-,-,-,6,0,5,0,-,-,-
19720526-1,Friday,26-MAY-1972,-,A1, En route (ENR),off California,United States of America,8,8, Missing, Presumed damaged beyond repair,Lockheed P-3A Orion,-,-,1965,-,-, 152155, 185-5125,US Navy,Military,-,Mountain View-Moffett Field,NUQ,KNUQ,United States of America,Mountain View-Moffett Field,NUQ,KNUQ,United States of America,8,0,8,0,-,-,-
19720527-1,Saturday,27-MAY-1972,15:15,A1, Initial climb (ICL),Helgoland Airport (HGL),Germany,13,8, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 100,2,Pratt & Whitney Canada PT6A-20,1967,-,-, D-IDHC,  31,General Air,Domestic Scheduled Passenger, 005,Helgoland Airport,HGL,EDXH,Germany,Wangerooge Airport,AGE,EDWG,Germany,3,10,2,6,-,-,-
19720528-1,Sunday,28-MAY-1972,-,H2, Unknown (UNK),Athens,Greece,135,0, Unknown,-,Boeing 707,-,-,-,-,-, registration unknown,-,Olympic Airways,Domestic Scheduled Passenger,-,Heraklion-N. Kazantzakis Airport,HER,LGIR,Greece,Athens-Ellinikon International Airport,ATH,LGAT,Greece,-,-,0,0,-,-,-
19720529-0,Monday,29-MAY-1972,-,A1, En route (ENR),"near Cruzeiro do Sul, AC",Brazil,18,9, Damaged beyond repair,-,Lockheed L-149 Constellation,-,-,-,-,-, PP-PDG, 2037,Amazonese,Cargo,-,Cruzeiro do Sul-Campo Internacional Airport,CZS,SBCZ,Brazil,-,-,-,-,3,15,3,6,-,-,-
19720530-0,Tuesday,30-MAY-1972,07:24,A1, Approach (APR),"Fort Worth-Greater Southwest Airport, TX (GSW)",United States of America,4,4, Damaged beyond repair,-,Douglas DC-9-14,2,Pratt & Whitney JT8D-7,1965,-,18998.0, N3305L, 45700/11,Delta Air Lines,Training,DL9570,Fort Worth-Greater Southwest International Airport,GSW,KGSW,United States of America,Fort Worth-Greater Southwest International Airport,GSW,KGSW,United States of America,4,0,4,0,-,-,Final
19720530-1,Tuesday,30-MAY-1972,-,H2, Unknown (UNK),"São Paulo-Congonhas Airport, SP (CGH)",Brazil,92,1, Unknown,-,Lockheed L-188A Electra,-,-,-,-,-, PP-VJL, 1024,Varig,Domestic Scheduled Passenger,-,São Paulo-Congonhas Airport,CGH,SBSP,Brazil,Porto Alegre Airport,POA,SBPA,Brazil,5,87,0,1,-,-,-
19720602-0,Friday,02-JUN-1972,-,H2, Unknown (UNK),Algiers,Algeria,98,0, Unknown,-,Boeing 727,-,-,-,-,-, registration unknown,-,Western Air Lines,Domestic Scheduled Passenger, 701,Los Angeles International Airport,LAX,KLAX,United States of America,Seattle/Tacoma International Airport,SEA,KSEA,United States of America,8,90,0,0,-,-,-
19720602-1,Friday,02-JUN-1972,-,H2, Unknown (UNK),"Reno, NV",United States of America,6,0, Unknown,-,Boeing 727,-,-,-,-,-, registration unknown,-,United Airlines,Domestic Scheduled Passenger,UA239,Reno/Tahoe International Airport,RNO,KRNO,United States of America,San Francisco International Airport,SFO,KSFO,United States of America,-,-,0,0,-,-,-
19720603-0,Saturday,03-JUN-1972,-,A1, En route (ENR),near Jebel Musa,Morocco,14,14, Damaged beyond repair,-,Lockheed P-3A Orion,-,-,1965,-,-, 152182, 185-5152,US Navy,Military,-,-,-,-,-,-,-,-,-,14,0,14,0,-,-,-
19720605-0,Monday,05-JUN-1972,06:55,A1, Landing (LDG),DYE 3 Airstrip,Greenland,8,1, Damaged beyond repair,-,Lockheed C-130D Hercules,-,-,1958,-,6258.0, 57-0495, 3202,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,1,-,-,-
19720605-1,Monday,05-JUN-1972,-,A1, En route (ENR),off Magong AFB (MZG),Taiwan,6,6, Damaged beyond repair,-,Lockheed C-130E Hercules,-,-,1963,-,-, 62-1805, 3759,USAF,Military,-,Taipei-Songshan Airport,TSA,RCSS,Taiwan,Taipei-Songshan Airport,TSA,RCSS,Taiwan,6,0,6,0,-,-,-
19720605-2,Monday,05-JUN-1972,-,A1, Approach (APR),near Pleiku,Vietnam,32,32, Damaged beyond repair,-,Curtiss C-46A-45-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, EM-2, 30460,Air America,Military,-,Hue-Phu Bai Airport,HUI,VVPB,Vietnam,Pleiku Airport,PXU,VVPK,Vietnam,3,29,3,29,-,-,-
19720608-0,Thursday,08-JUN-1972,-,H2, En route (ENR),Weiden,Germany,16,1, None,-,Let L-410A,-,-,1971,-,-, OK-ADN, 710004,Slov-Air,Domestic Scheduled Passenger,-,Mariánské Lázne Airport,MKA,LKMR,Czech Republic,Praha-Ruzyne International Airport,PRG,LKPR,Czech Republic,2,14,1,0,-,-,-
19720612-0,Monday,12-JUN-1972,19:44,A2, En route (ENR),"near Windsor, ON",Canada,67,0, Substantial, Repaired,McDonnell Douglas DC-10-10,3,General Electric CF6-6D,1971,-,2142.0, N103AA, 46503/5,American Airlines,Domestic Scheduled Passenger,AA96,Detroit-Metropolitan Wayne County Airport,DTW,KDTW,United States of America,Buffalo-Greater Buffalo International Airport,BUF,KBUF,United States of America,11,56,0,0,-,-,Final
19720613-1,Tuesday,13-JUN-1972,-,A1, Approach (APR),near Santiago-Pudahuel Airport (SCL),Chile,3,3, Damaged beyond repair,-,Curtiss C-46D-15-CU Commando,-,-,1945,-,-, CC-CDU, 33369,ALFA,Ferry/positioning,-,-,-,-,-,Santiago-Pudahuel Airport,SCL,SCEL,Chile,3,0,3,0,-,-,-
19720613-2,Tuesday,13-JUN-1972,-,A1, En route (ENR),70 km (43.8 mls) from  Compostela,Mexico,4,4, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, 6012,-,Mexican AF,Military,-,-,-,-,-,-,-,-,-,4,0,4,0,-,-,-
19720614-1,Wednesday,14-JUN-1972,20:18,A1, Approach (APR),ca 20 km E of Delhi-Palam Airport (DEL),India,87,82, Destroyed, Written off (damaged beyond repair),Douglas DC-8-53,4,Pratt & Whitney JT3D-,1964,-,-, JA8012, 45680/213,JAL,International Scheduled Passenger,JL471,Bangkok-Don Muang International Airport,BKK,VTBD,Thailand,Delhi-Palam Airport,DEL,VIDP,India,11,76,10,72,-,4,-
19720615-0,Thursday,15-JUN-1972,-,A1, Landing (LDG),Baué,Mozambique,4,0, Damaged beyond repair,-,IRMA/Britten-Norman BN-2A-3 Islander,-,-,1971,-,-, CR-AMX, 636,Transportes Aéreos de Tete,Passenger,-,Tete-Matundo Airport,TET,FQTT,Mozambique,-,-,-,-,1,3,0,0,-,-,-
19720615-1,Thursday,15-JUN-1972,05:59,C1, En route (ENR),55 km (34.4 mls) SE of Pleiku,Vietnam,81,81, Destroyed, Written off (damaged beyond repair),Convair CV-880-22M-21,-,-,1961,-,29434.0, VR-HFZ, 22-7-1-53,Cathay Pacific,International Scheduled Passenger, 700Z,Bangkok-Don Muang International Airport,BKK,VTBD,Thailand,Hong Kong-Kai Tak International Airport,HKG,VHHH,Hong Kong,10,71,10,71,-,-,Final
19720615-2,Thursday,15-JUN-1972,-,A1, Maneuvering (MNV),near Rechka,Russia,2,2, Damaged beyond repair,-,Antonov An-2R,-,-,1971,6191.0,1419.0, CCCP-02692, 1G123-58,Aeroflot / Northern,Agricultural,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19720616-0,Friday,16-JUN-1972,-,A1, Landing (LDG),Cairo-Almaza Air Base (HEAZ),Egypt,59,0, Damaged beyond repair,-,Ilyushin Il-62,4,Kuznetsov NK-8-4,1970,-,-, SU-ARN, 00801,EgyptAir,Scheduled Passenger,-,-,-,-,-,Cairo International Airport,CAI,HECA,Egypt,12,47,0,0,-,-,-
19720618-0,Sunday,18-JUN-1972,16:11,A1, Initial climb (ICL),near Staines,United Kingdom,118,118, Destroyed, Written off (damaged beyond repair),Hawker Siddeley HS-121 Trident 1C,-,-,1964,-,-, G-ARPI, 2109,BEA,International Scheduled Passenger, 548,London-Heathrow Airport,LHR,EGLL,United Kingdom,Brussel-Zaventem Airport,BRU,EBBR,Belgium,9,109,9,109,-,-,Final
19720618-1,Sunday,18-JUN-1972,23:55,C1, En route (ENR),W of A Shau Valley,Vietnam,15,12, Destroyed, Written off (damaged beyond repair),Lockheed AC-130A Spectre,-,-,1957,-,-, 55-0043, 3070,USAF,Military,-,Ubon Ratchathani RTAFB,UBP,VTUU,Thailand,Ubon Ratchathani RTAFB,UBP,VTUU,Thailand,15,0,12,0,-,-,-
19720623-0,Friday,23-JUN-1972,-,H2, Unknown (UNK),"Saint Louis-Lambert International Airport, MO (STL)",United States of America,101,0, Unknown,-,Boeing 727,-,-,-,-,-, registration unknown,-,American Airlines,Domestic Scheduled Passenger,AA119,Saint Louis-Lambert International Airport,STL,KSTL,United States of America,Tulsa International Airport,TUL,KTUL,United States of America,-,-,0,0,-,-,-
19720624-0,Saturday,24-JUN-1972,23:17,A1, Approach (APR),Ponce-Mercedita Airport (PSE),Puerto Rico,20,5, Destroyed, Written off (damaged beyond repair),de Havilland DH-114 Prinair Heron 2B,4,Continental IO-520E,1955,-,11364.0, N554PR, 14085,Prinair,Domestic Scheduled Passenger, 191,San Juan-Isla Verde International Airport,SJU,TJSJ,Puerto Rico,Ponce-Mercedita Airport,PSE,TJPS,Puerto Rico,2,18,2,3,-,-,Final
19720626-0,Monday,26-JUN-1972,-,A1, En route (ENR),Irish Sea,United Kingdom,11,0, Damaged beyond repair,-,de Havilland DH-114 Sea Heron C.1,-,-,1955,-,-, XR444, 14091,Royal Navy,Military,-,-,-,-,-,-,-,-,-,3,8,0,0,-,-,-
19720628-0,Wednesday,28-JUN-1972,-,A1, En route (ENR),6 km (3.8 mls) from  Shiringa,Russia,4,4, Damaged beyond repair,-,Antonov An-2R,-,-,1970,-,1394.0, CCCP-02582, 1G121-01,Aeroflot / East Siberia,Illegal Flight,-,-,-,-,-,-,-,-,-,2,2,2,2,-,-,-
19720628-2,Wednesday,28-JUN-1972,-,A1, Unknown (UNK),near Kzyl-Orda,Kazakhstan,-,0, Damaged beyond repair,-,Antonov An-2R,-,-,-,-,-, CCCP-35313, 1G134-06,Aeroflot / Ukraine,Agricultural,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19720629-0,Thursday,29-JUN-1972,10:37,A1, Approach (APR),"ca. 8 km S of Appleton, WI",United States of America,8,8, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 100,2,Pratt & Whitney Canada PT6A-20,1966,-,15664.0, N4043B,  13,Air Wisconsin,Domestic Scheduled Passenger, 671,Sheboygan Memorial Airport,SBM,KSBM,United States of America,Appleton-Outagamie County Airport,ATW,KATW,United States of America,2,6,2,6,5,-,Final
19720629-1,Thursday,29-JUN-1972,10:37,A1, Approach (APR),"ca. 8 km S of Appleton, WI",United States of America,5,5, Damaged beyond repair,-,Convair CV-580,2,Allison 501-D13,1953,-,45905.0, N90858,  83,North Central Airlines,Domestic Scheduled Passenger, 290,Green Bay-Austin-Straubel Field,GRB,KGRB,United States of America,Oshkosh-Wittman Field,OSH,KOSH,United States of America,3,2,3,2,8,-,Final
19720629-2,Thursday,29-JUN-1972,17:10,A1, Takeoff (TOF),Blackpool Airport (BLK),United Kingdom,8,7, Damaged beyond repair,-,MBB HFB-320 Hansa Jet,2,General Electric CJ610-1,1968,-,2274.0, D-CASY, 1029,Inter City Flug,Executive,-,Blackpool Airport,BLK,EGNH,United Kingdom,Rotterdam Airport,RTM,EHRD,Netherlands,2,6,2,5,-,-,Final
19720629-3,Thursday,29-JUN-1972,-,A1, Maneuvering (MNV),"Astrakhanka District, Tselinograd Region",Kazakhstan,2,1, Damaged beyond repair,-,Antonov An-2R,-,-,1964,12844.0,5289.0, CCCP-46652, 1G47-21,Aeroflot / Kazakstan,Agricultural,-,-,-,-,-,-,-,-,-,2,0,1,0,-,-,-
19720630-0,Friday,30-JUN-1972,-,H2, Unknown (UNK),at an unknown location,Unknown country,42,0, Unknown,-,McDonnell Douglas DC-9,-,-,-,-,-, registration unknown,-,Hughes Airwest,Domestic Scheduled Passenger, 775,Seattle/Tacoma International Airport,SEA,KSEA,United States of America,Portland International Airport,PDX,KPDX,United States of America,-,-,0,0,-,-,-
19720699-1,-,xx-JUN-1972,-,U1, Unknown (UNK),"Porto Alegre, RS",Brazil,-,0, Damaged beyond repair,-,Douglas C-47B-1-DK (DC-3),-,-,1944,-,-, 2010, 25680/14235,Brazilian AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19720701-0,Saturday,01-JUL-1972,-,A1, Initial climb (ICL),off Hao Island Airport (HOI),Pacific Ocean,6,6, Damaged beyond repair,-,Boeing C-135F Stratotanker,4,Pratt & Whitney TF33-P-5,1964,-,-, 38743, 18682/C004,French AF,Military,-,Hao Island Airport,HOI,NTTO,French Polynesia,-,-,-,-,6,0,6,0,-,-,-
19720701-1,Saturday,01-JUL-1972,-,A1, Unknown (UNK),"South Weymouth Naval Air Station, MA (NZW)",United States of America,-,-, Damaged beyond repair,-,Lockheed P-2H Neptune,-,-,-,-,-, 145904, 726-7166,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19720702-0,Sunday,02-JUL-1972,-,A1, Unknown (UNK),Kulusuk Airport (KUS),Greenland,-,-, Damaged beyond repair,-,Douglas C-47B-15-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, F-WSGU, 26865/15420,Rousseau Aviation,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19720702-1,Sunday,02-JUL-1972,-,H2, Unknown (UNK),Saigon-Tan Son Nhat International Airport (SGN),Vietnam,152,1, Unknown,-,Boeing 747,-,-,-,-,-, registration unknown,-,Pan Am,International Scheduled Passenger,PA841,Manila International Airport,MNL,RPLL,Philippines,Saigon-Tan Son Nhat International Airport,SGN,VVTS,Vietnam,-,-,0,1,-,-,-
19720705-0,Wednesday,05-JUL-1972,-,H2, Unknown (UNK),"San Francisco International Airport, CA (SFO)",United States of America,86,3, Unknown,-,Boeing 737-200,-,-,-,-,-, registration unknown,-,PSA,Domestic Scheduled Passenger, 710,-,-,-,-,San Francisco International Airport,SFO,KSFO,United States of America,7,79,0,3,-,-,-
19720705-1,Wednesday,05-JUL-1972,-,H2, Standing (STD),"Buffalo-Greater Buffalo International Airport, NY (BUF)",United States of America,2,0, None,-,Boeing 707,-,-,-,-,-, registration unknown,-,American Airlines,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19720706-0,Thursday,06-JUL-1972,02:00,A1, Approach (APR),"21 km (13.1 mls) E off  Arinaga, Las Palmas, Canary Islands",Spain,10,10, Destroyed, Written off (damaged beyond repair),Douglas DC-8-52,4,Pratt & Whitney JT3D-,1961,-,-, EC-ARA, 45617/136,Aviaco,Ferry/positioning, 331,Madrid-Barajas Airport,MAD,LEMD,Spain,Las Palmas-Airport de Gran Canaria,LPA,GCLP,Spain,10,0,10,0,-,-,-
19720706-1,Thursday,06-JUL-1972,-,H2, Unknown (UNK),"Oakland International Airport, CA (OAK)",United States of America,58,0, Unknown,-,Boeing 727,-,-,-,-,-, registration unknown,-,PSA,Domestic Scheduled Passenger, 389,Oakland International Airport,OAK,KOAK,United States of America,Sacramento Metropolitan Airport,SMF,KSMF,United States of America,-,-,0,0,-,-,-
19720707-0,Friday,07-JUL-1972,-,A1, Landing (LDG),Kompong Som Airport (KOS),Cambodia,2,0, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, XW-PHW,-,Cambodia Air Commercial,Cargo,-,-,-,-,-,Sihanoukville (Kompong Som) Airport,KOS,VDSV,Cambodia,2,0,0,0,-,-,-
19720707-1,Friday,07-JUL-1972,15:00,A1, Takeoff (TOF),"Wales Airport, AK (WAA)",United States of America,2,0, Damaged beyond repair,-,Lockheed 18 Learstar,-,-,1943,-,-, CF-BAL, 18-2383,Lost River Mining Corp.,Unknown,-,Wales Airport,WAA,PAIW,United States of America,Wales Airport,WAA,PAIW,United States of America,2,0,0,0,-,-,Final
19720709-0,Sunday,09-JUL-1972,-,A2, Landing (LDG),Belgaum-Sambre Airport (IXG),India,16,0, Substantial, Repaired,Hindustan Aeronautics Ltd. HAL-748-224 Srs. 2,-,-,1968,-,-, VT-DXJ, 515,Indian Airlines,Domestic Scheduled Passenger,-,-,-,-,-,Belgaum-Sambre Airport,IXG,VABM,India,4,12,0,0,-,-,-
