identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19300804-0,Monday,04-AUG-1930,-,A1, Landing (LDG),"Ocotal, Nueva Segovia",Nicaragua,1,0, Damaged beyond repair,-,Ford JR-3 (5-AT-C) Tri-Motor,3,Pratt & Whitney R-1340 Wasp,1929,-,-, A8598, 5-AT-082,USMC,Military,-,-,-,-,-,-,-,-,-,1,0,0,0,-,-,-
19300822-0,Friday,22-AUG-1930,15:45,A1, En route (ENR),Jihlava (Iglau),Czech Republic,13,12, Damaged beyond repair,-,Ford 5-AT-C Tri-Motor,3,Pratt & Whitney R-1340 Wasp,1929,-,-, OK-FOR, 5-AT-050,CSA,Domestic Scheduled Passenger,-,-,-,-,-,Brno Turany Airport,BRQ,LKTB,Czech Republic,2,11,2,10,-,-,-
19300903-0,Wednesday,03-SEP-1930,-,O1, Standing (STD),Santo Domingo,Dominican Republic,0,0, Damaged beyond repair,-,Fokker F.10A,-,-,1929,-,-, NC810H, 1049,Pan Am,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19301030-0,Thursday,30-OCT-1930,-,A1, Initial climb (ICL),"Boulogne, Paris",France,6,3, Damaged beyond repair,-,Handley Page W.8g,-,-,1924,-,-, G-EBIX, W.8-7,Imperial Airways,International Scheduled Passenger,-,Paris-Le Bourget Airport,LBG,LFPB,France,-,-,-,-,3,3,1,2,-,-,-
19301107-0,Friday,07-NOV-1930,-,A1, En route (ENR),"off Iguape, SP",Brazil,8,1, Damaged beyond repair,-,Junkers G.24,-,-,1925,-,-, P-BAHA, 921,Syndicato Condor,Passenger,-,-,-,-,-,-,-,-,-,4,4,0,1,-,-,-
19301121-0,Friday,21-NOV-1930,-,O1, Standing (STD),"Burbank, CA",United States of America,0,0, Damaged beyond repair,-,Ford 4-AT-B Tri-Motor,3,Wright J-5 Whirlwind,1928,-,-, NC7118, 4-AT-32,Curtiss-Wright Flying Service,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19301121-1,Friday,21-NOV-1930,-,A1, En route (ENR),"off Cap de Creus, Spain",Mediterranean Sea,6,6, Missing, Presumed damaged beyond repair,Dornier Do R4 Superwal,-,-,1928,-,-, I-RONY, 170,SANA,Passenger,-,-,-,-,-,-,-,-,-,4,2,4,2,-,-,-
19301122-0,Saturday,22-NOV-1930,-,U1, Unknown (UNK),"Dallas-Love Field, TX",United States of America,-,-, Damaged beyond repair,-,Fokker F.10A,-,-,1929,-,-, NC580K, 1054,Southern Air Fast Express,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19301124-0,Monday,24-NOV-1930,-,A1, Landing (LDG),"Dearborn, MI",United States of America,2,2, Damaged beyond repair,-,Ford 5-AT-C Tri-Motor,3,Pratt & Whitney R-1340 Wasp,1929,-,-, NX419H, 5-AT-079,Ford Motor Company,Test,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19301220-0,Saturday,20-DEC-1930,-,A1, Unknown (UNK),"Jennerstown, PA",United States of America,-,-, Damaged beyond repair,-,Ford 4-AT-E Tri-Motor,3,Wright J-6-9 Whirlwind,1929,-,-, NC9611, 4-AT-54,Pittsburgh Airways,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19301222-0,Monday,22-DEC-1930,02:40,A1, En route (ENR),"Alhambra, CA",United States of America,3,0, Damaged beyond repair,-,Fokker F.10,-,-,1928,-,-, NC5170, 1001,Western Air Express,Cargo,-,Salt Lake City Municipal Airport,SLC,KSLC,United States of America,-,-,-,-,2,1,0,0,-,-,-
19309999-0,-,xx-xxx-1930,-,A1, Unknown (UNK),at an unknown location,Russia,-,-, Damaged beyond repair,-,Junkers JuG-1W (G.24),-,-,-,-,-, n/a, 936,Soviet AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
