identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
20141213-0,Saturday,13-DEC-2014,08:58,A2, Takeoff (TOF),Brittas House Airfield,Ireland,1,0, Substantial, Repaired,Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,2003,-,935.0, N208B, 208B1023,private,Private,-,-,-,-,-,Gloucestershire Airport,GLO,EGBJ,United Kingdom,1,0,0,0,-,-,Final
20141218-0,Thursday,18-DEC-2014,18:00,A1, Landing (LDG),near Champotón,Mexico,2,2, Destroyed, Written off (damaged beyond repair),Learjet 25D,-,-,1978,-,-, N265TW, 25D-265,T-Air,Illegal Flight,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,Preliminary
20141221-0,Sunday,21-DEC-2014,15:29,A2, Landing (LDG),Taitung Airport (TTT),Taiwan,2,0, Substantial,-,Dornier 228-212,2,Garrett TPE331-5A-252D,1994,43963.0,14811.0, B-55565, 8234,Daily Air,Training,DA1,Taitung Airport,TTT,RCFN,Taiwan,Taitung Airport,TTT,RCFN,Taiwan,2,0,0,0,-,-,Final
20141222-0,Monday,22-DEC-2014,-,A2, Unknown (UNK),Tequesquitengo Airport,Mexico,-,0, Substantial, Repaired,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1980,-,-, XA-UOA, 721,Transportes Aéreos Terrestres,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,Preliminary
20141228-0,Sunday,28-DEC-2014,06:18,A1, En route (ENR),Karimata Strait,Indonesia,162,162, Destroyed, Written off (damaged beyond repair),Airbus A320-216,2,CFMI CFM56-5B6/3,2008,13610.0,23039.0, PK-AXC, 3648,Indonesia AirAsia,International Scheduled Passenger,QZ8501,Surabaya-Juanda Airport,SUB,WARR,Indonesia,Singapore-Changi International Airport,SIN,WSSS,Singapore,6,156,6,156,-,-,Final
20141228-1,Sunday,28-DEC-2014,11:45,A1, En route (ENR),within Guyana,Guyana,2,2, Missing, Presumed damaged beyond repair,Britten-Norman BN-2A-26 Islander,2,Lycoming O-540-E4C5,1971,-,25818.0, 8R-GHE, 269,ASL,Cargo,-,Mahdia Airport,MHA,SYMD,Guyana,-,-,-,-,1,1,1,1,-,-,Final
20141228-2,Sunday,28-DEC-2014,03:00,A1, En route (ENR),25 km (15.6 mls) from  Uvira,Democratic Republic of the Congo,6,6, Damaged beyond repair,-,Antonov An-26,-,-,1979,-,-, 4L-AFS, 8608,AG Air,Cargo,AGS902,Bujumbura International Airport,BJM,HBBA,Burundi,Pointe Noire Airport,PNR,FCPP,Congo,6,0,6,0,-,-,-
20141230-0,Tuesday,30-DEC-2014,15:22,A1, Landing (LDG),Lahore-Allama Iqbal International Airport (LHE),Pakistan,-,0, Substantial, Written off (damaged beyond repair),Boeing 737-4H6,2,CFMI CFM56-3C1,1993,-,-, AP-BJN, 26460/2533,Shaheen Air,Domestic Scheduled Passenger,NL147,Karachi-Jinnah International Airport,KHI,OPKC,Pakistan,Lahore-Allama Iqbal International Airport,LHE,OPLA,Pakistan,-,-,0,0,-,-,Preliminary
20141230-1,Tuesday,30-DEC-2014,08:25,A2, Approach (APR),"Roswell International Air Center Airport, NM (ROW)",United States of America,1,0, Substantial, Repaired,Cessna 208B Grand Caravan,-,-,1987,-,14945.0, N950FE, 208B0056,FedEx,Cargo,FX8756,Lubbock Preston Smith International Airport,LBB,KLBB,United States of America,Roswell International Air Center Airport,ROW,KROW,United States of America,1,0,0,0,-,-,Final
20149999-0,-,xx-xxx-2014,-,O1, Standing (STD),Lugansk Airport (VSG),Ukraine,0,0, Damaged beyond repair,-,Antonov An-2R,-,-,-,-,-, UR-33587, 1G230-29,Ukraerorukh,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20149999-1,-,xx-xxx-2014,-,O1, Standing (STD),"Fort Lauderdale International Airport, FL (FLL)",United States of America,-,0, Substantial, Written off (damaged beyond repair),Learjet 60XR,2,Pratt & Whitney Canada PW305A,2012,-,95.0, XA-JWM, 60-430,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-
20140613-1,Friday,13-JUN-2014,-,O2, Standing (STD),Tehran-Imam Khomeini International Airport (IKA),Iran,-,0, Substantial, Repaired,Airbus A310-304,2,General Electric CF6-80C2A2,1990,-,-, EP-MNX, 564,Mahan Air,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
20140614-0,Saturday,14-JUN-2014,00:50,C1, Approach (APR),"ca 5,5 km E of Lugansk Airport (VSG)",Ukraine,49,49, Damaged beyond repair,-,Ilyushin Il-76MD,-,-,1988,-,-, 76777, 0083482490,Ukraine Air Force,Military,-,-,-,-,-,Lugansk Airport,VSG,UKCW,Ukraine,9,40,9,40,-,-,-
20140615-0,Sunday,15-JUN-2014,20:44,A1, Landing (LDG),"Fresno Yosemite International Airport, CA (FAT)",United States of America,2,0, Substantial, Written off (damaged beyond repair),Lockheed SP-2H Neptune,2,Wright R-3350-32WA Cyclone,1961,-,10484.0, N4692A, 726-7247,Minden Air Corporation,Fire fighting,-,Porterville Airport,PTV,KPTV,United States of America,Porterville Airport,PTV,KPTV,United States of America,2,0,0,0,-,-,Final
20140617-0,Tuesday,17-JUN-2014,10:30,A1, Unknown (UNK),"near Lydenburg, Mpumalanga",South Africa,5,3, Damaged beyond repair,-,Cessna 208 Caravan I,1,Pratt & Whitney Canada PT6A-114,1988,-,-, 3006, 20800136,South African AF,Military,-,Sabi Sabi Airport,GSS,FASE,South Africa,-,-,-,-,2,3,2,1,-,-,Preliminary
20140618-0,Wednesday,18-JUN-2014,14:24,A1, Takeoff (TOF),"Huntsville International Airport, AL (HSV)",United States of America,3,3, Destroyed, Written off (damaged beyond repair),IAI 1124A Westwind II,2,Garrett TFE731-3-1G,1983,-,7571.0, N793BG, 392,Synfuels Holdings Finance,Training,-,Huntsville International Airport,HSV,KHSV,United States of America,Birmingham Airport,BHM,KBHM,United States of America,3,0,3,0,-,-,Final
20140619-0,Thursday,19-JUN-2014,18:30,A2, Takeoff (TOF),"near Egegik, AK",United States of America,1,0, Substantial, Repaired,Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,1999,-,-, N208SM, 208B0749,Grant Aviation,Unknown,-,-,-,-,-,-,-,-,-,1,0,0,0,-,-,Final
20140620-0,Friday,20-JUN-2014,-,A2, Landing (LDG),Kabul Airport (KBL),Afghanistan,81,0, Substantial, Repaired,Boeing 767-36NER,2,General Electric CF6-80C2B7F,1999,-,-, N768NA, 29898/754,Omni Air International,Domestic Non Scheduled Passenger,-,Bucharest-Henri Coanda International Airport,OTP,LROP,Romania,Kabul Airport,KBL,OAKB,Afghanistan,-,-,0,0,-,-,Preliminary - official
20140623-0,Monday,23-JUN-2014,14:38,A1, En route (ENR),near Olsberg-Elpe,Germany,2,2, Destroyed, Written off (damaged beyond repair),Learjet 35A,2,Garrett TFE731-2-2B,1985,-,8259.0, D-CGFI, 35A-612,GFD,Military,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,Final
20140624-0,Tuesday,24-JUN-2014,22:54,C2, Approach (APR),near Peshawar-Bacha Khan International Airport (PEW),Pakistan,190,1, Unknown,-,Airbus A310-324ET,2,Pratt & Whitney PW4152,1993,-,-, AP-BGN, 676,PIA,International Scheduled Passenger,PK756,Riyadh-King Khalid International Airport,RUH,OERK,Saudi Arabia,Peshawar-Bacha Khan International Airport,PEW,OPPS,Pakistan,12,178,0,1,-,-,Preliminary
20140628-0,Saturday,28-JUN-2014,06:46,A2, Pushback / towing (PBT),London-Stansted Airport (STN),United Kingdom,184,0, Substantial, Repaired,Boeing 737-8AS (WL),2,CFMI CFM56-7B27,2006,-,-, EI-DLJ, 34177/1899,Ryanair,International Scheduled Passenger,FR1021,London-Stansted Airport,STN,EGSS,United Kingdom,Warszawa-Frédéric Chopin Airport,WAW,EPWA,Poland,6,178,0,0,-,-,Final
20140628-1,Saturday,28-JUN-2014,06:46,A2, Taxi (TXI),London-Stansted Airport (STN),United Kingdom,167,0, Minor, Repaired,Boeing 737-8AS (WL),2,CFMI CFM56-7B26,2011,-,-, EI-ENL, 35037/3527,Ryanair,International Scheduled Passenger,FR752,Frankfurt-Hahn Airport,HHN,EDFH,Germany,London-Stansted Airport,STN,EGSS,United Kingdom,6,161,0,0,-,-,Final
20140629-0,Sunday,29-JUN-2014,10:46,A2, Taxi (TXI),Astana International Airport (TSE),Kazakhstan,2,0, Substantial, Repaired,Airbus A330-223F,2,Pratt & Whitney PW4170,2011,-,-, 9M-MUC, 1164,Malaysia Airlines,Cargo,TK6490,Istanbul-Atatürk International Airport,IST,LTBA,Turkey,Astana International Airport,TSE,UACC,Kazakhstan,2,0,0,0,-,-,Final
20140702-0,Wednesday,02-JUL-2014,04:17,A1, Initial climb (ICL),ca 2 km NE of Nairobi-Jomo Kenyatta International Airport (NBO),Kenya,4,4, Destroyed, Written off (damaged beyond repair),Fokker 50,2,Pratt & Whitney Canada PW125B,1992,26358.0,27243.0, 5Y-CET, 20262,Skyward International Aviation,Cargo,-,Nairobi-Jomo Kenyatta International Airport,NBO,HKJK,Kenya,Mogadishu International Airport,MGQ,HCMM,Somalia,2,2,2,2,-,-,Final
20140704-0,Friday,04-JUL-2014,12:56,A2, Landing (LDG),Leipzig Airport (LEJ),Germany,155,0, Substantial, Repaired,Airbus A320-232,2,IAE V2527-A5,2007,-,-, LZ-MDB, 3125,Air VIA,International Scheduled Passenger,VL501,Varna Airport,VAR,LBWN,Bulgaria,Leipzig Airport,LEJ,EDDP,Germany,6,149,0,0,-,-,Preliminary - official
20140706-0,Sunday,06-JUL-2014,16:30,A1, En route (ENR),near Chirundu,Zambia,2,0, Damaged beyond repair,-,Britten-Norman BN-2A Islander,2,Lycoming O-540-E4C5,1970,-,-, 9Q-CYA, 617,ITAB,Ferry/positioning,-,Lanseria Airport,HLA,FALA,South Africa,Lubumbashi-Luano Airport,FBM,FZQA,Democratic Republic of the Congo,2,0,0,0,-,-,Preliminary
20140706-1,Sunday,06-JUL-2014,09:50,A1, Landing (LDG),Monkey Mountain Airport (MYM),Guyana,2,0, Substantial, Written off (damaged beyond repair),Britten-Norman BN-2A-26 Islander,2,Lycoming O-540-E4C5,1975,-,-, 8R-GGY, 470,Domestic Airways,Domestic Non Scheduled Passenger,-,Mahdia Airport,MHA,SYMD,Guyana,Monkey Mountain Airport,MYM,SYMM,Guyana,1,1,0,0,-,-,Preliminary
20140710-0,Thursday,10-JUL-2014,22:10,A2, Landing (LDG),Kilimanjaro Airport (JRO),Tanzania,40,0, Substantial, Repaired,ATR 72-212A (ATR-72-500),2,Pratt & Whitney Canada PW127M,2008,-,-, 5H-PWA, 780,Precision Air,Domestic Scheduled Passenger,PW415,Mwanza Airport,MWZ,HTMW,Tanzania,Dar es Salaam Julius Nyerere International Airport,DAR,HTDA,Tanzania,-,-,0,0,-,-,Preliminary - official
20140714-0,Monday,14-JUL-2014,12:00,C1, En route (ENR),near Izvaryne,Ukraine,8,2, Destroyed, Written off (damaged beyond repair),Antonov An-26,-,-,1980,-,-, 19 blue, 9710,Ukraine Air Force,Military,-,-,-,-,-,-,-,-,-,8,0,2,0,-,-,-
20140714-2,Monday,14-JUL-2014,-,C1, Standing (STD),Tripoli International Airport (TIP),Libya,0,0, Minor, Written off (damaged beyond repair),de Havilland Canada DHC-8-315Q Dash 8,2,Pratt & Whitney Canada PW123E,1998,-,-, 9H-AEY, 508,Medavia,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20140715-0,Tuesday,15-JUL-2014,-,C1, Standing (STD),Tripoli International Airport (TIP),Libya,0,0, Substantial,-,Airbus A330-202,2,General Electric CF6-80E1A4,2013,-,-, 5A-LAS, 1424, Libyan Airlines,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20140716-0,Wednesday,16-JUL-2014,-,C1, Standing (STD),Tripoli International Airport (TIP),Libya,0,0, Destroyed, Written off (damaged beyond repair),Ilyushin Il-76T,4,Soloviev D-30KP,1981,-,-, 5A-DNG, 0013432961,Libyan Air Cargo,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20140716-1,Wednesday,16-JUL-2014,13:52,A1, Landing (LDG),"Atlanta-William B. Hartsfield International Airport, GA (ATL",United States of America,-,0, Substantial, Written off (damaged beyond repair),Canadair CL-600-2B19 Regional Jet CRJ-200ER,2,General Electric CF34-3B1,1999,-,-, N845AS, 7324,ExpressJet Airlines,Domestic Scheduled Passenger,DL5246,Charlottesville-Albemarle Airport,CHO,KCHO,United States of America,Atlanta-William B. Hartsfield International Airport,ATL,KATL,United States of America,-,-,0,0,-,-,- (No safety board investigation)
20140717-0,Thursday,17-JUL-2014,16:20,C1, En route (ENR),Hrabove,Ukraine,298,298, Destroyed, Written off (damaged beyond repair),Boeing 777-2H6ER,2,Rolls-Royce Trent 892B,1997,11434.0,76322.0, 9M-MRD, 28411/84,Malaysia Airlines,International Scheduled Passenger,MH17,Amsterdam-Schiphol International Airport,AMS,EHAM,Netherlands,Kuala Lumpur Subang International Airport,KUL,WMKK,Malaysia,15,283,15,283,-,-,Final
20140717-1,Thursday,17-JUL-2014,-,C1, Standing (STD),Tarasovka Airfield,Ukraine,0,0, Destroyed, Written off (damaged beyond repair),Antonov An-2T,-,-,-,-,-, UR-BNK, 1G118-20,Association for the Support of the Defence,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20140720-0,Sunday,20-JUL-2014,-,C1, Standing (STD),Tripoli International Airport (TIP),Libya,0,0, Destroyed, Written off (damaged beyond repair),Bombardier CL-600-2D24 Regional Jet CRJ-900ER,2,General Electric CF34-8C5,2010,-,-, 5A-LAL, 15256, Libyan Airlines,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20140720-1,Sunday,20-JUL-2014,-,C1, Standing (STD),Tripoli International Airport (TIP),Libya,0,0, Destroyed, Written off (damaged beyond repair),Airbus A330-202,2,General Electric CF6-80E1A4,2009,-,-, 5A-ONF, 999, Afriqiyah Airways,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20140720-2,Sunday,20-JUL-2014,17:45,A1, Landing (LDG),Cox's Bazar Airport (CXB),Bangladesh,48,0, Substantial, Written off (damaged beyond repair),ATR 72-212,2,Pratt & Whitney Canada PW127,1993,-,-, S2-AFN, 379,United Airways,Domestic Scheduled Passenger,4H501,Dhaka-Shahjalal International Airport,DAC,VGHS,Bangladesh,Cox's Bazar Airport,CXB,VGCB,Bangladesh,5,43,0,0,-,-,Preliminary
20140722-0,Tuesday,22-JUL-2014,-,A1, Landing (LDG),Herat Airport (HEA),Afghanistan,-,0, Substantial, Written off (damaged beyond repair),Lockheed C-130J Super Hercules,-,-,2003,-,-, MM62190, 5530,Italian AF,Military,-,Abu Dhabi-Bateen Airport,AZI,OMAD,United Arab Emirates,Herat Airport,HEA,OAHR,Afghanistan,-,-,0,0,-,-,Preliminary
20140722-1,Tuesday,22-JUL-2014,00:30,A2, Takeoff (TOF),Montevideo-Carrasco Airport (MVD),Uruguay,3,0, Minor, Repaired,Embraer EMB-110P1 Bandeirante,2,Pratt & Whitney Canada PT6A-34,1982,-,38515.0, CX-MAS, 110393,Aeromás,Cargo,-,Montevideo-Carrasco Airport,MVD,SUMU,Uruguay,-,-,-,-,3,0,0,0,-,-,Final
20140723-0,Wednesday,23-JUL-2014,19:06,A1, Approach (APR),"0,8 km (0.5 mls) NE of Magong Airport (MZG)",Taiwan,58,48, Destroyed, Written off (damaged beyond repair),ATR 72-212A (ATR-72-500),2,Pratt & Whitney Canada PW127F,2000,40387.0,27039.0, B-22810, 642,TransAsia Airways,Domestic Scheduled Passenger,GE222,Kaohsiung International Airport,KHH,RCKH,Taiwan,Magong Airport,MZG,RCQC,Taiwan,4,54,4,44,-,-,Final
20140724-0,Thursday,24-JUL-2014,01:47,A1, En route (ENR),80 km (50 mls) NW of Gossi,Mali,116,116, Destroyed, Written off (damaged beyond repair),McDonnell Douglas DC-9-83 (MD-83),2,Pratt & Whitney JT8D-219,1996,32390.0,38362.0, EC-LTV, 53190/2148,Swiftair,International Scheduled Passenger,AH5017,Ouagadougou Airport,OUA,DFFD,Burkina Faso,Algiers-Houari Boumediene Airport,ALG,DAAG,Algeria,6,110,6,110,-,-,Final
20140725-0,Friday,25-JUL-2014,16:46,A2, Taxi (TXI),"Boulder City Municipal Airport, NV (BLD)",United States of America,2,0, Minor, Repaired,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1970,-,-, N190GC, 285,Grand Canyon Airlines,Ferry/positioning,-,Boulder City Municipal Airport,BLD,KBVU,United States of America,-,-,-,-,2,0,0,0,-,-,Final
20140727-0,Sunday,27-JUL-2014,-,C1, Standing (STD),Tripoli International Airport (TIP),Libya,0,0, Destroyed, Written off (damaged beyond repair),Ilyushin Il-76M,-,-,1979,-,-, 5A-DZZ, 093416501,Libyan Air Cargo,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20140727-1,Sunday,27-JUL-2014,-,C1, Standing (STD),Tripoli International Airport (TIP),Libya,0,0, Damaged beyond repair,-,Airbus A320-214,2,CFMI CFM56-5B4/3,2010,-,-, 5A-LAI, 4450, Libyan Airlines,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20140727-2,Sunday,27-JUL-2014,-,C1, Standing (STD),Tripoli International Airport (TIP),Libya,0,0, Destroyed, Written off (damaged beyond repair),Ilyushin Il-76T,-,-,1979,-,-, 5A-DNJ, 0013430869,Unknown,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20140728-0,Monday,28-JUL-2014,14:30,A1, En route (ENR),"8 km (5 mls) from  Foz do Iguaçu/Cataratas Airport, PR (IGU)",Brazil,4,0, Substantial, Written off (damaged beyond repair),Embraer EMB-110P1 Bandeirante,2,Pratt & Whitney Canada PT6A-34,1980,-,-, PT-TAW, 110258,Táxi Aéreo Ribeiro,Private,-,-,-,-,-,Curitiba-Bacacheri Airport,BFH,SBBI,Brazil,2,2,0,0,-,-,Preliminary - official
20140729-0,Tuesday,29-JUL-2014,22:42,A2, Landing (LDG),London-Stansted Airport (STN),United Kingdom,177,0, Substantial, Repaired,Boeing 737-8AS (WL),2,CFMI CFM56-7B26,2009,-,-, EI-EFB, 37532/2893,Ryanair,International Scheduled Passenger,FR2369,Ostrava-Leo Janácek Airport,OSR,LKMT,Czech Republic,London-Stansted Airport,STN,EGSS,United Kingdom,6,171,0,0,-,-,Final
20140806-0,Wednesday,06-AUG-2014,07:15,A1, Landing (LDG),"2 km (1.3 mls) E of Prototskiye, Krasnoarmeysky district, Krasnodar Krai",Russia,2,0, Damaged beyond repair,-,Antonov An-2R,1,Shvetsov ASh-62IR,1983,38974.0,7503.0, RA-17890, 1G205-31,Yug Line,Agricultural,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,Final
20140809-0,Saturday,09-AUG-2014,07:34,A2, Pushback / towing (PBT),"San Antonio International Airport, TX (SAT)",United States of America,80,0, Substantial, Repaired,Canadair CL-600-2D24 Regional Jet CRJ-900ER,2,General Electric CF34-8C5,2006,-,12283.0, N943LR, 15068,Mesa Airlines,Domestic Scheduled Passenger,US2763,San Antonio International Airport,SAT,KSAT,United States of America,Phoenix-Sky Harbor International Airport,PHX,KPHX,United States of America,4,76,0,0,-,-,Final
20140810-0,Sunday,10-AUG-2014,09:21,A1, Initial climb (ICL),ca 3 km NNW of Tehran-Mehrabad Airport (THR),Iran,48,40, Destroyed, Written off (damaged beyond repair),HESA IrAn-140-100,2,Klimov TV3-117VMA-SBM1,2008,1058.0,1405.0, EP-GPA, 9005,Sepahan Airlines,Domestic Scheduled Passenger,	H85915,Tehran-Mehrabad Airport,THR,OIII,Iran,Tabas Airport,TCX,OIMT,Iran,6,42,6,34,-,-,Final
20140810-1,Sunday,10-AUG-2014,06:05,A2, Initial climb (ICL),"near Harrisburg International Airport, PA (MDT)",United States of America,20,0, Substantial, Repaired,de Havilland Canada DHC-8-102,2,Pratt & Whitney Canada PW120A,1992,-,53834.0, N815EX, 321,Piedmont Airlines,Domestic Scheduled Passenger,US4206,Harrisburg International Airport,MDT,KMDT,United States of America,Philadelphia International Airport,PHL,KPHL,United States of America,3,17,0,0,-,-,Final
20140813-0,Wednesday,13-AUG-2014,10:03,A1, Approach (APR),"Santos, SP",Brazil,7,7, Destroyed, Written off (damaged beyond repair),Cessna 560XLS+ Citation XLS+,2,Pratt & Whitney Canada PW545C,2011,-,-, PR-AFA, 560-6066,AF Andrade Empr. e Part.,Unknown,-,Rio de Janeiro-Santos Dumont Airport,SDU,SBRJ,Brazil,Guarujá Airport,SSZ,SBST,Brazil,2,5,2,5,-,-,Final
20140815-0,Friday,15-AUG-2014,19:36,A1, Landing (LDG),Doncaster/Sheffield-Robin Hood Airport (DCA),United Kingdom,3,0, Substantial,-,British Aerospace 3102 Jetstream 31,2,Garrett TPE331-10UGR-516H,1987,-,-, G-GAVA, 785,Links Air,Domestic Scheduled Passenger,W2207,Belfast City Airport,BHD,EGAC,United Kingdom,Doncaster/Sheffield-Robin Hood Airport,DCA,EGCN,United Kingdom,2,1,0,0,-,-,Final
20140820-0,Wednesday,20-AUG-2014,17:45,O2, Standing (STD),"Raleigh/Durham International Airport, NC (RDU)",United States of America,0,0, Substantial,-,Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114,1989,-,13172.0, N4698B, 208B0175,Martinaire,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
20140823-0,Saturday,23-AUG-2014,13:55,A1, En route (ENR),Mulume Munene,Democratic Republic of the Congo,4,4, Destroyed, Written off (damaged beyond repair),Let L-410UVP,-,-,1982,-,-, 9Q-CXB, 820925, Doren Air Congo,Cargo,-,Bukavu-Kavumu Airport,BKY,FZMA,Democratic Republic of the Congo,-,-,-,-,2,2,2,2,-,-,Preliminary
20140826-0,Tuesday,26-AUG-2014,11:30,A2, En route (ENR),"near Mercaderes, Cauca",Colombia,7,0, Substantial, Repaired,Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,2012,-,-, EJC-1137, 208B2407,Colombian Army,Military,-,Cali Airport,CLO,SKCL,Colombia,Tumaco-La Florida Airport,TCO,SKCO,Colombia,-,-,0,0,-,-,Preliminary
20140829-0,Friday,29-AUG-2014,-,A1, Landing (LDG),"Ibans, Mosquitia",Honduras,-,0, Substantial, Written off (damaged beyond repair),Beechcraft 200 Super King Air,-,-,1977,-,-, N70AJ, BB-206,private,Illegal Flight,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
