identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19620127-1,Saturday,27-JAN-1962,11:46,A1, En route (ENR),500 km (312.5 mls) SE of Teheran,Iran,5,3, Damaged beyond repair,-,de Havilland Canada U-1A Otter (DHC-3),-,-,-,-,1807.0, 55-3317, 182,US Army,Military,-,Tehran-Mehrabad Airport,THR,OIII,Iran,-,-,-,-,2,3,-,-,-,-,-
19620127-2,Saturday,27-JAN-1962,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,CASA 352 (Junkers Ju-52),-,-,-,-,-, T.2B-258, 149,Spanish AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19620128-0,Sunday,28-JAN-1962,-,A1, Unknown (UNK),"near La Toma, SL",Argentina,4,0, Damaged beyond repair,-,Curtiss C-46A-55-CK Commando,2,Pratt & Whitney R-2800-51,1944,-,-, CX-AYI,   170,private,Cargo,-,-,-,-,-,-,-,-,-,3,1,0,0,-,-,-
19620128-1,Sunday,28-JAN-1962,-,A1, Landing (LDG),Cúcuta Airport (CUC),Colombia,54,0, Damaged beyond repair,-,Douglas C-54B-1-DC (DC-4),-,-,1944,-,-, HK-130, 10469,Avianca,Domestic Scheduled Passenger,-,Bogotá-Eldorado Airport,BOG,SKBO,Colombia,Cúcuta-Camilo Daza Airport,CUC,SKCC,Colombia,4,50,0,0,-,-,-
19620132-0,Thursday,01-FEB-1962,-,A1, En route (ENR),within France,France,-,0, Damaged beyond repair,-,SNCASO S.O.95M Corse III,-,-,-,-,-, 	2.S.15, 15,French Navy,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19620201-1,Thursday,01-FEB-1962,11:00,A1, Approach (APR),"near Hall Beach Airport, NU (YUX)",Canada,21,0, Damaged beyond repair,-,Canadair DC-4M1 North Star,4,Rolls-Royce Merlin 622,1947,-,-, 17520, 104,RCAF,Military,-,Hall Beach Airport,YUX,CYUX,Canada,Cambridge Bay Airport,YCB,CYCB,Canada,-,-,0,0,-,-,-
19620202-0,Friday,02-FEB-1962,-,A1, En route (ENR),between Bien Hoa and Vung Tau,Vietnam,3,3, Damaged beyond repair,-,Fairchild C-123B-18-FA Provider,-,-,-,-,-, 56-4370, 20254,USAF,Military,-,Saigon-Tan Son Nhat International Airport,SGN,VVTS,Vietnam,Saigon-Tan Son Nhat International Airport,SGN,VVTS,Vietnam,3,0,3,0,-,-,-
19620204-0,Sunday,04-FEB-1962,-,C1, Maneuvering (MNV),near Xieng Khouang,Laos,6,6, Damaged beyond repair,-,Curtiss C-46D-20-CU Commando,-,-,1945,-,-, B-916, 22362,Air America,Military,-,-,-,-,-,-,-,-,-,6,0,6,0,-,-,-
19620204-1,Sunday,04-FEB-1962,10:05,A1, En route (ENR),17 km (10.6 mls) NE of Tingo Maria,Peru,18,18, Damaged beyond repair,-,Douglas C-53-DO (DC-3),-,-,1942,-,-, OB-PBH-530, 7331,Faucett,Domestic Scheduled Passenger,-,Huánuco Airport,HUU,SPHV,Peru,Pucallpa Airport,PCL,SPCL,Peru,3,15,3,15,-,-,-
19620204-2,Sunday,04-FEB-1962,-,A1, Takeoff (TOF),"Greensboro/High Point Airport, NC (GSO)",United States of America,7,7, Damaged beyond repair,-,Douglas C-47A-25-DK (DC-3),-,-,1944,-,-, 42-108992, 13768,USAF,Military,-,Greensboro/High Point Airport,GSO,KGSO,United States of America,Valparaiso-Eglin AFB,VPS,KVPS,United States of America,-,-,-,-,-,-,-
19620206-0,Tuesday,06-FEB-1962,16:15,A1, Unknown (UNK),off Hachinohe,Japan,-,10, Damaged beyond repair,-,Lockheed P2V-7 Neptune,-,-,-,-,-, 4621, 2005,Japanese Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19620211-0,Sunday,11-FEB-1962,-,A1, En route (ENR),near Bao Loc,Vietnam,9,9, Damaged beyond repair,-,Douglas SC-47A,-,-,1944,-,-, 43-15732, 20198,USAF,Military,-,Saigon-Tan Son Nhat International Airport,SGN,VVTS,Vietnam,Da Nang Airport,DAD,VVDN,Vietnam,9,0,9,0,-,-,-
19620220-0,Tuesday,20-FEB-1962,-,A1, Unknown (UNK),near Ahwaz Airport (AWZ),Iran,-,-, Damaged beyond repair,-,Douglas C-47A-25-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, EP-AEI, 13552,Iran Air,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19620223-0,Friday,23-FEB-1962,-,A1, Unknown (UNK),Mt Ohira,Japan,3,3, Damaged beyond repair,-,de Havilland DH-114 Heron 1B,-,-,1954,-,-, JA6158, 14028,Toa Airways,Test,-,Hiroshima International Airport,HIJ,RJOA,Japan,-,-,-,-,3,0,3,0,-,-,-
19620224-0,Saturday,24-FEB-1962,-,A1, En route (ENR),near Paphos,Cyprus,100,0, Damaged beyond repair,-,Ilyushin Il-18V,4,Ivchenko AI-20,-,-,-, YR-IMB, 181003702,Tarom,International Scheduled Passenger,-,Bucharest-Otopeni International Airport,OTP,LROP,Romania,Nicosia Airport,NIC,LCNC,Cyprus,-,-,0,0,-,-,-
19620225-0,Sunday,25-FEB-1962,-,A1, En route (ENR),"24 km (15 mls) NW of Durango, CO",United States of America,3,3, Destroyed, Written off (damaged beyond repair),Convair T-29A (CV-240),-,-,1950,-,-, 49-1931, 198,USAF,Military,-,Amarillo AFB,AMA,KAMA,United States of America,-,-,-,-,3,0,3,0,-,-,-
19620225-1,Sunday,25-FEB-1962,18:45,A1, Approach (APR),10 km (6.3 mls) from  Porlamar,Venezuela,23,23, Damaged beyond repair,-,Fairchild F-27,-,-,1958,-,-, YV-C-EVH,  12,AVENSA,Domestic Scheduled Passenger,-,Carúpano Airport,CUP,SVCP,Venezuela,Porlamar Airport,PMV,SVMG,Venezuela,3,20,3,20,-,-,-
19620225-2,Sunday,25-FEB-1962,14:35,A1, En route (ENR),Municipio de Marulanda,Colombia,2,2, Damaged beyond repair,-,Douglas C-47A-80-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, HK-502, 19653,Avianca,Cargo,-,Manizales-La Nubia Airport,MZL,SKMZ,Colombia,Bogotá-Eldorado Airport,BOG,SKBO,Colombia,2,0,2,0,-,-,-
19620227-1,Tuesday,27-FEB-1962,-,U1, Unknown (UNK),Palembang,Indonesia,-,-, Damaged beyond repair,-,Convair CV-240-23,-,-,1950,-,-, PK-GCB, 172,Garuda,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19620228-0,Wednesday,28-FEB-1962,-,A1, Landing (LDG),"Rio de Janeiro-Galeão International Airport, RJ (GIG)",Brazil,25,0, Damaged beyond repair,-,Lockheed L-049 Constellation,-,-,-,-,-, PP-PCR, 2060,Panair do Brasil,Domestic Scheduled Passenger,-,Belo Horizonte-Pampulha Airport,PLU,SBBH,Brazil,Belém/Val-de-Cans International Airport,BEL,SBBE,Brazil,6,19,0,0,-,-,-
19620301-0,Thursday,01-MAR-1962,10:08,A1, Initial climb (ICL),"Jamaica Bay, NY",United States of America,95,95, Destroyed, Written off (damaged beyond repair),Boeing 707-123B,4,Pratt & Whitney JT3D-1-MC6,1959,-,8147.0, N7506A, 17633/12,American Airlines,Domestic Scheduled Passenger,  AA1,New York-Idlewild International Airport,IDL,KIDL,United States of America,Los Angeles International Airport,LAX,KLAX,United States of America,8,87,8,87,-,-,Final
19620303-0,Saturday,03-MAR-1962,-,A1, Unknown (UNK),"Nanuque, MG",Brazil,-,-, Damaged beyond repair,-,Douglas DC-3-178,-,-,1937,-,-, PP-YQN, 1919,Varig,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19620303-2,Saturday,03-MAR-1962,-,A1, En route (ENR),near Warsaw,Poland,-,0, Damaged beyond repair,-,Ilyushin Il-14P,-,-,-,-,-, 026, 14803071,Polish AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,1,-
19620304-0,Sunday,04-MAR-1962,18:21,A1, Initial climb (ICL),"2,5 km (1.6 mls) E of Douala Airport (DLA)",Cameroon,111,111, Destroyed, Written off (damaged beyond repair),Douglas DC-7C,-,-,1957,-,-, G-ARUD, 45160/754,Caledonian Airways,Int'l Non Scheduled Passenger, 153,Douala Airport,DLA,FKKD,Cameroon,Lisboa-Portela de Sacavém Airport,LIS,LPPT,Portugal,10,101,10,101,-,-,Final
19620306-0,Tuesday,06-MAR-1962,14:15,A1, En route (ENR),11 km (6.9 mls) N of Seymour,South Africa,7,2, Damaged beyond repair,-,Douglas C-47B-30-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, ZS-DJC, 32937/16189,South African Airways,Domestic Scheduled Passenger, 512,-,-,-,-,Queenstown Airport,UTW,FAQT,South Africa,4,3,2,0,-,-,-
19620307-0,Wednesday,07-MAR-1962,-,A1, Landing (LDG),Thorney Island RAF Station,United Kingdom,-,0, Damaged beyond repair,-,Handley Page Hastings C.1,-,-,-,-,-, TG508, HP67/12,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19620308-0,Thursday,08-MAR-1962,23:00,A1, En route (ENR),Mt Velino,Italy,5,5, Damaged beyond repair,-,Douglas DC-6B,4,Pratt & Whitney R-2800,1954,-,-, I-DIMO, 44254/456,SAM,Cargo,-,Khartoum-Civil Airport,KRT,HSSS,Sudan,Roma-Ciampino Airport,CIA,LIRA,Italy,5,0,5,0,-,-,-
19620308-1,Thursday,08-MAR-1962,15:43,A1, Approach (APR),Taurus Mountains,Turkey,11,11, Damaged beyond repair,-,Fairchild F-27,-,-,1960,-,-, TC-KOP,  83,THY,Domestic Scheduled Passenger,-,Ankara-Esenboga Airport,ESB,LTAC,Turkey,Adana Airport,ADA,LTAF,Turkey,3,8,3,8,-,-,-
19620308-2,Thursday,08-MAR-1962,-,A1, En route (ENR),11 km (6.9 mls) N of Alençon,France,15,15, Damaged beyond repair,-,Lockheed C-130A Hercules,-,-,1957,-,-, 55-0020, 3047,USAF,Military,-,-,-,-,-,Evreux Airport,EVX,LFOE,France,13,2,13,2,-,-,-
19620314-0,Wednesday,14-MAR-1962,-,A1, Unknown (UNK),Toyanaka,Japan,-,-, Damaged beyond repair,-,Douglas R4D-8 (Super DC-3),-,-,1943,-,-, 12445, 43314,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19620315-0,Thursday,15-MAR-1962,01:11,A1, Approach (APR),"Adak Naval Air Facility, AK (ADK)",United States of America,7,1, Damaged beyond repair,-,Lockheed L-1049H Super Constellation,-,-,-,-,16038.0, N6911C, 4804,Flying Tiger Line,Cargo,7816,Cold Bay Airport,CDB,PACD,United States of America,Adak Naval Air Facility,ADK,PADK,United States of America,7,0,1,0,-,-,-
19620315-1,Thursday,15-MAR-1962,-,A1, Unknown (UNK),"Bandera, TX",United States of America,3,3, Damaged beyond repair,-,Howard Super Ventura,-,-,1943,-,-, N5399N, 5277,Howard Aero,Test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19620316-0,Friday,16-MAR-1962,-,A1, Landing (LDG),5 km (3.1 mls) W of Wadi Halfa Airport (WHF),Sudan,16,0, Damaged beyond repair,-,Vickers 739 Viscount,4,Rolls-Royce Dart 506,1955,15468.0,12002.0, SU-AID,  86,UAA,International Scheduled Passenger,-,Jerusalem Airport,JRS,OJJR,Israel,Cairo International Airport,CAI,HECA,Egypt,6,10,0,0,-,-,-
19620316-1,Friday,16-MAR-1962,01:30,A1, En route (ENR),between Guam and Angeles City,Pacific Ocean,107,107, Missing, Presumed damaged beyond repair,Lockheed L-1049H Super Constellation,-,-,1957,-,17224.0, N6921C, 4817,Flying Tiger Line,Int'l Non Scheduled Passenger, 739,-,-,-,-,Angeles City-Clark Air Base,CRK,RPMK,Philippines,11,96,11,96,-,-,Final
19620320-0,Tuesday,20-MAR-1962,-,A1, En route (ENR),80 km (50 mls) SE of Algiers,Algeria,11,11, Damaged beyond repair,-,Nord 2501 Noratlas,2,Bristol Hercules 739,-,-,-, 204, 204,French AF,Military,-,Ouargla-Ain Beida Airport,OGX,DAUU,Algeria,Algiers-Dar el Beida Airport,ALG,DAAG,Algeria,5,6,5,6,-,-,-
19620327-0,Tuesday,27-MAR-1962,-,A1, Initial climb (ICL),"1,6 km (1 mls) off  Santiago Airport (SCU)",Cuba,22,22, Damaged beyond repair,-,Ilyushin Il-14,-,-,-,-,-, CU-T819,-,Cubana,Domestic Scheduled Passenger,-,Santiago-Antonio Maceo Airport,SCU,MUCU,Cuba,Havana-José Martí International Airport,HAV,MUHA,Cuba,4,18,4,18,-,-,-
19620331-0,Saturday,31-MAR-1962,-,A1, Approach (APR),E off Sorong-Jefman Airport (SOQ),Indonesia,6,0, Damaged beyond repair,-,Douglas C-47B-25-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, X-3, 32632/15884,Netherlands AF,Military,-,Manokwari-Rendani Airport,MKW,WASR,Indonesia,Sorong-Jefman Airport,SOQ,WASS,Indonesia,6,0,0,0,-,-,Preliminary
19620404-0,Wednesday,04-APR-1962,-,A1, Landing (LDG),unknown,Russia,-,0, Damaged beyond repair,-,Ilyushin Il-14P,-,-,-,-,-, CCCP-41852, 146000508,Aeroflot / West Siberia,Training,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19620405-0,Thursday,05-APR-1962,-,U1, Standing (STD),Jakarta-Kemayoran Airport (JKT),Indonesia,-,-, Damaged beyond repair,-,Douglas C-47A-25-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, PK-GDM, 13731,Garuda,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19620405-1,Thursday,05-APR-1962,-,A1, Unknown (UNK),Guatemala City,Guatemala,-,-, Damaged beyond repair,-,Douglas C-47A-75-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, TG-APA, 19454,Aviateca,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19620406-0,Friday,06-APR-1962,-,A1, Landing (LDG),Lahore Airport (LHE),Pakistan,3,0, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,1944,-,-, OD-ACN,-,Kuwait Airways,Cargo,-,-,-,-,-,Kabul-Khwaja Rawash Airport,KBL,OAKB,Afghanistan,3,0,0,0,-,-,-
19620406-1,Friday,06-APR-1962,-,A1, En route (ENR),near Apiay Air Base (API),Colombia,31,31, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, FAC-673,-,Colombian AF,Military,-,Araracuara Airport,ACR,SKAC,Colombia,Apiay-Captain Luis F. Gómez Niño Air Base,API,SKAP,Colombia,5,26,5,26,-,-,-
19620409-0,Monday,09-APR-1962,-,A1, Unknown (UNK),near Draganescu,Romania,-,-, Damaged beyond repair,-,Antonov An-2,-,-,-,-,-, YR-ANO, 1169(473)11,Aviatia Utilitara,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19620410-0,Tuesday,10-APR-1962,-,A1, Landing (LDG),Osaka-Itami Airport (ITM),Japan,64,0, Damaged beyond repair,-,Douglas C-54-DO (DC-4),-,-,1942,-,-, JA6003, 3115,JAL,Domestic Scheduled Passenger,-,Fukuoka Airport,FUK,RJFF,Japan,Tokyo-Haneda Airport,HND,RJTT,Japan,4,60,0,0,-,-,-
19620410-1,Tuesday,10-APR-1962,-,A1, Unknown (UNK),near Jerez de la Frontera,Spain,10,10, Damaged beyond repair,-,Douglas C-47A-90-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, T.3-26, 20471,Spanish AF,Military,-,Jerez De La Frontera-La Parra Airport,XRY,LEJR,Spain,-,-,-,-,5,5,5,5,-,-,-
19620411-0,Wednesday,11-APR-1962,-,A1, Approach (APR),Nairobi-Embakasi Airport (NBO),Kenya,3,0, Damaged beyond repair,-,Canadair C-4 Argonaut,4,Rolls-Royce Merlin 622,-,-,-, VP-KNY, 161,East African Airways,Training,-,-,-,-,-,-,-,-,-,3,0,0,0,-,-,-
19620415-0,Sunday,15-APR-1962,-,A1, En route (ENR),Karpun Mountain,Russia,2,0, Damaged beyond repair,-,Antonov An-2,-,-,-,-,-, CCCP-23700,-,Aeroflot / Magadan,Ferry/positioning,-,-,-,-,-,Pevek Airport,PWE,UHMP,Russia,2,0,0,0,-,-,-
19620416-0,Monday,16-APR-1962,-,H2, En route (ENR),Amsterdam-Schiphol International Airport (AMS),Netherlands,-,0, None,-,Douglas DC-7C,-,-,1957,-,-, PH-DSH, 45187/831,KLM,International Scheduled Passenger,-,Amsterdam-Schiphol International Airport,AMS,EHAM,Netherlands,Lisboa-Portela de Sacavém Airport,LIS,LPPT,Portugal,-,52,0,0,-,-,-
19620418-0,Wednesday,18-APR-1962,16:25,A1, Initial climb (ICL),"Dallas, TX",United States of America,3,3, Damaged beyond repair,-,Douglas C-47A-90-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,11996.0, N3588, 20178,Purdue University,Test,-,Dallas-Love Field,DAL,KDAL,United States of America,Dallas-Love Field,DAL,KDAL,United States of America,3,0,3,0,-,-,Final
19620419-0,Thursday,19-APR-1962,-,U1, Unknown (UNK),Valencia,Spain,-,-, Damaged beyond repair,-,Bristol 170 Freighter 31E,2,Bristol Hercules 734,-,-,-, EC-AHJ, 13129,Aviaco,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19620419-1,Thursday,19-APR-1962,-,A1, En route (ENR),Revel,France,3,3, Damaged beyond repair,-,Breguet 1150 Atlantic,2,Rolls-Royce Tyne RTy.20 Mk 21,-,-,-, 02, 02,Breguet,Military,-,Toulouse-Blagnac Airport,TLS,LFBO,France,Toulouse-Blagnac Airport,TLS,LFBO,France,3,0,3,0,-,-,-
19620420-0,Friday,20-APR-1962,-,A1, Landing (LDG),Hipp Khanh,Vietnam,3,0, Damaged beyond repair,-,Fairchild C-123B-17-FA Provider,-,-,-,-,-, 56-4368, 20252,USAF,Military,-,Da Nang Airport,DAD,VVDN,Vietnam,-,-,-,-,3,0,0,0,-,-,-
19620422-0,Sunday,22-APR-1962,10:45,A1, En route (ENR),50 km (31.3 mls) from  Bahía Solano,Colombia,40,40, Damaged beyond repair,-,Douglas C-47A-1-DK (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, HK-524, 12075,AVISPA,Domestic Scheduled Passenger,-,Bahía Solano-José Celestino Mutis Airport,BSC,SKBS,Colombia,Quibdó-El Caraño Airport,UIB,SKUI,Colombia,4,36,4,36,-,-,Final
19620425-0,Wednesday,25-APR-1962,09:56,A2, Landing (LDG),Zürich-Kloten Airport (ZRH),Switzerland,72,0, Substantial, Repaired,Sud Aviation SE-210 Caravelle III,-,-,1962,-,-, HB-ICT, 122,Swissair,International Scheduled Passenger,SR142,Genève-Cointrin Airport,GVA,LSGG,Switzerland,-,-,-,-,6,66,0,0,-,-,-
19620426-0,Thursday,26-APR-1962,-,C1, Standing (STD),Algiers-Maison Blanche Airport (ALG),Algeria,0,0, Damaged beyond repair,-,Lockheed L-749A Constellation,-,-,1950,-,18612.0, F-BAZE, 2624,Air Algérie,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19620426-1,Thursday,26-APR-1962,12:13,A1, Initial climb (ICL),Canton Island Airport (CIS),Kiribati,6,5, Damaged beyond repair,-,Lockheed L-749A Constellation,-,-,1949,-,41481.0, N116A, 2611,FAA,Training,-,Canton Island Airport,CIS,PCIS,Kiribati,-,-,-,-,4,2,4,1,-,-,Final
19620426-2,Thursday,26-APR-1962,-,A1, Unknown (UNK),"Mendoza-El Plumerillo Airport, MD (MDZ)",Argentina,2,2, Damaged beyond repair,-,Morane Saulnier (FMA) MS.760 Paris I,-,-,1961,-,-, E-216, A-4,Argentine AF,Military,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19620426-3,Thursday,26-APR-1962,-,A1, Landing (LDG),nr Daru,Papua New Guinea,11,0, Damaged beyond repair,-,Consolidated PBY-5A Catalina,-,-,-,-,-, VH-WWC, 1859,TAA,Scheduled Passenger,-,-,-,-,-,-,-,-,-,5,6,0,0,-,-,-
19620503-1,Thursday,03-MAY-1962,-,O1, Standing (STD),Calcutta-Dum Dum Airport (CCU),India,0,0, Damaged beyond repair,-,Douglas C-54A-15-DC (DC-4),-,-,1944,-,-, VT-CZT, 10419,Indian Airlines,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19620506-0,Sunday,06-MAY-1962,14:29,A1, En route (ENR),St. Boniface Down,United Kingdom,18,12, Damaged beyond repair,-,Douglas C-47A-1-DK (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, G-AGZB, 12180,Channel Airways,Domestic Scheduled Passenger,-,Jersey-States Airport,JER,EGJJ,United Kingdom,-,-,-,-,3,15,3,9,-,-,-
