identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19751026-0,Sunday,26-OCT-1975,-,O1, Standing (STD),Mazatlan Airport (MZT),Mexico,-,-, Damaged beyond repair,-,GAF Nomad N.22,-,-,1974,-,-, VH-AUI,   1,GAF,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19751027-0,Monday,27-OCT-1975,06:45,A1, En route (ENR),Cerro Colorado,Bolivia,67,67, Damaged beyond repair,-,Convair CV-440-12,-,-,1956,-,-, TAM-44, 328,TAM,Domestic Non Scheduled Passenger,-,-,-,-,-,La Paz-El Alto Airport,LPB,SLLP,Bolivia,4,63,4,63,-,-,-
19751030-0,Thursday,30-OCT-1975,09:20,A1, Approach (APR),8 km (5 mls) NE of Praha-Ruzyne International Airport (PRG),Czech Republic,120,75, Damaged beyond repair,-,McDonnell Douglas DC-9-32,2,Pratt & Whitney JT8D-9,1971,-,-, YU-AJO, 47457/620,Inex-Adria Aviopromet,Int'l Non Scheduled Passenger, 450,Tivat Airport,TIV,LYTV,Montenegro,Praha-Ruzyne International Airport,PRG,LKPR,Czech Republic,5,115,4,71,-,-,-
19751103-0,Monday,03-NOV-1975,21:30,A1, Landing (LDG),"80 km (50 mls) N of Frobisher Bay, NU",Canada,26,0, Damaged beyond repair,-,Douglas C-47A-10-DK Dakota 3,-,-,1944,-,-, C-FOOY, 12411,Kenting Atlas Aviation,Domestic Non Scheduled Passenger,-,Pond Inlet Airport,YIO,CYIO,Canada,Frobisher Bay Airport,YFB,CYFB,Canada,3,23,0,0,-,-,-
19751105-0,Wednesday,05-NOV-1975,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Douglas C-47B-1-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, T.3-30, 25531/14086,Spanish AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19751105-1,Wednesday,05-NOV-1975,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Douglas C-47A-15-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, T.3-31, 12692,Spanish AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19751105-2,Wednesday,05-NOV-1975,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Douglas C-47B-5-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, T.3-35, 25836/14391,Spanish AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19751112-0,Wednesday,12-NOV-1975,20:02,A2, Landing (LDG),"Raleigh/Durham Airport, NC (RDU)",United States of America,139,0, Substantial, Repaired,Boeing 727-225,3,Pratt & Whitney JT8D-7,1970,-,15969.0, N8838E, 20381/823,Eastern Air Lines,Domestic Scheduled Passenger,EA576,Atlanta Hartsfield-Jackson International Airport,ATL,KATL,United States of America,Raleigh/Durham Airport,RDU,KRDU,United States of America,8,131,0,0,-,-,Final
19751112-1,Wednesday,12-NOV-1975,13:10,A1, Takeoff (TOF),"New York-John F. Kennedy International Airport, NY (JFK)",United States of America,139,0, Destroyed, Written off (damaged beyond repair),McDonnell Douglas DC-10-30CF,3,General Electric CF6-50C,1973,-,8193.0, N1032F, 46826/109,ONA,Ferry/positioning, 032,New York-John F. Kennedy International Airport,JFK,KJFK,United States of America,Frankfurt International Airport,FRA,EDDF,Germany,10,129,0,0,-,-,Final
19751115-0,Saturday,15-NOV-1975,-,A1, Approach (APR),"4 km (2.5 mls) NNE of Concordia Airport, ER (COC)",Argentina,60,0, Damaged beyond repair,-,Fokker F-28 Fellowship 1000,-,-,1974,2816.0,1618.0, LV-LOB, 11086,Aerolineas Argentinas,Domestic Scheduled Passenger,-,Buenos Aires-Jorge Newbery Airport,AEP,SABE,Argentina,Concordia Airport,COC,SAAC,Argentina,4,56,0,0,-,-,-
19751115-1,Saturday,15-NOV-1975,-,O1, Standing (STD),"La Grande Airport, QC (YGL)",Canada,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, C-FCSC, 6183,Nordair,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19751117-0,Monday,17-NOV-1975,22:14,A1, En route (ENR),25 km (15.6 mls) NE of Gali,Georgia,38,38, Damaged beyond repair,-,Antonov An-24RV,2,Ivchenko AI-24VT,1972,6878.0,7335.0, CCCP-46467, 27307905,Aeroflot / North Kavkaz,Domestic Scheduled Passenger,6274,Tbilisi Airport,TBS,UGGG,Georgia,Sukhumi-Babusheri Airport,SUI,UGSS,Georgia,5,33,5,33,-,-,-
19751118-0,Tuesday,18-NOV-1975,-,A1, En route (ENR),2 km (1.3 mls) from  El Caoba,Guatemala,22,15, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, TG-AGA, 6142,Aviateca,Domestic Scheduled Passenger,-,Flores-Santa Elena Airport,FRS,MGFL,Guatemala,-,-,-,-,4,18,4,11,-,-,-
19751120-0,Thursday,20-NOV-1975,-,A1, En route (ENR),17 km (10.6 mls) W of Kharkov Airport (HRK),Ukraine,50,19, Damaged beyond repair,-,Antonov An-24B,-,-,1969,8146.0,9445.0, CCCP-46349, 97305708,Aeroflot / Belarus,Domestic Scheduled Passenger,-,Rostov Airport,ROV,URRR,Russia,Kharkov Airport,HRK,UKHH,Ukraine,4,46,1,18,-,-,-
19751120-1,Thursday,20-NOV-1975,16:11,A1, Initial climb (ICL),"Dunsfold Airport, Surrey",United Kingdom,9,0, Damaged beyond repair,-,Hawker Siddeley HS-125-600B,2,Rolls-Royce Viper 601,1974,-,373.0, G-BCUX, 256043,Hawker Siddeley,Demonstration,-,-,-,-,-,-,-,-,-,2,7,0,0,-,6,Final
19751122-0,Saturday,22-NOV-1975,-,A1, Takeoff (TOF),Sofia-Vrazhdebna Airport (SOF),Bulgaria,45,3, Damaged beyond repair,-,Antonov An-24V,-,-,1966,-,-, LZ-ANA, 67302707,Balkan Bulgarian,Domestic Scheduled Passenger,-,Sofia-Vrazhdebna Airport,SOF,LBSF,Bulgaria,Varna Airport,VAR,LBWN,Bulgaria,3,42,1,2,-,-,-
19751125-0,Tuesday,25-NOV-1975,-,A1, En route (ENR),56 km (35 mls) SSE of El Arish,Egypt,20,20, Damaged beyond repair,-,Lockheed C-130H Hercules,-,-,1974,-,-, 4X-FBC/203, 4530,Israeli AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19751129-0,Saturday,29-NOV-1975,-,U1, Unknown (UNK),"Igloolik Airport, NU (YGT)",Canada,-,0, Damaged beyond repair,-,Douglas C-47A-5-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, CF-OOX, 12238,Kenting Atlas Aviation,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19751203-0,Wednesday,03-DEC-1975,-,A2, Landing (LDG),Athens-Ellinikon International Airport (ATH),Greece,7,0, Substantial, Repaired,Boeing 747-123F (SCD),4,Pratt & Whitney JT9D-7A,1971,-,-, OD-AGC, 20391/143 ,TMA,Cargo,-,-,-,-,-,Athens-Ellinikon International Airport,ATH,LGAT,Greece,7,0,0,0,-,-,-
19751203-1,Wednesday,03-DEC-1975,-,A1, Unknown (UNK),Du Motu,Tonga,-,-, Damaged beyond repair,-,Britten-Norman BN-2A-8 Islander,-,-,1968,-,-, VH-ISG, 18,Pacific Resorts,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19751207-0,Sunday,07-DEC-1975,-,A1, Initial climb (ICL),"ca 8 km S of Fairbanks-Eielson AFB, AK (EIL)",United States of America,4,4, Damaged beyond repair,-,Boeing KC-135A Stratotanker,4,Pratt & Whitney J57-P,1961,-,6594.0, 60-0354, 18129/468,USAF,Military,-,Fairbanks-Eielson AFB,EIL,PAEI,United States of America,Fairbanks-Eielson AFB,EIL,PAEI,United States of America,4,0,4,0,-,-,-
19751210-0,Wednesday,10-DEC-1975,-,A1, Unknown (UNK),near Serafimovich,Russia,-,0, Damaged beyond repair,-,Antonov An-2R,-,-,-,-,-, CCCP-23691, 1G32-24,Aeroflot / North Kavkaz,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19751213-0,Saturday,13-DEC-1975,-,A1, En route (ENR),near Nizhneangarsk,Russia,-,0, Damaged beyond repair,-,Antonov An-2R,-,-,-,-,-, CCCP-49280, 1G10-24,Aeroflot / East Siberia,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19751215-0,Monday,15-DEC-1975,-,A1, Takeoff (TOF),Fergana Airport (FEG),Uzbekistan,-,0, Damaged beyond repair,-,Antonov An-12B,4,Ivchenko AI-20M,1966,-,-, CCCP-11005, 6343907,Aeroflot / Yakutsk,Unknown,-,Fergana Airport,FEG,UTKF,Uzbekistan,-,-,-,-,-,-,0,0,-,-,-
19751216-0,Tuesday,16-DEC-1975,20:55,A2, Taxi (TXI),"Anchorage International Airport, AK (ANC)",United States of America,121,0, Substantial, Repaired,Boeing 747-246B,4,Pratt & Whitney JT9D-7,1974,-,5569.0, JA8122, 20924/235,JAL,International Scheduled Passenger,JL422,Anchorage International Airport,ANC,PANC,United States of America,Tokyo-Haneda Airport,HND,RJTT,Japan,20,101,0,0,-,-,Final
19751220-0,Saturday,20-DEC-1975,-,A1, Landing (LDG),Reykjavík-Naval Air Station Keflavík (KEF),Iceland,-,-, Damaged beyond repair,-,Douglas C-117D (DC-3),-,-,1945,-,-, 39096, 43338,US Navy,Military,-,-,-,-,-,Keflavík Naval Air Station,KEF,BIKF,Iceland,-,-,-,-,-,-,-
19751221-0,Sunday,21-DEC-1975,10:55,A1, En route (ENR),"18 km (11.3 mls) S of Ukiah, CA",United States of America,2,2, Damaged beyond repair,-,North American CT-39E Sabreliner,2,Pratt & Whitney JT12A-6A Turbo Wasp,-,-,-, 157352, 282-46,US Navy,Military,-,Alameda NAS,NGZ,KNGZ,United States of America,Alameda NAS,NGZ,KNGZ,United States of America,2,0,2,0,-,-,-
19751221-1,Sunday,21-DEC-1975,-,A1, Unknown (UNK),Tacloban (TAC),Philippines,9,9, Damaged beyond repair,-,Britten-Norman BN-2A-21 Islander,-,-,1975,-,-, RP-C2136, 440,Philippine Aerotransport,Passenger,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19751222-0,Monday,22-DEC-1975,10:29,A1, Landing (LDG),Milano-Malpensa Airport (MXP),Italy,125,0, Damaged beyond repair,-,Boeing 707-331B,4,Pratt & Whitney JT3D-3B,1966,-,-, N18701, 18978/465,TWA,International Scheduled Passenger,TW842,New York-John F. Kennedy International Airport,JFK,KJFK,United States of America,Milano-Malpensa Airport,MXP,LIMC,Italy,8,117,0,0,-,-,-
19751228-1,Sunday,28-DEC-1975,-,O1, Standing (STD),London-Heathrow Airport (LHR),United Kingdom,0,0, Damaged beyond repair,-,Hawker Siddeley HS-121 Trident 1C,-,-,1962,-,-, G-ARPC, 2103,British Airways,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19751229-0,Monday,29-DEC-1975,08:30,A1, Approach (APR),"16 km (10 mls) W of Slave Lake Airport, AB (YZH)",Canada,11,2, Damaged beyond repair,-,Beechcraft 99 Airliner,2,Pratt & Whitney Canada PT6A-20,1969,-,-, C-GWYD, U-113,Bayview Air Services,Domestic Scheduled Passenger,-,-,-,-,-,Slave Lake Airport,YZH,CYZH,Canada,2,9,2,0,-,-,-
19751299-0,-,xx-DEC-1975,-,A1, Landing (LDG),Kufrah Airport (AKF),Libya,-,0, Damaged beyond repair,-,Antonov An-12B,4,Ivchenko AI-20M,1968,-,-, LZ-BAA, 8346001,Balkan Bulgarian,Unknown,-,-,-,-,-,Kufrah Airport,AKF,HLKF,Libya,-,-,0,0,-,-,-
19759999-0,-,xx-xxx-1975,-,C1, Standing (STD),Phnom Penh-Pochentong Airport (PNH),Cambodia,-,-, Damaged beyond repair,-,Britten-Norman BN-2A-6 Islander,-,-,1970,-,-, XU-BAE, 190,Khmer Airlines,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19759999-1,-,xx-xxx-1975,-,O1, Standing (STD),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Let L-410A,-,-,1972,-,-, OK-DKD, 720205,Let,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19759999-3,-,xx-xxx-1975,-,A1, Unknown (UNK),Meck Island,Marshall Islands,-,-, Damaged beyond repair,-,de Havilland Canada DHC-4A Caribou,-,-,1969,-,-, 66-250, 250,US Army,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19759999-4,-,XX-XXX-1975,-,A1, Landing (LDG),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Antonov An-2R,-,-,-,-,-, CCCP-09233, 1G22-11,Aeroflot / Uralsk,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19759999-5,-,XX-XXX-1975,-,O1, Standing (STD),at an unknown location,Poland,-,-, Damaged beyond repair,-,Antonov An-2R,-,-,-,-,-, SP-ANW, 1G54-01,WSK Mielec,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19759999-6,-,xx-xxx-1975,-,O1, Standing (STD),Mielec,Poland,0,0, Damaged beyond repair,-,Antonov An-2R,-,-,-,-,-, --, 1G160-08,PZL-Mielec,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19759999-7,-,xx-xxx-1975,-,U1, Unknown (UNK),Quito,Ecuador,-,-, Damaged beyond repair,-,Dornier Do 28D-1 Skyservant,-,-,-,-,-, HC-AVT, 4009,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19759999-8,-,xx-xxx-1975,-,A1, Unknown (UNK),"Wenatchee, WA",United States of America,-,-, Damaged beyond repair,-,Lockheed P-2H Neptune,-,-,-,-,-, N14448, 826-8013,Black Hills Aviation,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19759999-9,-,xx-xxx-1975,-,U1, Unknown (UNK),unknown,Portugal,-,0, Damaged beyond repair,-,Nord 2501D Noratlas,2,Bristol Hercules 739,-,-,-, 6418, D054,Portuguese AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19750101-0,Wednesday,01-JAN-1975,16:00,A1, En route (ENR),"off Fort Lauderdale, FL",United States of America,3,0, Damaged beyond repair,-,Douglas C-47A-30-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, N9BC, 9510,Air O'Hare,Private,-,Freeport-Grand Bahama International Airport,FPO,MYGF,Bahamas,Fort Lauderdale International Airport,FLL,KFLL,United States of America,2,1,0,0,-,-,Final
19750102-0,Thursday,02-JAN-1975,13:58,A1, Takeoff (TOF),"Tucson-Davis Monthan AFB, AZ (DMA)",United States of America,3,0, Damaged beyond repair,-,Douglas C-54P (DC-4),-,-,1944,-,-, N37AP, 10430,Transvall Corp.,Ferry/positioning,-,Tucson-Davis Monthan AFB,DMA,KDMA,United States of America,Daggett-Barstow-Daggett Airport,DAG,KDAG,United States of America,3,0,0,0,-,-,Final
19750102-1,Thursday,02-JAN-1975,-,A1, Takeoff (TOF),"New Orleans NAS/Alvin Callendar, LA (NBG)",United States of America,6,2, Damaged beyond repair,-,Lockheed C-130B Hercules,4,Allison T56-A-7,1959,-,-, 58-0721, 3516,USAF,Military,-,New Orleans NAS/Alvin Callendar,NBG,KNBG,United States of America,-,-,-,-,6,0,2,0,-,-,-
19750103-0,Friday,03-JAN-1975,-,H2, Standing (STD),"Pensacola Regional Airport, FL (PNS)",United States of America,3,0, Unknown,-,Boeing 727,-,-,-,-,-, registration unknown,-,National Airlines,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19750103-1,Friday,03-JAN-1975,-,C1, En route (ENR),9 km (5.6 mls) SW of Nha Trang,Vietnam,9,9, Damaged beyond repair,-,Fairchild C-123K Provider,-,-,-,-,-, ST-1, 20074,Air America,Military,-,-,-,-,-,Nha Trang Airport,NHA,VVNT,Vietnam,3,6,3,6,-,-,-
19750105-0,Sunday,05-JAN-1975,-,A1, En route (ENR),"near La Angostura, TU",Argentina,13,13, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 200,2,Pratt & Whitney Canada PT6A-20,1968,-,-, AE-259, 140,Argentine Army,Military,-,-,-,-,-,-,-,-,-,3,10,3,10,-,-,-
19750107-0,Tuesday,07-JAN-1975,-,A1, Approach (APR),40 km (25 mls) SE of San Borja,Bolivia,7,0, Damaged beyond repair,-,Convair CV-440-59,-,-,1958,-,-, CP-961, 467,Frigorificos Movima,Domestic Non Scheduled Passenger,-,San Borja-Capitan G.Q. Guardia Airport,SRJ,SLSB,Bolivia,La Paz-El Alto Airport,LPB,SLLP,Bolivia,3,4,0,0,-,-,-
19750107-1,Tuesday,07-JAN-1975,-,H2, Landing (LDG),London-Stansted (STN),United Kingdom,51,0, Unknown,-,BAC One-Eleven,-,-,-,-,-, registration unknown,-,British Airways,Domestic Scheduled Passenger,-,Manchester International Airport,MAN,EGCC,United Kingdom,London-Heathrow Airport,LHR,EGLL,United Kingdom,5,46,0,0,-,-,-
19750108-0,Wednesday,08-JAN-1975,-,A1, En route (ENR),near El Doncello,Colombia,23,23, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, FAC-688,-,SATENA,Domestic Scheduled Passenger,-,Neiva Airport,NVA,SKNV,Colombia,Florencia Airport,FLA,SKFL,Colombia,4,19,4,19,-,-,-
19750109-0,Thursday,09-JAN-1975,18:36,A1, Approach (APR),"6,5 km (4.1 mls) W off  Newport News, VA",United States of America,7,7, Damaged beyond repair,-,Convair T-29D (CV-240),2,Pratt & Whitney R-2800-99W,1954,-,14473.0, 52-5826, 52-25,USAF,Military, M32,Meridian-Key Field,MEI,KMEI,United States of America,Hampton-Langley AFB,LFI,KLFI,United States of America,5,2,5,2,2,-,Final
19750109-1,Thursday,09-JAN-1975,16:07,A1, Approach (APR),"Whittier, CA",United States of America,12,12, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 100,2,Pratt & Whitney Canada PT6A-20,1967,-,10092.0, N6383,  83,Golden West Airlines,Domestic Scheduled Passenger, 261,Ontario International Airport,ONT,KONT,United States of America,Los Angeles International Airport,LAX,KLAX,United States of America,2,10,2,10,2,-,Final
