identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19821129-2,Monday,29-NOV-1982,-,A1, En route (ENR),near Quetame,Colombia,22,22, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 310,2,Pratt & Whitney Canada PT6A-27,1980,-,-, HK-2536, 713,ACES,Domestic Scheduled Passenger, 189,San José del Guaviare Airport,SJE,SKSJ,Colombia,Bogotá-Eldorado Airport,BOG,SKBO,Colombia,2,20,2,20,-,-,-
19821199-1,-,xx-NOV-1982,-,U1, Unknown (UNK),Pontianak,Indonesia,-,-, Damaged beyond repair,-,Douglas DC-3C,-,-,1943,-,-, PK-OBJ, 19249,Airfast Indonesia,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19821201-0,Wednesday,01-DEC-1982,-,H2, En route (ENR),"Abbotsford Airport, BC (YXX)",Canada,-,0, None,-,Britten-Norman BN-2 Islander,-,-,-,-,-, registration unknown,-,Flight Centre Victoria,Domestic Non Scheduled Passenger,-,Victoria International Airport,YYJ,CYYJ,Canada,Abbotsford Airport,YXX,CYXX,Canada,-,-,0,0,-,-,-
19821204-0,Saturday,04-DEC-1982,-,A1, Takeoff (TOF),"Brasilia International Airport, DF (BSB)",Brazil,57,0, Damaged beyond repair,-,Boeing 707-323B,4,Pratt & Whitney JT3D-3B,1969,-,-, N8434, 20173/805,Global Int. Airways,Int'l Non Scheduled Passenger,-,Brasília-Presidente Juscelino Kubitschek International Airport,BSB,SBBR,Brazil,New York-John F. Kennedy International Airport,JFK,KJFK,United States of America,8,49,0,0,-,-,-
19821205-0,Sunday,05-DEC-1982,-,A1, Taxi (TXI),"Burbank/Glendale/Pasadena Airport, CA (BUR)",United States of America,-,0, Damaged beyond repair,-,Douglas C-53-DO (DC-3),-,-,1942,-,-, N163E, 7394,private,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19821206-0,Monday,06-DEC-1982,-,A1, Takeoff (TOF),Paris-Le Bourget Airport (LBG),France,4,0, Substantial, Written off (damaged beyond repair),Learjet 35A,2,Garrett TFE731-2-2B,1978,-,-, HB-VFO, 35A-184,Transair SA,Unknown,-,Paris-Le Bourget Airport,LBG,LFPB,France,-,-,-,-,2,2,0,0,-,-,-
19821207-0,Tuesday,07-DEC-1982,19:07,A1, En route (ENR),"32 km (20 mls) SSW of Pueblo Memorial Airport, CO (PUB)",United States of America,2,2, Destroyed, Written off (damaged beyond repair),Swearingen SA227-AC Metro III,2,Garrett TPE331,1981,-,2269.0, N30093, AC-449,Pioneer Airlines,Cargo,-,Santa Fe Airport,SAF,KSAF,United States of America,Pueblo Memorial Airport,PUB,KPUB,United States of America,2,0,2,0,-,-,Final
19821209-1,Thursday,09-DEC-1982,13:27,A1, Approach (APR),La Serena-La Florida Airport (LSC),Chile,46,46, Destroyed, Written off (damaged beyond repair),Fairchild F-27A,2,Rolls-Royce Dart 532-7,1959,-,47357.0, CC-CJE,  63,Aeronor Chile,Domestic Scheduled Passenger, 304,Santiago-Los Cerrillos Airport,ULC,SCTI,Chile,La Serena-La Florida Airport,LSC,SCSE,Chile,4,42,4,42,-,-,Final
19821210-0,Friday,10-DEC-1982,-,A1, Landing (LDG),Manado Airport (MDC),Indonesia,45,0, Damaged beyond repair,-,Hawker Siddeley HS-748-235 Srs. 2A,-,-,1967,-,-, PK-IHI, 1626,Bouraq Indonesia,Scheduled Passenger,-,-,-,-,-,Manado-Sam Ratulangi Airport,MDC,WAMM,Indonesia,3,42,0,0,-,-,-
19821212-0,Sunday,12-DEC-1982,17:30,A1, Initial climb (ICL),near Mariquita Airport (MQU),Colombia,4,4, Damaged beyond repair,-,Douglas C-47A-70-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, HK-2580, 19127,TALA,Training,-,Girardot-Santiago Vila Airport,GIR,SKGI,Colombia,Mariquita Airport,MQU,SKQU,Colombia,4,0,4,0,-,1,-
19821216-0,Thursday,16-DEC-1982,-,A1, En route (ENR),"Sakhanskoye, Shiryayevsky district, Odessa region",Ukraine,-,0, Damaged beyond repair,-,Antonov An-24B,-,-,1968,-,-, CCCP-46567, 87304708,Aeroflot / Central Region,Domestic Scheduled Passenger,-,Kiev-Borispol Airport,KBP,UKBB,Ukraine,Odessa-Central Airport,ODS,UKOO,Ukraine,-,-,0,0,-,-,-
19821223-0,Thursday,23-DEC-1982,-,A1, Takeoff (TOF),1 km (0.6 mls) from  Rostov Airport (ROV),Russia,16,16, Damaged beyond repair,-,Antonov An-26,-,-,1977,-,-, CCCP-26627, 77305208,Aeroflot / Turkmenistan,Cargo,-,Rostov Airport,ROV,URRR,Russia,Krasnovodsk Airport,KRW,UTAK,Turkmenistan,16,0,16,0,-,-,-
19821224-0,Friday,24-DEC-1982,17:10,A1, Landing (LDG),Guangzhou-Baiyun Airport (CAN),China,69,25, Damaged beyond repair,-,Ilyushin Il-18B,-,-,1959,-,-, B-202, 189001401,CAAC,Domestic Scheduled Passenger,2311,Changsha-Huanghua Airport,CSX,ZGHA,China,Guangzhou-Baiyun Airport,CAN,ZGGG,China,11,58,0,25,-,-,-
19821228-0,Tuesday,28-DEC-1982,-,U1, Unknown (UNK),at an unknown location,Democratic Republic of the Congo,-,-, Damaged beyond repair,-,Dornier Do 128-6 Turbo Skyservant,2,Pratt & Whitney Canada PT6A-110,-,-,-, 9Q-COT, 6005,SOMINKI,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19821230-0,Thursday,30-DEC-1982,-,H2, En route (ENR),"Pittsburgh International Airport, PA (PIT)",United States of America,77,0, None,-,Boeing 727,-,-,-,-,-, registration unknown,-,United Airlines,Domestic Scheduled Passenger,UA702,Chicago-O'Hare International Airport,ORD,KORD,United States of America,Pittsburgh International Airport,PIT,KPIT,United States of America,-,-,0,0,-,-,-
19829999-0,-,xx-xxx-1982,-,U1, Unknown (UNK),Great Abaco,Bahamas,-,-, Damaged beyond repair,-,Douglas C-54Q (DC-4),-,-,1945,-,-, N111AV, 22186,Florida Aircraft Leasing,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19829999-1,-,xx-xxx-1982,-,A1, Unknown (UNK),at an unknown location,Libya,-,0, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1979,-,-, 5A-DCW, 639,Libyan Ministry of Agriculture,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19829999-2,-,xx-xxx-1982,-,U1, Unknown (UNK),Manila,Philippines,-,-, Damaged beyond repair,-,Douglas C-47B-10-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, RP-C3, 26209/14764,Bangko Sentral Ng Pilipinas,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19820102-0,Saturday,02-JAN-1982,13:25,A1, Approach (APR),"N of Pensacola Regional Airport, FL (PNS)",United States of America,8,1, Damaged beyond repair,-,Beechcraft UC-12B Huron (A200C Super King Air),-,-,1979,-,-, 161189, BJ-5,US Navy,Military,-,Norfolk NAS Chambers,NGU,KNGU,United States of America,Pensacola NAS,NPA,KNPA,United States of America,-,-,1,0,-,-,-
