identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19930625-0,Friday,25-JUN-1993,-,A1, Unknown (UNK),"within El Venadito River, Cerro Mohinora",Mexico,4,4, Damaged beyond repair,-,IAI Arava 201,-,-,-,-,-, registration unknown,-,Mexican AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19930628-0,Monday,28-JUN-1993,-,A1, Initial climb (ICL),Aminius,Namibia,3,3, Damaged beyond repair,-,Beechcraft 200 Super King Air,-,-,1981,-,-, ZS-NEP, BB-838,Trans Namibia Aviation,Int'l Non Scheduled Passenger,-,Windhoek-Eros Airport,ERS,FYWH,Namibia,Johannesburg/Germiston-Rand Airport,QRA,FAGM,South Africa,1,2,1,2,-,-,-
19930701-1,Thursday,01-JUL-1993,-,A1, Approach (APR),"ca 0,9 km NE of Sorong-Jefman Airport (SOQ)",Indonesia,43,41, Destroyed, Written off (damaged beyond repair),Fokker F-28 Fellowship 3000,-,-,1978,-,-, PK-GFU, 11131,Merpati Nusantara,Domestic Scheduled Passenger,MZ724,Ambon-Pattimura Airport,AMQ,WAPP,Indonesia,Sorong-Jefman Airport,SOQ,WASS,Indonesia,4,39,4,37,-,-,-
19930704-0,Sunday,04-JUL-1993,-,H2, En route (ENR),Johannesburg-Jan Smuts Airport (JNB/FAJS),South Africa,6,0, None,-,Fokker F-28 Fellowship 3000,-,-,1978,-,-, 3D-ALN, 11136,Royal Swazi,International Scheduled Passenger,-,Maputo International Airport,MPM,FQMA,Mozambique,Manzini International Airport,MTS,FDMS,Eswatini,4,2,0,0,-,-,-
19930705-1,Monday,05-JUL-1993,-,A1, Initial climb (ICL),Ramenskoye,Russia,9,5, Damaged beyond repair,-,Ilyushin Il-114,2,Klimov TV7-117S,1991,-,-, RA-54001, 01-03,Ilyushin,Test,-,-,-,-,-,-,-,-,-,9,0,5,0,-,-,-
19930706-0,Tuesday,06-JUL-1993,-,A1, Unknown (UNK),Mthatha,South Africa,2,2, Damaged beyond repair,-,CASA C-212-A62 Aviocar 200,-,-,1986,-,-, TDF-01, 362,Transkei Army,Military,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19930708-0,Thursday,08-JUL-1993,20:47,A1, Approach (APR),"3,4 km (2.1 mls) from  Pskov Airport (PKV)",Russia,11,11, Destroyed, Written off (damaged beyond repair),Ilyushin Il-76M,-,-,1979,-,-, RA-86039, 093417518,Russian AF,Military,-,Pskov Airport,PKV,ULOO,Russia,Pskov Airport,PKV,ULOO,Russia,11,0,11,0,-,-,-
19930710-0,Saturday,10-JUL-1993,09:50,A2, Landing (LDG),"Big Sand Lake Airport, MB",Canada,43,0, Substantial, Repaired,Hawker Siddeley HS-748-244 Srs. 2A,-,-,1971,-,-, C-FAGI, 1699,Air Manitoba,Domestic Non Scheduled Passenger,-,Winnipeg International Airport,YWG,CYWG,Canada,-,-,-,-,4,39,0,0,-,-,-
19930715-0,Thursday,15-JUL-1993,11:55,A1, Approach (APR),20 km (12.5 mls) E of Bombay-Sahar International Airport (BOM),India,4,4, Destroyed, Written off (damaged beyond repair),Beechcraft 300 Super King Air,-,-,1987,-,-, VT-EQM, FA-128,National Remote Sensing Agency,Ferry/positioning,-,Ahmedabad Airport,AMD,VAAH,India,Bombay-Sahar International Airport,BOM,VABB,India,1,3,1,3,-,-,-
19930718-1,Sunday,18-JUL-1993,19:30,A1, Landing (LDG),Managua-Augusto C. Sandino Airport (MGA),Nicaragua,94,0, Damaged beyond repair,-,Boeing 737-2H6,2,Pratt & Whitney JT8D-15,1972,-,-, N401SH, 20584/305,SAHSA,International Scheduled Passenger, 415,Tegucigalpa-Toncontin Airport,TGU,MHTG,Honduras,Managua-Augusto C. Sandino Airport,MGA,MNMG,Nicaragua,6,88,0,0,-,-,-
19930720-0,Tuesday,20-JUL-1993,-,O1, Standing (STD),"Topeka-Forbes Field, KS (FOE)",United States of America,0,0, Damaged beyond repair,-,Cessna T-47A Citation II,-,-,-,-,-, N12756, 552-0002,Cessna Aircraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19930720-1,Tuesday,20-JUL-1993,-,O1, Standing (STD),"Topeka-Forbes Field, KS (FOE)",United States of America,0,0, Damaged beyond repair,-,Cessna T-47A Citation II,-,-,-,-,-, N12761, 552-0007,Cessna Aircraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19930720-10,Tuesday,20-JUL-1993,-,O1, Standing (STD),"Topeka-Forbes Field, KS (FOE)",United States of America,0,0, Damaged beyond repair,-,Cessna T-47A Citation II,-,-,-,-,-, N12564, 552-0010,Cessna Aircraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19930720-11,Tuesday,20-JUL-1993,-,O1, Standing (STD),"Topeka-Forbes Field, KS (FOE)",United States of America,0,0, Damaged beyond repair,-,Cessna T-47A Citation II,-,-,-,-,-, N12855, 552-0001,Cessna Aircraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19930720-12,Tuesday,20-JUL-1993,-,O1, Standing (STD),"Topeka-Forbes Field, KS (FOE)",United States of America,0,0, Damaged beyond repair,-,Cessna T-47A Citation II,-,-,-,-,-, N12763, 552-0009,Cessna Aircraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19930720-13,Tuesday,20-JUL-1993,-,O1, Standing (STD),"Topeka-Forbes Field, KS (FOE)",United States of America,0,0, Damaged beyond repair,-,Cessna T-47A Citation II,-,-,-,-,-, N12660, 552-0006,Cessna Aircraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19930720-2,Tuesday,20-JUL-1993,-,O1, Standing (STD),"Topeka-Forbes Field, KS (FOE)",United States of America,0,0, Damaged beyond repair,-,Cessna T-47A Citation II,-,-,-,-,-, N12557, 552-0003,Cessna Aircraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19930720-3,Tuesday,20-JUL-1993,-,O1, Standing (STD),"Topeka-Forbes Field, KS (FOE)",United States of America,0,0, Damaged beyond repair,-,Cessna T-47A Citation II,-,-,-,-,-, N12762, 552-0008,Cessna Aircraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19930720-4,Tuesday,20-JUL-1993,-,O1, Standing (STD),"Topeka-Forbes Field, KS (FOE)",United States of America,0,0, Damaged beyond repair,-,Cessna T-47A Citation II,-,-,-,-,-, N12859, 552-0005,Cessna Aircraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19930720-6,Tuesday,20-JUL-1993,-,O1, Standing (STD),"Topeka-Forbes Field, KS (FOE)",United States of America,0,0, Damaged beyond repair,-,Cessna T-47A Citation II,-,-,-,-,-, N12967, 552-0013,Cessna Aircraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19930720-7,Tuesday,20-JUL-1993,-,O1, Standing (STD),"Topeka-Forbes Field, KS (FOE)",United States of America,0,0, Damaged beyond repair,-,Cessna T-47A Citation II,-,-,-,-,-, N12669, 552-0015,Cessna Aircraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19930720-8,Tuesday,20-JUL-1993,-,O1, Standing (STD),"Topeka-Forbes Field, KS (FOE)",United States of America,0,0, Damaged beyond repair,-,Cessna T-47A Citation II,-,-,-,-,-, N12058, 552-0004,Cessna Aircraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19930720-9,Tuesday,20-JUL-1993,-,O1, Standing (STD),"Topeka-Forbes Field, KS (FOE)",United States of America,0,0, Damaged beyond repair,-,Cessna T-47A Citation II,-,-,-,-,-, N12065, 552-0011,Cessna Aircraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19930721-0,Wednesday,21-JUL-1993,17:40,A2, Landing (LDG),"Tofino Airport, BC (YAZ)",Canada,51,0, Substantial, Repaired,Convair CV-580,-,-,-,-,-, C-GQHB, 376,Canair Cargo,Domestic Non Scheduled Passenger, 801,Vancouver International Airport,YVR,CYVR,Canada,Tofino Airport,YAZ,CYAZ,Canada,4,47,0,0,-,-,Final
19930722-0,Thursday,22-JUL-1993,-,A1, Maneuvering (MNV),"near Wainwright Airport, AB (YWV)",Canada,9,5, Damaged beyond repair,-,Lockheed CC-130E Hercules,-,-,1967,-,-, 130321, 4191,Canadian Armed Forces,Military,-,-,-,-,-,-,-,-,-,9,0,5,0,-,-,-
19930723-0,Friday,23-JUL-1993,15:40,A1, Takeoff (TOF),Yinchuan Airport (INC),China,113,56, Damaged beyond repair,-,British Aerospace BAe-146-300,4,Lycoming LF507-1H,1992,-,-, B-2716, E3215,China Northwest,Domestic Scheduled Passenger,2119,Yinchuan Airport,INC,ZLIC,China,Beijing-Capital Airport,PEK,ZBAA,China,5,108,1,55,-,-,-
19930725-0,Sunday,25-JUL-1993,-,H2, En route (ENR),Djibouti Airport (JIB),Djibouti,134,0, None,-,Boeing 757-260,-,-,-,-,-, registration unknown,-,Ethiopian Airlines,Domestic Scheduled Passenger,-,Dire Dawa-Aba Tenna D Yilma Airport,DIR,HADR,Ethiopia,Addis Ababa-Bole Airport,ADD,HAAB,Ethiopia,8,126,0,0,-,-,-
19930726-0,Monday,26-JUL-1993,-,A1, Taxi (TXI),Amsterdam-Schiphol Airport (AMS),Netherlands,3,0, Damaged beyond repair,-,Boeing 707-327C,4,Pratt & Whitney JT3D-3B (HK),1966,-,-, OD-AFY, 19108/511,TMA,Cargo, 172,Amsterdam-Schiphol International Airport,AMS,EHAM,Netherlands,Beirut International Airport,BEY,OLBA,Lebanon,3,0,0,0,-,-,-
19930726-1,Monday,26-JUL-1993,15:48,A1, Approach (APR),"7,5 km (4.7 mls) SW of Mokpo Airport (MPK)",South Korea,116,68, Destroyed, Written off (damaged beyond repair),Boeing 737-5L9,2,CFMI CFM56-3B1,1990,5707.0,7301.0, HL7229, 24805/1878,Asiana Airlines,Domestic Scheduled Passenger,OZ733,Seoul-Gimpo (Kimpo) International Airport,SEL,RKSS,South Korea,Mokpo Airport,MPK,RKJM,South Korea,6,110,2,66,-,-,-
19930726-2,Monday,26-JUL-1993,13:52,A1, Maneuvering (MNV),"Byers, KS",United States of America,3,3, Destroyed, Written off (damaged beyond repair),Canadair CL-600-2B19 Regional Jet CRJ-100,-,-,1991,800.0,771.0, C-FCRJ, 7001,Bombardier,Test,-,Wichita-Mid-Continent Airport,ICT,KICT,United States of America,Wichita-Mid-Continent Airport,ICT,KICT,United States of America,3,0,3,0,-,-,Final
19930727-0,Tuesday,27-JUL-1993,13:17,A2, Landing (LDG),"Boise Air Terminal, ID (BOI)",United States of America,3,0, Substantial, Repaired,Convair CV-240,-,-,1953,-,-, N156PA, 324,Renoun Aviation,Training,-,Boise Air Terminal,BOI,KBOI,United States of America,Boise Air Terminal,BOI,KBOI,United States of America,3,0,0,0,-,-,Final
19930730-1,Friday,30-JUL-1993,12:32,A1, Approach (APR),"Long Loyang, Sarawak",Malaysia,17,1, Substantial, Written off (damaged beyond repair),Shorts SC.7 Skyvan 3-100,2,Garrett TPE331-2-201A,1979,-,-, 9M-AXM, SH.1967,Hornbill Skyways,Domestic Non Scheduled Passenger,-,Ba'kelalan Airport,BKM,WBGO,Malaysia,Marudi Airport,MUR,WBGM,Malaysia,2,15,0,1,-,-,-
19930731-1,Saturday,31-JUL-1993,-,A1, Approach (APR),"6,5 km (4.1 mls) N of Bharatpur Airport (BHR)",Nepal,19,19, Damaged beyond repair,-,Dornier 228-101,-,-,1984,-,-, 9N-ACL, 7029,Everest Air,Domestic Scheduled Passenger,-,Kathmandu-Tribhuvan Airport,KTM,VNKT,Nepal,Bharatpur Airport,BHR,VNBP,Nepal,3,16,3,16,-,-,-
19930802-0,Monday,02-AUG-1993,09:47,A2, Landing (LDG),"Denver-Stapleton International Airport, CO (DEN)",United States of America,164,0, Substantial, Repaired,Boeing 757-222,-,-,-,-,9483.0, N508UA, 24744/277,United Airlines,Domestic Scheduled Passenger,-,Portland International Airport,PDX,KPDX,United States of America,Denver-Stapleton International Airport,DEN,KDEN,United States of America,7,157,0,0,-,-,Final
19930804-2,Wednesday,04-AUG-1993,-,O1, Standing (STD),Bogotá-Eldorado Airport (BOG),Colombia,-,0, Damaged beyond repair,-,Boeing 727-46,3,Pratt & Whitney JT8D-7A,1965,-,-, HK-2421X, 18875/202,SAM Colombia,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19930807-0,Saturday,07-AUG-1993,-,A1, Landing (LDG),near El Fasher Airport (ELF),Sudan,23,0, Damaged beyond repair,-,Antonov An-12B,4,Ivchenko AI-20M,1971,-,-, RA-11110, 01347902,Aviakor,Scheduled Passenger,-,-,-,-,-,-,-,-,-,9,14,0,0,-,-,-
19930810-0,Tuesday,10-AUG-1993,-,H2, En route (ENR),Taipei-Chiang Kai Shek Airport (TPE),Taiwan,150,0, None,-,Boeing 767-2J6ER,-,-,-,-,-, registration unknown,-,Air China,International Scheduled Passenger, 973,Xiamen Airport,XMN,ZSAM,China,Jakarta-Soekarno-Hatta International Airport,CGK,WIII,Indonesia,13,137,0,0,-,-,- (No safety board investigation)
19930814-0,Saturday,14-AUG-1993,-,H2, En route (ENR),Moscow-Sheremetyevo Airport (SVO),Russia,-,0, None,-,Tupolev Tu-154,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,SU2422,Saint Petersburg-Pulkovo Airport,LED,ULLI,Russia,Moskva-Sheremetyevo Airport,SVO,UUEE,Russia,-,-,0,0,-,-,-
19930815-0,Sunday,15-AUG-1993,-,H2, En route (ENR),Düsseldorf Airport (DUS),Germany,143,0, None,-,Boeing 737-406,2,CFMI CFM56-3B2,1989,-,-, PH-BDS, 24529/1770,KLM,International Scheduled Passenger,KL110,Tunis-Carthage Airport,TUN,DTTA,Tunisia,Amsterdam-Schiphol International Airport,AMS,EHAM,Netherlands,7,136,0,0,-,-,-
19930816-0,Monday,16-AUG-1993,-,A1, En route (ENR),near Valensole,France,1,1, Damaged beyond repair,-,Cessna 208B Super Cargomaster,1,Pratt & Whitney Canada PT6A-114A,1993,-,50.0, N1037D, 208B0332,Aviation & Services Europe,Unknown,-,Toussus-le-Noble Airport,TNF,LFPN,France,Cannes-Mandelieu Airport,CEQ,LFMD,France,1,0,1,0,-,-,-
19930816-1,Monday,16-AUG-1993,-,A1, Takeoff (TOF),Yegoryevsk-Shuvoye Airport,Russia,2,2, Damaged beyond repair,-,Antonov An-2,-,-,-,-,-, registration unknown,-,ROSTO Yegoryevsky,Training,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19930817-0,Tuesday,17-AUG-1993,02:25,A1, Approach (APR),"Hartford-Brainard Airport, CT (HFD)",United States of America,2,2, Destroyed, Written off (damaged beyond repair),Swearingen SA226-TC Metro II,2,Garrett TPE331-3U,1977,-,16710.0, N220KC, TC-231,Aviation Services,Ferry/positioning,-,Farmingdale-Republic Field,FRG,KFRG,United States of America,Hartford-Brainard Airport,HFD,KHFD,United States of America,2,0,2,0,-,-,Final
19930818-0,Wednesday,18-AUG-1993,16:56,A1, Approach (APR),Guantánamo NAS (NBW),Cuba,3,0, Damaged beyond repair,-,McDonnell Douglas DC-8-61,4,Pratt & Whitney JT3D-3B (Q),1969,18829.0,43947.0, N814CK, 46127/510,Connie Kalitta,Cargo, 808,Norfolk NAS Chambers,NGU,KNGU,United States of America,Guantánamo NAS,NBW,MUGM,Cuba,3,0,0,0,-,-,Final
19930819-0,Thursday,19-AUG-1993,15:22,A1, Initial climb (ICL),"near Iliamna, AK",United States of America,6,0, Destroyed, Written off (damaged beyond repair),de Havilland Canada DHC-3 Otter,1,Pratt & Whitney R-1340-61,1961,-,7200.0, N321KA, 415,Ketchum Air Service,Domestic Non Scheduled Passenger,-,-,-,-,-,Anchorage-Lake Hood,LHD,PALH,United States of America,1,5,0,0,-,-,Final
19930820-0,Friday,20-AUG-1993,18:51,A1, Initial climb (ICL),"8,6 km (5.4 mls) from  Slavgorod",Russia,6,0, Damaged beyond repair,-,Antonov An-12TB,-,-,-,13112.0,30840.0, RA-11375, 402405,Komi Avia,Cargo,-,-,-,-,-,Samara Airport,KUF,UWWW,Russia,6,0,0,0,-,-,-
19930822-0,Sunday,22-AUG-1993,-,A1, Maneuvering (MNV),Pátras,Greece,2,2, Damaged beyond repair,-,Canadair CL-215-1A10,2,Pratt & Whitney R-2800-83AM,1979,-,-, 1064, 1064,Hellenic AF,Military,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19930823-0,Monday,23-AUG-1993,18:42,A1, En route (ENR),"near Krasnoslobodsk, Volgograd region",Russia,6,6, Destroyed, Written off (damaged beyond repair),Antonov An-12,-,-,-,-,-, registration unknown,-,Russian AF,Military,-,-,-,-,-,-,-,-,-,6,0,6,0,-,-,-
19930826-0,Thursday,26-AUG-1993,-,H1, Standing (STD),"Sinop Airport, MT (OPS)",Brazil,0,0, Damaged beyond repair,-,Cessna 208A Caravan I,1,Pratt & Whitney Canada PT6A-114,1985,-,-, PT-OGN, 20800020,TAM,Unknown,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
19930826-1,Thursday,26-AUG-1993,14:30,A1, Landing (LDG),"Hailey-Friedman Memorial Airport, ID (SUN)",United States of America,2,0, Substantial, Written off (damaged beyond repair),Dassault Falcon 10,2,Garrett TFE731-2-1C,1977,-,8607.0, F-BYCV, 93,BAC,Ferry/positioning,-,Great Falls International Airport,GTF,KGTF,United States of America,Hailey-Friedman Memorial Airport,SUN,KSUN,United States of America,2,0,0,0,-,-,Final
19930826-2,Thursday,26-AUG-1993,-,A1, Landing (LDG),near Aldan Airport (ADH),Russia,24,24, Damaged beyond repair,-,Let L-410UVP-E,2,Walter M-601E,1990,-,-, RA-67656, 902509,Sakha Avia,Domestic Scheduled Passenger, 301,-,-,-,-,Aldan Airport,ADH,UEEA,Russia,2,22,2,22,-,-,-
19930826-3,Thursday,26-AUG-1993,19:30,A2, En route (ENR),"over Boulder, NV",United States of America,-,0, Substantial, Repaired,McDonnell Douglas MD-11C,3,General Electric CF6-80C2D1F,1992,-,-, I-DUPU, 48430/508,Alitalia,International Scheduled Passenger,-,Los Angeles International Airport,LAX,KLAX,United States of America,Roma-Fiumicino Airport,FCO,LIRF,Italy,-,-,0,0,-,-,Preliminary - official
19930827-0,Friday,27-AUG-1993,-,H2, En route (ENR),Al Ghaydah Airport (AAY),Yemen,-,0, None,-,Boeing 737-2R4C,-,-,-,-,-, registration unknown,-,Alyemda,Domestic Scheduled Passenger,-,Riyan Airport,RIY,ODAR,Yemen,Al Ghaydah Airport,AAY,ODAG,Yemen,-,-,0,0,-,-,-
19930828-0,Saturday,28-AUG-1993,01:31,A1, Landing (LDG),Donetsk Airport (DOK),Ukraine,5,0, Damaged beyond repair,-,Antonov An-26,-,-,-,-,-, RA-26549, 57302907,Magnitogorsk Avia,Cargo,-,Khmelnitskiy Airport,HMJ,UKLH,Ukraine,Donetsk Airport,DOK,UKCC,Ukraine,5,0,0,0,-,-,-
19930828-1,Saturday,28-AUG-1993,15:20,A1, Initial climb (ICL),near Weston on the Green,United Kingdom,19,0, Damaged beyond repair,-,Antonov An-28,2,Glushenkov TVD-10B,1988,1384.0,1616.0, HA-LAJ, 1AJ005-11,Hungarian Aeronautical Ass.,Parachuting,-,-,-,-,-,-,-,-,-,2,17,0,0,-,-,Final
19930828-2,Saturday,28-AUG-1993,10:46,A1, Takeoff (TOF),near Khorog,Tajikistan,86,82, Destroyed, Written off (damaged beyond repair),Yakovlev Yak-40,3,Ivchenko AI-25,1975,-,-, 87995, 9541944,Tajikistan Airlines,Domestic Non Scheduled Passenger,-,-,-,-,-,Dushanbe Airport,DYU,UTDD,Tajikistan,5,81,5,77,-,-,-
19930831-0,Tuesday,31-AUG-1993,-,A1, Unknown (UNK),Strasbourg,France,1,0, Damaged beyond repair,-,Reims Cessna F406 Caravan II,2,Pratt & Whitney Canada PT6A-112,1990,-,-, F-GJLH, F406-0056,Private,Unknown,-,-,-,-,-,-,-,-,-,1,0,0,0,-,-,-
19930831-1,Tuesday,31-AUG-1993,-,A1, Approach (APR),Barrancominas Airport (NBB),Colombia,6,2, Damaged beyond repair,-,Douglas R4D-5 (DC-3),-,-,1943,-,-, HK-3220, 11808,Transoriente Colombia,Cargo,-,San Felipe-Víctor Lafón Airport,SSD,SCSF,Chile,Villavicencio Airport,VVC,SKVV,Colombia,3,3,2,0,-,-,-
19930831-3,Tuesday,31-AUG-1993,-,A1, Landing (LDG),La Colina Airport,Colombia,2,0, Damaged beyond repair,-,Curtiss C-46F-1-CU Commando,-,-,1945,-,-, HK-400, 22468,Aerosol,Cargo,-,Mitú Airport,MVP,SKMU,Colombia,Villavicencio Airport,VVC,SKVV,Colombia,2,0,0,0,-,-,-
19930901-0,Wednesday,01-SEP-1993,-,H2, Unknown (UNK),Vladivostok Airport (VVO),Russia,170,0, None,-,Tupolev Tu-154,-,-,-,-,-, registration unknown,-,Aeroflot,Domestic Scheduled Passenger,-,Vladivostok Airport,VVO,UHWW,Russia,Ekaterinburg-Koltsovo Airport,SVX,USSS,Russia,-,-,0,0,-,-,-
19930902-0,Thursday,02-SEP-1993,-,A1, Approach (APR),Tijuana-Rodriguez Airport (TIJ),Mexico,6,0, Damaged beyond repair,-,Learjet 25D,-,-,-,-,-, XA-NOG, 25-349,TAESA,Domestic Non Scheduled Passenger,-,Mexico City International Airport,MEX,MMMX,Mexico,Tijuana-Rodriguez Airport,TIJ,MMTJ,Mexico,2,4,0,0,-,-,-
