identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19970721-0,Monday,21-JUL-1997,18:30,A2, Landing (LDG),"Naknek Airport, AK (NNK)",United States of America,3,0, Substantial, Repaired,Cessna 208 Caravan I,1,Pratt & Whitney Canada PT6A-114,1985,-,8670.0, N9481F, 20800070,PenAir,Domestic Scheduled Passenger, 354,King Salmon Airport,AKN,PAKN,United States of America,-,-,-,-,1,2,0,0,-,-,Final
19970721-1,Monday,21-JUL-1997,13:08,A1, En route (ENR),48 km (30 mls) S of Ranong,Thailand,2,2, Damaged beyond repair,-,Learjet 31,2,Garrett TFE731-2-3B,1993,-,-, 9V-ATD, 31-033B,Singapore Airlines,Training,-,Phuket International Airport,HKT,VTSP,Thailand,Ranong Airport,UNN,VTSR,Thailand,2,0,2,0,-,-,-
19970721-2,Monday,21-JUL-1997,13:49,A2, Landing (LDG),"Elko, NV",United States of America,2,0, Substantial, Repaired,de Havilland Canada DHC-6 Twin Otter 300,-,-,1980,-,12152.0, N776BF, 672,Continental Aviation Services,Private,-,Reno/Tahoe International Airport,RNO,KRNO,United States of America,Elko Airport,EKO,KEKO,United States of America,2,0,0,0,-,-,Final
19970723-0,Wednesday,23-JUL-1997,10:15,A1, En route (ENR),"Serra da Mantiqueira, PE",Brazil,4,4, Damaged beyond repair,-,Embraer C-95B Bandeirante (EMB-110),-,-,1980,-,-, 2310, 110317,Brazilian AF,Military,-,Resende Airport,REZ,SDRS,Brazil,Guaratinguetá Airport,GUJ,SBGW,Brazil,4,0,4,0,-,-,-
19970729-0,Tuesday,29-JUL-1997,-,A1, Landing (LDG),Calabar Airport (CBQ),Nigeria,55,1, Damaged beyond repair,-,BAC One-Eleven 203AE,2,Rolls-Royce Spey 506-14D,1965,-,-, 5N-BAA, 041,ADC Airlines,Domestic Scheduled Passenger,-,Lagos-Murtala Muhammed International Airport,LOS,DNMM,Nigeria,Calabar Airport,CBQ,DNCA,Nigeria,6,49,1,0,-,-,-
19970730-0,Wednesday,30-JUL-1997,11:10,A1, Landing (LDG),Florence-Peretola Airport (FLR),Italy,17,1, Damaged beyond repair,-,ATR 42-512,2,Pratt & Whitney Canada PW127E,1996,-,-, F-GPYE, 492,Air Littoral,International Scheduled Passenger, 701,Nice-Côte d'Azur Airport,NCE,LFMN,France,Florence-Peretola Airport,FLR,LIRQ,Italy,3,14,1,0,-,-,Preliminary
19970731-0,Thursday,31-JUL-1997,01:31,A1, Landing (LDG),"Newark International Airport, NJ (EWR)",United States of America,5,0, Destroyed, Written off (damaged beyond repair),McDonnell Douglas MD-11F,3,General Electric CF6-80C2D1F,1993,2950.0,13034.0, N611FE, 48604/553,FedEx,Cargo,  14,Anchorage International Airport,ANC,PANC,United States of America,Newark International Airport,EWR,KEWR,United States of America,3,2,0,0,-,-,Final
19970801-0,Friday,01-AUG-1997,15:00,A1, Maneuvering (MNV),"San Vincente Reservoir, CA",United States of America,2,0, Destroyed, Written off (damaged beyond repair),Canadian Vickers PBV-1A Canso A (PBY-5A),2,Pratt & Whitney R-1830-92,-,-,17427.0, N322FA, CV-560 ,Airborne Fire Attack,Fire fighting,-,Santa Ana-John Wayne International Airport,SNA,KSNA,United States of America,Santa Ana-John Wayne International Airport,SNA,KSNA,United States of America,2,0,0,0,-,-,Final
19970803-0,Sunday,03-AUG-1997,17:48,A1, Takeoff (TOF),Douala Airport (DLA),Cameroon,114,0, Damaged beyond repair,-,Boeing 737-242C,2,Pratt & Whitney JT8D-9A,1969,-,-, TU-TAV, 19848/157,Air Afrique,International Scheduled Passenger, 816,Douala Airport,DLA,FKKD,Cameroon,Bangui Airport,BGF,FEFF,Central African Republic,8,106,0,0,-,-,-
19970806-0,Wednesday,06-AUG-1997,01:42,A1, Approach (APR),"4,8 km (3 mls) SW of Guam-Agana International Airport (GUM)",Guam,254,228, Destroyed, Written off (damaged beyond repair),Boeing 747-3B5,4,Pratt & Whitney JT9D-7R4G2,1984,8552.0,50105.0, HL7468, 22487/605,Korean Air,International Scheduled Passenger,KE801,Seoul-Gimpo (Kimpo) International Airport,SEL,RKSS,South Korea,Guam-A.B. Won Pat International Airport,GUM,PGUM,Guam,23,231,22,206,-,-,Final
19970807-0,Thursday,07-AUG-1997,12:36,A1, Initial climb (ICL),"Miami International Airport, FL (MIA)",United States of America,4,4, Destroyed, Written off (damaged beyond repair),McDonnell Douglas DC-8-61F,4,Pratt & Whitney JT3D-3B,1968,41688.0,46825.0, N27UA, 45942/349,Fine Air,Cargo, 101A,Miami International Airport,MIA,KMIA,United States of America,Santo Domingo-Las Américas International Airport,SDQ,MDSD,Dominican Republic,3,1,3,1,-,1,Final
19970807-1,Thursday,07-AUG-1997,12:48,A1, Landing (LDG),Fajardo Airport (FAJ),Puerto Rico,4,0, Damaged beyond repair,-,Britten-Norman BN-2A Islander,2,Lycoming O-540-E4C5,1971,-,-, N1202S, 193,Aero Biekes,Private,-,Vieques Airport,VQS,TJCG,Puerto Rico,Fajardo Airport,FAJ,TJFA,Puerto Rico,1,3,0,0,-,-,Final
19970809-0,Saturday,09-AUG-1997,-,H2, En route (ENR),Franceville/Mvengue Airport (MVB),Gabon,100,0, None,-,Boeing 727,-,-,-,-,-, registration unknown,-,Air Gabon,Int'l Non Scheduled Passenger,-,Franceville/Mvengue Airport,MVB,FOON,Gabon,Kigali-Gregoire Kayibanda Airport,KGL,HRYR,Rwanda,-,-,0,0,-,-,-
19970810-0,Sunday,10-AUG-1997,08:14,A1, Approach (APR),1 km (0.6 mls) from  Matsu Airport (MFK),Taiwan,16,16, Damaged beyond repair,-,Dornier 228-212,2,Garrett TPE331-5A-252D,1993,-,-, B-12256, 8220,Formosa Airlines,Domestic Scheduled Passenger,7601,Taipei-Songshan Airport,TSA,RCSS,Taiwan,Matsu Airport,MFK,RCMT,Taiwan,2,14,2,14,-,-,-
19970812-0,Tuesday,12-AUG-1997,17:41,A1, Landing (LDG),Thessaloniki International Airport (SKG),Greece,35,0, Damaged beyond repair,-,Boeing 727-230,3,Pratt & Whitney JT8D-15,1974,-,-, SX-CBI, 20791/1022,Olympic Airways,Domestic Scheduled Passenger, 171,Athens-Ellinikon International Airport,ATH,LGAT,Greece,Thessaloniki International Airport,SKG,LGTS,Greece,9,26,0,0,-,-,-
19970813-0,Wednesday,13-AUG-1997,19:13,A1, Landing (LDG),"Seattle/Tacoma International Airport, WA (SEA)",United States of America,1,0, Destroyed, Written off (damaged beyond repair),Beechcraft 1900C,2,Pratt & Whitney Canada PT6A-65B,1985,-,23892.0, N3172A, UB-47,Ameriflight,Cargo, 262,Portland International Airport,PDX,KPDX,United States of America,Seattle/Tacoma International Airport,SEA,KSEA,United States of America,1,0,0,0,-,-,Final
19970814-0,Thursday,14-AUG-1997,06:11,A1, Approach (APR),"0,3 km (0.2 mls) NW of Dalton Municipal Airport, GA (DNN)",United States of America,1,1, Damaged beyond repair,-,Beechcraft 200 Super King Air,2,Pratt & Whitney Canada PT6A-41,1978,-,6328.0, N74EJ, BB-340,Colvin Aviation,Ferry/positioning, 740,Athens Airport,AHN,KAHN,United States of America,Dalton Municipal Airport,DNN,KDNN,United States of America,1,0,1,0,-,-,Final
19970815-1,Friday,15-AUG-1997,19:25,A1, En route (ENR),"near Cocal do Sul, SC",Brazil,2,2, Damaged beyond repair,-,Cessna 550 Citation II,2,Pratt & Whitney Canada JT15D-4,1978,-,-, PT-LML, 550-0013,Riana Táxi Aéreo,Unknown,-,Porto Alegre-Salgado Filho International Airport,POA,SBPA,Brazil,-,-,-,-,2,0,2,0,-,-,Final
19970819-0,Tuesday,19-AUG-1997,22:21,A1, Landing (LDG),"Des Moines Airport, IA (DSM)",United States of America,1,0, Substantial, Written off (damaged beyond repair),Swearingen SA226-TC Metro II,2,Garrett TPE331-10UA,1977,-,51119.0, N224AM, TC-227,Superior Aviation,Cargo,-,Wichita-Mid-Continent Airport,ICT,KICT,United States of America,Des Moines Airport,DSM,KDSM,United States of America,1,0,0,0,-,-,Final
19970819-1,Tuesday,19-AUG-1997,-,A1, Landing (LDG),Lukapa Airport (LBZ),Angola,-,0, Damaged beyond repair,-,Boeing 727-23F,3,Pratt & Whitney JT8D-7B,1966,-,-, D2-TJC, 19180/251,Angola Air Charter,Unknown,-,-,-,-,-,Lukapa Airport,LBZ,FNLK,Angola,-,-,0,0,-,-,-
19970821-0,Thursday,21-AUG-1997,-,A1, Landing (LDG),Bamyan Airport (BIN),Afghanistan,7,7, Damaged beyond repair,-,Antonov An-32,2,Ivchenko AI-20,-,-,-, registration unknown,-,United Front Air Force,Military,-,Mazar-I-Sharif Airport,MZR,OAMS,Afghanistan,Bamyan Airport,BIN,OABN,Afghanistan,-,-,-,-,-,-,-
19970821-1,Thursday,21-AUG-1997,15:00,A2, Landing (LDG),"Gan Gan Airport, NT",Australia,-,0, Substantial, Repaired,IRMA/Britten-Norman BN-2A-26 Islander,-,-,1977,-,-, VH-LHA, 856,Laynhapuy Homelands Association,Domestic Non Scheduled Passenger,-,Gove-Nhulunbuy Airport,GOV,YPGV,Australia,-,-,-,-,-,-,0,0,-,-,Final
19970822-0,Friday,22-AUG-1997,14:38,A1, Landing (LDG),"San Cristóbal Airport (SCY), Galapagos",Ecuador,56,0, Damaged beyond repair,-,Boeing 727-251,3,Pratt & Whitney JT8D-15/-15A,1977,-,-, HC-BVU, 21322/1265,SAETA,Domestic Scheduled Passenger,-,Guayaquil-Simon Bolivar Airport,GYE,SEGU,Ecuador,San Cristobal Airport,SCY,SEST,Ecuador,9,47,0,0,-,-,-
19970827-0,Wednesday,27-AUG-1997,-,U1, Unknown (UNK),Punta Pájaros,Mexico,-,-, Damaged beyond repair,-,Dornier Do 28D-2 Skyservant,-,-,-,-,-, XA-THZ, 4184,private,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19970901-1,Monday,01-SEP-1997,21:10,A2, Landing (LDG),"Seattle/Tacoma International Airport, WA (SEA)",United States of America,116,0, Substantial, Repaired,McDonnell Douglas MD-82,2,Pratt & Whitney JT8D-217,1982,-,45378.0, N951AS, 49111/1064,Alaska Airlines,Domestic Scheduled Passenger,AS255,Los Angeles International Airport,LAX,KLAX,United States of America,Seattle/Tacoma International Airport,SEA,KSEA,United States of America,5,111,0,0,-,-,Final
19970902-0,Tuesday,02-SEP-1997,10:20,A1, Landing (LDG),"Aberdeen, MS",United States of America,2,0, Damaged beyond repair,-,Learjet 31,2,Garrett TFE731-2-3B,-,-,-, N71JC, 31-008 ,North American Plastics,Unknown,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,-
19970902-1,Tuesday,02-SEP-1997,-,A1, Landing (LDG),"Fayetteville-Pope AFB, NC (POB)",United States of America,11,0, Damaged beyond repair,-,Boeing EC-135C,4,Pratt & Whitney TF33-P-9,1964,-,-, 63-8053, 18701/C113,USAF,Military,-,-,-,-,-,Fayetteville-Pope AFB,POB,KPOB,United States of America,11,0,0,0,-,-,-
19970903-0,Wednesday,03-SEP-1997,14:00,A1, Approach (APR),Phnom Penh-Pochentong Airport (PNH),Cambodia,66,65, Destroyed, Written off (damaged beyond repair),Tupolev Tu-134B-3,2,Soloviev D-30-III,1984,8209.0,11723.0, VN-A120, 66360,Vietnam Airlines,International Scheduled Passenger,VN815,Ho Chi Minh City-Tan Son Nhat International Airport,SGN,VVTS,Vietnam,Phnom Penh-Pochentong Airport,PNH,VDPP,Cambodia,6,60,6,59,-,-,-
19970905-0,Friday,05-SEP-1997,-,A1, Landing (LDG),Bondo Airport,Democratic Republic of the Congo,-,0, Damaged beyond repair,-,IRMA/Britten-Norman BN-2A-9 Islander,-,-,1977,-,-, F-OHFY, 829,ASF Belgique,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19970906-0,Saturday,06-SEP-1997,19:42,A1, Approach (APR),"13,7 km (8.6 mls) S of Miri Airport (MYY)",Malaysia,10,10, Destroyed, Written off (damaged beyond repair),Dornier 228-212,-,-,1993,-,-, 9M-MIA, 8217,Merpati Intan,International Scheduled Passenger,BI238,Bandar Seri Begawan-Brunei International Airport,BWN,WBSB,Brunei,Miri Airport,MYY,WBGR,Malaysia,2,8,2,8,-,-,-
19970906-1,Saturday,06-SEP-1997,06:20,A2, Takeoff (TOF),Beijing-Capital Airport (PEK),China,209,0, Substantial, Repaired,Boeing 767-375ER,2,General Electric CF6-80C2B6F,1989,-,35672.0, C-FTCA, 24307/259,Canadian Airlines,International Scheduled Passenger,  30,Beijing-Capital Airport,PEK,ZBAA,China,Vancouver International Airport,YVR,CYVR,Canada,10,199,0,0,-,-,Final
19970906-2,Saturday,06-SEP-1997,09:45,A1, Takeoff (TOF),Nejran Airport (EAM),Saudi Arabia,85,0, Damaged beyond repair,-,Boeing 737-268,2,Pratt & Whitney JT8D-15,1976,-,-, HZ-AGM, 21282/476,Saudi Arabian,Domestic Scheduled Passenger,1861,Nejran Airport,EAM,OENG,Saudi Arabia,Sharurah Airport,SHW,OESH,Saudi Arabia,6,79,0,0,-,-,-
19970908-0,Monday,08-SEP-1997,15:45,A2, Standing (STD),"Buckland Airport, AK (BKC)",United States of America,10,0, Substantial, Repaired,Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,1994,-,3563.0, N1123R, 208B0395,Bering Air,Domestic Non Scheduled Passenger,-,Buckland Airport,BKC,PABL,United States of America,Noorvik-Curtis Memorial Airport,ORV,PFNO,United States of America,1,9,0,0,-,-,Final
19970912-0,Friday,12-SEP-1997,-,A1, Takeoff (TOF),Nguru,Nigeria,10,0, Damaged beyond repair,-,Dornier 228-212,-,-,1994,-,-, NAF034-1229, 8230,Nigerian AF,Military,-,-,-,-,-,-,-,-,-,2,8,0,0,-,-,-
19970912-1,Friday,12-SEP-1997,-,A1, En route (ENR),Minembwe Mountains,Democratic Republic of the Congo,19,19, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1979,-,-, 9Q-CRY, 612,TMK Air Commuter,Domestic Scheduled Passenger,-,Bukavu-Kamenbe Airport,BKY,FZMA,Democratic Republic of the Congo,-,-,-,-,-,-,-,-,-,-,-
19970913-0,Saturday,13-SEP-1997,17:10,A1, En route (ENR),120 km (75 mls) W off  Namibia,Atlantic Ocean,24,24, Destroyed, Written off (damaged beyond repair),Tupolev Tu-154M,3,Soloviev D-30KU-154-II,1989,-,-, 11+02, 89A813,German AF,Military, 074,Niamey Airport,NIM,DRRN,Niger,Windhoek-Hosea Kutako International Airport,WDH,FYWE,Namibia,10,14,10,14,9,-,Final
19970913-1,Saturday,13-SEP-1997,17:10,A1, En route (ENR),120 km (75 mls) W off  Namibia,Atlantic Ocean,9,9, Destroyed, Written off (damaged beyond repair),Lockheed C-141B Starlifter,4,Pratt & Whitney TF33-P-7,-,-,36430.0, 65-9405, 300-6142,USAF,Military,-,Windhoek-Hosea Kutako International Airport,WDH,FYWE,Namibia,Georgetown-Wideawake Field,ASI,FHAW,St. Helena,9,0,9,0,24,-,Final
19970914-0,Sunday,14-SEP-1997,20:00,A1, Landing (LDG),Pereira-Matecaña Airport (PEI),Colombia,44,0, Damaged beyond repair,-,de Havilland Canada DHC-8-301,2,Pratt & Whitney Canada PW123,1990,-,-, HK-4062X, 196,Intercontinental de Aviación,Domestic Scheduled Passenger,-,Bogotá-Eldorado Airport,BOG,SKBO,Colombia,Pereira-Matecaña Airport,PEI,SKPE,Colombia,5,39,0,0,-,-,-
19970923-0,Tuesday,23-SEP-1997,-,A1, Landing (LDG),Chania-Soúda Airport (CHQ),Greece,26,0, Damaged beyond repair,-,Lockheed EP-3E Orion,-,-,1968,-,-, 157320, 185-5535,US Navy,Military,-,-,-,-,-,Chania-Soúda Airport,CHQ,LGSA,Greece,-,-,0,0,-,-,-
19970923-1,Tuesday,23-SEP-1997,-,A1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Antonov An-2R,-,-,-,-,-, Z3-BGI, 1G148-33,Boniair,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19970926-0,Friday,26-SEP-1997,13:34,A1, Approach (APR),25 km (15.6 mls) SSW of Medan-Polonia Airport (MES),Indonesia,234,234, Destroyed, Written off (damaged beyond repair),Airbus A300B4-220,2,Pratt & Whitney JT9D-59A,1982,16593.0,27095.0, PK-GAI, 214,Garuda,Domestic Scheduled Passenger,GA152,Jakarta-Soekarno-Hatta International Airport,CGK,WIII,Indonesia,Medan-Polonia Airport,MES,WIMM,Indonesia,12,222,12,222,-,-,Final
19970926-1,Friday,26-SEP-1997,21:00,A1, Approach (APR),11 km (6.9 mls) from  Khabarovsk,Russia,7,0, Damaged beyond repair,-,Let L-410UVP,2,Walter M-601D,1984,-,-, RA-67474, 841239,Vostok Aviakompania,Domestic Scheduled Passenger,-,-,-,-,-,Khabarovsk-Novy Airport,KHV,UHHH,Russia,2,5,0,0,-,-,-
