identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19881219-0,Monday,19-DEC-1988,-,A1, Landing (LDG),Catarman-National Airport (CRM),Philippines,16,0, Damaged beyond repair,-,Fokker F-27 Friendship 200MAR,-,-,1980,984.0,2623.0, 10602, 10602,Philippine AF,Military,-,Manila International Airport,MNL,RPLL,Philippines,Catarman-National Airport,CRM,RPVF,Philippines,-,-,0,0,-,-,-
19881221-0,Wednesday,21-DEC-1988,19:03,C1, En route (ENR),Lockerbie,United Kingdom,259,259, Destroyed, Written off (damaged beyond repair),Boeing 747-121A,4,Pratt & Whitney JT9D-7A,1970,16497.0,72464.0, N739PA, 19646/15,Pan Am,International Scheduled Passenger,PA103,London-Heathrow Airport,LHR,EGLL,United Kingdom,New York-John F. Kennedy International Airport,JFK,KJFK,United States of America,16,243,16,243,-,11,Final
19881299-3,-,xx-DEC-1988,-,U1, Unknown (UNK),at an unknown location,Bahamas,-,-, Damaged beyond repair,-,Britten-Norman BN-2A-26 Islander,-,-,1967,-,-, N851JA, 11,Trans Island Airways,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19889999-0,-,xx-xxx-1988,-,A1, Landing (LDG),Santo Domingo,Dominican Republic,-,-, Damaged beyond repair,-,Lockheed L-749A Constellation,-,-,1951,-,-, HI-422, 2667,Aerochago Airlines,Cargo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19889999-1,-,xx-xxx-1988,-,A1, Landing (LDG),Tshikapa Airport (TSH),Democratic Republic of the Congo,-,0, Damaged beyond repair,-,Vickers 757 Viscount,4,Rolls-Royce Dart 506,1958,-,-, 9Q-CTS, 310,Filair,Unknown,-,-,-,-,-,Tshikapa Airport,TSH,FZUK,Democratic Republic of the Congo,-,-,0,0,-,-,-
19880102-1,Saturday,02-JAN-1988,19:18,A1, Approach (APR),near Seferihisar,Turkey,16,16, Damaged beyond repair,-,Boeing 737-230 Adv.,2,Pratt & Whitney JT8D-17A,1981,-,19334.0, D-ABHD, 22635/774,Condor Flugdienst,Int'l Non Scheduled Passenger,3782,Stuttgart-Echterdingen Airport,STR,EDDS,Germany,Izmir-Adnan Menderes Airport,ADB,LTBJ,Turkey,5,11,5,11,-,-,Final
19880104-0,Monday,04-JAN-1988,-,H2, En route (ENR),Monterrey,Mexico,118,0, None,-,McDonnell Douglas DC-9,-,-,-,-,-, registration unknown,-,Aeroméxico,Domestic Scheduled Passenger,-,Tijuana-Rodriguez Airport,TIJ,MMTJ,Mexico,Mexico City International Airport,MEX,MMMX,Mexico,8,110,0,0,-,-,-
19880105-0,Tuesday,05-JAN-1988,-,H2, Taxi (TXI),Tehran-Mehrabad Airport (THR),Iran,-,0, Unknown,-,unknown,-,-,-,-,-, registration unknown,-,Iran Air,Domestic Scheduled Passenger,-,Tehran-Mehrabad Airport,THR,OIII,Iran,Mashhad Airport,MHD,OIMM,Iran,-,-,0,0,-,-,-
19880108-0,Friday,08-JAN-1988,-,A1, Landing (LDG),Luanda Airport (LAD),Angola,-,0, Damaged beyond repair,-,Yakovlev Yak-40K,3,Ivchenko AI-25,1977,-,-, D2-TYD, 9721853,TAAG,Unknown,-,-,-,-,-,Luanda Airport,LAD,FNLU,Angola,-,-,0,0,-,-,-
19880108-1,Friday,08-JAN-1988,05:19,A1, Approach (APR),"16 km (10 mls) SW of Monroe Municipal Airport, LA (MLU)",United States of America,2,2, Destroyed, Written off (damaged beyond repair),Learjet 36A,2,Garrett TFE731-2-2B,-,-,3039.0, N79SF, 36-041,Phoenix Air,Unknown,-,Memphis International Airport,MEM,KMEM,United States of America,Monroe Municipal Airport,MLU,KMLU,United States of America,2,0,2,0,-,-,Final
19880110-1,Sunday,10-JAN-1988,09:36,A1, Takeoff (TOF),Yonago-Miho Airport (YGJ),Japan,52,0, Damaged beyond repair,-,NAMC YS-11-109,2,Rolls-Royce Dart 542-10,1966,-,-, JA8662, 2022,TOA Domestic,Domestic Scheduled Passenger, 670,Yonago-Miho Airport,YGJ,RJOH,Japan,Osaka-Itami Airport,ITM,RJOO,Japan,4,48,0,0,-,-,Final
19880111-0,Monday,11-JAN-1988,12:44,A1, Taxi (TXI),Southend Municipal Airport (SEN),United Kingdom,2,0, Damaged beyond repair,-,Shorts 330-200,-,-,1980,-,-, G-BHWT, SH.3049,Fairflight,Ferry/positioning,-,Southend Municipal Airport,SEN,EGMC,United Kingdom,London-Biggin Hill Airport,BQH,EGKB,United Kingdom,2,0,0,0,-,-,-
19880111-1,Monday,11-JAN-1988,12:44,O1, Standing (STD),Southend Municipal Airport (SEN),United Kingdom,0,0, Damaged beyond repair,-,Vickers 806 Viscount,4,Rolls-Royce Dart 510,1958,-,-, G-APIM, 412,BAF,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19880112-0,Tuesday,12-JAN-1988,-,A1, Landing (LDG),"Hamilton Airport, ON (YHM)",Canada,3,0, Damaged beyond repair,-,Swearingen SA226-AT Merlin IV,-,-,1973,-,-, C-GJWW, AT-013,Air Toronto,Non Scheduled Passenger,-,-,-,-,-,Hamilton Airport,YHM,CYHM,Canada,2,1,0,0,-,-,-
19880115-0,Friday,15-JAN-1988,09:24,A1, Takeoff (TOF),Lugano Airport (LUG),Switzerland,2,0, Damaged beyond repair,-,Dassault Falcon 20F,2,General Electric CF700-2D2,1970,6410.0,6569.0, VR-BJB, 244,Segas International,Executive,-,Lugano Airport,LUG,LSZA,Switzerland,Roma-Ciampino Airport,CIA,LIRA,Italy,2,0,0,0,-,-,Final
19880117-0,Sunday,17-JAN-1988,07:28,A2, Takeoff (TOF),"Vancouver International Airport, BC (YVR)",Canada,38,0, Substantial, Repaired,Boeing 737-2T2,2,Pratt & Whitney JT8D-17,1982,-,12757.0, N4571M, 22793/892,Delta Air Lines,International Scheduled Passenger,DL1490,Vancouver International Airport,YVR,CYVR,Canada,Spokane International Airport,GEG,KGEG,United States of America,5,33,0,0,-,-,Final
19880118-0,Monday,18-JAN-1988,10:10,A1, Approach (APR),"Houston-William P. Hobby Airport, TX (HOU)",United States of America,8,1, Destroyed, Written off (damaged beyond repair),Hawker Siddeley HS-125-600B,2,Rolls-Royce Viper 601,1974,-,2812.0, XA-KUT, 256028,Aero Astra,Executive,-,Laredo International Airport,LRD,KLRD,United States of America,Houston-William P. Hobby Airport,HOU,KHOU,United States of America,2,6,1,0,-,-,Final
19880118-3,Monday,18-JAN-1988,22:17,A1, Approach (APR),"5,7 km (3.6 mls) NW of Chongqing Baishiyi Airport",China,108,108, Destroyed, Written off (damaged beyond repair),Ilyushin Il-18D,4,Ivchenko AI-20M,1967,-,-, B-222, 187009901,China Southwest,Domestic Scheduled Passenger,4146,Beijing-Capital International Airport,PEK,ZBAA,China,-,-,-,-,10,98,10,98,-,-,-
19880118-5,Monday,18-JAN-1988,-,A1, En route (ENR),100 km (62.5 mls) NE of La Paz,Bolivia,9,9, Damaged beyond repair,-,Curtiss C-46A-55-CK Commando,2,Pratt & Whitney R-2800-51,1945,-,-, CP-1244,   246,ETA,Domestic Non Scheduled Passenger,-,La Paz-El Alto Airport,LPB,SLLP,Bolivia,-,-,-,-,3,6,3,6,-,-,-
19880118-6,Monday,18-JAN-1988,04:20,A1, Landing (LDG),Krasnovodsk Airport (KRW),Turkmenistan,143,11, Damaged beyond repair,-,Tupolev Tu-154B-1,3,Kuznetsov NK-8-2U,1977,8082.0,15859.0, CCCP-85254, 77A254,Aeroflot / Turkmenistan,Domestic Scheduled Passenger,-,Moskva-Domodedovo Airport,DME,UUDD,Russia,Krasnovodsk Airport,KRW,UTAK,Turkmenistan,6,137,0,11,-,-,-
19880119-0,Tuesday,19-JAN-1988,19:13,A1, Approach (APR),"1,6 km (1 mls) S of Charlotte-Douglas Airport, NC (CLT)",United States of America,1,0, Substantial, Written off (damaged beyond repair),de Havilland Canada DHC-6 Twin Otter 200,2,Pratt & Whitney Canada PT6A-20,1968,-,-, N996SA, 159,Mountain Air Cargo,Ferry/positioning,-,Erie International Airport,ERI,KERI,United States of America,Charlotte-Douglas Airport,CLT,KCLT,United States of America,1,0,0,0,-,-,Final
19880119-1,Tuesday,19-JAN-1988,-,A1, Approach (APR),near Green Island Airport (GNI),Taiwan,11,10, Damaged beyond repair,-,Pilatus Britten-Norman BN-2A-26 Islander,-,-,1986,-,-, B-11125, 2029,Taiwan Airlines,Domestic Scheduled Passenger,-,Taitung Airport,TTT,RCFN,Taiwan,Green Island Airport,GNI,RCGI,Taiwan,2,9,-,-,-,-,-
19880119-3,Tuesday,19-JAN-1988,19:20,A1, Approach (APR),"8 km (5 mls) NE of Durango-La Plata Airport, CO (DRO)",United States of America,17,8, Destroyed, Written off (damaged beyond repair),Swearingen SA227-AC Metro III,2,Garrett TPE331-11U-611G,1981,-,11895.0, N68TC, AC-457,Trans-Colorado Airlines,Domestic Scheduled Passenger,2286,Denver-Stapleton International Airport,DEN,KDEN,United States of America,Durango-La Plata Airport,DRO,KDRO,United States of America,2,15,2,6,-,-,Final
19880123-0,Saturday,23-JAN-1988,-,C1, Maneuvering (MNV),40 km (25 mls) E of San Carlos,Nicaragua,10,9, Destroyed, Written off (damaged beyond repair),Douglas DC-6,-,-,-,-,-, registration unknown,-,Nicaraguan Contras,Military,-,-,-,-,-,-,-,-,-,10,0,9,0,-,-,-
19880124-0,Sunday,24-JAN-1988,16:49,A1, Initial climb (ICL),near Nizhnevartovsk Airport (NJC),Russia,31,27, Damaged beyond repair,-,Yakovlev Yak-40,3,Ivchenko AI-25,1975,-,-, CCCP-87549, 9531442,Aeroflot / Privolzhsk,Domestic Non Scheduled Passenger,-,Nizhnevartovsk Airport,NJC,USNN,Russia,Tyumen Airport,TJM,USTR,Russia,4,27,4,23,-,-,-
19880129-0,Friday,29-JAN-1988,01:11,A1, Takeoff (TOF),Toulouse-Blagnac Airport (TLS),France,4,0, Damaged beyond repair,-,Vickers 953C Vanguard,4,Rolls-Royce Tyne 512,1961,-,30019.0, F-GEJF, 715,Inter Cargo Service,Cargo,1004,Toulouse-Blagnac Airport,TLS,LFBO,France,Paris-Orly Airport,ORY,LFPO,France,3,1,0,0,-,-,Final
19880130-0,Saturday,30-JAN-1988,-,A1, En route (ENR),within Darién Province,Panama,16,16, Damaged beyond repair,-,CASA C-212 Aviocar 200,-,-,1982,-,-, FAP-215, 237,Panamese AF,Military,-,Panama City-Omar Torrijos International Airport,PTY,MPTO,Panama,-,-,-,-,2,14,2,14,-,-,-
19880201-0,Monday,01-FEB-1988,-,U1, Unknown (UNK),Rouen,France,-,0, Damaged beyond repair,-,Swearingen SA226-TC Metro II,-,-,1974,-,-, F-GERV, TC-210,Air Vendée,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19880202-1,Tuesday,02-FEB-1988,20:32,A1, Landing (LDG),"Durango-La Plata Airport, CO (DRO)",United States of America,41,0, Substantial, Written off (damaged beyond repair),Convair CV-580,2,Allison 501-D13H,1956,-,53781.0, N5808, 348,Aspen Airways,Domestic Scheduled Passenger,-,Denver-Stapleton International Airport,DEN,KDEN,United States of America,Durango-La Plata Airport,DRO,KDRO,United States of America,3,38,0,0,-,-,Final
19880208-0,Monday,08-FEB-1988,-,A1, Landing (LDG),Bangkok International Airport (BKK),Thailand,-,-, Damaged beyond repair,-,Douglas AC-47,-,-,1944,-,-, L2-34/13/789, 13740,Thai AF,Military,-,-,-,-,-,Bangkok-Don Muang International Airport,BKK,VTBD,Thailand,-,-,-,-,-,-,Preliminary
19880208-1,Monday,08-FEB-1988,-,A1, Approach (APR),Luanda-4 de Fevereiro Airport (LAD),Angola,9,0, Damaged beyond repair,-,Boeing 707-349C,4,Pratt & Whitney JT3D-3B,1965,-,-, D2-TOI, 18975/445,TAAG,Cargo,-,-,-,-,-,Luanda-4 de Fevereiro Airport,LAD,FNLU,Angola,9,0,0,0,-,-,-
19880208-2,Monday,08-FEB-1988,07:58,A1, Approach (APR),2 km (1.3 mls) N of Kettwig,Germany,21,21, Destroyed, Written off (damaged beyond repair),Swearingen SA227-AC Metro III,2,Garrett TPE331-11U-601G,1982,-,9184.0, D-CABB, AC-500,NFD,Domestic Scheduled Passenger, 108,Hannover Airport,HAJ,EDDV,Germany,Düsseldorf Airport,DUS,EDDL,Germany,2,19,2,19,-,-,Final
19880208-3,Monday,08-FEB-1988,-,U1, Unknown (UNK),"Tuting, Arunachal Pradesh",India,-,-, Damaged beyond repair,-,Antonov An-32,-,-,1985,-,-, K2713, 0508,Indian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19880209-0,Tuesday,09-FEB-1988,15:00,A1, Approach (APR),"Springfield Airport, OH (SGH)",United States of America,3,3, Destroyed, Written off (damaged beyond repair),British Aerospace 3102 Jetstream 31,2,Garrett TPE331-10UF,1983,-,8219.0, N823JS, 623,Piedmont Commuter,Training,-,Dayton-James Cox Dayton International Airport,DAY,KDAY,United States of America,Springfield Airport,SGH,KSGH,United States of America,3,0,3,0,-,-,Final
19880211-0,Thursday,11-FEB-1988,03:32,A1, En route (ENR),"Lake Ontario, ON",Canada,2,2, Damaged beyond repair,-,Swearingen SA226-TC Metro II,-,-,1974,-,-, C-GJDX, TC-211EE,Air Niagara,Ferry/positioning,-,Toronto-Pearson International Airport,YYZ,CYYZ,Canada,Hamilton Airport,YHM,CYHM,Canada,2,0,2,0,-,-,-
19880211-1,Thursday,11-FEB-1988,17:03,A1, Landing (LDG),"Wheeling-Ohio County Airport, WV (HLG)",United States of America,9,0, Damaged beyond repair,-,Dassault Falcon 20D,2,General Electric CF700-2D2,1969,-,7163.0, N287W, 194,Nevada Flyco,Executive,-,Akron/Canton Regional Airport,CAK,KCAK,United States of America,Wheeling-Ohio County Airport,HLG,KHLG,United States of America,2,7,0,0,-,-,Final
19880213-0,Saturday,13-FEB-1988,-,H2, En route (ENR),Dar es Salaam International Airport (DAR),Tanzania,76,0, None,-,Boeing 737-2R8C,2,Pratt & Whitney JT8D-17,-,-,-, registration unknown,-,Air Tanzania,Domestic Scheduled Passenger,-,Dar es Salaam International Airport,DAR,HTDA,Tanzania,Kilimanjaro Airport,JRO,HTKJ,Tanzania,-,-,0,0,-,-,-
19880217-0,Wednesday,17-FEB-1988,-,A1, Landing (LDG),Hanoi-Noibai Airport (HAN),Vietnam,-,0, Damaged beyond repair,-,Tupolev Tu-134A,-,-,1976,-,-, VN-A108, 6348430,Hâng Không Viêtnam,Unknown,-,-,-,-,-,Hanoi-Noi Bai International Airport,HAN,VVNB,Vietnam,-,-,0,0,-,-,Preliminary
19880219-0,Friday,19-FEB-1988,-,A1, Unknown (UNK),near Campeche,Mexico,6,6, Damaged beyond repair,-,CASA C-212 Aviocar 200,-,-,1986,-,-, MP-113, 345,Mexican Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19880219-1,Friday,19-FEB-1988,21:27,A1, Initial climb (ICL),"1,5 km (0.9 mls) W of Raleigh/Durham Airport, NC (RDU)",United States of America,12,12, Destroyed, Written off (damaged beyond repair),Swearingen SA227-AC Metro III,2,Garrett TPE331-11U-611G,1985,-,4222.0, N622AV, AC-622,AVAir,Domestic Scheduled Passenger,3378,Raleigh/Durham Airport,RDU,KRDU,United States of America,Richmond International Airport (Byrd Field),RIC,KRIC,United States of America,2,10,2,10,-,-,Final
19880222-0,Monday,22-FEB-1988,-,H2, Unknown (UNK),Kaohsiung International Airport (KHH),Taiwan,106,0, None,-,Boeing 737,-,-,-,-,-, registration unknown,-,China Airlines,Domestic Scheduled Passenger,-,-,-,-,-,Kaohsiung International Airport,KHH,RCKH,Taiwan,-,-,0,0,-,-,-
19880224-0,Wednesday,24-FEB-1988,-,A1, Approach (APR),"2 km (1.3 mls) from  Macaé Airport, RJ (MEA)",Brazil,6,2, Damaged beyond repair,-,Learjet 24F,-,-,-,-,-, PT-LMA, 24-353,Transamérica Táxi Aéreo,Training,-,-,-,-,-,Macaé Airport,MEA,SBME,Brazil,4,2,2,0,-,-,-
19880225-0,Thursday,25-FEB-1988,-,A1, Unknown (UNK),Dinard-Pleurtuit Airport (DNR) ?,France,-,0, Damaged beyond repair,-,Beechcraft 99A Airliner,2,Pratt & Whitney Canada PT6A-27,1970,-,-, F-BTMJ, U-129,TAT,Unknown,-,Dinard-Pleurtuit Airport,DNR,LFRD,France,-,-,-,-,-,-,0,0,-,-,Preliminary
19880226-0,Friday,26-FEB-1988,-,A1, Unknown (UNK),Saskylakh,Russia,-,-, Damaged beyond repair,-,Antonov An-2R,-,-,1967,-,-, CCCP-01648, 1G82-42,Aeroflot / Yakutsk,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19880227-0,Saturday,27-FEB-1988,06:08,A1, Approach (APR),Surgut Airport (SGC),Russia,51,20, Damaged beyond repair,-,Tupolev Tu-134AK,-,-,1972,12656.0,18900.0, CCCP-65675, 2351705,Aeroflot / Belarus,Domestic Scheduled Passenger,-,Tyumen Airport,TJM,USTR,Russia,Surgut Airport,SGC,USRR,Russia,6,45,3,17,-,-,-
19880227-1,Saturday,27-FEB-1988,10:25,A1, Approach (APR),near Girne Arap,Cyprus,15,15, Damaged beyond repair,-,Boeing 727-2H9,3,Pratt & Whitney JT8D-9A,1974,-,-, TC-AKD, 20930/1044,Talia Airways,Ferry/positioning,-,Istanbul-Atatürk International Airport,IST,LTBA,Turkey,Ercan Airport,ECN,LCEN,Turkey,6,9,6,9,-,-,Preliminary - official
19880301-0,Tuesday,01-MAR-1988,-,C1, Approach (APR),"Germiston, c. 13 km SW of Johannesburg International Airport (JNB'",South Africa,17,17, Destroyed, Written off (damaged beyond repair),Embraer EMB-110P1 Bandeirante,2,Pratt & Whitney Canada PT6A-34,1982,-,-, ZS-LGP, 110402,Bop Air,Domestic Scheduled Passenger,-,Phalaborwa Airport,PHW,FAPH,South Africa,Johannesburg International Airport,JNB,FAJS,South Africa,2,15,2,15,-,-,-
19880301-1,Tuesday,01-MAR-1988,-,A1, Unknown (UNK),unknown,Australia,-,0, Damaged beyond repair,-,Beechcraft 200 Super King Air,-,-,1975,-,-, VH-IBC, BB-74,Norfolk Pacific Aviation,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19880304-0,Friday,04-MAR-1988,07:37,A1, Approach (APR),"1,6 km (1 mls) E of Machault",France,23,23, Destroyed, Written off (damaged beyond repair),Fairchild FH-227B,2,Rolls-Royce Dart 532-7,1967,55843.0,33142.0, F-GCPS, 546,TAT,Domestic Scheduled Passenger,IJ230,Nancy-Essey Airport,ENC,LFSN,France,Paris-Orly Airport,ORY,LFPO,France,3,20,3,20,-,-,Final
19880308-0,Tuesday,08-MAR-1988,-,H1, En route (ENR),Leningrad-Pulkovo Airport (LED),Russia,84,9, Damaged beyond repair,-,Tupolev Tu-154B-2,3,Kuznetsov NK-8-2U,1980,4669.0,11411.0, CCCP-85413, 80A413,Aeroflot / East Siberia,Domestic Scheduled Passenger,SU3739,Kurgan Airport,KRO,USUU,Russia,Leningrad-Pulkovo Airport,LED,ULLI,Russia,8,76,1,8,-,-,-
19880308-1,Tuesday,08-MAR-1988,-,A1, Unknown (UNK),near Charbatia Air Base,India,9,9, Damaged beyond repair,-,Antonov An-12B,-,-,-,-,-, L2174, 6343806,Indian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-
19880312-0,Saturday,12-MAR-1988,-,H2, En route (ENR),Quetta Airport (UET),Pakistan,156,0, None,-,Airbus A300B4-203,-,-,-,-,-, registration unknown,-,PIA,Domestic Scheduled Passenger,PK320,Karachi International Airport,KHI,OPKC,Pakistan,Quetta Airport,UET,OPQT,Pakistan,13,143,0,0,-,-,-
19880317-0,Thursday,17-MAR-1988,13:17,A1, En route (ENR),25 km (15.6 mls) NW of Cúcuta-Camilo Daza Airport (CUC),Colombia,143,143, Destroyed, Written off (damaged beyond repair),Boeing 727-21,3,Pratt & Whitney JT8D-7A,1966,-,43848.0, HK-1716, 18999/240,Avianca,Domestic Scheduled Passenger,AV410,Cúcuta-Camilo Daza Airport,CUC,SKCC,Colombia,Cartagena-Rafael Núñez Airport,CTG,SKCG,Colombia,7,136,7,136,-,-,Final
19880325-0,Friday,25-MAR-1988,08:30,A1, En route (ENR),"near Decatur, TX",United States of America,2,0, Substantial, Written off (damaged beyond repair),British Aerospace 3101 Jetstream 31,2,Garrett TPE331-10UR-513H,1985,-,4475.0, N411AE, 671,Chaparral Airlines,Ferry/positioning,-,Wichita Falls-Sheppard AFB,SPS,KSPS,United States of America,Dallas/Fort Worth International Airport,DFW,KDFW,United States of America,2,0,0,0,-,-,Final
19880331-0,Thursday,31-MAR-1988,04:07,A1, Takeoff (TOF),Cairo International Airport (CAI),Egypt,4,4, Damaged beyond repair,-,Douglas DC-8-55F,4,Pratt & Whitney JT3D-3B,1966,-,-, 5N-ARH, 45859/253,Arax Airlines,Cargo,-,Cairo International Airport,CAI,HECA,Egypt,Sharjah Airport,SHJ,OMSJ,United Arab Emirates,4,0,4,0,-,-,-
