identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19770111-0,Tuesday,11-JAN-1977,-,H2, En route (ENR),London-Heathrow Airport (LHR),United Kingdom,349,0, None,-,Boeing 747,-,-,-,-,-, registration unknown,-,TWA,International Scheduled Passenger,TW700,New York-John F. Kennedy International Airport,JFK,KJFK,United States of America,London-Heathrow Airport,LHR,EGLL,United Kingdom,-,-,0,0,-,-,-
19770111-1,Tuesday,11-JAN-1977,-,A1, Takeoff (TOF),Bangkok-Don Muang International Airport (BKK),Thailand,-,0, Damaged beyond repair,-,Fairchild C-123K Provider,-,-,-,-,14847.0, L4K-19/19, 20085,Thai AF,Military,-,Bangkok-Don Muang International Airport,BKK,VTBD,Thailand,-,-,-,-,-,-,0,0,-,-,Preliminary
19770112-0,Wednesday,12-JAN-1977,-,A1, Landing (LDG),"Sturgate, Lincolnshire  (EGCS)",United Kingdom,5,0, Damaged beyond repair,-,Beechcraft A100 King Air,-,-,1972,-,-, G-BABX, B-141,Marchwiel Plant & Engineering,Executive,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19770113-0,Thursday,13-JAN-1977,06:35,A1, Initial climb (ICL),"Anchorage International Airport, AK (ANC)",United States of America,5,5, Destroyed, Written off (damaged beyond repair),McDonnell Douglas DC-8-62AF,4,Pratt & Whitney JT3D-3B,1971,-,19744.0, JA8054, 46148/553,JAL,Cargo,-,Anchorage International Airport,ANC,PANC,United States of America,Tokyo-Haneda Airport,HND,RJTT,Japan,3,2,3,2,-,-,Final
19770113-1,Thursday,13-JAN-1977,18:14,A1, Approach (APR),"3,5 km (2.2 mls) NE of Alma-Ata Airport (ALA)",Kazakhstan,90,90, Destroyed, Written off (damaged beyond repair),Tupolev Tu-104A,2,Mikulin AM-3M,1958,12819.0,27189.0, CCCP-42369, 86601203,Aeroflot / Far East,Domestic Scheduled Passenger,3843,Novosibirsk-Tolmachevo Airport,OVB,UNNN,Russia,Alma-Ata Airport,ALA,UAAA,Kazakhstan,8,82,8,82,-,-,-
19770114-0,Friday,14-JAN-1977,-,A1, Approach (APR),"3 km (1.9 mls) S of Terrace Airport, BC (YXT)",Canada,12,12, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1975,-,-, C-GNTB, 463,Northern Thunderbird Air,Domestic Scheduled Passenger,-,Prince George Airport,YXS,CYXS,Canada,Terrace Airport,YXT,CYXT,Canada,3,9,3,9,-,-,-
19770115-1,Saturday,15-JAN-1977,09:05,A1, Approach (APR),"4,5 km (2.8 mls) NW of Stockholm-Bromma Airport (BMA)",Sweden,22,22, Destroyed, Written off (damaged beyond repair),Vickers 838 Viscount,4,Rolls-Royce Dart 525F,1961,-,12208.0, SE-FOZ, 372,Linjeflyg,Domestic Scheduled Passenger,LF618,Jönköping-Axamo Airport,JKG,ESGJ,Sweden,Stockholm-Bromma Airport,BMA,ESSB,Sweden,3,19,3,19,-,-,Final
19770115-2,Saturday,15-JAN-1977,14:11,A1, Takeoff (TOF),"Miami International Airport, FL (MIA)",United States of America,33,0, Damaged beyond repair,-,Douglas DC-3-277C,-,-,1940,-,-, N73KW, 2252,Air Sunshine,Domestic Scheduled Passenger,-,Miami International Airport,MIA,KMIA,United States of America,Key West International Airport,EYW,KEYW,United States of America,3,30,0,0,-,-,Final
19770117-0,Monday,17-JAN-1977,-,A1, Unknown (UNK),Sütçüler,Turkey,7,7, Damaged beyond repair,-,Douglas C-47A-DL (DC-3),-,-,1943,-,-, ETI-27, 13878,Turkish AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19770118-0,Tuesday,18-JAN-1977,-,A1, Approach (APR),30 km (18.8 mls) W of Sarajevo Airport (SJJ),Bosnia and Herzegovina,8,8, Destroyed, Written off (damaged beyond repair),Learjet 25B,-,-,-,-,-, YU-BJH, 25-186,Yugoslav Government,Official state flight,-,Beograd Airport,BEG,LYBE,Serbia,Sarajevo Airport,SJJ,LQSA,Bosnia and Herzegovina,3,5,3,5,-,-,-
19770119-0,Wednesday,19-JAN-1977,-,A1, Takeoff (TOF),La China,Bolivia,4,0, Damaged beyond repair,-,Convair CV-440-86,-,-,-,-,-, CP-925, 424,NEBA,Cargo,-,-,-,-,-,-,-,-,-,4,0,0,0,-,-,-
19770119-1,Wednesday,19-JAN-1977,21:27,A1, Approach (APR),near Chiva,Spain,11,11, Damaged beyond repair,-,CASA C-207C (T.7) Azor,-,-,-,-,-, T.7-15, 15,Spanish AF,Military,-,-,-,-,-,Valencia Airport,VLC,LEVC,Spain,5,6,5,6,-,-,-
19770120-0,Thursday,20-JAN-1977,-,A1, Landing (LDG),El Peru,Bolivia,6,0, Damaged beyond repair,-,Martin 4-0-4,-,-,-,-,-, CP-1317, 14163,CAMBA,Cargo,-,-,-,-,-,-,-,-,-,4,2,0,0,-,-,-
19770121-0,Friday,21-JAN-1977,-,A1, En route (ENR),"Krestsy, Novgorod region",Russia,8,8, Damaged beyond repair,-,Antonov An-12BK-PPS,-,-,-,-,-, registration unknown,-,Soviet AF,Military,-,Siauliai-Siauliai Airport,SQQ,EYSA,Lithuania,Siauliai-Siauliai Airport,SQQ,EYSA,Lithuania,8,0,8,0,1,-,-
19770126-1,Wednesday,26-JAN-1977,-,A1, Takeoff (TOF),San Borja Airport (SRJ),Bolivia,7,0, Damaged beyond repair,-,Douglas C-54D-5-DC (DC-4),-,-,1945,-,-, CP-1208, 10651,Frigorifico Reyes,Cargo,-,San Borja-Capitan G.Q. Guardia Airport,SRJ,SLSB,Bolivia,-,-,-,-,3,4,0,0,-,-,-
19770129-0,Saturday,29-JAN-1977,-,A1, Landing (LDG),Gomez Nunatak,Antarctica,5,0, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1971,-,-, VP-FAP, 333,British Antarctic Survey,Unknown,-,-,-,-,-,-,-,-,-,2,3,0,0,-,-,-
19770131-0,Monday,31-JAN-1977,14:16,A1, Initial climb (ICL),"Anchorage International Airport, AK (ANC)",United States of America,3,1, Damaged beyond repair,-,Chase YC-122C Avitruc,2,Wright R-1820,1950,-,-, N5904V,-,TransNorthern Aviation,Cargo,-,Anchorage International Airport,ANC,PANC,United States of America,Nome Airport,OME,PAOM,United States of America,3,0,1,0,-,-,Final
19770203-0,Thursday,03-FEB-1977,-,A1, En route (ENR),near Lagura,Bolivia,4,0, Damaged beyond repair,-,Convair CV-440-11,-,-,-,-,-, CP-1314, 363,Servicio Aéreo San Francisco,Cargo,-,-,-,-,-,-,-,-,-,3,1,0,0,-,-,-
19770204-0,Friday,04-FEB-1977,-,A1, Unknown (UNK),at an unknown location,Malawi,-,-, Damaged beyond repair,-,Britten-Norman BN-2A-21 Defender,-,-,1976,-,-, 7Q-YAZ, 492,Malawi Police Force,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19770206-0,Sunday,06-FEB-1977,11:30,A2, Takeoff (TOF),"Las Vegas-McCarran International Airport, NV (LAS)",United States of America,16,0, Substantial, Repaired,Ford 5-AT-B Tri-Motor,3,Pratt & Whitney R-1340 Wasp,1928,-,-, N76GC, 5-AT-11,Grand Canyon Airlines,Domestic Non Scheduled Passenger,-,Las Vegas-McCarran International Airport,LAS,KLAS,United States of America,Las Vegas-McCarran International Airport,LAS,KLAS,United States of America,1,15,0,0,-,-,Final
19770207-0,Monday,07-FEB-1977,-,U1, Unknown (UNK),Tanjung Santan Airport (TSX),Indonesia,-,-, Damaged beyond repair,-,Douglas C-47A-80-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, PK-NDH, 19694,Dirgantara Air Services,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19770208-1,Tuesday,08-FEB-1977,14:13,A1, Initial climb (ICL),off San Juan-Isla Grande Airport (SIG),Puerto Rico,2,0, Damaged beyond repair,-,Curtiss C-46D-5-CU Commando,-,-,1944,-,-, HI-208, 30685,Aerolineas Argo,Cargo,-,San Juan-Isla Grande Airport,SIG,TJIG,Puerto Rico,-,-,-,-,2,0,0,0,-,-,Final
19770209-0,Wednesday,09-FEB-1977,-,A1, Landing (LDG),Ujung Pandang-Hasanudin Airport (UPG),Indonesia,51,0, Damaged beyond repair,-,Hawker Siddeley HS-748-235 Srs. 2A,-,-,1968,-,-, PK-IHK, 1633,Bouraq Indonesia,Scheduled Passenger,-,-,-,-,-,Ujung Pandang-Hasanudin Airport,UPG,WAAA,Indonesia,5,46,0,0,-,-,-
19770209-1,Wednesday,09-FEB-1977,-,A1, Unknown (UNK),"Huinca Renanco, CD",Argentina,2,2, Damaged beyond repair,-,Morane Saulnier (FMA) MS.760 Paris I,-,-,1963,-,-, E-246, A-34,Argentine AF,Military,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19770211-1,Friday,11-FEB-1977,-,A1, Approach (APR),"1,8 km (1.1 mls) NE of Bratislava-Ivanka Airport (BTS)",Slovakia,5,4, Damaged beyond repair,-,Avia 14T,-,-,1960,-,-, OK-OCA, 190013167,CSA,Cargo,-,Praha-Ruzyne International Airport,PRG,LKPR,Czech Republic,Bratislava-Ivanka Airport,BTS,LZIB,Slovakia,3,2,2,2,-,-,-
19770213-0,Sunday,13-FEB-1977,-,H2, Unknown (UNK),Izmir,Turkey,57,0, Unknown,-,McDonnell Douglas DC-9-32,-,-,1969,-,-, TC-JAE, 47489/528,THY,Domestic Scheduled Passenger,-,Istanbul-Yesilköy Airport,IST,LTBA,Turkey,-,-,-,-,6,51,0,0,-,-,-
19770214-0,Monday,14-FEB-1977,-,A2, Unknown (UNK),Sumbawa Besar-Brang Bidji Airport (SWQ),Indonesia,-,-, Substantial, Repaired,Douglas C-47A-90-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, PK-WWK, 20407,National Air Charter,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19770215-0,Tuesday,15-FEB-1977,23:17,A1, Initial climb (ICL),2 km (1.3 mls) S of Mineralnye Vody Airport (MRV),Russia,98,77, Destroyed, Written off (damaged beyond repair),Ilyushin Il-18V,4,Ivchenko AI-20K,1963,10817.0,29443.0, CCCP-75520, 183006703,Aeroflot / Uzbekistan,Domestic Scheduled Passenger,5003,Nukus Airport,NCU,UTNN,Uzbekistan,Mineralnye Vody Airport,MRV,URMM,Russia,6,92,1,76,-,-,-
19770217-1,Thursday,17-FEB-1977,-,A1, Takeoff (TOF),Camanaos,Colombia,28,0, Damaged beyond repair,-,Douglas C-47B-5-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, FAC-1125, 25976/14531,SATENA,Domestic Non Scheduled Passenger,-,-,-,-,-,-,-,-,-,2,26,0,0,-,-,-
19770221-0,Monday,21-FEB-1977,16:20,A1, Initial climb (ICL),"Truckee Airport, CA (TKF)",United States of America,2,0, Damaged beyond repair,-,Lockheed 18-56-23 Lodestar,-,-,1943,-,-, N100GP, 18-2571,Private,Executive,-,Truckee Airport,TKF,KTRK,United States of America,-,-,-,-,2,0,0,0,-,-,Final
19770222-0,Tuesday,22-FEB-1977,-,A1, Unknown (UNK),Hill Bank,Belize,1,0, Damaged beyond repair,-,Britten-Norman BN-2A-8 Islander,-,-,1974,-,-, VP-HCD, 374,Maya Airways,Unknown,-,-,-,-,-,-,-,-,-,1,0,0,0,-,-,-
19770228-0,Monday,28-FEB-1977,-,A1, Unknown (UNK),Kaufbeuren,Germany,-,0, Damaged beyond repair,-,Dornier Do 28D-2 Skyservant,-,-,-,-,-, 58+24, 4099,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19770228-3,Monday,28-FEB-1977,-,A1, Approach (APR),"near Salluit Airport, QC (YZG)",Canada,10,4, Damaged beyond repair,-,Douglas C-47A-20-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, C-FNAR, 13154,Survair,Domestic Non Scheduled Passenger,-,Frobisher Bay Airport,YFB,CYFB,Canada,Salluit Airport,YZG,CYZG,Canada,3,7,2,2,-,-,-
19770228-5,Monday,28-FEB-1977,-,A1, Unknown (UNK),"Sugluk, QC",Canada,-,-, Damaged beyond repair,-,Douglas C-47A-1-DK (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, CF-IQR, 11876,Kenn Borek Air,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19770299-0,-,xx-FEB-1977,-,A1, Unknown (UNK),Shenyang Airport (SHE),China,-,-, Damaged beyond repair,-,Ilyushin Il-18B,-,-,1959,-,-, B-204, 189001602,CAAC,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19770299-1,-,xx-FEB-1977,-,A1, Landing (LDG),Espiritu,Bolivia,-,-, Damaged beyond repair,-,Curtiss C-46D-15-CU Commando,-,-,1945,-,-, CP-540, 33594,SAB,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19770299-2,-,xx-FEB-1977,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Curtiss C-46A-35-CU Commando,2,Pratt & Whitney R-2800-51,1943,-,-, CP-1009, 26727,Frigorifico Reyes,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19770301-1,Tuesday,01-MAR-1977,-,A1, Initial climb (ICL),off Aden International Airport (ADE),Yemen,19,19, Damaged beyond repair,-,Douglas C-47A-25-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 7O-ABF, 13475,Alyemda,Domestic Scheduled Passenger,-,Aden International Airport,ADE,ODAA,Yemen,Sayun Airport,GXF,ODSY,Yemen,3,16,3,16,-,-,-
19770302-1,Wednesday,02-MAR-1977,-,A1, Approach (APR),Amatlán de Jora,Mexico,5,5, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, XA-COM,-,Transportes Aéreos de Nayarit,Cargo,-,-,-,-,-,-,-,-,-,5,0,5,0,-,-,-
19770303-0,Thursday,03-MAR-1977,15:30,A1, En route (ENR),16 km (10 mls) E of Pisa-Arturo dell'Oro Air Base (PSA),Italy,44,44, Damaged beyond repair,-,Lockheed C-130H Hercules,-,-,1973,-,-, MM61996, 4492,Italian AF,Military,-,Pisa-Arturo dell'Oro Air Base,PSA,LIRP,Italy,Pisa-Arturo dell'Oro Air Base,PSA,LIRP,Italy,5,39,5,39,-,-,-
19770304-0,Friday,04-MAR-1977,12:20,O1, Standing (STD),"Rome-Griffiss AFB, NY (RME)",United States of America,0,0, Damaged beyond repair,-,Boeing KC-135A Stratotanker,4,Pratt & Whitney J57-P,1963,-,6423.0, 62-3522, 18505/572,USAF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19770304-2,Friday,04-MAR-1977,03:35,A1, Approach (APR),Niamey,Niger,4,2, Damaged beyond repair,-,McDonnell Douglas DC-8-63CF,4,Pratt & Whitney JT3D-,1969,-,-, N8635, 46050/430,ONA,Cargo,-,Paris-Charles de Gaulle Airport,CDG,LFPG,France,Niamey Airport,NIM,DRRN,Niger,4,0,2,0,-,-,-
19770304-3,Friday,04-MAR-1977,21:00,A1, Landing (LDG),"Monroe Station, FL",United States of America,3,0, Damaged beyond repair,-,Douglas C-54E-1-DO (DC-4),-,-,1945,-,-, N174DP, 27263,Interamerica Air Lease,Illegal Flight,-,-,-,-,-,-,-,-,-,2,1,0,0,-,-,-
19770306-0,Sunday,06-MAR-1977,-,A1, Unknown (UNK),at an unknown location,Russia,-,-, Damaged beyond repair,-,Antonov An-2TP,-,-,1967,-,-, CCCP-40572, 1G84-25,Aeroflot / Yakutsk,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19770307-0,Monday,07-MAR-1977,-,A1, Taxi (TXI),Fuenterrabia,Spain,3,0, Damaged beyond repair,-,Canadair CL-215-1A10,2,Pratt & Whitney R-2800-83AM,1974,-,-, UD.13-09, 1037,Spanish AF,Military,-,-,-,-,-,-,-,-,-,3,0,0,0,-,-,-
19770314-0,Monday,14-MAR-1977,-,H2, Unknown (UNK),Zürich-Kloten Airport (ZRH),Switzerland,37,0, Unknown,-,Boeing 727-256,-,-,1972,-,-, EC-CBI, 20603/915,Iberia,Domestic Scheduled Passenger,-,Barcelona-El Prat Airport,BCN,LEBL,Spain,Palma de Mallorca Airport,PMI,LEPA,Spain,7,30,0,0,-,-,- (No safety board investigation)
19770316-0,Wednesday,16-MAR-1977,-,A1, Unknown (UNK),at an unknown location,Bolivia,-,-, Damaged beyond repair,-,IAI Arava 201,-,-,1975,-,-, TAM-77, 026,TAM,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19770317-0,Thursday,17-MAR-1977,-,H2, Unknown (UNK),Hakodate,Japan,-,0, Unknown,-,Boeing 727-281,-,-,-,-,-, registration unknown,-,All Nippon,Domestic Scheduled Passenger,-,Sapporo-Chitose Airport,CTS,RJCC,Japan,Sendai Airport,SDJ,RJSS,Japan,-,-,0,0,-,-,-
19770317-1,Thursday,17-MAR-1977,-,H2, Unknown (UNK),Tokyo,Japan,-,1, Unknown,-,Boeing 727-281,-,-,-,-,-, registration unknown,-,All Nippon,Domestic Scheduled Passenger,-,Tokyo-Haneda Airport,HND,RJTT,Japan,Sendai Airport,SDJ,RJSS,Japan,-,-,-,-,-,-,-
19770317-2,Thursday,17-MAR-1977,08:49,A1, Takeoff (TOF),Glasgow-Prestwick Airport (PIK),United Kingdom,4,0, Destroyed, Written off (damaged beyond repair),Boeing 707-436,4,Rolls-Royce Conway 508,1960,-,53180.0, G-APFK, 17712/164,British Airtours,Training,-,Glasgow-Prestwick Airport,PIK,EGPK,United Kingdom,Glasgow-Prestwick Airport,PIK,EGPK,United Kingdom,4,0,0,0,-,-,Final
19770317-3,Thursday,17-MAR-1977,-,A1, Landing (LDG),"near LaBelle, FL",United States of America,1,0, Damaged beyond repair,-,Douglas DC-3-201A,-,-,1939,-,-, N101MX, 2102,private,Illegal Flight,-,-,-,-,-,-,-,-,-,1,0,0,0,-,-,Final
19770318-0,Friday,18-MAR-1977,-,A1, Maneuvering (MNV),12 km (7.5 mls) N of Forish,Uzbekistan,2,2, Damaged beyond repair,-,Antonov An-2R,-,-,1962,23044.0,7676.0, CCCP-09191, 1G20-34,Aeroflot / Uzbekistan,Illegal Flight,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19770319-0,Saturday,19-MAR-1977,-,H2, Unknown (UNK),Beirut International Airport (BEY),Lebanon,181,0, Unknown,-,Boeing 727-2F2,3,Pratt & Whitney JT8D-15,1974,-,-, TC-JBJ, 20983/1088,THY,Domestic Scheduled Passenger,-,Diyarbakir Airport,DIY,LTCC,Turkey,-,-,-,-,8,173,0,0,-,-,-
19770322-0,Tuesday,22-MAR-1977,-,A2, Takeoff (TOF),"Perth Airport, WA (PER)",Australia,-,0, Substantial, Repaired,Boeing 707,-,-,-,-,-, registration unknown,-,Singapore Airlines,Unknown,-,Perth Airport,PER,YPPH,Australia,-,-,-,-,-,-,0,0,-,-,-
19770325-0,Friday,25-MAR-1977,-,A1, Landing (LDG),St. Thomas,U.S. Virgin Islands,-,0, Damaged beyond repair,-,Douglas C-53-DO (DC-3),-,-,1942,-,-, N692A, 7318,Island Traders,Unknown,-,-,-,-,-,Saint Thomas Airport,STT,TIST,U.S. Virgin Islands,-,-,0,0,-,-,-
19770327-0,Sunday,27-MAR-1977,17:06,A1, Taxi (TXI),Tenerife-Los Rodeos International Airport (TCI),Spain,396,335, Destroyed, Written off (damaged beyond repair),Boeing 747-121,4,Pratt & Whitney JT9D-7A,1969,7195.0,25725.0, N736PA, 19643/11,Pan Am,Int'l Non Scheduled Passenger,PA1736,Tenerife-Los Rodeos International Airport,TCI,GCXO,Spain,Las Palmas-Airport de Gran Canaria,LPA,GCLP,Spain,16,380,9,326,248,-,Final
19770327-1,Sunday,27-MAR-1977,17:06,A1, Takeoff (TOF),Tenerife-Los Rodeos International Airport (TCI),Spain,248,248, Destroyed, Written off (damaged beyond repair),Boeing 747-206B,4,Pratt & Whitney JT9D-7W,1971,5202.0,21195.0, PH-BUF, 20400/157,KLM,Int'l Non Scheduled Passenger,KL4805,Tenerife-Los Rodeos International Airport,TCI,GCXO,Spain,Las Palmas-Airport de Gran Canaria,LPA,GCLP,Spain,14,234,14,234,335,-,Final
19770328-0,Monday,28-MAR-1977,-,A1, Taxi (TXI),"Chicago-O'Hare International Airport, IL (ORD)",United States of America,2,0, Damaged beyond repair,-,Douglas C-47A-65-DL (DC-3C),-,-,1943,-,-, N57131, 19040,Pinehurst Airlines,Cargo,-,Chicago-O'Hare International Airport,ORD,KORD,United States of America,-,-,-,-,2,0,0,0,-,-,Final
19770329-0,Tuesday,29-MAR-1977,-,A1, En route (ENR),Bainaha Valley,Indonesia,23,13, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1976,-,-, PK-NUP, 486,Merpati Nusantara,Domestic Scheduled Passenger,-,Palu-Mutiara Airport,PLW,WAML,Indonesia,Tolitoli Airport,TLI,WAMI,Indonesia,3,20,2,11,-,-,-
19770330-2,Wednesday,30-MAR-1977,08:39,A1, Approach (APR),"1,5 km (0.9 mls) from  Zhdanov Airport (MPW)",Ukraine,28,8, Damaged beyond repair,-,Yakovlev Yak-40,3,Ivchenko AI-25,1970,6777.0,5894.0, CCCP-87738, 9010310,Aeroflot / Ukraine,Domestic Scheduled Passenger,-,Dnepropetrovsk Airport,DNK,UKDD,Ukraine,Zhdanov Airport,MPW,UKCM,Ukraine,4,24,3,5,-,-,-
19770331-0,Thursday,31-MAR-1977,-,C2, En route (ENR),near Sanga-Sanga,Philippines,38,8, Minor, Repaired,Douglas DC-3-217B,-,-,1940,-,-, RP-C368, 2217,Swiftair,Domestic Non Scheduled Passenger,-,Zamboanga Airport,ZAM,RPMZ,Philippines,Sanga-Sanga Airport,SGS,RPMN,Philippines,4,34,1,7,-,-,-
19770331-1,Thursday,31-MAR-1977,-,A1, Standing (STD),"CFB Summerside, PE (YSU)",Canada,-,0, Damaged beyond repair,-,Lockheed L-188C Electra,-,-,1960,-,-, CF-NAZ, 1132,Nordair,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19770331-2,Thursday,31-MAR-1977,-,A1, Landing (LDG),"CFB Summerside, PE (YSU)",Canada,12,3, Damaged beyond repair,-,Canadair CP-107 Argus Mk.2,4,Wright R-3350,1959,-,-, 10737, 28,Canadian Armed Forces,Military,-,Summerside Airport,YSU,CYSU,Canada,Summerside Airport,YSU,CYSU,Canada,12,0,3,0,-,-,-
19770402-0,Saturday,02-APR-1977,-,A1, Landing (LDG),Libreville Airport (LBV),Gabon,8,8, Damaged beyond repair,-,Tupolev Tu-134A,-,-,1976,-,-, YU-AJS, 6348370,Aviogenex,Cargo,-,-,-,-,-,Libreville Airport,LBV,FOOL,Gabon,6,2,6,2,-,-,-
19770403-0,Sunday,03-APR-1977,04:52,A1, En route (ENR),"15 km (9.4 mls) NE of Denver, CO",United States of America,5,4, Damaged beyond repair,-,Dassault Falcon 10,-,-,1974,-,1425.0, N60MB, 015,Mountain Bell Telephone,Executive,-,Denver-Stapleton International Airport,DEN,KDEN,United States of America,Cheyenne Airport,CYS,KCYS,United States of America,2,3,2,2,-,-,Final
