identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19610829-1,Tuesday,29-AUG-1961,-,A1, Unknown (UNK),near Thaton,Myanmar,6,6, Damaged beyond repair,-,de Havilland Canada DHC-3 Otter,-,-,1960,-,-, UB654, 374,Burmese AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19610901-0,Friday,01-SEP-1961,02:05,A1, En route (ENR),"14,5 km (9.1 mls) W of Chicago-Midway Airport, IL (MDW)",United States of America,78,78, Destroyed, Written off (damaged beyond repair),Lockheed L-049 Constellation,-,-,1945,-,43112.0, N86511, 2035,TWA,Domestic Scheduled Passenger,TW529,Chicago-Midway Airport,MDW,KMDW,United States of America,Las Vegas-McCarran International Airport,LAS,KLAS,United States of America,5,73,5,73,-,-,Final
19610905-0,Tuesday,05-SEP-1961,-,A1, Unknown (UNK),S of Sendafar,Ethiopia,19,5, Damaged beyond repair,-,Douglas C-47A-25-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,16278.0, ET-T-16, 13305,Ethiopian Air Lines,Domestic Non Scheduled Passenger,-,-,-,-,-,Asmara International Airport,ASM,HAAY,Eritrea,3,16,1,4,-,-,-
19610906-0,Wednesday,06-SEP-1961,-,A1, Approach (APR),"Concórdia, SC",Brazil,4,4, Damaged beyond repair,-,Douglas C-47A-40-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, PP-AVL, 9886,REAL,Cargo,-,São Paulo-Congonhas Airport,CGH,SBSP,Brazil,Concórdia Airport,CCI,SSCK,Brazil,4,0,4,0,-,-,-
19610910-0,Sunday,10-SEP-1961,-,A1, Initial climb (ICL),"1,5 km (0.9 mls) S off  Shannon Airport (SNN)",Ireland,83,83, Destroyed, Written off (damaged beyond repair),Douglas DC-6B,4,Pratt & Whitney R-2800,1953,-,-, N90773, 44058/365,President Airlines,Int'l Non Scheduled Passenger,-,Shannon Airport,SNN,EINN,Ireland,Gander Airport,YQX,CYQX,Canada,6,77,6,77,-,-,-
19610912-0,Tuesday,12-SEP-1961,-,A1, En route (ENR),ca 25 km S of San Borja Airport (SRJ),Bolivia,3,1, Damaged beyond repair,-,Curtiss C-46A-20-CU Commando,2,Pratt & Whitney R-2800-51,1943,-,-, CP-687, 26585,CAMBA,Cargo,-,Trinidad Airport,TDD,SLTR,Bolivia,San Borja-Capitan G.Q. Guardia Airport,SRJ,SLSB,Bolivia,3,0,1,0,-,-,-
19610912-1,Tuesday,12-SEP-1961,21:09,A1, Approach (APR),9 km (5.6 mls) SSW of Rabat-Sale Airport (RBA),Morocco,77,77, Destroyed, Written off (damaged beyond repair),Sud Aviation SE-210 Caravelle III,-,-,1961,-,688.0, F-BJTB,  68,Air France,International Scheduled Passenger,AF2005,Paris-Orly Airport,ORY,LFPO,France,Rabat-Sale Airport,RBA,GMME,Morocco,6,71,6,71,-,-,Final
19610913-0,Wednesday,13-SEP-1961,-,C1, Standing (STD),Elizabethville Airport (FBM),Democratic Republic of the Congo,-,-, Damaged beyond repair,-,Douglas C-47B-5-DK (DC-3),-,-,1944,-,-, UN-209, 25927/14482,UN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19610915-0,Friday,15-SEP-1961,-,C1, Standing (STD),Elizabethville Airport (FBM),Democratic Republic of the Congo,0,0, Damaged beyond repair,-,Douglas DC-4-1009,-,-,1947,-,-, OO-ADN, 43099,Air Katanga,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19610916-2,Saturday,16-SEP-1961,-,C1, Standing (STD),Kamina Airport (KMF),Democratic Republic of the Congo,-,-, Damaged beyond repair,-,Douglas C-54D-5-DC (DC-4),-,-,1945,-,-, G-APIN, 10736,Starways,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19610917-0,Sunday,17-SEP-1961,-,A1, Landing (LDG),Tashkent Airport (TAS),Uzbekistan,-,0, Damaged beyond repair,-,Tupolev Tu-104A,2,Mikulin AM-3M,1958,-,-, CCCP-42388, 8350703,Aeroflot / Uzbekistan,Unknown,-,-,-,-,-,Tashkent Airport,TAS,UTTT,Uzbekistan,-,-,0,0,-,-,-
19610917-2,Sunday,17-SEP-1961,-,A1, Unknown (UNK),Santa Rosa de Yacuma,Bolivia,-,-, Damaged beyond repair,-,Consolidated C-87 Liberator Express,-,-,-,-,-, CP-589, 4325,Compañia Boliviana de Aviacion,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19610917-3,Sunday,17-SEP-1961,08:57,A1, Initial climb (ICL),"ca 1,5 km S of Chicago-O'Hare International Airport, IL (ORD)",United States of America,37,37, Damaged beyond repair,-,Lockheed L-188C Electra,4,Allison 501-D13,1961,-,614.0, N137US, 1142,Northwest Orient Airlines,Domestic Scheduled Passenger, 706,Chicago-O'Hare International Airport,ORD,KORD,United States of America,Tampa International Airport,TPA,KTPA,United States of America,5,32,5,32,-,-,Final
19610918-0,Monday,18-SEP-1961,00:13,A1, Approach (APR),15 km (9.4 mls) W of Ndola Airport (NLA),Zambia,16,16, Destroyed, Written off (damaged beyond repair),Douglas DC-6B,4,Pratt & Whitney R-2800,1952,-,-, SE-BDY, 43559/251,Transair Sweden,Int'l Non Scheduled Passenger,-,Léopoldville-N'Djili Airport,FIH,FZAA,Democratic Republic of the Congo,Ndola Airport,NLA,FLND,Zambia,5,11,5,11,-,-,Final
19610919-0,Tuesday,19-SEP-1961,-,A1, Landing (LDG),Dublin Airport (DUB),Ireland,73,0, Damaged beyond repair,-,Douglas DC-4,-,-,1944,-,-, G-ARJY, 10288,Starways,Int'l Non Scheduled Passenger,-,Lourdes-Tarbes Ossun Lourdes Airport,LDE,LFBT,France,Dublin Airport,DUB,EIDW,Ireland,4,69,0,0,-,-,-
19610920-0,Wednesday,20-SEP-1961,21:26,A1, En route (ENR),"Oat Mountain, CA",United States of America,6,3, Damaged beyond repair,-,Douglas C-47A-90-DL (DC-3),-,-,1944,-,-, 43-16002, 20468,USAF,Military,-,Palmdale AFB,PMD,KPMD,United States of America,Oxnard Airport,OXR,KOXR,United States of America,6,0,3,0,-,-,-
19610922-1,Friday,22-SEP-1961,11:12,A1, En route (ENR),95 km (59.4 mls) W of Oymyakon,Russia,6,6, Destroyed, Written off (damaged beyond repair),Lisunov Li-2,-,-,1947,-,-, CCCP-16154, 3605,Aeroflot / Yakutsk,Cargo,-,Yakutsk Airport,YKS,UEEE,Russia,-,-,-,-,4,2,4,2,-,-,-
19610923-1,Saturday,23-SEP-1961,20:02,A1, Approach (APR),ca 18 km from Ankara-Esenboga Airport (ESB),Turkey,29,28, Damaged beyond repair,-,Fokker F-27 Friendship 100,-,-,1961,140.0,111.0, TC-TAY, 10182,THY,Domestic Scheduled Passenger, 835,Adana Airport,ADA,LTAF,Turkey,Ankara-Esenboga Airport,ESB,LTAC,Turkey,4,25,4,24,-,-,-
19610924-0,Sunday,24-SEP-1961,-,A1, Takeoff (TOF),"Wilmington-New Hanover County Airport, NC (ILM)",United States of America,15,3, Damaged beyond repair,-,Fairchild C-123B-9-FA Provider,-,-,-,-,-, 54-0672, 20121,USAF,Military,-,Wilmington-New Hanover County Airport,ILM,KILM,United States of America,Wilmington-New Hanover County Airport,ILM,KILM,United States of America,-,-,-,-,-,-,-
19610924-1,Sunday,24-SEP-1961,11:05,A2, Landing (LDG),"Boston-Logan International Airport, MA (BOS)",United States of America,71,0, Substantial, Repaired,Boeing 720-023B,4,Pratt & Whitney JT3D,1961,-,1223.0, N7545A, 18031/198,American Airlines,Domestic Scheduled Passenger,AA44,Chicago-O'Hare International Airport,ORD,KORD,United States of America,Boston-Logan International Airport,BOS,KBOS,United States of America,8,63,0,0,-,-,Final
19610924-2,Sunday,24-SEP-1961,-,A1, Unknown (UNK),Kamina ?,Democratic Republic of the Congo,-,-, Damaged beyond repair,-,Douglas DC-3-214,-,-,1937,-,-, UN-216, 1947,UN,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19610926-0,Tuesday,26-SEP-1961,-,A1, En route (ENR),"Qinglongshan, Henan Province",China,15,15, Damaged beyond repair,-,Shijiazhuang Y-5,-,-,-,-,-, 18188,-,CAAC,Passenger,-,-,-,-,-,-,-,-,-,5,10,5,10,-,-,Preliminary
19610926-1,Tuesday,26-SEP-1961,-,A1, Landing (LDG),"Norfolk-NAS Chambers, VA (NGU)",United States of America,5,0, Damaged beyond repair,-,Douglas DC-7,-,-,1954,-,-, N317A, 44138/440,ONA,Ferry/positioning,-,-,-,-,-,Norfolk NAS Chambers,NGU,KNGU,United States of America,5,0,0,0,-,-,-
19610927-0,Wednesday,27-SEP-1961,18:22,A1, Landing (LDG),"Brasilia International Airport, DF (BSB)",Brazil,71,0, Damaged beyond repair,-,Sud Aviation SE-210 Caravelle III,-,-,1959,-,-, PP-VJD,  15,Varig,Domestic Scheduled Passenger,-,-,-,-,-,Brasília International Airport,BSB,SBBR,Brazil,9,62,0,0,-,-,-
19610930-0,Saturday,30-SEP-1961,-,A1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Grumman UF-1G Albatross,-,-,1953,-,-, 7230, G-313,US Coast Guard,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Preliminary
19610999-0,-,xx-SEP-1961,-,C1, Unknown (UNK),Kolwezi,Democratic Republic of the Congo,-,-, Damaged beyond repair,-,Douglas C-47B-10-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, KAT-04, 26259/14814,UN,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19611001-0,Sunday,01-OCT-1961,-,A1, Landing (LDG),Ibiza Airport (IBZ),Spain,-,0, Damaged beyond repair,-,Bristol 170 Freighter 31E,2,Bristol Hercules 734,-,-,-, EC-AHK, 13130,Aviaco,Scheduled Passenger,-,-,-,-,-,Ibiza Airport,IBZ,LEIB,Spain,-,-,0,0,-,-,-
19611006-0,Friday,06-OCT-1961,-,C1, Standing (STD),Bahrain International Airport (BAH),Bahrain,0,0, Damaged beyond repair,-,Blackburn Beverley C.1,4,Bristol Centaurus 173,1958,-,-, XM110, 1046,RAF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19611007-0,Saturday,07-OCT-1961,01:00,A1, En route (ENR),Mont Canigou,France,34,34, Damaged beyond repair,-,Douglas C-47B-30-DK Dakota 4,2,Pratt & Whitney R-1830-90C,1945,-,13658.0, G-AMSW, 32919/16171,Derby Airways,Int'l Non Scheduled Passenger,-,London-Gatwick Airport,LGW,EGKK,United Kingdom,Perpignan Airport,PGF,LFMP,France,3,31,3,31,-,-,Final
19611008-0,Sunday,08-OCT-1961,-,O1, Standing (STD),Málaga Airport (AGP),Spain,-,0, Damaged beyond repair,-,Douglas C-54A-1-DC (DC-4),-,-,1943,-,-, G-ARLF, 10278,Lloyd Int. Airways,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19611010-0,Tuesday,10-OCT-1961,-,A1, Takeoff (TOF),El Adem RAF Station,Libya,37,17, Damaged beyond repair,-,Handley Page Hastings C.2,-,-,1951,-,-, WD498, HP67/126,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19611012-0,Thursday,12-OCT-1961,-,A1, Unknown (UNK),Mahesh,India,3,3, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, registration unknown,-,Indian AF,Military,-,-,-,-,-,-,-,-,-,3,0,3,0,-,2,-
19611012-1,Thursday,12-OCT-1961,-,A1, Initial climb (ICL),"Saint-Hyacinthe, QC",Canada,-,0, Damaged beyond repair,-,de Havilland Canada CSR-123 Otter (DHC-3),-,-,1960,-,-, 9414, 391,RCAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19611013-1,Friday,13-OCT-1961,-,A1, Unknown (UNK),near Osan,South Korea,15,5, Damaged beyond repair,-,Curtiss C-46 Commando,-,-,-,-,-, registration unknown,-,South Korea AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19611014-0,Saturday,14-OCT-1961,-,A1, Landing (LDG),"Belém Airport, PA (BEL)",Brazil,-,0, Damaged beyond repair,-,Douglas DC-7C,-,-,1957,-,-, PP-PDL, 45122/790,Panair do Brasil,Unknown,-,Manaus/Ponta Pelada Airport,PLL,SBMN,Brazil,Belém/Val-de-Cans International Airport,BEL,SBBE,Brazil,-,-,0,0,-,-,-
19611017-0,Tuesday,17-OCT-1961,-,A1, Approach (APR),Groglin Fell,United Kingdom,4,4, Damaged beyond repair,-,Douglas C-47B-35-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, G-AMVC, 33390/16642,BKS Air Transport,Ferry/positioning,-,Leeds/Bradford Airport,LBA,EGNM,United Kingdom,Carlisle Airport,CAX,EGNC,United Kingdom,4,0,4,0,-,-,-
19611020-0,Friday,20-OCT-1961,-,A1, Landing (LDG),Ballykelly RAF Station,United Kingdom,-,0, Damaged beyond repair,-,Avro Shackleton MR.2,4,Rolls-Royce Griffon 57,1954,-,-, WR968,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
