identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19920704-0,Saturday,04-JUL-1992,07:07,A2, Initial climb (ICL),"Brisbane International Airport, QLD (BNE)",Australia,105,0, Substantial, Repaired,Boeing 727-277,3,Pratt & Whitney JT8D-15,1981,-,-, VH-ANA, 22641/1753,Ansett Australia,Domestic Scheduled Passenger, 161,Brisbane International Airport,BNE,YBBN,Australia,Sydney-Kingsford Smith International Airport,SYD,YSSY,Australia,9,96,0,0,-,-,Final
19920705-1,Sunday,05-JUL-1992,-,C1, En route (ENR),near Iyakachchi,Sri Lanka,19,19, Damaged beyond repair,-,Shaanxi Yunshuji Y-8D,4,Zhuzhou WJ6,-,-,-, CR872, 060804,Sri Lanka AF,Military,-,-,-,-,-,Jaffna-Palaly Air Base,JAF,VCCJ,Sri Lanka,7,12,7,12,-,-,-
19920705-2,Sunday,05-JUL-1992,-,A2, Takeoff (TOF),Jumla Airport (JUM),Nepal,18,0, Substantial, Repaired,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1971,-,-, 9N-ABB, 302,Royal Nepal Airlines,Domestic Scheduled Passenger,-,Jumla Airport,JUM,VNJL,Nepal,Surkhet Airport,SKH,VNSK,Nepal,3,15,0,0,-,-,Preliminary
19920706-0,Monday,06-JUL-1992,-,O1, Standing (STD),Reggio Calabria-Tito Menniti Airport (REG),Italy,0,0, Damaged beyond repair,-,GAF Nomad N.22B,-,-,1980,-,-, I-JALA, 107,Alimediterranea,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,Preliminary
19920708-0,Wednesday,08-JUL-1992,-,A1, Unknown (UNK),Ukrainsky,Russia,-,-, Damaged beyond repair,-,Antonov An-2R,-,-,-,-,-, CCCP-07816, 1G169-31,Aeroflot / Central Region,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19920709-0,Thursday,09-JUL-1992,-,A1, Approach (APR),near Concepción-Carriel Sur Airport (CCP),Chile,3,3, Damaged beyond repair,-,Cessna 650 Citation III,-,-,1984,-,-, E-302, 650-0033,Chilean Army,Military,-,-,-,-,-,Concepción-Carriel Sur Airport,CCP,SCIE,Chile,3,0,3,0,-,-,-
19920709-1,Thursday,09-JUL-1992,-,A1, Approach (APR),Büchel,Germany,2,2, Damaged beyond repair,-,Dornier Do 28D-2 Skyservant,-,-,-,-,-, 58+58, 4133,German AF,Military,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19920710-0,Friday,10-JUL-1992,-,A1, Standing (STD),Newcastle Airport (NCL),United Kingdom,-,0, Damaged beyond repair,-,Shorts 330-100,-,-,1981,-,-, G-OGIL, SH.3068,Gill Air,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,Preliminary
19920713-1,Monday,13-JUL-1992,12:30,A1, Initial climb (ICL),"Bethel Airport, AK (BET)",United States of America,1,1, Destroyed, Written off (damaged beyond repair),Shorts SC.7 Skyvan 3A-200,2,Garrett TPE331-2-201A,1973,-,6390.0, N20086, SH.1918,Arctic Circle Air Service,Cargo,-,Bethel Airport,BET,PABE,United States of America,Chevak Airport,VAK,PAVA,United States of America,1,0,1,0,-,-,Final
19920714-0,Tuesday,14-JUL-1992,-,A1, En route (ENR),Nakhichevan Airport (NAJ),Azerbaijan,34,29, Damaged beyond repair,-,Antonov An-12,-,-,-,-,-, registration unknown,-,Russian AF,Military,-,Nakhichevan Airport,NAJ,UBBN,Azerbaijan,Rostov Airport,ROV,URRR,Russia,7,27,6,23,-,-,-
19920714-1,Tuesday,14-JUL-1992,-,A1, Approach (APR),48 km (30 mls) from  Irkutsk,Russia,7,0, Damaged beyond repair,-,Antonov An-12B,4,Ivchenko AI-20M,1971,12972.0,32700.0, CCCP-11111, 01347906,Magadanaerogruz,Cargo,-,Magadan Airport,GDX,UHMM,Russia,Irkutsk Airport,IKT,UIII,Russia,6,1,0,0,-,-,-
19920714-2,Tuesday,14-JUL-1992,-,A1, En route (ENR),100 km (62.5 mls) E of Sana'a,Yemen,58,58, Damaged beyond repair,-,Antonov An-12,-,-,-,-,-, registration unknown,-,Yemen AF,Military,-,Socotra Airport,SCT,ODSQ,Yemen,Aden International Airport,ADE,ODAA,Yemen,6,52,6,52,-,-,-
19920716-1,Thursday,16-JUL-1992,08:30,A1, En route (ENR),"6,6 km (4.1 mls) N of Colquitt, LA",United States of America,3,3, Destroyed, Written off (damaged beyond repair),Shorts JC-23A Sherpa (330),-,-,1985,-,-, 84-0466, SH.3113,USAF,Military,-,Fort Rucker-Cairns AAF,OZR,KOZR,United States of America,Fort Rucker-Cairns AAF,OZR,KOZR,United States of America,3,0,3,0,-,-,-
19920720-1,Monday,20-JUL-1992,-,A1, Initial climb (ICL),Tbilisi-Novo Alexeyevka Airport (TBS),Georgia,24,24, Destroyed, Written off (damaged beyond repair),Tupolev Tu-154B,3,Kuznetsov NK-8-2U,1977,-,-, 85222, 77A222,Tbilisi Aviation Enterprise,Cargo,-,Tbilisi-Novo Alexeyevka Airport,TBS,UGGG,Georgia,Mineralnye Vody Airport,MRV,URMM,Russia,8,16,8,16,-,4,-
19920721-0,Tuesday,21-JUL-1992,-,O1, Standing (STD),Oostende Airport (OST),Belgium,-,0, Damaged beyond repair,-,Douglas C-47A-60-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, LX-DKT, 10253,Legend Air,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19920722-0,Wednesday,22-JUL-1992,15:30,A2, En route (ENR),"near McGrath, AK",United States of America,2,0, Substantial, Repaired,de Havilland Canada DHC-3 Otter,1,Pratt & Whitney R-1340-AN2,1959,-,10587.0, N41755, 339,Woods Air Service,Domestic Non Scheduled Passenger,-,Nikolai Airport,NIB,PAFS,United States of America,-,-,-,-,1,1,0,0,-,-,Final
19920724-1,Friday,24-JUL-1992,-,A1, Approach (APR),26 km (16.3 mls) SE of Skopje Airport (SKP),North Macedonia,8,8, Damaged beyond repair,-,Antonov An-12BK,4,Ivchenko AI-20M,1970,4868.0,4537.0, CCCP-11342, 00347607,Volga-Dnepr,Cargo,-,-,-,-,-,Skopje Airport,SKP,LWSK,North Macedonia,6,2,6,2,-,-,-
19920724-2,Friday,24-JUL-1992,16:30,A1, Approach (APR),ca 15 km W of Ambon-Pattimura Airport (AMQ),Indonesia,70,70, Damaged beyond repair,-,Vickers 816 Viscount,-,-,1959,-,-, PK-RVU, 434,Mandala Airlines,Domestic Scheduled Passenger, 660,Ujung Pandang-Hasanudin Airport,UPG,WAAA,Indonesia,Ambon-Pattimura Airport,AMQ,WAPP,Indonesia,7,63,7,63,-,-,-
19920725-0,Saturday,25-JUL-1992,20:30,A1, Unknown (UNK),near Juba,South Sudan,-,-, Damaged beyond repair,-,Lockheed C-130H Hercules,-,-,-,-,-, registration unknown,  ,Sudan AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19920725-1,Saturday,25-JUL-1992,14:00,A2, Landing (LDG),Lanseria Airport (HLA),South Africa,2,0, Substantial, Repaired,Learjet 24XR,-,-,1969,-,-, ZS-MGJ, 24-207,Bonanza Hire,Test,-,Lanseria Airport,HLA,FALA,South Africa,Lanseria Airport,HLA,FALA,South Africa,2,0,0,0,-,-,-
19920727-0,Monday,27-JUL-1992,16:12,A1, Approach (APR),30 km (18.8 mls) E of Mexico City-Benito Juárez International Airport (MEX),Mexico,4,4, Damaged beyond repair,-,Vickers 798D Viscount,-,-,1958,-,-, XA-SCM, 392,Aero Eslava,Ferry/positioning,-,Puebla/Huejotzingo Airport,PBC,MMPB,Mexico,Mexico City-Benito Juárez International Airport,MEX,MMMX,Mexico,2,2,2,2,-,-,Preliminary - official
19920728-0,Tuesday,28-JUL-1992,-,O1, Standing (STD),Sofia Airport (SOF),Bulgaria,-,0, Damaged beyond repair,-,Antonov An-24B,-,-,1967,-,-, LZ-ANN, 67302906,Balkan Bulgarian,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,Preliminary
19920728-1,Tuesday,28-JUL-1992,09:20,A1, En route (ENR),"Icapara, Iguape, SP",Brazil,6,6, Destroyed, Written off (damaged beyond repair),Learjet 25C,-,-,-,-,-, PT-LHU, 25-099,Crasa Taxi Aéreo,Passenger,-,Curitiba-Afonso Pena International Airport,CWB,SBCT,Brazil,-,-,-,-,2,4,2,4,-,-,-
19920730-0,Thursday,30-JUL-1992,17:41,A1, Takeoff (TOF),"New York-John F. Kennedy International Airport, NY (JFK)",United States of America,292,0, Destroyed, Written off (damaged beyond repair),Lockheed L-1011 TriStar 1,3,Rolls-Royce RB211-22B,1972,19659.0,49662.0, N11002, 1014,TWA,Domestic Scheduled Passenger,TW843,New York-John F. Kennedy International Airport,JFK,KJFK,United States of America,San Francisco International Airport,SFO,KSFO,United States of America,12,280,0,0,-,-,Final
19920730-1,Thursday,30-JUL-1992,14:50,A2, Takeoff (TOF),"Calgary International Airport, AB (YYC)",Canada,66,0, Damaged beyond repair,-,Fokker F-28 Fellowship 1000,-,-,1969,-,-, C-GTUU, 11006,Time Air,Domestic Scheduled Passenger,-,Calgary International Airport,YYC,CYYC,Canada,Kelowna Airport,YLW,CYLW,Canada,4,62,0,0,-,-,-
19920731-0,Friday,31-JUL-1992,12:45,A1, En route (ENR),40 km (25 mls) N of Kathmandu-Tribhuvan Airport (KTM),Nepal,113,113, Destroyed, Written off (damaged beyond repair),Airbus A310-304,2,General Electric CF6-80C2A2,1987,-,-, HS-TID, 438,Thai Airways International,International Scheduled Passenger, 311,Bangkok-Don Muang International Airport,BKK,VTBD,Thailand,Kathmandu-Tribhuvan Airport,KTM,VNKT,Nepal,14,99,14,99,-,-,Final
19920731-1,Friday,31-JUL-1992,15:12,A1, Takeoff (TOF),Nanking Airport (NKG),China,126,107, Destroyed, Written off (damaged beyond repair),Yakovlev Yak-42D,3,Lotarev D-36,1991,-,-, B-2755, 4520422116644,China General Avn,Domestic Scheduled Passenger,GP7552,Nanjing Dajiaochang Airport,NKG,ZSNJ,China,Xiamen Airport,XMN,ZSAM,China,10,116,9,98,-,-,-
19920799-0,-,xx-JUL-1992,-,A1, Takeoff (TOF),"Biloxi-Keesler AFB, MS (BIX)",United States of America,-,0, Damaged beyond repair,-,Lockheed KC-130F Hercules,-,-,1962,-,-, 150684, 3727,USMC,Military,-,Biloxi-Keesler AFB,BIX,KBIX,United States of America,-,-,-,-,-,-,0,0,-,-,-
19920801-0,Saturday,01-AUG-1992,-,C1, Standing (STD),Kabul Airport (KBL),Afghanistan,0,0, Damaged beyond repair,-,Tupolev Tu-154M,3,Soloviev D-30KU-154-II,1987,-,-, YA-TAP, 87A747,Ariana Afghan Airlines,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19920801-2,Saturday,01-AUG-1992,-,C1, Standing (STD),Kabul Airport (KBL),Afghanistan,-,-, Damaged beyond repair,-,Yakovlev Yak-40,3,Ivchenko AI-25,1971,-,-, YA-KAB, 9120417,Ariana Afghan Airlines,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19920802-0,Sunday,02-AUG-1992,-,A1, En route (ENR),"Rensselaer, IN",United States of America,3,0, Damaged beyond repair,-,Cessna 500 Citation I,-,-,1974,-,1795.0, N769K, 500-0228,private,Private,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,- (No safety board investigation)
19920804-0,Tuesday,04-AUG-1992,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,CASA C-212-M Aviocar 200,-,-,1985,-,-, T-406, 339,Angolan AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Preliminary
19920813-0,Thursday,13-AUG-1992,-,H2, En route (ENR),Lviv-Snilow Airport (LWO),Ukraine,88,0, None,-,Yakovlev Yak-42,3,Lotarev D-36,-,-,-, registration unknown,-,Lvovskie avialinii,Domestic Scheduled Passenger,-,Simferopol Airport,SIP,UKFF,Russia,Lviv-Snilow Airport,LWO,UKLL,Ukraine,-,-,0,0,-,-,-
19920821-0,Friday,21-AUG-1992,07:30,A2, En route (ENR),"80 km (50 mls) NE of Schefferville, QC",Canada,7,0, Destroyed, Written off (damaged beyond repair),de Havilland Canada DHC-3 Otter,-,-,1953,-,-, C-FBSF, 9,Air Saguenay,Domestic Non Scheduled Passenger,-,-,-,-,-,-,-,-,-,1,6,0,0,-,-,-
19920821-3,Friday,21-AUG-1992,-,A1, En route (ENR),Mt Chacaltaya,Bolivia,10,10, Damaged beyond repair,-,Convair CV-440-80,-,-,1957,-,-, CP-1961, 405,SASA,Passenger,-,Santa Ana-Yacuma Airport,SBL,SLSA,Bolivia,La Paz-El Alto Airport,LPB,SLLP,Bolivia,3,7,3,7,-,-,-
19920823-0,Sunday,23-AUG-1992,17:17,A2, Approach (APR),Zürich-Kloten Airport (ZRH),Switzerland,145,0, Minor, Repaired,Tupolev Tu-154M,3,Soloviev D-30KU-154-II,1989,-,-, CCCP-85670, 89A828,Aeroflot,Int'l Non Scheduled Passenger,2267,Milano-Malpensa Airport,MXP,LIMC,Italy,Zürich-Kloten Airport,ZRH,LSZH,Switzerland,9,136,0,0,-,-,Final
19920823-1,Sunday,23-AUG-1992,-,A1, Landing (LDG),Sokoto,Nigeria,57,0, Damaged beyond repair,-,BAC One-Eleven 204AF,2,Rolls-Royce Spey 506-14D,1968,-,-, 5N-KBA, 179,Kabo Air,Non Scheduled Passenger,-,-,-,-,-,Sokoto Airport,SKO,DNSO,Nigeria,4,53,0,0,-,-,-
19920824-0,Monday,24-AUG-1992,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,CASA C-212-M Aviocar 200,-,-,1985,-,-, T-405, 337,Angolan AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Preliminary
19920824-1,Monday,24-AUG-1992,-,O1, Standing (STD),"Kendall-Tamiami Airport, FL (TMB)",United States of America,0,0, Damaged beyond repair,-,Learjet 24,-,-,-,-,-, N881FC, 24-175,International Flight Charter,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19920824-10,Monday,24-AUG-1992,-,O1, Standing (STD),"Kendall-Tamiami Airport, FL (TMB)",United States of America,0,0, Damaged beyond repair,-,Curtiss C-46D-10-CU Commando,-,-,1945,-,-, N625CL, 33254,International Flight Center,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19920824-11,Monday,24-AUG-1992,-,O1, Standing (STD),"Kendall-Tamiami Airport, FL (TMB)",United States of America,0,0, Damaged beyond repair,-,Douglas DC-6B,4,Pratt & Whitney R-2800,1956,-,-, N1125J, 44888/645,private,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19920824-2,Monday,24-AUG-1992,-,O1, Standing (STD),"Homestead AFB, FL (HST)",United States of America,0,0, Damaged beyond repair,-,Lockheed C-130B Hercules,4,Allison T56-A-7,1959,-,-, 58-0740, 3537,Inter-American AF Academy,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19920824-3,Monday,24-AUG-1992,-,O1, Standing (STD),"Kendall-Tamiami Airport, FL (TMB)",United States of America,0,0, Damaged beyond repair,-,Curtiss C-46F-1-CU Commando,-,-,1945,-,-, N67977, 22533,Mayo Aviation,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19920824-4,Monday,24-AUG-1992,-,O1, Standing (STD),"Miami International Airport, FL (MIA)",United States of America,0,0, Damaged beyond repair,-,Douglas C-54D-5-DC (DC-4),-,-,1945,-,-, N62433, 10685,private,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19920824-6,Monday,24-AUG-1992,-,O1, Standing (STD),"Miami International Airport, FL (MIA)",United States of America,0,0, Damaged beyond repair,-,Fairchild F-27,-,-,1958,-,-, N273RD,  11,Airlift Int.,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19920824-8,Monday,24-AUG-1992,-,O1, Standing (STD),"Homestead AFB, FL (HST)",United States of America,0,0, Damaged beyond repair,-,Ford 4-AT-B Tri-Motor,3,Wright J-5 Whirlwind,1928,-,-, N7584, 4-AT-38,private,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19920824-9,Monday,24-AUG-1992,-,O1, Standing (STD),"Miami International Airport, FL (MIA)",United States of America,0,0, Damaged beyond repair,-,Fairchild F-27M,-,-,1968,-,-, N276RD, 128,Airlift Int.,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19920825-0,Tuesday,25-AUG-1992,05:15,A1, Initial climb (ICL),"ca 1 km SE of Hot Springs-Memorial Field, AR (HOT)",United States of America,3,3, Destroyed, Written off (damaged beyond repair),Swearingen SA227-AC Metro III,2,Garrett TPE331-611,1983,-,19889.0, N342AE, AC-545,Lone Star Airlines,Test,-,Hot Springs-Memorial Field,HOT,KHOT,United States of America,Hot Springs-Memorial Field,HOT,KHOT,United States of America,3,0,3,0,-,-,Final
19920827-0,Thursday,27-AUG-1992,-,A1, En route (ENR),near San Antonio del Estrecho,Peru,21,8, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1971,-,-, OB-1153, 316,TANS,Domestic Non Scheduled Passenger,-,Iquitos Airport,IQT,SPQT,Peru,-,-,-,-,3,18,2,6,-,-,-
19920827-1,Thursday,27-AUG-1992,10:20,A1, Initial climb (ICL),"Gimli Airport, MB (YGM)",Canada,3,3, Damaged beyond repair,-,de Havilland Canada DHC-4T Caribou,-,-,1965,-,-, N400NC, 240,NewCal Aviation,Test,-,Gimli Airport,YGM,GYGM,Canada,Gimli Airport,YGM,GYGM,Canada,3,0,3,0,-,-,-
19920827-2,Thursday,27-AUG-1992,11:59,A1, Approach (APR),Delhi-Indira Gandhi International Airport (DEL),India,1,1, Destroyed, Written off (damaged beyond repair),Beechcraft B200C Super King Air,-,-,1987,-,-, VT-EOA, BL-129,Border Security Force,Training,-,Delhi-Indira Gandhi International Airport,DEL,VIDP,India,Delhi-Indira Gandhi International Airport,DEL,VIDP,India,1,0,1,0,-,-,Final
19920827-3,Thursday,27-AUG-1992,22:44,A1, Approach (APR),3 km (1.9 mls) SE of Ivanovo Airport (IWA),Russia,84,84, Destroyed, Written off (damaged beyond repair),Tupolev Tu-134A,-,-,1977,16388.0,26307.0, CCCP-65058, 49868,Aeroflot / Central Region,Domestic Scheduled Passenger,2808,Donetsk Airport,DOK,UKCC,Ukraine,Ivanovo Airport,IWA,UUBI,Russia,7,77,7,77,-,-,Preliminary - official
19920827-4,Thursday,27-AUG-1992,-,O1, Standing (STD),Guam-Agana NAS (NGM),Guam,0,0, Damaged beyond repair,-,Lockheed C-130F Hercules,-,-,1962,-,-, 149794, 3661,US Navy,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19920827-5,Thursday,27-AUG-1992,09:45,A1, Unknown (UNK),near Metapán,El Salvador,14,12, Damaged beyond repair,-,Fairchild C-123K Provider,-,-,-,-,-, FAES121, 20192 ?,Salvadorian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19920828-0,Friday,28-AUG-1992,-,H2, En route (ENR),Roma-Ciampino Airport (CIA),Italy,86,0, None,-,Boeing 727-260,3,Pratt & Whitney JT8D-17R,-,-,-, registration unknown,-,Ethiopian Airlines,Domestic Scheduled Passenger, 551,Addis Ababa-Bole Airport,ADD,HAAB,Ethiopia,Bahar Dar Airport,BJR,HABD,Ethiopia,9,77,0,0,-,-,-
19920828-1,Friday,28-AUG-1992,-,O1, Standing (STD),Kabul Airport (KBL),Afghanistan,-,-, Damaged beyond repair,-,Antonov An-26,-,-,-,-,-, YA-BAN, 14304,Ariana Afghan Airlines,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19920828-2,Friday,28-AUG-1992,-,A1, Takeoff (TOF),Banjarmasin-Sjamsudin Noor Airport (BDJ),Indonesia,70,0, Damaged beyond repair,-,Vickers 843 Viscount,4,Rolls-Royce Dart 525F,1963,-,-, PK-IVX, 454,Bouraq Indonesia,Domestic Scheduled Passenger,-,Banjarmasin-Sjamsudin Noor Airport,BDJ,WAOO,Indonesia,-,-,-,-,6,64,0,0,-,-,-
19920828-3,Friday,28-AUG-1992,-,O1, Standing (STD),within Guam,Guam,-,0, Damaged beyond repair,-,Shorts 330-200,-,-,1978,-,-, N74NF, SH.3016,Freedom Air,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,Preliminary
19920828-4,Friday,28-AUG-1992,-,O1, Standing (STD),Kabul Airport (KBL),Afghanistan,-,0, Damaged beyond repair,-,Ilyushin Il-76MD,-,-,1988,-,-, CCCP-78780, 0083489666,Soviet AF,Int'l Non Scheduled Passenger,-,Kabul Airport,KBL,OAKB,Afghanistan,-,-,-,-,-,-,0,0,-,-,-
19920829-0,Saturday,29-AUG-1992,-,A1, Landing (LDG),Kaduna Airport (KAD),Nigeria,72,0, Damaged beyond repair,-,BAC One-Eleven 208AL,2,Rolls-Royce Spey 506-14,1965,-,-, 5N-HTA, 051,Hold Trade Air,Domestic Scheduled Passenger,-,-,-,-,-,Kaduna Airport,KAD,DNKA,Nigeria,6,66,0,0,-,-,-
19920829-1,Saturday,29-AUG-1992,17:40,A1, Landing (LDG),Kharkov Airport (HRK),Ukraine,58,0, Damaged beyond repair,-,Tupolev Tu-134A-3,-,-,1974,18701.0,26173.0, CCCP-65810, 3352201,Aeroflot / Georgia,International Scheduled Passenger,-,-,-,-,-,Kharkov Airport,HRK,UKHH,Ukraine,7,51,0,0,-,-,-
19920831-0,Monday,31-AUG-1992,22:32,A1, Takeoff (TOF),Jamba Airport (JMB),Angola,17,3, Damaged beyond repair,-,Aero Modifications AMI DC-3-65TP,2,Pratt & Whitney Canada PT6A-65AR,1945,-,-, ZS-DHX, 15908/32656,Professional Aviation Services,Domestic Non Scheduled Passenger,-,-,-,-,-,Pretoria-Wonderboom Airport,PRY,FAWB,South Africa,3,14,3,0,-,-,-
19920899-0,-,xx-AUG-1992,-,U1, Unknown (UNK),at an unknown location,Democratic Republic of the Congo,-,0, Damaged beyond repair,-,Lockheed L-188C Electra,-,-,1959,-,-, 9Q-CRY, 1111,New Air Charter Service,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
