identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19571211-0,Wednesday,11-DEC-1957,13:12,A1, Initial climb (ICL),Ozamiz City,Philippines,12,2, Damaged beyond repair,-,de Havilland Canada DHC-3 Otter,-,-,1956,-,-, PI-C55, 168,Philippine Air Lines,Domestic Scheduled Passenger,-,Ozamiz City-Labo Airport,OZC,RPMO,Philippines,Pagadian Airport,PAG,RPMP,Philippines,1,11,1,1,-,-,Final
19571212-0,Thursday,12-DEC-1957,-,A1, Unknown (UNK),near Tokyo-Yokota AFB (OKO),Japan,5,5, Damaged beyond repair,-,Douglas C-47D (DC-3),-,-,1944,-,-, 43-48603, 25864/14419,USAF,Military,-,Tokyo-Yokota AFB,OKO,RJTY,Japan,Tokyo-Yokota AFB,OKO,RJTY,Japan,-,-,-,-,-,-,-
19571217-0,Tuesday,17-DEC-1957,-,A1, Approach (APR),4 km (2.5 mls) from  Wiesbaden,Germany,6,5, Damaged beyond repair,-,Douglas C-47A-5-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, 42-23356, 9218,USAF,Military,-,-,-,-,-,Wiesbaden-Erbenheim (Y-80) Air Base,WIE,ETOU,Germany,6,0,5,0,-,-,-
19571218-0,Wednesday,18-DEC-1957,12:35,A1, En route (ENR),30 km (18.8 mls) W of Birobidzhan,Russia,27,27, Destroyed, Written off (damaged beyond repair),Ilyushin Il-12,-,-,1947,-,10436.0, CCCP-L1309, 30015,Aeroflot / East Siberia,Domestic Scheduled Passenger,10,Khabarovsk-Novy Airport,KHV,UHHH,Russia,Magdagachi Airport,GDG,UHBI,Russia,5,22,5,22,-,-,-
19571219-0,Thursday,19-DEC-1957,18:15,C2, En route (ENR),over Clermont-Ferrant,France,95,0, Substantial, Repaired,SNCASE SE.2010 Armagnac,4,Pratt & Whitney R-4360-B13 Wasp Major,-,-,-, F-BAVH, 07,SAGETA,International Scheduled Passenger,-,Oran-es Senia Airport,ORN,DAOO,Algeria,Paris-Orly Airport,ORY,LFPO,France,6,89,0,0,-,-,-
19571222-0,Sunday,22-DEC-1957,-,A1, En route (ENR),"off Aracruz, ES",Brazil,5,5, Damaged beyond repair,-,Curtiss C-46A-50-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, ZP-CBM, 30554,Paraguay Air Services,Cargo,-,Rio de Janeiro-Santos Dumont Airport,SDU,SBRJ,Brazil,Belém/Val-de-Cans International Airport,BEL,SBBE,Brazil,2,3,2,3,-,-,-
19571223-0,Monday,23-DEC-1957,-,A1, Approach (APR),near London-Stansted Airport (STN),United Kingdom,4,4, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,1946,-,-, G-AMUN, Set 55,Scottish Airlines,Cargo,-,Malta-Luqa Airport,MLA,LMML,Malta,London-Stansted Airport,STN,EGSS,United Kingdom,4,0,4,0,-,-,-
19571223-1,Monday,23-DEC-1957,15:45,A1, En route (ENR),"40 km (25 mls) NW off  Kahuku Point, Oahu, HI",Pacific Ocean,23,19, Damaged beyond repair,-,Lockheed WV-2 Super Constellation,-,-,1957,-,-, 143197, 4471,US Navy,Military,-,-,-,-,-,-,-,-,-,23,0,19,0,-,-,-
19571224-0,Tuesday,24-DEC-1957,-,A1, Initial climb (ICL),near Mexico City International Airport (MEX),Mexico,2,2, Destroyed, Written off (damaged beyond repair),Lascurain No.4 Aura,-,-,1957,-,16.0, XB-ZEU,-,Ángel Lascuráin y Osio,Test,-,Mexico City International Airport,MEX,MMMX,Mexico,Mexico City International Airport,MEX,MMMX,Mexico,2,0,2,0,-,-,-
19571230-0,Monday,30-DEC-1957,-,A1, Unknown (UNK),Bishoftu,Ethiopia,-,-, Damaged beyond repair,-,Douglas C-47B-15-DK (DC-3),-,-,1944,-,-, 702, 26586/15141,Ethiopian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19571231-2,Tuesday,31-DEC-1957,12:57,A1, Approach (APR),"Buenos Aires Seaplane Base, BA",Argentina,50,9, Damaged beyond repair,-,Short S.25 Sandringham 2,4,Pratt & Whitney R-1830-92,1946,-,7905.0, LV-AAR, SH.54C,Aerolineas Argentinas,International Scheduled Passenger,AR706,-,-,-,-,-,-,-,-,6,44,1,8,-,-,-
19579999-2,-,xx-xxx-1957,-,U1, Unknown (UNK),at an unknown location,United States of America,-,-, Damaged beyond repair,-,Kaiser-Frazer C-119G Flying Boxcar,-,-,-,-,-, 51-8127, 130,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19579999-3,-,xx-xxx-1957,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Kaiser-Frazer C-119G Flying Boxcar,-,-,-,-,-, 51-8122, 125,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19570102-0,Wednesday,02-JAN-1957,13:05,A1, Landing (LDG),Reggio Calabria Airport (REG),Italy,7,0, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, I-LEDA, 4411,LAI,Domestic Scheduled Passenger,-,-,-,-,-,Reggio Calabria Airport,REG,LICR,Italy,3,4,0,0,-,-,-
19570103-0,Thursday,03-JAN-1957,-,A1, Unknown (UNK),Tak Province,Thailand,16,3, Damaged beyond repair,-,Douglas C-47,-,-,-,-,-, registration unknown,-,Thai AF,Military,-,-,-,-,-,-,-,-,-,-,-,3,0,-,-,-
19570106-0,Sunday,06-JAN-1957,00:01,A1, Approach (APR),"near Tulsa Municipal Airport, OK (TUL)",United States of America,10,1, Damaged beyond repair,-,Convair CV-240-0,2,Pratt & Whitney R-2800-83AM4A,1948,-,18062.0, N94247, 104,American Airlines,Domestic Scheduled Passenger,AA327,Joplin Airport,JLN,KJLN,United States of America,Tulsa Municipal Airport,TUL,KTUL,United States of America,3,7,0,1,-,-,-
19570108-0,Tuesday,08-JAN-1957,-,A1, Unknown (UNK),"33 km (20.6 mls) S of Rankin Inlet, NU",Canada,3,0, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,-,-,-, CF-HIQ,-,TransAir,Cargo,-,-,-,-,-,-,-,-,-,3,0,0,0,-,-,-
19570111-0,Friday,11-JAN-1957,-,A1, Initial climb (ICL),"Buenos Aires-Jorge Newbery Airport, BA (AEP)",Argentina,32,17, Damaged beyond repair,-,Vickers 615 Viking 1B,-,-,1947,-,-, T-11, 188,LADE,Military,-,Buenos Aires-Jorge Newbery Airport,AEP,SABE,Argentina,Mar Del Plata Airport,MDQ,SAZM,Argentina,4,28,3,14,-,1,-
19570115-0,Tuesday,15-JAN-1957,-,O1, Standing (STD),"Tacoma-McChord AFB, WA (TCM)",United States of America,0,0, Damaged beyond repair,-,Douglas C-118A (DC-6),-,-,1955,-,-, 53-3263, 44634/572,USAF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19570115-1,Tuesday,15-JAN-1957,-,O1, Standing (STD),"Tacoma-McChord AFB, WA (TCM)",United States of America,0,0, Damaged beyond repair,-,Douglas C-124C Globemaster II,4,Pratt & Whitney R-4360-20WA,-,-,-, 52-1027, 43936,USAF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19570122-0,Tuesday,22-JAN-1957,21:33,A1, Approach (APR),"Grosse Ile NAS, MI",United States of America,7,1, Damaged beyond repair,-,Douglas R5D-3 (DC-4),-,-,1945,-,-, 50869, 10546,US Navy,Military,-,Albuquerque Municipal Airport,ABQ,KABQ,United States of America,Detroit-Willow Run Airport,YIP,KYIP,United States of America,-,-,1,0,-,-,-
19570122-1,Tuesday,22-JAN-1957,-,A1, En route (ENR),"Vall de Núria, Pyrénées Mountains",Spain,8,8, Damaged beyond repair,-,Douglas C-47B-5-DK (DC-3),-,-,1944,-,-, 14655/F-RAVM, 26100/14655,French AF,Military,-,Algiers-Maison Blanche Airport,ALG,DAAG,Algeria,-,-,-,-,4,4,4,4,-,-,-
19570122-2,Tuesday,22-JAN-1957,-,A1, En route (ENR),"45 km (28.1 mls) NE of Rome-Griffiss AFB, NY (RME)",United States of America,7,7, Damaged beyond repair,-,Boeing KC-97G Stratofreighter,-,-,-,-,-, 53-0222, 17004,USAF,Military,-,Springfield-Westover AFB,CEF,KCEF,United States of America,Rome-Griffiss AFB,RME,KRME,United States of America,7,0,7,0,-,-,-
19570122-3,Tuesday,22-JAN-1957,-,A1, Takeoff (TOF),Forres-Kinloss RAF Station (FSS),United Kingdom,8,0, Damaged beyond repair,-,Lockheed Neptune MR.1,-,-,-,-,-, WX511, 426-5106,RAF,Military,-,Forres-Kinloss RAF Station,FSS,EGQK,United Kingdom,Forres-Kinloss RAF Station,FSS,EGQK,United Kingdom,8,0,0,0,-,-,-
19570123-0,Wednesday,23-JAN-1957,17:18,A1, Unknown (UNK),Ometepe Island,Nicaragua,16,16, Damaged beyond repair,-,Douglas R4D-5 (DC-3),-,-,1944,-,-, AN-AEC, 12312,LANICA,Domestic Scheduled Passenger,-,San Carlos Airport,NCR,MNSC,Nicaragua,Managua Airport,MGA,MNMG,Nicaragua,3,13,3,13,-,-,-
19570127-0,Sunday,27-JAN-1957,20:15,A1, Unknown (UNK),"off Anchorage-Elmendorf AFB, AK (EDF)",United States of America,12,0, Damaged beyond repair,-,Douglas C-124C Globemaster II,4,Pratt & Whitney R-4360-20WA,-,-,-, 50-0088, 43226,USAF,Military,-,Anchorage-Elmendorf AFB,EDF,PAED,United States of America,Tacoma-McChord AFB,TCM,KTCM,United States of America,12,0,0,0,-,-,-
19570129-0,Tuesday,29-JAN-1957,19:24,A1, Landing (LDG),Paris-Orly Airport (ORY),France,70,2, Damaged beyond repair,-,SNCASE SE.2010 Armagnac,4,Pratt & Whitney R-4360-B13 Wasp Major,-,-,-, F-BAVG, 06,SAGETA,Int'l Non Scheduled Passenger,-,Tunis-Carthage Airport,TUN,DTTA,Tunisia,Paris-Orly Airport,ORY,LFPO,France,10,60,1,1,-,-,Final
19570131-0,Thursday,31-JAN-1957,-,A1, En route (ENR),"6,5 km (4.1 mls) NW of Sunland, Los Angeles, CA",United States of America,4,4, Destroyed, Written off (damaged beyond repair),Douglas DC-7B,4,Wright R-3350 (972TC18DA4),1957,-,1.0, N8210H, 45192/764,Douglas,Test,-,Santa Monica Airport,SMO,KSMO,United States of America,Santa Monica Airport,SMO,KSMO,United States of America,4,0,4,0,1,3,Final
19570201-0,Friday,01-FEB-1957,18:02,A1, Initial climb (ICL),"Rikers Island, NY",United States of America,101,20, Damaged beyond repair,-,Douglas DC-6A,4,Pratt & Whitney R-2800-CB17,1955,-,8317.0, N34954, 44678/543,Northeast Airlines,Domestic Scheduled Passenger, 823,New York-La Guardia Airport,LGA,KLGA,United States of America,Miami International Airport,MIA,KMIA,United States of America,6,95,0,20,-,-,Final
19570208-0,Friday,08-FEB-1957,-,A1, En route (ENR),"near Kohima, Nagaland",India,8,8, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, IJ821,-,Indian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19570214-0,Thursday,14-FEB-1957,16:45,A1, Landing (LDG),"near Son Bonet, Mallorca",Spain,10,0, Damaged beyond repair,-,Lockheed P2V Neptune,-,-,-,-,-, registration unknown,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19570219-0,Tuesday,19-FEB-1957,21:57,A2, Landing (LDG),"Rio de Janeiro-Santos Dumont Airport, RJ (SDU)",Brazil,13,0, Substantial, Repaired,Douglas C-47B-45-DK (DC-3),-,-,1945,-,-, PP-YQF, 34292/17027,REAL,Domestic Scheduled Passenger,-,-,-,-,-,Rio de Janeiro-Santos Dumont Airport,SDU,SBRJ,Brazil,6,7,0,0,-,-,-
19570222-0,Friday,22-FEB-1957,-,A1, En route (ENR),near Seoul-Gimpo (Kimpo) International Airport (SEL),South Korea,159,21, Damaged beyond repair,-,Douglas C-124A-DL Globemaster II,4,Pratt & Whitney R-4360-20WA,-,-,-, 51-0141, 43475,USAF,Military, 504,Seoul-Gimpo (Kimpo) International Airport,SEL,RKSS,South Korea,-,-,-,-,10,149,1,20,-,-,-
19570223-0,Saturday,23-FEB-1957,09:50,A1, En route (ENR),"ca 10 W of Salesópolis, SP",Brazil,6,6, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, PT-AUX, J6684,VASP,Cargo,-,São Paulo-Congonhas Airport,CGH,SBSP,Brazil,-,-,-,-,2,4,2,4,-,-,-
19570226-0,Tuesday,26-FEB-1957,10:45,A1, Unknown (UNK),Fukuoka,Japan,3,3, Damaged beyond repair,-,Douglas C-47D (DC-3),-,-,1945,-,-, 43-49792, 27053/15608,USAF,Military,-,-,-,-,-,-,-,-,-,3,0,3,0,-,-,-
19570227-0,Wednesday,27-FEB-1957,-,A1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Vickers Valetta C.1,-,-,-,-,-, VL279,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19570299-0,-,xx-FEB-1957,-,A1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Grumman UF-1 Albatross,-,-,-,-,-, 131903, G-273,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19570302-0,Saturday,02-MAR-1957,-,A1, En route (ENR),"6 km (3.8 mls) W of Blyn, WA",United States of America,5,5, Damaged beyond repair,-,Douglas C-54B-20-DO (DC-4),-,-,1944,-,-, N90449, 27239,Alaska Airlines,Domestic Scheduled Passenger, 100,Fairbanks International Airport,FAI,PAFA,United States of America,Seattle/Tacoma International Airport,SEA,KSEA,United States of America,3,2,3,2,-,-,-
19570304-0,Monday,04-MAR-1957,-,A1, Approach (APR),W off Yonago-Miho Air Base (YGJ),Japan,17,17, Damaged beyond repair,-,Curtiss C-46D-15-CU Commando,-,-,1945,-,-, 51-1110, 33737,JASDF,Military,-,-,-,-,-,Yonago-Miho Air Base,YGJ,RJOH,Japan,-,-,-,-,-,-,-
19570305-0,Tuesday,05-MAR-1957,11:00,A1, En route (ENR),Sutton Wick,United Kingdom,22,18, Damaged beyond repair,-,Blackburn Beverley C.1,4,Bristol Centaurus 173,1956,-,-, XH117, 1023,RAF,Military,-,Abingdon RAF Station,ABB,EGUD,United Kingdom,-,-,-,-,5,17,3,15,-,2,-
19570305-1,Tuesday,05-MAR-1957,-,A1, Unknown (UNK),"Columbia, SC",United States of America,12,0, Damaged beyond repair,-,Fairchild C-119 Flying Boxcar,-,-,-,-,-, registration unknown,-,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19570305-2,Tuesday,05-MAR-1957,11:13,A2, En route (ENR),"near Memphis, TN",United States of America,46,0, Substantial, Repaired,Douglas DC-7,4,Wright R-3350 (972TC18DA),1954,-,8803.0, N316AA, 44137/436,American Airlines,Domestic Scheduled Passenger,AA87,New York-Idlewild International Airport,IDL,KIDL,United States of America,Dallas-Love Field,DAL,KDAL,United States of America,5,41,0,0,-,-,Final
19570309-0,Saturday,09-MAR-1957,-,A1, En route (ENR),32 km (20 mls) W of Túluá,Colombia,15,15, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, HK-155, 4338,Avianca,Domestic Scheduled Passenger,-,Condoto-Mandinga Airport,COG,SKCD,Colombia,Cali-Alfonso Bonilla Aragón Airport,CLO,SKCL,Colombia,3,12,3,12,-,-,-
19570310-0,Sunday,10-MAR-1957,-,A1, Landing (LDG),"Louisville-Standiford Field, KY (SDF)",United States of America,34,0, Damaged beyond repair,-,Martin 4-0-4,-,-,-,-,-, N453A, 14144,Eastern Air Lines,Domestic Scheduled Passenger,-,Indianapolis-Weir Cook Municipal Airport,IND,KIND,United States of America,Louisville-Standiford Field,SDF,KSDF,United States of America,3,31,0,0,-,-,-
19570312-0,Tuesday,12-MAR-1957,12:00,A1, Unknown (UNK),near Hakuba,Japan,-,4, Damaged beyond repair,-,Douglas VC-47A (DC-3),-,-,1944,-,-, 43-47979, 25240/13795,USAF,Military,-,Tokyo-Haneda Airport,HND,RJTT,Japan,-,-,-,-,-,-,-,-,-,-,-
19570313-0,Wednesday,13-MAR-1957,09:15,A1, Unknown (UNK),Kingsway Camp,India,2,2, Damaged beyond repair,-,Douglas C-47A-25-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, VT-CFB, 13626,Indian Airlines,Training,-,-,-,-,-,-,-,-,-,2,0,2,0,-,3,-
19570313-2,Wednesday,13-MAR-1957,-,A1, En route (ENR),near Natagaima,Colombia,12,12, Damaged beyond repair,-,Consolidated PBY-5A Catalina,-,-,-,-,-, FAC-620,-,Colombian AF,Military,-,Bogotá-Eldorado Airport,BOG,SKBO,Colombia,Tres Esquinas Air Base,TQS,SKTQ,Colombia,4,8,4,8,-,-,-
19570314-0,Thursday,14-MAR-1957,13:46,A1, Approach (APR),Wythenshawe,United Kingdom,20,20, Damaged beyond repair,-,Vickers 701 Viscount,-,-,1952,4553.0,6902.0, G-ALWE,   4,BEA,International Scheduled Passenger, 411,Amsterdam-Schiphol International Airport,AMS,EHAM,Netherlands,Manchester-Ringway Airport,MAN,EGCC,United Kingdom,5,15,5,15,-,2,Final
19570317-0,Sunday,17-MAR-1957,01:40,A1, En route (ENR),35 km (21.9 mls) NW of Cebu,Philippines,27,26, Destroyed, Written off (damaged beyond repair),Douglas C-47A-75-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 2100925, 19388,Philippine AF,Official state flight,-,-,-,-,-,Manila-Nichols Air Base,MNL,RPLL,Philippines,5,22,5,21,-,-,-
19570318-0,Monday,18-MAR-1957,-,A1, Unknown (UNK),near Sayari,Bolivia,19,19, Damaged beyond repair,-,Douglas C-53 (DC-3),-,-,1942,-,-, CP-535, 4867,LAB,Domestic Scheduled Passenger,-,Cochabamba-J Wilsterman Airport,CBB,SLCB,Bolivia,Oruro Airport,ORU,SLOR,Bolivia,3,16,3,16,-,-,-
19570319-0,Tuesday,19-MAR-1957,-,A1, Landing (LDG),"Sept-Îles Airport, QC (YZV)",Canada,-,0, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, CF-ILY, 4410,Northern Wings,Unknown,-,-,-,-,-,Sept-Îles Airport,YZV,CYZV,Canada,-,-,0,0,-,-,-
19570319-1,Tuesday,19-MAR-1957,-,A1, Takeoff (TOF),Loikaw Airport (LIW),Myanmar,23,0, Damaged beyond repair,-,Douglas C-47B-40-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, XY-ADB, 33517/16769,Union of Burma Airways,Scheduled Passenger,-,Loikaw Airport,LIW,VYLK,Myanmar,-,-,-,-,4,19,0,0,-,-,-
19570319-2,Tuesday,19-MAR-1957,20:23,A1, Initial climb (ICL),"Duntroon, ACT",Australia,4,4, Damaged beyond repair,-,Douglas C-47B-35-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, A65-112, 33303/16555,RAAF,Military,-,Canberra Airport,CBR,YSCB,Australia,Canberra Airport,CBR,YSCB,Australia,4,0,4,0,-,-,-
19570322-0,Friday,22-MAR-1957,-,A1, En route (ENR),"320 km (200 mls) SE off  Tokyo, Japan",Pacific Ocean,67,67, Missing, Presumed damaged beyond repair,Boeing C-97C-35-BO Stratofreighter,-,-,-,-,-, 50-0702, 16246,USAF,Military,-,Wake Island Airport,AWK,PAWK,U.S. Minor Outlying Islands,Tokyo-Yokota AFB,OKO,RJTY,Japan,10,57,10,57,-,-,-
19570327-0,Wednesday,27-MAR-1957,-,A1, Landing (LDG),Topcliffe RAF Station,United Kingdom,-,0, Damaged beyond repair,-,Handley Page Marathon T.2,-,-,1950,-,-, XA255, 107,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19570327-1,Wednesday,27-MAR-1957,-,A1, Unknown (UNK),"off Sept-Îles, QC",Canada,-,0, Damaged beyond repair,-,Canadian Vickers PBV-1A Canso (PBY-5A),-,-,-,-,-, CF-HGE, CV-422,Eastern Provincial Airways,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19570329-0,Friday,29-MAR-1957,14:33,A1, En route (ENR),15 km (9.4 mls) NE of Ulyanovsk,Russia,4,4, Damaged beyond repair,-,Lisunov Li-2,-,-,-,-,-, CCCP-L4967, 23442802,Aeroflot / Privolzhsk,Survey/research,-,-,-,-,-,-,-,-,-,4,0,4,0,-,-,-
19570402-0,Tuesday,02-APR-1957,-,A1, Approach (APR),"Cambridge Bay Airport, NU (YCB)",Canada,-,0, Damaged beyond repair,-,Douglas C-124A Globemaster II,4,Pratt & Whitney R-4360-20WA,-,-,-, 51-5176, 43586,USAF,Military,-,-,-,-,-,Cambridge Bay Airport,YCB,CYCB,Canada,-,-,0,0,-,-,-
19570402-2,Tuesday,02-APR-1957,-,A1, Unknown (UNK),"near Chincoteague NAAS, VA (WAL)",United States of America,11,11, Damaged beyond repair,-,Lockheed P2V-6 Neptune,-,-,-,-,-, 126518,-,US Navy,Military,-,Chincoteague NAAS,WAL,KWAL,United States of America,-,-,-,-,-,-,-,-,-,-,-
19570405-0,Friday,05-APR-1957,22:05,A2, Approach (APR),"Hall Beach Airport, NU (YUX)",Canada,2,0, Substantial, Repaired,Douglas C-47A-85-DL (DC-3),-,-,1944,-,-, CF-JNN, 20058,World Wide Airways,Cargo,-,-,-,-,-,Hall Beach Airport,YUX,CYUX,Canada,2,0,0,0,-,-,-
19570407-0,Sunday,07-APR-1957,-,A1, Approach (APR),"Bagé Airport, RS (BGX)",Brazil,40,40, Destroyed, Written off (damaged beyond repair),Curtiss C-46A-45-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, PP-VCF, 30283,Varig,Domestic Scheduled Passenger,-,Bagé-Comandante Gustavo Kraemer Airport,BGX,SBBG,Brazil,Porto Alegre-Salgado Filho International Airport,POA,SBPA,Brazil,5,35,5,35,-,-,-
19570408-0,Monday,08-APR-1957,-,A1, Initial climb (ICL),"0,8 km (0.5 mls) from  Biskra Airport (BSK)",Algeria,32,32, Damaged beyond repair,-,Douglas C-47B-5-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, F-BEIK, 25856/14411,Air France,Domestic Scheduled Passenger,-,Biskra Airport,BSK,DAUB,Algeria,Algiers-Dar el Beida Airport,ALG,DAAG,Algeria,5,27,5,27,-,-,-
19570410-2,Wednesday,10-APR-1957,15:20,A1, En route (ENR),"Ilha Anchieta, SP",Brazil,30,26, Damaged beyond repair,-,Douglas C-47A-20-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, PP-ANX, 13048,REAL,Domestic Scheduled Passenger,-,-,-,-,-,São Paulo-Congonhas Airport,CGH,SBSP,Brazil,4,26,3,23,-,-,-
19570411-0,Thursday,11-APR-1957,-,A1, Approach (APR),"near Manicouagon, QC",Canada,3,2, Damaged beyond repair,-,Canadian Vickers PBV-1A Canso (PBY-5A),-,-,1943,-,-, CF-FZJ, CV-310,Northern Wings,Cargo,-,Sept-Îles Airport,YZV,CYZV,Canada,-,-,-,-,3,0,2,0,-,-,-
