identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19410301-1,Saturday,01-MAR-1941,15:50,A1, Landing (LDG),Hommelvik Bay,Norway,9,3, Damaged beyond repair,-,Junkers Ju-52/3mte,-,-,-,-,-, D-AQUB, 5751,Deutsche Lufthansa,Passenger,-,Narvik-Framnes Airport,NVK,ENNK,Norway,-,-,-,-,3,6,0,3,-,-,-
19410305-0,Wednesday,05-MAR-1941,-,A1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Consolidated PBY-2 Catalina,-,-,-,-,-, 0467,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410310-0,Monday,10-MAR-1941,12:55,C1, Standing (STD),St. Paul's Bay,Malta,0,0, Damaged beyond repair,-,Short Sunderland I,-,-,-,-,-, L2164,-,RAF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19410310-1,Monday,10-MAR-1941,20:35,A2, Landing (LDG),"Cincinnati Municipal Airport, OH (LUK)",United States of America,12,0, Substantial, Repaired,Douglas DC-3-277C,2,Wright R-1820-G102,1940,-,-, NC15592, 2248,American Airlines,Domestic Scheduled Passenger,AA20,Chicago Municipal Airport,MDW,KMDW,United States of America,Cincinnati Municipal Airport,LUK,KLUK,United States of America,3,9,0,0,-,-,Final
19410314-0,Friday,14-MAR-1941,-,A1, En route (ENR),6 km (3.8 mls) N of Begovat,Uzbekistan,6,6, Damaged beyond repair,-,Tupolev G-2,-,-,-,-,3407.0, CCCP-L1496, 22114,Aeroflot / Uzbekistan,Cargo,-,Tashkent Airport,TAS,UTTT,Uzbekistan,Fergana Airport,FEG,UTKF,Uzbekistan,6,0,6,0,-,-,-
19410326-1,Wednesday,26-MAR-1941,-,A1, Takeoff (TOF),Borinquen AAF (BQN),Puerto Rico,-,-, Damaged beyond repair,-,Sikorsky Y1OA-8 (S-43),-,-,-,-,-, 37-374, 4336,USAAC,Military,-,Borinquen AAF,BQN,TJBQ,Puerto Rico,-,-,-,-,-,-,-,-,-,-,-
19410328-0,Friday,28-MAR-1941,-,A1, En route (ENR),"Elands Bay, Western Cape",South Africa,10,10, Damaged beyond repair,-,Lockheed 18-08-01 Lodestar,-,-,1940,-,-, ZS-AST, 18-2034,South African Airways,Domestic Scheduled Passenger,-,-,-,-,-,-,-,-,-,4,6,4,6,-,-,-
19410329-0,Saturday,29-MAR-1941,-,O1, Standing (STD),Jijiga Air Base,Ethiopia,-,0, Damaged beyond repair,-,Vickers Valentia,-,-,-,-,-, 264,-,South African AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19410329-1,Saturday,29-MAR-1941,-,O1, Standing (STD),Jijiga Air Base,Ethiopia,0,0, Damaged beyond repair,-,Junkers Ju-52/3mge,-,-,-,-,-, 660, 5236,South African AF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19410403-0,Thursday,03-APR-1941,09:07,A1, En route (ENR),"18 km (11.3 mls) WSW of Vero Beach, FL",United States of America,16,0, Damaged beyond repair,-,Douglas DC-3-201B,-,-,1939,-,-, NC21727, 2143,Eastern Air Lines,Domestic Scheduled Passenger,Trip 14,West Palm Beach-Morrison Field,PBI,KPBI,United States of America,-,-,-,-,3,13,0,0,-,-,Final
19410404-0,Friday,04-APR-1941,-,A1, En route (ENR),near Alamicamba,Nicaragua,2,2, Damaged beyond repair,-,Ford 5-AT-.  Tri-Motor,-,-,-,-,-, AN-AA., 5-AT-...,TACA de Nicaragua,Cargo,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19410407-2,Monday,07-APR-1941,-,A1, En route (ENR),"Mannersdorf, Leithagebirge",Austria,15,15, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, 1Z+CL, 6245,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410407-3,Monday,07-APR-1941,-,A1, En route (ENR),Leithagebirge,Austria,3,0, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, 1Z+KK, 5015,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410407-4,Monday,07-APR-1941,-,A1, En route (ENR),Leithagebirge,Austria,16,5, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, 1Z+LL, 6540,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410407-5,Monday,07-APR-1941,-,A1, En route (ENR),Leithagebirge,Austria,14,2, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, 1Z+JK, 6270,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410408-0,Tuesday,08-APR-1941,-,A1, Landing (LDG),16 km (10 mls) from  Sallum,Egypt,-,0, Damaged beyond repair,-,Lockheed 14-N3 Super Electra,-,-,1939,-,-, AX682, 1496,RAF,Military,-,-,-,-,-,Tobruk Airport,TOB,HLGN,Libya,-,-,0,0,-,-,-
19410412-0,Saturday,12-APR-1941,-,A1, Initial climb (ICL),Veszprém,Hungary,23,23, Damaged beyond repair,-,Savoia-Marchetti SM-75,-,-,-,-,-, E-101, 320..,Hungarian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410422-0,Tuesday,22-APR-1941,-,A1, En route (ENR),near Río Putumayo,Brazil,14,1, Damaged beyond repair,-,Ford 5-AT-C Tri-Motor,-,-,1929,-,-, 643, 5-AT-47,Colombian AF,Military,-,-,-,-,-,-,-,-,-,5,9,1,0,-,-,-
19410422-2,Tuesday,22-APR-1941,-,A1, En route (ENR),W of Kumanovo,North Macedonia,5,4, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, registration unknown, 2976,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410423-0,Wednesday,23-APR-1941,-,C1, Standing (STD),Scaramanga,Greece,0,0, Damaged beyond repair,-,Short Sunderland I,-,-,-,-,-, L2161,-,RAF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19410424-0,Thursday,24-APR-1941,05:45,A1, En route (ENR),"Langhóll, Fagradalsfjall",Iceland,13,3, Damaged beyond repair,-,Short Sunderland I,-,-,-,-,-, N9023,-,RAF,Military,-,-,-,-,-,-,-,-,-,13,0,3,0,-,-,-
19410425-0,Friday,25-APR-1941,-,A1, Takeoff (TOF),Moscow,Russia,3,0, Damaged beyond repair,-,Douglas DC-3-196A,-,-,1938,-,-, URSS-C, 2047,Aeroflot,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19410426-0,Saturday,26-APR-1941,-,A1, Unknown (UNK),Cape Town-Wingfield Aerodrome,South Africa,-,-, Damaged beyond repair,-,Lockheed 18-08-01 Lodestar,-,-,1941,-,-, ZS-ATH, 18-2054,South African Airways,Ferry/positioning,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410427-0,Sunday,27-APR-1941,10:07,C1, Standing (STD),Kalafrana Bay,Malta,0,0, Damaged beyond repair,-,Short Sunderland I,-,-,-,-,-, L5807,-,RAF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19410428-0,Monday,28-APR-1941,-,A1, En route (ENR),Iris Sea,Atlantic Ocean,11,6, Damaged beyond repair,-,Short Sunderland III,-,-,-,-,-, T9075,-,RAAF,Military,-,-,-,-,-,-,-,-,-,11,0,6,0,-,-,-
19410510-0,Saturday,10-MAY-1941,-,A1, Standing (STD),Marsaxlokk,Malta,-,-, Damaged beyond repair,-,Short Sunderland I,-,-,-,-,-, N9049,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410517-0,Saturday,17-MAY-1941,-,C1, Standing (STD),Athens-Tatoi Air Base,Greece,0,0, Damaged beyond repair,-,Junkers G.38gi/fi,-,-,-,-,-, GF+GG, 3302,German AF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19410520-0,Tuesday,20-MAY-1941,-,A1, Unknown (UNK),"near Alikarnassos, Iraklion, Crete",Greece,4,2, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, G6+EK, 6240,German AF,Military,-,-,-,-,-,-,-,-,-,4,0,2,0,-,-,-
19410520-2,Tuesday,20-MAY-1941,-,A1,  (CMB),Chania-Alikianu,Greece,4,4, Damaged beyond repair,-,Junkers Ju-52/3mg5e,-,-,-,-,-, 9P+MU, 6908,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410524-2,Saturday,24-MAY-1941,-,A1, En route (ENR),"Kalamos, Tanagra",Greece,4,2, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, registration unknown, 2801,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410601-0,Sunday,01-JUN-1941,-,A1, Unknown (UNK),Tatoi,Greece,5,0, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, registration unknown, 5296,German AF,Military,-,-,-,-,-,-,-,-,-,5,0,0,0,-,-,-
19410603-2,Tuesday,03-JUN-1941,-,A1, Unknown (UNK),at an unknown location,Malta,-,-, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, registration unknown,-,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410610-0,Tuesday,10-JUN-1941,-,A1, Unknown (UNK),"Belém, PA",Brazil,8,8, Damaged beyond repair,-,Consolidated C-12 Commodore (16-2),-,-,1930,-,-, BELEM, 10,Brazilian AF,Military,-,-,-,-,-,-,-,-,-,1,7,1,7,-,-,-
19410614-0,Saturday,14-JUN-1941,08:10,A1, Unknown (UNK),Dodo River,Nigeria,-,-, Damaged beyond repair,-,Lockheed 18-08-01 Lodestar,-,-,1940,-,-, 241, 18-2045,South African AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410614-1,Saturday,14-JUN-1941,-,A1, Landing (LDG),"Yoakum, TX",United States of America,-,0, Damaged beyond repair,-,Ford 4-AT-B Tri-Motor,3,Wright J-5 Whirlwind,1928,-,-, NC5809, 4-AT-25,Hangar Six,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19410617-0,Tuesday,17-JUN-1941,-,A1, Unknown (UNK),Minaa,Nigeria,-,-, Damaged beyond repair,-,de Havilland DH.86 Express,-,-,-,-,-, G-ACWC, 2304,BOAC,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410619-0,Thursday,19-JUN-1941,-,A1, Takeoff (TOF),Bucharest,Romania,18,0, Substantial, Written off (damaged beyond repair),Douglas DC-3-227,-,-,1937,-,-, YR-PAF, 1986,LARES,International Scheduled Passenger,-,-,-,-,-,Sofia-Vrazhdebna Airport,SOF,LBSF,Bulgaria,-,-,0,0,-,-,-
19410624-0,Tuesday,24-JUN-1941,-,A1, Landing (LDG),"off Popton Point, Milford Haven",United Kingdom,12,2, Damaged beyond repair,-,Short Sunderland I,-,-,-,-,-, P9603,-,RAF,Military,-,-,-,-,-,-,-,-,-,12,0,2,0,-,-,-
19410625-0,Wednesday,25-JUN-1941,-,A1, Unknown (UNK),near Pasenow,Germany,4,2, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, registration unknown, 6140,German AF,Military,-,-,-,-,-,-,-,-,-,4,0,2,0,-,-,-
19410626-0,Thursday,26-JUN-1941,15:15,A1, Landing (LDG),"Rio de Janeiro-Santos Dumont Airport, RJ (SDU)",Brazil,4,0, Damaged beyond repair,-,Sikorsky S-43,-,-,1936,-,-, NC16928, 4317,Panagra,Training,-,Rio de Janeiro-Santos Dumont Airport,SDU,SBRJ,Brazil,Rio de Janeiro-Santos Dumont Airport,SDU,SBRJ,Brazil,4,0,0,0,-,-,Final
19410627-0,Friday,27-JUN-1941,-,A1, En route (ENR),"Tonnolfjellet, Oksvoll, Sor-Trondelag",Norway,14,13, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, P4+ .., 6462,German AF,Military,-,Bardufoss Airport,BDU,ENDU,Norway,Trondheim-Værnes Airport,TRD,ENVA,Norway,-,-,-,-,-,-,-
19410627-1,Friday,27-JUN-1941,-,A1, En route (ENR),"Fiskviksaetra, Savalen, Hedmark",Norway,12,12, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, registration unknown, 6755,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410629-0,Sunday,29-JUN-1941,-,C1, Landing (LDG),Pskov-Kresty,Russia,-,0, Damaged beyond repair,-,	Lisunov PS-84,-,-,-,-,-, registration unknown,-,Soviet AF,Military,-,Chkalovsky Airport,CKL,UUMU,Russia,Pskov Airport,PKV,ULOO,Russia,-,-,0,0,-,-,-
19410699-0,-,xx-JUN-1941,-,C1, Standing (STD),Budaörs Airport,Hungary,0,0, Damaged beyond repair,-,Savoia-Marchetti SM-75,-,-,-,-,-, E-10., 320..,Hungarian AF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19410701-0,Tuesday,01-JUL-1941,-,A1, Landing (LDG),Skerjafjördur,Iceland,-,0, Damaged beyond repair,-,Consolidated Catalina I (PBY-5),-,-,-,-,-, AH557,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19410703-0,Thursday,03-JUL-1941,-,A1, En route (ENR),North Atlantic,Atlantic Ocean,-,-, Damaged beyond repair,-,Consolidated PBY-5 Catalina,-,-,-,-,-, 2347,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410715-0,Tuesday,15-JUL-1941,-,A1, Unknown (UNK),"NE Cruach na Seilcheig, Jura",United Kingdom,8,7, Destroyed, Written off (damaged beyond repair),Consolidated Catalina I,-,-,-,-,-, AH533,-,RAF,Military,-,-,-,-,-,Oban-Connel Airport,OBN,EGEO,United Kingdom,8,0,7,0,-,-,-
19410724-0,Thursday,24-JUL-1941,-,A1, Landing (LDG),"Dayton-Wright Patterson AAF, OH (FFO)",United States of America,-,0, Damaged beyond repair,-,Douglas C-50B (DC-3-397),-,-,1941,-,-, 41-7705, 4111,USAAF,Military,-,-,-,-,-,Dayton-Wright Patterson AAF,FFO,KFFO,United States of America,-,-,0,0,-,-,-
19410726-0,Saturday,26-JUL-1941,-,A1, En route (ENR),"Lake Sig, Tver region",Russia,17,7, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, registration unknown,-,Soviet AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410726-1,Saturday,26-JUL-1941,-,A1, Landing (LDG),5 km (3.1 mls) W off  Punta Chame,Panama,-,-, Damaged beyond repair,-,Sikorsky Y1OA-8 (S-43),-,-,-,-,-, 37-372, 4334,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410730-0,Wednesday,30-JUL-1941,09:15,A1, Landing (LDG),Roma-Lido di Ostia Seaplane Base,Italy,25,5, Damaged beyond repair,-,Macchi C.100,-,-,1940,-,-, I-PACE, 4158,Ala Littoria,Domestic Scheduled Passenger,-,-,-,-,-,Cagliari-Elmas Airport,CAG,LIEE,Italy,-,-,-,-,-,-,-
19410731-0,Thursday,31-JUL-1941,23:23,C1, En route (ENR),22 km (13.8 mls) N off  Libyan coast [Mediterranean Sea],Libya,12,8, Damaged beyond repair,-,Short Sunderland I,-,-,-,-,-, L2166,-,RAF,Military,-,-,-,-,-,-,-,-,-,12,0,8,0,-,-,-
19410799-0,-,xx-JUL-1941,-,C1, Standing (STD),Riga-Spilve Airport,Latvia,0,0, Damaged beyond repair,-,Douglas DC-2-115F,-,-,1935,-,-, n/a, 1377/F27,Soviet AF,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19410802-0,Saturday,02-AUG-1941,-,A1, Unknown (UNK),Bathurst-Jeswang Airport,Gambia,3,3, Damaged beyond repair,-,Douglas DC-2-120,-,-,1934,-,-, NC14279, 1312,U.S. Treasury,Ferry/positioning,-,-,-,-,-,-,-,-,-,3,0,3,0,-,-,-
19410804-0,Monday,04-AUG-1941,-,A1, Unknown (UNK),Khartoum,Sudan,-,-, Damaged beyond repair,-,Lockheed 14-WF62 Super Electra,-,-,1938,-,-, G-AFGP, 1469,BOAC,Passenger,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410806-0,Wednesday,06-AUG-1941,-,A1, Unknown (UNK),"Pensacola Bay, FL",United States of America,-,-, Damaged beyond repair,-,Consolidated PBY-2 Catalina,-,-,-,-,-, 0496,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410806-2,Wednesday,06-AUG-1941,-,C1, Landing (LDG),within Russia,Russia,-,2, Damaged beyond repair,-,	Lisunov PS-84,-,-,1940,-,-, 	CCCP-L3411, 0416,Soviet AF,Military,-,Murmansk Airport,MMK,ULMM,Russia,-,-,-,-,-,-,-,-,-,-,-
19410815-0,Friday,15-AUG-1941,-,A1, Takeoff (TOF),Palanquero AFB (PAL),Colombia,15,1, Damaged beyond repair,-,Ford 5-AT-B Tri-Motor,3,Pratt & Whitney R-1340 Wasp,1929,-,-, 642, 5-AT-044,Colombian AF,Military,-,Palanquero-German Olano Air Base,PQE,SKPQ,Colombia,-,-,-,-,2,13,1,0,-,-,-
19410815-2,Friday,15-AUG-1941,-,A1, Unknown (UNK),"IJsselmeer, off Hindelopen",Netherlands,-,-, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, registration unknown,-,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19410818-0,Monday,18-AUG-1941,13:00,A1, Approach (APR),"24 km (15 mls) S of São Paulo, SP",Brazil,13,8, Damaged beyond repair,-,Lockheed 18-10 Lodestar,-,-,1941,-,-, PP-PBD, 18-2083,Panair do Brasil,Domestic Scheduled Passenger,-,Curitiba-Bacacheri Airport,BFH,SBBI,Brazil,São Paulo-Congonhas Airport,CGH,SBSP,Brazil,4,9,3,5,-,-,-
19410822-0,Friday,22-AUG-1941,-,A1, Landing (LDG),Langendiebach Airfield,Germany,3,0, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, BJ+YQ, 3016,German AF,Military,-,-,-,-,-,-,-,-,-,3,0,0,0,-,-,-
19410827-0,Wednesday,27-AUG-1941,15:20,A1, En route (ENR),near Tarapaca,Colombia,16,16, Damaged beyond repair,-,Ford 5-AT-C Tri-Motor,3,Pratt & Whitney R-1340 Wasp,1930,-,-, 644, 5-AT-089,Colombian AF,Military,-,-,-,-,-,Tres Esquinas Air Base,TQS,SKTQ,Colombia,3,13,3,13,-,-,-
19410827-1,Wednesday,27-AUG-1941,-,A1, Approach (APR),3 km (1.9 mls) S of Kizyl-Arvat,Turkmenistan,9,6, Damaged beyond repair,-,Tupolev G-2,-,-,-,-,3118.0, CCCP-L1996, 22327,Aeroflot / Uzbekistan,Cargo,-,Tashkent Airport,TAS,UTTT,Uzbekistan,Ashgabat Airport,ASB,UTAA,Turkmenistan,6,3,4,2,-,-,-
