identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
20120313-0,Tuesday,13-MAR-2012,05:00,O2, Standing (STD),"Atlanta Hartsfield-Jackson International Airport, GA (ATL)",United States of America,2,0, Substantial, Repaired,Boeing 737-732 (WL),2,CFMI CFM56-7B24,2009,-,-, N309DE, 29634/3031,Delta Air Lines,-,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,- (No safety board investigation)
20120315-0,Thursday,15-MAR-2012,07:38,A1, Initial climb (ICL),"1,5 km (0.9 mls) E of San Juan-Luis Muñoz Marín International Airport (SJU)",Puerto Rico,2,2, Destroyed, Written off (damaged beyond repair),Convair CV-440-38,2,Pratt & Whitney R-2800,1953,-,-, N153JR, 117,Jet One Express,Cargo,-,San Juan-Luis Muñoz Marín International Airport,SJU,TJSJ,Puerto Rico,Sint Maarten-Juliana Airport,SXM,TNCM,Sint Maarten,2,0,2,0,-,-,Final
20120315-1,Thursday,15-MAR-2012,14:57,A1, En route (ENR),Mount Kebnekaise,Sweden,5,5, Destroyed, Written off (damaged beyond repair),Lockheed C-130J-30 Super Hercules,4,Rolls-Royce AE2100D3,2010,-,856.0, 5630, 5630,Norwegian AF,Military,-,Harstad-Narvik-Evenes Airport,EVE,ENEV,Norway,Kiruna Airport,KRN,ESNQ,Sweden,4,1,4,1,-,-,Final
20120315-2,Thursday,15-MAR-2012,13:50,A1, Landing (LDG),"Franklin-Macon County Airport, NC",United States of America,5,5, Destroyed, Written off (damaged beyond repair),Cessna 501 Citation I/SP,2,Pratt & Whitney Canada JT15D-1B,1982,-,4825.0, N7700T, 501-0248,private,Private,-,Venice Municipal Airport,VNC,KVNC,United States of America,-,-,-,-,1,4,1,4,-,-,Final
20120316-0,Friday,16-MAR-2012,17:52,A2, Takeoff (TOF),Quito-Mariscal Sucre Airport (UIO),Ecuador,35,0, Substantial,-,CASA CN-235M-100,2,General Electric CT7-9C,2004,-,-, AEE-503, 150,Ecuador Army,Military,-,Quito-Mariscal Sucre Airport,UIO,SEQU,Ecuador,Guayaquil-José Joaquín de Olmedo International Airport,GYE,SEGU,Ecuador,2,33,0,0,-,-,Preliminary
20120317-0,Saturday,17-MAR-2012,11:29,A2, Landing (LDG),"Blue River Airport, BC",Canada,3,0, Substantial,-,Beechcraft 1900C,-,-,1989,-,-, C-GCMZ, UC-61,Northern Thunderbird Air,Domestic Scheduled Passenger,-,Vancouver International Airport,YVR,CYVR,Canada,-,-,-,-,2,1,0,0,-,-,Final
20120322-0,Thursday,22-MAR-2012,-,A1, Landing (LDG),"50 km (31.3 mls) N of Byelaya Kalitva, Rostov region",Russia,-,0, Damaged beyond repair,-,Antonov An-2,-,-,-,-,-, FLA-1041K,-,private,Illegal Flight,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
20120322-1,Thursday,22-MAR-2012,00:56,A1, En route (ENR),10 km (6.3 mls) NNE of Puerto Aguirre,Chile,8,8, Destroyed, Written off (damaged beyond repair),Beechcraft B300 Super King Air 350,2,Pratt & Whitney Canada PT6A-60A,1995,-,6218.0, CC-AEB, FL-128,INAER Helicopter Chile,Ambulance,-,Punta Arenas-Carlos Ibañez Airport,PUQ,SCCI,Chile,Santiago-Arturo Merino Benitez Airport,SCL,SCEL,Chile,2,6,2,6,-,-,Final
20120322-2,Thursday,22-MAR-2012,19:15,A1, Taxi (TXI),San Juan-Luis Muñoz Marín International Airport (SJU),Puerto Rico,2,0, Minor, Written off (damaged beyond repair),Douglas C-54G Skymaster (DC-4),4,Wright R-2600,1945,-,-, N406WA, 35944,Jet One Express,Cargo,-,Saint Croix-Henry E. Rohlsen Airport,STX,TISX,U.S. Virgin Islands,San Juan-Luis Muñoz Marín International Airport,SJU,TJSJ,Puerto Rico,2,0,0,0,-,-,- (No safety board investigation)
20120324-0,Saturday,24-MAR-2012,15:30,A2, Landing (LDG),"off Abalone Caye, Port Honduras Marine Reserve",Belize,1,0, Substantial,-,Cessna 208 Caravan I,1,Pratt & Whitney Canada PT6A-114,2006,-,-, N208JS, 20800400,private,Ferry/positioning,-,-,-,-,-,-,-,-,-,1,0,0,0,-,-,Preliminary
20120329-0,Thursday,29-MAR-2012,09:45,A1, Landing (LDG),Wau Airport (WUU),South Sudan,55,0, Substantial,-,Fokker 50,2,Pratt & Whitney Canada PW125B,1992,-,-, ST-NEX, 20248,Feeder Airlines,Domestic Scheduled Passenger, 360,Juba Airport,JUB,HSSJ,South Sudan,Wau Airport,WUU,HSWW,South Sudan,5,50,0,0,-,-,Preliminary
20120331-0,Saturday,31-MAR-2012,16:08,A2, Approach (APR),Tokyo Haneda International Airport - HND/RJTT,Japan,308,0, Substantial, Repaired,Boeing 777-246ER,-,-,2002,-,30856.0, JA701J, 32889/410,JAL,International Scheduled Passenger, 82,Shanghai-Hongqiao Airport,SHA,ZSSS,China,Tokyo-Haneda Airport,HND,RJTT,Japan,12,296,0,0,-,-,Final
20120402-0,Monday,02-APR-2012,07:35,A1, Initial climb (ICL),"1,6 km (1 mls) SW of Tyumen Airport (TJM)",Russia,43,33, Destroyed, Written off (damaged beyond repair),ATR 72-201,2,Pratt & Whitney Canada PW124B,1992,49663.0,35523.0, VP-BYZ, 332,UTair Aviation,Domestic Scheduled Passenger, 120,Tyumen-Roschino International Airport,TJM,USTR,Russia,Surgut Airport,SGC,USRR,Russia,4,39,4,29,-,-,Final
20120402-1,Monday,02-APR-2012,-,A1, Landing (LDG),Doro Airstrip,South Sudan,-,0, Damaged beyond repair,-,Hawker Siddeley HS-748-287 Srs. 2B,-,-,1975,-,-, 5Y-BZR, 1736,Timbis Air Services,Cargo,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,Preliminary
20120409-0,Monday,09-APR-2012,10:14,A1, Takeoff (TOF),Kigoma Airport (TKQ),Tanzania,39,0, Damaged beyond repair,-,de Havilland Canada DHC-8-311Q,2,Pratt & Whitney Canada PW123,1997,-,-, 5H-MWG, 462,Air Tanzania,Domestic Scheduled Passenger, 119,Kigoma Airport,TKQ,HTKA,Tanzania,Tabora Airport,TBO,HTTB,Tanzania,4,35,0,0,-,-,Preliminary
20120414-0,Saturday,14-APR-2012,12:08,A2, Takeoff (TOF),Chambéry Airport (CMF),France,136,0, Substantial, Repaired,Boeing 737-33A (QC),2,CFMI CFM56-3C1,1991,-,-, G-ZAPZ, 25401/2067,Titan Airways,Int'l Non Scheduled Passenger,76B,Chambéry Airport,CMF,LFLB,France,London-Gatwick Airport,LGW,EGKK,United Kingdom,5,131,0,0,-,-,Final
20120415-0,Sunday,15-APR-2012,05:52,O1, Standing (STD),"Moline-Quad-City Airport, IL (MLI)",United States of America,0,0, Substantial, Written off (damaged beyond repair),Canadair CL-600-2B19 Regional Jet CRJ-200ER,2,General Electric CF34-3B1,2002,-,-, N684BR, 7708,Delta Connection,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,Preliminary
20120415-1,Sunday,15-APR-2012,13:21,A1, Landing (LDG),Yida Airstrip,South Sudan,3,0, Damaged beyond repair,-,Fokker F-27 Friendship 500,2,Rolls-Royce Dart 534-2,1968,-,-, 5Y-SRJ, 10372,Sky Relief Services,Cargo,-,Lokichoggio Airport,LKG,HKLK,Kenya,-,-,-,-,3,0,0,0,-,-,Preliminary - official
20120420-0,Friday,20-APR-2012,18:40,A1, Approach (APR),"4,2 km (2.6 mls) SE of Islamabad-Benazir Bhutto International Airport (ISB)",Pakistan,127,127, Destroyed, Written off (damaged beyond repair),Boeing 737-236A,2,Pratt & Whitney JT8D-15A,1984,37824.0,46933.0, AP-BKC, 23167/1074,Bhoja Airlines,Domestic Scheduled Passenger,B4213,Karachi-Jinnah International Airport,KHI,OPKC,Pakistan,Islamabad-Benazir Bhutto International Airport,ISB,OPRN,Pakistan,6,121,6,121,-,-,Final
20120421-0,Saturday,21-APR-2012,08:13,A1, Approach (APR),Santa Cruz-Viru Viru International Airport (VVI),Bolivia,4,3, Destroyed, Written off (damaged beyond repair),Curtiss C-46F-1-CU Commando,2,Pratt & Whitney R-2800,1945,-,29080.0, CP-1319, 22428,SkyTeam Cargo,Cargo,-,Santa Cruz-Viru Viru International Airport,VVI,SLVR,Bolivia,Cobija-E. Beltram Airport,CIJ,SLCO,Bolivia,3,1,3,0,-,-,Final
20120422-0,Sunday,22-APR-2012,-,A2, Landing (LDG),Karachi-Jinnah International Airport (KHI),Pakistan,178,0, Substantial, Repaired,Boeing 737-4H6,2,CFMI CFM56-3C1,1993,-,-, AP-BJN, 26460/2533,Shaheen Air,Domestic Scheduled Passenger, 122,Islamabad-Benazir Bhutto International Airport,ISB,OPRN,Pakistan,Karachi-Jinnah International Airport,KHI,OPKC,Pakistan,6,172,0,0,-,-,Preliminary
20120423-0,Monday,23-APR-2012,08:45,A1, Landing (LDG),Dârvari,Romania,2,0, Substantial, Written off (damaged beyond repair),Antonov An-2R,1,Shvetsov ASh-62IR,1981,-,5461.0, YR-BOR, 1G192-13,Aerogetic,Agricultural,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,Final
20120427-0,Friday,27-APR-2012,10:00,A1, Landing (LDG),Laguna Salada,Mexico,-,0, Damaged beyond repair,-,Boeing 727-212,3,Pratt & Whitney JT8D-17 (HK3),1977,-,-, XB-MNP, 21348/1287,Unknown,Test,-,Mexicali Airport,MXL,MMML,Mexico,-,-,-,-,-,0,0,0,-,-,Preliminary
20120428-0,Saturday,28-APR-2012,14:55,A1, Landing (LDG),Galkayo Airport (GLK),Somalia,36,0, Damaged beyond repair,-,Antonov An-24RV,2,Ivchenko AI-24VT,1973,-,-, 3X-GEB, 37308403,Jubba Airways,Domestic Scheduled Passenger,-,Hargeisa Airport,HGA,HCMH,Somalia,Galkayo Airport,GLK,HCMR,Somalia,4,32,0,0,-,-,Preliminary
20120430-0,Monday,30-APR-2012,08:51,A1, Landing (LDG),Dhaka-Shahjalal International Airport (DAC),Bangladesh,15,0, Substantial, Written off (damaged beyond repair),ATR 72-212A (ATR-72-500),2,Pratt & Whitney Canada PW127M,2009,-,-, L16-2/52, 881,Thai AF,Military, 304,Bangkok-Don Muang International Airport,DMK,VTBD,Thailand,Dhaka-Shahjalal International Airport,DAC,VGHS,Bangladesh,7,8,0,0,-,-,Preliminary
20120501-0,Tuesday,01-MAY-2012,14:49,A2, Landing (LDG),Jeddah-King Abdulaziz International Airport (JED),Saudi Arabia,10,0, Substantial,-,Airbus A300B4-605R,2,General Electric CF6-80C2A5,1994,18308.0,54832.0, TC-OAG, 747,Onur Air,Ferry/positioning,2865,Madinah-Mohammad Bin Abdulaziz Airport,MED,OEMA,Saudi Arabia,Jeddah-King Abdulaziz International Airport,JED,OEJN,Saudi Arabia,10,0,0,0,-,-,Final
20120502-0,Wednesday,02-MAY-2012,10:38,A1, Landing (LDG),Yambio Airport,South Sudan,11,0, Substantial,-,Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,1992,-,-, 5Y-NGO, 208B0322,Airworks,Domestic Non Scheduled Passenger,-,Juba Airport,JUB,HSSJ,South Sudan,-,-,-,-,2,9,0,0,-,-,Preliminary - official
20120509-0,Wednesday,09-MAY-2012,14:32,A1, En route (ENR),75 km (46.9 mls) S of Jakarta,Indonesia,45,45, Destroyed, Written off (damaged beyond repair),Sukhoi Superjet 100-95B,2,PowerJet SaM146,2009,502.0,843.0, 97004, 95004,Sukhoi Civil Aircraft,Demonstration,36801,Jakarta-Halim Perdana Kusuma Airport,HLP,WIHH,Indonesia,Jakarta-Halim Perdana Kusuma Airport,HLP,WIHH,Indonesia,4,41,4,41,-,-,Final
20120511-0,Friday,11-MAY-2012,12:05,A2, Landing (LDG),Guatemala City-La Aurora Airport (GUA),Guatemala,2,0, Substantial, Repaired,Convair CV-580F SCD,2,Allison 501-D13D,1956,29707.0,42341.0, N171FL, 318,Contract Air Cargo,Cargo,8138,Miami International Airport,MIA,KMIA,United States of America,Guatemala City-La Aurora Airport,GUA,MGGT,Guatemala,2,0,0,0,-,-,Final
20120514-0,Monday,14-MAY-2012,09:30,A1, Approach (APR),5 km (3.1 mls) SW of Jomsom Airport (JMO),Nepal,21,15, Destroyed, Written off (damaged beyond repair),Dornier 228-212,2,Garrett TPE331-5A-252D,1997,-,-, 9N-AIG, 8216,Agni Air,Domestic Scheduled Passenger,-,Pokhara Airport,PKR,VNPK,Nepal,Jomsom Airport,JMO,VNJS,Nepal,3,18,2,13,-,-,Preliminary
20120515-0,Tuesday,15-MAY-2012,02:40,A2, Landing (LDG),Sasereme Airstrip,Papua New Guinea,16,0, Substantial, Repaired,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1971,-,50168.0, P2-MCZ, 330,Airlines PNG,Domestic Scheduled Passenger,-,Port Moresby-Jacksons International Airport,POM,AYPY,Papua New Guinea,-,-,-,-,2,14,0,0,-,-,Final
20120517-0,Thursday,17-MAY-2012,14:07,A2, Landing (LDG),München-Franz Josef Strauss Airport (MUC),Germany,62,0, Substantial, Repaired,ATR 72-212A (ATR-72-500),2,Pratt & Whitney Canada PW127F,2001,-,-, I-ADCD, 664,Air Dolomiti,International Scheduled Passenger,LH1912,München-Franz Josef Strauss Airport,MUC,EDDM,Germany,Venice-Marco Polo Airport,VCE,LIPZ,Italy,4,58,0,0,-,-,Preliminary
20120517-1,Thursday,17-MAY-2012,07:15,A1, Taxi (TXI),"Houston-George Bush Intercontinental Airport, TX (IAH)",United States of America,2,0, Substantial, Written off (damaged beyond repair),Shorts 360-100,2,Pratt & Whitney Canada PT6A-65AR,1983,-,27504.0, N617FB, SH.3617,Air Cargo Carriers,Cargo,-,Houston-George Bush Intercontinental Airport,IAH,KIAH,United States of America,Austin-Bergstrom International Airport,AUS,KAUS,United States of America,2,0,0,0,-,-,Final
20120518-0,Friday,18-MAY-2012,-,O2, Standing (STD),Gödöllõ Airfield,Hungary,-,0, Substantial, Repaired,Antonov An-2T,1,Shvetsov ASh-62IR,1980,-,-, HA-MEA, 1G186-07,Sky Escort Aero-Club Hungary,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,Preliminary
20120523-0,Wednesday,23-MAY-2012,11:50,A1, Landing (LDG),Cáslav Air Base,Czech Republic,23,0, Destroyed, Written off (damaged beyond repair),Antonov An-30B,-,-,-,-,-, 04 Black, 0704,Russian AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,Preliminary
20120524-0,Thursday,24-MAY-2012,-,A2, Approach (APR),"near Tampa-Mac Dill AFB, FL (MCF)",United States of America,-,0, Substantial, Repaired,Canadair CC-144A Challenger 600,2,Lycoming ALF502L-2,1983,-,-, 144601, 1040,RCAF,Military,-,-,-,-,-,Tampa-MacDill AFB,MCF,KMCF,United States of America,-,-,0,0,-,-,Preliminary
20120525-0,Friday,25-MAY-2012,-,A2, Landing (LDG),Lézignan-Corbières Airport,France,1,0, Substantial, Repaired,Cessna 208B Super Cargomaster,1,Pratt & Whitney Canada PT6A-114A,2005,-,-, D-FAAF, 208B1125,Skydive Flyzone,Parachuting,-,-,-,-,-,-,-,-,-,1,0,0,0,-,-,Preliminary
20120528-0,Monday,28-MAY-2012,-,A2, Unknown (UNK),Mumbai (Bombay) Airport (BOM),India,-,0, Substantial, Repaired,Boeing 777-237LR,2,General Electric GE90-110B1L,2009,-,-, VT-ALH, 36307/805,Air India,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,Preliminary
20120530-0,Wednesday,30-MAY-2012,13:00,A2, Standing (STD),"Chicago-O'Hare International Airport, IL (ORD)",United States of America,21,0, Substantial, Repaired,Embraer EMB-140 (ERJ-135KL),2,Allison AE3007A1/3,2002,-,24059.0, N834AE, 145631,American Eagle,Domestic Scheduled Passenger,4265,Springfield-Branson National Airport,SGF,KSGF,United States of America,Chicago-O'Hare International Airport,ORD,KORD,United States of America,3,18,0,0,-,-,Final
20120530-1,Wednesday,30-MAY-2012,13:00,A2, Taxi (TXI),"Chicago-O'Hare International Airport, IL (ORD)",United States of America,3,0, Minor, Repaired,Boeing 747-45EF,4,General Electric CF6-80C2B1F,2000,-,57114.0, B-16481, 30607/1251,Eva Air,Cargo,661,Chicago-O'Hare International Airport,ORD,KORD,United States of America,Anchorage-Ted Stevens International Airport,ANC,PANC,United States of America,3,0,0,0,-,-,Final
20120601-0,Friday,01-JUN-2012,12:35,A1, Landing (LDG),Pontianak-Supadio Airport (PNK),Indonesia,163,0, Substantial, Written off (damaged beyond repair),Boeing 737-4Y0,2,CFMI CFM56-3C1,1990,-,-, PK-CJV, 24689/1883,Sriwijaya Air,Domestic Scheduled Passenger, 188,Jakarta-Soekarno-Hatta International Airport,CGK,WIII,Indonesia,Pontianak-Supadio Airport,PNK,WIOO,Indonesia,8,155,0,0,-,-,Preliminary
