identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19390213-2,Monday,13-FEB-1939,-,A1, Unknown (UNK),off Cartagena,Spain,-,-, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, registration unknown,-,Aviación Nacional,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19390219-0,Sunday,19-FEB-1939,18:50,A2, Landing (LDG),San Juan harbor,Puerto Rico,30,0, Substantial, Repaired,Sikorsky S-42A,4,Pratt & Whitney R-1690-S1EG Hornet,1936,-,-, NC15376, 4206,Pan Am,International Scheduled Passenger,-,-,-,-,-,San Juan-Isla Grande Airport,SIG,TJIG,Puerto Rico,7,23,0,0,-,-,Final
19390224-0,Friday,24-FEB-1939,-,A1, En route (ENR),"Termes Ribi, Commune de Roubion",France,10,10, Damaged beyond repair,-,Junkers Ju-52/3mge,-,-,-,-,-, D-ALUS, 5210,Reichsluftfahrtministerium,International Scheduled Passenger,-,-,-,-,-,Genoa-Cristoforo Colombo Airport,GOA,LIMJ,Italy,4,6,4,6,-,-,-
19390302-0,Thursday,02-MAR-1939,13:15,O1, Standing (STD),"Vancouver, BC",Canada,0,0, Substantial,-,Ford 6-AT-AS Tri-Motor,-,-,-,-,-, CF-BEP, 6-AT-1,Yukon Southern Air Transport,Cargo,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19390305-2,Sunday,05-MAR-1939,-,A1, Unknown (UNK),at an unknown location,Spain,-,-, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, registration unknown,-,Aviación Nacional,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19390312-0,Sunday,12-MAR-1939,-,A1, En route (ENR),near Weining,China,6,4, Damaged beyond repair,-,Junkers Ju-52/3mge,-,-,-,-,-, XXIII, 4074,Eurasia,Domestic Scheduled Passenger,-,Chongqing-Jiangbei International Airport,CKG,ZUCK,China,Kunming-Wujiaba Airfield,KMG,ZPPP,China,2,4,0,4,-,-,-
19390312-1,Sunday,12-MAR-1939,-,A1, Taxi (TXI),"Tandjong, Batavia, Java (Netherlands East Indies)",Indonesia,8,0, Damaged beyond repair,-,Short S.23 Empire Flying Boat Mk I,4,Bristol Pegasus Xc,1937,-,-, G-ADUY, S.816,Imperial Airways,Unknown,-,-,-,-,-,-,-,-,-,5,3,0,0,-,-,-
19390314-0,Tuesday,14-MAR-1939,04:57,A1, Approach (APR),Sint-Stevens-Woluwe,Belgium,3,3, Destroyed, Written off (damaged beyond repair),Junkers Ju-52/3mge,3,BMW 132,1937,-,-, OO-AUA, 5815,Sabena,Cargo,-,-,-,-,-,-,-,-,-,3,0,3,0,-,-,Final
19390318-0,Saturday,18-MAR-1939,13:17,A1, Maneuvering (MNV),"near Alder, WA",United States of America,10,10, Damaged beyond repair,-,Boeing S.307 Stratoliner,4,Wright R-1820-G102A,1938,19.0,-, NX19901, 1994,Boeing,Test,-,Seattle-Boeing Field International Airport,BFI,KBFI,United States of America,Seattle-Boeing Field International Airport,BFI,KBFI,United States of America,10,0,10,0,-,-,Final
19390326-0,Sunday,26-MAR-1939,02:48,A1, Takeoff (TOF),"Oklahoma City Municipal Air Terminal, OK (OKC)",United States of America,12,8, Damaged beyond repair,-,Douglas DC-2-112,2,Wright R-1820-F2A Cyclone,1934,-,-, NC13727, 1253,Braniff Airways,Domestic Scheduled Passenger,1.0,Oklahoma City Municipal Air Terminal,OKC,KOKC,United States of America,Dallas-Love Field,DAL,KDAL,United States of America,3,9,1,7,-,-,Final
19390329-0,Wednesday,29-MAR-1939,-,A1, Unknown (UNK),"Cabezabellosa, Cáceres",Spain,-,-, Damaged beyond repair,-,Junkers Ju-52/3mge,-,-,-,-,-, M-CABD, 4059,Iberia,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19390399-0,-,xx-MAR-1939,-,A1, Unknown (UNK),Fukuoka Airport (FUK),Japan,-,-, Substantial, Written off (damaged beyond repair),Lockheed 14-WG3B Super Electra,-,-,-,-,-, J-BDOQ,-,Imperial Japanese Airways,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19390399-1,-,xx-MAR-1939,-,O1, Standing (STD),Tegucigalpa-Toncontin Airport (TGU),Honduras,0,0, Damaged beyond repair,-,Ford 5-AT-B Tri-Motor,3,Pratt & Whitney R-1340 Wasp,1928,-,-, LG-AAH, 5-AT-014,TACA Guatemala,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19390415-0,Saturday,15-APR-1939,-,A1, En route (ENR),"near El Carmen, Santander",Colombia,2,2, Damaged beyond repair,-,Ford 5-AT-C Tri-Motor,3,Pratt & Whitney R-1340 Wasp,1929,-,-, NC8411, 5-AT-049,South American Gulf Oil Co.,Unknown,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19390424-2,Monday,24-APR-1939,-,A1, Unknown (UNK),Großer Arbersee,Germany,-,-, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, registration unknown,-,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19390429-1,Saturday,29-APR-1939,-,A1, En route (ENR),near Bollstadt/Amerdingen,Germany,7,5, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, registration unknown,-,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19390499-0,-,xx-APR-1939,-,A1, Landing (LDG),near Uruyén,Venezuela,4,0, Damaged beyond repair,-,Fokker F.VIII,-,-,1928,-,-, YV-AFO, 5041,Venezuelan Government,Survey/research,-,-,-,-,-,Kamarata Airport,KTV,SVKM,Venezuela,-,-,0,0,-,-,-
19390501-0,Monday,01-MAY-1939,-,A1, Approach (APR),"Lumbo lagoon, Ilha da Mocambique",Mozambique,6,2, Damaged beyond repair,-,Short S.23 Empire Flying Boat Mk I,4,Bristol Pegasus Xc,1937,-,-, G-ADVD, S.821,Imperial Airways,International Scheduled Passenger,-,-,-,-,-,-,-,-,-,-,-,2,0,-,-,-
19390502-0,Tuesday,02-MAY-1939,15:30,A1, En route (ENR),nr Argana,Morocco,9,9, Damaged beyond repair,-,Dewoitine D.338,-,-,-,-,-, F-ARIC, 25,Air France,International Scheduled Passenger,-,Dakar-Yoff Airport,DKR,GOOY,Senegal,-,-,-,-,3,6,3,6,-,-,-
19390503-0,Wednesday,03-MAY-1939,-,A1, Landing (LDG),"San Diego-North Island NAS, CA (NZY)",United States of America,-,-, Damaged beyond repair,-,Consolidated PBY-4 Catalina,-,-,-,-,-, 1234,-,US Navy,Military,-,-,-,-,-,San Diego-North Island NAS,NZY,KNZY,United States of America,-,-,-,-,-,-,-
19390506-0,Saturday,06-MAY-1939,-,C1, Standing (STD),Hanchung (Hanzhong) Airfield,China,0,0, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, XVII, 5104,Eurasia,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19390517-0,Wednesday,17-MAY-1939,-,A1, Takeoff (TOF),Fukuoka Airport (FUK),Japan,11,6, Damaged beyond repair,-,Lockheed 14-WG3B Super Electra,-,-,-,-,-, J-BCOZ,-,Imperial Japanese Airways,Domestic Scheduled Passenger,-,Fukuoka Airport,FUK,RJFF,Japan,Seoul-Gimpo (Kimpo) International Airport,SEL,RKSS,South Korea,3,8,2,4,-,-,-
19390599-0,-,xx-MAY-1939,-,C1, Standing (STD),Chongqing Airport (CKG),China,0,0, Damaged beyond repair,-,Douglas DC-2-192,-,-,1936,-,-, n/a, 1560,Chinese Government,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19390601-0,Thursday,01-JUN-1939,-,A1, Unknown (UNK),Alexandria,Egypt,-,-, Damaged beyond repair,-,Armstrong Whitworth AW.15 Atalanta,-,-,1932,-,-, G-ABTH, AW.741,Imperial Airways,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19390605-0,Monday,05-JUN-1939,08:00,A1, Initial climb (ICL),Johore Straits,Singapore,8,4, Damaged beyond repair,-,Short Sunderland I,-,-,-,-,-, L5801,-,RAF,Military,-,Singapore-Seletar Airport,XSP,WSSL,Singapore,Singapore-Seletar Airport,XSP,WSSL,Singapore,8,0,4,0,-,-,-
19390606-0,Tuesday,06-JUN-1939,09:00,A2, Maneuvering (MNV),Amsterdam-Schiphol Municipal Airport (AMS),Netherlands,4,0, Substantial, Repaired,Douglas DC-2-115E,-,-,1935,-,-, PH-AKN, 1360/F20,KLM,Training,-,Amsterdam-Schiphol Municipal Airport,AMS,EHAM,Netherlands,Amsterdam-Schiphol Municipal Airport,AMS,EHAM,Netherlands,4,0,0,0,-,1,-
19390612-0,Monday,12-JUN-1939,-,A1, Landing (LDG),Calcutta,India,8,0, Damaged beyond repair,-,Short S.23 Empire Flying Boat Mk I,4,Bristol Pegasus Xc,1937,-,-, G-ADVE, S.822,Imperial Airways,Passenger,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19390619-0,Monday,19-JUN-1939,-,O1, Standing (STD),Hythe,Atlantic Ocean,0,0, Damaged beyond repair,-,Short S.30 Empire Flying Boat,4,Bristol Perseus XIIc,1938,-,-, G-AFCW, S.882,Imperial Airways,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19390729-0,Saturday,29-JUL-1939,-,A1, Landing (LDG),Kirby-in-Furness Moor,United Kingdom,9,0, Damaged beyond repair,-,de Havilland DH.86A Express,-,-,-,-,-, L7596, 2348,RAF,Military,-,-,-,-,-,-,-,-,-,2,7,0,0,-,-,-
19390803-0,Thursday,03-AUG-1939,-,U1, Landing (LDG),Rangoon-Mingaladon Airport,Myanmar,-,0, Damaged beyond repair,-,Junkers Ju-52/3mte,-,-,-,-,-, D-ANJH, 5947,Deutsche Lufthansa,International Scheduled Passenger,-,-,-,-,-,Yangon-Mingaladon Airport,RGN,VYYY,Myanmar,-,-,0,0,-,-,-
19390804-0,Friday,04-AUG-1939,-,A1, En route (ENR),Tivissa,Spain,7,7, Damaged beyond repair,-,Junkers Ju-52/3mte,-,-,-,-,-, D-AUJG, 5942,Deutsche Lufthansa,Passenger,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19390811-0,Friday,11-AUG-1939,-,A1, En route (ENR),"Saint-Sauveur, Luxeuil-les-Bains",France,12,0, Damaged beyond repair,-,Lockheed 14-WF62 Super Electra,-,-,1938,-,-, G-AFGN, 1467,Imperial Airways,International Scheduled Passenger,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19390813-0,Sunday,13-AUG-1939,16:35,A1, Approach (APR),"ca 1 km N off Rio de Janeiro-Santos Dumont Airport, RJ (SDU)",Brazil,16,14, Damaged beyond repair,-,Sikorsky S-43B,2,Pratt & Whitney R-1690-S1EG Hornet,1936,-,3650.0, NC16933, 4324,Pan Am,International Scheduled Passenger,-,Vitória-Goiabeiras Airport,VIX,SBVT,Brazil,Rio de Janeiro-Santos Dumont Airport,SDU,SBRJ,Brazil,4,12,4,10,-,-,Final
19390824-0,Thursday,24-AUG-1939,-,A1, Unknown (UNK),at an unknown location,Italy,-,-, Damaged beyond repair,-,Savoia-Marchetti SM-75,-,-,-,-,-, I-LOVE, 32034,Ala Littoria,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19390824-1,Thursday,24-AUG-1939,-,A1, En route (ENR),Glindow,Germany,2,2, Damaged beyond repair,-,Junkers F.24kay (G.24),1,Daimler-Benz DB 601,1925,-,-, D-ULIS, 850,Deutsche Lufthansa,Test,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19390830-0,Wednesday,30-AUG-1939,-,A1, Takeoff (TOF),near Hannover,Germany,7,7, Damaged beyond repair,-,Junkers Ju-52/3mte,-,-,-,-,-, D-AFOP, 5800,Deutsche Lufthansa,Passenger,-,Hannover Airport,HAJ,EDDV,Germany,-,-,-,-,-,-,-,-,-,-,-
19390831-2,Thursday,31-AUG-1939,18:00,A1, Unknown (UNK),Hunding/Zueding,Germany,5,4, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, registration unknown,-,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19390905-0,Tuesday,05-SEP-1939,-,A1, Landing (LDG),Catterick RAF Station,United Kingdom,-,0, Damaged beyond repair,-,Vickers Valentia,-,-,1931,-,-, K2345,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19390910-0,Sunday,10-SEP-1939,18:30,A1, Landing (LDG),Pembroke Dock RAF Station,United Kingdom,-,0, Damaged beyond repair,-,Short Sunderland I,-,-,-,-,-, N6135,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19390918-0,Monday,18-SEP-1939,-,A1, En route (ENR),"Milford Haven in Dale Roads, Pembrokeshire",United Kingdom,10,10, Damaged beyond repair,-,Short Sunderland I,-,-,-,-,-, L2165,-,RAF,Military,-,-,-,-,-,-,-,-,-,10,0,10,0,-,-,-
19390922-0,Friday,22-SEP-1939,16:20,A1, En route (ENR),"near Großjena, Naumburg, Sachsen-Anhalt",Germany,13,13, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, registration unknown,-,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19390925-2,Monday,25-SEP-1939,-,C1,  (CMB),Warsaw,Poland,-,-, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, G6+CZ,-,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19390928-0,Thursday,28-SEP-1939,-,A2, Landing (LDG),"Sydney-Mascot Airport, NSW (SYD)",Australia,-,0, Substantial, Repaired,Douglas DC-2-210,-,-,1937,-,-, VH-UYB, 1563,ANA,Domestic Scheduled Passenger,-,-,-,-,-,Sydney-Mascot Airport,SYD,YSSY,Australia,-,-,0,0,-,-,-
19391009-0,Monday,09-OCT-1939,12:50,A1, En route (ENR),"Thomasdorf, near Waldenburg",Germany,7,7, Damaged beyond repair,-,Junkers Ju-52/3mg4c,-,-,-,-,-, G6+KO, 6201,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19391010-0,Tuesday,10-OCT-1939,-,A1, Unknown (UNK),off Wangerooge [North Sea],Germany,-,-, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, registration unknown, 6671,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19391013-0,Friday,13-OCT-1939,18:40,A1, Landing (LDG),Isles of Scilly,United Kingdom,13,0, Damaged beyond repair,-,Short Sunderland I,-,-,-,-,-, N9045,-,RAF,Military,-,-,-,-,-,-,-,-,-,13,0,0,0,-,-,-
19391013-1,Friday,13-OCT-1939,-,A1, Approach (APR),Gabode,Djibouti,6,0, Damaged beyond repair,-,Caproni Ca.133,-,-,1936,-,-, I-DIRE,-,Ala Littoria,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19391015-0,Sunday,15-OCT-1939,21:15,A1, Landing (LDG),"Plymouth Sound, Devon",United Kingdom,11,4, Damaged beyond repair,-,Short Sunderland I,-,-,-,-,-, N9030,-,RAF,Military,-,-,-,-,-,-,-,-,-,11,0,4,0,-,-,-
19391017-0,Tuesday,17-OCT-1939,-,A1, En route (ENR),near Olías,Spain,17,15, Damaged beyond repair,-,Savoia-Marchetti S.73,-,-,1937,-,-, I-IESI ?, 30036,Ala Littoria,Domestic Scheduled Passenger,-,Sevilla Airport,SVQ,LEZL,Spain,Melilla Airport,MLN,GEML,Spain,7,10,5,10,-,-,-
19391107-0,Tuesday,07-NOV-1939,-,A1, Landing (LDG),"Tiverton, Devon",United Kingdom,-,0, Damaged beyond repair,-,Handley Page HP.42W,-,-,1931,-,-, G-AAXD, HP.42/6,Imperial Airways,Unknown,-,-,-,-,-,Exeter Airport,EXT,EGTE,United Kingdom,-,-,0,0,-,-,-
19391110-0,Friday,10-NOV-1939,-,A1, En route (ENR),"near Lastras de Cuellar, Segovia",Spain,11,7, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, 22-104,-,Spanish AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19391115-0,Wednesday,15-NOV-1939,-,A1, Takeoff (TOF),"El Palomar, BA",Argentina,-,0, Minor, Repaired,Junkers Ju-52/3mge,-,-,-,-,-, T-166, 6224,Argentine AF,Military,-,El Palomar Airport,EPA,SADP,Argentina,-,-,-,-,-,-,0,0,-,-,-
19391117-0,Friday,17-NOV-1939,-,A1, En route (ENR),off Cap Juby,Morocco,11,10, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, 22-94,-,Spanish AF,Military,-,Tan Tan Airport,TTA,GMAT,Morocco,-,-,-,-,3,8,2,8,-,-,-
19391204-0,Monday,04-DEC-1939,-,A1, En route (ENR),Bayerisch Eisenstein,Germany,17,4, Damaged beyond repair,-,Junkers Ju-52/3mlu,3,Piaggio PX,1935,-,-, I-BAUS, 4063,Ala Littoria,International Scheduled Passenger,-,München-Riem Airport,MUC,EDDM,Germany,-,-,-,-,4,13,0,4,-,-,-
19391218-0,Monday,18-DEC-1939,08:15,A1, En route (ENR),10 km (6.3 mls) S off  Europa Point [Strait of Gibraltar],Gibraltar,10,10, Destroyed, Written off (damaged beyond repair),Junkers Ju-52/3m,-,-,-,-,-, M-CABA, 5854,Iberia,International Scheduled Passenger,-,Tétouan Airport,TTU,GMTN,Morocco,Sevilla Airport,SVQ,LEZL,Spain,3,7,3,7,-,-,-
19391221-0,Thursday,21-DEC-1939,-,A1, En route (ENR),480 km (300 mls) NW off  Alexandria,Mediterranean Sea,11,5, Damaged beyond repair,-,Lockheed 14-WF62 Super Electra,-,-,1938,-,-, G-AFYU, 1444,British Airways,International Scheduled Passenger,-,-,-,-,-,Malta-Luqa Airport,MLA,LMML,Malta,5,6,2,3,-,-,-
