identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19689999-1,-,xx-xxx-1968,-,U1, Unknown (UNK),"Rio de Janeiro-Santos Dumont Airport, RJ (SDU)",Brazil,-,-, Damaged beyond repair,-,Curtiss TC-46A,-,-,1944,-,-, PP-NME, 30418,VASP,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19689999-3,-,xx-xxx-1968,-,A1, Landing (LDG),Paramaribo-Zanderij International Airport (PBM),Suriname,-,0, Damaged beyond repair,-,Lockheed L-1649A Starliner,-,-,1957,-,-, N7324C, 1030,Six-T Ranch Corp.,Illegal Flight,-,Paramaribo-Zanderij International Airport,PBM,SMJP,Suriname,-,-,-,-,-,-,0,0,-,-,-
19689999-4,-,XX-XXX-1968,-,A1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Antonov An-2M,-,-,-,-,-, 636, 1G36-36,Polish AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19689999-5,-,xx-xxx-1968,-,A1, Initial climb (ICL),off San Andrés Island Airport (ADZ),Colombia,-,-, Damaged beyond repair,-,Curtiss C-46D-10-CU Commando,-,-,1945,-,-, HK-682, 33226,Aeropesca Colombia,Unknown,-,San Andrés Island Airport,ADZ,SKSP,Colombia,-,-,-,-,-,-,-,-,-,-,-
19680426-0,Friday,26-APR-1968,-,C1, Maneuvering (MNV),32 km (20 mls) SW of Hue,Vietnam,8,8, Damaged beyond repair,-,Lockheed C-130B Hercules,4,Allison T56-A-7,1961,-,-, 60-0298, 3602,USAF,Military,-,Saigon-Tan Son Nhat International Airport,SGN,VVTS,Vietnam,Saigon-Tan Son Nhat International Airport,SGN,VVTS,Vietnam,8,0,8,0,-,-,-
19680428-0,Sunday,28-APR-1968,05:23,A1, Approach (APR),"Atlantic City International Airport, NJ (ACY)",United States of America,4,0, Damaged beyond repair,-,Douglas DC-8-31,4,Pratt & Whitney JT4A-,1960,-,-, N1802, 45277/94,Capitol Airways,Training,-,Atlantic City International Airport,ACY,KACY,United States of America,Atlantic City International Airport,ACY,KACY,United States of America,4,0,0,0,-,-,Final
19680430-0,Tuesday,30-APR-1968,-,A1, En route (ENR),near Islamabad-Chaklala Air Base (ISB),Pakistan,22,22, Damaged beyond repair,-,Lockheed L-100 Hercules,4,Allison 501-D22,1966,-,-, 64145, 4145,Pakistan AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19680501-1,Wednesday,01-MAY-1968,13:30,A2, En route (ENR),Tumaco,Colombia,26,0, Substantial, Repaired,Douglas C-47 (DC-3),-,-,-,-,-, FAC-669,-,Colombian AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19680503-0,Friday,03-MAY-1968,16:48,A1, En route (ENR),"1,6 km (1 mls) E of Dawson, TX",United States of America,85,85, Destroyed, Written off (damaged beyond repair),Lockheed L-188A Electra,4,Allison 501-D13A,1959,-,20958.0, N9707C, 1099,Braniff Airways,Domestic Scheduled Passenger, 352,Houston-William P. Hobby Airport,HOU,KHOU,United States of America,Dallas-Love Field,DAL,KDAL,United States of America,5,80,5,80,-,-,Final
19680504-0,Saturday,04-MAY-1968,16:15,A1, Approach (APR),"Paisano Ranch, TX",United States of America,2,2, Damaged beyond repair,-,Fairchild F-27F,-,-,1967,-,-, N27W, 123,Eastex Inc,Executive,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,Final
