identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19890719-0,Wednesday,19-JUL-1989,11:02,A1, Maneuvering (MNV),??Cape Kibera,Russia,10,10, Damaged beyond repair,-,Antonov An-26,-,-,1980,-,-, CCCP-26685, 8805,Aeroflot / Yakutsk,Survey/research,-,-,-,-,-,Pevek Airport,PWE,UHMP,Russia,6,4,6,4,-,-,-
19890719-1,Wednesday,19-JUL-1989,16:00,A1, Landing (LDG),"Sioux Gateway Airport, IA (SUX)",United States of America,296,111, Destroyed, Written off (damaged beyond repair),McDonnell Douglas DC-10-10,3,General Electric CF6-6D,1973,16997.0,43401.0, N1819U, 46618/118,United Airlines,Domestic Scheduled Passenger,UA232,Denver-Stapleton International Airport,DEN,KDEN,United States of America,Chicago-O'Hare International Airport,ORD,KORD,United States of America,11,285,1,110,-,-,Final
19890721-0,Friday,21-JUL-1989,-,A1, Approach (APR),Porgera Airport (RGE),Papua New Guinea,22,3, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1973,-,-, P2-RDW, 366,Talair,Domestic Scheduled Passenger,-,Mount Hagen-Kagamuga Airport,HGU,AYMH,Papua New Guinea,-,-,-,-,2,20,2,1,-,-,-
19890721-1,Friday,21-JUL-1989,15:20,A1, Landing (LDG),Manila International Airport (MNL),Philippines,98,0, Damaged beyond repair,-,BAC One-Eleven 516FP,2,Rolls-Royce Spey 512-14DW,1970,-,-, RP-C1193, 231,Philippine Air Lines,Domestic Scheduled Passenger, 124,Zamboanga Airport,ZAM,RPMZ,Philippines,Manila International Airport,MNL,RPLL,Philippines,5,93,0,0,-,8,-
19890722-0,Saturday,22-JUL-1989,-,A1, Unknown (UNK),near Mocuba,Mozambique,-,-, Damaged beyond repair,-,Cessna 208 Caravan I,1,Pratt & Whitney Canada PT6A-114,1985,-,-, HB-CKW, 20800046,Zimex Aviation,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19890723-0,Sunday,23-JUL-1989,-,C1, Unknown (UNK),Chana,Angola,48,42, Damaged beyond repair,-,Antonov An-26,-,-,-,-,-, registration unknown,-,Angolan AF,Military,-,-,-,-,-,Cazombo Airport,CAV,FNCZ,Angola,-,-,-,-,-,-,-
19890725-0,Tuesday,25-JUL-1989,13:30,A1, Takeoff (TOF),Grimsby-Binbrook Airport (GSY),United Kingdom,10,0, Destroyed, Written off (damaged beyond repair),Boeing B-17G,4,Wright R-1820-97,1945,-,-, F-BEEA, 8552,IGN,Unknown,-,Grimsby-Binbrook Airport,GSY,EGXB,United Kingdom,Duxford Airport,QFO,EGSU,United Kingdom,10,0,0,0,-,-,Final
19890727-0,Thursday,27-JUL-1989,07:05,A1, Approach (APR),"2,4 km (1.5 mls) E of Tripoli International Airport (TIP)",Libya,199,75, Destroyed, Written off (damaged beyond repair),McDonnell Douglas DC-10-30,3,General Electric CF6-50C2,1973,11440.0,49025.0, HL7328, 47887/125,Korean Air,International Scheduled Passenger,KE803,Jeddah-King Abdulaziz International Airport,JED,OEJN,Saudi Arabia,Tripoli International Airport,TIP,HLLT,Libya,18,181,3,72,-,4,-
19890728-0,Friday,28-JUL-1989,-,A1, Approach (APR),Ulan-Ude Airport (UUD),Russia,-,0, Damaged beyond repair,-,Tupolev Tu-134AK,-,-,1971,-,-, CCCP-65670, 0351110,Soviet AF,Military,-,-,-,-,-,Ulan-Ude Airport,UUD,UIUU,Russia,-,-,0,0,-,-,-
19890731-0,Monday,31-JUL-1989,22:00,A1, Initial climb (ICL),Auckland International Airport (AKL),New Zealand,3,3, Destroyed, Written off (damaged beyond repair),Convair CV-580,2,Allison 501-D13D,1954,-,29999.0, ZK-FTB, 180,Air Freight NZ,Cargo,   1,Auckland International Airport,AKL,NZAA,New Zealand,Christchurch International Airport,CHC,NZCH,New Zealand,3,0,3,0,-,-,Final
19890731-1,Monday,31-JUL-1989,-,A1, Landing (LDG),Qala i Naw Airport (LQN),Afghanistan,20,0, Damaged beyond repair,-,Yakovlev Yak-40,-,-,-,-,-, YA-KAA,-,Ariana Afghan Airlines,Domestic Scheduled Passenger,-,-,-,-,-,Qala i Naw Airport,LQN,OAQN,Afghanistan,3,17,0,0,-,-,-
19890801-0,Tuesday,01-AUG-1989,-,A1, Landing (LDG),Tamanrasset-Aguemar Airport (TMR),Algeria,4,0, Damaged beyond repair,-,Lockheed L-100-30 Hercules,4,Allison 501-D22A,1981,-,-, 7T-VHK, 4883,Air Algérie,Unknown,-,Algiers-Houari Boumediene Airport,ALG,DAAG,Algeria,Tamanrasset-Aguemar Airport,TMR,DAAT,Algeria,4,0,0,0,-,-,-
19890802-0,Wednesday,02-AUG-1989,18:27,A2, Landing (LDG),Faroe Islands-Vagar Airport (FA),Denmark,52,0, Substantial, Repaired,British Aerospace BAe-146-200A,4,Lycoming ALF502R-5,1987,-,4611.0, OY-CRG, E2075,Atlantic Airways,Domestic Scheduled Passenger,RC453,Bergen-Flesland Airport,BGO,ENBR,Norway,Faroe Islands-Vagar Airport,FAE,EKVG,Denmark,6,46,0,0,-,-,Final
19890803-1,Thursday,03-AUG-1989,13:43,A1, Approach (APR),25 km (15.6 mls) WNW of Samos Airport (SMI),Greece,34,34, Damaged beyond repair,-,Shorts 330-200,2,Pratt & Whitney Canada PT6A-45R,1982,-,-, SX-BGE, SH.3083,Olympic Aviation,Domestic Scheduled Passenger, 545,Thessaloniki International Airport,SKG,LGTS,Greece,Samos Airport,SMI,LGSM,Greece,3,31,3,31,-,-,Preliminary
19890804-0,Friday,04-AUG-1989,18:30,A1, Landing (LDG),"Augusta Airport, ME (AUG)",United States of America,3,0, Substantial, Written off (damaged beyond repair),Convair CV-600,2,Rolls-Royce Dart 542,1953,-,-, N94253, 114,International Turbine Service,Ferry/positioning,-,Bangor International Airport,BGR,KBGR,United States of America,Buffalo-Greater Buffalo International Airport,BUF,KBUF,United States of America,3,0,0,0,-,-,Final
19890805-0,Saturday,05-AUG-1989,19:04,A1, Approach (APR),"Ilha das Onças, PA",Brazil,4,4, Destroyed, Written off (damaged beyond repair),Learjet 25D,-,-,1979,-,-, PT-KYR, 25-266,Locadora Belauto,Executive,-,Goiânia-Santa Genoveva Airport,GYN,SBGO,Brazil,Belém/Val-de-Cans International Airport,BEL,SBBE,Brazil,2,2,2,2,-,-,Final
19890807-0,Monday,07-AUG-1989,12:10,A1, En route (ENR),Gambella,Ethiopia,16,16, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1980,-,-, ET-AIL, 699,RRC Air Services,Domestic Non Scheduled Passenger,-,Addis Ababa-Bole Airport,ADD,HAAB,Ethiopia,-,-,-,-,3,13,3,13,-,-,-
19890808-0,Tuesday,08-AUG-1989,10:35,A1, En route (ENR),Upper Dart Valley,New Zealand,10,10, Damaged beyond repair,-,Britten-Norman BN-2A-26 Islander,2,Lycoming O-540-E4C5,1977,-,8350.0, ZK-EVK, 583,Aspiring Air,Domestic Non Scheduled Passenger,-,Wanaka Airport,WKA,NZWF,New Zealand,Milford Sound Airport,MFN,NZMF,New Zealand,1,9,1,9,-,-,Final
19890809-0,Wednesday,09-AUG-1989,19:00,A1, Maneuvering (MNV),"Fort Bragg, NC",United States of America,7,1, Damaged beyond repair,-,Lockheed C-130H Hercules,-,-,1976,-,-, 74-1681, 4654,USAF,Military,-,-,-,-,-,-,-,-,-,7,0,1,0,-,-,-
19890810-0,Thursday,10-AUG-1989,-,A1, Approach (APR),10 km (6.3 mls) from  Novgorod-Krechevitsy Airport,Russia,7,7, Damaged beyond repair,-,Ilyushin Il-76M,-,-,1977,-,-, CCCP-86718, 073409259,Soviet AF,Military,-,-,-,-,-,-,-,-,-,7,0,7,0,-,-,Preliminary
19890810-2,Thursday,10-AUG-1989,-,A1, Landing (LDG),Iquitos Airport (IQT),Peru,-,0, Damaged beyond repair,-,Douglas DC-8-33F,4,Pratt & Whitney JT4A-9,1960,-,-, OB-1316, 45384/50,APISA Air Carga,Cargo,-,-,-,-,-,Iquitos Airport,IQT,SPQT,Peru,-,-,0,0,-,-,-
19890813-0,Sunday,13-AUG-1989,17:50,A1, Landing (LDG),"Houston-Hobby Airport, TX (HOU)",United States of America,8,0, Substantial, Written off (damaged beyond repair),Hawker Siddeley HS-125-3A,2,Rolls-Royce Viper 522,1967,-,3966.0, N66HA, 25126,private,Private,-,Savannah International Airport,SAV,KSAV,United States of America,Houston-William P. Hobby Airport,HOU,KHOU,United States of America,2,6,0,0,-,-,Final
19890814-0,Monday,14-AUG-1989,-,A1, Landing (LDG),Neryungri Airport (NER),Russia,-,0, Damaged beyond repair,-,Yakovlev Yak-40,-,-,1977,-,-, CCCP-88252, 9710652,Aeroflot / Yakutsk,Domestic Scheduled Passenger, 432,Chita Airport,HTA,UIAA,Russia,Neryungri Airport,NER,UELL,Russia,-,-,0,0,-,-,-
19890815-1,Tuesday,15-AUG-1989,-,A1, Takeoff (TOF),near Shanghai-Hongqiao Airport (SHA),China,40,34, Damaged beyond repair,-,Antonov An-24RV,2,Ivchenko AI-24VT,1973,-,-, B-3417, 37309006,China Eastern,Domestic Scheduled Passenger,-,Shanghai-Hongqiao Airport,SHA,ZSSS,China,-,-,-,-,6,34,6,28,-,-,-
19890816-1,Wednesday,16-AUG-1989,-,A1, Takeoff (TOF),"San Carlos de Bariloche International Airport, RN (BRC)",Argentina,65,0, Damaged beyond repair,-,Fokker F-28 Fellowship 1000C,2,Rolls-Royce Spey 555-2,1973,18255.0,14002.0, TC-51, 11076,LADE,Passenger,-,San Carlos de Bariloche International Airport,BRC,SAZS,Argentina,Neuquén Airport,NQN,SAZN,Argentina,6,59,0,0,-,-,-
19890822-0,Tuesday,22-AUG-1989,-,A1, Unknown (UNK),near Puerto Ordaz,Venezuela,4,3, Damaged beyond repair,-,Canadair CL-215-1A10,2,Pratt & Whitney R-2800-83AM,1978,-,-, YV-O-INC-2, 1063,CVG,Training,-,Puerto Ordaz Airport,PZO,SVPR,Venezuela,Puerto Ordaz Airport,PZO,SVPR,Venezuela,4,0,3,0,-,-,-
19890823-0,Wednesday,23-AUG-1989,-,H2, En route (ENR),Algiers-Houari Boumediene Airport (ALG),Algeria,115,0, None,-,Airbus A300B4-203,2,General Electric CF6-50C2,1980,-,-, F-BVGO, 129,Air France,International Scheduled Passenger,-,Paris-Orly Airport,ORY,LFPO,France,Algiers-Houari Boumediene Airport,ALG,DAAG,Algeria,-,-,0,0,-,-,-
19890824-0,Thursday,24-AUG-1989,-,C1, Unknown (UNK),Kabul,Afghanistan,-,-, Damaged beyond repair,-,Antonov An-24,-,-,-,-,-, registration unknown,-,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19890825-0,Friday,25-AUG-1989,-,A1, Takeoff (TOF),Ankara-Esenboga Airport (ESB),Turkey,165,0, Damaged beyond repair,-,Boeing 727-247,3,Pratt & Whitney JT8D-15,1969,-,-, TC-AJV, 20265/758,Torosair,Int'l Non Scheduled Passenger,-,Ankara-Esenboga Airport,ESB,LTAC,Turkey,Maastricht/Aachen Airport,MST,EHBK,Netherlands,8,157,0,0,-,-,-
19890825-1,Friday,25-AUG-1989,07:45,A1, En route (ENR),Himalaya Mountains,Pakistan,54,54, Missing, Presumed damaged beyond repair,Fokker F-27 Friendship 200,2,Rolls-Royce Dart 532-7E,1962,41685.0,44524.0, AP-BBF, 10207,PIA,Domestic Scheduled Passenger,PK404,Gilgit Airport,GIL,OPGT,Pakistan,Islamabad International Airport,ISB,OPRN,Pakistan,5,49,5,49,-,-,Preliminary - official
19890828-0,Monday,28-AUG-1989,-,A1, Unknown (UNK),near Labinsk,Russia,-,-, Damaged beyond repair,-,Let L-410UVP,-,-,1984,-,-, CCCP-67104, 841330,Aeroflot / North Kavkaz,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19890902-0,Saturday,02-SEP-1989,-,A1, Landing (LDG),Bishkek Airport (FRU),Kyrgyzstan,43,0, Damaged beyond repair,-,Yakovlev Yak-40,3,Ivchenko AI-25,1975,-,-, CCCP-87509, 9521140,Aeroflot / Kyrgyzstan,Domestic Scheduled Passenger,-,-,-,-,-,Frunze Airport,FRU,UAFM,Kyrgyzstan,3,40,0,0,-,-,-
19890903-0,Sunday,03-SEP-1989,20:45,A1, En route (ENR),"60 km (37.5 mls) from  São José do Xingu, MT",Brazil,54,13, Damaged beyond repair,-,Boeing 737-241,2,Pratt & Whitney JT8D-17A,1975,-,-, PP-VMK, 21006/398,Varig,Domestic Scheduled Passenger,RG254,Marabá Airport,MAB,SBMA,Brazil,Belém/Val-de-Cans International Airport,BEL,SBBE,Brazil,6,48,0,13,-,-,Final
19890903-1,Sunday,03-SEP-1989,18:57,A1, Initial climb (ICL),"0,7 km (0.4 mls) NE of Havana-José Martí International Airport (HAV)",Cuba,126,126, Destroyed, Written off (damaged beyond repair),Ilyushin Il-62M,4,Soloviev D-30KU,1988,254.0,1326.0, CU-T1281, 3850453,Cubana,Int'l Non Scheduled Passenger,CU9046,Havana-José Martí International Airport,HAV,MUHA,Cuba,Köln/Bonn Airport,CGN,EDDK,Germany,11,115,11,115,-,24,Final
19890903-2,Sunday,03-SEP-1989,-,O1, Standing (STD),Montería-Los Garzones Airport (MTR),Colombia,0,0, Damaged beyond repair,-,Fairchild C-123K Provider,-,-,-,-,-, N8168T, 20045,U.S. Department of State,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19890904-0,Monday,04-SEP-1989,16:54,A1, Landing (LDG),Taura AFB,Ecuador,99,0, Damaged beyond repair,-,Lockheed L-188C Electra,4,Allison 501-D13,1959,-,-, HC-AZJ, 2004,TAME Ecuador,Domestic Scheduled Passenger,-,Quito-Mariscal Sucre Airport,UIO,SEQU,Ecuador,Tulcán Airport,TUA,SETU,Ecuador,7,92,0,0,-,-,-
19890904-2,Monday,04-SEP-1989,17:21,A1, Maneuvering (MNV),Laval-Pradel,France,2,2, Destroyed, Written off (damaged beyond repair),Fokker F-27 Friendship 600,2,Rolls-Royce Dart 532-7R,1972,8886.0,8053.0, C-GSFS, 10473,Securité Civile,Fire fighting,-,Aubenas-Vals-Lanas Airport,OBS,LFHO,France,Aubenas-Vals-Lanas Airport,OBS,LFHO,France,2,0,2,0,-,-,-
19890907-0,Thursday,07-SEP-1989,18:05,A1, Landing (LDG),Port Harcourt Airport (PHC),Nigeria,92,0, Damaged beyond repair,-,BAC One-Eleven 320AZ,2,Rolls-Royce Spey 511-14,1968,-,42575.0, 5N-AOT, 133,Okada Air,Domestic Scheduled Passenger, 307,Lagos-Murtala Muhammed International Airport,LOS,DNMM,Nigeria,Port Harcourt Airport,PHC,DNPO,Nigeria,4,88,0,0,-,-,Final
19890908-0,Friday,08-SEP-1989,16:38,A1, En route (ENR),18 km (11.3 mls) N off  Hirtshals [Skagerrak],Denmark,55,55, Destroyed, Written off (damaged beyond repair),Convair CV-580,2,Allison 501-D13D,1953,15116.0,36943.0, LN-PAA,  56,Partnair,Int'l Non Scheduled Passenger, 394,Oslo-Fornebu Airport,FBU,ENFB,Norway,Hamburg-Fuhlsbüttel Airport,HAM,EDDH,Germany,5,50,5,50,-,-,Final
19890911-1,Monday,11-SEP-1989,-,A1, Approach (APR),W off Havana,Cuba,8,7, Damaged beyond repair,-,Antonov An-26,-,-,1976,-,-, 14-22, 3805,Cuban AF,Military,-,-,-,-,-,Havana-José Martí International Airport,HAV,MUHA,Cuba,8,0,7,0,-,-,-
19890913-0,Wednesday,13-SEP-1989,-,A1, Landing (LDG),Vodochody-Klecany Airport,Czech Republic,-,0, Damaged beyond repair,-,Let L-410M,2,Walter M-601A,1975,-,-, OK-FDC, 750408,Aero Vodochody,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19890915-0,Friday,15-SEP-1989,-,A1, Approach (APR),near Bintuni,Indonesia,22,22, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1972,-,-, PK-NUE, 345,Merpati Nusantara,Domestic Scheduled Passenger,-,Manokwari-Rendani Airport,MKW,WASR,Indonesia,Bintuni Airport,NTI,WASB,Indonesia,3,19,3,19,-,-,-
19890915-1,Friday,15-SEP-1989,-,A1, Landing (LDG),Dzhalal-Abad,Kyrgyzstan,30,0, Damaged beyond repair,-,Yakovlev Yak-40,3,Ivchenko AI-25,1974,-,-, CCCP-87391, 9410333,Aeroflot / Kyrgyzstan,Domestic Scheduled Passenger,-,-,-,-,-,-,-,-,-,3,27,0,0,-,-,-
19890915-2,Friday,15-SEP-1989,21:10,A1, Approach (APR),"1,7 km (1.1 mls) NNE of Mayfield Graves County Airport, KY",United States of America,6,6, Destroyed, Written off (damaged beyond repair),Beechcraft 100 King Air,2,Pratt & Whitney Canada PT6A-28,-,-,9386.0, N887PE, B-49,Private,Executive,-,Orlando Executive Airport,ORL,KORL,United States of America,-,-,-,-,2,4,2,4,-,-,Final
19890916-0,Saturday,16-SEP-1989,08:55,A1, Approach (APR),"near Houston-William P. Hobby Airport, TX (HOU)",United States of America,3,0, Damaged beyond repair,-,Beechcraft 100 King Air,2,Pratt & Whitney Canada PT6A-28,1969,-,7351.0, N204AJ, B-10,Aviex Jet,Ferry/positioning,-,New Orleans-Lakefront Airport,NEW,KNEW,United States of America,Houston-William P. Hobby Airport,HOU,KHOU,United States of America,1,2,0,0,-,-,Final
19890918-0,Monday,18-SEP-1989,-,O1, Standing (STD),Vieques Airport (VQS),Puerto Rico,0,0, Damaged beyond repair,-,Britten-Norman BN-2A-26 Islander,2,Lycoming O-540-E4B5,1976,-,-, N112JC, 514,Vieques Air Link,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19890918-1,Monday,18-SEP-1989,-,O1, Standing (STD),Vieques Airport (VQS),Puerto Rico,0,0, Damaged beyond repair,-,Britten-Norman BN-2A Islander,2,Lycoming O-540-E4B5,1969,-,-, N290VL, 62,Vieques Air Link,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19890918-12,Monday,18-SEP-1989,-,O1, Standing (STD),San Juan-Luis Muñoz Marín International Airport (SJU),Puerto Rico,0,0, Damaged beyond repair,-,Douglas C-47A-35-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, N4577Z, 9795,Aero Virgin Islands,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19890918-13,Monday,18-SEP-1989,-,O1, Standing (STD),San Juan-Luis Muñoz Marín International Airport (SJU),Puerto Rico,0,0, Damaged beyond repair,-,Douglas C-49J,2,Wright R-1820-71,1942,-,-, N28346, 6259,Aero Virgin Islands,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19890918-15,Monday,18-SEP-1989,-,O1, Standing (STD),"Christiansted Harbor SPB, Saint Croix (SSB)",U.S. Virgin Islands,0,0, Damaged beyond repair,-,Grumman G-73T Turbo Mallard,-,-,1947,-,-, N632SS, J-32,Virgin Islands Seaplane Shuttle,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19890918-16,Monday,18-SEP-1989,-,O1, Standing (STD),"Christiansted Harbor SPB, Saint Croix (SSB)",U.S. Virgin Islands,0,0, Damaged beyond repair,-,Grumman G-73 Mallard,-,-,-,-,-, N655SS, J-55,Virgin Islands Seaplane Shuttle,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
