identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
20010114-0,Sunday,14-JAN-2001,13:45,A1, Landing (LDG),"Troy Municipal Airport, AL (TOI)",United States of America,2,0, Destroyed, Written off (damaged beyond repair),Learjet 60,2,Pratt & Whitney Canada PW305A,1994,-,2325.0, N1DC, 60-035,Ark-Air Flight,Executive,-,Dallas-Love Field,DAL,KDAL,United States of America,Troy Municipal Airport,TOI,KTOI,United States of America,2,0,0,0,-,-,Final
20010119-0,Friday,19-JAN-2001,-,A1, Unknown (UNK),Kayseri,Turkey,3,3, Damaged beyond repair,-,IPTN/CASA CN-235M-100,2,General Electric CT7-9C,1995,-,-, 097, 097,Turkish AF,Military,-,-,-,-,-,-,-,-,-,3,0,3,0,-,-,Preliminary
20010122-0,Monday,22-JAN-2001,-,H2, En route (ENR),Djibouti,Djibouti,101,0, None,-,Boeing 727-2N8,-,-,-,-,-, registration unknown,-,Yemenia Airways,Domestic Scheduled Passenger, 448,San'a International Airport,SAH,ODSN,Yemen,Taiz-Al Janad Airport,TAI,ODTZ,Yemen,10,91,0,0,-,-,- (No safety board investigation)
20010123-0,Tuesday,23-JAN-2001,21:35,A1, En route (ENR),"Eider Point, AK",United States of America,2,2, Destroyed, Written off (damaged beyond repair),Douglas C-47A-DL (DC-3C),2,Pratt & Whitney R-1830-92,1943,-,55877.0, N19454, 13863,Majestic Air Cargo,Cargo,-,Unalaska Airport,DUT,PADU,United States of America,Anchorage International Airport,ANC,PANC,United States of America,2,0,2,0,-,-,Final
20010123-1,Tuesday,23-JAN-2001,21:30,A1, Approach (APR),12 km (7.5 mls) from  Maiduguri,Nigeria,18,0, Damaged beyond repair,-,Let L-410UVP,-,-,1985,-,-, 9L-LCG, 851531,Eagle Aviation ?,Domestic Non Scheduled Passenger,-,Jos Airport,JOS,DNJO,Nigeria,Maiduguri Airport,MIU,DNMA,Nigeria,4,14,0,0,-,-,Preliminary
20010125-0,Thursday,25-JAN-2001,18:15,A1, En route (ENR),Ciudad Bolívar,Venezuela,24,24, Destroyed, Written off (damaged beyond repair),Douglas C-47A-65-DL (DC-3C),2,Pratt & Whitney R-1830-92,1943,-,-, YV-224C, 19055,Rutaca,Domestic Non Scheduled Passenger, 225,Ciudad Bolívar Airport,CBL,SVCB,Venezuela,Porlamar Airport,PMV,SVMG,Venezuela,4,20,4,20,-,-,Preliminary
20010126-0,Friday,26-JAN-2001,10:30,A1, Landing (LDG),"Sault Ste Marie Municipal-Sanderson Airport, MI",United States of America,4,0, Damaged beyond repair,-,Cessna 500 Citation I,2,Pratt & Whitney Canada JT15D-1,1973,-,8329.0, N234UM, 500-0105,Marlin Air,Private,-,Detroit-Willow Run Airport,YIP,KYIP,United States of America,Sault Ste Marie Municipal-Sanderson Airport,SSM,KANJ,United States of America,2,2,0,0,-,-,Final
20010127-0,Saturday,27-JAN-2001,-,H2, En route (ENR),Abu Dhabi,United Arab Emirates,213,0, None,-,Airbus A340-312,4,CFMI CFM56-5C3,-,-,-, registration unknown,-,Gulf Air,International Scheduled Passenger, 153,Bangkok-Don Muang International Airport,BKK,VTBD,Thailand,Abu Dhabi International Airport,AUH,OMAA,United Arab Emirates,11,202,0,0,-,-,- (No safety board investigation)
20010127-1,Saturday,27-JAN-2001,-,A2, Initial climb (ICL),near Omsk,Russia,33,0, Substantial, Repaired,Antonov An-70,-,-,-,-,-, UR-NTK, 770102,Antonov Design Bureau,Test,-,Omsk Airport,OMS,UNOO,Russia,Yakutsk Airport,YKS,UEEE,Russia,-,-,0,0,-,-,-
20010127-2,Saturday,27-JAN-2001,17:37,A1, En route (ENR),"near Strasburg, CO",United States of America,10,10, Destroyed, Written off (damaged beyond repair),Beechcraft 200 Super King Air,2,Pratt & Whitney Canada PT6A-41,1976,-,-, N81PF, BB-158,Jet Express Services,Domestic Non Scheduled Passenger,-,Broomfield-Jeffco Airport,BJC,KBJC,United States of America,Stillwater Regional Airport,SWO,KSWO,United States of America,2,8,2,8,-,-,Final
20010130-1,Tuesday,30-JAN-2001,16:25,H2, Standing (STD),Bogotá,Colombia,30,0, None,-,Dornier 328-120,2,Pratt & Whitney Canada PW119C,1997,-,-, FAC-1165, 3103,SATENA,Domestic Scheduled Passenger,-,San Vicente Airport,SVI,SKSV,Colombia,Bogotá-Eldorado Airport,BOG,SKBO,Colombia,5,25,0,0,-,-,- (No safety board investigation)
20010131-0,Wednesday,31-JAN-2001,16:49,A1, Approach (APR),"7,8 km (4.9 mls) from  El Yopal Airport (EYP)",Colombia,6,3, Destroyed, Written off (damaged beyond repair),Sud Aviation SE-210 Caravelle 10R,2,Pratt & Whitney JT8D-7A,1966,-,24072.0, HK-3932X, 201,L.A. Suramericanas,Cargo,-,El Yopal Airport,EYP,SKYP,Colombia,Mitú Airport,MVP,SKMU,Colombia,3,3,1,2,-,-,Final
20010131-1,Wednesday,31-JAN-2001,13:15,A1, Landing (LDG),"Donlin Creek Airstrip, AK",United States of America,3,0, Substantial, Written off (damaged beyond repair),Douglas DC-6B,4,Pratt & Whitney R-2800-CB16,1956,-,37052.0, N4390F, 44898/674,Everts Air Fuel,Cargo,-,Fairbanks International Airport,FAI,PAFA,United States of America,-,-,-,-,3,0,0,0,-,-,Final
20010199-0,-,xx-JAN-2001,-,O1, Standing (STD),Ravenna,Italy,0,0, Damaged beyond repair,-,Shorts SC.7 Skyvan 3M-400,2,Garrett TPE331-2-201A,1973,-,-, VH-WGG, SH.1913,Pull Out Skydiving,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,Preliminary
20010199-1,-,xx-JAN-2001,-,O1, Standing (STD),Ravenna,Italy,0,0, Damaged beyond repair,-,Shorts SC.7 Skyvan 3M-400,2,Garrett TPE331-2-201A,1973,-,-, VH-WGL, SH.1914,Pull Out Skydiving,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,Preliminary
20010201-0,Thursday,01-FEB-2001,-,A1, Landing (LDG),Luena Airport (LUO),Angola,22,0, Damaged beyond repair,-,Antonov An-26,-,-,-,-,-, T-224,-,Angolan AF,Military,-,Luau Airport,UAL,FNUA,Angola,Luena Airport,LUO,FNUE,Angola,5,17,0,0,-,-,-
20010204-0,Sunday,04-FEB-2001,19:21,A1, Landing (LDG),Sheffield City Airport (SZD),United Kingdom,28,0, Damaged beyond repair,-,Shorts 360-100,2,Pratt & Whitney Canada PT6A-65AR,1984,-,-, EI-BPD, SH.3656,Aer Arann,International Scheduled Passenger,-,Dublin Airport,DUB,EIDW,Ireland,Sheffield City Airport,SZD,EGSY,United Kingdom,3,25,0,0,-,-,Final
20010207-0,Wednesday,07-FEB-2001,23:09,A1, Landing (LDG),Bilbao Airport (BIO),Spain,143,0, Damaged beyond repair,-,Airbus A320-214,2,CFMI CFM56-5B4/P,2000,869.0,1149.0, EC-HKJ, 1278,Iberia,Domestic Scheduled Passenger,IB1456,Barcelona-El Prat Airport,BCN,LEBL,Spain,Bilbao Airport,BIO,LEBB,Spain,7,136,0,0,-,-,Final
20010208-0,Thursday,08-FEB-2001,19:20,A1, Approach (APR),"Beaver Island Airport, MI",United States of America,6,2, Destroyed, Written off (damaged beyond repair),Swearingen SA227-AT Merlin IVC,2,Garrett TPE331-11U-611G,1981,-,7207.0, N318DH, AT-469,Northern Illinois Flight Center,Domestic Non Scheduled Passenger,-,Chicago-Midway Airport,MDW,KMDW,United States of America,-,-,-,-,2,4,2,0,-,-,Final
20010208-1,Thursday,08-FEB-2001,15:40,A1, Approach (APR),"0,2 km (0.1 mls) from  Nürnberg Airport (NUE)",Germany,3,3, Destroyed, Written off (damaged beyond repair),Learjet 35A,2,Garrett TFE731-2-2B,1981,-,-, I-MOCO, 35A-445,E.A.S. Aeroservizi,Ferry/positioning,-,Nürnberg Airport,NUE,EDDN,Germany,Roma-Ciampino Airport,CIA,LIRA,Italy,2,1,2,1,-,-,Final
20010210-0,Saturday,10-FEB-2001,-,A1, Approach (APR),3 km (1.9 mls) from  Jacobkondre,Suriname,10,10, Damaged beyond repair,-,GAF Nomad N.24A,2,Allison 250-B17B,1978,-,-, PZ-TBP,  73,Gum Air,Domestic Non Scheduled Passenger,-,Paramaribo-Zanderij International Airport,PBM,SMJP,Suriname,-,-,-,-,1,9,1,9,-,-,Preliminary
20010211-0,Sunday,11-FEB-2001,-,A1, Takeoff (TOF),Jakarta-Pondok Cabe Airport (PCB),Indonesia,14,0, Damaged beyond repair,-,CASA C-212-M Aviocar 200,-,-,-,-,-, A-9119,-,Indonesian Army,Military,-,Jakarta-Pondok Cabe Airport,PCB,WIHP,Indonesia,-,-,-,-,-,-,0,0,-,-,Preliminary
20010219-0,Monday,19-FEB-2001,-,A2, Takeoff (TOF),Luena Airport (LUO),Angola,-,0, Substantial,-,Antonov An-26,-,-,-,-,-, T-225,-,Angolan AF,Military,-,Luena Airport,LUO,FNUE,Angola,-,-,-,-,-,-,0,0,-,-,-
20010223-0,Friday,23-FEB-2001,10:19,A2, Landing (LDG),Berlin-Tempelhof Airport (THF),Germany,2,0, Substantial, Repaired,Cessna 525 CitationJet,2,Williams International FJ44-1A,-,-,-, D-IWHL, 525-0029,private,Executive,-,Hamburg-Fuhlsbüttel Airport,HAM,EDDH,Germany,Berlin-Tempelhof Airport,THF,EDDI,Germany,2,0,0,0,-,-,Final
20010227-0,Tuesday,27-FEB-2001,17:31,A1, Initial climb (ICL),near Granton Harbour,United Kingdom,2,2, Damaged beyond repair,-,Shorts 360-100,2,Pratt & Whitney Canada PT6A-67R,1987,-,-, G-BNMT, SH.3723,Loganair,Cargo, 670A,Edinburgh-Turnhouse Airport,EDI,EGPH,United Kingdom,Belfast International Airport,BFS,EGAA,United Kingdom,2,0,2,0,-,-,Final
20010303-0,Saturday,03-MAR-2001,09:55,A1, En route (ENR),"near Unadilla, GA",United States of America,21,21, Destroyed, Written off (damaged beyond repair),Shorts C-23B+ Sherpa (330),2,Pratt & Whitney Canada PT6A-65AR,1985,-,-, 93-1336, SH.3420,Florida ANG,Military,PAT528,-,-,-,-,Oceana NAS,NTU,KNTU,United States of America,3,18,3,18,-,-,Final
20010303-1,Saturday,03-MAR-2001,14:48,A1, Standing (STD),Bangkok International Airport (BKK),Thailand,8,1, Damaged beyond repair,-,Boeing 737-4D7,2,CFMI CFM56-3C1,1991,-,-, HS-TDC, 25321/2113,Thai Airways International,Domestic Scheduled Passenger, 114,Bangkok-Don Muang International Airport,BKK,VTBD,Thailand,Chiang Mai International Airport,CNX,VTCC,Thailand,8,0,1,0,-,-,Final
20010307-0,Wednesday,07-MAR-2001,-,A1, Landing (LDG),"São Paulo-Guarulhos International Airport, SP (GRU)",Brazil,3,0, Damaged beyond repair,-,Boeing 707-331C,4,Pratt & Whitney JT3D-3B (HK2),1964,26500.0,67600.0, PT-MST, 18711/370,Skymaster Airlines,Cargo,-,Belém/Val-de-Cans International Airport,BEL,SBBE,Brazil,São Paulo-Guarulhos International Airport,GRU,SBGR,Brazil,3,0,0,0,-,-,Preliminary
20010308-0,Thursday,08-MAR-2001,21:20,A2, Landing (LDG),Hamburg-Fuhlsbüttel Airport (HAM),Germany,1,0, Substantial, Repaired,Cessna 525 CitationJet,2,Williams International FJ44-1A,1998,-,-, N909M, 525-0249,Wilmington Trust,Unknown,-,Mannheim Airport,MHG,EDFM,Germany,Hamburg-Fuhlsbüttel Airport,HAM,EDDH,Germany,1,0,0,0,-,-,Final
20010311-0,Sunday,11-MAR-2001,17:37,A1, Landing (LDG),Pohnpei Airport (PNI),Micronesia,3,0, Damaged beyond repair,-,Boeing 727-223F,3,Pratt & Whitney JT8D-15 (HK3),1981,-,-, N701NE, 22459/1742,Express One,Cargo,-,Majuro-Amata Kabua International Airport,MAJ,PKMJ,Marshall Islands,Pohnpei Airport,PNI,PTPN,Micronesia,3,0,0,0,-,-,Preliminary
20010315-0,Thursday,15-MAR-2001,21:30,A1, En route (ENR),"Donalsonville, GA",United States of America,2,0, Substantial, Written off (damaged beyond repair),Douglas C-47A-80-DL (DC-3),2,Pratt & Whitney R-1830-90D,1944,-,-, N842MB, 19741,Jim Hankins Air Service,Cargo,  41,Panama City-Bay County International Airport,PFN,KPFN,United States of America,Albany-Dougherty County Airport,ABY,KABY,United States of America,2,0,0,0,-,-,Final
20010315-1,Thursday,15-MAR-2001,-,H2, En route (ENR),Madinah-Mohammad Bin Abdulaziz Airport (MED),Saudi Arabia,174,3, Unknown,-,Tupolev Tu-154M,3,Soloviev D-30KU-154-II,1986,-,-, RA-85619, 86A738,Vnukovo Airlines,Int'l Non Scheduled Passenger,V52806,Istanbul-Atatürk International Airport,IST,LTBA,Turkey,-,-,-,-,12,162,1,2,-,-,-
20010317-0,Saturday,17-MAR-2001,10:00,A1, Approach (APR),Quilemba,Angola,17,16, Damaged beyond repair,-,Beechcraft 1900C-1,2,Pratt & Whitney Canada PT6A-65B,1991,-,-, S9-CAE, UC-142,SAL Express,Domestic Scheduled Passenger,-,Luanda-4 de Fevereiro Airport,LAD,FNLU,Angola,Lubango Airport,SDD,FNUB,Angola,2,15,2,14,-,-,Preliminary
20010317-1,Saturday,17-MAR-2001,07:05,A2, Takeoff (TOF),"Detroit-Metropolitan Wayne County Airport, MI (DTW)",United States of America,151,0, Substantial, Repaired,Airbus A320-212,2,CFMI CFM56-5A3,1998,-,9346.0, N357NW, 830,Northwest Airlines,Domestic Scheduled Passenger, 985,Detroit-Metropolitan Wayne County Airport,DTW,KDTW,United States of America,Miami International Airport,MIA,KMIA,United States of America,6,145,0,0,-,-,Final
20010319-0,Monday,19-MAR-2001,18:30,A2, En route (ENR),"near West Palm Beach, FL",United States of America,27,0, Substantial, Repaired,Embraer EMB-120RT Brasilia,2,Pratt & Whitney Canada PW118,1992,-,22154.0, N266CA, 120258,Delta Connection,International Scheduled Passenger,5054,Nassau International Airport,NAS,MYNN,Bahamas,Orlando International Airport,MCO,KMCO,United States of America,2,25,0,0,-,-,Final
20010319-1,Monday,19-MAR-2001,17:45,A2, Maneuvering (MNV),near Berlin,Germany,2,0, Substantial, Repaired,Beechcraft 300 Super King Air,-,-,1990,-,-, D-CINA, FL-7,Private Wings,Training,-,Berlin-Tempelhof Airport,THF,EDDI,Germany,Berlin-Schönefeld Airport,SXF,EDDB,Germany,2,0,0,0,-,-,Preliminary - official
20010323-0,Friday,23-MAR-2001,04:30,A1, Landing (LDG),Monrovia-Roberts International Airport (ROB),Liberia,182,0, Damaged beyond repair,-,Boeing 707-3B4C,4,Pratt & Whitney JT3D-3B (HK2),1969,27300.0,55500.0, SU-BMV, 20260/823,Luxor Air Egypt,Int'l Non Scheduled Passenger,-,Jeddah-King Abdulaziz International Airport,JED,OEJN,Saudi Arabia,Monrovia-Roberts International Airport,ROB,GLRB,Liberia,7,175,0,0,-,-,Preliminary
20010324-0,Saturday,24-MAR-2001,16:28,A1, Approach (APR),Saint-Barthélémy,Guadeloupe,19,19, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1969,89331.0,35680.0, F-OGES, 254,Air Caraïbes,International Scheduled Passenger,1501,Sint Maarten-Juliana Airport,SXM,TNCM,Sint Maarten,Saint-Barthélémy Airport,SBH,TFFJ,Guadeloupe,2,17,2,17,-,1,Final
20010326-0,Monday,26-MAR-2001,18:25,A1, Approach (APR),3 km (1.9 mls) N of Surabaya-Juanda Airport (SUB),Indonesia,3,3, Damaged beyond repair,-,Fokker F-27 Friendship 500F,2,Rolls-Royce Dart 532-7R,1981,38200.0,31300.0, PK-MFL, 10609,Merpati Nusantara,Training,-,Surabaya-Juanda Airport,SUB,WARR,Indonesia,Surabaya-Juanda Airport,SUB,WARR,Indonesia,3,0,3,0,-,-,Preliminary - official
20010326-1,Monday,26-MAR-2001,-,A1, Approach (APR),15 km (9.4 mls) SSW of Nürnberg Airport (NUE),Germany,2,2, Damaged beyond repair,-,Beechcraft RC-12K Huron (A200CT Super King Air),-,-,1987,-,-, 85-0154, FE-8,US Army,Military,-,-,-,-,-,Nürnberg Airport,NUE,EDDN,Germany,2,0,2,0,-,-,-
20010329-0,Thursday,29-MAR-2001,19:01,A1, Approach (APR),"0,7 km (0.4 mls) N of Aspen Airport, CO (ASE)",United States of America,18,18, Destroyed, Written off (damaged beyond repair),Gulfstream American G-1159 Gulfstream II,2,Rolls-Royce Spey 511-8,1980,3507.0,7266.0, N303GA, 303,Avjet Corp,Domestic Non Scheduled Passenger,-,Los Angeles International Airport,LAX,KLAX,United States of America,Aspen Airport,ASE,KASE,United States of America,3,15,3,15,-,-,Final
20010330-0,Friday,30-MAR-2001,-,O1, Standing (STD),Freeport-Grand Bahama International Airport (FPO),Bahamas,0,0, Damaged beyond repair,-,ATR 42-310,2,Pratt & Whitney Canada PW120,1986,36600.0,28000.0, N37AE, 037,American Eagle Airlines,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20010331-0,Saturday,31-MAR-2001,12:15,A1, Initial climb (ICL),"Decatur-Bishop Airfield, TX",United States of America,22,0, Substantial, Written off (damaged beyond repair),de Havilland Canada DHC-3 Otter,1,Garrett TPE331-10-511,1956,-,6633.0, N120BA, 115,Bishop Aviation,Parachuting,-,-,-,-,-,-,-,-,-,1,21,0,0,-,-,Final
20010402-0,Monday,02-APR-2001,16:29,A1, Initial climb (ICL),"Ashwaubenon, WI",United States of America,1,1, Destroyed, Written off (damaged beyond repair),Cessna 501 Citation I/SP,2,Pratt & Whitney Canada JT15D-1,-,-,5856.0, N405PC, 501-0150,Jet Wings,Ferry/positioning,-,Green Bay-Austin-Straubel Field,GRB,KGRB,United States of America,Fort Myers-Southwest Florida Regional Airport,RSW,KRSW,United States of America,1,0,1,0,-,-,Final
20010404-0,Wednesday,04-APR-2001,12:20,A1, Initial climb (ICL),"1,6 km (1 mls) E of San Juan-Luis Muñoz Marín International Airport (SJU)",Puerto Rico,2,0, Damaged beyond repair,-,Douglas DC-3A-S1C3G,2,Pratt & Whitney R-1830,1942,-,39832.0, N19BA, 4986,Roblex Aviation,Training,-,San Juan-Luis Muñoz Marín International Airport,SJU,TJSJ,Puerto Rico,San Juan-Luis Muñoz Marín International Airport,SJU,TJSJ,Puerto Rico,2,0,0,0,-,-,Final
20010404-1,Wednesday,04-APR-2001,-,A1, Takeoff (TOF),Adar Yel,South Sudan,30,14, Damaged beyond repair,-,Antonov An-26,-,-,-,-,-, registration unknown,-,Sudan AF,Military,-,-,-,-,-,Khartoum-Civil Airport,KRT,HSSS,Sudan,-,-,-,-,-,-,Preliminary
20010404-2,Wednesday,04-APR-2001,-,A1, Landing (LDG),"St. John's Airport, NL (YYT)",Canada,2,0, Damaged beyond repair,-,Boeing 737-2E1F,2,Pratt & Whitney JT8D-9A,1973,-,-, C-GDCC, 20681/319,Royal Airlines,Cargo,-,Halifax International Airport,YHZ,CYHZ,Canada,St. John's Airport,YYT,CYYT,Canada,2,0,0,0,-,-,Final
20010404-3,Wednesday,04-APR-2001,-,A1, En route (ENR),near Malange Airport (MEG),Angola,6,0, Damaged beyond repair,-,Antonov An-32,-,-,1989,-,-, D2-FDP, 1810,Associação dos Pilotos de Angola,Cargo,-,Luanda Airport,LAD,FNLU,Angola,Cafunfo Airport,CFF,FNCF,Angola,6,0,0,0,-,-,-
20010405-0,Thursday,05-APR-2001,08:15,A1, En route (ENR),Las Majaguas,Venezuela,8,0, Damaged beyond repair,-,Beechcraft 200 Super King Air,-,-,1981,-,-, YV-O-SATA-6, BB-770,SATA,Unknown,-,-,-,-,-,Barinas Airport,BNS,SVBI,Venezuela,2,6,0,0,-,-,-
20010407-0,Saturday,07-APR-2001,12:12,A1, Landing (LDG),"Grande Prairie Airport, AB (YQU)",Canada,5,0, Substantial, Written off (damaged beyond repair),Beechcraft 100 King Air,-,-,1970,-,-, C-FWPN, B-51,Alberta Central Airways,Passenger,-,Fort St. John Airport,YXJ,CYXJ,Canada,Grande Prairie Airport,YQU,CYQU,Canada,-,-,0,0,-,-,Preliminary - official
20010410-0,Tuesday,10-APR-2001,-,A1, Initial climb (ICL),6 km (3.8 mls) from  Nouadhibou Airport (NDB),Mauritania,6,0, Damaged beyond repair,-,Antonov An-12BK,-,-,1981,-,-, 3C-AWU, 8345804 ?,Air West,Domestic Non Scheduled Passenger,-,Nouadhibou Airport,NDB,GQPP,Mauritania,Nouakchott Airport,NKC,GQNN,Mauritania,-,-,0,0,-,-,Preliminary
20010412-0,Thursday,12-APR-2001,22:10,A2, Pushback / towing (PBT),"Cleveland-Hopkins International Airport, OH (CLE)",United States of America,3,0, Substantial, Repaired,Embraer EMB-135LR (ERJ-135LR),-,-,-,-,319.7, N735TS, 145386,American Eagle,Ferry/positioning,9766,Cleveland-Hopkins International Airport,CLE,KCLE,United States of America,Norfolk International Airport,ORF,KORF,United States of America,3,0,0,0,-,-,Final
20010415-0,Sunday,15-APR-2001,-,A1, Unknown (UNK),near Tembo,Democratic Republic of the Congo,9,0, Damaged beyond repair,-,Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,1997,-,-, ZS-OCZ, 208B0617,Union Charter Trust,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,Preliminary
20010418-0,Wednesday,18-APR-2001,-,A1, Takeoff (TOF),Oostende Airport (OST),Belgium,8,0, Damaged beyond repair,-,Ilyushin Il-76MD,-,-,1983,-,-, UR-78821, 0093496914,Dart,Cargo,-,Oostende Airport,OST,EBOS,Belgium,Algiers-Houari Boumediene Airport,ALG,DAAG,Algeria,8,0,0,0,-,-,Preliminary
20010423-0,Monday,23-APR-2001,17:45,A1, Takeoff (TOF),3 km (1.9 mls) from  Kobyay Airstrip,Russia,14,0, Destroyed, Written off (damaged beyond repair),Antonov An-2T,-,-,-,3112.0,2135.0, RA-01122, 1G238-04,Yakustk Air Enterprise,Ambulance,-,-,-,-,-,-,-,-,-,2,12,0,0,-,-,-
20010425-0,Wednesday,25-APR-2001,17:30,A1, Maneuvering (MNV),Stanitsa Nekrasovskaya,Russia,2,0, Destroyed, Written off (damaged beyond repair),Antonov An-2R,-,-,1983,-,-, RA-17832, 1G204-33,Adygeya-Avia,Agricultural,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,Preliminary - official
20010426-0,Thursday,26-APR-2001,19:45,A1, En route (ENR),"4,8 km (3 mls) S of Plattsburgh International Airport, NY (PLB)",United States of America,1,0, Substantial, Written off (damaged beyond repair),Cessna 208B Super Cargomaster,1,Pratt & Whitney Canada PT6A-114,1988,-,5993.0, N974FE, 208B0099,FedEx,Cargo,7417,Plattsburgh-Clinton County Airport,PLB,KPLB,United States of America,Albany Airport,ALB,KALB,United States of America,1,0,0,0,-,-,Final
20010426-1,Thursday,26-APR-2001,-,H2, En route (ENR),Khartoum,Sudan,51,0, Unknown,-,Antonov An-12,-,-,-,-,-, registration unknown,-,Ethiopian AF,Military,-,-,-,-,-,Addis Ababa-Bole Airport,ADD,HAAB,Ethiopia,-,-,0,0,-,-,-
