identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19781110-0,Friday,10-NOV-1978,-,H1, En route (ENR),Makhachkala Airport (MCX),Russia,-,1, Damaged beyond repair,-,Antonov An-24B,-,-,1965,-,-, CCCP-46789, 57301802,Aeroflot / North Kavkaz,Domestic Scheduled Passenger,-,-,-,-,-,Baku-Bina International Airport,BAK,UBBB,Azerbaijan,-,-,0,1,-,-,-
19781110-3,Friday,10-NOV-1978,-,A1, Unknown (UNK),Camarones,Colombia,-,-, Damaged beyond repair,-,Douglas DC-3-178,-,-,1936,-,-, N400D, 1556,Aaron Enterprises Corporation,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19781114-0,Tuesday,14-NOV-1978,-,A1, Landing (LDG),Mareb Airport (MYN),Yemen,-,0, Damaged beyond repair,-,Douglas C-47A-20-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, 4W-ABY, 13174,Yemen Airlines,Unknown,-,-,-,-,-,Mareb Airport,MYN,OYMB,Yemen,-,-,0,0,-,-,-
19781114-1,Tuesday,14-NOV-1978,13:00,A2, Takeoff (TOF),Stockholm-Arlanda Airport (ARN),Sweden,74,0, Substantial, Repaired,Tupolev Tu-154B-1,3,Kuznetsov NK-8-2U,1978,-,584.0, CCCP-85286, 78A286,Aeroflot / International,International Scheduled Passenger,SU212,Stockholm-Arlanda Airport,ARN,ESSA,Sweden,Moskva-Sheremetyevo Airport,SVO,UUEE,Russia,9,65,0,0,-,-,Final
19781115-0,Wednesday,15-NOV-1978,23:30,A1, Approach (APR),"2,1 km (1.3 mls) NE of Colombo-Bandaranaike International Airport (CMB)",Sri Lanka,262,183, Destroyed, Written off (damaged beyond repair),McDonnell Douglas DC-8-63CF,4,Pratt & Whitney JT3D-,1968,-,-, TF-FLA, 46020/415,Loftleidir,Int'l Non Scheduled Passenger,LL001,Jeddah International Airport,JED,OEJD,Saudi Arabia,Colombo-Katunayake International Airport,CMB,VCBI,Sri Lanka,13,249,8,175,-,-,Final
19781117-0,Friday,17-NOV-1978,-,C2, Approach (APR),near Lusaka,Zambia,-,0, Substantial, Repaired,Hawker Siddeley HS-748-263 Srs. 2A,-,-,-,-,-, registration unknown,-,Zambia Airways,Unknown,-,-,-,-,-,Lusaka Airport,LUN,FLLS,Zambia,-,-,0,0,-,-,-
19781117-1,Friday,17-NOV-1978,-,A1, Approach (APR),near Arad Airport (ARW),Romania,5,5, Damaged beyond repair,-,Antonov An-24V,-,-,1967,-,-, YR-AMP, 77303505,Romanian AF,Military,-,Bucharest-Otopeni International Airport,OTP,LROP,Romania,Arad Airport,ARW,LRAR,Romania,5,0,5,0,-,-,-
19781118-0,Saturday,18-NOV-1978,12:15,A1, En route (ENR),off Punta Fija,Venezuela,3,0, Damaged beyond repair,-,Martin VC-3A (4-0-4),-,-,1952,-,-, N13415, 14290,private,Unknown,-,-,-,-,-,-,-,-,-,2,1,0,0,-,-,-
19781118-1,Saturday,18-NOV-1978,-,A1, En route (ENR),3 km (1.9 mls) off  Marie Galante-Les Bases Airport (GBJ),Guadeloupe,20,15, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1975,-,-, F-OGHD, 469,Air Guadeloupe,Domestic Scheduled Passenger,-,Pointe-à-Pitre-Le Raizet Airport,PTP,TFFR,Guadeloupe,Marie Galante-Les Bases Airport,GBJ,TFFM,Guadeloupe,1,19,1,14,-,-,-
19781118-2,Saturday,18-NOV-1978,-,C2, Standing (STD),Port Kaituma Airport,Guyana,16,5, Substantial, Repaired,de Havilland Canada DHC-6 Twin Otter 300,-,-,1974,-,-, 8R-GEJ, 433,Guyana Airways,Domestic Non Scheduled Passenger,-,-,-,-,-,Georgetown-Timehri International Airport,GEO,SYCJ,Guyana,-,-,-,-,-,-,-
19781119-1,Sunday,19-NOV-1978,11:00,A1, Approach (APR),"0,5 km (0.3 mls) from  Leh Airport (IXL)",India,77,77, Damaged beyond repair,-,Antonov An-12B,-,-,-,-,-, L650, 6344210,Indian AF,Military,-,Chandigarh Airport,IXC,VICG,India,Leh Airport,IXL,VILH,India,7,70,7,70,-,1,-
19781121-0,Tuesday,21-NOV-1978,-,A1, En route (ENR),ca 30 km S of Rubio,Venezuela,28,28, Damaged beyond repair,-,Douglas C-47A-65-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, HK-1393, 19053,El Venado,Domestic Scheduled Passenger,-,Cúcuta-Camilo Daza Airport,CUC,SKCC,Colombia,Arauca-Santiago Pérez Airport,AUC,SKUC,Colombia,3,25,3,25,-,-,-
19781123-0,Thursday,23-NOV-1978,-,H2, Unknown (UNK),"Madison-Dane County Regional Airport, WI (MSN)",United States of America,23,0, Unknown,-,McDonnell Douglas DC-9,-,-,-,-,-, registration unknown,-,North Central Airlines,Domestic Scheduled Passenger, 468,Madison-Dane County Regional Airport,MSN,KMSN,United States of America,Milwaukee-General Mitchell Airport,MKE,KMKE,United States of America,-,-,0,0,-,-,-
19781127-0,Monday,27-NOV-1978,11:50,A2, Takeoff (TOF),"Newark International Airport, NJ (EWR)",United States of America,83,0, Substantial, Repaired,McDonnell Douglas DC-9-15,-,-,1967,-,-, N1065T, 45779/92,TWA,Domestic Scheduled Passenger,TW505,Newark International Airport,EWR,KEWR,United States of America,Pittsburgh International Airport,PIT,KPIT,United States of America,4,79,0,0,-,-,Final
19781129-0,Wednesday,29-NOV-1978,11:22,A1, Takeoff (TOF),"Kendall-Tamiami Airport, FL (TMB)",United States of America,2,1, Damaged beyond repair,-,Convair VT-29A (CV-240),-,-,1951,-,-, LV-MMR, 214,private,Training,-,Kendall-Tamiami Airport,TMB,KTMB,United States of America,Kendall-Tamiami Airport,TMB,KTMB,United States of America,2,0,1,0,-,-,Final
19781130-0,Thursday,30-NOV-1978,-,A1, En route (ENR),"3 km (1.9 mls) from  Cottageville, SC",United States of America,6,6, Destroyed, Written off (damaged beyond repair),Lockheed C-130E Hercules,4,Allison T56-A-7,1969,-,-, 68-10936, 4316,USAF,Military,-,Fayetteville-Pope AFB,POB,KPOB,United States of America,Charleston AFB,CHS,KCHS,United States of America,6,0,6,0,-,-,-
19781130-1,Thursday,30-NOV-1978,-,H2, Unknown (UNK),at an unknown location,Unknown country,-,1, Unknown,-,unknown,-,-,-,-,-, registration unknown,-,Aeroflot,Unknown,-,Krasnodar Airport,KRR,URKK,Russia,Baku-Bina International Airport,BAK,UBBB,Azerbaijan,-,-,-,-,-,-,-
19781130-2,Thursday,30-NOV-1978,-,A1, Unknown (UNK),"Jocoli, MD",Argentina,1,1, Damaged beyond repair,-,Morane Saulnier (FMA) MS.760 Paris I,-,-,1962,-,-, E-238, A-26,Argentine AF,Military,-,-,-,-,-,-,-,-,-,1,0,1,0,-,-,-
19781202-0,Saturday,02-DEC-1978,13:13,A1, Approach (APR),"Des Moines, IA",United States of America,2,0, Damaged beyond repair,-,Douglas C-47A-20-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, N41447, 12987,SMB Stage Line,Cargo,-,-,-,-,-,Des Moines Airport,DSM,KDSM,United States of America,2,0,0,0,-,-,Final
19781204-0,Monday,04-DEC-1978,14:50,A1, Landing (LDG),"Anchorage International Airport, AK (ANC)",United States of America,7,5, Destroyed, Written off (damaged beyond repair),Learjet 25C,2,General Electric CJ610-6,1972,-,1549.0, N77RS, 25-094,Inlet Marine,Executive,-,Juneau International Airport,JNU,PAJN,United States of America,Anchorage International Airport,ANC,PANC,United States of America,2,5,2,3,-,-,Final
19781204-1,Monday,04-DEC-1978,19:45,A1, En route (ENR),"15 km (9.4 mls) ENE of Steamboat Springs, CO",United States of America,22,2, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1973,-,15145.0, N25RM, 387,Rocky Mountain Airways,Domestic Scheduled Passenger, 217,Steamboat Springs Airport,SBS,KSBS,United States of America,Denver-Stapleton International Airport,DEN,KDEN,United States of America,2,20,1,1,-,-,Final
19781205-0,Tuesday,05-DEC-1978,05:00,A1, Initial climb (ICL),"near Lorida, FL",United States of America,3,3, Damaged beyond repair,-,Douglas C-53 (DC-3),-,-,1941,-,-, N25656, 4845,Caribe Air Sales,Unknown,-,Sebring Air Terminal,SEF,KSEF,United States of America,-,-,-,-,1,2,1,2,-,-,Final
19781206-2,Wednesday,06-DEC-1978,17:25,A1, Takeoff (TOF),"0,8 km (0.5 mls) N of Omaha-Eppley Airfield, NE (OMA)",United States of America,7,7, Destroyed, Written off (damaged beyond repair),Douglas DC-6,-,-,1948,-,-, TP-0203, 43129/106,Mexican AF,Military,-,Omaha-Eppley Airfield,OMA,KOMA,United States of America,San Antonio International Airport,SAT,KSAT,United States of America,7,0,7,0,-,-,-
19781208-1,Friday,08-DEC-1978,18:25,A1, En route (ENR),Sierra Cucuy,Colombia,3,3, Missing, Presumed damaged beyond repair,Douglas DC-6A/B,-,-,1954,-,-, HK-1707, 44687/535,LAC Colombia,Cargo,-,Port of Spain-Piarco Airport,POS,TTPP,Trinidad and Tobago,Bogotá-Eldorado Airport,BOG,SKBO,Colombia,3,0,3,0,-,-,-
19781209-0,Saturday,09-DEC-1978,17:43,A1, Initial climb (ICL),Cherskiy Airport (CYX),Russia,7,7, Destroyed, Written off (damaged beyond repair),Antonov An-26,-,-,1975,-,-, CCCP-26547, 2810,Aeroflot / Yakutsk,Cargo,-,Cherskiy Airport,CYX,UESS,Russia,-,-,-,-,5,2,5,2,-,-,-
19781210-0,Sunday,10-DEC-1978,-,A1, Approach (APR),"near Hopkinsville-Fort Campbell AAF, KY (HOP)",United States of America,5,5, Damaged beyond repair,-,Lockheed C-130E Hercules,-,-,1969,-,-, 68-10951, 4331,USAF,Military,-,Jacksonville-Little Rock AFB,LRF,KLRF,United States of America,Hopkinsville-Fort Campbell AAF,HOP,KHOP,United States of America,5,0,5,0,-,-,-
19781211-1,Monday,11-DEC-1978,06:30,A1, Approach (APR),"near Port Mayaca, FL",United States of America,2,2, Damaged beyond repair,-,Douglas C-49J (DC-3),-,-,1942,-,-, N133AC, 6260,Unknown,Illegal Flight,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,Final
19781214-0,Thursday,14-DEC-1978,-,A1, Landing (LDG),"Battle Creek, FL",United States of America,1,0, Damaged beyond repair,-,Douglas C-47A-1-DK (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, N4996E, 12141,private,Illegal Flight,-,-,-,-,-,-,-,-,-,1,0,0,0,-,-,Final
19781214-1,Thursday,14-DEC-1978,-,H2, Unknown (UNK),"Charleston, SC",United States of America,54,0, Unknown,-,Boeing 727,-,-,-,-,-, registration unknown,-,National Airlines,Domestic Scheduled Passenger,  97,New York-John F. Kennedy International Airport,JFK,KJFK,United States of America,Miami International Airport,MIA,KMIA,United States of America,6,48,0,0,-,-,-
19781214-2,Thursday,14-DEC-1978,-,A1, Standing (STD),Bembridge Airport (BBP),United Kingdom,-,-, Damaged beyond repair,-,IRMA/Britten-Norman BN-2A-6 Islander,-,-,1977,-,-, G-BESK, 850,Britten-Norman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19781214-3,Thursday,14-DEC-1978,-,A1, Standing (STD),Bembridge Airport (BBP),United Kingdom,-,-, Damaged beyond repair,-,IRMA/Britten-Norman BN-2A-6 Islander,-,-,1978,-,-, G-BFNL, 871,Britten-Norman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19781214-4,Thursday,14-DEC-1978,-,A1, Standing (STD),Bembridge Airport (BBP),United Kingdom,-,-, Damaged beyond repair,-,IRMA/Britten-Norman BN-2A-6 Islander,-,-,1978,-,-, G-BESE, 844,Britten-Norman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19781216-0,Saturday,16-DEC-1978,-,A1, Approach (APR),Karachi,Pakistan,2,1, Damaged beyond repair,-,Fokker F-27 Friendship 200,-,-,1964,38666.0,30260.0, AP-ATO, 10250,PIA,Test,-,Karachi International Airport,KHI,OPKC,Pakistan,Karachi International Airport,KHI,OPKC,Pakistan,2,0,1,0,-,-,-
19781216-1,Saturday,16-DEC-1978,-,A1, Landing (LDG),Cesar Department,Colombia,-,1, Damaged beyond repair,-,Douglas C-54 (DC-4),-,-,-,-,-, registration unknown,-,Unknown,Illegal Flight,-,-,-,-,-,-,-,-,-,-,-,1,0,-,-,-
19781217-0,Sunday,17-DEC-1978,10:42,A1, Takeoff (TOF),Hyderabad-Begumpet Airport (HYD),India,132,1, Destroyed, Written off (damaged beyond repair),Boeing 737-2A8,2,Pratt & Whitney JT8D-9A,1971,-,-, VT-EAL, 20485/277,Indian Airlines,Domestic Scheduled Passenger,-,Hyderabad-Begumpet Airport,HYD,VOHY,India,-,-,-,-,6,126,0,1,-,3,-
19781218-0,Monday,18-DEC-1978,14:31,A1, Landing (LDG),"Cleveland-Hopkins International Airport, OH (CLE)",United States of America,17,0, Damaged beyond repair,-,de Havilland DH-114 Riley Heron 2,-,-,1957,-,-, N3FB, 14111,Fischer Brothers Aviation,Domestic Scheduled Passenger,-,Mansfield-Lahm Municipal Airport,MFD,KMFD,United States of America,Cleveland-Hopkins International Airport,CLE,KCLE,United States of America,2,15,0,0,-,-,Final
19781219-0,Tuesday,19-DEC-1978,09:04,A1, Initial climb (ICL),"1,1 km (0.7 mls) from  Samarkand Airport (SKD)",Uzbekistan,5,5, Damaged beyond repair,-,Antonov An-24B,-,-,1967,18323.0,19664.0, CCCP-46299, 77303901,Aeroflot / Uzbekistan,Training,-,Samarkand Airport,SKD,UTSS,Uzbekistan,Samarkand Airport,SKD,UTSS,Uzbekistan,5,0,5,0,-,-,-
19781220-0,Wednesday,20-DEC-1978,08:02,A1, Initial climb (ICL),"Minneapolis-St. Paul International Airport, MN (MSP)",United States of America,7,0, Damaged beyond repair,-,Learjet 25,-,-,-,-,-, N40SN, 25-021,Flight Training Center,Unknown,-,Minneapolis-St. Paul International Airport,MSP,KMSP,United States of America,Evansville-Dress Regional Airport,EVV,KEVV,United States of America,2,5,0,0,-,-,Final
19781220-1,Wednesday,20-DEC-1978,-,H2, En route (ENR),Varanasi,India,132,0, Unknown,-,Boeing 737-200,-,-,-,-,-, registration unknown,-,Indian Airlines,Domestic Scheduled Passenger,IC410,Calcutta Airport,CCU,VECC,India,Lucknow-Amausi Airport,LKO,VILK,India,6,126,0,0,-,-,-
19781221-0,Thursday,21-DEC-1978,-,H2, Unknown (UNK),"Marion, IL",United States of America,89,0, None,-,McDonnell Douglas DC-9,-,-,-,-,-, registration unknown,-,TWA,Domestic Scheduled Passenger,TW541,Saint Louis-Lambert International Airport,STL,KSTL,United States of America,-,-,-,-,-,-,0,0,-,-,-
19781223-0,Saturday,23-DEC-1978,00:39,A1, Approach (APR),3 km (1.9 mls) N off  Palermo-Punta Raisi Airport (PMO),Italy,129,108, Destroyed, Written off (damaged beyond repair),McDonnell Douglas DC-9-32,2,Pratt & Whitney JT8D-9,1968,-,-, I-DIKQ, 47227/334,Alitalia,Domestic Non Scheduled Passenger,AZ4128,Roma-Fiumicino Airport,FCO,LIRF,Italy,Palermo-Punta Raisi Airport,PMO,LICJ,Italy,5,124,5,103,-,-,-
19781226-0,Tuesday,26-DEC-1978,-,A1, Takeoff (TOF),"São Paulo-Congonhas Airport, SP (CGH)",Brazil,6,0, Damaged beyond repair,-,Learjet 25C,-,-,-,-,-, PT-JDX, 25-131,TAM,Executive,-,São Paulo-Congonhas Airport,CGH,SBSP,Brazil,Brasília International Airport,BSB,SBBR,Brazil,2,4,0,0,-,-,-
19781226-1,Tuesday,26-DEC-1978,-,A1, Unknown (UNK),off Turks & Caicos,Turks and Caicos Islands,10,10, Damaged beyond repair,-,Britten-Norman BN-2A-21 Islander,-,-,1975,-,-, HH-CNB, 442,Haiti Air Inter,Passenger,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19781228-1,Thursday,28-DEC-1978,18:15,A1, Approach (APR),"11 km (6.9 mls) ESE of Portland International Airport, OR (PDX)",United States of America,189,10, Destroyed, Written off (damaged beyond repair),McDonnell Douglas DC-8-61,4,Pratt & Whitney JT3D-3B,1968,-,33114.0, N8082U, 45972/357,United Airlines,Domestic Scheduled Passenger,UA173,Denver-Stapleton International Airport,DEN,KDEN,United States of America,Portland International Airport,PDX,KPDX,United States of America,8,181,2,8,-,-,Final
19789999-0,-,xx-xxx-1978,-,A1, Unknown (UNK),unknown,Unknown country,-,-, Damaged beyond repair,-,Nord 2501D Noratlas,2,Bristol Hercules 739,-,-,-, 52-171, D080,Hellenic AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19789999-2,-,xx-xxx-1978,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,IRMA/Britten-Norman BN-2A-21 Islander,-,-,1977,-,-, 5T-MAU, 793,Mauritanian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19789999-3,-,xx-xxx-1978,-,O1, Standing (STD),at an unknown location,Russia,0,0, Damaged beyond repair,-,Antonov An-12BP,4,Ivchenko AI-20M,1972,-,-, CCCP-11125, 02348108,Aeroflot / Yakutsk,Cargo,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19789999-5,-,xx-xxx-1978,-,A1, En route (ENR),"near Budyonnovsk, Rostov region",Russia,-,0, Damaged beyond repair,-,Antonov An-24B,-,-,1970,-,-, CCCP-46350, 97305709,Aeroflot / Ukraine,Unknown,-,Dnepropetrovsk Airport,DNK,UKDD,Ukraine,-,-,-,-,-,-,0,0,-,-,-
19780529-0,Monday,29-MAY-1978,-,H2, Unknown (UNK),Prague,Czech Republic,-,0, Unknown,-,Yakovlev Yak-40,3,Ivchenko AI-25,-,-,-, registration unknown,-,CSA,Unknown,-,Brno Turany Airport,BRQ,LKTB,Czech Republic,Karlovy Vary Airport,KLV,LKKV,Czech Republic,-,-,0,0,-,-,-
19780529-1,Monday,29-MAY-1978,-,A1, Unknown (UNK),Gryzy,Poland,-,-, Damaged beyond repair,-,Antonov An-2R,-,-,-,-,-, SP-WOY, 1G163-04,ZUA,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19780529-2,Monday,29-MAY-1978,-,A1, Approach (APR),near Pastavy,Belarus,5,0, Damaged beyond repair,-,Antonov An-2P,-,-,-,-,-, CCCP-35188, 1G114-12,Aeroflot / Belarus,Unknown,-,-,-,-,-,-,-,-,-,2,3,0,0,-,-,-
19780530-0,Tuesday,30-MAY-1978,-,A1, Unknown (UNK),near Santo Tomas,Guatemala,-,-, Damaged beyond repair,-,Douglas C-47B-5-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, TG-LAM, 26063/14618,Oneida,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19780602-0,Friday,02-JUN-1978,15:01,A2, Landing (LDG),Osaka-Itami Airport (ITM),Japan,394,0, Substantial, Repaired,Boeing 747SR-46,4,Pratt & Whitney JT9D-7A,1974,-,8832.0, JA8119, 20783/230,JAL,Domestic Scheduled Passenger,JL115,Tokyo-Haneda Airport,HND,RJTT,Japan,Osaka-Itami Airport,ITM,RJOO,Japan,15,379,0,0,-,-,Preliminary - official
19780604-0,Sunday,04-JUN-1978,-,A1, Landing (LDG),Roxas City Airport (RXS),Philippines,-,0, Damaged beyond repair,-,Convair VT-29C (CV-240),-,-,1954,-,-, RP-C12, 412,Commercial Air Transport,Unknown,-,-,-,-,-,Roxas City Airport,RXS,RPVR,Philippines,-,-,0,0,-,-,-
19780608-1,Thursday,08-JUN-1978,-,A1, Approach (APR),Guatemala City,Guatemala,3,3, Damaged beyond repair,-,Douglas DC-6B,4,Pratt & Whitney R-2800,1952,-,-, TG-ADA, 43531/262,Aviateca,Cargo,-,-,-,-,-,Guatemala City-La Aurora Airport,GUA,MGGT,Guatemala,3,0,3,0,-,-,-
19780610-0,Saturday,10-JUN-1978,-,A1, Landing (LDG),Monrovia-Sprigg Payne Airport (MLW),Liberia,4,0, Damaged beyond repair,-,Vickers 814 Viscount,-,-,1959,-,-, 9G-ACL, 342,West African Air Cargo,Cargo,-,-,-,-,-,Monrovia-Sprigg Payne Airport,MLW,GLMR,Liberia,4,0,0,0,-,-,-
19780610-1,Saturday,10-JUN-1978,17:00,A1, Initial climb (ICL),"8 km (5 mls) NE of Greybull, WY",United States of America,4,3, Damaged beyond repair,-,Fairchild C-119 Flying Boxcar,-,-,-,-,-, N3560, 10957,Hawkins & Powers,Test,-,Greybull-South Big Horn County Airport,GEY,KGEY,United States of America,Greybull-South Big Horn County Airport,GEY,KGEY,United States of America,3,1,3,0,-,-,Final
19780613-0,Tuesday,13-JUN-1978,-,A1, Approach (APR),"7 km (4.4 mls) E of Mendoza-El Plumerillo Airport, MD (MDZ)",Argentina,2,2, Damaged beyond repair,-,Morane Saulnier (FMA) MS.760 Paris I,-,-,1962,-,-, E-239, A-27,Argentine AF,Military,-,-,-,-,-,Mendoza-El Plumerillo Airport,MDZ,SAME,Argentina,2,0,2,0,-,-,-
19780618-0,Sunday,18-JUN-1978,-,A1, Unknown (UNK),at an unknown location,Russia,-,-, Damaged beyond repair,-,Antonov An-2R,-,-,1965,-,-, CCCP-02846, 1G55-31,Aeroflot / Yakutsk,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19780622-0,Thursday,22-JUN-1978,07:12,A1, Approach (APR),"near Muscle Shoals Airport, AL (MSL)",United States of America,6,0, Substantial, Written off (damaged beyond repair),Beechcraft A100 King Air,-,-,1972,-,-, N941K, B-111,Tennessee Valley Authority,Executive,-,Chattanooga Airport,CHA,KCHA,United States of America,Muscle Shoals Airport,MSL,KMSL,United States of America,2,4,0,0,-,-,Final
19780625-0,Sunday,25-JUN-1978,-,A1, Unknown (UNK),near Vladivostok,Russia,-,0, Damaged beyond repair,-,Antonov An-2R,-,-,1966,-,-, CCCP-09616, 1G74-37,Aeroflot / Far East,Agricultural,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19780626-0,Monday,26-JUN-1978,08:08,A1, Takeoff (TOF),"Toronto-Pearson International Airport, ON (YYZ)",Canada,107,2, Damaged beyond repair,-,McDonnell Douglas DC-9-32,2,Pratt & Whitney JT8D-7A,1968,-,25476.0, CF-TLV, 47197/289,Air Canada,Domestic Scheduled Passenger, 189,Toronto International Airport,YYZ,CYYZ,Canada,Winnipeg International Airport,YWG,CYWG,Canada,5,102,0,2,-,-,Final
19780705-0,Wednesday,05-JUL-1978,-,A1, En route (ENR),"Serra de Santa Bárbara, Azores",Portugal,3,3, Damaged beyond repair,-,CASA C-212 Aviocar 100,-,-,1976,-,-, 6518, 50,Portuguese AF,Military,-,Terceira-Lajes AFB,TER,LPLA,Portugal,-,-,-,-,3,0,3,0,-,-,-
19780705-1,Wednesday,05-JUL-1978,-,A1, Unknown (UNK),Wielbark,Poland,-,-, Damaged beyond repair,-,Antonov An-2R,-,-,-,-,-, SP-WSS, 1G168-35,ZUA,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
