identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19470927-0,Saturday,27-SEP-1947,-,A1, Landing (LDG),Delhi-Palam Air Force Station (DEL),India,20,13, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, registration unknown,-,Royal Indian AF,Military,-,Agra-Kheria Air Force Station,AGR,VIAG,India,Delhi-Palam Air Force Station,DEL,VIDP,India,5,15,5,8,-,-,-
19470930-0,Tuesday,30-SEP-1947,-,A1, Landing (LDG),"Dago Lake, AK",United States of America,-,0, Damaged beyond repair,-,Canadian Vickers OA-10A Canso A (PBY-5A),-,-,-,-,-, 44-33954, CV-465,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19471003-0,Friday,03-OCT-1947,-,A1, Takeoff (TOF),Belfast-Nutts Corner Airport,United Kingdom,3,0, Damaged beyond repair,-,Avro 691 Lancastrian C.3,-,-,-,-,-, G-AHBU, 1289,Skyways,Cargo,-,-,-,-,-,-,-,-,-,3,0,0,0,-,-,-
19471004-0,Saturday,04-OCT-1947,-,U1, Unknown (UNK),Pau,France,-,-, Damaged beyond repair,-,Amiot AAC.1 (Junkers Ju-52),-,-,-,-,-, F-BAJB, AAC002,Air France,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471007-0,Tuesday,07-OCT-1947,-,A1, Unknown (UNK),Bone,France,-,-, Damaged beyond repair,-,SNCASE SE.161 Languedoc,-,-,1946,-,-, F-BATY, 25,Air France,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471009-0,Thursday,09-OCT-1947,-,A1, Takeoff (TOF),Panama City-Albrook AFB,Panama,-,-, Damaged beyond repair,-,Douglas C-47D (DC-3),-,-,1944,-,-, 43-48810, 26071/14626,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471010-0,Friday,10-OCT-1947,-,A1, Unknown (UNK),64 km (40 mls) SSW of Borja,Peru,7,7, Damaged beyond repair,-,Douglas C-47B-1-DK (DC-3),-,-,1944,-,-, 43-48296, 25557/14112,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471011-2,Saturday,11-OCT-1947,-,C1, Unknown (UNK),at an unknown location,Vietnam,15,15, Damaged beyond repair,-,Amiot AAC.1 (Junkers Ju-52),-,-,-,-,-, registration unknown,-,French AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471013-0,Monday,13-OCT-1947,-,A1, Initial climb (ICL),unknown,China,-,-, Damaged beyond repair,-,Douglas R4D-5 (DC-3),-,-,1943,-,-, 12421, 9401,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471014-0,Tuesday,14-OCT-1947,10:04,A1, En route (ENR),"1390 km (868.8 mls) NE off  Gander, NL, Canada",Atlantic Ocean,69,0, Damaged beyond repair,-,Boeing 314A,4,Wright R-2600,1941,-,12000.0, NC18612, 2086,American International,Int'l Non Scheduled Passenger,-,-,-,-,-,Gander Airport,YQX,CYQX,Canada,7,62,0,0,-,-,Final
19471014-1,Tuesday,14-OCT-1947,18:08,A1, En route (ENR),"Pikes Peak, CO",United States of America,7,3, Damaged beyond repair,-,Douglas C-47A-20-DL (DC-3),2,Pratt & Whitney R-2800-59,1943,-,1506.0, 42-23503, 9365,USAF,Military,-,Ogden-Hill AFB,HIF,KHIF,United States of America,-,-,-,-,2,5,0,3,-,-,-
19471016-0,Thursday,16-OCT-1947,-,A1, En route (ENR),off Cartagena,Spain,43,41, Damaged beyond repair,-,Bristol 170 Freighter I,-,-,1946,-,-, F-BCJN, 12788,TAI,International Scheduled Passenger,-,Marseille-Marignane Airport,MRS,LFML,France,Oran-es Senia Airport,ORN,DAOO,Algeria,4,39,3,38,-,-,-
19471016-1,Thursday,16-OCT-1947,-,A1, Unknown (UNK),"Sylva, NC",United States of America,3,3, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, registration unknown,-,Strato-Freight,Cargo,-,Charlotte-Douglas Airport,CLT,KCLT,United States of America,Gainesville-Lee Gilmer Memorial Airport,GVL,KGVL,United States of America,2,1,2,1,-,-,-
19471017-1,Friday,17-OCT-1947,-,A1, Unknown (UNK),48 km (30 mls) SW of Baoding,China,3,3, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, registration unknown,-,Civil Air Transport,Cargo,-,Shijiazhuang-Daguocun Airport,SJW,ZBSJ,China,-,-,-,-,3,0,3,0,-,-,-
19471021-1,Tuesday,21-OCT-1947,-,A1, Landing (LDG),W off Southend Pier,United Kingdom,10,4, Damaged beyond repair,-,Short Sunderland GR.3,-,-,-,-,-, DV976,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471023-0,Thursday,23-OCT-1947,-,A1, Landing (LDG),London,United Kingdom,-,0, Damaged beyond repair,-,Avro 691 Lancastrian B.3,-,-,-,-,-, G-AGUL,-,BSAA,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19471024-0,Friday,24-OCT-1947,12:29,A1, En route (ENR),"2,4 km (1.5 mls) SE of Bryce Canyon Airport, UT (BCE)",United States of America,52,52, Destroyed, Written off (damaged beyond repair),Douglas DC-6,4,Pratt & Whitney R-2800,1947,-,933.0, NC37510, 42875/17,United Airlines,Domestic Scheduled Passenger,UA608,Los Angeles Airport,LAX,KLAX,United States of America,Chicago Municipal Airport,MDW,KMDW,United States of America,5,47,5,47,-,-,Final
19471026-0,Sunday,26-OCT-1947,13:45,A1, En route (ENR),"Annette Island, AK",United States of America,18,18, Damaged beyond repair,-,Douglas DC-4,-,-,1944,-,4146.0, NC88920, 10317,Pan Am,Domestic Scheduled Passenger,PA923,Seattle-Boeing Field International Airport,BFI,KBFI,United States of America,Annette Island Airport,ANN,PANT,United States of America,5,13,5,13,-,-,Final
19471026-1,Sunday,26-OCT-1947,17:30,A1, Approach (APR),Mount Hymettus,Greece,44,44, Damaged beyond repair,-,Douglas DC-4-1009,-,-,1946,-,-, SE-BBG, 42930,AB Aerotransport,International Scheduled Passenger,1629,Istanbul-Yesilköy Airport,IST,LTBA,Turkey,Athens-Hassani Airport,ATH,LGAT,Greece,8,36,8,36,-,-,-
19471027-0,Monday,27-OCT-1947,12:00,C1, Unknown (UNK),near Yulin,China,3,2, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, registration unknown,-,CNAC,Cargo,-,-,-,-,-,Yulin Airport,UYN,ZLYL,China,3,0,2,0,-,-,-
19471030-0,Thursday,30-OCT-1947,-,A1, Taxi (TXI),Negombo RAF Station,Sri Lanka,-,0, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,-,-,-, MW111,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19471030-1,Thursday,30-OCT-1947,05:40,A1, Maneuvering (MNV),"4,5 km (2.8 mls) SE of Muswellbrook, NSW",Australia,2,2, Destroyed, Written off (damaged beyond repair),Lockheed 414-08 Hudson IVA,2,Wright R-1820-SC3G,1941,-,1456.0, (VH-SMJ), 6046,John Fairfax & Sons,Cargo,-,Camden Airport,CDU,YSCN,Australia,Camden Airport,CDU,YSCN,Australia,2,0,2,0,-,-,Final
19471031-0,Friday,31-OCT-1947,-,A1, En route (ENR),within Pir Panjal Range,India,25,25, Damaged beyond repair,-,Douglas C-47A-20-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, MA965, 12819,Royal Indian AF,Military,-,-,-,-,-,Srinagar Airport,SXR,VISR,India,3,22,3,22,-,-,-
19471099-1,-,xx-OCT-1947,-,U1, Unknown (UNK),at an unknown location,Venezuela,-,-, Damaged beyond repair,-,Canadian Vickers PBV-1A Canso (PBY-5A),-,-,1944,-,-, YV-C-AQA, CV-413,T.A. Transandino,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471105-0,Wednesday,05-NOV-1947,-,A1, Landing (LDG),Lyneham RAF Station (LYE),United Kingdom,-,0, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,-,-,-, MW207,-,RAF,Military,-,-,-,-,-,Lyneham RAF Station,LYE,EGDL,United Kingdom,-,-,0,0,-,-,-
19471106-0,Thursday,06-NOV-1947,-,O1, Standing (STD),Balikpapan,Indonesia,-,0, Damaged beyond repair,-,Boeing-Canada PB2B-1 Catalina,-,-,-,-,-, Y-93,-,Dutch Navy,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19471113-0,Thursday,13-NOV-1947,-,A1, En route (ENR),Bermuda Air Terminal (BDA),Bermuda,16,0, Damaged beyond repair,-,Avro 691 Lancastrian C.3,-,-,-,-,-, G-AGWG, 1279,BSAA,International Scheduled Passenger,-,Bermuda Air Terminal,BDA,TXKF,Bermuda,Santa Maria-Vila do Porto Airport,SMA,LPAZ,Portugal,4,12,0,0,-,-,-
19471113-1,Thursday,13-NOV-1947,-,A1, Landing (LDG),Jammu Airport (IXJ),India,-,0, Damaged beyond repair,-,Douglas C-53-DO (DC-3),-,-,1942,-,-, VT-ATI, 4922,Air-India,Unknown,-,-,-,-,-,Jammu-Satwari Airport,IXJ,VIJU,India,-,-,0,0,-,-,-
19471113-2,Thursday,13-NOV-1947,-,A1, Unknown (UNK),near Bouchox,France,2,2, Damaged beyond repair,-,Amiot AAC.1 (Junkers Ju-52),-,-,-,-,-, F-BDYH, AAC401,SANA,Cargo,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19471115-0,Saturday,15-NOV-1947,-,A1, Unknown (UNK),"Adak, AK",United States of America,-,-, Damaged beyond repair,-,Douglas C-47B-40-DK (DC-3),-,-,1945,-,-, 44-77252, 33584/16836,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471116-0,Sunday,16-NOV-1947,-,A1, Landing (LDG),Bombay-Santa Cruz Airport (BOM),India,-,0, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,-,-,-, MW293,-,RAF,Military,-,-,-,-,-,Bombay-Santacruz Airport,BOM,VABB,India,-,-,0,0,-,-,-
19471117-0,Monday,17-NOV-1947,-,A1, Landing (LDG),Dishforth RAF Station,United Kingdom,-,0, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,-,-,-, MW284,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19471118-0,Tuesday,18-NOV-1947,-,A1, En route (ENR),Santa Maria del Monte,Italy,25,21, Damaged beyond repair,-,Bristol 170 Freighter XI,-,-,-,-,-, SE-BNG, 12792,AB TT-Transportflyg,Domestic Non Scheduled Passenger,-,Catania-Fontanarossa Airport,CTA,LICC,Italy,Roma-Ciampino Airport,CIA,LIRA,Italy,4,21,-,-,-,-,-
19471118-1,Tuesday,18-NOV-1947,13:00,A1, Approach (APR),"Wilmington-Newcastle County Airport, DE (ILG)",United States of America,5,5, Damaged beyond repair,-,Lockheed L-049-46-26 Constellation,4,Wright R-3350,-,-,3256.0, NC86507, 2028,TWA,Training,-,Wilmington-New Castle County Airport,ILG,KILG,United States of America,Wilmington-New Castle County Airport,ILG,KILG,United States of America,5,0,5,0,-,-,Final
19471119-0,Wednesday,19-NOV-1947,08:05,A1, En route (ENR),"Brightstone Down, Isle of Wight",United Kingdom,4,1, Damaged beyond repair,-,Short S.25 Sunderland 3,-,-,1943,-,-, G-AGHW,-,BOAC,Ferry/positioning,-,-,-,-,-,-,-,-,-,4,0,1,0,-,-,Final
19471119-1,Wednesday,19-NOV-1947,-,U1, Unknown (UNK),"Honolulu NAF, HI",United States of America,-,-, Damaged beyond repair,-,Douglas R5D-4 (DC-4),-,-,1945,-,-, 90399, 27305,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471119-2,Wednesday,19-NOV-1947,-,A1, En route (ENR),"Porto de Moz, PA",Brazil,16,16, Damaged beyond repair,-,Consolidated C-10 Catalina (PBY-5),-,-,-,-,-, 6502, 1079,Brazilian AF,Military,-,-,-,-,-,Manaus Air Base,PLL,SBMN,Brazil,-,-,-,-,-,-,-
19471121-0,Friday,21-NOV-1947,18:00,A1, En route (ENR),"Plouznice, Lomnice nad Popelkou",Czech Republic,26,13, Damaged beyond repair,-,Lisunov Li-2P,-,-,-,-,-, YR-TAI, 18423509,TARS,International Scheduled Passenger,-,Bucharest-Baneasa Airport,BBU,LRBS,Romania,Praha-Ruzyne International Airport,PRG,LKPR,Czech Republic,5,21,5,8,-,-,-
19471121-1,Friday,21-NOV-1947,-,A1, En route (ENR),"180 km (112.5 mls) W off  San Diego, CA",Pacific Ocean,11,9, Damaged beyond repair,-,Lockheed P2V-2 Neptune,-,-,-,-,-, registration unknown,-,US Navy,Military,-,San Diego-Miramar NAS,NKX,KNKX,United States of America,-,-,-,-,11,0,9,0,-,-,-
19471122-0,Saturday,22-NOV-1947,-,A1, En route (ENR),off Rizal province,Philippines,5,5, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, registration unknown,-,Philippine Air Express,Cargo,-,Manila Airport,MNL,RPLL,Philippines,Iloilo International Airport,ILO,RPVI,Philippines,2,3,2,3,-,-,-
19471123-0,Sunday,23-NOV-1947,-,A1, Landing (LDG),Wau Airport (WUG),Papua New Guinea,5,0, Damaged beyond repair,-,Bristol 170 Freighter IA,-,-,-,-,-, G-AIMC, 12793,Bristol,Demonstration,-,-,-,-,-,Wau Airport,WUG,AYWU,Papua New Guinea,5,0,0,0,-,-,-
19471124-0,Monday,24-NOV-1947,-,A1, Takeoff (TOF),Sverdlovsk-Koltsovo Airport (SVX),Russia,6,0, Damaged beyond repair,-,Ilyushin Il-12P,-,-,1947,-,165.0, CCCP-L1356, 30070,Aeroflot / Moscow,Unknown,-,Sverdlovsk-Koltsovo Airport,SVX,USSS,Russia,-,-,-,-,6,0,0,0,-,-,-
19471125-0,Tuesday,25-NOV-1947,-,A1, Initial climb (ICL),Ciudad Bolívar Airport (CBL),Venezuela,3,0, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, YV-C-AHO,-,LAV,Test,-,Ciudad Bolívar Airport,CBL,SVCB,Venezuela,-,-,-,-,3,0,0,0,-,-,-
19471127-0,Thursday,27-NOV-1947,-,A1, En route (ENR),near Rumija,Montenegro,23,23, Destroyed, Written off (damaged beyond repair),Lisunov Li-2P,-,-,-,-,-, YU-BAD, 18427009 ?,JUSTA,Domestic Scheduled Passenger,247,-,-,-,-,Titograd Airport,TGD,LYPG,Montenegro,5,18,5,18,-,-,-
19471127-1,Thursday,27-NOV-1947,03:17,A1, Approach (APR),"Yakutat, AK",United States of America,13,13, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,3756.0, NC95486, 6065,Columbia Air Cargo,Domestic Non Scheduled Passenger,-,Anchorage-Merrill Field,MRI,PAMR,United States of America,Yakutat Airport,YAK,PAYA,United States of America,2,11,2,11,-,-,Final
19471128-0,Friday,28-NOV-1947,-,A1, En route (ENR),near Trappa,Italy,20,20, Damaged beyond repair,-,Douglas C-47B-6-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, 43-48736, 25997/14552,USAF,Military,-,Pisa-San Giusto Airport,PSA,LIRP,Italy,Frankfurt-Rhein-Main AFB,FRF,EDAF,Germany,5,15,5,15,-,-,-
19471128-1,Friday,28-NOV-1947,-,A1, Landing (LDG),"Bahía Blanca-Comandante Espora Airport, BA (BHI)",Argentina,-,0, Damaged beyond repair,-,Douglas C-47A-90-DL Skytrain,-,-,1944,-,-, T-18, 20406,Argentine AF,Military,-,-,-,-,-,Bahía Blanca-Comandante Espora Airport,BHI,SAZB,Argentina,-,-,0,0,-,-,-
19471130-0,Sunday,30-NOV-1947,14:25,A1, Landing (LDG),"Seattle/Tacoma International Airport, WA (SEA)",United States of America,28,8, Damaged beyond repair,-,Douglas C-54A-1-DO (DC-4),4,Pratt & Whitney R-2000-7,1943,-,5548.0, NC91009, 7453,Alaska Airlines,Domestic Non Scheduled Passenger, 009,Anchorage-Merrill Field,MRI,PAMR,United States of America,Seattle-Boeing Field International Airport,BFI,KBFI,United States of America,3,25,1,7,-,1,Final
19471130-1,Sunday,30-NOV-1947,-,A1, Unknown (UNK),100 km (62.5 mls) SSW of Tokyo,Japan,2,2, Damaged beyond repair,-,Douglas C-47B-50-DK (DC-3),-,-,1945,-,-, 45-1066, 34336/17069,USAF,Military,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19471201-0,Monday,01-DEC-1947,-,A1, En route (ENR),near Taldom,Russia,5,0, Damaged beyond repair,-,Ilyushin Il-12,-,-,1947,-,-, CCCP-N439, 30047,Polyarnaya Aviatsiya,Ferry/positioning,-,-,-,-,-,-,-,-,-,5,0,0,0,-,-,-
19471201-1,Monday,01-DEC-1947,-,A1, Unknown (UNK),"3,5 km (2.2 mls) W of Herford, TX",United States of America,-,-, Damaged beyond repair,-,Douglas C-47D (DC-3),-,-,1944,-,-, 43-48945, 26206/14761,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471206-0,Saturday,06-DEC-1947,-,A1, Initial climb (ICL),near Chongqing Airport,China,40,10, Damaged beyond repair,-,Curtiss C-46 Commando,-,-,-,-,-, registration unknown,-,China Air Force,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471209-0,Tuesday,09-DEC-1947,-,A1, Unknown (UNK),"18 km (11.3 mls) NNE of Eglin, TX",United States of America,5,0, Damaged beyond repair,-,Fairchild C-82A-10-FA Packet,-,-,-,-,-, 44-22994, 10038,USAF,Military,-,-,-,-,-,Greenville-Donaldson AFB,GDC,KGYH,United States of America,-,-,0,0,-,-,-
19471209-1,Tuesday,09-DEC-1947,-,A1, Taxi (TXI),"Hampton-Langley Field, VA (LFI)",United States of America,-,-, Damaged beyond repair,-,Douglas C-47D (DC-3),-,-,1944,-,-, 43-49509, 26770/15325,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471209-2,Tuesday,09-DEC-1947,23:00,A1, En route (ENR),48 km (30 mls) SE of Izmir,Turkey,-,-, Damaged beyond repair,-,Douglas C-47B-20-DK (DC-3),-,-,1945,-,-, 43-49779, 27040/15595,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471210-0,Wednesday,10-DEC-1947,00:20,A1, En route (ENR),"ca 13 km N of Goose Bay Airport, NL (YYR)",Canada,29,23, Destroyed, Written off (damaged beyond repair),Douglas C-54D-5-DC (DC-4),-,-,1945,-,-, 42-72572, 10677,USAF,Military,-,Goose Bay Airport,YYR,CYYR,Canada,Springfield-Westover AFB,CEF,KCEF,United States of America,4,25,1,22,-,-,-
19471210-1,Wednesday,10-DEC-1947,-,A1, Approach (APR),"nr Camp Springs-Andrews AFB, MD (ADW)",United States of America,6,1, Damaged beyond repair,-,Douglas C-47B-50-DK (DC-3),-,-,1945,-,-, 	45-1060, 34330/	17063,USAF,Military,-,Harrisburg-Olmsted AFB,MDT,KMDT,United States of America,Camp Springs-Andrews AFB,ADW,KADW,United States of America,-,-,-,-,-,-,-
19471211-0,Thursday,11-DEC-1947,-,A1, Unknown (UNK),"near Memphis, TN",United States of America,20,20, Damaged beyond repair,-,Douglas C-47B-28-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, 44-76366, 32698/15950,USAF,Military,-,El Paso-Biggs AAF,BIF,KBIF,United States of America,Memphis Municipal Airport,MEM,KMEM,United States of America,4,16,4,16,-,-,-
19471212-0,Friday,12-DEC-1947,-,U1, Unknown (UNK),Paris-Orly Airport (ORY),France,-,-, Damaged beyond repair,-,Douglas C-47A-30-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, F-BCYF, 25252/13807,Air Algérie,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471216-0,Tuesday,16-DEC-1947,-,A1, Unknown (UNK),near Abingdon RAF Station,United Kingdom,-,0, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,-,-,-, MW301,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19471216-1,Tuesday,16-DEC-1947,-,A1, Unknown (UNK),"Norfolk NAS Chambers, VA (NGU)",United States of America,7,6, Damaged beyond repair,-,Consolidated PBY-5A Catalina,-,-,-,-,-, 48291,-,US Navy,Military,-,-,-,-,-,-,-,-,-,7,0,6,0,1,-,-
19471218-0,Thursday,18-DEC-1947,-,A1, Approach (APR),near Tyoply Stan,Russia,-,-, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, CCCP-L997,-,Aeroflot,Test,-,Moskva-Vnukovo Airport,VKO,UUWW,Russia,Moskva-Vnukovo Airport,VKO,UUWW,Russia,-,-,-,-,-,-,-
19471218-1,Thursday,18-DEC-1947,09:30,A1, Approach (APR),near Krasnoyarsk Severniy Airport,Russia,25,7, Damaged beyond repair,-,Ilyushin Il-12P,-,-,1947,-,166.0, CCCP-L1343, 30049,Aeroflot / Moscow,Domestic Scheduled Passenger,6,-,-,-,-,Omsk Airport,OMS,UNOO,Russia,5,20,4,3,-,-,-
19471219-0,Friday,19-DEC-1947,-,A1, Unknown (UNK),Dilalongan,Philippines,12,0, Damaged beyond repair,-,Douglas C-47B-45-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, NZ3558, 34229/16969,New Zealand AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19471220-0,Saturday,20-DEC-1947,-,A1, Approach (APR),near Uetersen RAF Station,Germany,8,0, Damaged beyond repair,-,Douglas Dakota IV (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, KN439, 32869/16121,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19471222-0,Monday,22-DEC-1947,-,U1, Unknown (UNK),Madrid-Barajas (MAD),Spain,-,-, Damaged beyond repair,-,Douglas C-47A-80-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, EC-ACG, 19553,Iberia,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471223-0,Tuesday,23-DEC-1947,-,A1, Approach (APR),"Miami, FL",United States of America,2,0, Damaged beyond repair,-,Douglas DC-3C,-,-,-,-,-, registration unknown,-,Coastal Air Lines,Cargo,-,Raleigh/Durham Airport,RDU,KRDU,United States of America,-,-,-,-,2,0,0,0,-,-,-
19471224-0,Wednesday,24-DEC-1947,-,A1, Unknown (UNK),near Mitwaba,Democratic Republic of the Congo,5,5, Damaged beyond repair,-,Lockheed C-60A-5-LO Lodestar,-,-,1943,-,-, OO-CAR, 18-2419,Sabena,Ferry/positioning,-,-,-,-,-,Manono Airport,MNO,FZRA,Democratic Republic of the Congo,3,2,3,2,-,-,-
19471226-0,Friday,26-DEC-1947,-,O1, Standing (STD),Manila ?,Philippines,-,-, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, PI-C53,-,Philippine Air Lines,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471226-1,Friday,26-DEC-1947,-,O1, Standing (STD),Manila ?,Philippines,-,-, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, PI-C3,-,Philippine Air Lines,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19471226-2,Friday,26-DEC-1947,-,O1, Standing (STD),Manila ?,Philippines,-,-, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, PI-C10,-,Philippine Air Lines,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
