identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19740128-1,Monday,28-JAN-1974,-,O1, Standing (STD),"Carp Airport, ON (YRP)",Canada,0,0, Damaged beyond repair,-,Douglas C-47B-20-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, CF-TVK, 27004/15559,Bradley Air Services,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19740130-0,Wednesday,30-JAN-1974,23:41,A1, Approach (APR),"1,2 km (0.8 mls) SW of Pago Pago International Airport (PPG)",American Samoa,101,97, Destroyed, Written off (damaged beyond repair),Boeing 707-321B,4,Pratt & Whitney JT3D-3B,1967,-,21625.0, N454PA, 19376/661,Pan Am,International Scheduled Passenger,PA806,Auckland International Airport,AKL,NZAA,New Zealand,Pago Pago International Airport,PPG,NSTU,American Samoa,10,91,10,87,-,-,Final
19740201-0,Friday,01-FEB-1974,-,A1, Landing (LDG),"São Paulo-Congonhas Airport, SP (CGH)",Brazil,96,0, Damaged beyond repair,-,BAC One-Eleven 520FN,-,-,1970,-,-, PP-SDQ, 228,Transbrasil,Scheduled Passenger,-,-,-,-,-,São Paulo-Congonhas Airport,CGH,SBSP,Brazil,8,88,0,0,-,-,-
19740205-0,Tuesday,05-FEB-1974,-,A1, Unknown (UNK),near Makhachkala,Russia,-,0, Damaged beyond repair,-,Antonov An-2R,-,-,1967,-,-, CCCP-01579, 1G81-23,Aeroflot / North Kavkaz,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19740206-0,Wednesday,06-FEB-1974,-,A1, Landing (LDG),San Juan,Bolivia,4,0, Damaged beyond repair,-,Douglas DC-6A,-,-,1953,-,-, CP-947, 44076/391,ALCON,Cargo,-,-,-,-,-,-,-,-,-,4,0,0,0,-,-,-
19740209-0,Saturday,09-FEB-1974,-,A1, En route (ENR),"near Colorado-Springs, CO",United States of America,7,7, Damaged beyond repair,-,North American T-39A Sabreliner,2,Pratt & Whitney JT12A-6A Turbo Wasp,-,-,-, 60-3506, 265-34,USAF,Military,-,Colorado Springs-Peterson Field,COS,KCOS,United States of America,Sacramento-McClellan AFB,MCC,KMCC,United States of America,5,2,5,2,-,-,-
19740209-1,Saturday,09-FEB-1974,-,A2, En route (ENR),"near Colorado-Springs, CO",United States of America,18,0, Minor, Repaired,Boeing NKC-135A,-,-,1957,-,-, 55-3120, 17236,USAF,Military,-,-,-,-,-,Albuquerque-Kirtland AFB,ABQ,KABQ,United States of America,-,-,0,0,7,-,-
19740215-0,Friday,15-FEB-1974,16:35,A2, Initial climb (ICL),"1,5 km (0.9 mls) S of Managua-Las Mercedes Airport (MGA)",Nicaragua,45,0, Substantial, Repaired,Convair CV-440-38,-,-,1956,-,-, TI-1086C, 359,APSA,Int'l Non Scheduled Passenger,-,Managua-Las Mercedes Airport,MGA,MNMG,Nicaragua,-,-,-,-,4,41,0,0,-,-,-
19740220-0,Wednesday,20-FEB-1974,-,H1, Standing (STD),Hue Airport (HUI),Vietnam,52,3, Damaged beyond repair,-,Douglas C-54A-5-DO (DC-4),-,-,1944,-,-, XV-NUM, 7469,Air Vietnam,Domestic Scheduled Passenger,-,Qui Nhon Airport,UIH,VVQN,Vietnam,Da Nang Airport,DAD,VVDN,Vietnam,6,46,0,3,-,-,-
19740222-0,Friday,22-FEB-1974,07:03,H2, Standing (STD),"Baltimore/Washington International Airport, MD (BWI)",United States of America,14,2, None,-,McDonnell Douglas DC-9,-,-,-,-,-, registration unknown,-,Delta Air Lines,Domestic Scheduled Passenger,DL523,Baltimore/Washington International Airport,BWI,KBWI,United States of America,Atlanta Municipal Airport,ATL,KATL,United States of America,-,-,1,1,-,1,-
19740222-1,Friday,22-FEB-1974,-,A1, En route (ENR),8 km (5 mls) SW of San Francisco de Moxos,Bolivia,7,7, Damaged beyond repair,-,Curtiss C-46A-45-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, CP-1052, 30195,SAVCO,Domestic Non Scheduled Passenger,-,Trinidad Airport,TDD,SLTR,Bolivia,Oruro Airport,ORU,SLOR,Bolivia,3,4,3,4,-,-,-
19740223-1,Saturday,23-FEB-1974,-,A2, En route (ENR),near Marmato,Colombia,28,0, Substantial, Repaired,Douglas TC-47B (DC-3),-,-,1945,-,-, HK-1333, 27051/15606,Aerotal Colombia,Domestic Non Scheduled Passenger,-,Cali-Palmaseca Airport,CLO,SKCL,Colombia,-,-,-,-,5,23,0,0,-,-,-
19740225-0,Monday,25-FEB-1974,-,A1, En route (ENR),N of Phnom Penh,Cambodia,14,14, Missing, Presumed damaged beyond repair,Fairchild C-123K,-,-,-,-,-, 56-4377, 20261,Khmer Air Force,Military,-,-,-,-,-,-,-,-,-,6,8,6,8,-,-,-
19740227-0,Wednesday,27-FEB-1974,22:15,A1, En route (ENR),"Newton Fiord, NU",Canada,9,9, Damaged beyond repair,-,North-American-Rockwell Sabreliner 40A,-,-,-,-,675.0, CF-BRL, 282-107,Brethour Realty Services,Executive,-,Reykjavík-Keflavík International Airport,KEF,BIKF,Iceland,Frobisher Bay Airport,YFB,CYFB,Canada,2,7,2,7,-,-,-
19740228-0,Thursday,28-FEB-1974,-,A1, Unknown (UNK),near Tehran-Mehrabad Airport (THR),Iran,10,10, Damaged beyond repair,-,Lockheed C-130E Hercules,4,Allison T56-A-7,1970,-,-, 5-122, 4393,Iran AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19740299-2,-,xx-FEB-1974,-,U1, Unknown (UNK),Montalvo,Ecuador,18,-, Damaged beyond repair,-,Nord 2501D Noratlas,2,Bristol Hercules 739,-,-,-, HC-AXG, D145,ATESA,Passenger,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19740303-0,Sunday,03-MAR-1974,00:08,A1, Landing (LDG),London-Luton Airport (LTN),United Kingdom,10,0, Damaged beyond repair,-,Douglas DC-7CF,4,Wright R-3350 (988TC18),1958,-,-, EI-AWG, 45471/965,Aer Turas,Cargo,-,Dublin Airport,DUB,EIDW,Ireland,London-Luton Airport,LTN,EGGW,United Kingdom,4,6,0,0,-,-,Final
19740303-1,Sunday,03-MAR-1974,12:42,A1, En route (ENR),Bois d'Ermenonville,France,346,346, Destroyed, Written off (damaged beyond repair),McDonnell Douglas DC-10-10,3,General Electric CF6-6D,1972,1537.0,2955.0, TC-JAV, 46704/29,THY,International Scheduled Passenger,TK981,Paris-Orly Airport,ORY,LFPO,France,London-Heathrow Airport,LHR,EGLL,United Kingdom,11,335,11,335,-,-,Final
19740303-2,Sunday,03-MAR-1974,-,H1, Standing (STD),Amsterdam-Schiphol Airport (AMS),Netherlands,0,0, Damaged beyond repair,-,Vickers Super VC10-1151,4,Rolls-Royce Conway 550,1968,-,-, G-ASGO, 865,BOAC,International Scheduled Passenger,-,Beirut International Airport,BEY,OLBA,Lebanon,London-Heathrow Airport,LHR,EGLL,United Kingdom,0,0,0,0,-,-,-
19740303-3,Sunday,03-MAR-1974,-,A1, Landing (LDG),Normandia,Bolivia,2,0, Damaged beyond repair,-,Lockheed 18 Learstar,-,-,1943,-,-, CP-1024, 18-2489,private,Cargo,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,-
19740303-4,Sunday,03-MAR-1974,09:45,A1, En route (ENR),"Lake Placid, FL",United States of America,2,1, Damaged beyond repair,-,Lockheed 18 Learstar I,-,-,1943,-,-, N32L, 18-2323,Tiffany Realty,Illegal Flight,-,-,-,-,-,-,-,-,-,1,1,1,0,-,-,-
19740305-0,Tuesday,05-MAR-1974,11:10,A1, Maneuvering (MNV),"14 km (8.8 mls) E of Borrego Springs, CA",United States of America,4,0, Damaged beyond repair,-,NAMC YS-11A-202,-,-,1968,-,-, N208PA, 2082,PSA,Training,-,-,-,-,-,-,-,-,-,4,0,0,0,-,-,Final
19740305-1,Tuesday,05-MAR-1974,-,A1, Initial climb (ICL),"0.6 km (0.4 mls) from  Wichita-McConnell AFB, KS (IAB)",United States of America,7,2, Damaged beyond repair,-,Boeing KC-135A Stratotanker,4,Pratt & Whitney J57-P,1958,-,7434.0, 57-1500, 17571/180,USAF,Military,-,Wichita-McConnell AFB,IAB,KIAB,United States of America,-,-,-,-,7,0,2,0,-,-,-
19740305-2,Tuesday,05-MAR-1974,16:30,A2, En route (ENR),"64 km (40 mls) SE of Fort Nelson, BC",Canada,33,1, Minor, Repaired,Boeing KC-135 Stratotanker,-,-,-,-,-, registration unknown,-,USAF,Military,-,Fairbanks-Eielson AFB,EIL,PAEI,United States of America,Fort Worth-Carswell AFB,FWH,KNFW,United States of America,8,25,1,0,-,-,-
19740305-3,Tuesday,05-MAR-1974,-,A1, Initial climb (ICL),"3 km (1.9 mls) SE of Prince Rupert-Seal Cove Airport, BC (ZSW)",Canada,10,3, Damaged beyond repair,-,Grumman G-73 Mallard,-,-,1946,-,-, CF-HPA, J-7,North Coast Air Services,Domestic Scheduled Passenger,-,Prince Rupert-Seal Cove Airport,ZSW,CZSW,Canada,Masset Airport,ZMT,CZMT,Canada,1,9,1,2,-,-,-
19740307-0,Thursday,07-MAR-1974,-,U1, Unknown (UNK),unknown,Unknown country,-,-, Damaged beyond repair,-,Douglas DC-3,-,-,1942,-,-, 959, 6151,Chilean AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19740307-1,Thursday,07-MAR-1974,-,A1, Landing (LDG),Gemena Airport (GMA),Democratic Republic of the Congo,-,0, Damaged beyond repair,-,Douglas DC-4-1009,-,-,1947,-,-, 9Q-CBH, 43095,Air Zaire,Non Scheduled Passenger,-,-,-,-,-,Gemena Airport,GMA,FZFK,Democratic Republic of the Congo,-,-,0,0,-,-,-
19740308-0,Friday,08-MAR-1974,-,A1, Approach (APR),near Hanoi,Vietnam,18,18, Damaged beyond repair,-,Antonov An-24,-,-,-,-,-, XW-TCA ?,-,Pathet Lao Airlines,Int'l Non Scheduled Passenger,-,-,-,-,-,-,-,-,-,3,15,3,15,-,-,-
19740312-0,Tuesday,12-MAR-1974,-,H2, En route (ENR),Naha,Japan,425,0, Unknown,-,Boeing 747,-,-,-,-,-, registration unknown,-,JAL,Domestic Scheduled Passenger,-,Tokyo-Haneda Airport,HND,RJTT,Japan,Okinawa-Naha Airport,OKA,ROAH,Japan,16,409,0,0,-,-,-
19740313-0,Wednesday,13-MAR-1974,20:28,A1, En route (ENR),"8,3 km (5.2 mls) SE of Bishop Airport, CA (BIH)",United States of America,36,36, Destroyed, Written off (damaged beyond repair),Convair CV-440,2,Pratt & Whitney R-2800-CB16,1953,-,41112.0, N4819C, 138,Sierra Pacific Airlines,Domestic Non Scheduled Passenger, 802,Bishop Airport,BIH,KBIH,United States of America,Hollywood-Burbank Airport,BUR,KBUR,United States of America,4,32,4,32,-,-,Final
19740315-0,Friday,15-MAR-1974,08:09,A1, Taxi (TXI),Tehran-Mehrabad Airport (THR),Iran,96,15, Destroyed, Written off (damaged beyond repair),Sud Aviation SE-210 Caravelle 10B3,2,Pratt & Whitney JT8D-9,1970,-,13773.0, OY-STK, 266,Sterling Airways,International Scheduled Passenger,NB901,Tehran-Mehrabad Airport,THR,OIII,Iran,København-Kastrup Airport,CPH,EKCH,Denmark,4,92,0,15,-,-,Final
19740320-0,Wednesday,20-MAR-1974,-,H2, Unknown (UNK),Entebbe Airport (EBB),Uganda,33,0, None,-,Fokker F-27 Friendship 200,-,-,1962,-,-, 5Y-AAC, 10212,East African Airways,Unknown,-,-,-,-,-,Malindi Airport,MYD,HKML,Kenya,4,29,0,0,-,-,-
19740322-0,Friday,22-MAR-1974,08:00,A1, Initial climb (ICL),"0,5 km (0.3 mls) from  Kirov Airport (KVX)",Russia,9,3, Damaged beyond repair,-,Lisunov Li-2,-,-,1950,6485.0,7589.0, CCCP-73960, 18436605,Aeroflot / Uralsk,Domestic Scheduled Passenger,-,Kirov Airport,KVX,USKK,Russia,-,-,-,-,3,6,3,0,-,-,-
19740322-1,Friday,22-MAR-1974,04:00,O1, Standing (STD),Bastia-Poretta Airport (BIA),France,-,0, Damaged beyond repair,-,Sud Aviation SE-210 Caravelle III,-,-,1970,-,-, F-BSRY, 258,Air Inter,Domestic Scheduled Passenger,-,Bastia-Poretta Airport,BIA,LFKB,France,Marseille-Marignane Airport,MRS,LFML,France,-,-,0,0,-,-,-
19740323-0,Saturday,23-MAR-1974,19:08,O1, Standing (STD),"Fairfield-Travis AFB, CA (SUU)",United States of America,0,0, Damaged beyond repair,-,McDonnell Douglas DC-8-63CF,4,Pratt & Whitney JT3D-,1970,-,-, N6164A, 46144/532,Airlift Int.,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,1,Final
19740323-1,Saturday,23-MAR-1974,-,A1, Approach (APR),Asunción International Airport (ASU),Paraguay,2,0, Substantial, Written off (damaged beyond repair),Lockheed 18-14 Lodestar,-,-,1942,-,-, N850M, 18-2214,CIM Associates,Unknown,-,-,-,-,-,Asunción-Silvio Pettirossi International Airport,ASU,SGAS,Paraguay,2,0,0,0,-,-,-
19740330-0,Saturday,30-MAR-1974,-,H2, Standing (STD),"Sarasota-Bradenton Airport, FL (SRQ)",United States of America,3,0, None,-,Boeing 727,-,-,-,-,-, registration unknown,-,National Airlines,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19740331-0,Sunday,31-MAR-1974,17:10,A1, Taxi (TXI),"Brunswick-Malcolm McKinnon Airport, GA (SSI)",United States of America,4,0, Damaged beyond repair,-,Beechcraft 99 Airliner,2,Pratt & Whitney Canada PT6A-20,1969,-,-, N848NS, U- 77,Air South,Domestic Scheduled Passenger,-,Brunswick-Malcolm McKinnon Airport,SSI,KSSI,United States of America,Atlanta Municipal Airport,ATL,KATL,United States of America,2,2,0,0,-,-,Final
19740401-0,Monday,01-APR-1974,-,A2, Landing (LDG),Hong Kong-Kai Tak International Airport (HKG),Hong Kong,44,0, Substantial, Repaired,Boeing 707-437,-,-,1962,-,-, VT-DNZ, 18415/282,Air-India,International Scheduled Passenger,-,Tokyo-Haneda Airport,HND,RJTT,Japan,Hong Kong-Kai Tak International Airport,HKG,VHHH,Hong Kong,12,32,0,0,-,-,Final
19740403-0,Wednesday,03-APR-1974,09:00,A1, Landing (LDG),"Elim, AK",United States of America,2,0, Substantial, Written off (damaged beyond repair),Dornier Do 28D-1 Skyservant,-,-,-,-,-, N3799, 40..,Munz Northern Airlines,Domestic Scheduled Passenger,-,Nome Airport,OME,PAOM,United States of America,Elim Airport,ELI,PFEL,United States of America,1,1,0,0,-,-,Final
19740404-0,Thursday,04-APR-1974,02:35,A1, Approach (APR),"3,6 km (2.3 mls) from  Francistown Airport (FRW)",Botswana,84,78, Destroyed, Written off (damaged beyond repair),Douglas DC-4,-,-,1944,-,-, A2-ZER, 27242,Wenela,International Scheduled Passenger,-,Francistown Airport,FRW,FBFT,Botswana,Blantyre-Chileka Airport,BLZ,FWCL,Malawi,4,80,3,75,-,-,-
19740406-0,Saturday,06-APR-1974,-,A1, Landing (LDG),Ust-Kuiga Airport,Russia,18,0, Damaged beyond repair,-,Avia 14,-,-,1957,-,-, CCCP-52053, 047704110,Aeroflot / Yakutsk,Passenger,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19740409-0,Tuesday,09-APR-1974,-,A1, Takeoff (TOF),Kazan Airport (KZN),Russia,-,-, Damaged beyond repair,-,Yakovlev Yak-40,3,Ivchenko AI-25,1973,-,-, CCCP-87369, 9341931,Aeroflot / Privolzhsk,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19740416-0,Tuesday,16-APR-1974,-,A1, En route (ENR),near Kutaisi,Georgia,-,0, Damaged beyond repair,-,Antonov An-2,-,-,1960,-,-, CCCP-33085, 114047315,Aeroflot / Georgia,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19740418-0,Thursday,18-APR-1974,15:28,A2, Takeoff (TOF),London-Luton Airport (LTN),United Kingdom,91,0, Substantial, Repaired,BAC One-Eleven 518FG,-,-,1970,-,11153.0, G-AXMJ, 204,Court Line Aviation,Int'l Non Scheduled Passenger,  95,London-Luton Airport,LTN,EGGW,United Kingdom,München-Riem Airport,MUC,EDDM,Germany,5,86,0,0,1,-,Final
