identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
20100114-0,Thursday,14-JAN-2010,06:45,A1, En route (ENR),"Beagle Bay Airport, WA (BEE)",Australia,1,0, Substantial, Written off (damaged beyond repair),Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,1997,-,-, VH-NTQ, 208B0635,Broome Aviation,Cargo,-,Broome Airport,BME,YBRM,Australia,-,-,-,-,1,0,0,0,-,-,Final
20100119-0,Tuesday,19-JAN-2010,07:15,A1, Landing (LDG),"Sioux Gateway Airport, IA (SUX)",United States of America,4,0, Substantial, Written off (damaged beyond repair),Beechcraft B200 Super King Air,2,Pratt & Whitney Canada PT6A-42,1985,-,10304.0, N586BC, BB-1223,Blue Cross and Blue Shield of Iowa,Executive,-,Des Moines Airport,DSM,KDSM,United States of America,Sioux Gateway Airport,SUX,KSUX,United States of America,2,2,0,0,-,-,Final
20100121-0,Thursday,21-JAN-2010,12:24,A2, Landing (LDG),Tijuana-Rodriguez Airport (TIJ),Mexico,39,0, Substantial, Repaired,Embraer EMB-145LU (ERJ-145LU),2,Allison AE3007A1/2,2000,-,-, XA-WAC, 145255,Aeroméxico Connect,Domestic Scheduled Passenger,2051,Hermosillo-Gen Pesqueira Garcia Airport,HMO,MMHO,Mexico,Tijuana-Rodriguez Airport,TIJ,MMTJ,Mexico,3,36,0,0,-,-,Preliminary
20100121-1,Thursday,21-JAN-2010,23:45,A1, Initial climb (ICL),"1,6 km (1 mls) N off  Sand Point Municipal Airport, AK (SDP)",United States of America,2,2, Destroyed, Written off (damaged beyond repair),Beechcraft 1900C-1,2,Pratt & Whitney Canada PT6A-65B,1988,45158.0,56184.0, N112AX, UC-45,ACE Air Cargo,Cargo,  22,Sand Point Municipal Airport,SDP,PASD,United States of America,Anchorage-Ted Stevens International Airport,ANC,PANC,United States of America,2,0,2,0,-,-,Final
20100121-2,Thursday,21-JAN-2010,12:53,A2, Landing (LDG),Luxembourg-Findel Airport (LUX),Luxembourg,3,0, Minor, Repaired,Boeing 747-4R7F,4,Rolls-Royce RB211-524H2,1999,10512.0,55967.0, LX-OCV, 29731/1222,Cargolux,Cargo, 793,Barcelona-El Prat Airport,BCN,LEBL,Spain,Luxembourg-Findel Airport,LUX,ELLX,Luxembourg,2,1,0,0,-,-,Final
20100124-0,Sunday,24-JAN-2010,07:20,A1, Landing (LDG),Mashhad Airport (MHD),Iran,170,0, Destroyed, Written off (damaged beyond repair),Tupolev Tu-154M,3,Soloviev D-30KU-154-II,1993,-,-, RA-85787, 93A971,Kolavia,Domestic Scheduled Passenger,6437,Isfahan-Shahid Beheshti Airport,IFN,OIFM,Iran,Mashhad Airport,MHD,OIMM,Iran,13,157,0,0,-,-,Preliminary
20100125-0,Monday,25-JAN-2010,02:41,A1, Initial climb (ICL),11 km (6.9 mls) SW off  Beirut International Airport (BEY),Lebanon,90,90, Destroyed, Written off (damaged beyond repair),Boeing 737-8AS (WL),2,CFMI CFM56-7B27,2002,17823.0,26459.0, ET-ANB, 29935/1061,Ethiopian Airlines,International Scheduled Passenger,ET409,Beirut International Airport,BEY,OLBA,Lebanon,Addis Ababa-Bole Airport,ADD,HAAB,Ethiopia,8,82,8,82,-,-,Final
20100125-1,Monday,25-JAN-2010,14:30,A1, Approach (APR),"4 km (2.5 mls) E of Senador José Porfírio-Wilma Rebelo Airfield, PA",Brazil,10,2, Substantial, Written off (damaged beyond repair),Embraer EMB-110C Bandeirante,2,Pratt & Whitney Canada PT6A-27,1976,-,-, PT-TAF, 110103,Piquiatuba Táxi Aéreo,Domestic Non Scheduled Passenger,-,Belém/Val-de-Cans International Airport,BEL,SBBE,Brazil,-,-,-,-,2,8,1,1,-,-,Final
20100125-2,Monday,25-JAN-2010,-,A1, Landing (LDG),Waterkloof Air Force Base (WKF),South Africa,-,0, Substantial,-,Lockheed C-130B Hercules,-,-,1963,-,-, 404, 3764,South African AF,Military,-,Waterkloof Air Force Base,WKF,FAWK,South Africa,Waterkloof Air Force Base,WKF,FAWK,South Africa,-,-,0,0,-,-,-
20100128-0,Thursday,28-JAN-2010,11:38,A1, Initial climb (ICL),near Cotabato-Awang Airport (CBO),Philippines,8,8, Destroyed, Written off (damaged beyond repair),GAF Nomad N.22B,-,-,1975,-,-, 18, N22B-18,Philippine AF,Military,-,Cotabato-Awang Airport,CBO,RPMC,Philippines,Zamboanga Airport,ZAM,RPMZ,Philippines,2,6,2,6,-,1,Preliminary
20100128-1,Thursday,28-JAN-2010,-,O1, Standing (STD),Coventry-Baginton Airport (CVT),United Kingdom,0,0, Damaged beyond repair,-,Lockheed L-188CF Electra,4,Allison 501-D13A,1960,-,-, G-LOFB, 1131,Atlantic Airlines,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20100128-2,Thursday,28-JAN-2010,12:51,A2, Landing (LDG),Wamena Airport (WMX),Indonesia,3,0, Substantial, Repaired,Antonov An-26B,2,Ivchenko AI-24VT,1982,-,16795.0, 4L-IFE, 12703,Aquiline International,Cargo,-,Jayapura-Sentani Airport,DJJ,WAJJ,Indonesia,Wamena Airport,WMX,WAJW,Indonesia,3,0,0,0,-,-,Preliminary - official
20100131-0,Sunday,31-JAN-2010,15:13,A1, Landing (LDG),Luanda-Quatro de Fevereiro Airport (LAD),Angola,37,0, Substantial, Written off (damaged beyond repair),Yakovlev Yak-40,-,-,1973,-,-, D2-FES, 9341431,Guicango,Domestic Scheduled Passenger,-,Cabinda Airport,CAB,FNCA,Angola,Luanda-4 de Fevereiro Airport,LAD,FNLU,Angola,3,34,0,0,-,-,Preliminary
20100202-0,Tuesday,02-FEB-2010,-,A2, En route (ENR),Mazar-I-Sharif Airport (MZR),Afghanistan,4,0, Substantial,-,Lockheed C-130E Hercules,4,Allison T56-A-7,1974,-,-, 1506, 4527,Polish AF,Military,-,-,-,-,-,-,-,-,-,4,0,0,0,-,-,Preliminary
20100204-0,Thursday,04-FEB-2010,07:32,A2, Takeoff (TOF),Yakutsk Airport (YKS),Russia,38,0, Substantial, Repaired,Antonov An-24RV,2,Ivchenko AI-24VT,1977,9230.0,22261.0, RA-47360, 67310704,Yakutia Airlines,Domestic Scheduled Passenger, 425,Yakutsk Airport,YKS,UEEE,Russia,-,-,-,-,4,34,0,0,-,-,Final
20100206-0,Saturday,06-FEB-2010,08:00,O1, Standing (STD),"Washington-Dulles International Airport, DC (IAD)",United States of America,0,0, Damaged beyond repair,-,Bombardier BD-700-1A10 Global Express,-,-,1999,-,-, N400GX, 9037,Churchill Aviation,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
20100206-1,Saturday,06-FEB-2010,08:00,O1, Standing (STD),"Washington-Dulles International Airport, DC (IAD)",United States of America,0,0, Damaged beyond repair,-,Dassault Falcon 2000EX,-,-,2007,-,-, N62YC, 119,Vesey Air,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
20100206-2,Saturday,06-FEB-2010,08:00,O1, Standing (STD),"Washington-Dulles International Airport, DC (IAD)",United States of America,0,0, Damaged beyond repair,-,Dassault Falcon 900EX,-,-,2003,-,-, N106RW, 120,MMRB Services,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
20100206-3,Saturday,06-FEB-2010,08:00,O1, Standing (STD),"Washington-Dulles International Airport, DC (IAD)",United States of America,0,0, Damaged beyond repair,-,Beechcraft Beechjet 400A,2,Pratt & Whitney Canada JT15D-5,1992,-,-, N109CP, RK-47,THV Seminars,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
20100206-4,Saturday,06-FEB-2010,08:00,O1, Standing (STD),"Washington-Dulles International Airport, DC (IAD)",United States of America,0,0, Damaged beyond repair,-,Hawker 800XP,2,Honeywell TFE731-SER,2004,-,-, N800LA, 258679,BAE Survivability Systems,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
20100206-5,Saturday,06-FEB-2010,08:00,O1, Standing (STD),"Washington-Dulles International Airport, DC (IAD)",United States of America,0,0, Damaged beyond repair,-,Cessna 208B Super Cargomaster,1,Pratt & Whitney Canada PT6A-114A,1995,-,-, N708FX, 208B0429,FedEx,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
20100206-6,Saturday,06-FEB-2010,08:00,O1, Standing (STD),"Washington-Dulles International Airport, DC (IAD)",United States of America,0,0, Damaged beyond repair,-,Bombardier BD-700-1A10 Global Express,-,-,2000,-,-, N620K, 9052,Eastman Kodak,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
20100206-7,Saturday,06-FEB-2010,08:00,O1, Standing (STD),"Washington-Dulles International Airport, DC (IAD)",United States of America,0,0, Damaged beyond repair,-,Bombardier BD-700-1A10 Global Express XRS,-,-,2005,-,-, N528JR, 9177,Joluk Air,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
20100206-8,Saturday,06-FEB-2010,19:25,A2, Landing (LDG),Grenoble-Saint Geoirs Airport (GNB),France,133,0, Substantial, Repaired,McDonnell Douglas MD-81,2,Pratt & Whitney JT8D-217C,1991,-,-, OY-KHP, 53007/1882,SAS,Int'l Non Scheduled Passenger,-,København-Kastrup Airport,CPH,EKCH,Denmark,Grenoble-Saint Geoirs Airport,GNB,LFLS,France,6,127,0,0,-,-,Final
20100211-0,Thursday,11-FEB-2010,11:50,A1, Landing (LDG),33 km (20.6 mls) NE of Balikpapan-Sepingan Airport (BPN),Indonesia,52,0, Substantial, Written off (damaged beyond repair),ATR 42-300,2,Pratt & Whitney Canada PW121,1987,42107.0,34414.0, PK-YRP, 050,Trigana Air Service,Domestic Scheduled Passenger, 162,Tanjung Redep/Berau-Kalimaru Airport,BEJ,WALK,Indonesia,Samarinda Airport,SRI,WALS,Indonesia,6,46,0,0,-,-,Final
20100211-1,Thursday,11-FEB-2010,20:42,A1, Landing (LDG),Monterrey-Gen Mariano Escobedo Airport (MTY),Mexico,96,0, Substantial, Written off (damaged beyond repair),Fokker 100,2,Rolls-Royce Tay 650-15,1991,-,-, XA-SHJ, 11319,MexicanaClick,Domestic Scheduled Passenger,7222,Mexico City-Benito Juárez International Airport,MEX,MMMX,Mexico,Nuevo Laredo-Quetzalcoatl International Airport,NLD,MMNL,Mexico,4,92,0,0,-,-,Preliminary - official
20100214-0,Sunday,14-FEB-2010,20:20,A1, En route (ENR),"4,5 km (2.8 mls) SW of Reinhardtsdorf-Schöna",Germany,2,2, Destroyed, Written off (damaged beyond repair),Cessna 550B Citation Bravo,2,Pratt & Whitney Canada PW530A,2005,1686.0,1830.0, OK-ACH, 550-1111,Time Air,Ferry/positioning, 039C,Praha-Ruzyne International Airport,PRG,LKPR,Czech Republic,Karlstad Airport,KSD,ESOK,Sweden,2,0,2,0,-,-,Final
20100217-0,Wednesday,17-FEB-2010,16:57,A2, En route (ENR),"near Kwigillingok Airport, AK (KWK)",United States of America,8,0, Substantial, Repaired,Cessna 208B Grand Caravan,1,Pratt & Whitney Canada PT6A-114A,2000,-,-, N207DR, 208B0859,Grant Aviation,Domestic Scheduled Passenger,-,Kwigillingok Airport,KWK,PAGG,United States of America,Kipnuk Airport,KPN,PAKI,United States of America,1,7,0,0,-,-,Final
20100217-1,Wednesday,17-FEB-2010,18:07,A2, Landing (LDG),"São Paulo-Campo de Marte Airport, SP",Brazil,4,0, Minor, Repaired,Embraer EMB-500 Phenom 100,-,-,2009,-,-, PR-UUT, 50000093,Air Minas Linhas Aéreas,Private,-,Brasília-Presidente Juscelino Kubitschek International Airport,BSB,SBBR,Brazil,-,-,-,-,1,3,0,0,-,-,Final
20100218-0,Thursday,18-FEB-2010,18:41,A2, Approach (APR),"Sacramento International Airport, CA (SMF)",United States of America,1,0, Substantial, Repaired,Cessna 208B Super Cargomaster,1,Pratt & Whitney Canada PT6A-114A,1990,-,-, N892FE, 208B0222,FedEx,Cargo,-,Arcata Airport,ACV,KACV,United States of America,Sacramento International Airport,SMF,KSMF,United States of America,1,0,0,0,-,-,Final
20100224-0,Wednesday,24-FEB-2010,00:57,A2, En route (ENR),near London Gatwick Airport (LGW),United Kingdom,2,0, Substantial, Repaired,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1969,-,-, C-FAKB, 273,Flightline Investments,Ferry/positioning,-,Birmingham International Airport,BHX,EGBB,United Kingdom,Dubrovnik Airport,DBV,LDDU,Croatia,2,0,0,0,-,-,Final
20100301-0,Monday,01-MAR-2010,-,A1, Landing (LDG),Bagram Air Base (BPM),Afghanistan,6,0, Substantial, Written off (damaged beyond repair),Airbus A300B4-203F,2,General Electric CF6-50C2,1980,-,-, TC-ACB, 121,ACT Airlines,Cargo,-,Bahrain International Airport,BAH,OBBI,Bahrain,Bagram Air Base,BPM,OAIX,Afghanistan,5,1,0,0,-,-,Preliminary
20100301-1,Monday,01-MAR-2010,07:45,A1, Landing (LDG),Mwanza Airport (MWZ),Tanzania,52,0, Damaged beyond repair,-,Boeing 737-247,2,Pratt & Whitney JT8D-15A (HK3),1987,-,-, 5H-MVZ, 23602/1347,Air Tanzania,Domestic Scheduled Passenger, 100,Dar es Salaam Julius Nyerere International Airport,DAR,HTDA,Tanzania,Mwanza Airport,MWZ,HTMW,Tanzania,7,45,0,0,-,-,Preliminary
20100304-0,Thursday,04-MAR-2010,-,A1, Landing (LDG),Bossaso Airport (BSA),Somalia,-,0, Damaged beyond repair,-,Fokker F-27 Friendship 300M,2,Rolls-Royce Dart 514-7,1960,-,-, 5Y-BRN, 10155,Safe Air Company,Cargo,-,-,-,-,-,Bosaso-Bender Qassim International Airport,BSA,HCMF,Somalia,-,-,0,0,-,-,Preliminary
20100307-0,Sunday,07-MAR-2010,15:35,A1, Takeoff (TOF),"Manaus-Eduardo Gomes International Airport, AM (MAO)",Brazil,6,0, Damaged beyond repair,-,Learjet 35A,-,-,1981,-,-, PT-LJK, 35-372,Líder Táxi Aéreo,Ambulance,-,Manaus-Eduardo Gomes International Airport,MAO,SBEG,Brazil,-,-,-,-,2,4,0,0,-,-,Final
20100312-0,Friday,12-MAR-2010,14:30,A2, Landing (LDG),Port Harcourt Airport (PHC),Nigeria,52,0, Damaged beyond repair,-,Alenia G-222,-,-,-,-,-, NAF 950, 4070,Nigerian AF,Military,-,Abuja International Airport,ABV,DNAA,Nigeria,Port Harcourt Airport,PHC,DNPO,Nigeria,5,47,0,0,-,-,Preliminary
20100315-0,Monday,15-MAR-2010,12:43,A1, Takeoff (TOF),"Kodiak Airport, AK (ADQ)",United States of America,3,0, Damaged beyond repair,-,Britten-Norman BN-2A-21 Islander,2,Lycoming IO-540-K1B5,1967,-,-, N663SA, 4,Servant Air,Domestic Scheduled Passenger, 501,Kodiak Airport,ADQ,PADQ,United States of America,-,-,-,-,1,2,0,0,-,-,Final
20100318-0,Thursday,18-MAR-2010,10:16,A1, Landing (LDG),"ca 0,3 km W of Tallinn-Ülemiste Airport (TLL)",Estonia,6,0, Substantial, Written off (damaged beyond repair),Antonov An-26B,2,Ivchenko AI-24VT,1980,-,25941.0, SP-FDO, 10503,EXIN,Cargo,EXN3589,Helsinki-Vantaa Airport,HEL,EFHK,Finland,Tallinn-Ülemiste Airport,TLL,EETN,Estonia,6,0,0,0,-,-,Final
20100321-0,Sunday,21-MAR-2010,-,A1, Landing (LDG),"Jeffersonville-Clark Regional Airport, IN (JVY)",United States of America,-,0, Substantial, Written off (damaged beyond repair),Learjet 35A,2,Garrett TFE731-2-2B,1982,-,-, N376HA, 35A-477,Bluegrass Aviation Partners,Unknown,-,Lexington-Blue Grass Airport,LEX,KLEX,United States of America,Jeffersonville-Clark Regional Airport,JVY,KJVY,United States of America,-,-,0,0,-,-,- (No safety board investigation)
20100322-0,Monday,22-MAR-2010,10:09,A1, Initial climb (ICL),"Darwin Airport, NT (DRW)",Australia,2,2, Destroyed, Written off (damaged beyond repair),Embraer EMB-120ER Brasilia,2,Pratt & Whitney Canada PW118A,1988,33700.0,32799.0, VH-ANB, 120116,Airnorth,Training,-,Darwin Airport,DRW,YPDN,Australia,Darwin Airport,DRW,YPDN,Australia,2,0,2,0,-,-,Final
20100322-1,Monday,22-MAR-2010,02:35,A1, Approach (APR),2 km (1.3 mls) N of Moskva-Domodedovo Airport (DME),Russia,8,0, Destroyed, Written off (damaged beyond repair),Tupolev Tu-204-100,2,Soloviev PS-90A,1993,4795.0,18335.0, RA-64011, 14507413640,Aviastar-TU,Ferry/positioning,1906,Hurghada Airport,HRG,HEGN,Egypt,Moskva-Domodedovo Airport,DME,UUDD,Russia,8,0,0,0,-,-,Final
20100324-0,Wednesday,24-MAR-2010,03:07,A2, Landing (LDG),"Moncton/Greater Moncton International Airport, NB (YQM)",Canada,3,0, Minor, Repaired,Boeing 727-225F,3,Pratt & Whitney JT8D-15 (HK3),1979,-,-, C-GCJZ, 21854/1532,Cargojet Airways,Cargo, 620,Hamilton-John Munro International Airport,YHM,CYHM,Canada,Moncton/Greater Moncton International Airport,YQM,CYQM,Canada,3,0,0,0,-,-,Final
20100328-0,Sunday,28-MAR-2010,14:40,A2, Landing (LDG),Wajir Airport (WJR),Kenya,2,0, Substantial, Repaired,Beechcraft 200C Super King Air,2,Pratt & Whitney Canada PT6A-41,1980,-,-, 5Y-BLA, BL-10,Aircraft Leasing Services,Ferry/positioning,-,Mogadishu International Airport,MGQ,HCMM,Somalia,Wajir Airport,WJR,HKWJ,Kenya,2,0,0,0,-,-,Final
20100330-0,Tuesday,30-MAR-2010,14:00,A1, Takeoff (TOF),Ivanovo-Severny Air Base,Russia,-,0, Substantial, Written off (damaged beyond repair),Antonov An-74,2,Lotarev D-36,2004,-,-, RA-74017, 47195015,Polartrans,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,Preliminary
20100401-0,Thursday,01-APR-2010,13:00,A1, Landing (LDG),Huatulco-Bahías de Huatulco International Airport (HUX),Mexico,6,0, Damaged beyond repair,-,Learjet 25XR,-,-,1977,-,-, XA-UNC, 25-222,Aero Ermes,Executive,-,Oaxaca Airport,OAX,MMOX,Mexico,Huatulco-Bahías de Huatulco International Airport,HUX,MMBT,Mexico,2,4,0,0,-,-,-
20100410-0,Saturday,10-APR-2010,10:41,A1, Approach (APR),ca 1 km E of Smolensk Air Base,Russia,96,96, Destroyed, Written off (damaged beyond repair),Tupolev Tu-154M,3,Soloviev D-30KU-154-II,1990,3899.0,5143.0, 101, 90A837,Polish AF,Official state flight,-,Warszawa-Okecie Airport,WAW,EPWA,Poland,-,-,-,-,8,88,8,88,-,-,Final
20100412-0,Monday,12-APR-2010,15:25,A1, En route (ENR),"8 km (5 mls) NE of Morganton, Fannin County, GA",United States of America,4,4, Destroyed, Written off (damaged beyond repair),North American Rockwell T-39N Sabreliner,2,Pratt & Whitney JT12A-6A Turbo Wasp,-,-,-, 165513, 282-66,US Navy,Military,-,Pensacola NAS,NPA,KNPA,United States of America,-,-,-,-,4,0,4,0,-,-,Preliminary
20100412-1,Monday,12-APR-2010,14:15,A2, Takeoff (TOF),"Melville Island, NU",Canada,4,0, Substantial, Repaired,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-34,1979,-,-, C-GKBC, 650,Kenn Borek Air,Domestic Non Scheduled Passenger,-,-,-,-,-,-,-,-,-,2,2,0,0,-,-,Final
20100413-0,Tuesday,13-APR-2010,10:55,A1, Landing (LDG),Manokwari-Rendani Airport (MKW),Indonesia,110,0, Damaged beyond repair,-,Boeing 737-322,2,CFMI CFM56-3C1,1990,38485.0,54759.0, PK-MDE, 24660/1838,Merpati Nusantara,Domestic Scheduled Passenger,MZ836,Sorong-Dominique Edward Osok Airport,SOQ,WAXX,Indonesia,Manokwari-Rendani Airport,MKW,WASR,Indonesia,7,103,0,0,-,-,Preliminary - official
20100413-1,Tuesday,13-APR-2010,23:19,A1, Approach (APR),"0,7 km (0.4 mls) S of Monterrey-General Mariano Escobedo International Airport (MTY)",Mexico,5,5, Destroyed, Written off (damaged beyond repair),Airbus A300B4-203F,2,General Electric CF6-50C2,1979,-,55170.0, XA-TUE, 078,Aerounion,Cargo, 302,Mexico City-Benito Juárez International Airport,MEX,MMMX,Mexico,Monterrey-General Mariano Escobedo International Airport,MTY,MMMY,Mexico,5,0,5,0,-,1,Final
20100413-2,Tuesday,13-APR-2010,13:43,A2, Landing (LDG),Hong Kong-Chek Lap Kok International Airport (HKG),Hong Kong,322,0, Minor, Repaired,Airbus A330-342,2,Rolls-Royce Trent 772-60,1998,12590.0,33378.0, B-HLL, 244,Cathay Pacific,International Scheduled Passenger, 780,Surabaya-Juanda Airport,SUB,WARR,Indonesia,Hong Kong-Chek Lap Kok International Airport,HKG,VHHH,Hong Kong,13,309,0,0,-,-,Final
20100415-0,Thursday,15-APR-2010,20:00,A1, En route (ENR),20 km (12.5 mls) from  Saransk,Russia,-,0, Damaged beyond repair,-,Antonov An-2,-,-,-,-,-, RF-00259,-,private,Agricultural,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
20100419-0,Monday,19-APR-2010,11:00,A2, Landing (LDG),Kangel Danda Airfield,Nepal,18,0, Minor, Repaired,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1985,-,-, 9N-ABX, 830, Nepal Airlines,Domestic Scheduled Passenger,-,Kathmandu-Tribhuvan Airport,KTM,VNKT,Nepal,Phaplu Airport,PPL,VNPL,Nepal,2,16,0,0,-,-,Preliminary
20100421-0,Wednesday,21-APR-2010,20:50,A1, En route (ENR),"Barangay Laput, Mexico, Pampanga",Philippines,6,3, Destroyed, Written off (damaged beyond repair),Antonov An-12BP,4,Ivchenko AI-20M,1963,-,-, UP-AN216, 402001,Almaty Aviation,Cargo,-,Cebu Airport,CEB,RPVM,Philippines,Angeles City-Diosdado Macapagal International Airport,CRK,RPLC,Philippines,6,0,3,0,-,-,Preliminary
20100426-0,Monday,26-APR-2010,02:01,A1, Landing (LDG),Nadi International Airport (NAN),Fiji,4,0, Substantial,-,Beechcraft B200 Super King Air,2,Pratt & Whitney Canada PT6A-42,2005,-,8498.0, F-OIAN, BB-1220,Air Alizé,Ferry/positioning,-,Nouméa-Magenta Airport,GEA,NWWM,New Caledonia,Nadi International Airport,NAN,NFFN,Fiji,2,2,0,0,-,-,Final
