identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19340727-0,Friday,27-JUL-1934,16:00,A1, En route (ENR),Wurmlingen/Tuttlingen,Germany,12,12, Destroyed, Written off (damaged beyond repair),Curtiss AT-32C Condor II,-,-,1934,-,-, CH-170, 53,Swissair,Passenger,-,-,-,-,-,-,-,-,-,3,9,3,9,-,-,-
19340823-0,Thursday,23-AUG-1934,-,A1, Unknown (UNK),at an unknown location,Russia,-,-, Damaged beyond repair,-,Junkers PS-5 (G.24),-,-,1926,-,-, CCCP-L742, 935,Dobrolet,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19340902-0,Sunday,02-SEP-1934,-,A1, Unknown (UNK),"Cochrane, WI",United States of America,-,0, Damaged beyond repair,-,Ford 5-AT-D Tri-Motor,3,Pratt & Whitney R-1340 Wasp,1931,-,-, NC9655, 5-AT-110,Hanford's Tri-State Airlines,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19340922-0,Saturday,22-SEP-1934,-,A1, En route (ENR),"Aston Clinton, Buckinghamshire",United Kingdom,4,4, Damaged beyond repair,-,Handley Page W.10,-,-,-,-,-, G-EBMM, W.10/1,National Aviation Displays,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19340927-0,Thursday,27-SEP-1934,-,A1, Unknown (UNK),Irapuato,Mexico,-,-, Damaged beyond repair,-,Fokker F.10A,-,-,-,-,-, X-ABCS, 1053,Mexicana,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19341019-0,Friday,19-OCT-1934,-,A1, En route (ENR),"off Wilsons Promontory, VIC [Bass Strait]",Australia,11,11, Damaged beyond repair,-,de Havilland DH.86 Express,-,-,1934,-,-, VH-URN, 2301,Holyman's Airways,Domestic Scheduled Passenger,-,Launceston Airport,LST,YMLT,Australia,-,-,-,-,2,9,2,9,-,-,-
19341026-0,Friday,26-OCT-1934,-,A1, Landing (LDG),"Flat Airport, AK (FLT)",United States of America,-,0, Damaged beyond repair,-,Ford 4-AT-E Tri-Motor,3,Wright J-6-9 Whirlwind,1929,-,-, NC8403, 4-AT-65,Ptarmigan Airlines,Cargo,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19341029-0,Monday,29-OCT-1934,-,O1, Standing (STD),La Ceiba Airport (LCE),Honduras,0,0, Damaged beyond repair,-,Ford 4-AT-.  Tri-Motor,-,-,-,-,-, registration unknown, 4-AT-..,TACA de Honduras,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19341106-0,Tuesday,06-NOV-1934,23:30,A1, En route (ENR),"Gross-Rackitt, Pommern",Poland,5,5, Damaged beyond repair,-,Junkers Ju-52/3mge,-,-,-,-,-, D-AVAN,-,Deutsche Reichsbahn-Gesellschaft,Cargo,-,Königsberg Airport,KGD,UMKK,Russia,Berlin-Tempelhof Airport,THF,EDDI,Germany,5,0,5,0,-,-,-
19341115-0,Thursday,15-NOV-1934,05:47,A1, En route (ENR),"near Ilfracombe, QLD",Australia,4,4, Damaged beyond repair,-,de Havilland DH.86 Express,-,-,1934,-,-, VH-USG, 2311,Qantas,Ferry/positioning,-,Longreach Airport,LRE,YLRE,Australia,-,-,-,-,3,1,3,1,-,-,-
19341210-0,Monday,10-DEC-1934,07:30,A1, En route (ENR),near Palma Soriano,Cuba,8,4, Damaged beyond repair,-,Ford 4-AT-E Tri-Motor,3,Wright J-6-9 Whirlwind,1929,-,-, NM-7, 4-AT-63,Cubana,Domestic Scheduled Passenger,-,Havana-Rancho Boyeros Airport,HAV,MUHA,Cuba,Santiago-Antonio Maceo Airport,SCU,MUCU,Cuba,3,5,2,2,-,-,-
19341219-0,Wednesday,19-DEC-1934,-,A1, Landing (LDG),"Buffalo, NY",United States of America,-,-, Damaged beyond repair,-,Curtiss AT-32B Condor II,-,-,-,-,-, NC12395, 47,American Airways,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19341220-0,Thursday,20-DEC-1934,00:33,A1, En route (ENR),16 km (10 mls) S of Rutbah Wells,Iraq,7,7, Destroyed, Written off (damaged beyond repair),Douglas DC-2-115A,2,Wright R-1820-F2 Cyclone,1934,-,284.0, PH-AJU, 1317/F1,KLM,Int'l Non Scheduled Passenger,-,-,-,-,-,Baghdad International Airport,BGW,ORBI,Iraq,4,3,4,3,-,-,Final
19341228-0,Friday,28-DEC-1934,20:35,A1, En route (ENR),"near Wilmurt, NY",United States of America,4,0, Damaged beyond repair,-,Curtiss T-32C Condor II,-,-,-,-,-, NC12363, 23,American Airways,Domestic Scheduled Passenger,-,Syracuse-Hancock Airport,SYR,KSYR,United States of America,Albany Airport,ALB,KALB,United States of America,2,2,0,0,-,-,-
19349999-0,-,xx-xxx-1934,-,O1, Standing (STD),"Boca Chica, Tamaulipas",Mexico,0,0, Damaged beyond repair,-,Ford 4-AT-B Tri-Motor,3,Wright J-5 Whirlwind,1928,-,-, NC9609, 4-AT-52,Private,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
