identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19430113-2,Wednesday,13-JAN-1943,-,A1, Takeoff (TOF),Reykjavik Airfield,Iceland,-,0, Damaged beyond repair,-,Consolidated PBY-5A Catalina,-,-,-,-,-, 7302, 469,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19430115-0,Friday,15-JAN-1943,-,A1, En route (ENR),40 km (25 mls) ENE of Paramaribo,Suriname,35,35, Destroyed, Written off (damaged beyond repair),Douglas C-54-DO Skymaster (DC-4),-,-,1942,-,-, 41-32939, 3114,USAAF,Military,-,-,-,-,-,-,-,-,-,10,25,10,25,-,-,-
19430115-1,Friday,15-JAN-1943,-,C1, Standing (STD),Biskra Airport (BSK),Algeria,-,-, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, registration unknown,-,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430115-2,Friday,15-JAN-1943,-,C1, Standing (STD),Port Moresby-Seven Mile Aerodrome (POM),Papua New Guinea,-,6, Damaged beyond repair,-,Douglas C-47-DL (DC-3),-,-,1942,-,-, 41-18658, 6019,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430116-0,Saturday,16-JAN-1943,-,A1, En route (ENR),Palo Seca,Panama,-,-, Damaged beyond repair,-,Douglas C-49D (DC-3),2,Wright R-1820-71,1941,-,-, 41-7718, 4143,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430116-1,Saturday,16-JAN-1943,-,A1, En route (ENR),"off Brunswick, GA, USA",Atlantic Ocean,5,5, Missing, Presumed damaged beyond repair,Consolidated PBY-5 Catalina,-,-,-,-,-, 2310,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430116-2,Saturday,16-JAN-1943,-,A1, Landing (LDG),"Alness, nr. Invergordon, Ross & Cromarty",United Kingdom,-,0, Damaged beyond repair,-,Short Sunderland I,-,-,-,-,-, L5802,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19430117-0,Sunday,17-JAN-1943,-,A1, Takeoff (TOF),"Elizabeth City, NC",United States of America,8,4, Damaged beyond repair,-,Consolidated PBY-5A Catalina,-,-,-,-,-, 08043,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430117-1,Sunday,17-JAN-1943,-,A1,  (CMB),Tunis - Trapani,Tunisia,6,6, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, TE+DQ, 6977,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430118-0,Monday,18-JAN-1943,-,A1, En route (ENR),"off Natal, Brazil",Atlantic Ocean,26,26, Missing, Presumed damaged beyond repair,Consolidated C-87 Liberator Express,-,-,-,-,-, 41-11708, 204,USAAF,Military,-,Accra-Kotoka Airport,ACC,DGAA,Ghana,Natal Airport,NAT,SBNT,Brazil,6,20,6,20,-,-,-
19430118-1,Monday,18-JAN-1943,09:12,A1, Approach (APR),near Wau Airport (WUG),Papua New Guinea,-,8, Damaged beyond repair,-,Douglas C-47-DL (DC-3),-,-,1942,-,-, 41-38667, 6050,USAAF,Military,-,-,-,-,-,Wau Airport,WUG,AYWU,Papua New Guinea,5,-,5,3,-,-,-
19430119-0,Tuesday,19-JAN-1943,-,C1, Unknown (UNK),10 km (6.3 mls) W of Gumrak,Russia,4,2, Damaged beyond repair,-,Junkers Ju 52/3m,-,-,-,-,-, registration unknown, 7612,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430121-0,Thursday,21-JAN-1943,07:30,A1, En route (ENR),"11 km (6.9 mls) SSW of Ukiah, CA",United States of America,19,19, Damaged beyond repair,-,Martin M-130,4,Pratt & Whitney R-1830-S2A5G,1934,-,14628.0, NC14715, 557,Pan Am,Domestic Scheduled Passenger,1104,-,-,-,-,San Francisco Municipal Airport,SFO,KSFO,United States of America,9,10,9,10,-,-,Final
19430121-1,Thursday,21-JAN-1943,-,A1, Unknown (UNK),"50 km (31.3 mls) NW of Austin-del Valle AAB, TX",United States of America,-,-, Damaged beyond repair,-,Douglas C-49G-DO,2,Wright R-1820-97,1937,-,-, 42-56614, 1948,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430121-2,Thursday,21-JAN-1943,-,A1, Unknown (UNK),"12 km (7.5 mls) N of Flagstaff, AZ",United States of America,-,6, Damaged beyond repair,-,Douglas R4D-1 (DC-3),-,-,1942,-,-, 05051, 4555,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430121-3,Thursday,21-JAN-1943,-,A1, En route (ENR),Western Approaches,Atlantic Ocean,11,11, Missing, Presumed damaged beyond repair,Short Sunderland I,-,-,-,-,-, T9085,-,RAF,Military,-,-,-,-,-,-,-,-,-,11,0,11,0,-,-,-
19430122-0,Friday,22-JAN-1943,15:15,A1, En route (ENR),NE of Chaparra,Peru,15,14, Damaged beyond repair,-,Douglas DC-3A-399,2,Pratt & Whitney R-1830,1941,-,3179.0, NC33645, 4124,Panagra,Domestic Scheduled Passenger,   9,Arequipa-Rodríguez Ballón Airport,AQP,SPQU,Peru,Lima-Callao International Airport,LIM,SPIM,Peru,4,11,4,10,-,-,Final
19430122-1,Friday,22-JAN-1943,-,A1, Unknown (UNK),Tunis Airport,Tunisia,4,4, Damaged beyond repair,-,Junkers Ju-52/3mg6e,-,-,-,-,-, 8T+EK, 3048,German AF,Military,-,-,-,-,-,-,-,-,-,4,0,4,0,-,-,-
19430123-0,Saturday,23-JAN-1943,-,A1, Takeoff (TOF),"Laurinburg-Maxton AAB, NC (MXE)",United States of America,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, 41-18591, 4716,USAAF,Military,-,Laurinburg-Maxton AAB,MXE,KMEB,United States of America,-,-,-,-,-,-,-,-,-,-,-
19430123-2,Saturday,23-JAN-1943,-,O1, Standing (STD),"Laurinburg-Maxton AAB, NC (MXE)",United States of America,0,0, Damaged beyond repair,-,Douglas C-53 Skytrooper (DC-3),-,-,1942,-,-, 41-18440, 4502,USAAF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
19430123-4,Saturday,23-JAN-1943,-,A1, Initial climb (ICL),near Myakinino,Russia,10,5, Damaged beyond repair,-,Lisunov PS-84,-,-,1941,-,2000.0, CCCP-L3443, 7525,Aeroflot,Cargo,-,-,-,-,-,Moskva-Vnukovo Airport,VKO,UUWW,Russia,7,3,3,2,-,-,-
19430124-0,Sunday,24-JAN-1943,19:30,A1, Landing (LDG),"off Black Rock, Isle of Islay",United Kingdom,12,9, Destroyed, Written off (damaged beyond repair),Short Sunderland III,-,-,-,-,-, DV979,-,RAF,Military,-,-,-,-,-,-,-,-,-,12,0,9,0,-,-,-
19430124-2,Sunday,24-JAN-1943,-,O1, Standing (STD),Port Moresby-Wards Airfield,Papua New Guinea,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),-,-,1942,-,-, 41-38666, 6049,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430124-3,Sunday,24-JAN-1943,-,A1, En route (ENR),unknown,Unknown country,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),-,-,1942,-,-, 41-38688, 6147,USAAF,Military,-,-,-,-,-,Borinquen AAF,BQN,TJBQ,Puerto Rico,-,-,-,-,-,-,-
19430126-0,Tuesday,26-JAN-1943,-,A1, Unknown (UNK),Sookerating,India,-,-, Missing, Presumed damaged beyond repair,Douglas C-53 Skytrooper (DC-3),-,-,1942,-,-, 41-20128, 4898,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430127-0,Wednesday,27-JAN-1943,-,A1, En route (ENR),Greenland ice cap,Greenland,7,0, Damaged beyond repair,-,Consolidated PBY-5A Catalina,-,-,-,-,-, 7278,-,US Navy,Military,-,-,-,-,-,-,-,-,-,7,0,0,0,-,-,-
19430128-0,Thursday,28-JAN-1943,-,A1, Unknown (UNK),"Lake Ponchartrain, LA",United States of America,-,3, Damaged beyond repair,-,Consolidated PBY-2 Catalina,-,-,-,-,-, 0455,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430128-1,Thursday,28-JAN-1943,-,A1, Unknown (UNK),at an unknown location,Unknown country,-,-, Missing, Presumed damaged beyond repair,Consolidated PBY-5A Catalina,-,-,-,-,-, 02965,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430129-0,Friday,29-JAN-1943,17:40,A1, Approach (APR),"0,5 km (0.3 mls) off  Venice Airport (VCE)",Italy,-,5, Damaged beyond repair,-,Fiat G.18V,-,-,1937,-,-, I-EURE, 6,ALI,International Scheduled Passenger,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430131-0,Sunday,31-JAN-1943,-,A1, En route (ENR),"10 km (6.3 mls) NW of Castaic, CA",United States of America,6,3, Destroyed, Written off (damaged beyond repair),Douglas C-53 Skytrooper (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, 42-15537, 7332,USAAF,Military,-,Van Nuys Army Air Field,VNY,KVNY,United States of America,Victorville Army Air Field,VCV,KVCV,United States of America,3,3,3,0,-,-,-
19430131-1,Sunday,31-JAN-1943,-,A1, En route (ENR),northeastern Burma,Myanmar,6,6, Missing, Presumed damaged beyond repair,Douglas Dakota II (DC-3),-,-,1942,-,-, MA929, 4933,RAF,Military,-,-,-,-,-,Fort Hertz,PBU,VYPT,Myanmar,5,1,5,1,-,-,-
19430206-0,Saturday,06-FEB-1943,-,A1, Unknown (UNK),"320 km (200 mls) N of Fort St. John, BC",Canada,11,11, Damaged beyond repair,-,Douglas C-49K (DC-3-455),-,-,1942,-,-, 43-2004, 6329,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430207-0,Sunday,07-FEB-1943,-,C1, Unknown (UNK),S of Wau,Papua New Guinea,5,5, Damaged beyond repair,-,Douglas C-47-DL (DC-3),-,-,1942,-,-, 41-38658, 6041,USAAF,Military,-,Port Moresby-Seven Mile Aerodrome,POM,AYPY,Papua New Guinea,Wau Airport,WUG,AYWU,Papua New Guinea,5,0,5,0,-,-,-
19430207-3,Sunday,07-FEB-1943,21:00,A1, Approach (APR),off Canton Island Airport (CIS),Kiribati,21,18, Damaged beyond repair,-,Consolidated C-87 Liberator Express,-,-,-,-,-, 41-23903, 698,USAAF,Military,-,-,-,-,-,Canton Island Airport,CIS,PCIS,Kiribati,5,16,4,14,-,-,-
19430208-0,Monday,08-FEB-1943,-,A1, Landing (LDG),"Whidbey Island-NAS, WA (NUW)",United States of America,-,2, Damaged beyond repair,-,Consolidated PBY-5 Catalina,-,-,-,-,-, 04438,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430209-0,Tuesday,09-FEB-1943,-,A1, Taxi (TXI),"Austin-del Valle AAB, TX",United Kingdom,-,-, Damaged beyond repair,-,Douglas C-48B (DC-3),2,Pratt & Whitney R-1830-51,1937,-,-, 42-56099, 1958,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430209-1,Tuesday,09-FEB-1943,-,A1, En route (ENR),"near Zaragoza, Nuevo León",Mexico,-,0, Damaged beyond repair,-,Consolidated C-87 Liberator Express,-,-,-,-,-, 41-23850, 645,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19430210-0,Wednesday,10-FEB-1943,-,A1, Unknown (UNK),"40 km (25 mls) S of Dalhart, TX",United States of America,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, 41-18430, 4492,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430212-0,Friday,12-FEB-1943,-,A1, Takeoff (TOF),Canton Island Airport (CIS),Kiribati,-,-, Damaged beyond repair,-,Consolidated PBY-5A Catalina,-,-,-,-,-, 08033,-,US Navy,Military,-,Canton Island Airport,CIS,PCIS,Kiribati,-,-,-,-,-,-,-,-,-,-,-
19430213-0,Saturday,13-FEB-1943,-,A1, Unknown (UNK),"near Bom Jesus da Lapa, BA",Brazil,2,1, Damaged beyond repair,-,Lockheed 14-H Super Electra,-,-,1937,-,-, PP-AVA, 1405,Aerovias Brasil,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430213-2,Saturday,13-FEB-1943,-,A1, Unknown (UNK),SW of Chungking,China,-,-, Damaged beyond repair,-,Douglas DC-3-294A,-,-,1940,-,-, 46, 2148,CNAC,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430214-0,Sunday,14-FEB-1943,-,A1, Landing (LDG),"San Francisco Bay, CA",United States of America,6,3, Damaged beyond repair,-,Consolidated PBY-5 Catalina,-,-,-,-,-, 08158,-,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430215-0,Monday,15-FEB-1943,-,A1, Initial climb (ICL),Asmara,Eritrea,2,2, Damaged beyond repair,-,de Havilland DH.95 Flamingo,-,-,1940,-,-, G-AFYE, 95007,BOAC,Test,-,Asmara International Airport,ASM,HAAY,Eritrea,-,-,-,-,2,0,2,0,-,-,-
19430216-0,Tuesday,16-FEB-1943,-,A1, Unknown (UNK),near Takoradi,Ghana,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, 41-38581, 4530,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430217-0,Wednesday,17-FEB-1943,-,A1, Unknown (UNK),Pisarevka village,Russia,6,6, Destroyed, Written off (damaged beyond repair),Lisunov Li-2,-,-,-,-,-, registration unknown,-,Soviet AF,Military,-,-,-,-,-,-,-,-,-,6,0,6,0,-,-,-
19430218-0,Thursday,18-FEB-1943,14:21,A1, En route (ENR),8 km (5 mls) S of Atella,Italy,14,14, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, registration unknown,-,German AF,Military,-,Lecce-Galatina Airport,LCC,LIBN,Italy,Napoli Airport,NAP,LIRN,Italy,3,11,3,11,-,-,-
19430222-0,Monday,22-FEB-1943,18:47,A1, Approach (APR),near Lisboa,Portugal,39,24, Damaged beyond repair,-,Boeing 314A,4,Wright R-2600-3,1939,-,8505.0, NC18603, 1990,Pan Am,International Scheduled Passenger,-,Horta Airport,HOR,LPHR,Portugal,Lisboa-Portela de Sacavém Airport,LIS,LPPT,Portugal,12,27,5,19,-,-,Final
19430222-1,Monday,22-FEB-1943,-,A1, Unknown (UNK),"16 km (10 mls) S of Enterprise, UT",United States of America,2,2, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, 42-32799, 9025,USAAF,Military,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19430223-0,Tuesday,23-FEB-1943,-,A1, Unknown (UNK),176 km (110 mls) SE of Cairo,Egypt,-,5, Damaged beyond repair,-,Douglas C-53 Skytrooper (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, 42-47373, 7315,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430223-1,Tuesday,23-FEB-1943,-,A1, Unknown (UNK),"24 km (15 mls) NW of Colorado Springs, CO",United States of America,-,-, Damaged beyond repair,-,Douglas C-49J,2,Wright R-1820-71,1943,-,-, 43-1989, 6344,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430224-0,Wednesday,24-FEB-1943,-,A1, Landing (LDG),"Buffalo, NY",United States of America,2,0, Damaged beyond repair,-,Curtiss C-46 Commando,2,Pratt & Whitney R-2800-43,1942,-,-, 41-5176, 26378,USAAF,Military,-,-,-,-,-,Buffalo Niagara International Airport,BUF,KBUF,United States of America,2,0,0,0,-,-,-
19430224-1,Wednesday,24-FEB-1943,10:52,A1, En route (ENR),"Gaeidnugaissa, Tana, Finnmark",Norway,9,0, Damaged beyond repair,-,Junkers Ju-52/3mge,-,-,-,-,-, 7U+LM, 6032,German AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19430225-0,Thursday,25-FEB-1943,-,A1, Takeoff (TOF),"San Diego-North Island NAS, CA (NZY)",United States of America,11,5, Damaged beyond repair,-,Consolidated PBY-5 Catalina,-,-,-,-,-, 08163,-,US Navy,Military,-,San Diego-North Island NAS,NZY,KNZY,United States of America,-,-,-,-,-,-,-,-,-,-,-
19430226-0,Friday,26-FEB-1943,-,A1, Landing (LDG),"near Townsville, QLD",Australia,-,-, Damaged beyond repair,-,Lockheed 18-40-11 Lodestar,-,-,1941,-,-, VHCAJ, 18-2128,Australian CAA,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430228-0,Sunday,28-FEB-1943,-,A1, Unknown (UNK),"10 km (6.3 mls) NE of Austin-del Valle AAB, TX",United States of America,5,5, Damaged beyond repair,-,Douglas C-49F-DO,2,Wright R-1820-71,1940,-,-, 42-56628, 2255,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430228-1,Sunday,28-FEB-1943,-,A1, En route (ENR),"56 km (35 mls) S off  Cairns, QLD",Australia,11,11, Damaged beyond repair,-,Consolidated PBY-5A Catalina,-,-,-,-,-, A24-25, 273,RAAF,Military,-,Cairns Airport,CNS,YBCS,Australia,Cairns Airport,CNS,YBCS,Australia,11,0,11,0,-,-,-
19430301-2,Monday,01-MAR-1943,-,A1, Landing (LDG),near Trondheim/Hommelvik Seaplane Base,Norway,-,0, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, D-AQUB, 5751,Deutsche Lufthansa,Private,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430302-0,Tuesday,02-MAR-1943,-,U1, Unknown (UNK),unknown,Unknown country,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),-,-,1942,-,-, 41-19467, 6110,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430302-1,Tuesday,02-MAR-1943,12:50,A1, En route (ENR),Mount Ketan-Dag,Armenia,6,2, Damaged beyond repair,-,Lisunov Li-2,-,-,1941,-,-, CCCP-L3495, 1841104,Aeroflot,Domestic Scheduled Passenger,-,Yerevan Airport,EVN,UDYZ,Armenia,Tbilisi Airport,TBS,UGGG,Georgia,5,1,1,1,-,-,-
19430302-2,Tuesday,02-MAR-1943,-,A1, Approach (APR),near Sol-Iletsk,Russia,-,9, Damaged beyond repair,-,Lisunov Li-2,-,-,-,-,-, registration unknown,-,Soviet AF,Unknown,-,Astrakhan Airport,ASF,URWA,Russia,Chkalov Airport,REN,UWOO,Russia,-,-,-,-,-,-,-
19430304-0,Thursday,04-MAR-1943,-,A1, Taxi (TXI),"Fayetteville-Pope AAF, NC (POB)",United States of America,-,-, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, 41-18561, 4686,USAAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19430305-0,Friday,05-MAR-1943,-,A1, En route (ENR),Pacific,Pacific Ocean,8,8, Damaged beyond repair,-,Consolidated PBY-5 Catalina,-,-,-,-,-, 2334,-,US Navy,Military,-,-,-,-,-,Oahu-Dillingham Airfield,HDH,PHDH,United States of America,-,-,-,-,-,-,-
