identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19550214-0,Monday,14-FEB-1955,-,A1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Vickers Valetta C.1,-,-,-,-,-, VL271,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19550217-0,Thursday,17-FEB-1955,-,A1, En route (ENR),"55,6 km (34.8 mls) NW of Anchorage-Elmendorf AFB, AK (EDF)",United States of America,9,9, Damaged beyond repair,-,Lockheed P2V-5 Neptune,-,-,-,-,-, 128399, 426-5245,US Navy,Military,-,Kodiak NAS,ADQ,PADQ,United States of America,Anchorage-Elmendorf AFB,EDF,PAED,United States of America,2,7,2,7,-,-,-
19550219-0,Saturday,19-FEB-1955,07:13,A1, En route (ENR),"21 km (13.1 mls) NE of Albuquerque Municipal Airport, NM (ABQ)",United States of America,16,16, Damaged beyond repair,-,Martin 4-0-4,-,-,-,-,-, N40416, 14120,TWA,Domestic Scheduled Passenger,TW260,Albuquerque Municipal Airport,ABQ,KABQ,United States of America,Santa Fe Airport,SAF,KSAF,United States of America,3,13,3,13,-,-,Final
19550221-0,Monday,21-FEB-1955,13:45,A1, Landing (LDG),Santiago-Los Cerrillos Airport (ULC),Chile,19,0, Damaged beyond repair,-,Consolidated Liberator C Mk VI,-,-,-,-,2371.0, CC-CAN, 1174,ALA,Domestic Scheduled Passenger,-,Iquique-Cavancha Airport,IQQ,SCDA,Chile,Santiago-Los Cerrillos Airport,ULC,SCTI,Chile,4,15,0,0,-,-,-
19550223-0,Wednesday,23-FEB-1955,09:20,A1, Initial climb (ICL),Salisbury Airport (HRE),Zimbabwe,26,1, Damaged beyond repair,-,Douglas C-47B-15-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, VP-YKO, 26554/15109,Central African Airways,Domestic Scheduled Passenger, 626,Salisbury Airport,HRE,FVHA,Zimbabwe,Lusaka Airport,LUN,FLLS,Zambia,5,21,1,0,-,-,-
19550225-0,Friday,25-FEB-1955,-,U1, Unknown (UNK),unknown,Unknown country,-,-, Damaged beyond repair,-,Curtiss C-46 Commando,-,-,-,-,-, 117,-,Republic of China AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19550301-0,Tuesday,01-MAR-1955,-,A1, En route (ENR),33 km (20.6 mls) N of Ashiya Air Base,Japan,7,3, Damaged beyond repair,-,Fairchild C-119G Flying Boxcar,-,-,-,-,-, 52-5886, 11053,USAF,Military,-,-,-,-,-,-,-,-,-,7,0,3,0,-,-,-
19550302-0,Wednesday,02-MAR-1955,-,A1, Takeoff (TOF),Boscombe Down RAF Station,United Kingdom,6,2, Damaged beyond repair,-,Handley Page Hastings C.2,-,-,1951,-,-, WD484, HP67/112,RAF,Military,-,-,-,-,-,-,-,-,-,6,0,2,0,-,-,-
19550303-0,Thursday,03-MAR-1955,-,A1, Landing (LDG),"Hagerstown-Wash. County Regional Airport, MD (HGR)",United States of America,13,0, Destroyed, Written off (damaged beyond repair),Fairchild C-119G Flying Boxcar,2,Wright R-3350,-,-,-, 51-7995, 10734,USAF,Military,-,Ardmore AFB,ADM,KADM,United States of America,Hagerstown-Wash. County Regional Airport,HGR,KHGR,United States of America,-,-,0,0,-,-,Preliminary
19550303-1,Thursday,03-MAR-1955,-,A1, Landing (LDG),Keflavík International Airport (KEF),Iceland,58,0, Damaged beyond repair,-,Douglas C-118A (DC-6),-,-,1954,-,-, 53-3230, 44601/508,USAF,Military,-,-,-,-,-,Keflavík International Airport,KEF,BIKF,Iceland,9,49,0,0,-,-,-
19550304-0,Friday,04-MAR-1955,-,A1, En route (ENR),"near Kepino, Arkhangelsk region",Russia,25,4, Damaged beyond repair,-,Ilyushin Il-12,-,-,-,-,-, CCCP-N479, 30236,GUSMP,Domestic Scheduled Passenger,-,Amderma Airport,AMV,UOAA,Russia,Arkhangelsk-Talaghy Airport,ARH,ULAA,Russia,5,20,4,0,-,-,-
19550306-0,Sunday,06-MAR-1955,-,A1, Landing (LDG),"Vitoria da Conquista Airport, BA (VDC)",Brazil,21,5, Damaged beyond repair,-,Douglas DC-3A,-,-,1943,-,-, PP-YPZ, 11699,REAL,Domestic Scheduled Passenger,-,-,-,-,-,Vitória da Conquista Airport,VDC,SBQV,Brazil,3,18,1,4,-,-,-
19550306-1,Sunday,06-MAR-1955,-,A1, En route (ENR),32 km (20 mls) NW of Taitung,Taiwan,14,14, Damaged beyond repair,-,Douglas C-54D-15-DC (DC-4),-,-,1945,-,-, 43-17208, 22158,USAF,Military,-,-,-,-,-,Hong Kong-Kai Tak International Airport,HKG,VHHH,Hong Kong,5,9,5,9,-,-,-
19550306-2,Sunday,06-MAR-1955,-,A1, Unknown (UNK),"Clinton, IA",United States of America,-,-, Damaged beyond repair,-,Douglas C-47D (DC-3),-,-,1944,-,-, 43-49549, 26810/15365,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19550307-0,Monday,07-MAR-1955,-,A1, En route (ENR),near Ciudad de Valles,Mexico,6,6, Damaged beyond repair,-,Lockheed 18 Lodestar,-,-,-,-,-, XB-ZEH,-,private,Executive,-,-,-,-,-,Mexico City International Airport,MEX,MMMX,Mexico,4,2,4,2,-,-,-
19550308-0,Tuesday,08-MAR-1955,13:40,A1, En route (ENR),20 km (12.5 mls) WNW of Talpa de Allende Airport,Mexico,26,26, Damaged beyond repair,-,Douglas DC-3A-228D,2,Pratt & Whitney R-1830,1941,-,-, XA-DIK, 3292,Mexicana,Domestic Scheduled Passenger,MX591,Puerto Vallarta-Gustavo D. Ordaz Airport,PVR,MMPR,Mexico,-,-,-,-,3,23,3,23,-,-,-
19550308-1,Tuesday,08-MAR-1955,-,A1, Landing (LDG),"Pittsburgh-Greater Pittsburgh Airport, PA (PIT)",United States of America,-,0, Damaged beyond repair,-,Fairchild C-119B Flying Boxcar,-,-,-,-,-, 49-114, 10351,USAF,Military,-,-,-,-,-,Pittsburgh-Greater Pittsburgh Airport,PIT,KPIT,United States of America,-,-,0,0,-,-,-
19550309-0,Wednesday,09-MAR-1955,15:15,A1, En route (ENR),Cerro Trujillo,Colombia,8,8, Damaged beyond repair,-,Douglas C-47A-90-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, HK-328, 20224,Avianca,Domestic Scheduled Passenger,-,Condoto-Mandinga Airport,COG,SKCD,Colombia,Cali Airport,CLO,SKCL,Colombia,3,5,3,5,-,-,-
19550310-0,Thursday,10-MAR-1955,-,A1, Unknown (UNK),"near Cullman, AL",United States of America,11,0, Damaged beyond repair,-,Fairchild C-119G Flying Boxcar,-,-,-,-,-, 51-8095, 10989,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19550310-1,Thursday,10-MAR-1955,11:00,A1, Unknown (UNK),Jerez De La Frontera Air Base (XRY),Spain,8,1, Damaged beyond repair,-,CASA 352 (Junkers Ju-52),-,-,-,-,-, T.2B-226, 117,Spanish AF,Military,-,-,-,-,-,-,-,-,-,-,-,1,0,-,-,-
19550314-0,Monday,14-MAR-1955,-,A1, En route (ENR),near Phonesavanh Airport,Laos,-,0, Damaged beyond repair,-,Douglas C-47A-35-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, F-BFGN, 9785,Air Laos,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19550315-1,Tuesday,15-MAR-1955,-,A1, Approach (APR),3 km (1.9 mls) from  Nairobi,Kenya,19,0, Damaged beyond repair,-,Douglas C-53D-DO (DC-3),-,-,-,-,-, MM61769,-,Italian AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19550317-0,Thursday,17-MAR-1955,14:27,A1, Approach (APR),Salisbury-Belvedere,Zimbabwe,28,0, Damaged beyond repair,-,Vickers 616 Viking 1B,-,-,1946,-,-, VP-YEX, 159,Central African Airways,International Scheduled Passenger, 120,Johannesburg International Airport,JNB,FAJS,South Africa,Salisbury Airport,HRE,FVHA,Zimbabwe,5,23,0,0,-,-,-
19550317-1,Thursday,17-MAR-1955,-,A1, Initial climb (ICL),Gonesse,France,-,-, Damaged beyond repair,-,Amiot AAC.1 (Junkers Ju-52),-,-,-,-,-, F-BBOF, AAC007,French Police,Unknown,-,Paris-Le Bourget Airport,LBG,LFPB,France,-,-,-,-,-,-,-,-,-,-,-
19550318-0,Friday,18-MAR-1955,-,A1, Takeoff (TOF),Beauvais-Tillé Airport (BVA),France,-,9, Damaged beyond repair,-,Douglas C-47A-85-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, F-BAXL, 20047,Air France,Unknown,-,Beauvais-Tillé Airport,BVA,LFOB,France,-,-,-,-,-,-,-,-,-,-,-
19550320-1,Sunday,20-MAR-1955,22:36,A1, Approach (APR),"near Springfield Municipal Airport, MO (SGF)",United States of America,35,13, Damaged beyond repair,-,Convair CV-240-0,2,Pratt & Whitney R-2800-83,1948,-,13383.0, N94234,  66,American Airlines,Domestic Scheduled Passenger,AA711,-,-,-,-,Springfield Municipal Airport,SGF,KSGF,United States of America,3,32,2,11,-,-,-
19550322-0,Tuesday,22-MAR-1955,02:03,A1, Approach (APR),"24 km (15 mls) NW of Honolulu, HI",United States of America,66,66, Destroyed, Written off (damaged beyond repair),Douglas R6D-1 (DC-6),-,-,1953,-,-, 131612, 43715/362,US Navy,Military,-,-,-,-,-,Fairfield-Travis AFB,SUU,KSUU,United States of America,9,57,9,57,-,-,-
19550326-0,Saturday,26-MAR-1955,11:12,A1, En route (ENR),"56 km (35 mls) W off  Oregon, USA",Pacific Ocean,23,4, Damaged beyond repair,-,Boeing 377 Stratocruiser 10-26,4,Pratt & Whitney R-4360-B6,1949,-,13655.0, N1032V, 15932/27,Pan Am,Domestic Scheduled Passenger,-,Portland International Airport,PDX,KPDX,United States of America,Honolulu International Airport,HNL,PHNL,United States of America,8,15,2,2,-,-,Final
19550328-0,Monday,28-MAR-1955,-,A1, Unknown (UNK),"2,4 km (1.5 mls) W of Colyton",United Kingdom,-,0, Damaged beyond repair,-,Vickers Varsity T.1,2,Bristol Hercules 264,1952,-,-, WJ888, 615,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19550329-0,Tuesday,29-MAR-1955,-,A1, Landing (LDG),Khowai Airport (IXN),India,8,0, Damaged beyond repair,-,Douglas C-47A-20-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, VT-CUZ, 13029,Airways (India),Non Scheduled Passenger,-,-,-,-,-,Khowai Airport,IXN,VEKW,India,4,4,0,0,-,-,-
19550329-1,Tuesday,29-MAR-1955,-,A1, Landing (LDG),Hucknall Airport,United Kingdom,-,4, Damaged beyond repair,-,Avro 691 Lancastrian C.2,-,-,-,-,-, VL970,-,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19550401-0,Friday,01-APR-1955,-,A1, En route (ENR),"3 km (1.9 mls) E of Lapine, AL",United States of America,6,0, Damaged beyond repair,-,Fairchild C-119C Flying Boxcar,-,-,-,-,-, 51-2665, 10654,USAF,Military,-,-,-,-,-,-,-,-,-,6,0,0,0,-,-,-
19550402-0,Saturday,02-APR-1955,-,A1, Landing (LDG),Lahad Datu Airport (LDU),Malaysia,-,0, Damaged beyond repair,-,Vickers Valetta C.1,2,Bristol Hercules 230,1950,-,-, WD163, 492,RAF,Military,-,-,-,-,-,Lahad Datu Airport,LDU,WBKD,Malaysia,-,-,0,0,-,-,-
19550402-1,Saturday,02-APR-1955,-,A1, En route (ENR),"off Pensacola, FL",United States of America,2,2, Damaged beyond repair,-,Curtiss C-46A-45-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, N51424, 30430,Aaxico Airlines,Cargo,-,Mobile-Brookley AFB,BFM,KBFM,United States of America,Warner Robins-Robins AFB,WRB,KWRB,United States of America,2,0,2,0,-,-,-
19550402-2,Saturday,02-APR-1955,-,A1, Landing (LDG),near Mys Zhelaniya,Russia,10,0, Substantial, Written off (damaged beyond repair),Lisunov Li-2,-,-,-,-,-, CCCP-N497, 18430708,GUSMP,Domestic Non Scheduled Passenger,-,-,-,-,-,Dikson Airport,DKS,UODD,Russia,3,7,0,0,-,-,-
19550403-0,Sunday,03-APR-1955,-,A1, Approach (APR),"ca 3 km from Vitória-Goiabeiras Airport, ES (VIX)",Brazil,3,3, Damaged beyond repair,-,Curtiss C-46A-60-CK Commando,2,Pratt & Whitney R-2800-51,1945,-,-, PP-ITG,   437,Comp. Itaú de Transportes Aéreos,Ferry/positioning,-,-,-,-,-,Vitória-Goiabeiras Airport,VIX,SBVT,Brazil,3,0,3,0,-,-,-
19550404-0,Monday,04-APR-1955,15:55,A1, Takeoff (TOF),"Islip-MacArthur Field, NY (ISP)",United States of America,3,3, Damaged beyond repair,-,Douglas DC-6,-,-,1947,-,-, N37512, 43001/32,United Airlines,Training,-,Islip-Long Island MacArthur Airport,ISP,KISP,United States of America,New York-La Guardia Airport,LGA,KLGA,United States of America,3,0,3,0,-,-,-
19550408-0,Friday,08-APR-1955,-,A1, En route (ENR),9 km (5.6 mls) SW of Düsseldorf Airport (DUS),Germany,53,0, Damaged beyond repair,-,Airspeed AS.57 Ambassador 2,2,Bristol Centaurus 661,1952,-,-, G-AMAB, 5224,BEA,International Scheduled Passenger,-,Düsseldorf Airport,DUS,EDDL,Germany,-,-,-,-,6,47,0,0,-,-,-
19550409-0,Saturday,09-APR-1955,-,A1, Takeoff (TOF),"Norfolk NAS Chambers, VA (NGU)",United States of America,11,4, Damaged beyond repair,-,Martin P5M-1 Marlin,-,-,-,-,-, 130265,-,US Navy,Military,-,Norfolk NAS Chambers,NGU,KNGU,United States of America,-,-,-,-,-,-,-,-,-,-,-
19550411-0,Monday,11-APR-1955,-,A1, Takeoff (TOF),"Yellowknife Airport, NT (YZF)",Canada,2,0, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,1945,-,-, CF-HMZ,-,Associated Airways,Unknown,-,Yellowknife Airport,YZF,CYZF,Canada,-,-,-,-,2,0,0,0,-,-,-
19550411-1,Monday,11-APR-1955,09:25,C1, En route (ENR),off Great Natuna Islands,Indonesia,19,16, Damaged beyond repair,-,Lockheed L-749A Constellation,-,-,1951,-,-, VT-DEP, 2666,Air-India,Int'l Non Scheduled Passenger,-,Hong Kong-Kai Tak International Airport,HKG,VHHH,Hong Kong,-,-,-,-,8,11,5,11,-,-,-
19550412-0,Tuesday,12-APR-1955,-,A1, Unknown (UNK),"Hall Lake, NU",Canada,-,-, Damaged beyond repair,-,Avro 685 York C.1,4,Rolls-Royce Merlin,1945,-,-, CF-HMX,-,Arctic Wings,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19550414-0,Thursday,14-APR-1955,-,A1, Unknown (UNK),Katowice,Poland,15,0, Damaged beyond repair,-,Lisunov Li-2P,-,-,-,-,-, SP-LAE, 18424001,LOT,Passenger,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19550414-1,Thursday,14-APR-1955,-,A1, Taxi (TXI),56 km (35 mls) SE of Narsarsuaq Airport (UAK),Greenland,-,0, Damaged beyond repair,-,Douglas SC-47D (DC-3),-,-,1944,-,-, 43-48765, 26026/14581,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19550416-0,Saturday,16-APR-1955,-,A1, Takeoff (TOF),Matsushima Air Base,Japan,17,0, Damaged beyond repair,-,Fairchild C-119G Flying Boxcar,-,-,-,-,-, 51-8085, 10979,USAF,Military,-,-,-,-,-,-,-,-,-,5,12,0,0,-,-,-
19550418-0,Monday,18-APR-1955,-,A1, En route (ENR),Mount Kupe,Cameroon,14,12, Damaged beyond repair,-,de Havilland DH-114 Heron 1B,-,-,1953,-,-, F-BGOI, 14010,UAT,Domestic Scheduled Passenger,-,Yaoundé-Ville Airport,YAO,FKKY,Cameroon,Douala Airport,DLA,FKKD,Cameroon,4,10,3,9,-,-,-
19550418-1,Monday,18-APR-1955,-,A1, Landing (LDG),"Ghisonaccia Field, Corsica",France,4,0, Damaged beyond repair,-,Fairchild C-119C Flying Boxcar,-,-,-,-,-, 51-2648, 10637,USAF,Military,-,-,-,-,-,-,-,-,-,4,0,0,0,-,-,-
19550418-2,Monday,18-APR-1955,-,A1, En route (ENR),15 km (9.4 mls) SE of Moulins,France,-,0, Damaged beyond repair,-,Fairchild C-119C Flying Boxcar,-,-,-,-,-, 51-2645, 10634,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19550426-0,Tuesday,26-APR-1955,-,A1, En route (ENR),off Tanaguarena,Venezuela,3,3, Damaged beyond repair,-,Curtiss C-46D-10-CU Commando,-,-,1944,-,-, YV-C-ARD, 33005,RANSA,Test,-,Caracas-Maiquetía Airport,CCS,SVMI,Venezuela,Caracas-Maiquetía Airport,CCS,SVMI,Venezuela,3,0,3,0,-,-,-
19550426-1,Tuesday,26-APR-1955,00:15,A1, En route (ENR),Onnaing,France,1,1, Damaged beyond repair,-,Vickers Varsity T.1,2,Bristol Hercules 264,1952,-,-, WF426, 569,RAF,Illegal Flight,-,-,-,-,-,-,-,-,-,1,0,1,0,-,4,-
19550427-0,Wednesday,27-APR-1955,-,A1, Approach (APR),"Iqaluit-Frobisher Bay Airport, NU (YFB)",Canada,8,0, Damaged beyond repair,-,Douglas C-124C Globemaster II,4,Pratt & Whitney R-4360-20WA,-,-,-, 52-0991, 43900,USAF,Military,-,Churchill Airport,YYQ,CYYQ,Canada,Iqaluit-Frobisher Bay Airport,YFB,CYFB,Canada,8,0,0,0,-,-,-
19550504-0,Wednesday,04-MAY-1955,-,A1, En route (ENR),145 km (90.6 mls) SW off  Reykjavík-Keflavík International Airport (KEF),Atlantic Ocean,9,9, Damaged beyond repair,-,Boeing KC-97G Stratofreighter,-,-,-,-,-, 53-0110, 16892,USAF,Military,-,Reykjavík-Keflavík International Airport,KEF,BIKF,Iceland,-,-,-,-,9,0,9,0,-,-,-
19550508-0,Sunday,08-MAY-1955,-,A1, Unknown (UNK),"24 km (15 mls) ESE of Barnesville, OH",United States of America,14,1, Damaged beyond repair,-,Douglas C-47A-10-DK (DC-3),-,-,1944,-,-, 42-108869, 12538,USAF,Military,-,-,-,-,-,Columbus-Port Columbus International Airport,CMH,KCMH,United States of America,4,10,0,1,-,-,-
19550508-1,Sunday,08-MAY-1955,12:16,A1, En route (ENR),9 km (5.6 mls) W of Dnepropetrovsk Airport (DNK),Ukraine,4,4, Damaged beyond repair,-,Lisunov Li-2,-,-,-,-,-, CCCP-L4098, 18414305,Aeroflot / Ukraine,Cargo,-,-,-,-,-,-,-,-,-,4,0,4,0,-,-,-
19550513-0,Friday,13-MAY-1955,-,A1, En route (ENR),25 km (15.6 mls) NW of Amphur Fang,Thailand,7,7, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, registration unknown,-,Burmese AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Preliminary
