identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19530112-1,Monday,12-JAN-1953,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,CASA 352 (Junkers Ju-52),-,-,-,-,-, T.2-227, 118,Spanish AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19530113-0,Tuesday,13-JAN-1953,-,A1, Unknown (UNK),off Korean coast,South Korea,-,-, Damaged beyond repair,-,Grumman SA-16A Albatross,-,-,-,-,-, 51-061, G-139,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Preliminary
19530115-0,Thursday,15-JAN-1953,04:48,A1, En route (ENR),"46 km (28.8 mls) SW off  Agrigento, Italy",Mediterranean Sea,19,19, Damaged beyond repair,-,Vickers Valetta C.1,2,Bristol Hercules 230,1950,-,-, VX562,-,RAF,Military,-,Malta-Luqa Airport,MLA,LMML,Malta,-,-,-,-,3,16,3,16,7,-,-
19530116-0,Friday,16-JAN-1953,19:37,A1, Approach (APR),"1,5 km (0.9 mls) E of Stephenville-Ernest Harmon AFB, NL (YJT)",Canada,14,13, Damaged beyond repair,-,Douglas C-54D-5-DC (DC-4),-,-,1945,-,-, 42-72558, 10663,USAF,Military,-,St. John's Airport,YYT,CYYT,Canada,Stephenville-Ernest Harmon AFB,YJT,CYJT,Canada,-,-,-,-,-,-,Preliminary
19530116-1,Friday,16-JAN-1953,-,A1, En route (ENR),48 km (30 mls) SW of Chaumont,France,6,0, Damaged beyond repair,-,Fairchild C-82A Packet,-,-,-,-,-, 45-57772, 10142,USAF,Military,-,-,-,-,-,-,-,-,-,6,0,0,0,-,-,-
19530116-2,Friday,16-JAN-1953,-,A1, Takeoff (TOF),Angeles City-Clark Air Base (CRK),Philippines,-,-, Damaged beyond repair,-,Grumman SA-16A Albatross,-,-,-,-,-, 51-0027, G-101,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19530118-0,Sunday,18-JAN-1953,-,C1, En route (ENR),off Shantou [Formosa Strait],China,11,0, Damaged beyond repair,-,Lockheed P2V-5 Neptune,-,-,-,-,-, 127744, 426-5078,US Navy,Military,-,-,-,-,-,-,-,-,-,11,0,0,0,-,-,-
19530119-0,Monday,19-JAN-1953,-,A1, Unknown (UNK),near Berlin-Tempelhof,Germany,2,0, Damaged beyond repair,-,Bristol 170 Freighter 21,-,-,-,-,-, G-AICM, 12756,Silver City Airways,Cargo,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,z
19530119-1,Monday,19-JAN-1953,-,A1, Approach (APR),Swinderby RAF Station,United Kingdom,-,0, Damaged beyond repair,-,Vickers Varisty T.1,2,Bristol Hercules 264,1952,-,-, WF420, 700,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19530120-0,Tuesday,20-JAN-1953,-,A1, Unknown (UNK),Indo-China,Unknown country,-,-, Damaged beyond repair,-,Douglas C-47B-10-DK (DC-3),-,-,1944,-,-, 348994/FRAZF, 26255/14810,French AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19530121-0,Wednesday,21-JAN-1953,-,A1, Standing (STD),Madeira,Portugal,-,0, Damaged beyond repair,-,Short S.25 Sunderland 3,-,-,1944,-,-, G-AGJN,-,Aquila Airways,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19530121-1,Wednesday,21-JAN-1953,-,A1, En route (ENR),Irkutsk,Russia,5,0, Damaged beyond repair,-,Lisunov Li-2,-,-,-,-,-, CCCP-L4666, 4605,Aeroflot / East Siberia,Test,-,Irkutsk Airport,IKT,UIII,Russia,Irkutsk Airport,IKT,UIII,Russia,5,0,0,0,-,-,-
19530122-0,Thursday,22-JAN-1953,-,A1, Landing (LDG),"Hollywood-Lockheed Air Terminal, CA (BUR)",United States of America,5,0, Damaged beyond repair,-,Lockheed L-049 Constellation,-,-,1943,-,-, N38936, 1962,Intercontinent Airways,Test,-,-,-,-,-,Hollywood-Lockheed Air Terminal,BUR,KBUR,United States of America,5,0,0,0,-,-,-
19530123-0,Friday,23-JAN-1953,10:30,A1, Takeoff (TOF),near Batagay Airport,Russia,5,0, Damaged beyond repair,-,Lisunov Li-2,-,-,-,-,-, CCCP-Zh125, 18432110,Dalstroi Aviation,Cargo,-,-,-,-,-,-,-,-,-,5,0,0,0,-,-,-
19530123-1,Friday,23-JAN-1953,20:37,A1, Approach (APR),3 km (1.9 mls) SW of Kazan Airport (KZN),Russia,5,5, Damaged beyond repair,-,Lisunov Li-2,-,-,-,-,-, CCCP-L4582, 18430404,Aeroflot / Northern,Cargo,-,-,-,-,-,Kazan Airport,KZN,UWKD,Russia,5,0,5,0,6,-,-
19530123-2,Friday,23-JAN-1953,20:37,A1, Initial climb (ICL),3 km (1.9 mls) SW of Kazan Airport (KZN),Russia,6,6, Damaged beyond repair,-,Ilyushin Il-12,-,-,-,-,-, CCCP-L1435, 30267,Aeroflot / West Siberia,Cargo,-,Kazan Airport,KZN,UWKD,Russia,-,-,-,-,6,0,6,0,5,-,-
19530126-0,Monday,26-JAN-1953,11:44,A1, En route (ENR),20 km (12.5 mls) NE of Cagliari-Elmas Airport (CAG),Italy,19,19, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, I-LAIL, 4308,LAI,Domestic Scheduled Passenger,-,Cagliari-Elmas Airport,CAG,LIEE,Italy,Roma-Ciampino Airport,CIA,LIRA,Italy,4,15,4,15,-,-,-
19530128-0,Wednesday,28-JAN-1953,-,A1, Approach (APR),Lichfield RAF Station,United Kingdom,-,0, Damaged beyond repair,-,Vickers Valetta T.3,-,-,1951,-,-, WG265, 513,RAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19530128-1,Wednesday,28-JAN-1953,-,A1, Takeoff (TOF),off Calshot,United Kingdom,31,0, Damaged beyond repair,-,Short S.25 Sunderland 3,-,-,1944,-,-, G-AGKY,-,Aquila Airways,International Scheduled Passenger,-,-,-,-,-,Lisboa-Portela de Sacavém Airport,LIS,LPPT,Portugal,5,26,0,0,-,-,Final
19530128-2,Wednesday,28-JAN-1953,-,A1, En route (ENR),"Strait of Georgia, BC",Canada,7,7, Damaged beyond repair,-,Douglas C-47B Dakota III (DC-3),-,-,1945,-,-, 985, 32683/15935,RCAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19530129-0,Thursday,29-JAN-1953,10:00,A1, Initial climb (ICL),ca 6 km SE of Bogotá-Techo Airport,Colombia,2,0, Damaged beyond repair,-,Curtiss C-46A-45-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, HK-605, 30362,Lineas Interamericana Aérea,Cargo,-,-,-,-,-,Cartagena Airport,CTG,SKCG,Colombia,2,0,0,0,-,-,-
19530201-0,Sunday,01-FEB-1953,-,A1, Unknown (UNK),near Okinawa,Japan,11,11, Damaged beyond repair,-,Lockheed P2V-5 Neptune,-,-,-,-,-, 127751, 426-5085,US Navy,Military,-,-,-,-,-,-,-,-,-,11,0,11,0,-,-,-
19530202-0,Monday,02-FEB-1953,05:31,A1, En route (ENR),"ca 500 km E off Newfoudland, Canada",Atlantic Ocean,39,39, Missing, Presumed damaged beyond repair,Avro 685 York I,4,Rolls-Royce Merlin 502,1946,-,-, G-AHFA, 1304,Skyways,Int'l Non Scheduled Passenger,-,Terceira-Lajes Airport,TER,LPLA,Portugal,Gander Airport,YQX,CYQX,Canada,6,33,6,33,-,-,Final
19530203-0,Tuesday,03-FEB-1953,-,U1, En route (ENR),near Lai Chau,Vietnam,-,-, Damaged beyond repair,-,Douglas C-47B-15-DK (DC-3),2,Pratt & Whitney R-1830-90C,1944,-,-, F-OAFR, 26728/15283,Air Outre-Mer,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19530204-2,Wednesday,04-FEB-1953,-,A1, Landing (LDG),Paris-Orly Airport (ORY),France,-,-, Damaged beyond repair,-,Douglas VC-47A (DC-3),-,-,1944,-,-, 42-93722, 13665,USAF,Military,-,-,-,-,-,Paris-Orly Airport,ORY,LFPO,France,-,-,-,-,-,-,-
19530206-0,Friday,06-FEB-1953,-,A1, Takeoff (TOF),Valkenburg Air Base (LID),Netherlands,-,0, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, X-1,-,Netherlands AF,Military,-,Valkenburg Air Base,LID,EHVB,Netherlands,-,-,-,-,-,-,0,0,-,-,-
19530207-0,Saturday,07-FEB-1953,09:28,A1, Approach (APR),"5,5 km (3.4 mls) NE of Bordeaux-Mérignac Airport (BOD)",France,21,9, Damaged beyond repair,-,Douglas C-54A-5-DC (DC-4),4,Pratt & Whitney R-2000-7,1944,-,41250.0, F-BFGR, 10290,UAT,International Scheduled Passenger,-,-,-,-,-,Bordeaux-Mérignac Airport,BOD,LFBD,France,8,13,6,3,-,-,Final
19530207-1,Saturday,07-FEB-1953,-,A1, Landing (LDG),near Roma-Centocelle Air Base,Italy,-,0, Damaged beyond repair,-,Fiat G.212CP,-,-,-,-,-, MM61772, 15,Italian AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19530209-0,Monday,09-FEB-1953,-,A1, En route (ENR),64 km (40 mls) E of Cairo,Egypt,35,30, Damaged beyond repair,-,Curtiss C-46D Commando,-,-,-,-,-, 1001,-,Egyptian AF,Military,-,El Arish Airport,AAC,HEAR,Egypt,-,-,-,-,-,-,-,-,-,-,-
19530209-1,Monday,09-FEB-1953,-,A1, Takeoff (TOF),Kirensk Airfield,Russia,-,0, Damaged beyond repair,-,Lisunov Li-2,-,-,-,-,-, CCCP-L4513,-,Aeroflot / East Siberia,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19530209-2,Monday,09-FEB-1953,-,A1, Landing (LDG),"Greenville-Donaldson AFB, SC (GDC)",United States of America,-,0, Damaged beyond repair,-,Fairchild C-119C Flying Boxcar,-,-,-,-,-, 51-2635, 10624,USAF,Military,-,-,-,-,-,Greenville-Donaldson AFB,GDC,KGYH,United States of America,-,-,0,0,-,-,-
19530210-0,Tuesday,10-FEB-1953,-,A1, Approach (APR),24 km (15 mls) N of Bitburg Air Base (BBJ),Germany,5,5, Damaged beyond repair,-,Fairchild C-119C-18-FA Flying Boxcar,2,Pratt & Whitney R-4360-20WA,-,-,-, 50-0127, 10445,USAF,Military,-,-,-,-,-,Bitburg Air Base,BBJ,EDRB,Germany,5,0,5,0,-,-,-
19530213-0,Friday,13-FEB-1953,-,A1, Approach (APR),5 km (3.1 mls) SSW of Swinderby RAF Station,United Kingdom,2,2, Damaged beyond repair,-,Vickers Varsity T.1,2,Bristol Hercules 264,1951,-,-, WF332, 524,RAF,Military,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19530213-1,Friday,13-FEB-1953,-,A1, En route (ENR),"3 km (1.9 mls) SW of Moji, Honshu Island",Japan,8,8, Destroyed, Written off (damaged beyond repair),Grumman SA-16A Albatross,-,-,-,-,-, 51-062, G-141,USAF,Military,-,-,-,-,-,-,-,-,-,5,3,5,3,-,-,-
19530214-0,Saturday,14-FEB-1953,17:10,A1, En route (ENR),"32 km (20 mls) SE off  Mobile Point, AL, USA [Gulf of Mexico]",Atlantic Ocean,46,46, Destroyed, Written off (damaged beyond repair),Douglas DC-6,4,Pratt & Whitney R-2800-CB16,1947,-,15994.0, N90893, 43057/73,National Airlines,Domestic Scheduled Passenger, 470,Tampa International Airport,TPA,KTPA,United States of America,New Orleans-Moisant Field,MSY,KMSY,United States of America,5,41,5,41,-,-,Final
19530214-2,Saturday,14-FEB-1953,-,A1, Unknown (UNK),"0,4 km (0.3 mls) W of Jackson-Hawkins Field, MS (HKS)",United States of America,-,0, Damaged beyond repair,-,Fairchild C-119C Flying Boxcar,-,-,-,-,-, 49-126, 10363,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19530215-1,Sunday,15-FEB-1953,07:45,A1, Landing (LDG),Medellín Airport (EOH),Colombia,6,0, Damaged beyond repair,-,Curtiss C-46,-,-,-,-,-, HK-606,-,Lineas Interamericana Aérea,Cargo,-,Barranquilla-Soledad Airport,BAQ,SKBQ,Colombia,Medellín-Enrique Olaya Herrera Airport,EOH,SKMD,Colombia,5,1,0,0,-,-,-
19530221-0,Saturday,21-FEB-1953,-,U1, Unknown (UNK),unknown,Unknown country,-,-, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, 296,-,Republic of China AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19530221-1,Saturday,21-FEB-1953,-,A1, Unknown (UNK),at an unknown location,Turkey,-,-, Damaged beyond repair,-,Douglas C-47A-70-DL (DC-3),-,-,1943,-,-, 42-6097, 19250,Turkish AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19530227-0,Friday,27-FEB-1953,-,A1, En route (ENR),off Station Echo,Atlantic Ocean,10,0, Damaged beyond repair,-,Lockheed P2V-2 Neptune,-,-,-,-,-, 39357,-,US Navy,Military,-,-,-,-,-,Terceira-Lajes AFB,TER,LPLA,Portugal,10,0,0,0,-,-,-
19530301-0,Sunday,01-MAR-1953,-,A1, En route (ENR),"1,6 km (1 mls) ESE of Avon, IN",United States of America,11,0, Damaged beyond repair,-,Curtiss C-46A-45-CU,-,-,-,-,-, 	42-96539, 30201,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19530303-1,Tuesday,03-MAR-1953,03:35,A1, Takeoff (TOF),near Karachi-Mauripur RAF Station,Pakistan,11,11, Destroyed, Written off (damaged beyond repair),de Havilland DH-106 Comet 1A,-,-,1952,-,-, CF-CUN, 06014,Canadian Pacific,Ferry/positioning,-,-,-,-,-,Singapore-Seletar Airport,XSP,WSSL,Singapore,5,6,5,6,-,-,-
19530304-0,Wednesday,04-MAR-1953,01:50,A1, Approach (APR),"2,5 km (1.6 mls) SW of Windsor Locks-Bradley Field, CT (BDL)",United States of America,2,2, Damaged beyond repair,-,Curtiss C-46F-1-CU Commando,2,Pratt & Whitney R-2800-75,1945,-,43310.0, N4717N, 22400,Slick Airways,Cargo, 162-3,New York-Idlewild International Airport,IDL,KIDL,United States of America,Windsor Locks-Bradley International Airport,BDL,KBDL,United States of America,2,0,2,0,-,-,Final
19530304-1,Wednesday,04-MAR-1953,-,A1, Takeoff (TOF),Ashgabat Airport (ASB),Turkmenistan,-,0, Damaged beyond repair,-,Lisunov Li-2,-,-,-,-,-, CCCP-L4371,-,Aeroflot / Turkmenistan,Cargo,-,Ashgabat Airport,ASB,UTAA,Turkmenistan,-,-,-,-,-,-,0,0,-,-,-
19530305-0,Thursday,05-MAR-1953,-,A1, Landing (LDG),Cagayan de Oro Airport (CGY),Philippines,-,-, Damaged beyond repair,-,Douglas C-47D (DC-3),-,-,1944,-,-, 43-16217, 20683,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19530310-0,Tuesday,10-MAR-1953,18:15,A1, Maneuvering (MNV),"near San Pedro de Colalao, TU",Argentina,5,4, Damaged beyond repair,-,Junkers Ju-52/3m,-,-,-,-,-, LV-ZBI, J4075,Unknown,Agricultural,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Final
19530311-0,Wednesday,11-MAR-1953,-,A1, En route (ENR),10 km (6.3 mls) SE of Daejeon,South Korea,4,0, Damaged beyond repair,-,Fairchild C-119C Flying Boxcar,-,-,-,-,-, 49-160, 10397,USAF,Military,-,-,-,-,-,-,-,-,-,4,0,0,0,-,-,-
19530313-0,Friday,13-MAR-1953,-,A1, Unknown (UNK),Katowice,Poland,-,0, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, SP-LCH, 9106,LOT,Unknown,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19530314-0,Saturday,14-MAR-1953,-,A1, En route (ENR),S of Kalahasahar,India,16,16, Damaged beyond repair,-,Convair CV-240-7,-,-,1949,-,-, AP-AEG,  82,Orient Airways,International Scheduled Passenger,-,-,-,-,-,Dhaka-Tejgaon Airport,DAC,VGTJ,Bangladesh,5,11,5,11,-,-,-
19530315-0,Sunday,15-MAR-1953,-,A1, Approach (APR),"near Salvador-Dois de Julho Airport, BA (SSA)",Brazil,6,0, Damaged beyond repair,-,Douglas C-47A-DK (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, PP-AJA, 11844,T.A. Catarinense,Cargo,-,Salvador-Dois de Julho International Airport,SSA,SBSV,Brazil,-,-,-,-,-,-,0,0,-,-,-
19530317-0,Tuesday,17-MAR-1953,-,A1, Landing (LDG),near Da Nang Airport (DAD),Vietnam,8,8, Damaged beyond repair,-,Douglas C-47A-70-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, F-BEFG, 19105,Aigle Azur,Domestic Scheduled Passenger,-,Hue-Phu Bai Airport,HUI,VVPB,Vietnam,Da Nang Airport,DAD,VVDN,Vietnam,-,-,-,-,-,-,-
19530317-2,Tuesday,17-MAR-1953,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,CASA 352 (Junkers Ju-52),-,-,-,-,-, T.2-185, 76,Spanish AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19530320-0,Friday,20-MAR-1953,-,A1, Initial climb (ICL),"Saint Petersburg, FL",United States of America,3,0, Damaged beyond repair,-,Curtiss C-46A-50-CU Commando,2,Pratt & Whitney R-2800-51,1944,-,-, N66559, 30504,Aerovias Sud Americana,Cargo,-,Tampa International Airport,TPA,KTPA,United States of America,Guatemala City-La Aurora Airport,GUA,MGGT,Guatemala,3,0,0,0,-,-,-
19530320-1,Friday,20-MAR-1953,18:38,A1, En route (ENR),"19 km (11.9 mls) SW of Alvarado, CA",United States of America,35,35, Destroyed, Written off (damaged beyond repair),Douglas C-54G-10-DO (DC-4),4,Pratt & Whitney R-2000-4,1945,-,5976.0, N88942, 36076,Transocean Air Lines,Domestic Non Scheduled Passenger, 942,Roswell-Industrial Airport,ROW,KROW,United States of America,Oakland International Airport,OAK,KOAK,United States of America,5,30,5,30,-,-,Final
19530324-0,Tuesday,24-MAR-1953,-,U1, Unknown (UNK),at an unknown location,Unknown country,-,-, Damaged beyond repair,-,Amiot AAC.1 (Junkers Ju-52),-,-,-,-,-, 218, 218,French AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19530325-0,Wednesday,25-MAR-1953,-,A1, Landing (LDG),Iwakuni NAS,Japan,10,4, Damaged beyond repair,-,Short Sunderland GR.5,-,-,-,-,-, PP148,-,RAF,Military,-,-,-,-,-,-,-,-,-,10,0,4,0,-,-,-
19530326-0,Thursday,26-MAR-1953,-,A1, Taxi (TXI),Nicosia Airport (NIC),Cyprus,-,0, Damaged beyond repair,-,Vickers Varisty T.1,2,Bristol Hercules 264,1953,-,-, WJ938,-,RAF,Military,-,-,-,-,-,Nicosia Airport,NIC,LCNC,Cyprus,-,-,0,0,-,-,-
19530327-1,Friday,27-MAR-1953,-,A1, Landing (LDG),Panama City-Tocumen International Airport (PTY),Panama,2,0, Damaged beyond repair,-,Curtiss C-46,-,-,-,-,-, HC-SJA,-,AREA Ecuador,Cargo,-,Miami International Airport,MIA,KMIA,United States of America,Panama City-Tocumen International Airport,PTY,MPTO,Panama,2,0,0,0,-,-,-
19530327-2,Friday,27-MAR-1953,-,A1, Takeoff (TOF),"Itapebi, BA",Brazil,14,0, Damaged beyond repair,-,de Havilland DH-114 Heron 1B,-,-,1952,-,-, PP-SLG, 14004,T.A. Salvador,Passenger,-,-,-,-,-,-,-,-,-,2,12,0,0,-,-,-
19530327-3,Friday,27-MAR-1953,03:40,A1, En route (ENR),"off San Fransisco, CA, USA",Pacific Ocean,4,0, Damaged beyond repair,-,Douglas R5D-1 (DC-4),-,-,1944,-,-, N229A, 10322,California Eastern,Domestic Non Scheduled Passenger,-,Fairfield-Travis AFB,SUU,KSUU,United States of America,Honolulu International Airport,HNL,PHNL,United States of America,3,1,0,0,-,-,-
19530329-0,Sunday,29-MAR-1953,-,A1, En route (ENR),Mkwaya,Tanzania,13,13, Damaged beyond repair,-,Vickers 616 Viking 1B,-,-,1947,-,-, VP-YEY, 168,Central African Airways,International Scheduled Passenger,-,Blantyre-Chileka Airport,BLZ,FWCL,Malawi,Dar es Salaam International Airport,DAR,HTDA,Tanzania,5,8,5,8,-,-,-
19530407-0,Tuesday,07-APR-1953,-,U1, Unknown (UNK),Paris-Le Bourget Airport (LBG),France,-,-, Damaged beyond repair,-,SNCASO SO.30P Bretagne,2,Pratt & Whitney R-2800,-,-,-, F-BEHA, 23,Air Maroc,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19530410-0,Friday,10-APR-1953,-,A1, Takeoff (TOF),Miandrivazo Airport (ZVA),Madagascar,4,4, Damaged beyond repair,-,Amiot AAC.1 (Junkers Ju-52),-,-,-,-,-, F-BALE, AAC090,Air France,Cargo,-,Miandrivazo Airport,ZVA,FMMN,Madagascar,-,-,-,-,3,1,3,1,-,-,-
19530410-1,Friday,10-APR-1953,-,A1, Takeoff (TOF),Kingston Airport (KIN),Jamaica,14,13, Damaged beyond repair,-,Lockheed 18-56-23 Lodestar,-,-,1943,-,-, VP-JBC, 18-2568,Caribbean International,International Scheduled Passenger,-,Kingston Airport,KIN,MKJP,Jamaica,Grand Cayman Island-Owen Roberts International Airport,GCM,MWCR,Cayman Islands,3,11,3,10,-,-,-
19530414-0,Tuesday,14-APR-1953,-,A1, En route (ENR),80 km (50 mls) SW of Guwahati,India,3,3, Damaged beyond repair,-,Douglas C-47A-70-DL (DC-3),2,Pratt & Whitney R-1830-92,1943,-,-, VT-AUJ, 19149,Airways (India),Cargo,-,Guwahati-Borjhar Airport,GAU,VEGT,India,Calcutta-Dum Dum Airport,CCU,VECC,India,3,0,3,0,-,-,-
19530414-1,Tuesday,14-APR-1953,02:22,A1, En route (ENR),"11 km (6.9 mls) E of Selleck, WA",United States of America,25,7, Damaged beyond repair,-,Douglas DC-3C,-,-,1944,-,12185.0, N65743, 20432,Miami Airlines,Domestic Non Scheduled Passenger,-,Spokane International Airport,GEG,KGEG,United States of America,Seattle-Boeing Field International Airport,BFI,KBFI,United States of America,3,22,2,5,-,-,Final
19530415-0,Wednesday,15-APR-1953,-,C1, Unknown (UNK),unknown,Myanmar,12,12, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, registration unknown,-,Burmese AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19530416-0,Thursday,16-APR-1953,-,A1, En route (ENR),150 km (93.8 mls) NW of Hanoi,Vietnam,30,30, Damaged beyond repair,-,Douglas C-47A-75-DL (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, F-BESS, 19498,Aigle Azur,Domestic Non Scheduled Passenger,-,-,-,-,-,Son-La-Na-San Airport,SQH,VVNS,Vietnam,3,27,3,27,-,-,-
