identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19800707-0,Monday,07-JUL-1980,-,A1, En route (ENR),near Tepic Airport (TPQ),Mexico,13,13, Destroyed, Written off (damaged beyond repair),Embraer EMB-110P1 Bandeirante,2,Pratt & Whitney Canada PT6A-34,1979,-,-, XA-DAK, 110242,Instituto Mex. de Seguridad Social,Ambulance,-,Tepic Airport,TPQ,MMEP,Mexico,Guadalajara International Airport,GDL,MMGL,Mexico,2,11,2,11,-,-,-
19800707-1,Monday,07-JUL-1980,-,A1, Takeoff (TOF),Galway-Carnmore Airport (GWY),Ireland,5,0, Damaged beyond repair,-,Britten-Norman BN-2A-26 Islander,-,-,1975,-,-, EI-BBR, 472,Aer Arann,Domestic Scheduled Passenger,-,Galway-Carnmore Airport,GWY,EICM,Ireland,-,-,-,-,-,-,0,0,-,-,-
19800708-0,Tuesday,08-JUL-1980,00:39,A1, En route (ENR),5 km (3.1 mls) from  Alma-Ata Airport (ALA),Kazakhstan,166,166, Destroyed, Written off (damaged beyond repair),Tupolev Tu-154B-2,3,Kuznetsov NK-8-2U,1979,1124.0,2438.0, CCCP-85355, 79A355,Aeroflot / Kazakstan,Domestic Scheduled Passenger,4225,Alma-Ata Airport,ALA,UAAA,Kazakhstan,Rostov Airport,ROV,URRR,Russia,10,156,10,156,-,-,-
19800710-0,Thursday,10-JUL-1980,-,A1, Unknown (UNK),North Sinai,Egypt,4,4, Damaged beyond repair,-,Douglas C-47B-10-DK Pe're (DC-3),-,-,1944,-,-, 4X-FNV/036, 26310/14865,Israeli AF,Military,-,-,-,-,-,-,-,-,-,4,0,4,0,-,-,-
19800711-0,Friday,11-JUL-1980,-,H2, Unknown (UNK),"Seattle/Tacoma International Airport, WA (SEA)",United States of America,64,0, Unknown,-,Boeing 727,-,-,-,-,-, registration unknown,-,Northwest Orient Airlines,Domestic Scheduled Passenger, 608,Seattle/Tacoma International Airport,SEA,KSEA,United States of America,Portland International Airport,PDX,KPDX,United States of America,-,-,0,0,-,-,-
19800712-0,Saturday,12-JUL-1980,-,A1, Unknown (UNK),40 km (25 mls) E of Santiago-Los Cerrillos,Chile,17,1, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1974,-,-, 943, 396,Chilean AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19800712-1,Saturday,12-JUL-1980,-,A1, Approach (APR),Port-au-Prince Airport (PAP),Haiti,-,3, Damaged beyond repair,-,Douglas DC-3,-,-,-,-,-, registration unknown,-,Unknown,Illegal Flight,-,-,-,-,-,Port-au-Prince Airport,PAP,MTPP,Haiti,-,-,1,2,-,-,-
19800712-2,Saturday,12-JUL-1980,-,H2, Unknown (UNK),Manila,Philippines,-,0, Unknown,-,Boeing 727,-,-,-,-,-, registration unknown,-,Philippine Air Lines,Unknown,-,Manila International Airport,MNL,RPLL,Philippines,Cebu Airport,CEB,RPVM,Philippines,-,-,0,0,-,-,-
19800714-1,Monday,14-JUL-1980,-,A1, Landing (LDG),Loja Airport (LOH),Ecuador,2,0, Damaged beyond repair,-,Vickers 745D Viscount,-,-,1956,-,-, HC-BHB, 205,Aerolineas Condor,Unknown,-,-,-,-,-,Loja Airport,LOH,SELO,Ecuador,2,0,0,0,-,-,-
19800717-0,Thursday,17-JUL-1980,19:53,A1, Landing (LDG),Ottery St. Mary,United Kingdom,62,0, Damaged beyond repair,-,Vickers 708 Viscount,4,Rolls-Royce Dart 505,1953,-,35121.0, G-ARBY,  10,Alidair,Int'l Non Scheduled Passenger,-,Santander Airport,SDR,LEXJ,Spain,Exeter Airport,EXT,EGTE,United Kingdom,4,58,0,0,-,-,Final
19800722-0,Tuesday,22-JUL-1980,-,H2, Unknown (UNK),Camaguey (Cuba),Cuba,158,0, Unknown,-,Lockheed L-1011 TriStar,-,-,-,-,-, registration unknown,-,Delta Air Lines,Domestic Scheduled Passenger,DL1135,Miami International Airport,MIA,KMIA,United States of America,-,-,-,-,-,-,0,0,-,-,-
19800724-0,Thursday,24-JUL-1980,-,A1, Unknown (UNK),within Pastaza province,Ecuador,2,2, Damaged beyond repair,-,Nord 2501D Noratlas,2,Bristol Hercules 739,-,-,-, HC-AXK, D137,ATESA,Unknown,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,-
19800724-1,Thursday,24-JUL-1980,-,H2, Unknown (UNK),"Kuwait, Manama, Bahrain, Kuwait, Abadan, Kuwait",Kuwait,-,0, Unknown,-,Boeing 737-269,2,Pratt & Whitney JT8D-17,1976,-,-, 9K-ACV, 21206/448,Kuwait Airways,Unknown,-,Beirut International Airport,BEY,OLBA,Lebanon,Kuwait International Airport,KWI,OKBK,Kuwait,-,-,0,0,-,-,-
19800727-0,Sunday,27-JUL-1980,-,U1, Unknown (UNK),Trujillo Airport (TRU),Peru,-,-, Damaged beyond repair,-,Douglas DC-7CF,-,-,1958,-,-, CP-1291, 45470/946,Lambda Air Cargo,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19800727-1,Sunday,27-JUL-1980,-,A1, Takeoff (TOF),"Ramona Airport, CA",United States of America,2,0, Damaged beyond repair,-,Consolidated P4Y-2G Super Privateer,-,-,-,-,-, N2870G,-,Hawkins & Powers,Unknown,-,-,-,-,-,-,-,-,-,2,0,0,0,-,-,-
19800731-0,Thursday,31-JUL-1980,-,O2, Standing (STD),Tel Aviv-Ben Gurion International Airport (TLV),Israel,-,0, Substantial, Repaired,Boeing 707-358C,-,-,1969,-,-, 4X-ATX, 20122/807,El Al,Unknown,-,Tel Aviv-Ben Gurion International Airport,TLV,LLBG,Israel,-,-,-,-,-,-,0,0,-,-,-
19800731-1,Thursday,31-JUL-1980,-,A1, Unknown (UNK),Krosinko,Poland,-,-, Damaged beyond repair,-,Antonov An-2R,-,-,-,-,-, SP-WLU, 1G148-09,ZUA,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19800801-0,Friday,01-AUG-1980,16:47,A1, Takeoff (TOF),"New Smyrna Beach, FL",United States of America,3,0, Damaged beyond repair,-,Douglas R4D-5 (DC-3),-,-,1943,-,-, N45864, 9304,private,Ferry/positioning,-,-,-,-,-,Aruba-Reina Beatrix Airport,AUA,TNCA,Aruba,1,2,0,0,-,-,Final
19800801-1,Friday,01-AUG-1980,-,A1, En route (ENR),24 km (15 mls) from  Mexico City-Juarez International Airport (MEX),Mexico,7,3, Damaged beyond repair,-,Douglas DC-8-43F,4,Rolls-Royce Conway 508-12,1960,-,-, OB-R-1143, 45598/57,Aeronaves del Peru,Cargo,-,Lima-Jorge Chávez International Airport,LIM,SPIM,Peru,Mexico City-Benito Juárez International Airport,MEX,MMMX,Mexico,7,0,3,0,-,-,-
19800803-0,Sunday,03-AUG-1980,16:15,A1, En route (ENR),"near Togiak, AK",United States of America,9,2, Damaged beyond repair,-,de Havilland Canada DHC-3 Otter,-,-,1958,-,-, N433GR, 291,Yute Air Alaska,Passenger,-,Togiak Village Airport,TOG,PATG,United States of America,Dillingham Municipal Airport,DLG,PADL,United States of America,1,8,1,1,-,-,Final
19800806-0,Wednesday,06-AUG-1980,12:37,A2, En route (ENR),"near Bridgeport, TX",United States of America,16,0, Substantial, Repaired,Fairchild F-27,-,-,-,-,-, N707WA, 16,Athens Leasing Corp.,Executive,-,Rapid City Regional Airport,RAP,KRAP,United States of America,Dallas-Love Field,DAL,KDAL,United States of America,2,14,0,0,2,-,Final
19800807-1,Thursday,07-AUG-1980,03:04,A1, Approach (APR),Nouadhibou Airport (NDB),Mauritania,168,1, Damaged beyond repair,-,Tupolev Tu-154B-1,3,Kuznetsov NK-8-2U,1978,-,-, YR-TPH, 78A277,Tarom,International Scheduled Passenger,-,Bucharest-Otopeni International Airport,OTP,LROP,Romania,Nouadhibou Airport,NDB,GQPP,Mauritania,16,152,0,1,-,-,-
19800810-0,Sunday,10-AUG-1980,-,H2, Unknown (UNK),Havana,Cuba,35,0, Unknown,-,Boeing 737,-,-,-,-,-, registration unknown,-,Air Florida,Domestic Scheduled Passenger,   4,Miami International Airport,MIA,KMIA,United States of America,Key West International Airport,EYW,KEYW,United States of America,-,-,0,0,-,-,-
19800811-0,Monday,11-AUG-1980,-,A1, Approach (APR),"near Rio de Janeiro-Santos Dumont Airport, RJ (SDU)",Brazil,3,3, Damaged beyond repair,-,IRMA/Britten-Norman BN-2A-6 Islander,-,-,1971,-,-, PT-KAC, 644,Prospec,Survey/research,-,Rio de Janeiro-Santos Dumont Airport,SDU,SBRJ,Brazil,-,-,-,-,1,2,1,2,-,-,-
19800813-0,Wednesday,13-AUG-1980,21:56,A1, Approach (APR),ca 8 km N of Palma de Mallorca Airport (PMI),Spain,4,4, Damaged beyond repair,-,Learjet 35A,2,Garrett TFE731-2-2B,1978,-,-, EC-DFA, 35A-196,Spantax,Domestic Non Scheduled Passenger,-,Madrid-Barajas Airport,MAD,LEMD,Spain,Palma de Mallorca Airport,PMI,LEPA,Spain,2,2,2,2,-,-,-
19800813-1,Wednesday,13-AUG-1980,-,H2, Unknown (UNK),Havana,Cuba,74,0, Unknown,-,Boeing 737,-,-,-,-,-, registration unknown,-,Air Florida,Domestic Scheduled Passenger, 707,Key West International Airport,EYW,KEYW,United States of America,Miami International Airport,MIA,KMIA,United States of America,-,-,0,0,-,-,-
19800814-0,Thursday,14-AUG-1980,-,H2, Unknown (UNK),Havana,Cuba,224,0, Unknown,-,McDonnell Douglas DC-10,-,-,-,-,-, registration unknown,-,National Airlines,Domestic Scheduled Passenger, 872,Miami International Airport,MIA,KMIA,United States of America,-,-,-,-,-,-,0,0,-,-,-
19800816-0,Saturday,16-AUG-1980,-,H2, Unknown (UNK),Havana,Cuba,183,0, Unknown,-,Lockheed L-1011 TriStar,-,-,-,-,-, registration unknown,-,Delta Air Lines,Domestic Scheduled Passenger,DL1065,-,-,-,-,Miami International Airport,MIA,KMIA,United States of America,-,-,0,0,-,-,-
19800816-1,Saturday,16-AUG-1980,-,H2, Unknown (UNK),Havana,Cuba,116,0, Unknown,-,McDonnell Douglas DC-9,-,-,-,-,-, registration unknown,-,Republic Airlines,Domestic Scheduled Passenger, 228,Miami International Airport,MIA,KMIA,United States of America,Orlando International Airport,MCO,KMCO,United States of America,-,-,0,0,-,-,-
19800816-2,Saturday,16-AUG-1980,-,H2, Unknown (UNK),Havana,Cuba,53,0, Unknown,-,Boeing 727,-,-,-,-,-, registration unknown,-,Eastern Air Lines,Domestic Scheduled Passenger,EA90,Miami International Airport,MIA,KMIA,United States of America,Orlando International Airport,MCO,KMCO,United States of America,-,-,0,0,-,-,-
19800818-0,Monday,18-AUG-1980,-,H2, Unknown (UNK),"Atlanta Municipal Airport, GA (ATL)",United States of America,59,0, Unknown,-,McDonnell Douglas DC-9,-,-,-,-,-, registration unknown,-,Eastern Air Lines,Domestic Scheduled Passenger,EA348,Melbourne International Airport,MLB,KMLB,United States of America,Atlanta Municipal Airport,ATL,KATL,United States of America,-,-,0,0,-,-,-
19800819-0,Tuesday,19-AUG-1980,-,A1, Landing (LDG),Maulmyine Airport (MNU),Myanmar,28,0, Damaged beyond repair,-,Fokker F-27 Friendship 400,-,-,1966,27058.0,27365.0, XY-ADO, 10313,Burma Airways,Scheduled Passenger,-,-,-,-,-,Maulmyine Airport,MNU,VYMM,Myanmar,4,24,0,0,-,-,-
19800819-1,Tuesday,19-AUG-1980,19:08,A1, En route (ENR),Riyadh International Airport (RUH),Saudi Arabia,301,301, Destroyed, Written off (damaged beyond repair),Lockheed L-1011 TriStar 200,3,Rolls-Royce RB211-524B2-02,1979,1718.0,2948.0, HZ-AHK, 1169,Saudi Arabian,Domestic Scheduled Passenger,SV163,Riyadh International Airport,RUH,OERY,Saudi Arabia,-,-,-,-,14,287,14,287,-,-,Final
19800823-0,Saturday,23-AUG-1980,-,A1, Unknown (UNK),Guwahati,India,9,9, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, HJ235,-,Indian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19800823-1,Saturday,23-AUG-1980,16:59,A2, En route (ENR),"Otay, CA",United States of America,4,0, Minor, Repaired,Lockheed L-100-30 Hercules,4,Allison 501-D22A,1967,-,-, N18ST, 4208,Transamerica Airlines,Cargo,-,Panama City-Bay County International Airport,PFN,KPFN,United States of America,-,-,-,-,4,0,0,0,-,1,Final
19800825-0,Monday,25-AUG-1980,-,O1, Standing (STD),Freetown-Hastings Airport (HGS),Sierra Leone,-,-, Damaged beyond repair,-,Britten-Norman BN-2A Trislander Mk.III-1,-,-,1974,-,-, 9L-LAQ, 0363,Sierra Leone Airways,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19800826-0,Tuesday,26-AUG-1980,-,H2, Unknown (UNK),Havana,Cuba,242,0, Unknown,-,Lockheed L-1011 TriStar,-,-,-,-,-, registration unknown,-,Eastern Air Lines,Domestic Scheduled Passenger,EA401,New York-John F. Kennedy International Airport,JFK,KJFK,United States of America,Miami International Airport,MIA,KMIA,United States of America,-,-,0,0,-,-,-
19800826-1,Tuesday,26-AUG-1980,06:29,A1, Approach (APR),26 km (16.3 mls) NE of Jakarta-Kemayoran Airport (JKT),Indonesia,37,37, Damaged beyond repair,-,Vickers 812 Viscount,-,-,1958,17947.0,20659.0, PK-IVS, 353,FEAT,Domestic Scheduled Passenger,-,Banjarmasin-Sjamsudin Noor Airport,BDJ,WAOO,Indonesia,-,-,-,-,6,31,6,31,-,-,-
19800828-0,Thursday,28-AUG-1980,-,A1, Landing (LDG),Vijayawada Airport (VGA),India,29,0, Damaged beyond repair,-,Vickers 768D Viscount,4,Rolls-Royce Dart 510,1958,-,-, VT-DJC, 296,Huns Air,Domestic Non Scheduled Passenger,-,Bombay-Santacruz Airport,BOM,VABB,India,Vijayawada Airport,VGA,VOBZ,India,5,24,0,0,-,-,-
19800829-0,Friday,29-AUG-1980,-,H2, Unknown (UNK),Lima,Peru,183,0, Unknown,-,McDonnell Douglas DC-8,-,-,-,-,-, registration unknown,-,Braniff Airways,International Scheduled Passenger, 920,Lima-Callao International Airport,LIM,SPIM,Peru,Los Angeles International Airport,LAX,KLAX,United States of America,-,-,0,0,-,-,-
19800829-1,Friday,29-AUG-1980,-,A1, Approach (APR),Asunción,Paraguay,-,1, Damaged beyond repair,-,Douglas C-47B-23-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,-, 2016, 27148/15703,TAM Paraguay,Military,-,Asunción-Silvio Pettirossi International Airport,ASU,SGAS,Paraguay,Ayolas Airport,AYO,SGAY,Paraguay,-,-,1,0,-,-,-
19800902-0,Tuesday,02-SEP-1980,-,A1, Unknown (UNK),"24 Mayo Airstrip, Iliniza Mountain",Ecuador,7,0, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1975,-,-, HC-BAV, 453,TAME Ecuador,Unknown,-,-,-,-,-,-,-,-,-,3,4,0,0,-,-,-
19800903-0,Wednesday,03-SEP-1980,14:37,A1, Landing (LDG),San José-Juan Santamaria International Airport (SJO),Costa Rica,73,0, Damaged beyond repair,-,Boeing 727-21,3,Pratt & Whitney JT8D-7,1966,-,-, N327PA, 19036/278,Pan Am,International Scheduled Passenger,PA421,Miami International Airport,MIA,KMIA,United States of America,San José-Juan Santamaria International Airport,SJO,MROC,Costa Rica,6,67,0,0,-,-,-
19800905-0,Friday,05-SEP-1980,-,A1, En route (ENR),Saint-Vincent-de-Barrès,France,8,8, Damaged beyond repair,-,Lockheed L-100-20 Hercules,4,Allison 501-D22A,1969,-,-, KAF317, 4350,Kuwait AF,Military,-,-,-,-,-,Athens-Ellinikon International Airport,ATH,LGAT,Greece,8,0,8,0,-,-,-
19800905-2,Friday,05-SEP-1980,-,A1, Landing (LDG),"Barbers Point NAS, HI (NAX)",United States of America,-,0, Damaged beyond repair,-,Lockheed P-3B Orion,-,-,1968,-,-, 154591, 185-5272,US Navy,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19800906-0,Saturday,06-SEP-1980,-,U1, Unknown (UNK),at an unknown location,Mauritania,-,-, Damaged beyond repair,-,IRMA/Britten-Norman BN-2A-21 Islander,-,-,1976,-,-, 5T-MAQ, 786,Mauritanian AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19800908-0,Monday,08-SEP-1980,-,H2, En route (ENR),"Tampa, Havana",Cuba,89,0, None,-,Boeing 727,-,-,-,-,-, registration unknown,-,Eastern Air Lines,Domestic Scheduled Passenger,EA161,New York-John F. Kennedy International Airport,JFK,KJFK,United States of America,Tampa International Airport,TPA,KTPA,United States of America,7,82,0,0,-,-,-
19800909-0,Tuesday,09-SEP-1980,-,O2, Standing (STD),"Sacramento Metropolitan Airport, CA (SMF)",United States of America,44,0, Minor, Repaired,Boeing 727,-,-,-,-,-, registration unknown,-,United Airlines,Domestic Scheduled Passenger,-,Portland International Airport,PDX,KPDX,United States of America,Sacramento Metropolitan Airport,SMF,KSMF,United States of America,4,40,0,0,-,-,-
19800910-0,Wednesday,10-SEP-1980,21:30,A1, En route (ENR),near Puerto Berrío,Colombia,3,3, Damaged beyond repair,-,Douglas C-47-DL (DC-3),2,Pratt & Whitney R-1830-92,1942,-,-, HK-329, 4404,Aeronorte,Cargo,-,Barranquilla-Ernesto Cortissoz Airport,BAQ,SKBQ,Colombia,Bogotá-Eldorado Airport,BOG,SKBO,Colombia,3,0,3,0,-,-,-
19800912-0,Friday,12-SEP-1980,-,H2, Unknown (UNK),"Miami, FL",United States of America,85,0, Unknown,-,Boeing 727,-,-,-,-,-, registration unknown,-,Eastern Air Lines,Domestic Scheduled Passenger,EA5,Newark International Airport,EWR,KEWR,United States of America,Miami International Airport,MIA,KMIA,United States of America,-,-,0,0,-,-,-
19800912-1,Friday,12-SEP-1980,-,A1, Approach (APR),near Iquitos,Peru,3,3, Damaged beyond repair,-,Douglas DC-8-33F,4,Pratt & Whitney JT4A-,1960,-,-, N715UA, 45386/62,Aeronaves del Peru,Cargo,-,Lima-Jorge Chávez International Airport,LIM,SPIM,Peru,Iquitos Airport,IQT,SPQT,Peru,3,0,3,0,-,-,-
19800912-3,Friday,12-SEP-1980,20:58,A1, Approach (APR),"6,5 km (4.1 mls) SW off  West End Settlement",Bahamas,34,34, Damaged beyond repair,-,Douglas DC-3A,2,Pratt & Whitney R-1830-92,1942,-,64700.0, N75KW, 4861,Florida Commuter Airlines,Int'l Non Scheduled Passenger,-,West Palm Beach International Airport,PBI,KPBI,United States of America,Freeport-Grand Bahama International Airport,FPO,MYGF,Bahamas,4,30,4,30,-,-,Final
19800913-0,Saturday,13-SEP-1980,-,H2, Unknown (UNK),Havana,Cuba,88,0, Unknown,-,Boeing 727,-,-,-,-,-, registration unknown,-,Delta Air Lines,Domestic Scheduled Passenger,DL334,New Orleans International Airport,MSY,KMSY,United States of America,Atlanta Municipal Airport,ATL,KATL,United States of America,-,-,0,0,-,-,-
19800914-0,Sunday,14-SEP-1980,-,A1, Initial climb (ICL),near Madinah-Mohammad Bin Abdulaziz Airport (MED),Saudi Arabia,89,89, Destroyed, Written off (damaged beyond repair),Lockheed C-130E Hercules,-,-,1966,-,-, 453, 4128,Saudi AF,Military,-,Madinah-Mohammad Bin Abdulaziz Airport,MED,OEMA,Saudi Arabia,-,-,-,-,8,81,8,81,-,-,-
19800914-1,Sunday,14-SEP-1980,-,A1, Takeoff (TOF),Kindu Airport (KND),Democratic Republic of the Congo,36,36, Damaged beyond repair,-,Lockheed C-130H Hercules,-,-,1975,-,-, 9T-TCE, 4569,Zaire AF,Military,-,Kindu Airport,KND,FZOA,Democratic Republic of the Congo,-,-,-,-,-,-,-,-,-,-,-
19800914-2,Sunday,14-SEP-1980,-,H2, Unknown (UNK),"Miami, FL",United States of America,102,0, Unknown,-,Boeing 727,-,-,-,-,-, registration unknown,-,Eastern Air Lines,Domestic Scheduled Passenger,EA115,Tampa International Airport,TPA,KTPA,United States of America,Miami International Airport,MIA,KMIA,United States of America,-,-,0,0,-,-,-
