identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
20150304-0,Wednesday,04-MAR-2015,07:44,A1, Landing (LDG),Kathmandu-Tribhuvan Airport (KTM),Nepal,235,0, Substantial, Written off (damaged beyond repair),Airbus A330-303,2,General Electric CF6-80E1A3,2014,732.0,4139.0, TC-JOC, 1522,THY,International Scheduled Passenger,TK726,Istanbul-Atatürk International Airport,IST,LTBA,Turkey,Kathmandu-Tribhuvan Airport,KTM,VNKT,Nepal,11,224,0,0,-,-,Final
20150304-1,Wednesday,04-MAR-2015,15:15,A1, Landing (LDG),Wamena Airport (WMX),Indonesia,2,0, Substantial,-,British Aerospace ATP-F (LFD),2,Pratt & Whitney Canada PW126A,1990,-,-, PK-DGB, 2029,Deraya Air Taxi,Cargo,-,Jayapura-Sentani Airport,DJJ,WAJJ,Indonesia,Wamena Airport,WMX,WAJW,Indonesia,2,0,0,0,-,-,Preliminary
20150305-0,Thursday,05-MAR-2015,11:02,A1, Landing (LDG),"New York-La Guardia Airport, NY (LGA)",United States of America,132,0, Substantial, Written off (damaged beyond repair),McDonnell Douglas MD-88,2,Pratt & Whitney JT8D-219,1987,54865.0,71195.0, N909DL, 49540/1395,Delta Air Lines,Domestic Scheduled Passenger,DL1086,Atlanta Hartsfield-Jackson International Airport,ATL,KATL,United States of America,New York-La Guardia Airport,LGA,KLGA,United States of America,5,127,0,0,-,-,Final
20150305-1,Thursday,05-MAR-2015,19:30,A1, Landing (LDG),Ancona-Falconara Airport (AOI),Italy,3,0, Substantial, Written off (damaged beyond repair),Let L-410UVP-E20,2,Walter M-601E,1991,-,-, E7-WDT, 912615,Icar Air,Cargo,RAC9002,Sarajevo Airport,SJJ,LQSA,Bosnia and Herzegovina,Ancona-Falconara Airport,AOI,LIPY,Italy,3,0,0,0,-,-,Preliminary
20150308-0,Sunday,08-MAR-2015,19:30,A1, Landing (LDG),Hubli Airport (HBX),India,82,0, Substantial,-,de Havilland Canada DHC-8-402Q Dash 8,2,Pratt & Whitney Canada PW150A,2011,9440.0,10224.0, VT-SUA, 4373,SpiceJet,Domestic Scheduled Passenger,SG1085,Bengaluru (Bangalore) International Airport,BLR,VOBL,India,Hubli Airport,HBX,VAHB,India,4,78,0,0,-,-,Final
20150310-0,Tuesday,10-MAR-2015,07:40,A2, Approach (APR),"Muskegon Airport, MI (MKG)",United States of America,1,0, Substantial, Repaired,Cessna 208B Super Cargomaster,1,Pratt & Whitney Canada PT6A-114A,1996,-,-, N12155, 208B0562,Martinaire,Cargo,-,Lansing-Capital City Airport,LAN,KLAN,United States of America,Muskegon Airport,MKG,KMKG,United States of America,1,0,0,0,-,-,Final
20150312-0,Thursday,12-MAR-2015,11:48,A1, Landing (LDG),Blackpool Airport (BLK),United Kingdom,4,0, Substantial, Written off (damaged beyond repair),Raytheon 390 Premier I,2,Williams International FJ44-2A,2005,-,-, G-OOMC, RB-146,Pool Aviation,Int'l Non Scheduled Passenger,-,Avignon-Caum Airport,AVN,LFMV,France,Blackpool Airport,BLK,EGNH,United Kingdom,2,2,0,0,-,-,Final
20150313-0,Friday,13-MAR-2015,14:35,A2, En route (ENR),over Niigata Airport (KIJ),Japan,5,0, Minor, Repaired,Gulfstream G-IV,-,-,1992,-,9964.0, JA001G, 1190,Japan Civil Aviation Bureau,"Aerial Work (Calibration, Photo)",-,Obihiro Airport,OBO,RJCB,Japan,Tokyo-Haneda Airport,HND,RJTT,Japan,5,0,0,0,-,-,Final
20150314-0,Saturday,14-MAR-2015,07:52,A2, Landing (LDG),"Melbourne-Tullamarine Airport, VIC (MEL)",Australia,-,0, Substantial, Repaired,Airbus A330-343,2,Pratt & Whitney PW4170,2011,-,18527.0, 9M-MTA, 1209,Malaysia Airlines,International Scheduled Passenger,MH147,Kuala Lumpur International Airport,KUL,WMKK,Malaysia,Melbourne-Tullamarine Airport,MEL,YMML,Australia,-,-,0,0,-,-,Final
20150319-0,Thursday,19-MAR-2015,-,O1, Standing (STD),Aden International Airport (ADE),Yemen,0,0, Destroyed, Written off (damaged beyond repair),Boeing 747SP-27,-,-,1979,-,-, 7O-YMN, 21786/413,Yemen Government,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20150324-0,Tuesday,24-MAR-2015,10:41,C1, En route (ENR),Prads-Haute-Bléone,France,150,150, Destroyed, Written off (damaged beyond repair),Airbus A320-211,2,CFMI CFM56-5A1,1990,46748.0,58313.0, D-AIPX, 147,Germanwings,International Scheduled Passenger,4U9525,Barcelona-El Prat Airport,BCN,LEBL,Spain,Düsseldorf International Airport,DUS,EDDL,Germany,6,144,6,144,-,-,Final
20150324-1,Tuesday,24-MAR-2015,22:08,A1, En route (ENR),"46 km (28.8 mls) SW off  Goa, India",Indian Ocean,3,2, Damaged beyond repair,-,Dornier 228-201,-,-,1996,-,-, IN240, HAL4079,Indian Navy,Military,-,-,-,-,-,-,-,-,-,3,0,2,0,-,-,Preliminary
20150324-2,Tuesday,24-MAR-2015,15:07,A1, En route (ENR),"Verdigris, OK",United States of America,2,0, Substantial, Written off (damaged beyond repair),Cessna 208B Supervan 900,1,Honeywell TPE331-12JR,1988,-,11443.0, N106BZ, 208B0106,Private,Test,-,Tulsa International Airport,TUL,KTUL,United States of America,Tulsa International Airport,TUL,KTUL,United States of America,1,1,0,0,-,-,Final
20150326-0,Thursday,26-MAR-2015,00:46,A1, En route (ENR),"Promin, Lutsk district, Volyn region",Ukraine,2,2, Destroyed, Written off (damaged beyond repair),Antonov An-2R,1,Shvetsov ASh-62IR,1978,-,-, UR-62681, 1G179-11,Agrotekhservice,Illegal Flight,-,-,-,-,-,-,-,-,-,2,0,2,0,-,-,Final
20150326-1,Thursday,26-MAR-2015,-,C1, Standing (STD),Sana'a-Al Dalaimi Air Base (SAH),Yemen,0,0, Damaged beyond repair,-,CASA CN-235M-300,-,-,2013,-,-, 2211, 188,Yemen AF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20150326-2,Thursday,26-MAR-2015,-,C1, Standing (STD),Sana'a-Al Dalaimi Air Base (SAH),Yemen,0,0, Damaged beyond repair,-,Beechcraft 300 Super King Air 350ER,-,-,-,-,-, registration unknown,-,Yemen AF,Military,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20150329-0,Sunday,29-MAR-2015,00:30,A1, Landing (LDG),"Halifax-Stanfield International Airport, NS (YHZ)",Canada,138,0, Substantial, Written off (damaged beyond repair),Airbus A320-211,2,CFMI CFM56-5A1,1991,-,75103.0, C-FTJP, 233,Air Canada,Domestic Scheduled Passenger,AC624,Toronto-Pearson International Airport,YYZ,CYYZ,Canada,Halifax-Stanfield International Airport,YHZ,CYHZ,Canada,5,133,0,0,-,-,Final
20150331-0,Tuesday,31-MAR-2015,-,O1, Standing (STD),Makhachkala Airport (MCX),Russia,0,0, Damaged beyond repair,-,Antonov An-2T,-,-,-,-,-, RF-00388, 1G160-32,DOSAAF,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20150399-0,-,xx-MAR-2015,-,C1, Standing (STD),Sana'a International Airport (SAH),Yemen,0,0, Destroyed, Written off (damaged beyond repair),Ilyushin Il-76TD,-,-,1992,-,-, 7O-ADO, 1023412402,Barash Aviation,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-
20150401-0,Wednesday,01-APR-2015,07:25,A2, Taxi (TXI),Dublin Airport (DUB),Ireland,176,0, Minor, Repaired,Boeing 737-8AS (WL),2,CFMI CFM56-7B27,2007,-,-, EI-DWE, 36074/2391,Ryanair,International Scheduled Passenger,FR7312,Dublin Airport,DUB,EIDW,Ireland,Zadar Airport,ZAD,LDZD,Croatia,6,170,0,0,-,-,Final
20150401-1,Wednesday,01-APR-2015,07:25,A2, Taxi (TXI),Dublin Airport (DUB),Ireland,94,0, Minor, Repaired,Boeing 737-8AS (WL),2,CFMI CFM56-7B27,2008,-,-, EI-DYA, 33631/2529,Ryanair,International Scheduled Passenger,FR812,Dublin Airport,DUB,EIDW,Ireland,Edinburgh-Turnhouse Airport,EDI,EGPH,United Kingdom,6,88,0,0,-,-,Final
20150403-0,Friday,03-APR-2015,-,O1, Standing (STD),"Wichita-Colonel James Jabara Airport, KS",United States of America,0,0, Damaged beyond repair,-,Beechcraft 300 Super King Air 350ER,-,-,2014,-,-, N5018S, FL-918,Beechcraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
20150403-1,Friday,03-APR-2015,-,O1, Standing (STD),"Wichita-Colonel James Jabara Airport, KS",United States of America,0,0, Damaged beyond repair,-,Beechcraft 300 Super King Air 350ER,-,-,2014,-,-, N5019Q, FL-919,Beechcraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
20150403-2,Friday,03-APR-2015,-,O1, Standing (STD),"Wichita-Colonel James Jabara Airport, KS",United States of America,0,0, Damaged beyond repair,-,Beechcraft 300 Super King Air 350ER,-,-,2014,-,-, N5027X, FL-927,Beechcraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
20150403-3,Friday,03-APR-2015,-,O1, Standing (STD),"Wichita-Colonel James Jabara Airport, KS",United States of America,0,0, Damaged beyond repair,-,Beechcraft 300 Super King Air 350ER,-,-,2014,-,-, N957ER, FL-957,Beechcraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
20150403-4,Friday,03-APR-2015,-,O1, Standing (STD),"Wichita-Colonel James Jabara Airport, KS",United States of America,0,0, Damaged beyond repair,-,Beechcraft 300 Super King Air 350ER,-,-,2014,-,-, N958ER, FL-958,Beechcraft,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
20150403-5,Friday,03-APR-2015,-,O1, Standing (STD),"Wichita-Colonel James Jabara Airport, KS",United States of America,0,0, Damaged beyond repair,-,Beechcraft 300 Super King Air 350ER,-,-,2000,-,-, N275BT, FL-275,Executive AirShare,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,- (No safety board investigation)
20150403-8,Friday,03-APR-2015,-,A1, Landing (LDG),Barneo Camp Icestrip,Arctic Ocean,17,0, Minor, Written off (damaged beyond repair),Antonov An-74-200,-,-,1995,1690.0,4883.0, RA-74056, 47098951,ShAR,Int'l Non Scheduled Passenger,-,Svalbard-Longyearbyen Airport,LYR,ENSB,Norway,-,-,-,-,7,10,0,0,-,-,-
20150410-0,Friday,10-APR-2015,18:45,A2, En route (ENR),over Caribbean Sea,Atlantic Ocean,2,0, Substantial, Written off (damaged beyond repair),Gulfstream G-IV,2,Rolls-Royce Tay 611,1993,-,7473.0, N450KK, 1225,La Venezolana de Seguros y Vida,Ferry/positioning,-,Caracas-Simón Bolívar International Airport,CCS,SVMI,Venezuela,Fort Lauderdale-Executive Airport,FXE,KFXE,United States of America,2,0,0,0,-,-,Final
20150413-0,Monday,13-APR-2015,07:09,A1, En route (ENR),"11 km (6.9 mls) N of North Vancouver, BC",Canada,2,2, Destroyed, Written off (damaged beyond repair),Swearingen SA226-TC Metro II,2,Garrett TPE331-10UA-511G,1977,-,33244.0, C-GSKC, TC-235,Carson Air,Cargo,CA66,Vancouver International Airport,YVR,CYVR,Canada,Prince George Airport,YXS,CYXS,Canada,2,0,2,0,-,-,Final
20150413-1,Monday,13-APR-2015,13:21,A2, Landing (LDG),Khajuraho Airport (HJR),India,67,0, Substantial, Repaired,Boeing 737-85R,2,CFMI CFM56-7B24,2002,27791.0,37630.0, VT-JGA, 30410/1228,Jet Airways,Domestic Scheduled Passenger,9W2423,Varanasi Airport,VNS,VIBN,India,Khajuraho Airport,HJR,VAKJ,India,8,59,0,0,-,-,Final
20150413-2,Monday,13-APR-2015,12:32,A1, Standing (STD),"Port Hueneme-Point Mugu NAS, CA (NTD)",United States of America,-,0, Damaged beyond repair,-,Lockheed NC-130F Hercules,-,-,1961,-,-, 148897, 3627,USMC,Military,-,Port Hueneme-Point Mugu NAS,NTD,KNTD,United States of America,-,-,-,-,-,-,0,0,-,-,-
20150414-0,Tuesday,14-APR-2015,20:05,A1, Landing (LDG),Hiroshima International Airport (HIJ),Japan,82,0, Substantial, Written off (damaged beyond repair),Airbus A320-232,2,IAE V2527-A5,2007,-,23595.0, HL7762, 3244,Asiana Airlines,International Scheduled Passenger,OZ162,Seoul-Incheon International Airport,ICN,RKSI,South Korea,Hiroshima International Airport,HIJ,RJOA,Japan,8,74,0,0,-,-,Final
20150416-0,Thursday,16-APR-2015,22:45,A2, En route (ENR),"near Rifle-Garfield County Airport, CO (RIL)",United States of America,1,0, Substantial, Repaired,Swearingen SA227-AC Metro III,2,Garrett TPE331-11U-612G,1986,-,-, N2691W, AC-655B,Key Lime Air,Cargo,KG168,-,-,-,-,Denver International Airport,DEN,KDEN,United States of America,1,0,0,0,-,-,Preliminary - official
20150421-0,Tuesday,21-APR-2015,12:18,A1, Maneuvering (MNV),"76 km (47.5 mls) S of Valparaiso-Eglin AFB, FL (VPS)",United States of America,8,0, Substantial, Written off (damaged beyond repair),Lockheed AC-130J Ghostrider,-,-,2012,-,-, 09-5710, 5710,USAF,Military,-,Valparaiso-Eglin AFB,VPS,KVPS,United States of America,Valparaiso-Eglin AFB,VPS,KVPS,United States of America,8,0,0,0,-,-,Final
20150425-0,Saturday,25-APR-2015,10:41,A1, Landing (LDG),Istanbul-Atatürk International Airport (IST),Turkey,-,0, Substantial, Written off (damaged beyond repair),Airbus A320-232,2,IAE V2527-A5,2006,-,-, TC-JPE, 2941,THY,Domestic Scheduled Passenger,TK1878,Milano-Malpensa Airport,MXP,LIMC,Italy,Istanbul-Atatürk International Airport,IST,LTBA,Turkey,-,97,0,0,-,-,Preliminary
20150425-1,Saturday,25-APR-2015,17:10,A1, Landing (LDG),Maracaibo-La Chinita International Airport (MAR),Venezuela,5,0, Damaged beyond repair,-,Beechcraft 200 Super King Air,-,-,1980,-,-, YV2803, BB-506,SATA,Unknown,-,-,-,-,-,Maracaibo-La Chinita International Airport,MAR,SVMC,Venezuela,-,-,0,0,-,-,Preliminary
