identifiant,week_day,date,time,type_event,phase,location,country,total_occupants,total_fatalities,aircraft_damage,aircraft_fate,type_aircraft,number_engines,type_engines,first_flight,cycles,total_airframe_hours,registration,c_n_msn,operator,nature,flight_number,departure_airport_name,departure_airport_IATA,departure_airport_ICAO,departure_airport_country,destination_airport_name,destination_airport_IATA,destination_airport_ICAO,destination_airport_country,crew_number,passengers_number,crew_fatalities,passengers_fatalities,collision_casualties,ground_casualties,status
19790208-0,Thursday,08-FEB-1979,-,A1, Initial climb (ICL),"Bauru, SP",Brazil,18,18, Damaged beyond repair,-,Embraer EMB-110C Bandeirante,-,-,1973,-,-, PT-SBB, 110010,TAM,Domestic Scheduled Passenger,-,Bauru Airport,BAU,SBBU,Brazil,-,-,-,-,2,16,2,16,-,-,-
19790209-1,Friday,09-FEB-1979,17:12,A1, Takeoff (TOF),"Miami-Dade Collier Airport, FL (TNT)",United States of America,5,0, Damaged beyond repair,-,Douglas DC-9-14,2,Pratt & Whitney JT8D-7,1966,-,-, N8910E, 45771/58,Eastern Air Lines,Training,-,Miami-Dade Collier Airport,TNT,KTNT,United States of America,Miami-Dade Collier Airport,TNT,KTNT,United States of America,4,1,0,0,-,-,Final
19790212-0,Monday,12-FEB-1979,13:00,A1, Initial climb (ICL),"Clarksburg-Benedum Airport, WV (CKB)",United States of America,25,2, Damaged beyond repair,-,Mohawk 298 (Nord 262),2,Pratt & Whitney Canada PT6A-45,1968,-,9140.0, N29824,  48,Allegheny Airlines,Domestic Scheduled Passenger, 561,Clarksburg-Benedum Airport,CKB,KCKB,United States of America,Washington-National Airport,DCA,KDCA,United States of America,3,22,1,1,-,-,Final
19790212-1,Monday,12-FEB-1979,17:06,C1, En route (ENR),near Kariba,Zimbabwe,59,59, Damaged beyond repair,-,Vickers 748D Viscount,-,-,1956,-,-, VP-YND, 101,Air Rhodesia,Domestic Scheduled Passenger, 827,Kariba Airport,KAB,FVKB,Zimbabwe,Salisbury Airport,HRE,FVHA,Zimbabwe,5,54,5,54,-,-,Preliminary
19790213-0,Tuesday,13-FEB-1979,-,A1, Landing (LDG),"Yarra Creek, King Island, TAS",Australia,1,0, Damaged beyond repair,-,de Havilland Canada DHC-6 Twin Otter 200,2,Pratt & Whitney Canada PT6A-20,1969,-,-, VH-PAQ, 227,Pan-Air,Cargo,-,King Island Airport,KNS,YKII,Australia,Burnie Wynyard Airport,BWT,YWYY,Australia,1,0,0,0,-,-,-
19790215-0,Thursday,15-FEB-1979,09:11,A2, Landing (LDG),"Chicago-O'Hare International Airport, IL (ORD)",United States of America,6,0, Substantial, Repaired,Boeing 747-132SF,4,Pratt & Whitney JT9D-7AH,1971,-,-, N804FT, 20246/155,Flying Tiger Line,Cargo,FT74,Seattle/Tacoma International Airport,SEA,KSEA,United States of America,Chicago-O'Hare International Airport,ORD,KORD,United States of America,3,3,0,0,-,-,Final
19790217-0,Saturday,17-FEB-1979,-,A2, En route (ENR),Taoyuan,China,5,0, Substantial, Repaired,Boeing 707-321C,-,-,1967,-,-, OD-AGO, 19269/570,TMA,Cargo,-,Bangkok-Don Muang International Airport,BKK,VTBD,Thailand,Taipei-Chiang Kai Shek International Airport,TPE,RCTP,Taiwan,5,0,0,0,1,-,-
19790217-1,Saturday,17-FEB-1979,14:35,A1, Approach (APR),1 km (0.6 mls) W off  Auckland International Airport (AKL),New Zealand,4,2, Destroyed, Written off (damaged beyond repair),Fokker F-27 Friendship 500,2,Rolls-Royce Dart 532-7R,1971,25704.0,18718.0, ZK-NFC, 10456,Air New Zealand,Domestic Non Scheduled Passenger,4374,Gisborne Airport,GIS,NZGS,New Zealand,Auckland International Airport,AKL,NZAA,New Zealand,2,2,1,1,-,-,Final
19790219-0,Monday,19-FEB-1979,-,A1, Landing (LDG),Saint Lucia-Hewanorra Airport (UVF),Saint Lucia,171,0, Damaged beyond repair,-,Boeing 707-123B,4,Pratt & Whitney JT3D-1-MC6,1959,-,-, C-GQBH, 17650/67,Quebecair,Int'l Non Scheduled Passenger, 714,Toronto International Airport,YYZ,CYYZ,Canada,Saint Lucia-Hewanorra Airport,UVF,TLPL,Saint Lucia,9,162,0,0,-,-,-
19790219-2,Monday,19-FEB-1979,-,C1, En route (ENR),SW of Asmara,Eritrea,5,5, Damaged beyond repair,-,Douglas C-47B-35-DK (DC-3),2,Pratt & Whitney R-1830-90C,1945,-,10566.0, ET-AFW, 33429/16681,Ethiopian Airlines,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19790226-0,Monday,26-FEB-1979,-,A1, Unknown (UNK),11 km (6.9 mls) from  Moanda,Gabon,3,3, Damaged beyond repair,-,Douglas DC-6B,4,Pratt & Whitney R-2800,1957,-,-, TR-LXN, 45108/770,Air Gabon,Unknown,-,-,-,-,-,-,-,-,-,3,0,3,0,-,-,-
19790227-0,Tuesday,27-FEB-1979,-,H2, En route (ENR),Stockholm-Arlanda Airport (ARN),Sweden,34,0, None,-,Tupolev Tu-154,-,-,-,-,-, registration unknown,-,Aeroflot,International Scheduled Passenger,SU212,Oslo-Fornebu Airport,FBU,ENFB,Norway,Stockholm-Arlanda Airport,ARN,ESSA,Sweden,10,24,0,0,-,-,-
19790227-1,Tuesday,27-FEB-1979,08:07,A2, Initial climb (ICL),"2,4 km (1.5 mls) E of Cheyenne Airport, WY (CYS)",United States of America,16,0, Substantial, Repaired,de Havilland Canada DHC-6 Twin Otter 300,2,Pratt & Whitney Canada PT6A-27,1973,-,16024.0, N24RM, 372,Rocky Mountain Airways,Domestic Scheduled Passenger, 801,Cheyenne Airport,CYS,KCYS,United States of America,Denver-Stapleton International Airport,DEN,KDEN,United States of America,2,14,0,0,-,-,Final
19790305-0,Monday,05-MAR-1979,-,A1, Unknown (UNK),at an unknown location,Poland,-,-, Damaged beyond repair,-,Antonov An-2,-,-,-,-,-, 854, 1G108-54,Polish AF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19790306-0,Tuesday,06-MAR-1979,18:55,A1, En route (ENR),near Probolinggo,Indonesia,4,4, Damaged beyond repair,-,Fokker F-28 Fellowship 1000,-,-,1975,6707.0,7676.0, PK-GVP, 11094,Garuda,Domestic Scheduled Passenger,GA553,Denpasar-Ngurah Rai Bali International Airport,DPS,WADD,Indonesia,Surabaya-Juanda Airport,SUB,WARR,Indonesia,4,0,4,0,-,-,-
19790310-1,Saturday,10-MAR-1979,17:52,A1, Initial climb (ICL),"3,5 km (2.2 mls) NW off  Los Angeles International Airport, CA (LAX)",United States of America,7,3, Damaged beyond repair,-,Nord 262A-33,2,Turbomeca Bastan VI-C1,1967,-,11300.0, N418SA, 41,Swift Aire,Domestic Scheduled Passenger, 235,Los Angeles International Airport,LAX,KLAX,United States of America,-,-,-,-,3,4,2,1,-,-,Final
19790312-0,Monday,12-MAR-1979,-,A1, Taxi (TXI),Frankfurt International Airport (FRA),Germany,41,0, Damaged beyond repair,-,Sud Aviation SE-210 Caravelle III,-,-,1960,-,-, F-BHRL,  31,Air France,International Scheduled Passenger,-,Frankfurt International Airport,FRA,EDDF,Germany,Lyon Satolas Airport,LYS,LFLL,France,6,35,0,0,-,-,-
19790312-1,Monday,12-MAR-1979,-,A1, Unknown (UNK),at an unknown location,Russia,-,-, Damaged beyond repair,-,Antonov An-2TP,-,-,1967,-,-, CCCP-40594, 1G84-47,Aeroflot / Yakutsk,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19790313-0,Tuesday,13-MAR-1979,-,U1, Unknown (UNK),Kunsong,South Korea,-,-, Damaged beyond repair,-,North American T-39A Sabreliner,2,Pratt & Whitney JT12A-6A Turbo Wasp,-,-,-, 61-0672, 265-75,USAF,Military,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19790313-2,Tuesday,13-MAR-1979,-,A1, En route (ENR),"ca 5 km NNE of Florianópolis Air Force Base, SC (FLN)",Brazil,6,5, Damaged beyond repair,-,Grumman M-16 Albatross (HU-16),-,-,-,-,-, 6540, G-48,Brazilian AF,Military,-,Florianópolis Air Force Base,FLN,SBFL,Brazil,-,-,-,-,-,-,-,-,-,-,-
19790314-0,Wednesday,14-MAR-1979,23:40,A1, Approach (APR),Doha Airport (DOH),Qatar,64,45, Damaged beyond repair,-,Boeing 727-2D3,3,Pratt & Whitney JT8D-17,1974,-,-, JY-ADU, 20886/1061,Alia,International Scheduled Passenger, 600,Amman-Queen Alia International Airport,AMM,OJAI,Jordan,Doha International Airport,DOH,OTBD,Qatar,15,49,4,41,-,-,Final
19790314-1,Wednesday,14-MAR-1979,08:52,A1, Initial climb (ICL),Beijing,China,12,12, Damaged beyond repair,-,Hawker Siddeley HS-121 Trident 2E,3,Rolls-Royce Spey 512,1976,-,-, B-274, 2172,CAAC,Training,-,-,-,-,-,-,-,-,-,12,0,12,0,-,32,-
19790314-2,Wednesday,14-MAR-1979,-,A1, Landing (LDG),Nouakchott Airport (NKC),Mauritania,-,0, Damaged beyond repair,-,Fairchild F-27A,-,-,1958,-,-, 5T-CJY,  28,Air Mauritanie,Unknown,-,-,-,-,-,Nouakchott Airport,NKC,GQNN,Mauritania,-,-,0,0,-,-,-
19790316-0,Friday,16-MAR-1979,-,H2, Unknown (UNK),"Tucson International Airport, AZ (TUS)",United States of America,95,0, Unknown,-,Boeing 727,-,-,-,-,-, registration unknown,-,Continental Air Lines,Domestic Scheduled Passenger,  62,Phoenix-Sky Harbor International Airport,PHX,KPHX,United States of America,Tucson International Airport,TUS,KTUS,United States of America,-,-,0,0,-,-,-
19790317-0,Saturday,17-MAR-1979,-,A1, En route (ENR),"ca 75 km SW off Bridgetown, Barbados",Atlantic Ocean,3,3, Missing, Presumed damaged beyond repair,de Havilland Canada DHC-4A Caribou,-,-,1970,-,-, C-GVYW, 291,Air Inuit,Ferry/positioning,-,Georgetown-Timehri International Airport,GEO,SYCJ,Guyana,-,-,-,-,2,1,2,1,-,-,-
19790317-1,Saturday,17-MAR-1979,19:44,A1, En route (ENR),near Moskva-Vnukovo Airport (VKO),Russia,119,58, Damaged beyond repair,-,Tupolev Tu-104B,2,Mikulin AM-3M-500,1959,-,-, CCCP-42444, 921001,Aeroflot / Ukraine,Domestic Scheduled Passenger,-,Moskva-Vnukovo Airport,VKO,UUWW,Russia,Odessa-Central Airport,ODS,UKOO,Ukraine,6,113,1,57,-,-,-
19790318-0,Sunday,18-MAR-1979,02:22,A2, Taxi (TXI),København-Kastrup Airport (CPH),Denmark,3,0, Minor, Repaired,Boeing 747-246F (SCD),4,Pratt & Whitney JT9D-7R4G2,1974,-,-, JA8123, 21034/243,JAL,Cargo,JL625,Anchorage International Airport,ANC,PANC,United States of America,København-Kastrup Airport,CPH,EKCH,Denmark,3,0,0,0,-,-,Final
19790320-0,Tuesday,20-MAR-1979,-,A1, Approach (APR),Chardzhou Airport (CRZ),Turkmenistan,34,0, Damaged beyond repair,-,Yakovlev Yak-40K,3,Ivchenko AI-25,1977,-,-, CCCP-87930, 9740156,Aeroflot / Turkmenistan,Domestic Scheduled Passenger,-,Ashgabat Airport,ASB,UTAA,Turkmenistan,Chardzhou Airport,CRZ,UTAV,Turkmenistan,4,30,0,0,-,-,-
19790322-0,Thursday,22-MAR-1979,00:57,A1, Landing (LDG),"1,5 km (0.9 mls) NE of Liepaya Airport (LPX)",Latvia,5,4, Damaged beyond repair,-,Tupolev Tu-134A,-,-,1976,3894.0,5838.0, CCCP-65031, 48530,Aeroflot / Latvia,Cargo,-,Gorkiy Airport,GOJ,UWGG,Russia,Liepaya Airport,LPX,EVLA,Latvia,5,0,4,0,-,-,-
19790326-0,Monday,26-MAR-1979,-,A1, Takeoff (TOF),Luanda-4 de Fevereiro Airport (LAD),Angola,10,10, Destroyed, Written off (damaged beyond repair),Ilyushin Il-18D,-,-,1966,-,-, DM-STL, 186009402,Interflug,Cargo,-,Luanda-4 de Fevereiro Airport,LAD,FNLU,Angola,Lusaka Airport,LUN,FLLS,Zambia,4,6,4,6,-,-,-
19790326-1,Monday,26-MAR-1979,00:56,A1, Approach (APR),"1,7 km (1.1 mls) E of Baykit (BKT)",Russia,12,4, Damaged beyond repair,-,Antonov An-26,-,-,1976,2148.0,4524.0, CCCP-26569, 3809,Aeroflot / Uralsk,Cargo,-,Yeniseysk Airport,EIE,UNII,Russia,Baykit,BKT,UNIB,Russia,6,6,1,3,-,-,-
19790329-0,Thursday,29-MAR-1979,-,A1, Initial climb (ICL),"1,3 km (0.8 mls) from  Quebec Airport, QC (YQB)",Canada,24,17, Destroyed, Written off (damaged beyond repair),Fairchild F-27,-,-,1959,-,-, C-FQBL,  47,Quebecair,Domestic Scheduled Passenger, 255,Quebec Airport,YQB,CYQB,Canada,Montreal-Dorval International Airport,YUL,CYUL,Canada,3,21,3,14,-,-,Final
19790330-0,Friday,30-MAR-1979,-,A1, Unknown (UNK),Nkayi Airport (NKY),Congo,-,-, Destroyed, Written off (damaged beyond repair),Aérospatiale SN.601 Corvette,2,Pratt & Whitney Canada JT15D-4,1975,-,-, TN-ADB, 22,Aéro-Service,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19790401-1,Sunday,01-APR-1979,-,O1, Standing (STD),Entebbe Airport (EBB),Uganda,-,0, Damaged beyond repair,-,Boeing 707-321C,4,Pratt & Whitney JT3D-3B,1963,-,-, 5X-UAL, 18580/336,Uganda Airlines,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19790402-0,Monday,02-APR-1979,-,A1, Landing (LDG),Jalapa,Nicaragua,-,0, Damaged beyond repair,-,Douglas C-47 (DC-3),-,-,-,-,-, registration unknown,-,Nicaraguan AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19790404-0,Wednesday,04-APR-1979,21:48,A2, En route (ENR),"near Saginaw, MI",United States of America,89,0, Substantial, Repaired,Boeing 727-31,3,Pratt & Whitney JT8D-7B,1965,-,35412.0, N840TW, 18905/160,TWA,Domestic Scheduled Passenger,TW841,New York-John F. Kennedy International Airport,JFK,KJFK,United States of America,Minneapolis-St. Paul International Airport,MSP,KMSP,United States of America,7,82,0,0,-,-,Final
19790404-1,Wednesday,04-APR-1979,-,H2, Standing (STD),"Sydney-Kingsford Smith Airport, NSW (SYD)",Australia,0,0, None,-,Boeing 747SP-21,4,Pratt & Whitney JT9D-7A,1975,-,-, N530PA, 21022/265,Pan Am,International Scheduled Passenger,PA816,Sydney-Kingsford Smith International Airport,SYD,YSSY,Australia,Auckland International Airport,AKL,NZAA,New Zealand,0,0,0,0,-,1,-
19790405-0,Thursday,05-APR-1979,-,U1, Standing (STD),at an unknown location,Thailand,-,0, Damaged beyond repair,-,Douglas C-47A-25-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, L2-26/02, 13778,Thai AF,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,Preliminary
19790408-0,Sunday,08-APR-1979,-,O1, Standing (STD),Entebbe Airport (EBB),Uganda,-,0, Damaged beyond repair,-,Lockheed C-130H Hercules,-,-,1970,-,-, 116, 4401,Libyan Arab Rep. Air Force,Military,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-
19790411-0,Wednesday,11-APR-1979,05:00,A1, Landing (LDG),"near Belle Glade, FL",United States of America,1,0, Damaged beyond repair,-,Howard 350,-,-,-,-,-, N8GW, 4676,World Photography Co.,Illegal Flight,-,-,-,-,-,-,-,-,-,1,0,0,0,-,-,Final
19790415-0,Sunday,15-APR-1979,-,C1, En route (ENR),Songo Airport,Mozambique,5,0, Destroyed, Written off (damaged beyond repair),Britten-Norman BN-2A-8 Islander,-,-,1973,-,-, C9-APQ, 364,COMAG,Domestic Non Scheduled Passenger,-,-,-,-,-,-,-,-,-,1,4,0,0,-,-,-
19790416-0,Monday,16-APR-1979,00:30,A1, Landing (LDG),"near Key West, FL",United States of America,2,0, Damaged beyond repair,-,Convair CV-440,-,-,1954,-,-, N94480, 211,private,Private,-,Key West International Airport,EYW,KEYW,United States of America,Key West International Airport,EYW,KEYW,United States of America,2,0,0,0,-,-,Final
19790418-1,Wednesday,18-APR-1979,-,A1, Maneuvering (MNV),Chiguayante,Chile,3,3, Damaged beyond repair,-,Canadian Vickers PBV-1A Canso A (PBY-5A),-,-,1943,-,-, CC-CDS, CV-281,Aeroservicios Parrague,Fire fighting,-,-,-,-,-,-,-,-,-,3,0,3,0,-,-,-
19790420-0,Friday,20-APR-1979,-,A2, Landing (LDG),Oborso,Ethiopia,7,0, Substantial, Repaired,Douglas C-47A-20-DK (DC-3),2,Pratt & Whitney R-1830-92,1944,-,-, ET-AGU, 13026,Ethiopian Airlines,Scheduled Passenger,-,-,-,-,-,-,-,-,-,3,4,0,0,-,-,-
19790420-1,Friday,20-APR-1979,-,A1, Takeoff (TOF),Iquique-Cavancha Airport (IQQ),Chile,5,0, Damaged beyond repair,-,Fairchild F-27A,-,-,1959,-,-, CC-CBR,  55,Aeronor Chile,Cargo,-,Iquique-Cavancha Airport,IQQ,SCDA,Chile,-,-,-,-,3,2,0,0,-,-,-
19790420-2,Friday,20-APR-1979,19:05,A1, Approach (APR),near Tampico Airport (TAM),Mexico,2,2, Damaged beyond repair,-,Howard 250,-,-,1942,-,-, N48RM, 18-2282,South Central Aviation,Cargo,-,-,-,-,-,Tampico Airport,TAM,MMTM,Mexico,2,0,2,0,-,-,-
19790423-1,Monday,23-APR-1979,07:45,A1, En route (ENR),Pastaza Province,Ecuador,57,57, Destroyed, Written off (damaged beyond repair),Vickers 785D Viscount,4,Rolls-Royce Dart 510,1957,-,-, HC-AVP, 329,SAETA,Domestic Scheduled Passenger, 011,Quito-Mariscal Sucre Airport,UIO,SEQU,Ecuador,Cuenca Airport,CUE,SECU,Ecuador,5,52,5,52,-,-,-
